50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.056743,,,,,,,,,,,,,5c6069ec-c75e-4564-9d4a-225c4962d108,15,,"[78.3, 54.9]",3754161,0,,,,,-1.0507822,,Head,,,,"[85.4, 42.5]",,Low Pass,,14.288807,,,,Odion Jude Ighalo,5458.0,,,,,,,1,From Kick Off,Troy Deeney,3454.0,Left Center Forward,2,Watford,23,['9760ec97-945b-46e3-8e9b-46204fe2f64c'],9,,,,,,,,,,,,,,,,Watford,23,00:00:09.521,Pass,
,,,,,,,,,,,,,,,,,,0.933892,,,,,,,,,,,,,0cc6fcb4-6329-4ee8-b9c9-09d54e39ad8d,19,,"[84.9, 41.9]",3754161,0,,,,,0.0,,Right Foot,,,,"[93.4, 41.9]",,Low Pass,,8.5,,Incomplete,,Troy Deeney,3454.0,,,,,,,1,From Kick Off,Odion Jude Ighalo,5458.0,Right Center Forward,2,Watford,23,"['56c2ce87-6f7a-41bc-a3cf-77063a8a6774', '7ebc2fa0-1769-4b67-b9a0-0b5aad41728f', 'ff810ca2-961a-4a4b-ad3a-b7f059055832']",11,,,,,,,,,,,,,,,,Watford,23,00:00:11.404,Pass,True
,,,,,,,,,,,,,,,,,,1.614004,,,,,,,,,,,,,03f082b0-d7e1-4683-a200-0c4692a103e6,23,,"[81.3, 48.3]",3754161,0,,,,True,-0.622032,,,,,,"[86.6, 44.5]",,Low Pass,,6.521503,,,,Odion Jude Ighalo,5458.0,,,,,,Interception,1,From Kick Off,Valon Behrami,5540.0,Right Center Midfield,2,Watford,23,"['58847849-87d9-4473-a30a-3f0fa94e7812', '61ba5a54-37fd-412a-92c9-a46e723e6cb5']",14,,,,,,,,,,,,,,,,Watford,23,00:00:14.804,Pass,True
,,,,,,,,,,,,,,,,,,0.792973,,,,,,,,,,,,,86a3879f-49dc-43b3-b5e6-e898b05950cd,31,,"[34.2, 36.6]",3754161,0,,,,,0.23684876,,Right Foot,,,,"[40.0, 38.0]",,Ground Pass,,5.9665737,,Incomplete,,Jack Frank Porteous Cork,3462.0,,,,,,,1,From Kick Off,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,2,Watford,23,"['09dfeecf-6479-4b41-8a45-2b9125c56b64', '827dfd93-8d2d-4023-a5d5-2a85b927ad94']",19,,,,,,,,,,,,,,,,Swansea City,26,00:00:19.076,Pass,
,,,,,,,,,,,,,,,,,,0.615269,,,,,,,,,,,,,a76e200c-03b9-4c36-bd0f-de2a615e8816,36,,"[83.2, 41.1]",3754161,0,,,,,-0.618428,,Right Foot,,,,"[88.4, 37.4]",,Ground Pass,,6.382006,,,,Troy Deeney,3454.0,,,,,,,1,From Kick Off,Ben Watson,3626.0,Left Center Midfield,2,Watford,23,['d2d14dca-eb96-48f0-9e41-5ca668e07fe9'],20,,,,,,,,,,,,,,,,Watford,23,00:00:20.629,Pass,
,,,,,,,,,,,,,,,,,,1.045025,,,,,,,,,,,,,1da22039-dcb8-4138-8e19-3ff4ec04b934,39,,"[88.2, 36.9]",3754161,0,,,,,1.0608243,6c7f7929-78f8-4489-b27a-8d1d18699546,Right Foot,,,,"[91.5, 42.8]",,Ground Pass,,6.7601776,,,,Odion Jude Ighalo,5458.0,True,,,,,,1,From Kick Off,Troy Deeney,3454.0,Left Center Forward,2,Watford,23,"['2d04ab25-8265-4f8f-9f20-d5adfa5c7bf0', '6bcb95b3-aac6-498a-bdae-701792729cb0']",21,,,,,,,,,,,,,,,,Watford,23,00:00:21.244,Pass,True
,,,,,,,,,,,,,,,,,,1.397975,,,,,,,,,,,,,2d1fb9c7-dfb6-4c7b-ac70-cd135b1022c0,48,,"[32.9, 35.6]",3754161,0,,,,,1.4238805,,Left Foot,,,,"[36.2, 57.9]",,Ground Pass,,22.542849,,,,Jack Frank Porteous Cork,3462.0,,,,,,,1,Regular Play,Neil Taylor,9627.0,Left Back,3,Swansea City,26,['6e69d50c-3c5a-44f8-a534-b3964d4a3f75'],28,,,,,,,,,,,,,,,,Swansea City,26,00:00:28.027,Pass,
,,,,,,,,,,,,,,,,,,1.067976,,,,,,,,,,,,,c6cfb588-f04f-448f-9e31-ffa3069b8a91,51,,"[44.2, 66.6]",3754161,0,,,,,1.2490457,,Left Foot,,,,"[47.7, 77.1]",,Ground Pass,,11.067972,,,,André Ayew Pelé,3347.0,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Center Midfield,3,Swansea City,26,['c1934a5e-da99-4ba3-9f98-8b2e92500ea1'],30,,,,,,,,,,,,,,,,Swansea City,26,00:00:30.561,Pass,
,,,,,,,,,,,,,,,,,,1.394862,,,,,,,,,,,,,64951583-52a4-4d98-a1c3-91299b883f87,54,,"[47.0, 77.1]",3754161,0,,,,,-2.9791036,,Left Foot,,,,"[40.9, 76.1]",,Ground Pass,,6.1814237,,,,Kyle Naughton,3340.0,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Right Center Forward,3,Swansea City,26,['3b61b8ee-dc7c-4bd5-89bb-ba5dc923243e'],33,,,,,,,,,,,,,,,,Swansea City,26,00:00:33.171,Pass,
,,,,,,,,,,,,,,,,,,0.663395,,,,,,,,,,,,,7e44c3e8-136d-4bf1-818f-4ef0d9b9edc1,57,,"[40.9, 76.5]",3754161,0,,,,,-0.3529904,,Right Foot,,,,"[46.6, 74.4]",,Ground Pass,,6.074537,,,,Jack Frank Porteous Cork,3462.0,,,,,,,1,Regular Play,Kyle Naughton,3340.0,Right Back,3,Swansea City,26,['07b188ec-82b7-4c81-91c4-b14f962bf029'],35,,,,,,,,,,,,,,,,Swansea City,26,00:00:35.200,Pass,
,,,,,,,,,,,,,,,,,,0.753316,,,,,,,,,,,,,0faf1a68-6399-4ae8-b7d5-ebdf018586dc,59,,"[46.6, 74.4]",3754161,0,,,,,2.9409397,,Right Foot,,,,"[40.7, 75.6]",,Ground Pass,,6.0207973,,,,Kyle Naughton,3340.0,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Center Midfield,3,Swansea City,26,['bab67c7c-1229-4fe4-9be8-e5f3529be9ec'],35,,,,,,,,,,,,,,,,Swansea City,26,00:00:35.864,Pass,
,,,,,,,,,,,,,,,,,,1.612422,,,,,,,,,,,,,31833aec-a33e-40ce-af7c-241e4ae543a4,62,,"[40.9, 74.6]",3754161,0,,,,,-2.379232,,Right Foot,,,,"[29.8, 64.0]",,Ground Pass,,15.3482895,,,,Federico Fernández,3290.0,,,,,,,1,Regular Play,Kyle Naughton,3340.0,Right Back,3,Swansea City,26,['43e0b449-a650-43f1-a993-8aa834b25574'],38,,,,,,,,,,,,,,,,Swansea City,26,00:00:38.729,Pass,
,,,,,,,,,,,,,,,,,,1.531677,,,,,,,,,,,,,b451152c-31e8-4598-8787-c57dcd7877b5,65,,"[32.6, 58.8]",3754161,0,,,,,-1.4691867,,Right Foot,,,,"[35.2, 33.3]",,Ground Pass,,25.632206,,,,Ashley Williams,3644.0,,,,,,,1,Regular Play,Federico Fernández,3290.0,Right Center Back,3,Swansea City,26,['d439150f-706a-4116-b922-e4691eab5cf5'],41,,,,,,,,,,,,,,,,Swansea City,26,00:00:41.696,Pass,
,,,,,,,,,,,,,,,,,,1.521375,,,,,,,,,,,,,28cecdb4-9657-4290-866a-9ffcf817048c,68,,"[35.9, 31.2]",3754161,0,,,,,1.6909051,,Right Foot,,,,"[33.8, 48.6]",,Ground Pass,,17.526266,,,,Federico Fernández,3290.0,,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,3,Swansea City,26,['89eaede6-a48a-4b3d-896d-a3434250f5ec'],45,,,,,,,,,,,,,,,,Swansea City,26,00:00:45.447,Pass,
,,,,,,,,,,,,,,,,,,1.602072,,,,,,,,,,,,,72a4f526-23d1-45f2-b587-e5d6c222fce9,71,,"[34.0, 48.9]",3754161,0,,,,,-1.3952812,,Right Foot,,,,"[37.6, 28.6]",,Ground Pass,,20.616741,,,,Ashley Williams,3644.0,,,,,,,1,Regular Play,Federico Fernández,3290.0,Right Center Back,3,Swansea City,26,['3853ef2b-8e8c-4dbd-b248-337d9c7b9667'],47,,,,,,,,,,,,,,,,Swansea City,26,00:00:47.942,Pass,
,,,,,,,,,,,,,,,,,,1.541753,,,,,,,,,,,,,36bb38f6-0971-4801-8e60-00567c35525b,74,,"[37.1, 25.2]",3754161,0,,,,,-1.1650549,,Right Foot,,,,"[43.2, 11.0]",,Ground Pass,,15.454773,,,,Sung-Yeung Ki,3605.0,,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,3,Swansea City,26,['3024efb5-7fdd-4f26-a14c-c49c6d886ab2'],51,,,,,,,,,,,,,,,,Swansea City,26,00:00:51.245,Pass,
,,,,,,,,,,,,,,,,,,1.511602,,,,,,,,,,,,,cc6f18ed-93ff-4ed8-a594-ab0f4e563b97,77,,"[42.8, 22.9]",3754161,0,,,,,2.6981444,,Right Foot,,,,"[34.8, 26.7]",,Ground Pass,,8.856636,,,,Ashley Williams,3644.0,,,,,,,1,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,3,Swansea City,26,['2ae4cf40-4a78-4183-9c76-fe17f157f6aa'],54,,,,,,,,,,,,,,,,Swansea City,26,00:00:54.448,Pass,
,,,,,,,,,,,,,,,,,,1.686099,,,,,,,,,,,,,2a8ba063-707b-432d-977f-a796e84d6f2e,80,,"[32.9, 27.1]",3754161,0,,,,,-0.87260807,,Right Foot,,,,"[49.6, 7.2]",,Ground Pass,,25.978838,,,,Neil Taylor,9627.0,,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,3,Swansea City,26,['5425c4f6-01ff-4488-875d-ba74a35fadb8'],57,,,,,,,,,,,,,,,,Swansea City,26,00:00:57.219,Pass,
,,,,,,,,,,,,,,,,,,2.631404,,,,,,,,,,,,,b305fd4f-9218-4134-be2a-67fadfaeb07c,87,,"[9.7, 75.7]",3754161,1,,,,,-1.6539376,,Left Foot,,,,"[8.2, 57.7]",,Ground Pass,,18.062391,,,,Allan Romeo Nyom,3991.0,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Midfield,3,Swansea City,26,['16c312cd-436e-47b4-aa2f-0d83cf5b9c6b'],7,,,,,,,,,,,,,,,,Watford,23,00:01:07.753,Pass,
,,,,,,,,,,,,,,,,,,2.342512,,,,,,,,,,,,,183ef055-e948-4596-941f-16ee32cddc6c,91,,"[8.2, 55.4]",3754161,1,,,,,0.1745344,,Left Foot,,,,"[49.6, 62.7]",,High Pass,,42.038673,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,3,Swansea City,26,"['0cb613c5-92d3-47d0-83ba-5adcdf88b6df', '3e248a39-6d04-4400-b5eb-cea2aff8b4b1', '9cbf0370-15cb-42e6-8ff9-8af90fdfe9ff']",10,,,,,,,,,,,,,,,,Watford,23,00:01:10.478,Pass,True
,,,,,,,,,,,,,,,,,,0.987507,,,,,,,,,,,,,9cbf0370-15cb-42e6-8ff9-8af90fdfe9ff,94,,"[70.5, 17.4]",3754161,1,,,,True,0.08957998,,,,,,"[87.2, 18.9]",,Low Pass,,16.76723,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,Recovery,1,Regular Play,Ashley Williams,3644.0,Left Center Back,3,Swansea City,26,"['183ef055-e948-4596-941f-16ee32cddc6c', '574055e8-c85c-4846-af2d-3065210e207b', '8c8157f8-d23e-4ce9-a580-8b7215cca4da']",12,,,,,,,,,,,,,,,,Swansea City,26,00:01:12.821,Pass,True
,,,,,,,,,,,,,,,,,,2.209143,,,,,,,,,,,,,990de1ce-cc7d-4b73-a23f-37ab176b8de3,98,,"[31.5, 56.1]",3754161,1,,,,,2.4629302,,Right Foot,,,,"[22.2, 63.6]",,Ground Pass,,11.947385,,,,Allan Romeo Nyom,3991.0,,,,,,Recovery,1,Regular Play,Ben Watson,3626.0,Left Center Midfield,3,Swansea City,26,['cbbbf368-1d47-4a46-bdb6-b86ea4b2ba9e'],15,,,,,,,,,,,,,,,,Watford,23,00:01:15.004,Pass,
,,,,,,,,,,,,,,,,,,5.38362,,,,,,,,,,,,,78e8b22c-ef06-4d23-88f3-3faea66f95d3,101,,"[23.1, 65.5]",3754161,1,,,,,-0.17398064,,Right Foot,,,,"[89.1, 53.9]",,High Pass,,67.01164,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,3,Swansea City,26,"['c6ede112-e090-458e-9ad3-72c957ee35d5', 'f9980424-ef2d-4651-8800-58c877604ec2']",17,,,,,,,,,,,,,,,,Watford,23,00:01:17.213,Pass,
,,,,,,,,,,,,,,,,,,1.329535,,,,,,,,,,,,,95533eec-3f9d-4965-a715-6fa97f27fad0,104,,"[28.4, 29.0]",3754161,1,,True,,,0.68767124,,Right Foot,,,,"[36.8, 35.9]",,Ground Pass,,10.870603,,,,Leon Britton,4631.0,,,,,,,1,Regular Play,Federico Fernández,3290.0,Right Center Back,4,Swansea City,26,['54e61ba0-6c49-493c-ac81-54fcbe25bade'],23,,,,,,,,,,,,,,,,Swansea City,26,00:01:23.673,Pass,
,,,,,,,,,,,,,,,,,,1.239355,,,,,,,,,,,,,eea5c51d-9626-4ddb-93f8-e5f4a90970c7,106,,"[41.4, 40.1]",3754161,1,,,,,0.9905908,,Right Foot,,,,"[49.2, 52.0]",,Ground Pass,,14.228493,,,,Jack Frank Porteous Cork,3462.0,,,,,,,1,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,4,Swansea City,26,['df9c99b5-13bb-4831-993b-f86c82da9e61'],27,,,,,,,,,,,,,,,,Swansea City,26,00:01:27.096,Pass,
,,,,,,,,,,,,,,,,,,0.913565,,,,,,,,,,,,,3cb9a3f6-01af-4bb5-99a4-2abd9e8c42c9,109,,"[48.0, 53.8]",3754161,1,,,,,0.20963985,,Right Foot,,,,"[57.4, 55.8]",,Ground Pass,,9.610411,,,,André Ayew Pelé,3347.0,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Center Midfield,4,Swansea City,26,['eabf04db-25e6-409c-9afd-06476ddb1e52'],29,,,,,,,,,,,,,,,,Swansea City,26,00:01:29.293,Pass,
,,,,,,,,,,,,,,,,,,0.926041,,,,,,,,,,,,,701fb48d-aea8-4095-89dc-f68cdbd58ccb,112,,"[57.9, 56.0]",3754161,1,,,,,2.6476512,,Left Foot,,,,"[50.1, 60.2]",,Ground Pass,,8.858893,,,,Jack Frank Porteous Cork,3462.0,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Right Center Forward,4,Swansea City,26,['e0a1d4cd-136d-4bf9-9889-258b23da4b1c'],30,,,,,,,,,,,,,,,,Swansea City,26,00:01:30.393,Pass,
,,,,,,,,,,,,,,,,,,1.616136,,,,,,,,,,,,,7afed432-8d26-4f54-8e4c-82cced1f9769,115,,"[50.1, 61.4]",3754161,1,,,,,-1.6763626,,Right Foot,,,,"[48.5, 46.3]",,Ground Pass,,15.184531,,,,Sung-Yeung Ki,3605.0,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Center Midfield,4,Swansea City,26,['0bb3a744-621e-4176-9b61-157c24663077'],32,,,,,,,,,,,,,,,,Swansea City,26,00:01:32.035,Pass,
,,,,,,,,,,,,,,,,,,1.262344,,,,,,,,,,,,,3d61e640-3835-4ac9-95c5-c0bc2015b0e8,118,,"[48.7, 44.2]",3754161,1,,,,,2.2455373,,Right Foot,,,,"[42.3, 52.2]",,Ground Pass,,10.244999,,,,Federico Fernández,3290.0,,,,,,,1,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,4,Swansea City,26,['b9b91e5e-55d9-4782-b1cb-4fa36273677f'],33,,,,,,,,,,,,,,,,Swansea City,26,00:01:33.913,Pass,
,,,,,,,,,,,,,,,,,,1.540214,,,,,,,,,,,,,cd00068c-0156-4938-afb0-f0aa71687ee7,121,,"[43.0, 55.3]",3754161,1,,,,,1.0243345,,Right Foot,,,,"[54.8, 74.7]",,Ground Pass,,22.706827,,,,Kyle Naughton,3340.0,,,,,,,1,Regular Play,Federico Fernández,3290.0,Right Center Back,4,Swansea City,26,['aa1da6a4-c7d6-4ebc-96d2-4b225d53d255'],37,,,,,,,,,,,,,,,,Swansea City,26,00:01:37.066,Pass,
,,,,,,,,,,,,,,,,,,1.104435,,,,,,,,,,,,,c6094a20-3616-4059-a8a6-768c05854fdf,125,,"[55.3, 72.3]",3754161,1,,,,,-1.2238411,,Right Foot,,,,"[61.7, 54.6]",,Ground Pass,,18.82153,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,,1,Regular Play,Kyle Naughton,3340.0,Right Back,4,Swansea City,26,"['7b912e57-f121-423f-b270-134bc3210cb2', '97c21f3b-1be5-4bd4-8024-aa2f1d7cb3cc']",39,,,,,,,,,,,,,,,,Swansea City,26,00:01:39.892,Pass,True
,,,,,,,,,,,,,,,,,,1.396272,,,,,,,,,,,,,a040ab21-c7f8-4c3b-9b56-915cc3fdfa8a,128,,"[62.0, 59.5]",3754161,1,,,,,1.1027628,,Right Foot,,,,"[71.2, 77.7]",,Ground Pass,,20.393137,,,,Jack Frank Porteous Cork,3462.0,,,,,,,1,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,4,Swansea City,26,['788fb26a-8547-46fd-8cfc-75902bd0ab34'],42,,,,,,,,,,,,,,,,Swansea City,26,00:01:42.392,Pass,
,,,,,,,,,,,,,,,,,,1.522844,,,,,,,,,,,,,103d9c84-a27e-4e7e-96ec-903fc03478b3,131,,"[70.5, 78.0]",3754161,1,,,,,-2.926235,,Right Foot,,,,"[64.1, 76.6]",,Ground Pass,,6.551336,,,,Kyle Naughton,3340.0,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Center Midfield,4,Swansea City,26,['3102f7f5-c7da-4178-ad65-717aa260b931'],46,,,,,,,,,,,,,,,,Swansea City,26,00:01:46.898,Pass,
