50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.648783,,,,,,,,,,,,,847853b1-fa68-4a47-81d3-7cbce76fdaaf,17,,"[33.3, 9.9]",3754329,0,,,,,2.320174,,Left Foot,,,,"[22.6, 21.4]",,Ground Pass,,15.70796,,,Fabricio Coloccini,26207.0,,,,,,,1,From Kick Off,Massadio Haïdara,4840.0,Left Back,2,Newcastle United,37,['bf2f6a3a-38a5-4012-a561-871ea1206882'],7,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:07.620,Pass,
,,,,,,,,,,,,,,,,,2.544993,,,,,,,,,,,,,1e875bf8-b4cf-409c-8c1a-ac3406f98789,20,,"[21.0, 24.1]",3754329,0,,,,,1.4326098,,Right Foot,,,,"[25.2, 54.3]",,Ground Pass,,30.490654,,,Chancel Mbemba Mangulu,3044.0,,,,,,,1,From Kick Off,Fabricio Coloccini,26207.0,Left Center Back,2,Newcastle United,37,['990ebedf-29ac-44e7-9f6f-3b0db1d8a436'],10,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:10.285,Pass,
,,,,,,,,,,,,,,,,,1.848738,,,,,,,,,,,,,1a682aa4-d71c-443c-bccc-82bf0ecdba39,23,,"[29.7, 65.5]",3754329,0,,,,,0.010666262,,Right Foot,,,,"[67.2, 65.9]",,High Pass,,37.502132,,,Moussa Sissoko,3091.0,,,,,,,1,From Kick Off,Chancel Mbemba Mangulu,3044.0,Right Center Back,2,Newcastle United,37,['286fc98c-e84a-43ba-b7d2-aefbada9bb4c'],15,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:15.021,Pass,
,,,,,,,,,,,,,,,,,1.128515,,,,,,,,,,,,,c9b469c4-4de2-4a66-a0d2-b4fec3d72dd0,25,,"[67.2, 65.9]",3754329,0,,,,,-0.19598113,,Head,,,,"[80.8, 63.2]",,Low Pass,,13.865424,,,Papiss Demba Cissé,30289.0,,,,,,,1,From Kick Off,Moussa Sissoko,3091.0,Right Wing,2,Newcastle United,37,['dc5e8ebe-21dd-49a0-b34d-a6952b9f4b01'],16,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:16.869,Pass,
,,,,,,,,,,,,,,,,,1.886221,,,,,,,,,,,,,b5fd264a-af95-4f5d-8b0f-eac05a3eff7a,32,,"[84.1, 63.9]",3754329,0,,,,,1.7840009,,Right Foot,,,,"[82.0, 73.6]",,Low Pass,,9.924717,,,Moussa Sissoko,3091.0,,,,,,,1,From Kick Off,Papiss Demba Cissé,30289.0,Center Forward,2,Newcastle United,37,['66a9c9c1-d965-4a4c-8839-72306ecf0d94'],20,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:20.369,Pass,
,,,,,,,,,,,,,,,,,0.835621,,,,,,,,,,,,,f47f6828-263e-4e14-80dd-678f23ded8f9,38,,"[84.5, 80.0]",3754329,0,,,,,-0.7515128,,,,,,"[90.6, 74.3]",,Low Pass,,8.348653,,,Moussa Sissoko,3091.0,,,,,,Throw-in,1,From Throw In,Daryl Janmaat,3650.0,Right Back,3,Newcastle United,37,['dd9d0dfb-c4cb-4ff1-be4e-18c4450d0d35'],33,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:33.551,Pass,
,,,,,,,,,,,,,,,,,0.805515,,,,,,,,,,,,,9fbd83a1-617b-483a-b7fe-60f44cdda909,41,,"[91.0, 74.5]",3754329,0,,,,,2.9060476,,Right Foot,,,,"[83.5, 76.3]",,Ground Pass,,7.712976,,,Daryl Janmaat,3650.0,,,,,,,1,From Throw In,Moussa Sissoko,3091.0,Right Wing,3,Newcastle United,37,"['0af39349-09fb-4868-b840-488b2d3e6b2f', '6f80b722-a401-41ef-a3f6-1fe69380916c']",34,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:34.386,Pass,True
,,,,,,,,,,,,,,,,,1.847086,,,,,,,,,,,,,2a5acb4a-0d35-4f8d-9075-72043732cb71,44,,"[83.5, 76.3]",3754329,0,,,,,-1.3531457,,Left Foot,,,,"[85.8, 65.9]",,High Pass,,10.651291,,,Georginio Wijnaldum,3567.0,,,,,,,1,From Throw In,Daryl Janmaat,3650.0,Right Back,3,Newcastle United,37,['dd550b3f-a896-4c11-a5c7-f49f5e4ae290'],35,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:35.232,Pass,
,,,,,,,,,,,,,,,,,0.909859,,,,,,,,,,,,,f08ed8a7-a98d-42c8-b6bc-fce512a6969e,47,,"[85.8, 65.9]",3754329,0,,,,True,1.113518,,,,,,"[88.9, 72.2]",,Low Pass,,7.0213957,,,Moussa Sissoko,3091.0,,,,,,,1,From Throw In,Georginio Wijnaldum,3567.0,Center Attacking Midfield,3,Newcastle United,37,"['0e776cbb-9dbc-4044-bffb-2b3f69958a87', '4b52231f-5254-4641-8033-07385e8fa979']",37,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:37.079,Pass,True
,,,,,,,,,,,,,,,,,0.711665,,,,,,,,,,,,,6ba61ad7-388e-4607-b681-722298bf62c2,52,,"[88.5, 71.8]",3754329,0,,,,,-0.648332,,Right Foot,,,,"[91.8, 69.3]",,Low Pass,,4.1400485,Incomplete,,Georginio Wijnaldum,3567.0,,,,,,,1,From Throw In,Moussa Sissoko,3091.0,Right Wing,3,Newcastle United,37,"['05214388-159c-4e52-97c5-294592b91391', '871c3fa9-31f9-4c72-ba3f-8a1529ce4300', 'd367ba25-3ea2-4b2d-9c65-21c58310b4f4']",38,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:38.736,Pass,True
,,,,,,,,,,,,,,,,,1.18555,,,,,,,,,,,,,05214388-159c-4e52-97c5-294592b91391,54,,"[28.3, 10.8]",3754329,0,,,,,0.029188788,,Left Foot,,,,"[42.0, 11.2]",,Low Pass,,13.705838,Incomplete,,,,,,,,,Recovery,1,From Throw In,Aaron Cresswell,3062.0,Left Back,3,Newcastle United,37,"['6ba61ad7-388e-4607-b681-722298bf62c2', 'bbd91493-420b-40e8-874c-50ee482a18e7']",39,,,,,,,,,,,,,,,,,West Ham United,40,00:00:39.447,Pass,
,,,,,,,,,,,,,,,,,1.394337,,,,,,,,,,,,,52d5d916-b47d-4848-bdbe-c4e727f84f9e,57,,"[78.3, 72.6]",3754329,0,,,,,-0.23860933,,Right Foot,,,,"[100.5, 67.2]",,High Pass,,22.847319,,,Georginio Wijnaldum,3567.0,,,,,,,1,From Throw In,Vurnon Anita,16072.0,Right Center Midfield,3,Newcastle United,37,['03806272-6097-4c72-a6fa-fb4ee0bc5a03'],41,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:41.724,Pass,
,,,,,,,,,,,,,,,,,1.073532,,,,,,,,,,,,,e64d2485-1a34-4cbf-a3e4-a0555c839ac8,59,,"[100.5, 67.2]",3754329,0,,,,,-1.5850811,,Right Foot,,,,"[100.3, 53.2]",,Low Pass,,14.001429,Incomplete,,Papiss Demba Cissé,30289.0,,,,,,,1,From Throw In,Georginio Wijnaldum,3567.0,Center Attacking Midfield,3,Newcastle United,37,"['75b760a0-57f4-472f-9537-f7fe092b4e56', 'e78f06ee-1aa4-49a8-a0cc-614e8935c619']",43,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:43.118,Pass,
,,,,,,,,,,,,,,,,,0.641553,,,,,,,,,,,,,ecbfa8b0-663b-459f-b96b-90cc33d080b7,62,,"[98.1, 80.0]",3754329,1,,,,,-1.0871514,,,,,,"[103.3, 70.1]",,Low Pass,,11.182576,,,Moussa Sissoko,3091.0,,,,,,Throw-in,1,From Throw In,Daryl Janmaat,3650.0,Right Back,4,Newcastle United,37,['07cc445a-f720-4ec6-b21c-3c7d5c3a1e74'],0,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:00.318,Pass,
,,,,,,,,,,,,,,,,,1.104781,,,,,,,,,,,,,493e0957-d957-4a5c-938d-9b3df0763faf,65,,"[103.9, 69.9]",3754329,1,,,,,2.2686992,,Right Foot,,,,"[98.7, 76.1]",,Low Pass,,8.091971,,,Daryl Janmaat,3650.0,,,,,,,1,From Throw In,Moussa Sissoko,3091.0,Right Wing,4,Newcastle United,37,"['1e8c26b7-93f8-4143-a39d-f832324cef16', '75c89ae0-562f-4f87-9f9f-3fb3718a69d5']",0,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:00.959,Pass,True
,,,,,,,,,,,,,,,,,0.732703,,,,,,,,,,,,,c0ed67e7-e330-405b-a86a-d688568fef25,68,,"[98.1, 73.4]",3754329,1,,,,,-0.8345389,,Right Foot,,,,"[106.8, 63.8]",,Low Pass,,12.955694,,,Georginio Wijnaldum,3567.0,,,,,,,1,From Throw In,Daryl Janmaat,3650.0,Right Back,4,Newcastle United,37,"['48ef5235-412f-4866-953d-35850d2e6b4b', '75c89ae0-562f-4f87-9f9f-3fb3718a69d5']",3,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:03.009,Pass,True
,,,,,,,,,,,,,,,,,1.904173,,,,,,,,,,,,,7a816488-1e3a-457b-bd00-c016bdb7e854,72,,"[108.3, 59.7]",3754329,1,,,,,-2.6224465,,Right Foot,,,,"[102.0, 56.1]",,High Pass,,7.256032,Incomplete,,,,,,,,,,1,From Throw In,Georginio Wijnaldum,3567.0,Center Attacking Midfield,4,Newcastle United,37,['7e92d0fc-45ef-4a43-8741-acff952d9e24'],5,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:05.187,Pass,
,,,,,,,,,,,,,,,,,1.733178,,,,,,,,,,,,,7e92d0fc-45ef-4a43-8741-acff952d9e24,73,,"[18.1, 24.0]",3754329,1,,,,,0.11447983,,Left Foot,,,,"[46.8, 27.3]",,Low Pass,,28.8891,,,Diafra Sakho,3962.0,,,,,,Recovery,1,From Counter,Angelo Obinze Ogbonna,3843.0,Left Center Back,5,West Ham United,40,"['6f23e02d-1c7d-41ce-81a3-7b75462f046f', '7a816488-1e3a-457b-bd00-c016bdb7e854']",7,,,,,,,,,,,,,,,,,West Ham United,40,00:01:07.091,Pass,
,,,,,,,,,,,,,,,,,3.213983,,,,,,,,,,,,,425349dc-c5c7-46d3-9e60-5b75f1ac1843,76,,"[48.3, 27.3]",3754329,1,,,,,-0.56797945,,Right Foot,,,,"[84.5, 4.2]",,Ground Pass,,42.9424,,,Dimitri Payet,3491.0,,,,,,,1,From Counter,Diafra Sakho,3962.0,Center Forward,5,West Ham United,40,['0d37ae9e-1c95-49e4-b97b-8fe34e479fb0'],10,,,,,,,,,,,,,,,,,West Ham United,40,00:01:10.215,Pass,
,,,,,,,,,,,,,,,,,2.549283,,,,,,,,,,,,,7e5a2f0e-514b-42ec-abdd-862193eab079,79,,"[97.5, 14.0]",3754329,1,,,,,0.5070985,,Right Foot,,,,"[120.0, 26.5]",,Ground Pass,,25.739075,Out,,Diafra Sakho,3962.0,,,,,,,1,From Counter,Dimitri Payet,3491.0,Center Attacking Midfield,5,West Ham United,40,['3f25efa0-4b89-4ccb-951e-d7a33d1716cc'],16,,,,,,,,,,,,,,,,,West Ham United,40,00:01:16.322,Pass,
,,,,,,,,,,,,,,,,,6.366097,,,,,,,,,,,,,db54cf06-53c4-4068-955c-13ecdaf5f33b,81,,"[6.0, 44.0]",3754329,1,,True,,,0.69705725,,Right Foot,,,,"[44.1, 75.9]",,High Pass,,49.691246,,,Daryl Janmaat,3650.0,,,,,,Goal Kick,1,From Goal Kick,Timothy Michael Krul,9467.0,Goalkeeper,6,Newcastle United,37,['f8c5ef3c-3c53-4540-9122-133bb673c08d'],33,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:33.166,Pass,
,,,,,,,,,,,,,,,,,1.000384,,,,,,,,,,,,,9f8db5c0-0c8e-443a-8f4b-38eaded8c522,83,,"[44.1, 75.1]",3754329,1,,,,,-0.24677399,,Head,,,,"[57.2, 71.8]",,High Pass,,13.509256,,,Moussa Sissoko,3091.0,,,,,,,1,From Goal Kick,Daryl Janmaat,3650.0,Right Back,6,Newcastle United,37,['1cc15cab-be38-40d0-be12-cd8f089463a9'],39,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:39.534,Pass,
,,,,,,,,,,,,,,,,,1.443255,,,,,,,,,,,,,64a6da73-dce4-441f-8797-26de107b98b0,87,,"[41.4, 67.2]",3754329,1,,,,,-2.884766,,Right Foot,,,,"[21.6, 62.0]",,Ground Pass,,20.471443,,,Chancel Mbemba Mangulu,3044.0,,,,,,,1,From Goal Kick,Moussa Sissoko,3091.0,Right Wing,6,Newcastle United,37,['cbbbe343-90d9-4d45-a195-0368e63e218f'],43,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:43.103,Pass,
,,,,,,,,,,,,,,,,,1.884332,,,,,,,,,,,,,7cc2a35c-64f8-4c48-b521-115a2c0d1b28,90,,"[22.0, 55.5]",3754329,1,,,,,-1.6658932,,Right Foot,,,,"[18.9, 23.0]",,Ground Pass,,32.64751,,,Fabricio Coloccini,26207.0,,,,,,,1,From Goal Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,6,Newcastle United,37,['9b9f18a4-38a9-4f58-9cd6-0ca3669ce189'],45,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:45.907,Pass,
,,,,,,,,,,,,,,,,,1.966248,,,,,,,,,,,,,75ea92ca-a779-43db-aae3-e9225eef25ce,93,,"[18.1, 23.4]",3754329,1,,,,,2.296358,,Right Foot,,,,"[7.9, 34.9]",,Ground Pass,,15.371727,,,Timothy Michael Krul,9467.0,,,,,,,1,From Goal Kick,Fabricio Coloccini,26207.0,Left Center Back,6,Newcastle United,37,['cf27b0f9-4c56-47d7-9fd6-37915162083d'],47,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:47.831,Pass,
,,,,,,,,,,,,,,,,,2.786344,,,,,,,,,,,,,bf4be884-6610-4e9b-81e5-3aa7d3631118,95,,"[7.9, 34.9]",3754329,1,,,,,0.34227553,,Left Foot,,,,"[58.7, 53.0]",,High Pass,,53.928192,,,Moussa Sissoko,3091.0,,,,,,,1,From Goal Kick,Timothy Michael Krul,9467.0,Goalkeeper,6,Newcastle United,37,['08d8b05a-1c0c-427e-9b1f-f02f6fcc6534'],49,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:49.797,Pass,
,,,,,,,,,,,,,,,,,1.81885,,,,,,,,,,,,,c757995a-fd48-49d2-868e-d59d6566feb6,97,,"[58.7, 53.0]",3754329,1,,,,,-0.71612144,,Head,,,,"[71.8, 41.6]",,High Pass,,17.36577,Incomplete,,Papiss Demba Cissé,30289.0,,,,,,,1,From Goal Kick,Moussa Sissoko,3091.0,Right Wing,6,Newcastle United,37,"['7c0e70b3-4fc5-41c2-ba34-5dcd93fabb8c', 'fd7edf11-1c54-42c8-8121-cdefd51bc053']",52,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:52.584,Pass,
,,,,,,,,,,,,,,,,,2.154689,,,,,,,,,,,,,fd7edf11-1c54-42c8-8121-cdefd51bc053,100,,"[48.3, 38.5]",3754329,1,,,,True,-0.43020937,,,,,,"[71.4, 27.9]",,High Pass,,25.41594,,,Dimitri Payet,3491.0,,,,,,Recovery,1,Regular Play,Winston Reid,4280.0,Right Center Back,7,West Ham United,40,"['061208eb-b797-4351-aaf7-6628fcb9dcf6', 'c253da29-b884-45aa-a22e-b0185fa00a42', 'c757995a-fd48-49d2-868e-d59d6566feb6']",54,,,,,,,,,,,,,,,,,West Ham United,40,00:01:54.403,Pass,True
,,,,,,,,,,,,,,,,,1.097772,,,,,,,,,,,,,fe034e54-f525-4125-9589-e642fc36439b,104,,"[71.4, 24.2]",3754329,1,,,,,-1.7287062,,Left Foot,,,,"[68.9, 8.5]",,Ground Pass,,15.897799,,,Victor Moses,3963.0,,,,,,,1,Regular Play,Dimitri Payet,3491.0,Center Attacking Midfield,7,West Ham United,40,['ded3ed9d-dba8-4d5b-b3bf-6f218fb5760e'],58,,,,,,,,,,,,,,,,,West Ham United,40,00:01:58.807,Pass,
,,,,,,,,,,,,,,,,,1.003534,,,,,,,,,,,,,81daf05a-af1a-472c-8753-696d128cbd31,107,,"[71.4, 7.9]",3754329,2,,,,,-0.39762798,,Right Foot,,,,"[81.4, 3.7]",,Ground Pass,,10.846197,,,Aaron Cresswell,3062.0,,,,,,,1,Regular Play,Victor Moses,3963.0,Left Wing,7,West Ham United,40,['b56ef02d-732f-41d9-82ac-fa1e7230e7c5'],1,,,,,,,,,,,,,,,,,West Ham United,40,00:02:01.224,Pass,
,,,,,,,,,,,,,,,,,0.18204,,,,,,,,,,,,,f41b74a4-a7b2-4451-bdc7-a42436808632,111,,"[84.1, 3.1]",3754329,2,,,,,0.38687572,,Left Foot,,,,"[86.8, 4.2]",,Ground Pass,,2.9154758,Incomplete,,Victor Moses,3963.0,,,,,,,1,Regular Play,Aaron Cresswell,3062.0,Left Back,7,West Ham United,40,"['58ae6567-29f5-4d2b-894f-be87a8986b61', 'a8085ff1-c917-459a-8076-898a8bb7878a', 'ed81e633-6b60-43da-9f46-9a411fa18e16']",3,,,,,,,,,,,,,,,,,West Ham United,40,00:02:03.738,Pass,True
,,,,,,,,,,,,,,,,,1.729531,,,,,,,,,,,,,0f5b7f98-1c83-4215-a16d-abf07662cecc,114,,"[96.0, 0.1]",3754329,2,,,,,1.119996,,,,,,"[105.1, 18.9]",,Low Pass,,20.886599,Incomplete,,Diafra Sakho,3962.0,,,,,,Throw-in,1,From Throw In,Victor Moses,3963.0,Left Wing,8,West Ham United,40,"['392e5805-c7ab-4bbc-930d-6bc0c153768e', 'a2713dc1-1064-4948-b4f7-52398e5bd91d']",7,,,,,,,,,,,,,,,,,West Ham United,40,00:02:07.523,Pass,
