bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d4c2e3ab-8711-49d4-aeef-6bf3cc210ab1,1,,,,3754288,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,West Ham United,40,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 21254, 'name': 'Carl Jenkinson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 3316, 'name': 'James Tomkins'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 3482, 'name': 'James Collins'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 19}, {'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 3874, 'name': 'Mark Noble'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 3684, 'name': 'Cheikhou Kouyaté'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 27853, 'name': 'Mauro Matías Zárate'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 3595, 'name': 'Manuel Lanzini'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 28}, {'player': {'id': 3491, 'name': 'Dimitri Payet'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 27}, {'player': {'id': 3962, 'name': 'Diafra Sakho'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 15}]}",West Ham United,40,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ad7ed647-a7f4-4931-b4f2-c3c22380ba2f,2,,,,3754288,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,West Ham United,40,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3339, 'name': 'Asmir Begović'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3456, 'name': 'Kurt Happy Zouma'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 20287, 'name': 'John Terry'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 26}, {'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 28}, {'player': {'id': 28100, 'name': 'Ramires Santos do Nascimento'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 4}, {'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 5198, 'name': 'Diego da Silva Costa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 19}]}",Chelsea,33,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0ddf1f4c-d0d6-4de0-b1f9-fce5935ffcd6,3,,,,3754288,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,West Ham United,40,['f991764b-c1b2-4237-953c-8970cefd42de'],0,,,,,,,,,,,,,,,,,West Ham United,40,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f991764b-c1b2-4237-953c-8970cefd42de,4,,,,3754288,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,West Ham United,40,['0ddf1f4c-d0d6-4de0-b1f9-fce5935ffcd6'],0,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,61c7eab3-eabd-4441-b706-81dc0f00c329,1581,,,,3754288,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,110,West Ham United,40,['64a88704-62c1-4bc1-91fb-dcee950f61bd'],0,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,64a88704-62c1-4bc1-91fb-dcee950f61bd,1582,,,,3754288,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,110,West Ham United,40,['61c7eab3-eabd-4441-b706-81dc0f00c329'],0,,,,,,,,,,,,,,,,,West Ham United,40,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.350478,,,,,,,,,,,43f373ea-1db6-467f-8c94-1a976f578975,5,,,"[60.0, 40.0]",3754288,0,,,,,1.8692952,,Right Foot,,,,"[59.6, 41.3]",,Ground Pass,,1.360147,,,,Francesc Fàbregas i Soler,3478.0,,,,,,Kick Off,1,From Kick Off,Diego da Silva Costa,5198.0,Center Forward,2,Chelsea,33,['35d58272-8e43-4597-9beb-1eb28c325bf7'],0,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.887,Pass,
,,,,,,,,,,,,,,,1.685803,,,,,,,,,,,70370f79-ad22-42b5-99f4-bc5b1cbb090f,8,,,"[58.0, 37.6]",3754288,0,,,,,-2.7010622,,Right Foot,,,,"[37.0, 27.7]",,Ground Pass,,23.216589,,,,John Terry,20287.0,,,,,,,1,From Kick Off,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,2,Chelsea,33,['8b4a3e5c-f87a-455c-809e-e301a923e243'],2,,,,,,,,,,,,,,,,,Chelsea,33,00:00:02.320,Pass,
,,,,,,,,,,,,,,,1.619484,,,,,,,,,,,f2af7b4f-56c8-49d8-9ecf-214819908cc4,11,,,"[37.0, 27.7]",3754288,0,,,,,-1.315614,,Right Foot,,,,"[43.6, 2.4]",,Ground Pass,,26.146702,,,,César Azpilicueta Tanco,3957.0,,,,,,,1,From Kick Off,John Terry,20287.0,Left Center Back,2,Chelsea,33,['73cf8895-8b68-4699-9050-b6bc187a9a70'],4,,,,,,,,,,,,,,,,,Chelsea,33,00:00:04.046,Pass,
,,,,,,,,,,,,,,,0.80392,,,,,,,,,,,12f652bb-e79b-42d1-bc6d-b89a8245264d,14,,,"[43.6, 2.4]",3754288,0,,,,,1.6078165,,Right Foot,,,,"[43.4, 7.8]",,Ground Pass,,5.4037023,,,,Eden Hazard,3621.0,,,,,,,1,From Kick Off,César Azpilicueta Tanco,3957.0,Left Back,2,Chelsea,33,['b65afa42-50f3-4309-8310-69b9c037d1b4'],6,,,,,,,,,,,,,,,,,Chelsea,33,00:00:06.795,Pass,
,,,,,,,,,,,,,,,0.700628,,,,,,,,,,,c0c2d70f-9227-4f9e-b567-672070a2b21e,18,,,"[55.1, 14.1]",3754288,0,,,,,-0.33563855,,Right Foot,,,,"[63.7, 11.1]",,Ground Pass,,9.108238,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Kick Off,Eden Hazard,3621.0,Left Wing,2,Chelsea,33,['02e1fa34-f854-49d2-8675-a1aeac9d5a21'],10,,,,,,,,,,,,,,,,,Chelsea,33,00:00:10.345,Pass,
,,,,,,,,,,,,,,,1.139379,,,,,,,,,,,3669600b-1956-4697-865f-e26812926a7d,22,,,"[63.7, 12.5]",3754288,0,,,,,-1.6468399,,Right Foot,,,,"[62.9, 2.0]",,Ground Pass,,10.530432,,,,César Azpilicueta Tanco,3957.0,,,,,,,1,From Kick Off,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,2,Chelsea,33,"['02fef7bb-2c50-4cb0-8972-e0a3b474c764', '36e48826-88c9-4c59-a044-a19d4a62e9e5']",11,,,,,,,,,,,,,,,,,Chelsea,33,00:00:11.086,Pass,True
