50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,4.426868,,,,,,,,,,,,,,,,72444ed8-0a65-441a-9e49-6dac3d2742d5,1505,,"[120.0, 80.0]",3754322,35,,,,,-1.88195,,Right Foot,,,,"[99.9, 17.5]",,High Pass,,65.65257,,,Incomplete,True,,,,True,Outswinging,,Corner,1,From Corner,Willian Borges da Silva,3472.0,Right Wing,79,Chelsea,33,['3a9268f9-a844-4d8b-8feb-8ccb61c18c63'],19,,,,,,,,,,,,,,,,Chelsea,33,00:35:19.576,Pass,
,,,,,,,,,,,,,,,,,,2.592908,,,,,,,,,,,,,,,,24fd7876-0096-4833-8322-3870f6a5dd9a,1517,,"[38.2, 21.0]",3754322,35,,,,,0.22575027,,Right Foot,,,,"[59.1, 25.8]",,Ground Pass,,21.444113,,,Incomplete,,,,,,,,,1,From Corner,Abdul Rahman Baba,12325.0,Left Back,79,Chelsea,33,['d802f136-b033-4460-819a-ff6e7a7208e2'],33,,,,,,,,,,,,,,,,Chelsea,33,00:35:33.296,Pass,
,,,,,,,,,,,,,,,,,,1.906376,,,,,,,,,,,,,,,,6795f920-4405-4a6e-bad9-90181e64d75e,1520,,"[63.9, 54.3]",3754322,35,,,,,-0.91170627,,Right Foot,,,,"[74.9, 40.1]",,Ground Pass,,17.962183,,,,,Samir Nasri,20253.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Left Defensive Midfield,80,Manchester City,36,['fc98b9f6-37a2-4fc6-99c4-90cac5b4d712'],36,,,,,,,,,,,,,,,,Manchester City,36,00:35:36.902,Pass,
,,,,,,,,,,,,,,,,,,1.476235,,,,,,,,,,,,,,,,b2a26a5b-a1b1-45a6-948e-63c66f9f7554,1524,,"[74.9, 40.3]",3754322,35,,,,,-2.6686862,,Right Foot,,,,"[62.0, 33.7]",,Ground Pass,,14.490341,,,,,Fernando Luiz Rosa,3054.0,,,,,,1,Regular Play,Samir Nasri,20253.0,Left Wing,80,Manchester City,36,"['00f78438-ac89-4a7b-b5c0-1aeafd543469', '771229be-a5e0-4a4f-9d47-7d4d80a00059']",38,,,,,,,,,,,,,,,,Manchester City,36,00:35:38.889,Pass,True
,,,,,,,,,,,,,,,,,,0.927192,,,,,,,,,,,,,,,,81abd5a0-07ba-4934-961e-9b99dd8bec2d,1527,,"[62.8, 26.3]",3754322,35,,,,,-0.507783,,Right Foot,,,,"[75.2, 19.4]",,Ground Pass,,14.19049,,,,,Kevin De Bruyne,3089.0,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Right Defensive Midfield,80,Manchester City,36,['237e4f8f-9b71-48ed-bf32-dfa6b0e51bec'],42,,,,,,,,,,,,,,,,Manchester City,36,00:35:42.588,Pass,
,,,,,,,,,,,,,,,,,,1.537036,,,,,,,,,,,,,,,,13b9e1b4-2818-4ae1-8b70-cd938f64082c,1530,,"[76.9, 19.7]",3754322,35,,,,,-2.8516161,,Left Foot,,,,"[64.5, 16.0]",,Ground Pass,,12.940248,,,,,Fernando Luiz Rosa,3054.0,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,80,Manchester City,36,"['54bccd28-8e62-4ccb-baae-51ef3953050b', 'a2d4f5b1-d0d1-44a8-a572-25dbc16a457b']",43,,,,,,,,,,,,,,,,Manchester City,36,00:35:43.515,Pass,True
,,,,,,,,,,,,,,,,,,0.699795,,,,,,,,,,,,,,,,844335d0-6334-4c07-a351-e45d64fae3db,1532,,"[64.5, 16.0]",3754322,35,,,,,1.4530637,,Left Foot,,,,"[65.6, 25.3]",,Ground Pass,,9.364828,,,,,Samir Nasri,20253.0,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Right Defensive Midfield,80,Manchester City,36,['1aee9aff-cb82-45e1-96f6-5ca7483c34f8'],45,,,,,,,,,,,,,,,,Manchester City,36,00:35:45.052,Pass,
,,,,,,,,,,,,,,,,,,1.21346,,,,,,,,,,,,,,,,0865be1d-cffe-4f27-9193-6e9fd492c9a8,1534,,"[65.6, 25.3]",3754322,35,,,,,-1.5707964,,Right Foot,,,,"[65.6, 14.7]",,Ground Pass,,10.6,,,,,Fernando Luiz Rosa,3054.0,,,,,,1,Regular Play,Samir Nasri,20253.0,Left Wing,80,Manchester City,36,['0cd8464c-1bef-469a-b2bb-c50a0ef4d275'],45,,,,,,,,,,,,,,,,Manchester City,36,00:35:45.752,Pass,
,,,,,,,,,,,,,,,,,,1.220049,,,,,,,,,,,,,,,,89341b8e-d954-4b6a-9b94-7f692cca257f,1537,,"[65.6, 14.7]",3754322,35,,,,,-1.1797482,,Right Foot,,,,"[70.3, 3.3]",,Ground Pass,,12.330855,,,,,Aleksandar Kolarov,5596.0,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Right Defensive Midfield,80,Manchester City,36,['1c86ce51-ec60-4204-b9ae-c553f8c823ef'],47,,,,,,,,,,,,,,,,Manchester City,36,00:35:47.535,Pass,
,,,,,,,,,,,,,,,,,,0.995572,,,,,,,,,,,,,,,,ccb4b5e8-bb91-436e-8d90-a53165facfd9,1540,,"[70.3, 3.3]",3754322,35,,,,,2.96817,,Left Foot,,,,"[56.6, 5.7]",,Ground Pass,,13.90863,,,,,Fernando Luiz Rosa,3054.0,,,,,,1,Regular Play,Aleksandar Kolarov,5596.0,Left Back,80,Manchester City,36,['37a463e6-4d39-4179-b7a7-932c69c5345c'],50,,,,,,,,,,,,,,,,Manchester City,36,00:35:50.164,Pass,
,,,,,,,,,,,,,,,,,,3.276473,,,,,,,,,,,,,,,,3c6549a9-dcea-44e8-8df8-42b8aa86ccd2,1543,,"[50.9, 9.9]",3754322,35,,,,,2.6584296,,Right Foot,,,,"[16.4, 28.0]",,Ground Pass,,38.959724,,,,,Joe Hart,3291.0,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Right Defensive Midfield,80,Manchester City,36,['45abac4a-c255-4b78-a3f9-e4ba72165879'],52,,,,,,,,,,,,,,,,Manchester City,36,00:35:52.735,Pass,
,,,,,,,,,,,,,,,,,,3.553842,,,,,,,,,,,,,,,,9c4f1b9e-e02a-461a-9b4e-2d6939e4abbc,1547,,"[17.2, 27.6]",3754322,35,,,,,-0.33798432,,Right Foot,,,,"[85.2, 3.7]",,High Pass,,72.077805,,,Incomplete,,,,,,,,,1,Regular Play,Joe Hart,3291.0,Goalkeeper,80,Manchester City,36,['86f7ded6-31d2-4b4c-9f80-d2d5105e41bb'],56,,,,,,,,,,,,,,,,Manchester City,36,00:35:56.051,Pass,
,,,,,,,,,,,,,,,,,,0.48358,,,,,,,,,,,,,,,,ad759a0b-7ed1-42e8-a276-c06d225b233a,1550,,"[44.8, 73.8]",3754322,36,,,,,0.61466295,,Right Foot,,,,"[49.9, 77.4]",,Ground Pass,,6.2425957,,,,,Willian Borges da Silva,3472.0,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,81,Chelsea,33,['2b4301d7-0bb7-4e1f-ae5f-4382f8a36380'],4,,,,,,,,,,,,,,,,Chelsea,33,00:36:04.895,Pass,
,,,,,,,,,,,,,,,,,,1.635031,,,,,,,,,,,,,,,,f07e4693-e83d-4ab3-aa98-831dc06ab4a8,1553,,"[49.9, 77.4]",3754322,36,,,,,-2.646041,,Right Foot,,,,"[42.5, 73.4]",,Low Pass,,8.411897,,,,,César Azpilicueta Tanco,3957.0,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Right Wing,81,Chelsea,33,['dd077092-1dd5-444f-bf49-e5fcde464f47'],5,,,,,,,,,,,,,,,,Chelsea,33,00:36:05.956,Pass,
,,,,,,,,,,,,,,,,,,2.718756,,,,,,,,,,,,,,,,c351ce09-6231-45fb-abd0-b54c5772bcdc,1557,,"[43.1, 72.8]",3754322,36,,,,,-1.1792668,,Left Foot,,,,"[52.1, 51.0]",,High Pass,,23.584742,,,,,John Michael Nchekwube Obinna,5475.0,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,81,Chelsea,33,"['60fc600a-5253-45b0-94ba-eda94cab900c', 'b2e4ab80-b197-4735-b08e-80b0a195455e']",7,,,,,,,,,,,,,,,,Chelsea,33,00:36:07.946,Pass,True
,,,,,,,,,,,,,,,,,,1.310565,,,,,,,,,,,,,,,,b523e2eb-7228-4d8c-8892-9db35b1eabc9,1559,,"[52.1, 51.0]",3754322,36,,,,,-2.2857716,,Head,,,,"[40.9, 38.1]",,High Pass,,17.083618,,,,,Branislav Ivanović,5594.0,,,,,,1,Regular Play,John Michael Nchekwube Obinna,5475.0,Right Defensive Midfield,81,Chelsea,33,['ec616ba1-c7c8-4616-a175-4c85681b6533'],10,,,,,,,,,,,,,,,,Chelsea,33,00:36:10.705,Pass,
,,,,,,,,,,,,,,,,,,0.603273,,,,,,,,,,,,,,,,72ee3029-8856-48e0-bd5b-5f81de0bc475,1562,,"[53.5, 42.0]",3754322,36,,,,,0.7798734,,Right Foot,,,,"[62.6, 51.0]",,Ground Pass,,12.798828,,,,,Diego da Silva Costa,5198.0,,,,,,1,Regular Play,Branislav Ivanović,5594.0,Left Center Back,81,Chelsea,33,['81442210-95b9-41e3-babf-53b024dc08f0'],17,,,,,,,,,,,,,,,,Chelsea,33,00:36:17.275,Pass,
,,,,,,,,,,,,,,,,,,1.304992,,,,,,,,,,,,,,,,1d754a84-db5b-4f0d-bdf6-07e94e488570,1566,,"[58.9, 51.2]",3754322,36,,,,,2.349743,,Right Foot,,,,"[43.5, 66.8]",,Ground Pass,,21.920767,,,,,César Azpilicueta Tanco,3957.0,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,81,Chelsea,33,"['8a652e1c-4e0c-434e-b7e1-4dd6414982d3', 'c2a0f467-5d5d-4c6c-97cc-094c9267d0df']",19,,,,,,,,,,,,,,,,Chelsea,33,00:36:19.350,Pass,True
,,,,,,,,,,,,,,,,,,1.232175,,,,,,,,,,,,,,,,224d8be3-6e6e-4c67-a638-02d9f32c39d0,1569,,"[43.5, 66.8]",3754322,36,,,,,-0.61180764,,Right Foot,,,,"[55.9, 58.1]",,Ground Pass,,15.147607,,,,,Diego da Silva Costa,5198.0,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,81,Chelsea,33,['a20dfc11-1a0d-4749-ad3f-df46170fbd4c'],21,,,,,,,,,,,,,,,,Chelsea,33,00:36:21.684,Pass,
,,,,,,,,,,,,,,,,,,1.394017,,,,,,,,,,,,,,,,66e20e5d-3e9e-4e16-8076-017c9c0119ac,1575,,"[56.8, 37.0]",3754322,36,,,,,-1.0929652,,Right Foot,,,,"[62.6, 25.8]",,Ground Pass,,12.612692,,,,,Kevin De Bruyne,3089.0,,,,,Recovery,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Left Defensive Midfield,82,Manchester City,36,['c4830bab-7c87-4eb6-af80-d38778041aeb'],26,,,,,,,,,,,,,,,,Manchester City,36,00:36:26.416,Pass,
,,,,,,,,,,,,,,,,,,1.339304,,,,,,,,,,,,,,,,76a71bec-dd1b-4b61-a70c-edd81e9c03b2,1578,,"[68.2, 25.8]",3754322,36,,,,,1.1358293,,Right Foot,,,,"[72.8, 35.7]",,Ground Pass,,10.916501,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,82,Manchester City,36,['8e9021f6-e9a7-45ef-bf93-67691449d907'],29,,,,,,,,,,,,,,,,Manchester City,36,00:36:29.329,Pass,
,,,,,,,,,,,,,,,,,,0.992883,,,,,,,,,,,,,,,,c0e46084-17ba-41b5-be82-34b877aaf8d1,1581,,"[72.8, 35.7]",3754322,36,,,,,-1.2632293,,Right Foot,,,,"[75.5, 27.2]",,Ground Pass,,8.91852,,,,,Kevin De Bruyne,3089.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Left Defensive Midfield,82,Manchester City,36,['d5ea95a1-27fd-424e-9ef0-a7073a58281f'],30,,,,,,,,,,,,,,,,Manchester City,36,00:36:30.684,Pass,
,,,,,,,,,,,,,,,,,,1.229769,,,,,,,,,,,,,,,,0d208987-c989-4205-878f-f1b72add8a82,1584,,"[77.2, 25.6]",3754322,36,,,,,-0.9671537,,Right Foot,,,,"[92.3, 3.7]",,Ground Pass,,26.601128,,,,,Samir Nasri,20253.0,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,82,Manchester City,36,['3495c9b1-43a1-4930-96b6-2724e7c38082'],32,,,,,,,,,,,,,,,,Manchester City,36,00:36:32.796,Pass,
,,,,,,,,,,,,,,,,,,0.762186,,,,,,,,,,,,,,,,ff024cdd-2907-4227-82f7-765dfbe16fff,1587,,"[93.6, 8.9]",3754322,36,,,,,2.7277124,,Right Foot,,,,"[82.9, 13.6]",,Ground Pass,,11.686745,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Samir Nasri,20253.0,Left Wing,82,Manchester City,36,['7f8deaee-38d8-4efd-8ca7-78425c5586b4'],38,,,,,,,,,,,,,,,,Manchester City,36,00:36:38.486,Pass,
,,,,,,,,,,,,,,,,,,0.986693,,,,,,,,,,,,,,,,deada97c-45fd-47e7-8cea-d3ba61ae7d7e,1590,,"[86.2, 12.3]",3754322,36,,,,,-1.0589405,,Right Foot,,,,"[91.2, 3.4]",,Ground Pass,,10.20833,,,,,Aleksandar Kolarov,5596.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Left Defensive Midfield,82,Manchester City,36,['ec6a60b4-0bf0-4de5-81a9-ca7e6f51c8be'],42,,,,,,,,,,,,,,,,Manchester City,36,00:36:42.089,Pass,
,,,,,,,,,,,,,,,,,,0.985895,,,,,,,,,,,,,,,,cb6cf6c1-6ffc-41b3-8572-b32eddd90f08,1594,,"[89.8, 2.9]",3754322,36,,,,,2.2881181,,Left Foot,,,,"[85.7, 7.6]",,Ground Pass,,6.2369866,,,,,Samir Nasri,20253.0,,,,,,1,Regular Play,Aleksandar Kolarov,5596.0,Left Back,82,Manchester City,36,"['be370750-0024-4bda-bd27-240d0ebe08b5', 'f4f13471-ae2a-4828-9666-08168b69b6fe']",43,,,,,,,,,,,,,,,,Manchester City,36,00:36:43.843,Pass,True
,,,,,,,,,,,,,,,,,,1.02224,,,,,,,,,,,,,,,,32bb70c4-d1ea-4d41-a6dd-68480a687e39,1597,,"[80.2, 8.4]",3754322,36,,,,,-0.6334259,,Right Foot,,,,"[86.6, 3.7]",,Ground Pass,,7.940403,,,,,Kevin De Bruyne,3089.0,,,,,,1,Regular Play,Samir Nasri,20253.0,Left Wing,82,Manchester City,36,['ada2b7b0-9ac0-430e-8e8a-e5195c5ff453'],47,,,,,,,,,,,,,,,,Manchester City,36,00:36:47.928,Pass,
,,,,,,,,,,,,,,,,,,2.440014,,,,,,,,,,,,,,,,5a51b32f-cee4-4e74-942a-727e326bd2ac,1600,,"[86.6, 3.7]",3754322,36,,,,,0.44146696,,Right Foot,,,,"[110.3, 14.9]",,Ground Pass,,26.213165,,,,,Aleksandar Kolarov,5596.0,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,82,Manchester City,36,['a9499004-27bb-43ef-8a0b-d551ef9e7474'],49,,,,,,,,,,,,,,,,Manchester City,36,00:36:49.398,Pass,
,,,,,,,,,,,,,,,,,,1.033001,,,,,,,,,,,,,,,,87ce1dbb-fa1d-4ae4-b388-edda1156e0f3,1603,,"[109.6, 16.2]",3754322,36,,,,,1.8040415,,Left Foot,True,,,"[105.3, 34.3]",,Ground Pass,,18.603764,,,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,1,Regular Play,Aleksandar Kolarov,5596.0,Left Back,82,Manchester City,36,"['9fb279b1-e4a5-4a68-a30c-609eb3367326', 'fa137f1b-e0bb-4551-9ee3-263576ce15dc']",51,,,,,,,,,,,,,,,,Manchester City,36,00:36:51.838,Pass,True
,,,,,,,,,,,,,,,,,,1.139588,,,,,,,,,,,,,,,,40ecd581-257f-4b59-af03-7cb736aa1f2c,1607,,"[105.9, 34.9]",3754322,36,,,,,-0.6202495,,Right Foot,,,,"[112.9, 29.9]",,Low Pass,,8.602325,,,,,Aleksandar Kolarov,5596.0,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,82,Manchester City,36,"['5baaa404-16cd-4ea3-8580-7cf7f9d05a7d', 'e48e1979-5121-4c20-891d-4473c1eab45e']",52,,,,,,,,,,,,,,,,Manchester City,36,00:36:52.898,Pass,True
,,,,,,,,,,,,,,,,,,1.648207,,,,,,,,,,,,,,,,ca846d2e-65a1-415d-a6e9-1add18fade7c,1614,,"[4.8, 40.7]",3754322,36,,,,,-0.9191593,,Keeper Arm,,,,"[21.2, 19.2]",,Low Pass,,27.040895,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,83,Chelsea,33,['7259f9a6-b7bd-49a9-9701-aae86b05bc75'],57,,,,,,,,,,,,,,,,Chelsea,33,00:36:57.014,Pass,
,,,,,,,,,,,,,,,,,,0.817035,,,,,,,,,,,,,,,,8d85e075-a0b7-4b01-ac88-d52db0fa3bde,1617,,"[20.5, 21.1]",3754322,37,,,,,2.2794225,,Right Foot,,,,"[13.9, 28.8]",,Ground Pass,,10.141499,,,,,Abdul Rahman Baba,12325.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,83,Chelsea,33,['034402a7-ee8d-4dc3-82c6-fb8f53467a6a'],0,,,,,,,,,,,,,,,,Chelsea,33,00:37:00.094,Pass,
,,,,,,,,,,,,,,,,,,5.23443,,,,,,,,,,,,,,,,948c6d67-6e24-4df5-8ba5-5999796c0468,1621,,"[10.1, 14.6]",3754322,37,,,,,0.02438541,,Left Foot,,,,"[71.6, 16.1]",,High Pass,,61.51829,,,Incomplete,,,,,,,,,1,Regular Play,Abdul Rahman Baba,12325.0,Left Back,83,Chelsea,33,['0bb01a54-7b35-4acc-b996-dd9e4cd1718c'],2,,,,,,,,,,,,,,,,Chelsea,33,00:37:02.899,Pass,
,,,,,,,,,,,,,,,,,,0.797743,,,,,,,,,,,,,,,,5f332425-3bb2-49d8-a2c5-c9edfa1c9d78,1625,,"[44.6, 64.1]",3754322,37,,,,,0.36798093,,Right Foot,,,,"[61.2, 70.5]",,Ground Pass,,17.79101,,,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,84,Manchester City,36,['3d0fd696-0e83-407a-b3b9-a2f8415dc120'],10,,,,,,,,,,,,,,,,Manchester City,36,00:37:10.498,Pass,
,,,,,,,,,,,,,,,,,,1.025197,,,,,,,,,,,,,,,,e89115cd-b0d0-4310-92f7-a87059f408e2,1628,,"[73.6, 65.7]",3754322,37,,,,,0.44370013,,Left Foot,,,,"[89.8, 73.4]",,Ground Pass,,17.936834,,,,,Jesús Navas González,6821.0,,,,,,1,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Back,84,Manchester City,36,['c78155ab-9c01-43c4-b474-5f6061036894'],14,,,,,,,,,,,,,,,,Manchester City,36,00:37:14.272,Pass,
,,,,,,,,,,,,,,,,,,0.792043,,,,,,,,,,,,,,,,b28426f7-68ae-49d8-b9ef-96897fff6cbf,1631,,"[104.0, 73.0]",3754322,37,,,,,-0.99945885,,Right Foot,,,,"[107.6, 67.4]",,Ground Pass,,6.6573267,,,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Wing,84,Manchester City,36,['20aa3d25-9d20-4a3d-86fa-2974d5f17dc7'],24,,,,,,,,,,,,,,,,Manchester City,36,00:37:24.499,Pass,
,,,,,,,,,,,,,,,,,,0.702678,,,,,,,,,,,,,,,,30646651-8a5e-46fb-a135-70dc06670e7c,1635,,"[112.7, 76.1]",3754322,37,,,,,-1.6189518,,Right Foot,,,,"[112.3, 67.8]",,Ground Pass,,8.309633,,,Incomplete,,Jesús Navas González,6821.0,,,,,,1,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Back,84,Manchester City,36,"['1fe238ac-dfd9-483f-929f-bf592ebb8656', '430ee757-6ba6-4c6a-8e86-4c939d5d7731', 'c7093f73-d412-4b78-977f-e792a0c008f4']",26,,,,,,,,,,,,,,,,Manchester City,36,00:37:26.615,Pass,True
,,,,,,,,,,,,,,,,,,1.064238,,,,,,,,,,,,,,,,dd1a3fb9-d3de-46e1-88d7-46434aaec304,1640,,"[9.2, 11.5]",3754322,37,,,,,-0.43779132,,Left Foot,,,,"[18.6, 7.1]",,Ground Pass,,10.378824,,,Incomplete,,Ruben Loftus-Cheek,3504.0,,,,,,1,Regular Play,Abdul Rahman Baba,12325.0,Left Back,85,Chelsea,33,"['034d66bb-b36c-48af-8735-b1131e096066', '2b4213bf-2de6-4a3d-8955-c6ba941599a8', '39b15061-684b-45cf-8785-5a4010a59bb2']",28,,,,,,,,,,,,,,,,Chelsea,33,00:37:28.772,Pass,True
,,,,,,,,,,,,,,,,,,2.602194,,,,,,,,,,,,,,,,47a13ab5-8abd-4560-93cc-1ac5da5efc85,1648,,"[13.2, 0.1]",3754322,37,,True,,,0.3529904,,,,,,"[53.1, 14.8]",,High Pass,,42.52176,,,,,Diego da Silva Costa,5198.0,,,,,Throw-in,1,From Throw In,Abdul Rahman Baba,12325.0,Left Back,86,Chelsea,33,['c3d13746-63e4-4685-8a5e-0db32ded247c'],49,,,,,,,,,,,,,,,,Chelsea,33,00:37:49.167,Pass,
,,,,,,,,,,,,,,,,,,1.232537,,,,,,,,,,,,,,,,18c3dab0-e108-4014-b6a9-c0b61e8608c2,1650,,"[53.1, 14.8]",3754322,37,,,,,-2.846542,,Head,,,,"[42.9, 11.7]",,High Pass,,10.660675,,,,,Ruben Loftus-Cheek,3504.0,,,,,,1,From Throw In,Diego da Silva Costa,5198.0,Center Forward,86,Chelsea,33,['378913d1-23de-460a-a80d-fb39058a2a9f'],51,,,,,,,,,,,,,,,,Chelsea,33,00:37:51.839,Pass,
,,,,,,,,,,,,,,,,,,1.530213,,,,,,,,,,,,,,,,24f6aee4-00af-4f85-ba0e-f625a7867fe3,1653,,"[42.9, 11.7]",3754322,37,,,,True,0.25580856,,,,,,"[55.9, 15.1]",,High Pass,,13.437262,,,Incomplete,,,,,,,,,1,From Throw In,Ruben Loftus-Cheek,3504.0,Center Attacking Midfield,86,Chelsea,33,"['793d67d2-b5a3-46d9-8f37-e563c0cf24ca', 'cee55f78-7566-4fea-874f-a1086efbccac']",53,,,,,,,,,,,,,,,,Chelsea,33,00:37:53.072,Pass,True
,,,,,,,,,,,,,,,,,,0.678229,,,,,,,,,,,,,,,,793d67d2-b5a3-46d9-8f37-e563c0cf24ca,1655,,"[64.2, 65.0]",3754322,37,,,,True,-0.1638082,,,,,,"[76.3, 63.0]",,Low Pass,,12.264175,,,,,Fernando Luiz Rosa,3054.0,,,,,Recovery,1,From Throw In,Nicolás Hernán Otamendi,3090.0,Right Center Back,86,Chelsea,33,"['24f6aee4-00af-4f85-ba0e-f625a7867fe3', '8452d1c3-9009-4436-8191-37e699501900', 'e911209b-e67d-4d1a-bd6f-b15d4f26f405']",54,,,,,,,,,,,,,,,,Manchester City,36,00:37:54.602,Pass,True
,,,,,,,,,,,,,,,,,,1.763955,,,,,,,,,,,,,,,,f4caa08f-2ffc-44ae-8b67-5a5899615d6e,1658,,"[76.3, 63.0]",3754322,37,,,,,0.3327391,,Left Foot,,,,"[89.9, 67.7]",,High Pass,,14.389232,,,Incomplete,,,,,,,,,1,From Throw In,Fernando Luiz Rosa,3054.0,Right Defensive Midfield,86,Chelsea,33,['a21c921d-d61e-489a-8805-33b5c854adb4'],55,,,,,,,,,,,,,,,,Manchester City,36,00:37:55.316,Pass,
,,,,,,,,,,,,,,,,,,0.46752,,,,,,,,,,,,,,,,a21c921d-d61e-489a-8805-33b5c854adb4,1659,,"[30.2, 12.4]",3754322,37,,,,,-0.016391974,,Head,,,,"[36.3, 12.3]",,Low Pass,,6.1008196,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,Recovery,1,From Throw In,Abdul Rahman Baba,12325.0,Left Back,86,Chelsea,33,"['1d871cf6-aa03-4f43-a0b6-a7ee635f212f', 'f4caa08f-2ffc-44ae-8b67-5a5899615d6e']",57,,,,,,,,,,,,,,,,Chelsea,33,00:37:57.080,Pass,
,,,,,,,,,,,,,,,,,,3.172524,,,,,,,,,,,,,,,,8549cf54-47be-494a-b4e0-879e36149b8d,1670,,"[14.8, 21.5]",3754322,38,,,,,-0.42408136,,Right Foot,,,,"[62.2, 0.1]",,High Pass,,52.006924,,,Out,,,,,,,,,1,From Throw In,Branislav Ivanović,5594.0,Left Center Back,86,Chelsea,33,,4,,,,,,,,,,,,,,,,Chelsea,33,00:38:04.658,Pass,
,,,,,,,,,,,,,,,,,,0.981788,,,,,,,,,,,,,,,,f734cb2b-a4e1-4297-aa41-12a181587c1a,1671,,"[59.6, 80.0]",3754322,38,,True,,,-0.36106774,,,,,,"[73.9, 74.6]",,Low Pass,,15.285614,,,,,Jesús Navas González,6821.0,,,,,Throw-in,1,From Throw In,Pablo Javier Zabaleta Girod,3052.0,Right Back,87,Manchester City,36,['bd0425ab-f417-44ee-84de-759b38eb956d'],11,,,,,,,,,,,,,,,,Manchester City,36,00:38:11.762,Pass,
,,,,,,,,,,,,,,,,,,0.937932,,,,,,,,,,,,,,,,c325e283-a401-4863-8578-41ee1058f6bd,1673,,"[73.9, 74.6]",3754322,38,,,,,3.0818348,,Right Foot,,,,"[62.2, 75.3]",,Ground Pass,,11.7209215,,,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,1,From Throw In,Jesús Navas González,6821.0,Right Wing,87,Manchester City,36,['ef360a47-cf34-49dd-b942-1d63c479446e'],13,,,,,,,,,,,,,,,,Manchester City,36,00:38:13.262,Pass,
