ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.755759,,,,,,,,,,,,6782a44f-acf5-4dd5-b7c8-4733adf60839,17,,"[42.8, 0.1]",3754144,0,,True,,,2.3924823,,,,,,"[11.4, 29.3]",,Low Pass,,42.8789,,,,Artur Boruc,20074.0,,,,,Throw-in,1,From Throw In,Charlie Daniels,3345.0,Left Back,3,AFC Bournemouth,28,['cdcb593d-4056-46a4-aa60-6c6397c8aeb4'],20,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:20.495,Pass,
,,,,,,,,,,,,,,,,,3.509249,,,,,,,,,,,,58200288-671e-45b7-84a9-c454be2c8221,19,,"[10.3, 32.7]",3754144,0,,True,,,0.58198464,,Right Foot,,,,"[56.5, 63.1]",,High Pass,,55.30461,,Incomplete,,Matt Ritchie,3049.0,,,,,,1,From Throw In,Artur Boruc,20074.0,Goalkeeper,3,AFC Bournemouth,28,"['9095e6f9-0daf-42db-850f-d5931de5b7fd', 'bc52fe30-cd3f-4fd8-b6c4-15834501ee10']",24,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:24.728,Pass,
,,,,,,,,,,,,,,,,,1.085683,,,,,,,,,,,,9095e6f9-0daf-42db-850f-d5931de5b7fd,22,,"[63.6, 17.0]",3754144,0,,,,True,-0.024091724,,,,,,"[71.9, 16.8]",,Low Pass,,8.302409,,Incomplete,,Kevin De Bruyne,3089.0,,,,,Recovery,1,From Throw In,David Josué Jiménez Silva,3064.0,Left Wing,3,AFC Bournemouth,28,"['337e20f4-79cb-4437-b72c-2d467f23c70a', '58200288-671e-45b7-84a9-c454be2c8221', 'e2ce278a-3d52-446d-a2d5-b2b22dc296da', 'fb4fb199-facf-4837-88e4-bc1b07d795cf']",28,,,,,,,,,,,,,,,,,Manchester City,36,00:00:28.237,Pass,True
,,,,,,,,,,,,,,,,,2.313413,,,,,,,,,,,,e2ce278a-3d52-446d-a2d5-b2b22dc296da,24,,"[48.2, 63.3]",3754144,0,,,,,0.52547985,,Right Foot,,,,"[77.0, 80.0]",,High Pass,,33.29159,,Out,,Joshua King,3346.0,,,,,Recovery,1,From Throw In,Eunan O''Kane,13248.0,Right Defensive Midfield,3,AFC Bournemouth,28,"['4d88a4dc-09e8-42fc-be66-f7ea7ac29212', '9095e6f9-0daf-42db-850f-d5931de5b7fd']",29,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:29.323,Pass,
,,,,,,,,,,,,,,,,,2.161198,,,,,,,,,,,,b3f4390f-8857-4920-b945-09ac8539152a,26,,"[47.3, 0.1]",3754144,0,,,,,0.48447794,,,,,,"[64.4, 9.1]",,Low Pass,,19.32382,,,,David Josué Jiménez Silva,3064.0,,,,,Throw-in,1,From Throw In,Gaël Clichy,20302.0,Left Back,4,Manchester City,36,['41b1dba3-6290-4aa5-ba9e-ba29ac66cd16'],45,,,,,,,,,,,,,,,,,Manchester City,36,00:00:45.810,Pass,
,,,,,,,,,,,,,,,,,1.704995,,,,,,,,,,,,46fbb495-e728-490c-a5d1-1ac3db246b2b,30,,"[56.1, 76.1]",3754144,0,,,,,-0.093925714,,Right Foot,,,,"[83.7, 73.5]",,High Pass,,27.722193,,,,Joshua King,3346.0,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,5,AFC Bournemouth,28,['8da83241-14cc-4a7e-857e-f53fcefbb74a'],50,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:50.318,Pass,
,,,,,,,,,,,,,,,,,1.24925,,,,,,,,,,,,27754fc2-c927-480b-9714-6dabc418ab5d,33,,"[83.7, 73.5]",3754144,0,,,,,-1.903416,,Left Foot,,,,"[81.8, 68.0]",,Ground Pass,,5.8189344,,,,Lewis Grabban,9593.0,,,,,,1,Regular Play,Joshua King,3346.0,Left Center Forward,5,AFC Bournemouth,28,['a87b5cc2-282f-43a2-a8a5-4607eb599171'],52,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:52.064,Pass,
,,,,,,,,,,,,,,,,,1.234392,,,,,,,,,,,,73956ec0-6a33-4200-a29d-628150b995b2,41,,"[88.2, 72.3]",3754144,1,,,,,0.91716045,,Right Foot,,,,"[91.8, 77.0]",,Ground Pass,,5.920304,,,,Adam Smith,6409.0,,,,,,1,Regular Play,Lewis Grabban,9593.0,Right Center Forward,5,AFC Bournemouth,28,"['0541a6bf-71ff-4e2a-bf1e-0da2141c3ab0', '5408022d-0a20-4791-b292-3f8b6ff427d9']",0,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:00.671,Pass,True
,,,,,,,,,,,,,,,,,0.726469,,,,,,,,,,,,b7d43b0a-d29d-4ecf-9316-493c5f2a4a1a,44,,"[88.8, 76.5]",3754144,1,,,,,0.49248576,,Right Foot,,,,"[92.9, 78.7]",,Ground Pass,,4.652956,,,,Matt Ritchie,3049.0,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,5,AFC Bournemouth,28,['db6b0d56-3aa5-48ae-b44a-059afc6e8149'],3,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:03.607,Pass,
,,,,,,,,,,,,,,,,,2.576412,,,,,,,,,,,,97ebbca1-cd1b-4bdf-acb4-5486e089592d,47,,"[86.0, 77.4]",3754144,1,,,,,-1.9621187,,Left Foot,,,,"[65.7, 28.2]",,High Pass,,53.223396,,,,Charlie Daniels,3345.0,,True,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,5,AFC Bournemouth,28,['cdb2ae89-2e75-4ff9-87e1-a7f1398e643c'],5,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:05.607,Pass,
,,,,,,,,,,,,,,,,,0.995,,,,,,,,,,,,a9515f53-87ae-46cc-971b-869f73f0b148,50,,"[64.0, 27.3]",3754144,1,,,,,1.0431693,,Left Foot,,,,"[72.1, 41.2]",,Low Pass,,16.087883,,,,Eunan O''Kane,13248.0,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,5,AFC Bournemouth,28,['e7a21216-b51a-40e0-8152-756480024abe'],8,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:08.223,Pass,
,,,,,,,,,,,,,,,,,0.694089,,,,,,,,,,,,e09d307b-6f1f-4d71-bf6f-cf72229824af,53,,"[72.6, 43.6]",3754144,1,,,,,0.4988634,,Right Foot,,,,"[87.1, 51.5]",,Ground Pass,,16.512419,,,,Lewis Grabban,9593.0,,,,,,1,Regular Play,Eunan O''Kane,13248.0,Right Defensive Midfield,5,AFC Bournemouth,28,['27302669-8256-4914-96d9-81564dfcb56b'],10,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:10.714,Pass,
,,,,,,,,,,,,,,,,,1.684688,,,,,,,,,,,,6d5aea66-7343-4575-bddd-7d4407537fe1,56,,"[87.5, 57.9]",3754144,1,,,,,0.5498532,,Right Foot,,,,"[106.1, 69.3]",,Ground Pass,,21.81559,,Incomplete,,Matt Ritchie,3049.0,,,,,,1,Regular Play,Lewis Grabban,9593.0,Right Center Forward,5,AFC Bournemouth,28,"['957e40fe-3502-46e4-9a52-b53f5b32a7d8', 'debb112a-13cc-44f9-ac27-2a5d1556a259']",12,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:12.721,Pass,
,,,,,,,,,,,,,,,,,1.560234,,,,,,,,,,,,aafa3612-5605-49ec-9793-dc2f7e4ead0c,61,,"[98.9, 74.0]",3754144,1,,,,,-0.96314305,,Right Foot,,,,"[112.6, 54.3]",,Low Pass,,23.995417,,Incomplete,,,,,,,,Recovery,1,Regular Play,Adam Smith,6409.0,Right Back,5,AFC Bournemouth,28,['80f75ff2-1294-4f82-8e18-71dfb15b8b75'],16,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:16.484,Pass,
,,,,,,,,,,,,,,,,,0.880514,,,,,,,,,,,,f72ba448-8484-40d5-96cf-0ad4501dfcad,63,,"[98.2, 80.0]",3754144,1,,,,,-0.32175055,,,,,,"[104.2, 78.0]",,Low Pass,,6.3245554,,,,Matt Ritchie,3049.0,,,,,Throw-in,1,From Throw In,Adam Smith,6409.0,Right Back,6,AFC Bournemouth,28,['224b2b92-2374-48a9-989a-73f7f33902c7'],22,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:22.701,Pass,
,,,,,,,,,,,,,,,,,1.111641,,,,,,,,,,,,05f474ff-d102-47c4-bd95-a9ec4cbc1ced,66,,"[104.2, 78.0]",3754144,1,,,,,-3.048116,,Other,,,,"[97.8, 77.4]",,Low Pass,,6.4280634,,,,Adam Smith,6409.0,,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,6,AFC Bournemouth,28,['7ed8e7c9-f66c-4d36-bbc6-e7976194cf57'],23,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:23.622,Pass,
,,,,,,,,,,,,,,,,,0.81323,,,,,,,,,,,,da05d649-46a6-43a0-8bde-d11d292d73fb,70,,"[91.8, 64.3]",3754144,1,,,,,-2.4980915,,Right Foot,,,,"[85.0, 59.2]",,Ground Pass,,8.5,,,,Eunan O''Kane,13248.0,,,,,,1,From Throw In,Adam Smith,6409.0,Right Back,6,AFC Bournemouth,28,['d8600cfc-0f74-48cb-b5d4-419c70d09a3d'],28,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:28.297,Pass,
,,,,,,,,,,,,,,,,,0.882015,,,,,,,,,,,,a4537f93-4187-4179-b48f-e6ff12a73d73,74,,"[84.5, 60.3]",3754144,1,,,,,0.5880026,,Right Foot,,,,"[98.0, 69.3]",,Ground Pass,,16.224981,,Incomplete,,Adam Smith,6409.0,,,,,,1,From Throw In,Eunan O''Kane,13248.0,Right Defensive Midfield,6,AFC Bournemouth,28,"['63295af1-4b2d-49d4-8e1a-0aea85d340a2', 'e30056bb-0dc7-4914-a705-fdcf9d555149']",29,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:29.886,Pass,
,,,,,,,,,,,,,,,,,1.260957,,,,,,,,,,,,b945b195-9292-46d9-9a17-628b981cb4a7,77,,"[85.8, 80.0]",3754144,1,,True,,,-2.9506395,,,,,,"[58.9, 74.8]",,Low Pass,,27.397993,,,,Simon Francis,3608.0,,,,,Throw-in,1,From Throw In,Adam Smith,6409.0,Right Back,7,AFC Bournemouth,28,['73a01b7c-a13b-4db8-9be2-c33272bf894e'],42,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:42.361,Pass,
,,,,,,,,,,,,,,,,,3.615878,,,,,,,,,,,,2fc67466-1ed1-43e9-a154-a0f72b8a0d01,79,,"[58.9, 74.8]",3754144,1,,,,,-0.7630852,,Right Foot,,,,"[107.0, 28.8]",,High Pass,,66.55531,,Incomplete,,Max-Alain Gradel,4416.0,,True,,,,1,From Throw In,Simon Francis,3608.0,Right Center Back,7,AFC Bournemouth,28,"['52c26125-c889-45f8-b9e5-e7944faed247', '53057ea7-3e86-4500-82be-db2f75d118b9']",44,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:44.571,Pass,
,,,,,,,,,,,True,,,,,,2.113481,,,,,,,,,,,,53057ea7-3e86-4500-82be-db2f75d118b9,81,,"[13.1, 51.3]",3754144,1,,,,,0.22049376,,Head,,,,"[18.9, 52.6]",,High Pass,,5.9439044,,,,Jesús Navas González,6821.0,,,,,Interception,1,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Back,8,Manchester City,36,"['2fc67466-1ed1-43e9-a154-a0f72b8a0d01', '89a5f894-1ffc-4fc7-990e-aec54fb2459d']",48,,,,,,,,,,,,,,,,,Manchester City,36,00:01:48.187,Pass,
,,,,,,,,,,,,,,,,,2.149623,,,,,,,,,,,,00762e26-f147-4d76-a71c-007b0899318e,84,,"[18.9, 52.6]",3754144,1,,,,,2.4821615,,Head,,,,"[6.0, 62.6]",,High Pass,,16.322071,,,,Pablo Javier Zabaleta Girod,3052.0,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Wing,8,Manchester City,36,"['18d8f1a9-8cab-4e9b-8872-0b0d82a51bf0', '69ac75c8-168e-4250-94f9-be9ed51f743e']",50,,,,,,,,,,,,,,,,,Manchester City,36,00:01:50.380,Pass,True
,,,,,,,,,,,,,,,,,2.930561,,,,,,,,,,,,f47d5f7b-9a8f-4bef-9618-be4b39dae941,88,,"[6.3, 65.6]",3754144,1,,,,,-0.5850382,,Right Foot,,,,"[53.1, 34.6]",,High Pass,,56.135906,,Incomplete,,Kevin De Bruyne,3089.0,,,,,,1,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Back,8,Manchester City,36,"['4e4c4eff-8643-40c9-b6b4-b772601aa00b', '8c3c4420-4d4e-41e7-9524-728ed24e1a16']",52,,,,,,,,,,,,,,,,,Manchester City,36,00:01:52.945,Pass,
,,,,,,,,,,,,,,,,,0.027935,,,,,,,,,,,,a7e81a76-cb16-46aa-9889-dadab47116b9,97,,"[85.4, 73.5]",3754144,2,,,,,-0.4636476,,Right Foot,,,,"[89.2, 71.6]",,Ground Pass,,4.248529,,Incomplete,,,,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,9,AFC Bournemouth,28,['e2ab4503-3382-4a28-bd38-372fb2e31a0e'],2,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:02.169,Pass,
,,,,,,,,,,,,,,,,,1.13162,,,,,,,,,,,,9feebdb4-b2b8-46a6-8989-fbfb81af3c86,100,,"[32.8, 8.5]",3754144,2,,,,,-0.74340606,,Left Foot,,,,"[39.0, 2.8]",,Ground Pass,,8.421995,,,,Kevin De Bruyne,3089.0,,,,,Recovery,1,Regular Play,Fernando Luiz Rosa,3054.0,Left Center Midfield,10,Manchester City,36,['a9be562f-3710-44ab-a18c-f5017f9f7bef'],4,,,,,,,,,,,,,,,,,Manchester City,36,00:02:04.162,Pass,
,,,,,,,,,,,,,,,,,0.712352,,,,,,,,,,,,442aeeae-1d41-4627-be37-66b5b111fea9,104,,"[38.8, 3.1]",3754144,2,,,,,-2.9945142,,Right Foot,,,,"[33.4, 2.3]",,Ground Pass,,5.4589376,,,,Fernando Luiz Rosa,3054.0,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,10,Manchester City,36,"['4c077a37-9a52-47fe-b016-47e6d1902141', 'e9f4022a-e085-499f-901c-d4fe407fd53c']",5,,,,,,,,,,,,,,,,,Manchester City,36,00:02:05.592,Pass,True
,,,,,,,,,,,,,,,,,0.534045,,,,,,,,,,,,3fbd9adc-4845-4798-b5aa-f7984e04b0a0,107,,"[33.6, 2.3]",3754144,2,,,,,1.1583859,,Right Foot,,,,"[36.4, 8.7]",,Ground Pass,,6.9856997,,,,David Josué Jiménez Silva,3064.0,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Left Center Midfield,10,Manchester City,36,['7a809c4d-d18e-4b7b-a483-55e437a9cef9'],6,,,,,,,,,,,,,,,,,Manchester City,36,00:02:06.344,Pass,
,,,,,,,,,,,,,,,,,1.165218,,,,,,,,,,,,a11f6c10-3dd5-4c2b-9f39-acbb9fe0f76b,109,,"[36.0, 7.4]",3754144,2,,,,,-3.0037856,,Right Foot,,,,"[22.3, 5.5]",,Ground Pass,,13.831124,,,,Gaël Clichy,20302.0,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Left Wing,10,Manchester City,36,['388fc4fd-621c-4956-8baa-f4c66ba16b2e'],6,,,,,,,,,,,,,,,,,Manchester City,36,00:02:06.878,Pass,
,,,,,,,,,,,,,,,,,0.235772,,,,,,,,,,,,4ea72e2e-2cea-4f17-baee-367632d7ab61,113,,"[22.7, 5.1]",3754144,2,,,,,0.066568166,,Left Foot,,,,"[28.7, 5.5]",,Ground Pass,,6.0133185,,Incomplete,,David Josué Jiménez Silva,3064.0,,,,,,1,Regular Play,Gaël Clichy,20302.0,Left Back,10,Manchester City,36,"['377a0946-51e0-4443-95d2-133b6b940f06', 'a01b46e4-1950-4ca3-bddd-ccda56797318', 'e1b9c56f-d708-4872-95df-8f25309472da']",12,,,,,,,,,,,,,,,,,Manchester City,36,00:02:12.186,Pass,True
,,,,,,,,,,,,,,,,,0.664208,,,,,,,,,,,,5f8b2760-009d-4a70-bd95-0cfe718d8b48,117,,"[30.0, 11.7]",3754144,2,,,,,-2.747724,,Right Foot,,,,"[22.3, 8.5]",,Ground Pass,,8.338465,,,,Gaël Clichy,20302.0,,,,,Recovery,1,Regular Play,Fernando Francisco Reges,16003.0,Right Center Midfield,10,Manchester City,36,"['0b3e7962-48f0-4501-8546-af9ea1362610', 'f77851c6-019f-409f-a7ce-031b85801b17']",13,,,,,,,,,,,,,,,,,Manchester City,36,00:02:13.750,Pass,True
,,,,,,,,,,,,,,,,,1.911471,,,,,,,,,,,,7d9f4c3a-f3d9-42d2-9816-fb9836143861,120,,"[22.3, 8.5]",3754144,2,,,,,1.5601015,,Left Foot,,,,"[22.7, 45.9]",,Ground Pass,,37.402138,,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Gaël Clichy,20302.0,Left Back,10,Manchester City,36,['cde31ee0-4bfd-4171-96b4-15f11ea2f10e'],14,,,,,,,,,,,,,,,,,Manchester City,36,00:02:14.654,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,d0602637-e75e-4fb1-93e6-9c08f9c2babf,123,,"[29.4, 45.3]",3754144,2,,,,,0.1285645,,Right Foot,,,,"[55.7, 48.7]",,Ground Pass,,26.518862,,,,Kevin De Bruyne,3089.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,10,Manchester City,36,['ebc74681-c3d9-468c-a282-69ac5e14e8a2'],17,,,,,,,,,,,,,,,,,Manchester City,36,00:02:17.965,Pass,
