50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.24577,,,,,,,,,,,,,0eea2024-3fcb-4c82-9baf-36ebc35860b2,24,,"[77.6, 80.0]",3754050,0,,,,,-0.9456288,,,,,"[85.9, 68.5]",,High Pass,,14.182384,Incomplete,,Dame N''Doye,16295.0,,,,,,Throw-in,1,From Throw In,DeAndre Yedlin,3658.0,Right Back,5,Sunderland,41,"['02582e58-d91d-4fe8-9368-d88ac08cb5b7', '7e5c571b-b1e2-4e07-93cb-c02da6857f9a']",50,,,,,,,,,,,,,,,,,Sunderland,41,00:00:50.064,Pass,
,,,,,,,,,,,,,,,,,,0.653944,,,,,,,,,,,,,6b9296de-98d9-4258-afde-b0b4a5cc1c03,28,,"[82.2, 54.6]",3754050,0,,,,,1.4352686,,Left Foot,,,"[82.5, 56.8]",,Ground Pass,,2.2203603,,,Dame N''Doye,16295.0,,,,,,Recovery,1,From Throw In,Wahbi Khazri,3196.0,Left Midfield,5,Sunderland,41,"['6ca35fc5-88e7-4083-9f2d-9555753e0893', 'eb63ec03-20de-41bf-bccb-5d1565322d80']",53,,,,,,,,,,,,,,,,,Sunderland,41,00:00:53.063,Pass,True
,,,,,,,,,,,,,,,,,,2.455827,,,,,,,,,,,,,05e9d993-7525-4ed9-8b53-7fe2f9d6d855,31,,"[82.5, 56.8]",3754050,0,,,,,-1.9519364,,Right Foot,,,"[71.6, 29.6]",,Ground Pass,,29.30273,,,Patrick van Aanholt,3321.0,,,,,,,1,From Throw In,Dame N''Doye,16295.0,Right Midfield,5,Sunderland,41,['adf6d1f5-5ca2-4bc1-8373-73a01e9aba35'],53,,,,,,,,,,,,,,,,,Sunderland,41,00:00:53.866,Pass,
,,,,,,,,,,,,,,,,,,1.272489,,,,,,,,,,,,,f35e2aa3-aa6a-4f12-9347-6d4968702945,38,,"[38.5, 50.6]",3754050,1,,,,,2.7802358,,Right Foot,,,"[25.8, 55.4]",,Ground Pass,,13.576818,,,Joel Ward,3443.0,,,,,,Recovery,1,From Throw In,Jordon Mutch,15892.0,Center Attacking Midfield,5,Sunderland,41,"['10b96f0e-8f95-4b94-ab30-315c77614174', '3d1385ab-071e-4dda-b0d8-6856bcee8e0a']",0,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:00.433,Pass,True
,,,,,,,,,,,,,,,,,,1.517527,,,,,,,,,,,,,b9e16149-ab25-4c83-893e-80a487b9f25f,42,,"[26.7, 57.5]",3754050,1,,,,,0.1935271,,Right Foot,,,"[46.6, 61.4]",,Ground Pass,,20.27856,Incomplete,,Wilfried Zaha,3507.0,,,,,,,1,From Throw In,Joel Ward,3443.0,Right Back,5,Sunderland,41,"['8e17fffd-eed2-4e9f-8c7d-bec59748907f', 'a07d922e-6ac6-49dd-a245-aabd48a79745']",2,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:02.394,Pass,
,,,,,,,,,,,,,,,,,,0.737361,,,,,,,,,,,,,0e76e892-32c2-4871-998e-91a557813533,47,,"[73.0, 20.2]",3754050,1,,,,,2.645549,,Right Foot,,,"[64.5, 24.8]",,Ground Pass,,9.664885,,,Jan Kirchhoff,13846.0,,,,,,,1,From Throw In,Yann Gérard M''Vila,4429.0,Right Center Midfield,5,Sunderland,41,"['7228ffb5-9cca-4473-a6fb-e99dc3f4ca85', 'a92ac8b2-df77-49bf-a73a-ae82b72ad76e']",5,,,,,,,,,,,,,,,,,Sunderland,41,00:01:05.119,Pass,True
,,,,,,,,,,,,,,,,,,2.419336,,,,,,,,,,,,,9b00b72d-2941-45ec-89f8-ec01fbd5abb4,51,,"[65.1, 29.9]",3754050,1,,,,,1.6456562,,Right Foot,,,"[62.7, 61.9]",,Ground Pass,,32.089874,Incomplete,,DeAndre Yedlin,3658.0,,,,,,,1,From Throw In,Jan Kirchhoff,13846.0,Center Defensive Midfield,5,Sunderland,41,"['598792eb-fe70-43ba-8950-181ef6a0f694', 'a76618e2-4a1a-480a-ad96-30d7bc684399', 'a9ad26ed-7b87-4129-9eab-eaa7e218a8b8']",7,,,,,,,,,,,,,,,,,Sunderland,41,00:01:07.320,Pass,True
,,,,,,,,,,,,,,,,,,0.935887,,,,,,,,,,,,,e7f6dfd5-32bf-436b-8d07-1e9c00f1820e,57,,"[52.2, 0.1]",3754050,1,,True,,,0.32175055,,,,,"[66.6, 4.9]",,High Pass,,15.178933,,,Connor Wickham,20641.0,,,,,,Throw-in,1,From Throw In,Martin Kelly,3448.0,Left Back,7,Crystal Palace,31,['157806d0-67ca-4626-afb9-6670e5f120e5'],22,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:22.113,Pass,
,,,,,,,,,,,,,,,,,,0.780022,,,,,,,,,,,,,536cc6d0-74df-4266-a619-8b470832bda1,60,,"[66.5, 4.9]",3754050,1,,,,,0.55085754,,Right Foot,,,"[73.5, 9.2]",,Low Pass,,8.21523,,,Yannick Bolasie Yala,3589.0,,,,,,,1,From Throw In,Connor Wickham,20641.0,Center Forward,7,Crystal Palace,31,"['df40a03a-ae06-4eb7-9fc5-136503448227', 'f65b3c13-0b89-4ce3-bf35-cb68c0e291fa']",23,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:23.049,Pass,True
,,,,,,,,,,,,,,,,,,0.611059,,,,,,,,,,,,,a0037756-b962-48ac-a1e0-ae3059942e5a,69,,"[34.8, 52.2]",3754050,1,,,,,-0.14189705,,Right Foot,,,"[50.2, 50.0]",,Ground Pass,,15.556349,,,Jack Rodwell,18751.0,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Center Midfield,8,Sunderland,41,['a923141b-1ece-4d98-b73e-cd348bd8211f'],28,,,,,,,,,,,,,,,,,Sunderland,41,00:01:28.480,Pass,
,,,,,,,,,,,,,,,,,,0.730915,,,,,,,,,,,,,db8e3220-5c8f-4ec1-b711-5b01559efb1c,72,,"[50.2, 50.0]",3754050,1,,,,,-2.729623,,Left Foot,,,"[38.3, 44.8]",,Ground Pass,,12.986531,,,Yann Gérard M''Vila,4429.0,,,,,,,1,Regular Play,Jack Rodwell,18751.0,Left Center Midfield,8,Sunderland,41,['78713eac-0fc3-4128-a4b0-27ec918ea796'],29,,,,,,,,,,,,,,,,,Sunderland,41,00:01:29.267,Pass,
,,,,,,,,,,,,,,,,,,1.821484,,,,,,,,,,,,,2acfef58-e8ee-4749-882d-257d30cd06fa,75,,"[38.3, 44.8]",3754050,1,,,,,-1.1349599,,Right Foot,,,"[51.2, 17.1]",,High Pass,,30.556505,,,Wahbi Khazri,3196.0,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Center Midfield,8,Sunderland,41,['644359da-39c8-4c46-9a72-8ec43f1d1653'],30,,,,,,,,,,,,,,,,,Sunderland,41,00:01:30.127,Pass,
,,,,,,,,,,,,,,,,,,1.501962,,,,,,,,,,,,,5a284450-8fd4-41ec-873a-4f5601feb3cb,78,,"[51.2, 16.4]",3754050,1,,,,,1.2154763,,Right Foot,,,"[57.1, 32.3]",,Low Pass,,16.959364,,,Jack Rodwell,18751.0,,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Left Midfield,8,Sunderland,41,['f534a834-a7af-4414-bfaa-76f0b43e3f0a'],32,,,,,,,,,,,,,,,,,Sunderland,41,00:01:32.225,Pass,
,,,,,,,,,,,,,,,,,,1.111943,,,,,,,,,,,,,c186996d-d516-428e-bf51-960206a79fcd,86,,"[81.8, 26.1]",3754050,1,,,,,-0.4048918,,Right Foot,,,"[95.1, 20.4]",,Ground Pass,,14.469969,Incomplete,,Wahbi Khazri,3196.0,,,,,,,1,Regular Play,Jack Rodwell,18751.0,Left Center Midfield,8,Sunderland,41,"['c47e671a-48d5-41cc-ad60-98192a0efa43', 'ff5ce484-afbc-4eb9-8123-1b69b15724e0']",37,,,,,,,,,,,,,,,,,Sunderland,41,00:01:37.242,Pass,
,,,,,,,,,,,,,,,,,,1.66433,,,,,,,,,,,,,52130c27-d570-4f18-aed9-4b23fc2ef954,90,,"[13.2, 59.5]",3754050,1,,,,,-2.5283854,,Left Foot,,,"[2.4, 51.9]",,Ground Pass,,13.206059,,,Wayne Hennessey,3488.0,,,,,,,1,Regular Play,Joel Ward,3443.0,Right Back,9,Crystal Palace,31,['fd1b3a44-2195-4fdc-b0d5-783155598246'],39,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:39.978,Pass,
,,,,,,,,,,,,,,,,,,3.080559,,,,,,,,,,,,,2afbfcb1-b289-4056-87e9-206280997d0d,94,,"[3.3, 56.5]",3754050,1,,,,,0.26625204,,Right Foot,,,"[67.1, 73.9]",,High Pass,,66.13017,Incomplete,,Connor Wickham,20641.0,,,,,,,1,Regular Play,Wayne Hennessey,3488.0,Goalkeeper,9,Crystal Palace,31,"['4217f775-1960-4fb5-9fd8-50c85f8fa927', '965e1dcf-68cf-4855-a5b9-a7b1a3ac1c98', 'ad8d8ac3-3d21-4ec2-8789-1f60697057f6']",43,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:43.081,Pass,True
,,,,,,,,,,,,,,,,,,4.065607,,,,,,,,,,,,,ad8d8ac3-3d21-4ec2-8789-1f60697057f6,96,,"[53.0, 6.2]",3754050,1,,,,,1.0482738,,Head,,,"[64.0, 25.3]",,High Pass,,22.041098,Incomplete,,Jan Kirchhoff,13846.0,,,,,,Recovery,1,Regular Play,John O''Shea,16890.0,Left Center Back,9,Crystal Palace,31,"['2afbfcb1-b289-4056-87e9-206280997d0d', '5d99455d-b94d-4403-9969-841957218570', '8955d1f5-2420-4d67-bfd3-fdce72ebeef9']",46,,,,,,,,,,,,,,,,,Sunderland,41,00:01:46.161,Pass,
,,,,,,,,,,,,,,,,,,0.283545,,,,,,,,,,,,,6dac1373-559e-4de8-b5ca-45879b522d55,101,,"[63.4, 46.6]",3754050,1,,,,,-1.1659045,,Right Foot,,,"[64.0, 45.2]",,Low Pass,,1.5231546,Incomplete,,Jordon Mutch,15892.0,,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,9,Crystal Palace,31,"['63d3f042-166e-438e-86b1-b31c55b014e0', '85b45e44-2393-4a8a-a370-0fc7621a66cd', 'dab95b9a-7377-4eaa-b6dc-3acda7c23c6a']",51,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:51.844,Pass,True
,,,,,,,,,,,,,,,,,,1.440168,,,,,,,,,,,,,18dbf2c7-9682-4f63-9d43-c634a9854376,104,,"[52.0, 29.6]",3754050,1,,,,,2.9967802,,Right Foot,,,"[42.4, 31.0]",,Ground Pass,,9.701547,,,Lamine Koné,13286.0,,,,,,Recovery,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Center Midfield,10,Sunderland,41,['4aa1605c-41cc-4b19-945a-d7dcb1b82175'],53,,,,,,,,,,,,,,,,,Sunderland,41,00:01:53.300,Pass,
,,,,,,,,,,,,,,,,,,2.219232,,,,,,,,,,,,,5803a843-868b-4e23-9e85-1159e07c367e,107,,"[42.4, 31.0]",3754050,1,,,,,1.535723,,Right Foot,,,"[43.4, 59.5]",,Ground Pass,,28.517538,,,DeAndre Yedlin,3658.0,,,,,,,1,Regular Play,Lamine Koné,13286.0,Right Center Back,10,Sunderland,41,['e79cf0bb-ebf7-4b03-9978-9c4d5e50acf5'],54,,,,,,,,,,,,,,,,,Sunderland,41,00:01:54.814,Pass,
,,,,,,,,,,,,,,,,,,1.296904,,,,,,,,,,,,,61d1bb5d-8c57-4e13-bfad-53e10fe6bc4e,110,,"[47.0, 64.4]",3754050,1,,,,,-2.0827334,,Right Foot,,,"[41.1, 53.9]",,Ground Pass,,12.0440855,,,Yann Gérard M''Vila,4429.0,,,,,,,1,Regular Play,DeAndre Yedlin,3658.0,Right Back,10,Sunderland,41,['08784421-6f3e-43b6-bab3-f778a8893bd9'],59,,,,,,,,,,,,,,,,,Sunderland,41,00:01:59.768,Pass,
,,,,,,,,,,,,,,,,,,1.565987,,,,,,,,,,,,,9f984cd1-f032-4091-980d-270175fc8fef,113,,"[39.7, 50.4]",3754050,2,,,,,3.0555983,,Right Foot,,,"[28.1, 51.4]",,Ground Pass,,11.6430235,,,Lamine Koné,13286.0,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Center Midfield,10,Sunderland,41,['779ef668-a3cf-446b-85f6-d5e1e0b9e47b'],1,,,,,,,,,,,,,,,,,Sunderland,41,00:02:01.866,Pass,
,,,,,,,,,,,,,,,,,,1.160783,,,,,,,,,,,,,82934a1f-60a7-49fe-88ce-148959a7910f,116,,"[28.1, 51.4]",3754050,2,,,,,-1.4559197,,Right Foot,,,"[31.1, 25.4]",,Ground Pass,,26.172504,,,John O''Shea,16890.0,,,,,,,1,Regular Play,Lamine Koné,13286.0,Right Center Back,10,Sunderland,41,['42065a53-dc3e-49c5-a23a-cd29d00afd8d'],3,,,,,,,,,,,,,,,,,Sunderland,41,00:02:03.563,Pass,
,,,,,,,,,,,,,,,,,,1.174509,,,,,,,,,,,,,5c8e2626-64c0-467d-baac-6f6845e89a4e,119,,"[31.1, 24.3]",3754050,2,,,,,0.08216752,,Right Foot,,,"[39.6, 25.0]",,Ground Pass,,8.528775,,,Jack Rodwell,18751.0,,,,,,,1,Regular Play,John O''Shea,16890.0,Left Center Back,10,Sunderland,41,['9b4525f2-500a-4dfb-819b-4975f8954bd0'],6,,,,,,,,,,,,,,,,,Sunderland,41,00:02:06.113,Pass,
,,,,,,,,,,,,,,,,,,1.668893,,,,,,,,,,,,,f28d6d3c-8499-45ea-9d29-939b9efa389f,122,,"[39.6, 25.0]",3754050,2,,,,,2.083767,,Right Foot,,,"[25.8, 49.5]",,Ground Pass,,28.119211,,,Lamine Koné,13286.0,,,,,,,1,Regular Play,Jack Rodwell,18751.0,Left Center Midfield,10,Sunderland,41,['e038e74a-0e26-470c-b211-2816e84fa350'],7,,,,,,,,,,,,,,,,,Sunderland,41,00:02:07.301,Pass,
,,,,,,,,,,,,,,,,,,1.409002,,,,,,,,,,,,,95f68134-5817-4c48-af9b-2adf84a9ab68,125,,"[29.5, 54.2]",3754050,2,,,,,0.6831914,,Right Foot,,,"[42.4, 64.7]",,Ground Pass,,16.633099,,,Jan Kirchhoff,13846.0,,,,,,,1,Regular Play,Lamine Koné,13286.0,Right Center Back,10,Sunderland,41,['3e5068f5-41e6-4507-910d-383a112871c0'],10,,,,,,,,,,,,,,,,,Sunderland,41,00:02:10.289,Pass,
,,,,,,,,,,,,,,,,,,2.472135,,,,,,,,,,,,,a2bca0b9-8542-4876-893b-adf8d1a63ee4,128,,"[63.3, 67.9]",3754050,2,,,,,0.094480954,,Right Foot,,,"[103.4, 71.7]",,High Pass,,40.279648,,,DeAndre Yedlin,3658.0,,,,,,,1,Regular Play,Jan Kirchhoff,13846.0,Center Defensive Midfield,10,Sunderland,41,['1b7c4169-d78e-40fc-90d5-5fa7b3fffb26'],16,,,,,,,,,,,,,,,,,Sunderland,41,00:02:16.492,Pass,
,,,,,,,,,,,,,,,,,,0.088069,,,,,,,,,,,,,53649559-8a46-4af3-8dc0-3b0905d2f1fb,135,,"[5.9, 11.8]",3754050,2,,,,,-1.1071488,,Left Foot,,,"[6.9, 9.8]",,Ground Pass,,2.236068,Incomplete,,,,,,,,,,1,Regular Play,Martin Kelly,3448.0,Left Back,11,Crystal Palace,31,"['1b79f7c7-123c-4b2d-a6e8-e30d3928c17a', '90d78ecf-156a-436d-948f-345068be1e77']",21,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:21.241,Pass,True
,,,,,,,,,,,,,,,,,,3.947449,,,,,,,,,,,,,f60ab3df-9823-4dd7-9bdc-cb02b8ded30f,137,,"[7.0, 44.1]",3754050,2,,,,,0.3615618,,Right Foot,,,"[77.6, 70.8]",,High Pass,,75.48013,,,Connor Wickham,20641.0,,,,,,Goal Kick,1,From Goal Kick,Wayne Hennessey,3488.0,Goalkeeper,12,Crystal Palace,31,['db69f02d-5ec3-465f-936d-2b0b3ce22b63'],50,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:50.316,Pass,
,,,,,,,,,,,,,,,,,,2.244438,,,,,,,,,,,,,a75c70bb-0fdb-480a-adc6-8c2c1d6b4567,140,,"[77.6, 70.8]",3754050,2,,,,True,-0.95110023,,,,,"[89.8, 53.7]",,High Pass,,21.00595,Incomplete,,,,,,,,,,1,From Goal Kick,Connor Wickham,20641.0,Center Forward,12,Crystal Palace,31,"['8fbc216c-d81c-4ebe-a7e1-8bcb58e52977', 'aa511338-99d2-4299-8c92-ff903983cd0b']",54,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:54.263,Pass,True
,,,,,,,,,,,,,,,,,,1.477428,,,,,,,,,,,,,c07670a2-d3f8-4d9e-b4e8-61c22568f44e,143,,"[30.6, 31.7]",3754050,2,,,,,1.0466167,,Right Foot,,,"[49.1, 63.7]",,Ground Pass,,36.96282,,,Dame N''Doye,16295.0,,,,,,,1,Regular Play,Lamine Koné,13286.0,Right Center Back,13,Sunderland,41,['a29e72be-433b-4729-8cbe-278d02eef5c3'],58,,,,,,,,,,,,,,,,,Sunderland,41,00:02:58.235,Pass,
,,,,,,,,,,,,,,,,,,0.876175,,,,,,,,,,,,,f105b18f-275d-47c7-99b6-502936e11302,146,,"[49.2, 64.3]",3754050,3,,,,,-0.6081728,,Right Foot,,,"[57.1, 58.8]",,Ground Pass,,9.626006,,,Yann Gérard M''Vila,4429.0,,,,,,,1,Regular Play,Dame N''Doye,16295.0,Right Midfield,13,Sunderland,41,['f2b25e28-3055-4cac-b7c9-c0f5f12a68f5'],3,,,,,,,,,,,,,,,,,Sunderland,41,00:03:03.254,Pass,
