ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.481135,,,,,,,,,,,,,32768358-f06f-4a3a-bc9f-5d86c77d6096,19,,,"[99.8, 80.0]",3754210,0,,,,,-1.9686707,,,,"[94.0, 66.2]",,Low Pass,,14.969302,,,,Wayne Mark Rooney,3538.0,,,,,Throw-in,1,From Throw In,Luis Antonio Valencia Mosquera,3267.0,Right Back,4,Manchester United,39,['5ce74089-2775-4348-b731-f8614dc19373'],29,,,,,,,,,,,,,,,,Manchester United,39,00:00:29.820,Pass,
,,,,,,,,,,,,,,1.229056,,,,,,,,,,,,,5803a03b-ac64-432f-a824-088d7ba5fffd,22,,,"[94.7, 65.9]",3754210,0,,,,,1.9998257,,Right Foot,,"[90.4, 75.3]",,Low Pass,,10.336827,,Incomplete,,Luis Antonio Valencia Mosquera,3267.0,,,,,,1,From Throw In,Wayne Mark Rooney,3538.0,Center Forward,4,Manchester United,39,"['3fb2eb2c-abd5-4fc4-a32e-62ee98557ce9', 'b8d4e7d5-35e0-48c0-b0e4-7957a0947f3c', 'fed32c8d-87f8-4f95-9989-369a25742aa0']",31,,,,,,,,,,,,,,,,Manchester United,39,00:00:31.302,Pass,True
,,,,,,,,,,,,,,1.041927,,,,,,,,,,,,,894fdbd1-e82b-4b5d-9a5f-6fdeaca08750,27,,,"[87.1, 75.7]",3754210,0,,,,,-2.1626673,,Right Foot,,"[79.1, 63.8]",,Ground Pass,,14.3391075,,,,Michael Carrick,4751.0,,,,,,1,From Throw In,Luis Antonio Valencia Mosquera,3267.0,Right Back,4,Manchester United,39,['8e66ffa5-2a5a-4527-8119-8385c6ec48fd'],34,,,,,,,,,,,,,,,,Manchester United,39,00:00:34.102,Pass,
,,,,,,,,,,,,,,2.27413,,,,,,,,,,,,,993b8c14-f721-4634-ad22-7b2acc3ea9be,30,,,"[77.9, 50.3]",3754210,0,,,,,-1.4269993,,Right Foot,,"[84.3, 6.1]",,Ground Pass,,44.660946,,,,Matteo Darmian,4587.0,,True,,,,1,From Throw In,Michael Carrick,4751.0,Center Defensive Midfield,4,Manchester United,39,['bf29b722-664b-44e1-a04c-d492465b1ecc'],37,,,,,,,,,,,,,,,,Manchester United,39,00:00:37.583,Pass,
,,,,,,,,,,,,,,0.95878,,,,,,,,,,,,,f8fcb335-37d4-408a-9da6-966ae584e6d3,33,,,"[85.2, 6.7]",3754210,0,,,,,1.5072457,,Right Foot,,"[85.9, 17.7]",,Ground Pass,,11.02225,,,,Jesse Lingard,3293.0,,,,,,1,From Throw In,Matteo Darmian,4587.0,Left Back,4,Manchester United,39,['bf175531-2305-4fa3-97e5-0260461d7f0b'],40,,,,,,,,,,,,,,,,Manchester United,39,00:00:40.675,Pass,
,,,,,,,,,,,,,,0.911677,,,,,,,,,,,,,1becd7f6-37bb-4075-b6c7-c16afc11f8e9,36,,,"[86.1, 11.9]",3754210,0,,,,,-0.6791333,,Right Foot,,"[94.4, 5.2]",,Ground Pass,,10.666771,,,,Memphis Depay,2988.0,,,,,,1,From Throw In,Jesse Lingard,3293.0,Left Center Midfield,4,Manchester United,39,['3085008e-157e-4332-abc9-dbf9ea78562c'],42,,,,,,,,,,,,,,,,Manchester United,39,00:00:42.427,Pass,
,,,,,,,,,,,,,,1.078153,,,,,,,,,,,,,d4da4899-f06e-4183-95d6-f2bb4acd30f0,39,,,"[94.4, 7.3]",3754210,0,,,,,2.683933,,Right Foot,,"[87.7, 10.6]",,Ground Pass,,7.4686007,,,,Jesse Lingard,3293.0,,,,,,1,From Throw In,Memphis Depay,2988.0,Left Midfield,4,Manchester United,39,['0036d260-72ee-4120-b99d-3c2a01b68bf2'],45,,,,,,,,,,,,,,,,Manchester United,39,00:00:45.487,Pass,
,,,,,,,,,,,,,,1.47585,,,,,,,,,,,,,411ac8eb-3db3-4024-a164-4a8b03ca5411,42,,,"[87.7, 12.9]",3754210,0,,,,,0.2755911,,Right Foot,,"[112.1, 19.8]",,Ground Pass,,25.356853,,,,Ander Herrera Agüera,3606.0,,,,,,1,From Throw In,Jesse Lingard,3293.0,Left Center Midfield,4,Manchester United,39,['83b5f1f1-6316-4fd5-8f3d-f1d73bafd992'],47,,,,,,,,,,,,,,,,Manchester United,39,00:00:47.103,Pass,
,,,,,,,,,,,,,,0.884952,,,,,,,,,,,,,f9bbddf2-1274-4744-89c7-624eaa4650e9,45,,,"[112.1, 17.1]",3754210,0,,,,,-2.2415478,,Right Foot,,"[104.8, 7.9]",,Ground Pass,,11.74436,,,,Memphis Depay,2988.0,,,,,,1,From Throw In,Ander Herrera Agüera,3606.0,Right Center Midfield,4,Manchester United,39,['ade1644f-2561-445c-a4e3-20fdfdead6b0'],49,,,,,,,,,,,,,,,,Manchester United,39,00:00:49.197,Pass,
,,,,,,,,,,,,,,2.813951,,,,,,,,,,,,,5208bf68-f5be-4844-a810-098afc0236f3,47,,,"[104.8, 7.9]",3754210,0,,,,,1.2374738,,Left Foot,True,"[120.0, 51.8]",,High Pass,,46.45697,,Out,,Wayne Mark Rooney,3538.0,,True,,,,1,From Throw In,Memphis Depay,2988.0,Left Midfield,4,Manchester United,39,['1ea3c2eb-71ad-45b5-9378-0214021f0a31'],50,,,,,,,,,,,,,,,,Manchester United,39,00:00:50.082,Pass,
,,,,,,,,,,,,,,3.54688,,,,,,,,,,,,,6d14fa0a-08fa-4da2-9665-0586a443cead,49,,,"[6.0, 44.0]",3754210,1,,,,,0.40638545,,Right Foot,,"[70.6, 71.8]",,High Pass,,70.327805,,,,Cameron Jerome,4807.0,,,,,Goal Kick,1,From Goal Kick,John Ruddy,23635.0,Goalkeeper,5,Norwich City,56,['153643aa-5e5a-410c-914e-e65fdaaf1173'],18,,,,,,,,,,,,,,,,Norwich City,56,00:01:18.513,Pass,
,,,,,,,,,,,,,,1.658787,,,,,,,,,,,,,8c43de16-a0b8-470b-a2c5-63d74012c021,51,,,"[70.6, 71.8]",3754210,1,,,,True,0.33205947,,,,"[82.2, 75.8]",,Low Pass,,12.270289,,Incomplete,,Nathan Redmond,3286.0,,,,,,1,From Goal Kick,Cameron Jerome,4807.0,Center Forward,5,Norwich City,56,"['0ed46e01-4134-4abf-badd-3cc9906a7c94', 'ba77eb5c-02da-4456-9680-8d1b458864ce', 'e313dade-294d-4350-811b-91f6e5cafe0a']",22,,,,,,,,,,,,,,,,Norwich City,56,00:01:22.060,Pass,True
,,,,,,,,,,,,,,1.496904,,,,,,,,,,,,,ba77eb5c-02da-4456-9680-8d1b458864ce,55,,,"[37.9, 4.3]",3754210,1,,,,,0.12521558,,Head,,"[52.2, 6.1]",,High Pass,,14.412842,,,,Memphis Depay,2988.0,,,,,Recovery,1,From Goal Kick,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,5,Norwich City,56,"['26440652-7c04-4d7d-8f63-4f9d0036e248', '8c43de16-a0b8-470b-a2c5-63d74012c021']",23,,,,,,,,,,,,,,,,Manchester United,39,00:01:23.718,Pass,
,,,,,,,,,,,,,,1.946484,,,,,,,,,,,,,97843320-c8d7-4177-9079-cbbe5725e455,60,,,"[67.9, 80.0]",3754210,1,,,,,-0.35935038,,,,"[105.7, 65.8]",,High Pass,,40.379204,,Incomplete,,Wes Hoolahan,10966.0,,,,,Throw-in,1,From Throw In,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,6,Norwich City,56,"['b5c008dc-023b-40cd-a712-aa81cae61454', 'e4357713-d418-4e0d-90b5-b1fc66d84e9c']",29,,,,,,,,,,,,,,,,Norwich City,56,00:01:29.464,Pass,
,,,,,,,,,,,,,,1.140003,,,,,,,,,,,,,c8a35ba3-6679-4726-9fc8-7449f73ab95f,63,,,"[98.3, 80.0]",3754210,1,,,,,-1.3864719,,,,"[100.5, 68.2]",,Low Pass,,12.003333,,,,Nathan Redmond,3286.0,,,,,Throw-in,1,From Throw In,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,7,Norwich City,56,['76ff85ef-6b48-4d99-96da-48a27ad5e307'],42,,,,,,,,,,,,,,,,Norwich City,56,00:01:42.188,Pass,
,,,,,,,,,,,,,,1.038851,,,,,,,,,,,,,0983ccfc-3ef7-4468-ac23-50e1e7e712e4,71,,,"[22.1, 9.5]",3754210,1,,,,,0.47212198,,Left Foot,,"[31.5, 14.3]",,Ground Pass,,10.55462,,,,Jesse Lingard,3293.0,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Midfield,8,Manchester United,39,['3ac2548c-849d-4d12-a481-414212eb41e7'],45,,,,,,,,,,,,,,,,Manchester United,39,00:01:45.284,Pass,
,,,,,,,,,,,,,,1.006571,,,,,,,,,,,,,501f43f8-aae2-4444-b103-021a5e9b386c,75,,,"[32.5, 15.2]",3754210,1,,,,,0.61244476,,Right Foot,,"[52.0, 28.9]",,Low Pass,,23.831491,,,,Wayne Mark Rooney,3538.0,,,,,,1,Regular Play,Jesse Lingard,3293.0,Left Center Midfield,8,Manchester United,39,"['2fadf628-40f6-462e-87be-c182bc7ef345', '92eb5be5-b536-4a81-bc62-9c2d1ffaa33f']",47,,,,,,,,,,,,,,,,Manchester United,39,00:01:47.044,Pass,True
,,,,,,,,,,,,,,2.247352,,,,,,,,,,,,,58df443a-aa90-4dc0-8f4e-57bf639ff344,78,,,"[53.8, 28.4]",3754210,1,,,,,-1.7004988,,Right Foot,,"[51.4, 10.0]",,High Pass,,18.555862,,,,Jesse Lingard,3293.0,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,8,Manchester United,39,['45e1a5a6-bf37-4525-a387-32adccd0a660'],48,,,,,,,,,,,,,,,,Manchester United,39,00:01:48.109,Pass,
,,,,,,,,,,,,,,2.123695,,,,,,,,,,,,,b02c0998-d61d-40af-b94b-d3b39da51017,81,,,"[53.2, 6.7]",3754210,1,,,,,0.069386505,,Right Foot,,"[79.1, 8.5]",,High Pass,,25.962473,,,,Memphis Depay,2988.0,,,,,,1,Regular Play,Jesse Lingard,3293.0,Left Center Midfield,8,Manchester United,39,['2703bab1-8f9a-4dea-aab1-b47c3a5f7834'],50,,,,,,,,,,,,,,,,Manchester United,39,00:01:50.356,Pass,
,,,,,,,,,,,,,,1.624368,,,,,,,,,,,,,341b38f6-ae64-496c-b55b-3773c905de0d,89,,,"[94.0, 0.1]",3754210,2,,True,,,2.938934,,,,"[79.4, 3.1]",,Low Pass,,14.905033,,,,Matteo Darmian,4587.0,,,,,Throw-in,1,From Throw In,Ander Herrera Agüera,3606.0,Right Center Midfield,9,Manchester United,39,['2ef949e4-18d4-4c0e-a377-e9f5183843fe'],0,,,,,,,,,,,,,,,,Manchester United,39,00:02:00.139,Pass,
,,,,,,,,,,,,,,0.862616,,,,,,,,,,,,,a9520476-6998-4400-a27d-872fed54f25f,91,,,"[78.5, 3.3]",3754210,2,,,,,-0.084012315,,Right Foot,,"[88.0, 2.5]",,Ground Pass,,9.533625,,,,Ander Herrera Agüera,3606.0,,,,,,1,From Throw In,Matteo Darmian,4587.0,Left Back,9,Manchester United,39,['900f6463-e0d5-41bf-b7fe-bd19dc4615cf'],3,,,,,,,,,,,,,,,,Manchester United,39,00:02:03.590,Pass,
,,,,,,,,,,,,,,1.253347,,,,,,,,,,,,,a8bb318d-9e11-46b4-995a-76c3d031c332,94,,,"[88.0, 2.5]",3754210,2,,,,,3.038068,,Left Foot,,"[80.3, 3.3]",,Ground Pass,,7.741447,,,,Matteo Darmian,4587.0,,,,,,1,From Throw In,Ander Herrera Agüera,3606.0,Right Center Midfield,9,Manchester United,39,['432be795-50d7-402e-b13b-0fd5ea4e47ef'],4,,,,,,,,,,,,,,,,Manchester United,39,00:02:04.752,Pass,
,,,,,,,,,,,,,,2.523796,,,,,,,,,,,,,cda4e896-432c-4126-84a2-41b31ff5d2ae,97,,,"[73.0, 18.9]",3754210,2,,,,,1.4731791,,Right Foot,,"[78.2, 72.0]",,High Pass,,53.354008,,,,Luis Antonio Valencia Mosquera,3267.0,,True,,,,1,From Throw In,Matteo Darmian,4587.0,Left Back,9,Manchester United,39,['b6e95174-9937-4046-8bbb-806c25768e9b'],9,,,,,,,,,,,,,,,,Manchester United,39,00:02:09.901,Pass,
,,,,,,,,,,,,,,1.862348,,,,,,,,,,,,,e1194327-9a36-40fa-aa22-e5eaead68195,99,,,"[78.2, 72.0]",3754210,2,,,,,-0.702584,,Head,,"[91.9, 60.4]",,High Pass,,17.951323,,Incomplete,,Juan Manuel Mata García,3294.0,,,,,,1,From Throw In,Luis Antonio Valencia Mosquera,3267.0,Right Back,9,Manchester United,39,"['227293e1-3136-4812-b997-f240b12f807d', '6c218231-6f3f-4144-859b-ab2d0ca6e716']",12,,,,,,,,,,,,,,,,Manchester United,39,00:02:12.424,Pass,
,,,,,,,,,,,,,,1.047734,,,,,,,,,,,,,46f4723e-897c-4d48-9d89-d5b7754f8c47,104,,,"[28.2, 20.3]",3754210,2,,,,,-1.0113574,,Left Foot,,"[34.9, 9.6]",,Low Pass,,12.624579,,,,Robert Brady,10967.0,,,,,,1,Regular Play,Jonathan Howson,9578.0,Left Center Midfield,10,Norwich City,56,"['849e0146-387a-4538-871f-5c81c3a77d2c', '8a36d47a-9b75-43f3-9417-da0b961a8a27']",14,,,,,,,,,,,,,,,,Norwich City,56,00:02:14.857,Pass,True
,,,,,,,,,,,,,,2.374534,,,,,,,,,,,,,481f0d4b-6c43-4a80-ac8a-39817d930662,108,,,"[94.7, 41.4]",3754210,2,,,,,0.69418854,,Right Foot,,"[112.6, 56.3]",,Ground Pass,,23.289911,,,,Nathan Redmond,3286.0,,,,,,1,Regular Play,Robert Brady,10967.0,Left Wing,10,Norwich City,56,"['6413dd3a-346c-4d3c-b05f-74b11ee7defd', 'd21938cd-0142-4ff2-a5f5-1d599d3c887a']",24,,,,,,,,,,,,,,,,Norwich City,56,00:02:24.179,Pass,True
,,,,,,,,,,,,,,0.612096,,,,,,,,,,,,,4b8ecc36-6913-42bd-b6e9-66ef1c5c0148,110,,,"[112.6, 56.3]",3754210,2,,,,,-1.5853938,,Right Foot,True,"[112.4, 42.6]",,Ground Pass,,13.70146,,Incomplete,,Cameron Jerome,4807.0,,,,,,1,Regular Play,Nathan Redmond,3286.0,Right Wing,10,Norwich City,56,"['1136fa0f-8ad4-4664-a579-42a8141c242d', '21ddd2e1-2473-4b3e-b080-be81105d6909']",26,,,,,,,,,,,,,,,,Norwich City,56,00:02:26.554,Pass,
,,,,,,,,,,,,,,2.081965,,,,,,,,,,,,,817e6b83-ffcd-4127-abc2-cecb1970d9a9,113,,,"[120.0, 80.0]",3754210,3,,,,,-1.8412086,181fcfcc-e167-47e7-8d87-27955288bed2,Left Foot,,"[109.3, 41.4]",,High Pass,True,40.055588,,,,Sébastien Aymar Bassong Nguena,31296.0,True,,Inswinging,,Corner,1,From Corner,Robert Brady,10967.0,Left Wing,11,Norwich City,56,['60f3eeb3-08df-4bed-b35e-9e22f1d49e5b'],4,,,,,,,,,,,,,,,,Norwich City,56,00:03:04.665,Pass,
,,,,,,,,,,,,,,1.461165,,,,,,,,,,,,,5183a2f8-957d-481e-9f54-945b5d9cee92,119,,,"[115.4, 67.9]",3754210,3,,,,,-2.8774705,,Left Foot,,"[99.5, 63.6]",,Ground Pass,,16.471188,,,,Ivo Daniel Ferreira Mendonca Pinto,10499.0,,,,,Recovery,1,From Corner,Robert Brady,10967.0,Left Wing,11,Norwich City,56,['0bcc8b8c-1986-49d8-a4a5-394bfa0de99e'],11,,,,,,,,,,,,,,,,Norwich City,56,00:03:11.159,Pass,
,,,,,,,,,,,,,,1.084397,,,,,,,,,,,,,155beeeb-a50d-42bc-9fe6-b0d04165d210,122,,,"[99.3, 59.3]",3754210,3,,,,,-1.0466844,,Right Foot,,"[109.3, 42.0]",,High Pass,,19.982243,,Incomplete,,Cameron Jerome,4807.0,,,,,,1,From Corner,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,11,Norwich City,56,"['5ff103ac-20b6-4b13-8bda-1802e68f7f8e', 'beb83a44-cb5d-4a10-8e00-e8caf523ae19']",13,,,,,,,,,,,,,,,,Norwich City,56,00:03:13.502,Pass,
,,,,,,,,,,,,,,1.354237,,,,,,,,,,,,,30ce178b-f2b7-4c81-9fb3-b581a6046d1f,125,,,"[100.1, 43.1]",3754210,3,,,,True,-1.780276,,,,"[97.4, 30.4]",,Low Pass,,12.983836,,Incomplete,,Nathan Redmond,3286.0,,,,,Recovery,1,From Corner,Jonathan Howson,9578.0,Left Center Midfield,11,Norwich City,56,"['bb178f7a-8724-4620-a9ec-2ef74b09e515', 'd29668de-0e1e-4cb9-89ce-e840b1b5e3ca', 'e081ace0-b471-423d-ac67-00444a1c2838']",17,,,,,,,,,,,,,,,,Norwich City,56,00:03:17.165,Pass,True
,,,,,,,,,,,,,,2.145702,,,,,,,,,,,,,bb178f7a-8724-4620-a9ec-2ef74b09e515,128,,,"[22.7, 49.7]",3754210,3,,,,,0.102579854,,Head,,"[43.1, 51.8]",,High Pass,,20.507803,,,,Memphis Depay,2988.0,,,,,Recovery,1,From Corner,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,11,Norwich City,56,"['30ce178b-f2b7-4c81-9fb3-b581a6046d1f', 'a51fdc33-426a-4a32-93fe-0cc94a43d1f1']",18,,,,,,,,,,,,,,,,Manchester United,39,00:03:18.519,Pass,
,,,,,,,,,,,,,,1.536443,,,,,,,,,,,,,4bfeadf5-6bf8-4793-b385-9061f05e5b8d,138,,,"[67.5, 25.8]",3754210,3,,,,,-1.0169879,,Right Foot,,"[80.3, 5.1]",,Ground Pass,,24.337831,,,,Martin Olsson,3576.0,,,,,Free Kick,1,From Free Kick,Gary O''Neil,9452.0,Right Center Midfield,12,Norwich City,56,['766a690d-c7b9-4b99-bd8e-f6d31c37d7c9'],26,,,,,,,,,,,,,,,,Norwich City,56,00:03:26.707,Pass,
