ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,b3f78230-ccd6-438b-bebf-343bcbecb833,1,,,,3754172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Norwich City,56,,0,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 23635, 'name': 'John Ruddy'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 4808, 'name': 'Andre Wisdom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 9452, 'name': ""Gary O''Neil""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 28}, {'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 22594, 'name': 'Matt Jarvis'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 16}, {'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 12}, {'player': {'id': 9528, 'name': 'Steven Naismith'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 23663, 'name': 'Dieumerci Mbokani Bezua'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Norwich City,56,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,5875a4ec-f96e-499b-8e3c-ddab2921f3f2,2,,,,3754172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Norwich City,56,,0,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 9539, 'name': 'Vito Mannone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 13846, 'name': 'Jan Kirchhoff'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 27}, {'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 9}, {'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 10783, 'name': 'Lee Cattermole'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 22}, {'player': {'id': 3337, 'name': 'Jermain Defoe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]}",Sunderland,41,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,7d88814b-c817-40aa-817c-62b3e2fcdd5c,3,,,,3754172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Norwich City,56,['a53bd1f5-68df-4a6f-9959-ed14939413c4'],0,,,,,,,,,,,,,,,,,Norwich City,56,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,a53bd1f5-68df-4a6f-9959-ed14939413c4,4,,,,3754172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Norwich City,56,['7d88814b-c817-40aa-817c-62b3e2fcdd5c'],0,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,cbf3c914-5d85-4d6c-8523-116a5df7a6f6,1436,,,,3754172,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,93,Norwich City,56,['942a1e6d-01df-4fde-8f93-67211e9dd20c'],0,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,942a1e6d-01df-4fde-8f93-67211e9dd20c,1437,,,,3754172,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,93,Norwich City,56,['cbf3c914-5d85-4d6c-8523-116a5df7a6f6'],0,,,,,,,,,,,,,,,,,Norwich City,56,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.574807,,,,,,,,,,,,,,,,89c00852-a644-4983-a8cf-e4e19ebd197f,5,,,"[61.0, 40.1]",3754172,0,,,,,-1.4288993,,Right Foot,,,,"[61.2, 38.7]",,Ground Pass,,1.4142135,,,,,Jermain Defoe,3337.0,,,,,,Kick Off,1,From Kick Off,Fabio Borini,7171.0,Right Midfield,2,Sunderland,41,['4cf8804c-93b1-4541-baea-003a2fffe956'],0,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.709,Pass,
,,,,,,,,,,,,,,,1.57631,,,,,,,,,,,,,,,,c5e92bcd-a193-4874-84ec-bb621216aa31,8,,,"[67.3, 36.0]",3754172,0,,,,,-1.6802473,,Right Foot,,,,"[64.3, 8.7]",,Ground Pass,,27.46434,,,,,Patrick van Aanholt,3321.0,,,,,,,1,From Kick Off,Jermain Defoe,3337.0,Center Forward,2,Sunderland,41,['07694af0-1345-4dde-954d-999788890cea'],2,,,,,,,,,,,,,,,,,Sunderland,41,00:00:02.589,Pass,
,,,,,,,,,,,,,,,1.909419,,,,,,,,,,,,,,,,d5558fb6-ef27-4a3f-afc8-ecc2f51585dd,11,,,"[66.9, 10.3]",3754172,0,,,,,2.6251566,,Left Foot,,,,"[47.0, 21.6]",,Ground Pass,,22.884493,,,,,Younes Kaboul,4746.0,,,,,,,1,From Kick Off,Patrick van Aanholt,3321.0,Left Back,2,Sunderland,41,['a0518c9a-9608-4ff6-9528-04b55558bf4b'],5,,,,,,,,,,,,,,,,,Sunderland,41,00:00:05.816,Pass,
,,,,,,,,,,,,,,,2.461488,,,,,,,,,,,,,,,,6fc020f3-b7d7-41eb-9d9d-210d0d10a0ad,14,,,"[47.6, 29.2]",3754172,0,,,,,0.67504126,,Right Foot,,,,"[88.2, 61.7]",,High Pass,,52.005863,,,,,Fabio Borini,7171.0,,,,,,,1,From Kick Off,Younes Kaboul,4746.0,Left Center Back,2,Sunderland,41,['0d6abe8a-9624-4f1f-97e3-ca04678ae6fd'],9,,,,,,,,,,,,,,,,,Sunderland,41,00:00:09.290,Pass,
