50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,3.25658,,,,,,,,,,,,c8039404-4462-4d32-ba4c-80e216da15ba,16,,"[57.9, 60.3]",3754012,0,,,,-0.12458504,,Right Foot,,,"[111.4, 53.6]",,High Pass,,53.9179,,Incomplete,,Shane Long,3842.0,,,Through Ball,True,,1,From Kick Off,Jordy Clasie,16181.0,Right Defensive Midfield,2,Southampton,25,"['6a521f51-36f5-4f29-98b3-b7d592da765e', '8a8d830e-2b69-44f0-89ef-9fb8adaa834e']",10,,,,,,,,,,,,,,,,Southampton,25,00:00:10.006,Pass,
,,,,,,,,,,,,,,,,,,1.737016,,,,,,,,,,,,61a9e7ca-c52d-4ab6-a5b4-43991c03d28b,20,,"[8.7, 34.3]",3754012,0,,,,0.070946716,,Keeper Arm,,,"[28.4, 35.7]",,Ground Pass,,19.749683,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,3,Chelsea,33,['1713b8b8-dcea-4e03-acd2-80c7de13acc3'],22,,,,,,,,,,,,,,,,Chelsea,33,00:00:22.699,Pass,
,,,,,,,,,,,,,,,,,,2.137187,,,,,,,,,,,,3705efa1-8171-4868-b7f8-36d7673f63ae,22,,"[28.4, 35.7]",3754012,0,,,,-3.124353,,Right Foot,,,"[5.2, 35.3]",,Ground Pass,,23.203447,,,,Thibaut Courtois,3509.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,3,Chelsea,33,['44b917e7-bd8e-4c8e-8731-241465f3bc51'],24,,,,,,,,,,,,,,,,Chelsea,33,00:00:24.436,Pass,
,,,,,,,,,,,,,,,,,,1.448988,,,,,,,,,,,,e239b595-6682-4fbe-833b-958e6227dcff,25,,"[9.7, 32.8]",3754012,0,,,,-0.20232163,,Left Foot,,,"[25.3, 29.6]",,Ground Pass,,15.924824,,,,John Michael Nchekwube Obinna,5475.0,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,3,Chelsea,33,['eaee6b6e-de8c-4906-8e2c-24692150bd35'],28,,,,,,,,,,,,,,,,Chelsea,33,00:00:28.625,Pass,
,,,,,,,,,,,,,,,,,,1.75155,,,,,,,,,,,,ee4f07e4-283d-4f71-828f-4f5a217fbe68,28,,"[25.3, 29.6]",3754012,0,,,,2.995743,,Right Foot,,,"[7.6, 32.2]",,Ground Pass,,17.889942,,,,Thibaut Courtois,3509.0,,,,,,1,Regular Play,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,3,Chelsea,33,"['02918390-a342-42fc-ae25-55a3b8effeb6', 'e25ad639-401f-4882-9f45-ca98b34eec2b']",30,,,,,,,,,,,,,,,,Chelsea,33,00:00:30.074,Pass,True
,,,,,,,,,,,,,,,,,,4.054927,,,,,,,,,,,,a0a87d1f-2c06-4bc4-86a0-a74eecd2c2b3,31,,"[7.6, 32.1]",3754012,0,,,,-0.7853982,,Left Foot,,,"[37.1, 2.6]",,High Pass,,41.7193,,Incomplete,,Abdul Rahman Baba,12325.0,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,3,Chelsea,33,"['6dcb9f7d-67c8-45db-8a9c-3cfba305714d', '98a8d8cc-63f3-48eb-92b6-ceaf35fb8659', 'dfbea1ee-e940-4eda-bff1-5a255226cfab']",31,,,,,,,,,,,,,,,,Chelsea,33,00:00:31.825,Pass,True
,,,,,,,,,,,,,,,,,,1.483608,,,,,,,,,,,,6a5bdcad-ef5c-4621-a5a4-dba01dbca7c6,37,,"[37.6, 5.5]",3754012,0,,,,-0.15845421,,Right Foot,,,"[57.0, 2.4]",,Ground Pass,,19.64612,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Abdul Rahman Baba,12325.0,Left Back,3,Chelsea,33,['4a095f42-c2fd-4aa5-b3bf-589fc6aee963'],38,,,,,,,,,,,,,,,,Chelsea,33,00:00:38.210,Pass,
,,,,,,,,,,,,,,,,,,1.818319,,,,,,,,,,,,527f9df7-c3b0-4280-865c-224bfd31930b,40,,"[77.3, 12.5]",3754012,0,,,,1.140629,,Left Foot,,,"[85.1, 29.5]",,Ground Pass,,18.70401,,Incomplete,,Diego da Silva Costa,5198.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,3,Chelsea,33,"['0facd175-6530-4d3c-b4c2-e3f914292cbf', '49c9766d-42b7-4b91-a7a7-ea67608bd0bc']",42,,,,,,,,,,,,,,,,Chelsea,33,00:00:42.556,Pass,
,,,,,,,,,,,,,,,,,,2.486405,,,,,,,,,,,,3bb5ebb0-66ca-49bf-b961-48ef62656c2f,44,,"[28.6, 43.7]",3754012,0,,,,-1.3590357,,Right Foot,,,"[35.2, 13.0]",,Ground Pass,,31.401434,,,,Matt Targett,3651.0,,,,,,1,Regular Play,Oriol Romeu Vidal,3272.0,Left Defensive Midfield,4,Southampton,25,['eed9de3f-42e5-49a6-8a8f-802756ef1134'],45,,,,,,,,,,,,,,,,Southampton,25,00:00:45.985,Pass,
,,,,,,,,,,,,,,,,,,1.421786,,,,,,,,,,,,8e41472f-07f6-4fb1-b914-cf0c32993cc1,48,,"[36.9, 8.4]",3754012,0,,,,0.36840504,,Left Foot,,,"[64.1, 18.9]",,Ground Pass,,29.156303,,,,Charlie Austin,3966.0,,,,,,1,Regular Play,Matt Targett,3651.0,Left Wing,4,Southampton,25,"['3cb1208c-bb3f-45a6-9b72-32ce6047c4f5', '8a905c82-b92c-4b04-9b7f-6b6f24aa74c1']",48,,,,,,,,,,,,,,,,Southampton,25,00:00:48.792,Pass,True
,,,,,,,,,,,,,,,,,,0.983976,,,,,,,,,,,,7732d72d-ad13-4933-9aeb-9780cf376b32,52,,"[45.9, 80.0]",3754012,1,,,,-2.6066375,,,,,"[37.8, 75.2]",,Low Pass,,9.415413,,,,Francesc Fàbregas i Soler,3478.0,,,,,Throw-in,1,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,5,Chelsea,33,['da67cd3f-e56c-4d63-885e-7f2652a714ac'],4,,,,,,,,,,,,,,,,Chelsea,33,00:01:04.915,Pass,
,,,,,,,,,,,,,,,,,,0.714759,,,,,,,,,,,,ca80173d-ca58-4210-85c8-550f3c0c3725,54,,"[37.8, 75.2]",3754012,1,,,,0.15037143,,Right Foot,,,"[44.4, 76.2]",,Low Pass,,6.675328,,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,5,Chelsea,33,['1145d72c-0204-4ffe-b62e-8305ff44c32b'],5,,,,,,,,,,,,,,,,Chelsea,33,00:01:05.899,Pass,
,,,,,,,,,,,,,,,,,,1.499475,,,,,,,,,,,,af0a5c50-61d2-481b-a20a-64c05c7110b1,57,,"[45.7, 74.3]",3754012,1,,,,-2.2469537,,Right Foot,,,"[38.8, 65.7]",,Ground Pass,,11.025879,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,5,Chelsea,33,['be3c91ce-5d45-429a-92b5-b49e9d869bd3'],7,,,,,,,,,,,,,,,,Chelsea,33,00:01:07.209,Pass,
,,,,,,,,,,,,,,,,,,1.980234,,,,,,,,,,,,6c890d0e-d723-4307-8a40-0852d49b9d4b,59,,"[37.1, 62.2]",3754012,1,,,,-1.6291492,,Right Foot,,,"[35.4, 33.1]",,Ground Pass,,29.149614,,,,Abdul Rahman Baba,12325.0,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,5,Chelsea,33,['3fd7a2a6-0845-49e6-af97-ce0608e0d06b'],8,,,,,,,,,,,,,,,,Chelsea,33,00:01:08.709,Pass,
,,,,,,,,,,,,,,,,,,1.187989,,,,,,,,,,,,f22c1279-439a-4ab4-8817-a90677cca668,62,,"[56.5, 15.4]",3754012,1,,,,-1.7378981,,Left Foot,,,"[55.1, 7.1]",,Ground Pass,,8.417244,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Throw In,Abdul Rahman Baba,12325.0,Left Back,5,Chelsea,33,['27aac53e-db5f-42d7-a055-48d49c4b1fda'],13,,,,,,,,,,,,,,,,Chelsea,33,00:01:13.770,Pass,
,,,,,,,,,,,,,,,,,,1.229923,,,,,,,,,,,,2293faad-1af3-4fe8-9c65-e013a57ca304,65,,"[56.1, 6.2]",3754012,1,,,,1.8889498,,Right Foot,,,"[50.6, 22.9]",,Ground Pass,,17.582378,,,,John Michael Nchekwube Obinna,5475.0,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,5,Chelsea,33,['37454abd-e01e-487c-a61f-a43f1a049261'],15,,,,,,,,,,,,,,,,Chelsea,33,00:01:15.661,Pass,
,,,,,,,,,,,,,,,,,,1.12842,,,,,,,,,,,,adc266f7-cbdf-46db-bd01-309db4a711fe,69,,"[51.1, 19.8]",3754012,1,,,,-1.1174576,,Right Foot,,,"[56.8, 8.1]",,Ground Pass,,13.014607,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Throw In,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,5,Chelsea,33,"['0927d9f2-b151-4a07-9ed8-738110a7a906', 'c4de2783-ee6c-485b-850a-6fee3b0d2806']",18,,,,,,,,,,,,,,,,Chelsea,33,00:01:18.574,Pass,True
,,,,,,,,,,,,,,,,,,0.945248,,,,,,,,,,,,09e52c35-cf55-426c-b80e-b7c71294c55d,72,,"[56.8, 8.1]",3754012,1,,,,2.3162158,,Left Foot,,,"[50.8, 14.6]",,Ground Pass,,8.845903,,,,John Michael Nchekwube Obinna,5475.0,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,5,Chelsea,33,['1b3166a9-d573-47e3-b355-f94d084825d6'],20,,,,,,,,,,,,,,,,Chelsea,33,00:01:20.387,Pass,
,,,,,,,,,,,,,,,,,,1.15134,,,,,,,,,,,,a3858d13-7414-4526-aebd-55a2b73c5663,75,,"[54.4, 14.6]",3754012,1,,,,-0.9055069,,Right Foot,,,"[64.6, 1.6]",,Ground Pass,,16.523922,,,,Abdul Rahman Baba,12325.0,,,,,,1,From Throw In,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,5,Chelsea,33,['2807740e-1290-4e13-badc-68d9db5166e4'],23,,,,,,,,,,,,,,,,Chelsea,33,00:01:23.588,Pass,
,,,,,,,,,,,,,,,,,,1.04007,,,,,,,,,,,,b5bd6ba6-a92f-494d-b2ce-776e60c42d1c,78,,"[63.2, 4.0]",3754012,1,,,,2.9042184,,Left Foot,,,"[57.0, 5.5]",,Ground Pass,,6.3788714,,,,John Michael Nchekwube Obinna,5475.0,,,,,,1,From Throw In,Abdul Rahman Baba,12325.0,Left Back,5,Chelsea,33,['1506ac47-982d-49ce-ab67-00bbdf4362a6'],26,,,,,,,,,,,,,,,,Chelsea,33,00:01:26.730,Pass,
,,,,,,,,,,,,,,,,,,2.632968,,,,,,,,,,,,ad173a3d-8289-4c81-98d5-7d3f31a9c69e,81,,"[56.3, 8.7]",3754012,1,,,,1.232199,,Right Foot,,,"[66.9, 38.8]",,Ground Pass,,31.91191,,,,Diego da Silva Costa,5198.0,,,,,,1,From Throw In,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,5,Chelsea,33,['191cb30e-f884-4836-a245-06eaf5fe19f6'],29,,,,,,,,,,,,,,,,Chelsea,33,00:01:29.628,Pass,
,,,,,,,,,,,,,,,,,,0.972785,,,,,,,,,,,,4f35ee44-f88f-47ba-a3b3-46351257d2b4,84,,"[64.6, 44.2]",3754012,1,,,,0.95254815,,Right Foot,,,"[74.7, 58.4]",,Ground Pass,,17.425556,,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Throw In,Diego da Silva Costa,5198.0,Center Forward,5,Chelsea,33,['dbc8882d-05e5-4542-b1c6-8f561abd8a61'],33,,,,,,,,,,,,,,,,Chelsea,33,00:01:33.664,Pass,
,,,,,,,,,,,,,,,,,,1.688955,,,,,,,,,,,,1395773a-8b43-4406-b8ae-8cb6ca0ffb6d,87,,"[93.9, 54.1]",3754012,1,,,,-2.2747424,,Right Foot,,,"[84.9, 43.5]",,Ground Pass,,13.905395,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,5,Chelsea,33,['5367eb4d-a187-4c0b-8a59-8ead66123a9c'],41,,,,,,,,,,,,,,,,Chelsea,33,00:01:41.011,Pass,
,,,,,,,,,,,,,,,,,,0.92281,,,,,,,,,,,,99211158-d093-4359-b13c-d6731a4c2d80,90,,"[84.6, 39.7]",3754012,1,,,,1.5308176,,Left Foot,,,"[85.1, 52.2]",,Ground Pass,,12.509996,,,,Eden Hazard,3621.0,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,5,Chelsea,33,['554643aa-d391-44db-9668-8cda6ad5c2a0'],43,,,,,,,,,,,,,,,,Chelsea,33,00:01:43.623,Pass,
,,,,,,,,,,,,,,,,,,0.50465,,,,,,,,,,,,b8a54481-e2f0-4ed8-afdd-4e688c53dd25,93,,"[89.6, 52.5]",3754012,1,,,,1.6278771,,Right Foot,,,"[89.4, 56.0]",,Ground Pass,,3.5057096,,,,Willian Borges da Silva,3472.0,,,,,,1,From Throw In,Eden Hazard,3621.0,Right Wing,5,Chelsea,33,['078ed69d-b77a-40ea-b548-22cb5c2c4b05'],46,,,,,,,,,,,,,,,,Chelsea,33,00:01:46.943,Pass,
,,,,,,,,,,,,,,,,,,1.949578,,,,,,,,,,,,660a7094-9d80-4ebc-937a-67a971aa2600,96,,"[84.9, 43.1]",3754012,1,,,,-1.5707964,,Right Foot,,,"[84.9, 26.0]",,Ground Pass,,17.1,,,,John Michael Nchekwube Obinna,5475.0,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Center Attacking Midfield,5,Chelsea,33,['3822f9b4-6c6d-4d7b-a87d-a1bb0ba522d0'],49,,,,,,,,,,,,,,,,Chelsea,33,00:01:49.849,Pass,
,,,,,,,,,,,,,,,,,,1.820709,,,,,,,,,,,,74660f56-a36b-402d-8870-7920871b77e3,98,,"[84.6, 23.0]",3754012,1,,,,-0.9292734,,Right Foot,,,"[96.7, 6.8]",,Ground Pass,,20.22004,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Throw In,John Michael Nchekwube Obinna,5475.0,Left Center Midfield,5,Chelsea,33,['deebca7c-0282-41d4-8460-b0f2c64156f3'],51,,,,,,,,,,,,,,,,Chelsea,33,00:01:51.798,Pass,
,,,,,,,,,,,,,,,,,,1.121901,,,,,,,,,,,,93ebffeb-d3cf-4289-a37d-49093192972f,101,,"[99.5, 7.6]",3754012,1,,,,2.144367,,Right Foot,,,"[92.2, 18.9]",,Ground Pass,,13.452881,,,,Willian Borges da Silva,3472.0,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,5,Chelsea,33,['97d33382-b4c3-4995-9269-7885f6c6345c'],56,,,,,,,,,,,,,,,,Chelsea,33,00:01:56.092,Pass,
,,,,,,,,,,,,,,,,,,0.719507,,,,,,,,,,,,38fa937b-91f7-42e0-a79b-e490e1ce1585,104,,"[91.7, 21.0]",3754012,1,,,,0.35877067,,Right Foot,,,"[98.1, 23.4]",,Low Pass,,6.835203,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Center Attacking Midfield,5,Chelsea,33,['3710f677-46ed-4319-a452-12f9c8d88259'],59,,,,,,,,,,,,,,,,Chelsea,33,00:01:59.034,Pass,
,,,,,,,,,,,,,,,,,,3.576413,,,,,,,,,,,,95188932-bb31-47ad-a8d2-82298523ae2a,107,,"[98.1, 23.4]",3754012,2,,,,-1.1179203,,Right Foot,,,"[109.0, 1.0]",,Ground Pass,,24.911242,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,5,Chelsea,33,"['a29e17fc-31e9-4602-98b9-e50457054340', 'faf3031e-8a5a-48c9-ad37-afe03c81c813']",0,,,,,,,,,,,,,,,,Chelsea,33,00:02:00.260,Pass,
,,,,,,,,,,,,,,,,,,4.460365,,,,,,,,,,,,ff28a388-423e-499a-af17-c665befa847b,111,,"[18.0, 75.1]",3754012,2,,,,-0.19277132,,Right Foot,,,"[84.6, 62.1]",,High Pass,,67.85691,,,,Charlie Austin,3966.0,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,6,Southampton,25,['f11269fe-ec23-4af7-ba3c-77f299c77cce'],7,,,,,,,,,,,,,,,,Southampton,25,00:02:07.991,Pass,
,,,,,,,,,,,,,,,,,,1.558362,,,,,,,,,,,,86d548c8-5005-44cc-a9fb-6c7f84ee2632,114,,"[84.6, 62.1]",3754012,2,,,True,1.7388394,,,,,"[82.7, 73.3]",,Low Pass,,11.360018,,,,Shane Long,3842.0,,,,,,1,Regular Play,Charlie Austin,3966.0,Center Forward,6,Southampton,25,"['7a98cfe3-11f7-4315-a815-bce8ff81da7d', 'acdba0ec-74f1-433e-885c-9e1fecdffeaa']",12,,,,,,,,,,,,,,,,Southampton,25,00:02:12.451,Pass,True
,,,,,,,,,,,,,,,,,,0.963115,,,,,,,,,,,,a760fc65-53e9-45a6-b478-b9c2132907df,120,,"[25.0, 0.1]",3754012,2,True,,,0.34302393,,,,,"[33.4, 3.1]",,Low Pass,,8.9196415,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,Throw-in,1,From Throw In,Abdul Rahman Baba,12325.0,Left Back,7,Chelsea,33,['e6d83ced-1d2f-4766-a0b2-09231aa20d39'],35,,,,,,,,,,,,,,,,Chelsea,33,00:02:35.098,Pass,
