50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.780102,,,,,,,,,,,,,7300e65e-73ca-449e-a825-f0de20c75b31,14,,,"[38.3, 19.5]",3754136,0,,,,,-1.665748,,Head,,,"[37.5, 11.1]",,High Pass,,8.438009,,,Scott Sinclair,11117.0,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,3,Aston Villa,59,['6bca3e06-4715-4886-adeb-57b9f3bc8229'],8,,,,,,,,,,,,,,,,Aston Villa,59,00:00:08.004,Pass,
,,,,,,,,,,,,,,,,0.850887,,,,,,,,,,,,,df9572e0-1431-4ebf-93f3-6dc3bec06240,27,,,"[103.6, 80.0]",3754136,0,,,,,-1.2540963,,,,,"[107.5, 68.1]",,Low Pass,,12.522779,,,Moussa Sissoko,3091.0,,,,,Throw-in,1,From Throw In,Daryl Janmaat,3650.0,Right Back,5,Newcastle United,37,['fb3c952a-b8c3-439a-80eb-e95926ebfe0b'],31,,,,,,,,,,,,,,,,Newcastle United,37,00:00:31.928,Pass,
,,,,,,,,,,,,,,,,0.771411,,,,,,,,,,,,,f859f817-ff26-41db-81c1-92ea6d5339f0,29,,,"[107.5, 68.1]",3754136,0,,,,,2.4954739,,Right Foot,,,"[101.4, 72.7]",,Ground Pass,,7.640026,,,Daryl Janmaat,3650.0,,,,,,1,From Throw In,Moussa Sissoko,3091.0,Right Wing,5,Newcastle United,37,['11b25f2b-1c17-4ae7-971d-8e14a0044bf1'],32,,,,,,,,,,,,,,,,Newcastle United,37,00:00:32.779,Pass,
,,,,,,,,,,,,,,,,0.806253,,,,,,,,,,,,,52f0e409-01e9-4af0-bc26-05a5754f797e,35,,,"[98.4, 80.0]",3754136,0,,,,,-1.3650538,,,,,"[100.8, 68.5]",,Low Pass,,11.747766,,,Siem Stefan de Jong,8061.0,,,,,Throw-in,1,From Throw In,Daryl Janmaat,3650.0,Right Back,6,Newcastle United,37,['ea9900f3-ef6a-4637-a398-518b0a13a7ed'],43,,,,,,,,,,,,,,,,Newcastle United,37,00:00:43.193,Pass,
,,,,,,,,,,,,,,,,0.960819,,,,,,,,,,,,,d7927da7-9b8d-4dff-92f1-c422ebba80ac,37,,,"[100.8, 68.5]",3754136,0,,,,,1.5073894,,Right Foot,,,"[101.2, 74.8]",,Ground Pass,,6.3126855,,,Daryl Janmaat,3650.0,,,,,,1,From Throw In,Siem Stefan de Jong,8061.0,Center Attacking Midfield,6,Newcastle United,37,['ecb6dafb-c0cf-45af-9a51-9bf9ba5ca7d2'],43,,,,,,,,,,,,,,,,Newcastle United,37,00:00:43.999,Pass,
,,,,,,,,,,,,,,,,0.401258,,,,,,,,,,,,,05999024-5bda-4740-a10f-f94a377b2d44,41,,,"[101.7, 74.4]",3754136,0,,,,,-0.98279375,,Right Foot,,,"[104.7, 69.9]",,Ground Pass,,5.408327,Incomplete,,Moussa Sissoko,3091.0,,,,,,1,From Throw In,Daryl Janmaat,3650.0,Right Back,6,Newcastle United,37,"['0b151601-616d-4202-be7b-2eac2f799a21', '5d056720-063b-4075-91ca-4c8c993b67b5']",45,,,,,,,,,,,,,,,,Newcastle United,37,00:00:45.881,Pass,
,,,,,,,,,,,,,,,,0.928253,,,,,,,,,,,,,0b151601-616d-4202-be7b-2eac2f799a21,43,,,"[15.4, 10.2]",3754136,0,,,,,0.084901795,,Left Foot,,,"[20.1, 10.6]",,Ground Pass,,4.7169905,,,Idrissa Gana Gueye,3436.0,,,,,Recovery,1,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,7,Aston Villa,59,"['05999024-5bda-4740-a10f-f94a377b2d44', '147f0771-b6ad-4808-a583-3fd121283ca9']",46,,,,,,,,,,,,,,,,Aston Villa,59,00:00:46.282,Pass,
,,,,,,,,,,,,,,,,0.004081,,,,,,,,,,,,,047e495c-b6ed-4079-9a9b-d43b35e5bd08,48,,,"[18.9, 10.6]",3754136,0,,,,,0.19739556,,Right Foot,,,"[22.9, 11.4]",,Ground Pass,,4.0792155,Incomplete,,,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,7,Aston Villa,59,['50047528-e50a-48c7-bf30-d0952cba195f'],47,,,,,,,,,,,,,,,,Aston Villa,59,00:00:47.251,Pass,
,,,,,,,,,,,,,,,,1.681218,,,,,,,,,,,,,70438da6-9fa3-4fb4-81fd-005fda00f91d,50,,,"[6.8, 0.1]",3754136,1,,,,,1.6614562,,,,,"[4.7, 23.2]",,Low Pass,,23.195257,,,Bradley Guzan,12608.0,,,,,Throw-in,1,From Throw In,Leandro Bacuna,9533.0,Left Back,8,Aston Villa,59,['51cb5675-1fa0-4a78-8dde-bbe54a26de35'],7,,,,,,,,,,,,,,,,Aston Villa,59,00:01:07.826,Pass,
,,,,,,,,,,,,,,,,0.881614,,,,,,,,,,,,,a75cb5e7-c77b-46ec-b1e4-6b10270723af,54,,,"[5.4, 12.0]",3754136,1,,,,,-1.3458551,,Left Foot,,,"[8.1, 0.2]",,High Pass,,12.104958,Out,,,,,,,,,1,From Throw In,Bradley Guzan,12608.0,Goalkeeper,8,Aston Villa,59,['ea83c304-d9d0-4d71-9537-d616a722d58b'],10,,,,,,,,,,,,,,,,Aston Villa,59,00:01:10.774,Pass,True
,,,,,,,,,,,,,,,,0.662641,,,,,,,,,,,,,e3a33bea-2d90-4107-9d8e-cdd7d281fb45,55,,,"[107.5, 80.0]",3754136,1,,,,,-1.4117732,,,,,"[109.2, 69.4]",,Low Pass,,10.7354555,Incomplete,,Moussa Sissoko,3091.0,,,,,Throw-in,1,From Throw In,Daryl Janmaat,3650.0,Right Back,9,Newcastle United,37,"['6d121225-d38e-48c7-90b5-1071311a9470', '8137989b-6abc-4465-945a-06817b92525c']",28,,,,,,,,,,,,,,,,Newcastle United,37,00:01:28.881,Pass,
,,,,,,,,,,,,,,,,0.507027,,,,,,,,,,,,,6d121225-d38e-48c7-90b5-1071311a9470,57,,,"[10.9, 10.7]",3754136,1,,,,,0.12891077,,Right Foot,,,"[16.3, 11.4]",,Low Pass,,5.4451814,Incomplete,,Idrissa Gana Gueye,3436.0,,,,,Recovery,1,From Throw In,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,9,Newcastle United,37,"['0e80ba83-4d31-4b04-9917-6b2f5c73160b', 'cef7cc10-f080-4514-a3cb-ae476d60d863', 'e3a33bea-2d90-4107-9d8e-cdd7d281fb45']",29,,,,,,,,,,,,,,,,Aston Villa,59,00:01:29.544,Pass,
,,,,,,,,,,,,,,,,0.962753,,,,,,,,,,,,,cef7cc10-f080-4514-a3cb-ae476d60d863,59,,,"[103.8, 68.7]",3754136,1,,,,,1.8090411,,Right Foot,,,"[102.1, 75.7]",,Low Pass,,7.203471,,,Daryl Janmaat,3650.0,,,,,Recovery,1,From Throw In,Moussa Sissoko,3091.0,Right Wing,9,Newcastle United,37,"['05101740-c8da-4a10-8d69-0392ab4485b5', '6d121225-d38e-48c7-90b5-1071311a9470']",30,,,,,,,,,,,,,,,,Newcastle United,37,00:01:30.051,Pass,
,,,,,,,,,,,,,,,,1.035806,,,,,,,,,,,,,8a4745cb-2bc4-4d2a-9834-f338bd7b8a94,66,,,"[116.3, 73.9]",3754136,1,,,,,-1.3393507,,Right Foot,,,"[120.0, 58.2]",,Low Pass,,16.130096,Out,,,,,,,,,1,From Throw In,Daryl Janmaat,3650.0,Right Back,9,Newcastle United,37,,33,,,,,,,,,,,,,,,,Newcastle United,37,00:01:33.964,Pass,
,,,,,,,,,,,,,,,,2.057624,,,,,,,,,,,,,72e1ec56-f976-456d-9858-4bf80aefd0ef,67,,,"[7.0, 36.1]",3754136,2,,True,,,0.38197914,,Right Foot,,,"[65.5, 59.6]",,High Pass,,63.043636,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Bradley Guzan,12608.0,Goalkeeper,10,Aston Villa,59,['6f07549f-1cdc-4190-b6f1-78a073fe23d8'],4,,,,,,,,,,,,,,,,Aston Villa,59,00:02:04.707,Pass,
,,,,,,,,,,,,,,,,1.796402,,,,,,,,,,,,,956de955-0fd9-42e5-9866-cfa4da13757e,69,,,"[66.2, 62.9]",3754136,2,,,,,-0.1015602,,Head,,,"[81.9, 61.3]",,High Pass,,15.781318,Incomplete,,Jordan Veretout,7153.0,,,,,Recovery,1,From Goal Kick,Ashley Westwood,3583.0,Right Center Midfield,10,Aston Villa,59,"['9f4ff889-89d3-41fe-a3b7-aeb066458d82', 'b0c04308-add2-470b-8975-0970de99d88b']",8,,,,,,,,,,,,,,,,Aston Villa,59,00:02:08.840,Pass,
,,,,,,,,,,,,,,,,1.203129,,,,,,,,,,,,,a7c53849-43d9-4781-bac4-44c3660411cc,76,,,"[44.6, 16.1]",3754136,2,,,,,-2.4851053,,Left Foot,,,"[32.4, 6.7]",,Ground Pass,,15.4012985,,,Paul Dummett,3065.0,,,,,,1,Regular Play,Jack Colback,9649.0,Left Defensive Midfield,11,Newcastle United,37,['76b87e3b-7fc1-4415-9d4a-f03eb61bfa96'],15,,,,,,,,,,,,,,,,Newcastle United,37,00:02:15.801,Pass,
,,,,,,,,,,,,,,,,3.265134,,,,,,,,,,,,,d4b4fe88-6b38-4726-b166-7c42d04802d6,81,,,"[39.4, 11.8]",3754136,2,,,,,0.6216068,,Right Foot,,,"[95.1, 51.7]",,High Pass,,68.51642,,,Moussa Sissoko,3091.0,,,,,Free Kick,1,From Free Kick,Fabricio Coloccini,26207.0,Left Center Back,12,Newcastle United,37,['a159632f-e5cd-401e-b575-8f96c68acf69'],38,,,,,,,,,,,,,,,,Newcastle United,37,00:02:38.674,Pass,
,,,,,,,,,,,,,,,,3.250454,,,,,,,,,,,,,abcb62cb-1fe1-4dd2-a375-5c4b41439a34,83,,,"[95.1, 51.7]",3754136,2,,,,,-1.0227433,,Head,,,"[115.0, 19.1]",,High Pass,,38.193848,,,Papiss Demba Cissé,30289.0,,,,,,1,From Free Kick,Moussa Sissoko,3091.0,Right Wing,12,Newcastle United,37,['0433880a-f51e-4f63-8dda-d430a4541383'],41,,,,,,,,,,,,,,,,Newcastle United,37,00:02:41.939,Pass,
,,,,,,,,,,,,,,,,0.799337,,,,,,,,,,,,,29390182-8cb9-4fd4-939f-12e9b628d316,86,,,"[107.5, 4.6]",3754136,2,,,,,2.971079,,Right Foot,,,"[92.4, 7.2]",,Ground Pass,,15.3222065,,,Georginio Wijnaldum,3567.0,,,,,,1,From Free Kick,Papiss Demba Cissé,30289.0,Center Forward,12,Newcastle United,37,['04a99655-d2fc-4631-bf7a-20320738f10b'],48,,,,,,,,,,,,,,,,Newcastle United,37,00:02:48.402,Pass,
,,,,,,,,,,,,,,,,0.809823,,,,,,,,,,,,,ddabfc39-fa39-438f-8f61-ceb1a621b2b0,90,,,"[100.0, 5.1]",3754136,2,,,,,2.997854,,Right Foot,,,"[92.4, 6.2]",,Ground Pass,,7.6791925,,,Paul Dummett,3065.0,,,,,,1,From Free Kick,Georginio Wijnaldum,3567.0,Left Wing,12,Newcastle United,37,['109bacc8-d3f2-414f-84b2-078655025674'],55,,,,,,,,,,,,,,,,Newcastle United,37,00:02:55.183,Pass,
,,,,,,,,,,,,,,,,1.376979,,,,,,,,,,,,,5528b6ef-7186-4398-88e5-1250cd914a1d,98,,,"[32.9, 76.7]",3754136,2,,,,,-0.6346237,,Right Foot,,,"[58.3, 58.0]",,Low Pass,,31.541243,Incomplete,,,,,,,,,1,From Free Kick,Ashley Westwood,3583.0,Right Center Midfield,12,Newcastle United,37,"['a0421dbf-1e45-4757-bbbc-87adb3ac83d2', 'bf4463f5-9948-48a4-ba03-68a5de8dfefe']",59,,,,,,,,,,,,,,,,Aston Villa,59,00:02:59.099,Pass,True
,,,,,,,,,,,,,,,,2.467609,,,,,,,,,,,,,3e249a71-0a81-4bcb-a7b3-c253bc54bf47,101,,,"[65.8, 26.3]",3754136,3,,,,,-0.24497867,,Right Foot,,,"[107.8, 15.8]",,High Pass,,43.29261,,,Georginio Wijnaldum,3567.0,,,,,,1,From Free Kick,Fabricio Coloccini,26207.0,Left Center Back,12,Newcastle United,37,['def4d29f-7fca-4c95-adda-a96428b43906'],4,,,,,,,,,,,,,,,,Newcastle United,37,00:03:04.614,Pass,
,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,d9901990-44c2-487a-aef8-a30e27404a64,104,,,"[111.7, 16.3]",3754136,3,,,,,1.0788058,,Left Foot,True,,"[119.9, 31.6]",,Low Pass,,17.35886,Out,,,,,,,,,1,From Free Kick,Georginio Wijnaldum,3567.0,Left Wing,12,Newcastle United,37,,8,,,,,,,,,,,,,,,,Newcastle United,37,00:03:08.296,Pass,
,,,,,,,,,,,,,,,,4.193733,,,,,,,,,,,,,0492496c-60c1-44cb-8dbd-4a3ad93eecd0,105,,,"[7.0, 44.1]",3754136,3,,True,,,0.38579586,,Right Foot,,,"[68.8, 69.2]",,High Pass,,66.7027,Incomplete,,Jordan Ayew,3450.0,,,,,Goal Kick,1,From Goal Kick,Bradley Guzan,12608.0,Goalkeeper,13,Aston Villa,59,"['105cb715-0267-4107-ab1e-9f8a3cbb3d11', '768ae3ad-3b44-4e4f-bfa2-ba59d6fb7e13']",29,,,,,,,,,,,,,,,,Aston Villa,59,00:03:29.827,Pass,
,,,,,,,,,,,,,,,,2.763381,,,,,,,,,,,,,768ae3ad-3b44-4e4f-bfa2-ba59d6fb7e13,108,,,"[51.3, 10.9]",3754136,3,,,,True,-0.11065722,,,,,"[63.9, 9.5]",,High Pass,,12.677539,Incomplete,,Georginio Wijnaldum,3567.0,,,,,Recovery,1,From Goal Kick,Paul Dummett,3065.0,Left Back,13,Aston Villa,59,"['0492496c-60c1-44cb-8dbd-4a3ad93eecd0', 'b2527c33-643a-4e34-b8c4-02ad5b608ead', 'bfae96c9-8dff-4600-b627-ad975f669700', 'cf2cff48-8758-4b6a-8c6a-796222919c0d']",34,,,,,,,,,,,,,,,,Newcastle United,37,00:03:34.021,Pass,True
,,,,,,,,,,,,,,,,1.421052,,,,,,,,,,,,,b2527c33-643a-4e34-b8c4-02ad5b608ead,111,,,"[56.2, 70.6]",3754136,3,,,,True,-0.13352905,,,,,"[62.9, 69.7]",,High Pass,,6.7601776,,,Ashley Westwood,3583.0,,,,,Recovery,1,From Goal Kick,Alan Hutton,9642.0,Right Back,13,Aston Villa,59,"['14cbe35b-97bf-41a4-9811-2996d8a0d6ca', '768ae3ad-3b44-4e4f-bfa2-ba59d6fb7e13', '8002d7f3-faa0-4c2a-9d48-281413393813']",36,,,,,,,,,,,,,,,,Aston Villa,59,00:03:36.784,Pass,True
,,,,,,,,,,,,,,,,1.375885,,,,,,,,,,,,,5a431219-7e29-4801-83c0-d12fb62277e7,114,,,"[63.2, 69.2]",3754136,3,,,,,-0.57516223,,Right Foot,,,"[77.7, 59.8]",,High Pass,,17.280336,Incomplete,,Scott Sinclair,11117.0,,,,,,1,From Goal Kick,Ashley Westwood,3583.0,Right Center Midfield,13,Aston Villa,59,"['5be4e4c5-946c-4451-8cb3-407ace2a7d59', 'b9ae3259-a0cd-4841-b3b5-7cd7f07aed9f']",38,,,,,,,,,,,,,,,,Aston Villa,59,00:03:38.304,Pass,
,,,,,,,,,,,,,,,,0.414101,,,,,,,,,,,,,776d9e27-8701-4883-ab9f-5372b11e03e5,118,,,"[47.6, 15.1]",3754136,3,,,,True,-1.3191063,,,,,"[48.5, 11.6]",,Low Pass,,3.6138623,Incomplete,,Siem Stefan de Jong,8061.0,,,,,Recovery,1,From Goal Kick,Jack Colback,9649.0,Left Defensive Midfield,13,Aston Villa,59,"['351d9f4b-5d5a-44dd-8153-fdf9bef8389d', '4f66b8ef-b343-4d0b-b3c4-54ad0fdb2c8d', '5ce47d27-9711-4482-8d53-956078450cd5']",42,,,,,,,,,,,,,,,,Newcastle United,37,00:03:42.002,Pass,True
,,,,,,,,,,,,,,,,0.673173,,,,,,,,,,,,,3359c979-d752-4254-9ebf-d721b9721cbe,122,,,"[74.6, 68.5]",3754136,3,,,,,1.3347727,,Right Foot,,,"[76.5, 76.4]",,Ground Pass,,8.125269,,,Ashley Westwood,3583.0,,,,,Recovery,1,From Goal Kick,Jordan Ayew,3450.0,Left Center Forward,13,Aston Villa,59,"['2129eb67-05f4-4e2d-a2ae-1f2cc7139db7', 'c9544981-453d-4239-bac6-90171b4cdd38']",43,,,,,,,,,,,,,,,,Aston Villa,59,00:03:43.497,Pass,True
,,,,,,,,,,,,,,,,0.79069,,,,,,,,,,,,,dfbacae5-e7ee-4ba5-90dc-17fc64e8c3fd,124,,,"[76.5, 76.4]",3754136,3,,,,,-1.1383885,,Right Foot,,,"[80.7, 67.3]",,Ground Pass,,10.022474,,,Jordan Veretout,7153.0,,,,,,1,From Goal Kick,Ashley Westwood,3583.0,Right Center Midfield,13,Aston Villa,59,"['790e01b7-0d53-4406-8213-49f911ae06ad', 'c9544981-453d-4239-bac6-90171b4cdd38']",44,,,,,,,,,,,,,,,,Aston Villa,59,00:03:44.170,Pass,True
,,,,,,,,,,,,,,,,0.807759,,,,,,,,,,,,,a07ad7c1-b1cf-49dd-95fd-32490ab913cf,127,,,"[81.1, 67.3]",3754136,3,,,,,2.2040937,,Right Foot,,,"[75.3, 75.2]",,Ground Pass,,9.80051,,,Ashley Westwood,3583.0,,,,,,1,From Goal Kick,Jordan Veretout,7153.0,Center Attacking Midfield,13,Aston Villa,59,"['8e9e40e9-917e-421a-9684-ee812aa61e43', 'c9544981-453d-4239-bac6-90171b4cdd38']",45,,,,,,,,,,,,,,,,Aston Villa,59,00:03:45.653,Pass,True
