50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.798589,,,,,,,,,,,,5032d265-b3ba-4729-8b20-51a6590fed5d,14,,,"[53.1, 51.0]",3754118,0,,,,-2.9644566,,Left Foot,,,,"[36.9, 48.1]",,Ground Pass,,16.457521,,,,Gabriel Armando de Abreu,6746.0,,,,,,1,From Kick Off,Mesut Özil,3496.0,Center Attacking Midfield,2,Arsenal,1,['e24063fe-fa7d-4736-9adc-ae4e984accbc'],5,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:05.741,Pass,
,,,,,,,,,,,,,,,,,1.622349,,,,,,,,,,,,6b4a3061-a265-413b-b1cb-4ffa8097d5ed,17,,,"[36.9, 48.1]",3754118,0,,,,-1.5184425,,Right Foot,,,,"[38.1, 25.2]",,Ground Pass,,22.93142,,,,Laurent Koscielny,3394.0,,,,,,1,From Kick Off,Gabriel Armando de Abreu,6746.0,Right Center Back,2,Arsenal,1,['fb905a5a-fc8f-428f-bb94-c3051dc7c525'],8,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:08.817,Pass,
,,,,,,,,,,,,,,,,,0.918662,,,,,,,,,,,,79bf83c1-6fe8-495c-8e9a-ea8351c544cc,20,,,"[38.1, 25.2]",3754118,0,,,,0.23186466,,Right Foot,,,,"[45.3, 26.9]",,Ground Pass,,7.3979726,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,1,From Kick Off,Laurent Koscielny,3394.0,Left Center Back,2,Arsenal,1,['ec38a1e1-96df-4a19-9dd5-f01bafa9c4a6'],11,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:11.664,Pass,
,,,,,,,,,,,,,,,,,1.315048,,,,,,,,,,,,db41565a-469d-4f54-bc3b-bf913a1aaac9,23,,,"[47.7, 24.1]",3754118,0,,,,-1.374435,,Right Foot,,,,"[51.4, 5.5]",,Ground Pass,,18.964441,,,,Ignacio Monreal Eraso,3498.0,,,,,,1,From Kick Off,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,2,Arsenal,1,['a5e2aa0d-b3ff-4d6a-a444-e81757ab7e51'],13,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:13.795,Pass,
,,,,,,,,,,,,,,,,,1.231174,,,,,,,,,,,,195bf6c5-6d83-4b0a-8f26-bdeedf2700cf,25,,,"[51.4, 5.5]",3754118,0,,,,2.0299394,,Left Foot,,,,"[47.0, 14.4]",,Ground Pass,,9.928243,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,1,From Kick Off,Ignacio Monreal Eraso,3498.0,Left Back,2,Arsenal,1,['9a0e86e1-7dc7-440a-8825-959c0765c708'],15,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:15.110,Pass,
,,,,,,,,,,,,,,,,,2.567293,,,,,,,,,,,,5f727dce-818e-429c-bf0f-ada3d86f6ded,29,,,"[44.0, 14.1]",3754118,0,,,,1.6464809,,Right Foot,,,,"[40.8, 56.3]",,Ground Pass,,42.32115,,,,Gabriel Armando de Abreu,6746.0,,True,,,,1,From Kick Off,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,2,Arsenal,1,"['743f61a7-837d-43e5-94b6-6d77f0395bfd', '7ffdaaf7-cdb5-47cd-9dcf-a2fc09b690f5']",17,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:17.489,Pass,True
,,,,,,,,,,,,,,,,,1.104745,,,,,,,,,,,,338c1ac8-f6e3-44db-ae9b-6c765cec22da,32,,,"[40.8, 56.3]",3754118,0,,,,1.3611565,,Right Foot,,,,"[43.8, 70.4]",,Ground Pass,,14.415617,,,,Héctor Bellerín Moruno,3511.0,,,,,,1,From Kick Off,Gabriel Armando de Abreu,6746.0,Right Center Back,2,Arsenal,1,['973189b3-94fd-4c26-9026-2bf70b07bffa'],21,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:21.128,Pass,
,,,,,,,,,,,,,,,,,1.201466,,,,,,,,,,,,2fae24c8-8425-4ebd-86fd-74a137a34dab,36,,,"[40.8, 64.4]",3754118,0,,,,-1.2183387,,Right Foot,,,,"[47.2, 47.0]",,Ground Pass,,18.539688,,,,Francis Joseph Coquelin,3437.0,,,,,,1,From Kick Off,Héctor Bellerín Moruno,3511.0,Right Back,2,Arsenal,1,"['5030b755-bd5a-430c-ac7d-bcdec8cb71df', '62f3fe1f-1083-4e6e-8a80-c80af73a69a1']",23,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:23.549,Pass,True
,,,,,,,,,,,,,,,,,0.680346,,,,,,,,,,,,de861358-0c02-4331-b0fd-b71b2726c6fe,39,,,"[42.0, 59.7]",3754118,0,,,,1.2341216,,Right Foot,,,,"[46.2, 71.7]",,Ground Pass,,12.713772,,,,Héctor Bellerín Moruno,3511.0,,,,,,1,From Kick Off,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,2,Arsenal,1,['766a622d-9be7-4a3e-a0c5-b12da4ad6f3c'],25,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:25.897,Pass,
,,,,,,,,,,,,,,,,,1.523745,,,,,,,,,,,,71cc060b-05be-4948-b63c-516fa421e0ad,43,,,"[41.8, 70.5]",3754118,0,,,,-3.0930197,,Right Foot,,,,"[13.0, 69.1]",,Ground Pass,,28.834007,,,,Gabriel Armando de Abreu,6746.0,,,,,,1,From Kick Off,Héctor Bellerín Moruno,3511.0,Right Back,2,Arsenal,1,"['d2dc2f21-97aa-4aa7-87a8-cb8ff2604533', 'd3a35928-b956-444a-a84b-ad4a2ab1f1ba']",27,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:27.712,Pass,True
,,,,,,,,,,,,,,,,,2.386332,,,,,,,,,,,,cc76988b-3d33-4ebd-a3cc-a42436aade83,46,,,"[13.9, 62.2]",3754118,0,,,,-1.802967,,Right Foot,,,,"[7.8, 36.4]",,Ground Pass,,26.511318,,,,David Ospina Ramírez,4276.0,,,,,,1,From Kick Off,Gabriel Armando de Abreu,6746.0,Right Center Back,2,Arsenal,1,['ab31a50a-fa6d-40e4-9be7-5453f8e19534'],30,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:30.861,Pass,
,,,,,,,,,,,,,,,,,1.949903,,,,,,,,,,,,ffc4ce09-0f4c-433d-9384-d183ff38ad08,48,,,"[8.5, 39.7]",3754118,0,,,,1.4994888,,Left Foot,,,,"[10.6, 69.1]",,High Pass,,29.474905,,,,Gabriel Armando de Abreu,6746.0,,,,,,1,From Kick Off,David Ospina Ramírez,4276.0,Goalkeeper,2,Arsenal,1,['ced931b6-ce09-48dd-8951-a4c51a34fa1e'],33,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:33.248,Pass,
,,,,,,,,,,,,,,,,,1.029486,,,,,,,,,,,,c3f2df3a-2b13-47bf-86e2-2ab6e774e81d,51,,,"[41.6, 69.8]",3754118,0,,,,-1.5707964,,Right Foot,,,,"[41.6, 48.1]",,Ground Pass,,21.7,,,,Francis Joseph Coquelin,3437.0,,,,,,1,From Kick Off,Gabriel Armando de Abreu,6746.0,Right Center Back,2,Arsenal,1,['8dd1277b-ba84-44a9-ade8-102bea7f3d39'],40,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:40.079,Pass,
,,,,,,,,,,,,,,,,,1.251365,,,,,,,,,,,,1d4b3b31-5332-4c1f-8a34-4a8be64845e3,54,,,"[41.0, 54.5]",3754118,0,,,,-0.74305063,,Right Foot,,,,"[53.3, 43.2]",,Ground Pass,,16.702694,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,1,From Kick Off,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,2,Arsenal,1,['27b1be3f-f06d-4452-b3e3-336a64eac0a3'],41,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:41.799,Pass,
,,,,,,,,,,,,,,,,,0.970221,,,,,,,,,,,,89ba0434-af57-48c6-b895-f714b9ea02d3,56,,,"[49.6, 40.3]",3754118,0,,,,-2.8477232,,Right Foot,,,,"[42.0, 38.0]",,Ground Pass,,7.940403,,,,Francis Joseph Coquelin,3437.0,,,,,,1,From Kick Off,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,2,Arsenal,1,['e047a8f4-4ddd-4343-a257-683a39d1687f'],43,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:43.051,Pass,
,,,,,,,,,,,,,,,,,0.986673,,,,,,,,,,,,14b57212-06a4-4c59-ab4a-3f8b58880de6,59,,,"[61.8, 24.5]",3754118,0,,,,-0.596501,,Right Foot,,,,"[78.0, 13.5]",,Ground Pass,,19.581625,,,,Alex Iwobi,3647.0,,,,,,1,From Kick Off,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,2,Arsenal,1,['801f0daa-f944-43b5-9d4e-933d72786ff4'],47,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:47.675,Pass,
,,,,,,,,,,,,,,,,,1.594147,,,,,,,,,,,,02306a4d-c02c-4ad7-aa17-913f9cec4b5d,63,,,"[68.9, 23.7]",3754118,0,,,,1.3424346,,Right Foot,,,,"[76.5, 56.4]",,Ground Pass,,33.571564,,Incomplete,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,1,From Kick Off,Alex Iwobi,3647.0,Left Wing,2,Arsenal,1,"['73d7d232-479e-43c2-b986-552de78bf22c', '82752b83-f14d-4a42-897c-8bfafefe39d0', 'e4781406-c830-43ca-8605-3e9a2d8eeb2c']",51,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:51.533,Pass,True
,,,,,,,,,,,,,,,,,2.112344,,,,,,,,,,,,82752b83-f14d-4a42-897c-8bfafefe39d0,65,,,"[43.6, 23.7]",3754118,0,,,,-0.114876606,,Right Foot,,,,"[69.6, 20.7]",,Low Pass,,26.172504,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,Recovery,1,From Kick Off,Etienne Capoue,3721.0,Left Midfield,2,Arsenal,1,"['02306a4d-c02c-4ad7-aa17-913f9cec4b5d', '51db605b-730c-4b38-b563-5e92b85d4ded', 'cf30bc6e-1fad-47cb-988a-437897b686bf']",53,,,,,,,,,,,,,,,,,,Watford,23,00:00:53.127,Pass,
,,,,,,,,,,,,,,,,,2.143401,,,,,,,,,,,,2e806da3-d1cd-49b1-b6cc-fe89061619aa,69,,,"[35.8, 54.4]",3754118,0,,,,-1.5170846,,Left Foot,,,,"[37.3, 26.5]",,Ground Pass,,27.940294,,,,Laurent Koscielny,3394.0,,,,,,1,From Kick Off,Gabriel Armando de Abreu,6746.0,Right Center Back,2,Arsenal,1,['227c273a-f14e-47c4-b956-0dd48ffdcce7'],58,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:58.781,Pass,
,,,,,,,,,,,,,,,,,1.457996,,,,,,,,,,,,8176b069-bfd4-48da-be18-c710ac97f79f,72,,,"[57.6, 21.8]",3754118,1,,,,-0.82704073,,Right Foot,,,,"[76.0, 1.8]",,Ground Pass,,27.17646,,,,Ignacio Monreal Eraso,3498.0,,,,,,1,From Kick Off,Laurent Koscielny,3394.0,Left Center Back,2,Arsenal,1,['e40becbc-94ca-4fc9-b2e4-61b1ba093f09'],6,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:06.858,Pass,
,,,,,,,,,,,,,,,,,0.592778,,,,,,,,,,,,7839c822-9037-4fce-a7fc-25f3d68bd34d,75,,,"[79.3, 1.8]",3754118,1,,,,1.4410938,,Left Foot,,,,"[80.2, 8.7]",,Ground Pass,,6.958448,,,,Daniel Nii Tackie Mensah Welbeck,3569.0,,,,,,1,From Kick Off,Ignacio Monreal Eraso,3498.0,Left Back,2,Arsenal,1,['7291e59e-a177-4bf5-8419-310b48748ecc'],11,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:11.038,Pass,
,,,,,,,,,,,,,,,,,0.885197,,,,,,,,,,,,d63c6d14-d3a8-43e0-b493-d999bac43a71,79,,,"[75.0, 3.3]",3754118,1,,,,2.4772217,,Right Foot,,,,"[66.7, 9.8]",,Ground Pass,,10.542295,,,,Mesut Özil,3496.0,,,,,,1,From Kick Off,Daniel Nii Tackie Mensah Welbeck,3569.0,Center Forward,2,Arsenal,1,"['7a97b0d8-e66e-453b-a4c1-d6f8c34faa10', '89f654b3-7093-4101-bebc-b82fc23c394a']",12,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:12.826,Pass,True
,,,,,,,,,,,,,,,,,0.679969,,,,,,,,,,,,20ef53da-09fd-4e0a-8b41-33edcf27d08c,82,,,"[75.6, 14.5]",3754118,1,,,,1.1724762,,Left Foot,,,,"[84.9, 36.6]",,Ground Pass,,23.977072,,,,Alex Iwobi,3647.0,,,,,,1,From Kick Off,Mesut Özil,3496.0,Center Attacking Midfield,2,Arsenal,1,['51631603-8ef7-41ff-bc1b-556f47e50c1e'],16,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:16.268,Pass,
,,,,,,,,,,,,,,,,,3.105743,,,,,,,,,,,,e03bf53c-33dd-478e-851c-49d1299fb4fe,92,,,"[28.7, 47.3]",3754118,1,,,,0.5809231,,Left Foot,,,,"[54.9, 64.5]",,Low Pass,,31.341347,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,Recovery,1,From Kick Off,Sebastian Prödl,3309.0,Right Center Back,2,Arsenal,1,"['57bcc605-7f0f-4cff-aa23-779ad8f9f53d', 'e667fa77-08f8-4c58-b6e9-e76eade7a064']",21,,,,,,,,,,,,,,,,,,Watford,23,00:01:21.941,Pass,
,,,,,,,,,,,,,,,,,1.764659,,,,,,,,,,,,2fb0452c-bfb6-4391-a56a-5aa5e0e1009e,96,,,"[60.9, 14.4]",3754118,1,,,,2.0482466,,Right Foot,,,,"[47.5, 40.3]",,Low Pass,,29.161104,,,,Gabriel Armando de Abreu,6746.0,,,,,,1,From Kick Off,Laurent Koscielny,3394.0,Left Center Back,2,Arsenal,1,['40a0109a-66b8-4eff-9762-04ffa748786d'],26,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:26.078,Pass,
,,,,,,,,,,,,,,,,,1.13492,,,,,,,,,,,,0d04b8d2-e121-402a-9b0a-5afaa2ef7118,99,,,"[47.9, 44.1]",3754118,1,,,,0.7328151,,Right Foot,,,,"[58.9, 54.0]",,Ground Pass,,14.798986,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,1,From Kick Off,Gabriel Armando de Abreu,6746.0,Right Center Back,2,Arsenal,1,['c3a6413b-97d2-4b8a-bdc4-fdddc67a8686'],29,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:29.215,Pass,
,,,,,,,,,,,,,,,,,1.19107,,,,,,,,,,,,03d4d21e-36e8-4445-8db3-e3a9ca16a895,102,,,"[65.6, 54.0]",3754118,1,,,,1.0025753,,Right Foot,,,,"[73.9, 67.0]",,Ground Pass,,15.423683,,,,Mesut Özil,3496.0,,,,,,1,From Kick Off,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,2,Arsenal,1,['36b52dd3-f25a-40d2-ad65-93492991d590'],32,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:32.306,Pass,
,,,,,,,,,,,,,,,,,1.127567,,,,,,,,,,,,eaadde49-cc19-470d-9357-2927bff1fd5a,105,,,"[73.7, 66.1]",3754118,1,,,,-2.1401095,,Left Foot,,,,"[68.9, 58.6]",,Ground Pass,,8.904493,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,1,From Kick Off,Mesut Özil,3496.0,Center Attacking Midfield,2,Arsenal,1,"['0d95e9c1-d976-4575-a72f-debcba1d3aa9', 'b0d1f34f-1bfd-4025-8fd0-12f690d61e5a']",33,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:33.497,Pass,True
,,,,,,,,,,,,,,,,,0.880782,,,,,,,,,,,,c5222a6c-30a8-4598-85b7-bf46150344a7,108,,,"[68.9, 58.7]",3754118,1,,,,1.1071488,,Right Foot,,,,"[74.5, 69.9]",,Ground Pass,,12.52198,,,,Mesut Özil,3496.0,,,,,,1,From Kick Off,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,2,Arsenal,1,['d59738ea-7046-4e20-9869-158bed8ca31b'],35,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:35.668,Pass,
,,,,,,,,,,,,,,,,,1.107231,,,,,,,,,,,,4337b32c-6fd8-46e1-8d76-dabf074e0185,111,,,"[70.2, 62.9]",3754118,1,,,,-0.29968283,,Left Foot,,,,"[88.0, 57.4]",,Ground Pass,,18.630352,,Incomplete,,,,,,,,,1,From Kick Off,Mesut Özil,3496.0,Center Attacking Midfield,2,Arsenal,1,['aba12018-a0c0-4128-b82a-9874db55dd6e'],38,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:38.756,Pass,
,,,,,,,,,,,,,,,,,0.446154,,,,,,,,,,,,aba12018-a0c0-4128-b82a-9874db55dd6e,112,,,"[32.1, 22.7]",3754118,1,,,,0.118840344,,Left Foot,,,,"[38.8, 23.5]",,Ground Pass,,6.747592,,,,Ben Watson,3626.0,,,,,Interception,1,From Kick Off,Nathan Aké,3306.0,Left Back,2,Arsenal,1,"['4337b32c-6fd8-46e1-8d76-dabf074e0185', '630d7e05-2579-47d7-945f-cad6d050a53c']",39,,,,,,,,,,,,,,,,,,Watford,23,00:01:39.863,Pass,
,,,,,,,,,,,,,,,,,3.080675,,,,,,,,,,,,56180c79-c133-498f-a4dc-e65bde0c66a9,119,,,"[24.4, 19.4]",3754118,1,,,,-0.4250195,,Left Foot,,,,"[66.6, 0.3]",,High Pass,,46.321163,,Out,,,,,,,,,1,From Kick Off,Nathan Aké,3306.0,Left Back,2,Arsenal,1,,44,,,,,,,,,,,,,,,,,,Watford,23,00:01:44.879,Pass,
