ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.802943,,,,,,,,,,,,,8ab13fbe-71da-4283-9399-42e5e2b9d6f0,18,,"[46.2, 69.8]",3754194,0,,,,,-2.6181707,,Right Foot,,"[26.1, 58.2]",,Ground Pass,,23.207111,,,James Tomkins,3316.0,,,,,,1,From Kick Off,Carl Jenkinson,21254.0,Right Back,2,West Ham United,40,['ee589c57-979c-4160-8cd6-aae65d82d0f2'],8,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:08.503,Pass,
,,,,,,,,,,,,,,,,1.55649,,,,,,,,,,,,,b20128ec-edab-4a2c-8ec5-150f188543ee,21,,"[26.2, 58.4]",3754194,0,,,,,-1.6623762,,Right Foot,,"[23.5, 29.0]",,Ground Pass,,29.52372,,,Winston Reid,4280.0,,,,,,1,From Kick Off,James Tomkins,3316.0,Right Center Back,2,West Ham United,40,['1fea0402-41a7-48ee-8f14-bd6426341a63'],11,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:11.805,Pass,
,,,,,,,,,,,,,,,,1.693408,,,,,,,,,,,,,b6a2bc6c-9c31-4081-be9c-0376e5834937,24,,"[30.5, 29.1]",3754194,0,,,,,1.4347131,,Right Foot,,"[33.8, 53.2]",,Ground Pass,,24.324884,,,James Tomkins,3316.0,,,,,,1,From Kick Off,Winston Reid,4280.0,Left Center Back,2,West Ham United,40,['9d95a402-f45a-4fc4-82d0-7efcea3e608c'],16,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:16.416,Pass,
,,,,,,,,,,,,,,,,1.232841,,,,,,,,,,,,,b96de94e-d897-4d33-aca5-cc19f40fe404,27,,"[43.6, 55.2]",3754194,0,,,,,1.354071,,Left Foot,,"[48.4, 77.0]",,Ground Pass,,22.322186,,,Carl Jenkinson,21254.0,,,,,,1,From Kick Off,James Tomkins,3316.0,Right Center Back,2,West Ham United,40,['4e80722c-e60b-43c2-bff2-7f410c83338f'],21,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:21.098,Pass,
,,,,,,,,,,,,,,,,1.283332,,,,,,,,,,,,,4381b434-24e0-4d28-b6a9-0a75de7362e2,30,,"[48.4, 77.0]",3754194,0,,,,,-0.023724362,,Right Foot,,"[77.9, 76.3]",,Low Pass,,29.508305,,,Victor Moses,3963.0,,,,,,1,From Kick Off,Carl Jenkinson,21254.0,Right Back,2,West Ham United,40,['83a4cc6e-e2d6-4a51-b30d-ef2f032d28e3'],23,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:23.866,Pass,
,,,,,,,,,,,,,,,,1.748404,,,,,,,,,,,,,ea547e03-2eab-44a4-a593-862b9ca137a6,36,,"[72.4, 80.0]",3754194,0,,,,,-1.7225615,,,,"[71.1, 71.5]",,Low Pass,,8.598837,,,Cheikhou Kouyaté,3684.0,,,,,Throw-in,1,From Throw In,Carl Jenkinson,21254.0,Right Back,3,West Ham United,40,['590313d6-1ab2-41fe-90eb-2313b4ae6c9b'],36,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:36.106,Pass,
,,,,,,,,,,,,,,,,0.716693,,,,,,,,,,,,,bd5ba631-ab5a-4e2c-9e38-b1c3d3025918,39,,"[71.1, 71.5]",3754194,0,,,,,1.4483353,,Left Foot,,"[71.9, 78.0]",,Ground Pass,,6.5490456,,,Mark Noble,3874.0,,,,,,1,From Throw In,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,3,West Ham United,40,['f82045dc-9452-4ea4-805d-79a5342397e4'],38,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:38.843,Pass,
,,,,,,,,,,,,,,,,2.03127,,,,,,,,,,,,,1472ba93-af69-4fdf-8d58-aa0389d67db2,42,,"[71.9, 78.0]",3754194,0,,,,,-3.0765505,,Right Foot,,"[45.8, 76.3]",,Ground Pass,,26.155306,,,James Tomkins,3316.0,,,,,,1,From Throw In,Mark Noble,3874.0,Left Defensive Midfield,3,West Ham United,40,['24b01f2e-945b-43b7-9bdd-c64ff4a2e787'],39,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:39.654,Pass,
,,,,,,,,,,,,,,,,0.98106,,,,,,,,,,,,,3d129571-aab1-4ba5-8d6b-38cab8181f3d,45,,"[42.7, 70.6]",3754194,0,,,,,-0.9808406,,Right Foot,,"[50.6, 58.8]",,Ground Pass,,14.200352,,,Manuel Lanzini,3595.0,,,,,,1,From Throw In,James Tomkins,3316.0,Right Center Back,3,West Ham United,40,['83e86198-60e6-47ee-9ff1-1c7853702cd1'],44,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:44.983,Pass,
,,,,,,,,,,,,,,,,1.488219,,,,,,,,,,,,,133b3c28-26ac-4dc5-aa17-f1356dbedf1f,48,,"[49.6, 58.8]",3754194,0,,,,,1.6026326,,Right Foot,,"[49.1, 74.5]",,Ground Pass,,15.70796,,,Cheikhou Kouyaté,3684.0,,,,,,1,From Throw In,Manuel Lanzini,3595.0,Center Attacking Midfield,3,West Ham United,40,['9fc6c42e-2154-4d03-a347-5e152f5d8bff'],47,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:47.161,Pass,
,,,,,,,,,,,,,,,,2.274461,,,,,,,,,,,,,66dd2fce-c869-428c-898f-ba5f8925d74c,51,,"[36.4, 64.2]",3754194,0,,,,,-1.8522756,,Right Foot,,"[29.2, 39.3]",,Ground Pass,,25.920069,,,Winston Reid,4280.0,,,,,,1,From Throw In,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,3,West Ham United,40,['3f71b958-f8cf-4909-ad11-16254d02a13a'],52,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:52.843,Pass,
,,,,,,,,,,,,,,,,1.164645,,,,,,,,,,,,,39d045c1-bc11-4f47-acc6-47f2578026c2,54,,"[41.0, 35.4]",3754194,0,,,,,-0.39608145,,Right Foot,,"[63.0, 26.2]",,Ground Pass,,23.846174,,,Manuel Lanzini,3595.0,,,,,,1,From Throw In,Winston Reid,4280.0,Left Center Back,3,West Ham United,40,['6f10104e-dbc7-4ec8-b60f-bd760d5a7ecf'],58,,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:58.794,Pass,
,,,,,,,,,,,,,,,,0.96867,,,,,,,,,,,,,5668ce7b-7e51-4fa1-acb6-51928f9b269d,58,,"[53.9, 18.5]",3754194,1,,,,,-1.1861916,,Right Foot,,"[59.0, 5.9]",,Ground Pass,,13.593013,,,Dimitri Payet,3491.0,,,,,,1,From Throw In,Manuel Lanzini,3595.0,Center Attacking Midfield,3,West Ham United,40,['753ec8a2-1f83-429a-82d4-0f84d34af7fe'],5,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:05.993,Pass,
,,,,,,,,,,,,,,,,0.978697,,,,,,,,,,,,,e9dadf94-057d-4c3f-8312-e16b61d4f068,62,,"[55.7, 7.8]",3754194,1,,,,,2.6098685,,Right Foot,,"[42.1, 15.8]",,Ground Pass,,15.778466,,,Cheikhou Kouyaté,3684.0,,,,,,1,From Throw In,Dimitri Payet,3491.0,Left Wing,3,West Ham United,40,['b6fc995b-0e20-4d5c-818c-36905f40f3d7'],8,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:08.385,Pass,
,,,,,,,,,,,,,,,,2.082845,,,,,,,,,,,,,a8f7aae9-26dd-4a65-8e4d-6c4dabfd6ed4,65,,"[42.1, 15.8]",3754194,1,,,,,1.7775191,,Right Foot,,"[33.9, 54.9]",,Low Pass,,39.950596,,,James Tomkins,3316.0,,,,,,1,From Throw In,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,3,West Ham United,40,['6aa6c2c6-eb88-4f31-83ef-7e4bbef2dde0'],10,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:10.501,Pass,
,,,,,,,,,,,,,,,,1.031296,,,,,,,,,,,,,f62d5422-f4cc-4892-a7bd-3653b663ad66,68,,"[42.1, 60.4]",3754194,1,,,,,-0.73585194,,Right Foot,,"[54.8, 48.9]",,Ground Pass,,17.133009,,,Dimitri Payet,3491.0,,,,,,1,From Throw In,James Tomkins,3316.0,Right Center Back,3,West Ham United,40,['8a80b707-168f-4063-8e21-09e573b90a4f'],15,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:15.053,Pass,
,,,,,,,,,,,,,,,,1.36592,,,,,,,,,,,,,e02d7d7a-1195-48ac-bf60-d90354981e6b,72,,"[56.1, 56.6]",3754194,1,,,,,1.6385934,,Right Foot,,"[55.0, 72.8]",,Ground Pass,,16.237303,,,Mark Noble,3874.0,,,,,,1,From Throw In,Dimitri Payet,3491.0,Left Wing,3,West Ham United,40,['f3783c9c-e608-4880-8a5f-4aac8f7119c9'],19,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:19.002,Pass,
,,,,,,,,,,,,,,,,1.673686,,,,,,,,,,,,,18cb913a-4690-43bd-a2f2-8a435536c22c,75,,"[55.3, 72.5]",3754194,1,,,,,-2.1297321,,Right Foot,,"[38.6, 45.8]",,Low Pass,,31.492538,,,Winston Reid,4280.0,,,,,,1,From Throw In,Mark Noble,3874.0,Left Defensive Midfield,3,West Ham United,40,['688fef33-423e-49da-a437-ea5dc9f638d2'],23,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:23.689,Pass,
,,,,,,,,,,,,,,,,1.002668,,,,,,,,,,,,,77f78b14-093e-4f8d-8a56-0783b175a1c9,78,,"[64.2, 26.6]",3754194,1,,,,,-1.5707964,,Right Foot,,"[64.2, 10.6]",,Ground Pass,,16.0,,,Manuel Lanzini,3595.0,,,,,,1,From Throw In,Winston Reid,4280.0,Left Center Back,3,West Ham United,40,['08e2b031-50c6-49cf-ba06-1773ad05ef71'],30,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:30.487,Pass,
,,,,,,,,,,,,,,,,1.256353,,,,,,,,,,,,,6b43fc3d-5be9-4d7e-b60e-310967c9a6cd,82,,"[55.3, 5.4]",3754194,1,,,,,2.2209308,,Right Foot,,"[48.0, 15.0]",,Ground Pass,,12.060266,,,Winston Reid,4280.0,,,,,,1,From Throw In,Manuel Lanzini,3595.0,Center Attacking Midfield,3,West Ham United,40,['1808f36b-0d28-4f22-a92a-60ac0a9bf0f2'],33,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:33.823,Pass,
,,,,,,,,,,,,,,,,4.307128,,,,,,,,,,,,,91237071-56cb-48aa-92a0-a5373fec627c,85,,"[48.0, 15.3]",3754194,1,,,,,1.8602388,,Right Foot,,"[38.5, 47.2]",,Ground Pass,,33.28453,,,James Tomkins,3316.0,,,,,,1,From Throw In,Winston Reid,4280.0,Left Center Back,3,West Ham United,40,['609d90f7-b5f8-4cc8-86c8-77b230bdcf20'],36,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:36.068,Pass,
,,,,,,,,,,,,,,,,1.493823,,,,,,,,,,,,,90d19cfc-8602-4a9d-b6f2-8f2d4914c216,87,,"[33.4, 53.6]",3754194,1,,,,,0.6953001,,Right Foot,,"[50.9, 68.2]",,Ground Pass,,22.790567,,,Dimitri Payet,3491.0,,,,,,1,From Throw In,James Tomkins,3316.0,Right Center Back,3,West Ham United,40,['e546a31a-574f-4ab5-9c36-851b476d321e'],40,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:40.376,Pass,
,,,,,,,,,,,,,,,,1.248332,,,,,,,,,,,,,6019120a-dd55-44c4-a7f1-387f332cde1b,90,,"[50.1, 68.2]",3754194,1,,,,,-3.0172377,,Right Foot,,"[31.7, 65.9]",,Ground Pass,,18.543192,,,James Tomkins,3316.0,,,,,,1,From Throw In,Dimitri Payet,3491.0,Left Wing,3,West Ham United,40,['9abd43d3-1085-48e3-a86c-3856d3192c94'],42,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:42.095,Pass,
,,,,,,,,,,,,,,,,1.056331,,,,,,,,,,,,,2ba4905a-9665-4836-8ca4-f131da68c0bf,93,,"[31.2, 65.6]",3754194,1,,,,,0.0,,Right Foot,,"[49.6, 65.6]",,Ground Pass,,18.4,,,Mark Noble,3874.0,,,,,,1,From Throw In,James Tomkins,3316.0,Right Center Back,3,West Ham United,40,['b09d40d7-c972-497c-b150-3de3a8617ffb'],43,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:43.873,Pass,
,,,,,,,,,,,,,,,,1.708941,,,,,,,,,,,,,e5c2f83d-e83e-49fc-8613-95aaf1d96750,95,,"[50.1, 65.3]",3754194,1,,,,,1.6614562,,Left Foot,,"[49.1, 76.3]",,Ground Pass,,11.045361,,,Dimitri Payet,3491.0,,,,,,1,From Throw In,Mark Noble,3874.0,Left Defensive Midfield,3,West Ham United,40,['f6371078-91a3-40b4-8a77-e3e3f6126890'],44,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:44.929,Pass,
,,,,,,,,,,,,,,,,1.310435,,,,,,,,,,,,,a3a387b1-ad8c-45fb-a7d7-5f567c7d4b94,98,,"[56.5, 75.9]",3754194,1,,,,,-0.4048918,,Right Foot,,"[67.7, 71.1]",,Ground Pass,,12.185237,,,Mark Noble,3874.0,,,,,,1,From Throw In,Dimitri Payet,3491.0,Left Wing,3,West Ham United,40,['e1e1feb1-4859-4bdf-ab0c-18aba3ca8d70'],49,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:49.511,Pass,
,,,,,,,,,,,,,,,,0.724902,,,,,,,,,,,,,079ac52e-70f9-4041-9636-e5d0209e05cb,100,,"[67.7, 71.1]",3754194,1,,,,,1.3292307,,Right Foot,,"[69.4, 78.0]",,Ground Pass,,7.106335,,,Carl Jenkinson,21254.0,,,,,,1,From Throw In,Mark Noble,3874.0,Left Defensive Midfield,3,West Ham United,40,['0f66363e-6dc0-412b-ac81-61b69a910656'],50,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:50.822,Pass,
,,,,,,,,,,,,,,,,2.268418,,,,,,,,,,,,,a6088e56-61d6-4739-81d0-9a53fffee222,103,,"[63.8, 78.0]",3754194,1,,,,,-3.0234406,,Right Foot,,"[36.0, 74.7]",,Ground Pass,,27.995178,,,James Tomkins,3316.0,,,,,,1,From Throw In,Carl Jenkinson,21254.0,Right Back,3,West Ham United,40,['bdea7bb6-8c1b-44a6-aead-ec6e4617e0bc'],53,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:53.257,Pass,
,,,,,,,,,,,,,,,,0.868204,,,,,,,,,,,,,0574ad8a-fa71-47d1-bf0a-31635b13d253,106,,"[35.2, 74.2]",3754194,1,,,,,-0.26625204,,Right Foot,,"[45.1, 71.5]",,Ground Pass,,10.261579,,,Cheikhou Kouyaté,3684.0,,,,,,1,From Throw In,James Tomkins,3316.0,Right Center Back,3,West Ham United,40,['a5a05903-20d2-467b-989a-a8bb9ca1ebf3'],57,,,,,,,,,,,,,,,,,,,West Ham United,40,00:01:57.275,Pass,
,,,,,,,,,,,,,,,,0.732916,,,,,,,,,,,,,631018ab-f1a6-43da-af1f-9bf79c79b29c,109,,"[54.3, 67.6]",3754194,2,,,,,1.4229469,,Left Foot,,"[55.7, 77.0]",,Ground Pass,,9.503683,,,Carl Jenkinson,21254.0,,,,,,1,From Throw In,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,3,West Ham United,40,['0519fe14-2ae7-4df5-812d-3f592fc2bc51'],0,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:00.488,Pass,
,,,,,,,,,,,,,,,,1.334775,,,,,,,,,,,,,6d613179-32b0-4e55-9a6d-fa6e8b77c66c,115,,"[38.3, 4.2]",3754194,2,,,,,-0.09065989,,Left Foot,,"[43.8, 3.7]",,Ground Pass,,5.5226803,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,Recovery,1,From Throw In,Brendan Joel Zibusiso Galloway,30702.0,Left Back,3,West Ham United,40,"['4afe3e6c-d6f1-4485-8b9f-a788fec0f3f2', '601e0f7e-81ee-4d6c-883f-5443ef12d511']",7,,,,,,,,,,,,,,,,,,,Everton,29,00:02:07.038,Pass,
,,,,,,,,,,,,,,,,1.790653,,,,,,,,,,,,,ee7814be-d089-4ccd-a928-1271fa9a9417,120,,"[103.8, 73.3]",3754194,2,,,,,-1.488071,,Right Foot,True,"[107.1, 33.5]",,High Pass,,39.936573,Incomplete,,Andy Carroll,4271.0,,,,,,1,From Throw In,Mark Noble,3874.0,Left Defensive Midfield,3,West Ham United,40,"['29e036ca-0303-4671-b880-81980b2f35fa', '3538847a-c84b-4cf6-9c0b-26cb12bf6ba2']",11,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:11.070,Pass,
,,,,,,,,,,,,,,,,4.242046,,,,,,,,,,,,,45cf701b-84cc-4684-a38f-c99c5efee949,123,,"[27.9, 31.6]",3754194,2,,,,,0.82327133,,Head,,"[57.1, 63.1]",,High Pass,,42.952183,Incomplete,,,,,,,,Recovery,1,From Throw In,James McCarthy,3607.0,Right Defensive Midfield,3,West Ham United,40,['48b48367-8cc4-4501-a19d-1dd0cab1746a'],14,,,,,,,,,,,,,,,,,,,Everton,29,00:02:14.009,Pass,
,,,,,,,,,,,,,,,,1.376946,,,,,,,,,,,,,a7ac8987-e405-4c67-8a2d-bcbfc6bdf535,127,,"[59.7, 14.5]",3754194,2,,,,,1.6988472,,Left Foot,,"[56.7, 37.8]",,Ground Pass,,23.49234,,,Cheikhou Kouyaté,3684.0,,,,,,1,From Throw In,Aaron Cresswell,3062.0,Left Back,3,West Ham United,40,"['534248e0-6531-4a3a-9f29-99b15eb4640e', '5d2c3819-999c-4cd6-a879-c6fcac321094']",20,,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:20.605,Pass,True
