ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.416271,,,,,,,,,,,,,0fccaa35-04b6-4aa8-ad57-7a8d9938f5cf,588,,"[37.6, 20.5]",3754032,14,,True,,,0.304803,,Right Foot,,,"[55.4, 26.1]",,Ground Pass,,18.660118,,,,,Bojan Krkíc Pérez,4913.0,,,,,,Free Kick,1,From Free Kick,Ibrahim Afellay,4891.0,Left Defensive Midfield,34,Stoke City,30,['31e52d93-07eb-4611-a4f3-4ec594e928fa'],41,,,,,,,,,,,,,,,,Stoke City,30,00:14:41.954,Pass,
,,,,,,,,,,,,,,,2.542046,,,,,,,,,,,,,4f272594-2429-4934-9e80-b826ed9f30e3,595,,"[81.0, 5.6]",3754032,14,,,,,0.21264492,,Right Foot,,,"[107.4, 11.3]",,Low Pass,,27.008331,,,,,Marko Arnautović,3325.0,,,,,,,1,From Free Kick,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,34,Stoke City,30,['193a9905-ecd9-471b-a836-4bdcc497c4ee'],50,,,,,,,,,,,,,,,,Stoke City,30,00:14:50.760,Pass,
,,,,,,,,,,,,,,,1.07574,,,,,,,,,,,,,b4d769f0-4aab-49fc-a2fd-37238e7881df,597,,"[107.4, 12.3]",3754032,14,,,,,1.3061597,,Left Foot,True,,"[114.5, 38.5]",,High Pass,,27.144981,,,Incomplete,,Jonathan Walters,3670.0,,,,,,,1,From Free Kick,Marko Arnautović,3325.0,Left Wing,34,Stoke City,30,"['0594dd38-a07e-4b33-9bf0-5fb06e56ff47', '862514b0-b835-4665-bb4d-307de737f251']",53,,,,,,,,,,,,,,,,Stoke City,30,00:14:53.302,Pass,
,,,,,,,,,,,,,,,3.894899,,,,,,,,,,,,,2033613e-abba-4f26-a191-a5e1d8c40eb2,600,,"[11.8, 35.9]",3754032,14,,True,,,-0.58299637,,Keeper Arm,,,"[30.3, 23.7]",,Ground Pass,,22.160551,,,,,Jonathan Howson,9578.0,,,,,,,1,From Keeper,Declan Rudd,9014.0,Goalkeeper,35,Norwich City,56,['7282172b-4c7e-4e8e-bbcb-3283dd4bee76'],55,,,,,,,,,,,,,,,,Norwich City,56,00:14:55.587,Pass,
,,,,,,,,,,,,,,,0.707,,,,,,,,,,,,,2174b087-97a0-48a0-acef-2e2d1bce47c9,602,,"[42.2, 15.2]",3754032,15,,,,,1.6245905,,Left Foot,,,"[41.5, 28.2]",,Ground Pass,,13.018832,,,,,Gary O''Neil,9452.0,,,,,,,1,From Keeper,Jonathan Howson,9578.0,Left Midfield,35,Norwich City,56,['f7b782c5-cab4-4989-bd14-ec4d1992ae36'],0,,,,,,,,,,,,,,,,Norwich City,56,00:15:00.480,Pass,
,,,,,,,,,,,,,,,1.761999,,,,,,,,,,,,,472ae253-0c38-4c27-a9c1-90ed51c3f253,605,,"[41.5, 28.2]",3754032,15,,,,,-2.648,,Right Foot,,,"[24.4, 19.0]",,Low Pass,,19.417776,,,,,Robert Brady,10967.0,,,,,,,1,From Keeper,Gary O''Neil,9452.0,Left Defensive Midfield,35,Norwich City,56,['925ca387-3284-48a2-a1bf-aac8c71dc710'],1,,,,,,,,,,,,,,,,Norwich City,56,00:15:01.302,Pass,
,,,,,,,,,,,,,,,2.075398,,,,,,,,,,,,,3b8c83a9-c1f1-433e-882f-522d9a6b398e,608,,"[28.3, 32.7]",3754032,15,,,,,1.0009125,,Left Foot,,,"[50.6, 67.5]",,Ground Pass,,41.331947,,,,,Vadis Odjidja-Ofoe,23742.0,,,,,,,1,From Keeper,Robert Brady,10967.0,Left Back,35,Norwich City,56,['27e636ba-4586-4d74-8f3a-77ed65b50a3b'],7,,,,,,,,,,,,,,,,Norwich City,56,00:15:07.174,Pass,
,,,,,,,,,,,,,,,0.8333,,,,,,,,,,,,,1dfef16e-d135-49de-9361-91e534124d76,611,,"[58.4, 66.8]",3754032,15,,,,,-1.6563016,,Right Foot,,,"[57.5, 56.3]",,Ground Pass,,10.538501,,,,,Wes Hoolahan,10966.0,,,,,,,1,From Keeper,Vadis Odjidja-Ofoe,23742.0,Right Midfield,35,Norwich City,56,['8a55103a-e722-495c-96b1-1c1b35731243'],12,,,,,,,,,,,,,,,,Norwich City,56,00:15:12.209,Pass,
,,,,,,,,,,,,,,,1.1696,,,,,,,,,,,,,9b96e6b1-ca9d-4e4f-bb10-8c33f8f59c3b,614,,"[80.0, 66.6]",3754032,15,,,,,1.7681919,,Left Foot,,,"[77.9, 77.1]",,Ground Pass,,10.707941,,,,,Russell Martin,21212.0,,,,,,,1,From Keeper,Wes Hoolahan,10966.0,Center Attacking Midfield,35,Norwich City,56,['9c47754d-614e-4aa0-a4ba-61e90ff73f76'],17,,,,,,,,,,,,,,,,Norwich City,56,00:15:17.080,Pass,
,,,,,,,,,,,,,,,0.868,,,,,,,,,,,,,27d639cb-5b78-448f-9dbf-f2c56dc91bca,617,,"[76.0, 76.3]",3754032,15,,,,,0.13909595,,Right Foot,,,"[86.0, 77.7]",,Ground Pass,,10.097525,,,,,Wes Hoolahan,10966.0,,,,,,,1,From Keeper,Russell Martin,21212.0,Right Back,35,Norwich City,56,['c69c1eaa-4144-4dde-ad3a-fb9bfa95804f'],19,,,,,,,,,,,,,,,,Norwich City,56,00:15:19.874,Pass,
,,,,,,,,,,,,,,,2.121299,,,,,,,,,,,,,bbd47b35-1b5a-4b35-8107-8fd6c3b7fb30,621,,"[81.0, 77.0]",3754032,15,,,,,-2.9652817,,Left Foot,,,"[63.6, 73.9]",,Ground Pass,,17.673992,,,,,Alexander Banor Tettey,9463.0,,,,,,,1,From Keeper,Wes Hoolahan,10966.0,Center Attacking Midfield,35,Norwich City,56,"['314a65f0-a75a-4e07-b7e9-db397bc57180', '425f005a-bfef-4e8a-86e9-7cbea2d75efe']",22,,,,,,,,,,,,,,,,Norwich City,56,00:15:22.939,Pass,True
,,,,,,,,,,,,,,,1.1904,,,,,,,,,,,,,99a2f2c0-cf05-4e97-9b03-d4de52c68f53,624,,"[62.9, 72.9]",3754032,15,,,,,-2.49728,,Right Foot,,,"[43.2, 58.1]",,Ground Pass,,24.640009,,,,,Ryan Bennett,9930.0,,,,,,,1,From Keeper,Alexander Banor Tettey,9463.0,Right Defensive Midfield,35,Norwich City,56,['bca8d79c-3ea1-4723-a13e-f66813c3666b'],25,,,,,,,,,,,,,,,,Norwich City,56,00:15:25.609,Pass,
,,,,,,,,,,,,,,,1.4461,,,,,,,,,,,,,36747bad-12e6-49a5-b789-fcb03285a534,627,,"[44.4, 50.0]",3754032,15,,,,,1.0291315,,Right Foot,,,"[51.5, 61.8]",,Ground Pass,,13.771347,,,,,Alexander Banor Tettey,9463.0,,,,,,,1,From Keeper,Ryan Bennett,9930.0,Right Center Back,35,Norwich City,56,['63d224a9-bcbc-4de5-aa23-7e38c8d5b444'],29,,,,,,,,,,,,,,,,Norwich City,56,00:15:29.240,Pass,
,,,,,,,,,,,,,,,1.044199,,,,,,,,,,,,,28a8a46c-7a88-4d44-b652-48906d04aae0,630,,"[53.3, 64.7]",3754032,15,,,,,0.13118665,,Right Foot,,,"[67.7, 66.6]",,Ground Pass,,14.524806,,,,,Wes Hoolahan,10966.0,,,,,,,1,From Keeper,Alexander Banor Tettey,9463.0,Right Defensive Midfield,35,Norwich City,56,['a433d51a-2fb1-4b7b-be91-4206799ec775'],31,,,,,,,,,,,,,,,,Norwich City,56,00:15:31.788,Pass,
,,,,,,,,,,,,,,,0.9746,,,,,,,,,,,,,22e853ed-0a71-4002-817c-7a9322028d65,633,,"[67.7, 66.6]",3754032,15,,,,,2.130478,,Left Foot,,,"[62.5, 74.9]",,Ground Pass,,9.794386,,,,,Russell Martin,21212.0,,,,,,,1,From Keeper,Wes Hoolahan,10966.0,Center Attacking Midfield,35,Norwich City,56,['39b8e7f9-6012-4d16-8a7a-bcfbafe78c87'],33,,,,,,,,,,,,,,,,Norwich City,56,00:15:33.224,Pass,
,,,,,,,,,,,,,,,0.959,,,,,,,,,,,,,c5e80f74-4c7e-4e01-82da-4d31dd77941d,636,,"[64.5, 74.9]",3754032,15,,,,,-1.0660759,,Right Foot,,,"[72.4, 60.6]",,Ground Pass,,16.337074,,,,,Gary O''Neil,9452.0,,,,,,,1,From Keeper,Russell Martin,21212.0,Right Back,35,Norwich City,56,['f97f48d5-1beb-4758-b159-bd8b28abd704'],36,,,,,,,,,,,,,,,,Norwich City,56,00:15:36.035,Pass,
,,,,,,,,,,,,,,,1.145599,,,,,,,,,,,,,3cfd3a05-b71a-4eeb-a8c7-91b85ad724e6,639,,"[69.5, 68.2]",3754032,15,,,,,0.77131456,,Right Foot,,,"[76.7, 75.2]",,Ground Pass,,10.041912,,,,,Russell Martin,21212.0,,,,,,,1,From Keeper,Gary O''Neil,9452.0,Left Defensive Midfield,35,Norwich City,56,['3e6a7ba2-66cd-4ece-ae1a-568a8869d827'],38,,,,,,,,,,,,,,,,Norwich City,56,00:15:38.423,Pass,
,,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,96f14358-5345-4a90-8a48-83cfc54ae455,641,,"[77.4, 75.4]",3754032,15,,,,,-0.08178438,,Right Foot,,,"[83.5, 74.9]",,Ground Pass,,6.1204576,,,,,Vadis Odjidja-Ofoe,23742.0,,,,,,,1,From Keeper,Russell Martin,21212.0,Right Back,35,Norwich City,56,['eba430d9-29b1-4ab3-9c65-8494652340fc'],39,,,,,,,,,,,,,,,,Norwich City,56,00:15:39.568,Pass,
,,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,5b058886-3f99-4e38-a343-98da36847807,645,,"[84.6, 74.9]",3754032,15,,,,,-1.7245039,,Right Foot,,,"[83.5, 67.8]",,Ground Pass,,7.184706,,,,,Russell Martin,21212.0,,,,,,,1,From Keeper,Vadis Odjidja-Ofoe,23742.0,Right Midfield,35,Norwich City,56,"['8a7a1460-2cf6-478e-8a1d-62a883f5f2a5', 'f44884f0-f83e-40a2-af64-578d0af13e78']",40,,,,,,,,,,,,,,,,Norwich City,56,00:15:40.468,Pass,True
,,,,,,,,,,,,,,,0.943399,,,,,,,,,,,,,5a52d3e8-11bc-443d-9b0c-3e9e3fda4e50,648,,"[83.5, 67.8]",3754032,15,,,,,-2.864505,,Right Foot,,,"[72.6, 64.7]",,Ground Pass,,11.332254,,,,,Wes Hoolahan,10966.0,,,,,,,1,From Keeper,Russell Martin,21212.0,Right Back,35,Norwich City,56,['4bfa9060-c0b7-41ba-ac2e-9a19a5873b39'],41,,,,,,,,,,,,,,,,Norwich City,56,00:15:41.738,Pass,
,,,,,,,,,,,,,,,1.2385,,,,,,,,,,,,,672e921c-188d-4a79-8885-10bb599e8965,651,,"[76.0, 61.9]",3754032,15,,,,,-1.6452851,,Left Foot,,,"[75.0, 48.5]",,Ground Pass,,13.437262,,,,,Jonathan Howson,9578.0,,,,,,,1,From Keeper,Wes Hoolahan,10966.0,Center Attacking Midfield,35,Norwich City,56,['2cb462bc-3e4a-420c-ad04-549f7a996921'],44,,,,,,,,,,,,,,,,Norwich City,56,00:15:44.342,Pass,
,,,,,,,,,,,,,,,2.224799,,,,,,,,,,,,,1b0ef0fe-9e13-45a7-8d81-436951b417b8,654,,"[77.9, 48.4]",3754032,15,,,,,-1.5250268,,Right Foot,,,"[79.7, 9.1]",,Ground Pass,,39.341198,,,,,Robert Brady,10967.0,,,,,,,1,From Keeper,Jonathan Howson,9578.0,Left Midfield,35,Norwich City,56,['f598ad06-5a72-4294-8fc1-9b6b307e0b83'],46,,,,,,,,,,,,,,,,Norwich City,56,00:15:46.858,Pass,
,,,,,,,,,,,,,,,0.6617,,,,,,,,,,,,,c8319fd6-9908-49cf-a164-fcbd294969c6,657,,"[79.1, 22.2]",3754032,15,,,,,-0.04542328,,Left Foot,,,"[90.1, 21.7]",,Ground Pass,,11.011357,,,,,Jonathan Howson,9578.0,,,,,,,1,From Keeper,Robert Brady,10967.0,Left Back,35,Norwich City,56,['4c9d23bb-9a96-47c9-a084-5dbc5f15cd3d'],52,,,,,,,,,,,,,,,,Norwich City,56,00:15:52.071,Pass,
,,,,,,,,,,,,,,,0.9551,,,,,,,,,,,,,4f00a1e8-f812-4979-a66b-f14d3d75a320,660,,"[88.4, 19.0]",3754032,15,,,,,2.9732025,,Right Foot,,,"[78.4, 20.7]",,Ground Pass,,10.143471,,,,,Gary O''Neil,9452.0,,,,,,,1,From Keeper,Jonathan Howson,9578.0,Left Midfield,35,Norwich City,56,['5219235b-ec99-4e3a-ba12-a939576bef37'],53,,,,,,,,,,,,,,,,Norwich City,56,00:15:53.644,Pass,
,,,,,,,,,,,,,,,0.6513,,,,,,,,,,,,,305b38ae-adf4-4734-b6a4-3ddf024ed618,662,,"[77.3, 21.1]",3754032,15,,,,,-0.84339756,a9a488ed-43f7-4d33-9191-a30ec9fbf1ab,Right Foot,,,"[84.6, 12.9]",,Ground Pass,,10.978616,,,,,Jonathan Howson,9578.0,True,,,,,,1,From Keeper,Gary O''Neil,9452.0,Left Defensive Midfield,35,Norwich City,56,['acc7a50d-9b42-430b-80e9-f66a3eaa3336'],54,,,,,,,,,,,,,,,,Norwich City,56,00:15:54.599,Pass,
,,,,,,,,,,,,,,,4.039376,,,,,,,,,,,,,e20aa82d-b1cf-4c0c-98f9-366347cd3907,667,,"[6.0, 36.0]",3754032,16,,,,,0.5884677,,Right Foot,,,"[55.6, 69.1]",,High Pass,,59.630276,,,,,Jonathan Walters,3670.0,,,,,,Goal Kick,1,From Goal Kick,Jack Butland,3537.0,Goalkeeper,36,Stoke City,30,['73430aaf-37b0-4d4a-9f32-fa7d4f691306'],29,,,,,,,,,,,,,,,,Stoke City,30,00:16:29.559,Pass,
,,,,,,,,,,,,,,,2.469867,,,,,,,,,,,,,9cbd9637-39f4-4af0-b8f7-1bacf892956b,674,,"[55.6, 69.1]",3754032,16,,,,,-0.37539032,,Right Foot,,,"[99.5, 51.8]",,High Pass,,47.185802,,,Incomplete,,José Luis Sanmartín Mato,3265.0,,,,,,Free Kick,1,From Free Kick,Glen Johnson,4724.0,Right Back,37,Stoke City,30,"['739a6209-2ba1-4b37-9bb2-4eedeefc6c6d', 'f449f381-ee07-48b3-a493-cdfb021afa8e']",53,,,,,,,,,,,,,,,,Stoke City,30,00:16:53.021,Pass,
,,,,,,,,,,,,,,,1.883098,,,,,,,,,,,,,739a6209-2ba1-4b37-9bb2-4eedeefc6c6d,676,,"[20.6, 28.3]",3754032,16,,,,,0.15333238,,Head,,,"[31.6, 30.0]",,Low Pass,,11.130589,,,,,Gary O''Neil,9452.0,,,,,,Recovery,1,From Free Kick,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,37,Stoke City,30,"['0d6bf7af-efea-466a-ac74-f9f17ae116fd', '9cbd9637-39f4-4af0-b8f7-1bacf892956b']",55,,,,,,,,,,,,,,,,Norwich City,56,00:16:55.490,Pass,
,,,,,,,,,,,,,,,3.025571,,,,,,,,,,,,,495efdb7-7984-46e6-bf4a-0cca7ff7d269,679,,"[31.3, 30.4]",3754032,16,,,,,0.3994382,,Right Foot,,,"[55.7, 40.7]",,High Pass,,26.484901,,,Incomplete,,Wes Hoolahan,10966.0,,,,,,,1,From Free Kick,Gary O''Neil,9452.0,Left Defensive Midfield,37,Stoke City,30,"['9d281bab-1e90-4223-9fa5-c676d8c90d81', 'd661d565-288e-45fa-8538-548cea7b237b', 'f2563100-bbca-4248-85ef-4ddfebc1fd9a']",57,,,,,,,,,,,,,,,,Norwich City,56,00:16:57.373,Pass,True
,,,,,,,,,,,,,,,1.121081,,,,,,,,,,,,,ede381db-3c46-46b1-84c7-954238e32279,683,,"[64.8, 31.7]",3754032,17,,,,,-2.0964944,,Right Foot,,,"[57.2, 18.6]",,Ground Pass,,15.144966,,,,,Erik Pieters,3467.0,,,,,,,1,From Free Kick,Ibrahim Afellay,4891.0,Left Defensive Midfield,37,Stoke City,30,['e7f6824e-f128-418e-9844-bdac3a4a7405'],2,,,,,,,,,,,,,,,,Stoke City,30,00:17:02.612,Pass,
,,,,,,,,,,,,,,,1.122379,,,,,,,,,,,,,f321e87d-ed17-4910-9f74-795fb9ebdda2,686,,"[65.2, 16.2]",3754032,17,,,,,2.5887513,,Left Foot,,,"[55.8, 22.0]",,Ground Pass,,11.045361,,,,,Ibrahim Afellay,4891.0,,,,,,,1,From Free Kick,Erik Pieters,3467.0,Left Back,37,Stoke City,30,['79b522d0-776b-4a88-b5c6-08c046494a96'],6,,,,,,,,,,,,,,,,Stoke City,30,00:17:06.973,Pass,
,,,,,,,,,,,,,,,1.246326,,,,,,,,,,,,,2e5c7348-d8ca-4a32-8c3f-8504ee304a75,690,,"[49.1, 16.5]",3754032,17,,,,,2.7331038,,Right Foot,,,"[35.7, 22.3]",,Ground Pass,,14.60137,,,,,Philipp Wollscheid,40121.0,,,,,,,1,From Free Kick,Ibrahim Afellay,4891.0,Left Defensive Midfield,37,Stoke City,30,['ad546bd6-5afb-4784-b32f-ac9443a3580a'],9,,,,,,,,,,,,,,,,Stoke City,30,00:17:09.491,Pass,
,,,,,,,,,,,,,,,1.997969,,,,,,,,,,,,,513b0612-14fa-49ef-ae3e-cf48965d6981,693,,"[38.1, 23.7]",3754032,17,,,,,-0.81241864,,Right Foot,,,"[56.1, 4.7]",,Ground Pass,,26.172504,,,,,Erik Pieters,3467.0,,,,,,,1,From Free Kick,Philipp Wollscheid,40121.0,Left Center Back,37,Stoke City,30,['68d8f756-53ec-493c-ac7d-38558c6fa046'],13,,,,,,,,,,,,,,,,Stoke City,30,00:17:13.239,Pass,
,,,,,,,,,,,,,,,1.21405,,,,,,,,,,,,,98caba7c-f05c-42c3-9511-1b4d2e7e17f1,697,,"[57.6, 5.6]",3754032,17,,,,,2.401209,,Left Foot,,,"[46.0, 16.2]",,Ground Pass,,15.713688,,,,,Ibrahim Afellay,4891.0,,,,,,,1,From Free Kick,Erik Pieters,3467.0,Left Back,37,Stoke City,30,"['3de3df6b-5d37-49ab-a902-dbacec06637b', '830200c7-88cb-4e51-87d0-b997146a86ed']",17,,,,,,,,,,,,,,,,Stoke City,30,00:17:17.426,Pass,True
,,,,,,,,,,,,,,,2.139101,,,,,,,,,,,,,4fc6adef-3714-48d4-8609-74f46759a0bb,700,,"[44.2, 18.1]",3754032,17,,,,,1.634347,,Right Foot,,,"[41.4, 62.1]",,Low Pass,,44.089,,,,,Ryan Shawcross,4035.0,,,True,,,,1,From Free Kick,Ibrahim Afellay,4891.0,Left Defensive Midfield,37,Stoke City,30,['8f5e33b6-2806-42d0-8bd0-23faa8c47a35'],19,,,,,,,,,,,,,,,,Stoke City,30,00:17:19.481,Pass,
,,,,,,,,,,,,,,,1.978101,,,,,,,,,,,,,52622b48-576e-44f0-8cf4-86467e979df5,703,,"[41.7, 65.3]",3754032,17,,,,,-1.735945,,Right Foot,,,"[38.6, 46.7]",,Ground Pass,,18.856564,,,,,Philipp Wollscheid,40121.0,,,,,,,1,From Free Kick,Ryan Shawcross,4035.0,Right Center Back,37,Stoke City,30,['7c79827c-1c6b-409f-9c03-feb231139618'],23,,,,,,,,,,,,,,,,Stoke City,30,00:17:23.072,Pass,
,,,,,,,,,,,,,,,1.857391,,,,,,,,,,,,,6c3122a7-1e06-4d0b-81cf-02b1c7870ab1,706,,"[38.3, 38.9]",3754032,17,,,,,-0.01694753,,Right Foot,,,"[67.8, 38.4]",,Ground Pass,,29.504236,,,,,Ibrahim Afellay,4891.0,,,,,,,1,From Free Kick,Philipp Wollscheid,40121.0,Left Center Back,37,Stoke City,30,['ea87c79b-5d85-416d-a8ae-cf7065b946c2'],26,,,,,,,,,,,,,,,,Stoke City,30,00:17:26.877,Pass,
,,,,,,,,,,,,,,,0.696506,,,,,,,,,,,,,0d918db6-0e0d-4a24-bb3c-2f7a505012cf,709,,"[66.4, 38.0]",3754032,17,,,,,0.1784105,,Right Foot,,,"[78.6, 40.2]",,Ground Pass,,12.396773,,,,,José Luis Sanmartín Mato,3265.0,,,,,,,1,From Free Kick,Ibrahim Afellay,4891.0,Left Defensive Midfield,37,Stoke City,30,"['7c516e9e-cdc9-4c8c-a489-7906f781fbea', 'afb62da6-8443-4884-8b64-fe36dc551302']",28,,,,,,,,,,,,,,,,Stoke City,30,00:17:28.735,Pass,True
,,,,,,,,,,,,,,,0.736371,,,,,,,,,,,,,4ca511bd-8a60-48e8-9ae4-971988c44c03,712,,"[78.6, 40.2]",3754032,17,,,,,-1.9100889,,Left Foot,,,"[76.8, 35.1]",,Ground Pass,,5.408327,,,,,Ibrahim Afellay,4891.0,,,,,,,1,From Free Kick,José Luis Sanmartín Mato,3265.0,Center Forward,37,Stoke City,30,"['0690061f-11ed-4ae8-a5fa-f395dedcd7c0', 'ef43ce02-9c15-4d9e-8ced-8ab7b81e84db']",29,,,,,,,,,,,,,,,,Stoke City,30,00:17:29.431,Pass,True
,,,,,,,,,,,,,,,3.81673,,,,,,,,,,,,,d8189546-a453-4986-8356-0f32ce9b2dac,715,,"[80.5, 34.0]",3754032,17,,,,,-0.83707625,,Right Foot,,,"[108.0, 3.5]",,Ground Pass,,41.067017,,,,,Marko Arnautović,3325.0,,,,,,,1,From Free Kick,Ibrahim Afellay,4891.0,Left Defensive Midfield,37,Stoke City,30,['5d3bee87-34fd-4a9c-9348-c1acfe771162'],30,,,,,,,,,,,,,,,,Stoke City,30,00:17:30.936,Pass,
,,,,,,,,,,,,,,,0.6799,,,,,,,,,,,,,5a57afd5-c097-4b05-ac6b-b46901414636,721,,"[29.8, 71.1]",3754032,17,,,,,-1.7182335,,Right Foot,,,"[28.3, 61.0]",,Ground Pass,,10.210778,,,,,Wes Hoolahan,10966.0,,,,,,,1,Regular Play,Russell Martin,21212.0,Right Back,38,Norwich City,56,['b4ed1646-c756-44b6-94a8-6089c4382014'],41,,,,,,,,,,,,,,,,Norwich City,56,00:17:41.571,Pass,
,,,,,,,,,,,,,,,0.9473,,,,,,,,,,,,,72229f4a-5b14-4345-a5c5-32a0be7380f1,724,,"[27.9, 61.0]",3754032,17,,,,,1.2244422,,Left Foot,,,"[32.7, 74.3]",,Ground Pass,,14.139661,,,,,Vadis Odjidja-Ofoe,23742.0,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,38,Norwich City,56,['3078b32a-eff6-4b3c-b019-617fbc2c0665'],43,,,,,,,,,,,,,,,,Norwich City,56,00:17:43.694,Pass,
,,,,,,,,,,,,,,,1.6008,,,,,,,,,,,,,7a50522c-313e-4cae-9f50-e24d12960516,728,,"[33.6, 73.9]",3754032,17,,,,,0.4447224,,Right Foot,,,"[46.4, 80.0]",,Low Pass,,14.17921,,,Out,,Russell Martin,21212.0,,,,,,,1,Regular Play,Vadis Odjidja-Ofoe,23742.0,Right Midfield,38,Norwich City,56,"['53ac69f0-9ada-4ed6-9ecb-f2f9faa52b44', 'a4956555-26ae-413c-86cc-7aad42b0df73']",45,,,,,,,,,,,,,,,,Norwich City,56,00:17:45.938,Pass,True
,,,,,,,,,,,,,,,1.131763,,,,,,,,,,,,,c1da5460-07dd-4aba-88f1-ab99e16cf5b3,730,,"[66.8, 0.1]",3754032,17,,,,,2.6981444,,,,,"[54.8, 5.8]",,Low Pass,,13.284954,,,,,Ibrahim Afellay,4891.0,,,,,,Throw-in,1,From Throw In,Erik Pieters,3467.0,Left Back,39,Stoke City,30,['c54ed812-b7b3-4402-b3bd-d55133486fc7'],52,,,,,,,,,,,,,,,,Stoke City,30,00:17:52.495,Pass,
,,,,,,,,,,,,,,,1.001982,,,,,,,,,,,,,3fea56dd-8d85-4c6c-8adc-47f5f45a7308,733,,"[56.6, 6.1]",3754032,17,,,,,1.1317916,,Right Foot,,,"[62.0, 17.6]",,Ground Pass,,12.704723,,,,,Glenn Whelan,9625.0,,,,,,,1,From Throw In,Ibrahim Afellay,4891.0,Left Defensive Midfield,39,Stoke City,30,['77edcf21-31b2-43db-aac9-347d56b9a640'],54,,,,,,,,,,,,,,,,Stoke City,30,00:17:54.331,Pass,
,,,,,,,,,,,,,,,0.913518,,,,,,,,,,,,,272b7c89-6eb3-47a9-a7c0-a2518eb409e0,736,,"[62.0, 19.9]",3754032,17,,,,,-2.1189198,,Right Foot,,,"[56.2, 10.4]",,Ground Pass,,11.130589,,,,,Ibrahim Afellay,4891.0,,,,,,,1,From Throw In,Glenn Whelan,9625.0,Right Defensive Midfield,39,Stoke City,30,['97f935b2-56b0-44d0-83ca-377c862c9083'],55,,,,,,,,,,,,,,,,Stoke City,30,00:17:55.357,Pass,
,,,,,,,,,,,,,,,0.991632,,,,,,,,,,,,,5346dcaf-77da-4ee1-88d0-0300cba4a4b6,739,,"[56.5, 11.7]",3754032,17,,,,,2.1335335,,Left Foot,,,"[48.3, 24.7]",,Low Pass,,15.370101,,,Incomplete,,Ryan Shawcross,4035.0,,,,,,,1,From Throw In,Ibrahim Afellay,4891.0,Left Defensive Midfield,39,Stoke City,30,"['565190c4-dc32-4faa-b868-7c0e6228df7d', '5b10b720-7dc3-4e89-a270-55ef8cecabf0']",57,,,,,,,,,,,,,,,,Stoke City,30,00:17:57.200,Pass,
,,,,,,,,,,,,,,,0.5252,,,,,,,,,,,,,38946646-9a3c-4748-a562-3b9b750179c1,750,,"[96.8, 49.8]",3754032,18,,,,,-2.7580652,,Left Foot,,,"[91.1, 47.5]",,Ground Pass,,6.146544,,,,,Gary O''Neil,9452.0,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,40,Norwich City,56,"['16b8125b-e20a-4b6d-ab97-ef2a2934324a', 'b32a1e0c-c27d-477e-a782-ef6f8e88ca34']",6,,,,,,,,,,,,,,,,Norwich City,56,00:18:06.764,Pass,True
,,,,,,,,,,,,,,,2.8204,,,,,,,,,,,,,02bcd4b9-1294-4873-a4a8-abdbddef6517,753,,"[91.1, 47.5]",3754032,18,,,,,1.5867312,,Right Foot,,,"[90.7, 72.6]",,Ground Pass,,25.103188,,,,,Vadis Odjidja-Ofoe,23742.0,,,,,,,1,Regular Play,Gary O''Neil,9452.0,Left Defensive Midfield,40,Norwich City,56,['8da56e23-1853-4f56-a80a-b29e75d3ecf0'],8,,,,,,,,,,,,,,,,Norwich City,56,00:18:08.341,Pass,
