bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.379543,,,,,,,,,,a26402ed-44aa-4039-88f1-baa1b796227f,1971,,,"[56.2, 22.2]",3754259,47,,,,,-0.30327216,,Right Foot,,,,"[85.6, 13.0]",Ground Pass,,30.805843,,Incomplete,,Gylfi Þór Sigurðsson,3944.0,,,,,,,2,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,108,Swansea City,26,"['118bdd25-26b2-41f2-8942-aa94e2d2b44c', '11e7a339-0189-400d-b772-dd9800b23a6d']",32,,,,,,,,,,,,,,,,Swansea City,26,00:02:32.790,Pass,
,,,,,,,,,,,,,,,,2.289845,,,,,,,,,,118bdd25-26b2-41f2-8942-aa94e2d2b44c,1973,,,"[34.5, 67.1]",3754259,47,,,,,-2.6846902,,Right Foot,,,,"[10.7, 55.4]",Ground Pass,,26.52037,,,,Adrián San Miguel del Castillo,3623.0,,,,,,Recovery,2,Regular Play,James Tomkins,3316.0,Right Back,108,Swansea City,26,"['5b54d57d-92f0-4ede-9ff4-e00bbfde978e', 'a26402ed-44aa-4039-88f1-baa1b796227f']",35,,,,,,,,,,,,,,,,West Ham United,40,00:02:35.169,Pass,
,,,,,,,,,,,,,,,,3.550878,,,,,,,,,,af0084ce-0f59-44c8-a041-00d6af9548e8,1976,,,"[9.8, 55.6]",3754259,47,,,,,-0.07339732,,Right Foot,,,,"[77.8, 50.6]",High Pass,,68.18358,,Incomplete,,,,,,,,,,2,Regular Play,Adrián San Miguel del Castillo,3623.0,Goalkeeper,108,Swansea City,26,['e0c6a7fc-0eae-41a2-acdd-9ff457c8a3d1'],37,,,,,,,,,,,,,,,,West Ham United,40,00:02:37.539,Pass,
,,,,,,,,,,,,,,,,1.872238,,,,,,,,,,e0c6a7fc-0eae-41a2-acdd-9ff457c8a3d1,1977,,,"[42.3, 29.5]",3754259,47,,,,,-0.34302393,,Right Foot,,,,"[50.7, 26.5]",Low Pass,,8.9196415,,,,Leon Britton,4631.0,,,,,,Recovery,2,Regular Play,Ashley Williams,3644.0,Left Center Back,108,Swansea City,26,"['4cd2b208-e173-4ff5-bfef-a135ed698b96', 'af0084ce-0f59-44c8-a041-00d6af9548e8']",41,,,,,,,,,,,,,,,,Swansea City,26,00:02:41.090,Pass,
,,,,,,,,,,,,,,,,1.535429,,,,,,,,,,ceb18502-4759-4168-a38f-cfd2ffa128bf,1979,,,"[50.7, 26.5]",3754259,47,,,,,-1.6332152,,Right Foot,,,,"[49.5, 7.3]",Ground Pass,,19.237463,,,,Neil Taylor,9627.0,,,,,,,2,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,108,Swansea City,26,['c640cc59-014b-49e4-a987-c395125287c6'],42,,,,,,,,,,,,,,,,Swansea City,26,00:02:42.962,Pass,
,,,,,,,,,,,,,,,,1.098563,,,,,,,,,,aad1da4e-7314-48b4-9b55-9f47a99dbaa3,1982,,,"[51.2, 8.1]",3754259,47,,,,,-0.28157118,,Left Foot,,,,"[63.3, 4.6]",Ground Pass,,12.596031,,,,Sung-Yeung Ki,3605.0,,,,,,,2,Regular Play,Neil Taylor,9627.0,Left Back,108,Swansea City,26,['14cdf227-a020-4039-a948-d3ef39c4c143'],45,,,,,,,,,,,,,,,,Swansea City,26,00:02:45.630,Pass,
,,,,,,,,,,,,,,,,1.589218,,,,,,,,,,0d502157-5cb5-4d48-83e2-543cd6531ed3,1985,,,"[62.4, 5.0]",3754259,47,,,,,2.377025,,Right Foot,,,,"[47.7, 19.1]",Ground Pass,,20.369095,,,,Ashley Williams,3644.0,,,,,,,2,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,108,Swansea City,26,['258d1f51-9490-4a10-8fe8-1be113168746'],50,,,,,,,,,,,,,,,,Swansea City,26,00:02:50.579,Pass,
,,,,,,,,,,,,,,,,1.304787,,,,,,,,,,bd8790d7-b73b-401f-bd60-14d2c8f84ffb,1987,,,"[47.7, 19.1]",3754259,47,,,,,0.5509825,,Right Foot,,,,"[56.0, 24.2]",Ground Pass,,9.741663,,,,Leon Britton,4631.0,,,,,,,2,Regular Play,Ashley Williams,3644.0,Left Center Back,108,Swansea City,26,['30161bea-e23b-493a-9128-ca6d8ef56843'],52,,,,,,,,,,,,,,,,Swansea City,26,00:02:52.168,Pass,
,,,,,,,,,,,,,,,,1.75538,,,,,,,,,,a79f42db-df09-4c03-a10b-cb4c8bca449d,1990,,,"[63.3, 36.1]",3754259,47,,,,,1.8457062,,Right Foot,,,,"[56.7, 59.5]",Ground Pass,,24.31296,,,,Federico Fernández,3290.0,,,,,,,2,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,108,Swansea City,26,['daf198df-94ff-4f6a-ad30-c7666523e95f'],58,,,,,,,,,,,,,,,,Swansea City,26,00:02:58.262,Pass,
,,,,,,,,,,,,,,,,1.769761,,,,,,,,,,17ef89e4-4a60-4b33-b10e-613894869ce6,1993,,,"[63.1, 60.2]",3754259,48,,,,,0.29395133,,Right Foot,,,,"[92.5, 69.1]",Ground Pass,,30.717585,,,,André Ayew Pelé,3347.0,,,,,,,2,Regular Play,Federico Fernández,3290.0,Right Center Back,108,Swansea City,26,['bc09bb51-83e3-4e82-b309-2f4bac1bdb66'],1,,,,,,,,,,,,,,,,Swansea City,26,00:03:01.571,Pass,
,,,,,,,,,,,,,,,,1.110488,,,,,,,,,,0e610dfd-f24e-4852-9c44-4e5d717b8413,1996,,,"[84.5, 64.8]",3754259,48,,,,,2.2844226,,Left Foot,,,,"[77.4, 73.0]",Ground Pass,,10.846659,,,,Àngel Rangel Zaragoza,3973.0,,,,,,,2,Regular Play,André Ayew Pelé,3347.0,Left Center Forward,108,Swansea City,26,['660e2c07-328b-4e16-ad59-7ed1365ee575'],6,,,,,,,,,,,,,,,,Swansea City,26,00:03:06.917,Pass,
,,,,,,,,,,,,,,,,1.183462,,,,,,,,,,62e8deb4-f1eb-44fc-a52d-5149903702f5,1998,,,"[77.4, 73.0]",3754259,48,,,,,-1.7257931,,Right Foot,,,,"[75.4, 60.2]",Ground Pass,,12.955308,,,,Leon Britton,4631.0,,,,,,,2,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,108,Swansea City,26,['aaf2f74e-ccb5-452d-bef5-4a12dc7c054d'],8,,,,,,,,,,,,,,,,Swansea City,26,00:03:08.027,Pass,
,,,,,,,,,,,,,,,,0.970092,,,,,,,,,,776638e5-199d-4751-a181-bd6c3abe19df,2001,,,"[77.0, 59.9]",3754259,48,,,,,-1.085825,,Right Foot,,,,"[85.8, 43.2]",Ground Pass,,18.876705,,,,Jack Frank Porteous Cork,3462.0,,,,,,,2,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,108,Swansea City,26,['d885f1d3-3f4e-4485-9837-a54c68e0d500'],10,,,,,,,,,,,,,,,,Swansea City,26,00:03:10.284,Pass,
,,,,,,,,,,,,,,,,1.238822,,,,,,,,,,71a2de3a-deb8-48fc-b59a-a1d67f69d5b0,2004,,,"[85.8, 43.2]",3754259,48,,,,,-0.5016041,,Right Foot,,,,"[95.1, 38.1]",Low Pass,,10.606602,,Pass Offside,,Bafétimbi Gomis,20521.0,,,,,,,2,Regular Play,Jack Frank Porteous Cork,3462.0,Right Center Midfield,108,Swansea City,26,['277797ac-43b8-4da5-83b6-bb667001e819'],11,,,,,,,,,,,,,,,,Swansea City,26,00:03:11.409,Pass,
,,,,,,,,,,,,,,,,3.292676,,,,,,,,,,0cb7a8eb-8266-4056-b708-d7d4174714ec,2007,,,"[28.8, 43.5]",3754259,48,,,,,0.025553541,,Right Foot,,,,"[91.4, 45.1]",High Pass,,62.620445,,,,Nikica Jelavić,20543.0,,,,,,Free Kick,2,From Free Kick,Adrián San Miguel del Castillo,3623.0,Goalkeeper,109,West Ham United,40,['108eb2be-ad8b-480d-901d-87f82b5389f7'],44,,,,,,,,,,,,,,,,West Ham United,40,00:03:44.916,Pass,
,,,,,,,,,,,,,,,,1.972642,,,,,,,,,,50d8d646-64ae-41aa-89b7-21618b84a95f,2010,,,"[91.4, 44.0]",3754259,48,,,,True,3.113628,,,,,,"[77.1, 44.4]",High Pass,,14.3055935,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,2,From Free Kick,Nikica Jelavić,20543.0,Center Forward,109,West Ham United,40,"['4536b12f-81af-4b71-8d8b-2ecd65a4d071', '799dae92-86b3-4342-ae4d-b5d0a67bc1a0']",48,,,,,,,,,,,,,,,,West Ham United,40,00:03:48.209,Pass,True
,,,,,,,,,,,,,,,,1.444691,,,,,,,,,,4b7d10ef-0c2a-4a87-86e1-fdd1ee7502aa,2014,,,"[70.2, 60.5]",3754259,48,,,,,0.37552303,,Right Foot,,,,"[91.0, 68.7]",Ground Pass,,22.357996,,,,Mark Noble,3874.0,,,,,,,2,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,109,West Ham United,40,['d77cfc82-8af1-4462-bc9f-724b44f7bb99'],52,,,,,,,,,,,,,,,,West Ham United,40,00:03:52.315,Pass,
,,,,,,,,,,,,,,,,1.082499,,,,,,,,,,ef7466ea-1f26-4492-ba96-a54717841f3f,2016,,,"[91.0, 68.7]",3754259,48,,,,,-0.9931204,,Right Foot,,,,"[99.8, 55.2]",Ground Pass,,16.1149,,,,Michail Antonio,3349.0,,,,,,,2,From Free Kick,Mark Noble,3874.0,Left Center Midfield,109,West Ham United,40,['ffc1f591-1e51-477f-a1c3-4a54422a12cc'],53,,,,,,,,,,,,,,,,West Ham United,40,00:03:53.759,Pass,
,,,,,,,,,,,,,,,,1.178384,,,,,,,,,,d6cc7768-164b-4016-bbfb-e7e3ff6ddd7b,2024,,,"[15.0, 24.0]",3754259,48,,,,,-0.4128439,,Right Foot,,,,"[27.1, 18.7]",Ground Pass,,13.209845,,Incomplete,,Sung-Yeung Ki,3605.0,,,,,,Recovery,2,From Free Kick,Ashley Williams,3644.0,Left Center Back,109,West Ham United,40,"['117ebef6-5bb4-4005-95b9-5bc42c76f548', '6af80e65-0c10-4e93-a218-fbc88b9bad06']",59,,,,,,,,,,,,,,,,Swansea City,26,00:03:59.406,Pass,
,,,,,,,,,,,,,,,,1.089929,,,,,,,,,,253fa88c-15b7-4833-87d1-e39bfacc0014,2030,,,"[23.6, 14.1]",3754259,49,,,,,2.6171834,,Right Foot,,,,"[13.4, 20.0]",Ground Pass,,11.783463,,,,Neil Taylor,9627.0,,,,,,,2,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,110,Swansea City,26,['33f5f7a6-79c7-4c48-86fd-0a118c8c0223'],3,,,,,,,,,,,,,,,,Swansea City,26,00:04:03.206,Pass,
,,,,,,,,,,,,,,,,2.748222,,,,,,,,,,2eb39c45-9a1c-4e70-866d-767fd8dfc398,2032,,,"[13.4, 20.0]",3754259,49,,,,,-0.40621367,,Left Foot,,,,"[49.9, 4.3]",High Pass,,39.73336,,,,Bafétimbi Gomis,20521.0,,,,,,,2,Regular Play,Neil Taylor,9627.0,Left Back,110,Swansea City,26,['c74cd42e-8df8-4f6d-a150-16816390b78c'],4,,,,,,,,,,,,,,,,Swansea City,26,00:04:04.296,Pass,
,,,,,,,,,,,,,,,,0.309081,,,,,,,,,,06f397b9-a883-41f3-acd7-eff725153812,2046,,,"[40.8, 20.9]",3754259,49,,,,,0.6857295,,Right Foot,,,,"[41.9, 21.8]",Ground Pass,,1.421267,,Incomplete,,,,,,,,,Recovery,2,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,110,Swansea City,26,"['34312415-4291-45d5-9dd7-dd36f577a760', 'f4f4eaea-9b16-4429-bf96-521b5411e8b1']",13,,,,,,,,,,,,,,,,Swansea City,26,00:04:13.038,Pass,True
,,,,,,,,,,,,,,,,2.306751,,,,,,,,,,4d5ebafb-7614-40de-8580-2871324f5a77,2050,,,"[33.6, 22.9]",3754259,49,,,,,1.58229,,Right Foot,,,,"[33.2, 57.7]",High Pass,,34.8023,,,,Àngel Rangel Zaragoza,3973.0,,,,,,,2,Regular Play,Bafétimbi Gomis,20521.0,Right Center Forward,110,Swansea City,26,['3847b76d-e710-46eb-a586-e31ace3a42ee'],15,,,,,,,,,,,,,,,,Swansea City,26,00:04:15.197,Pass,
,,,,,,,,,,,,,,,,1.32397,,,,,,,,,,2075b671-d747-4c72-a611-8e4a506b164c,2054,,,"[56.2, 70.8]",3754259,49,,,,,-0.47680473,,Right Foot,,,,"[71.3, 63.0]",Ground Pass,,16.995588,,,,Jack Frank Porteous Cork,3462.0,,,,,,,2,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,110,Swansea City,26,['b96ec88f-f7d4-44d2-862a-34be538cfac8'],21,,,,,,,,,,,,,,,,Swansea City,26,00:04:21.675,Pass,
,,,,,,,,,,,,,,,,1.211008,,,,,,,,,,38d5de78-f600-48d2-8f4c-f9aec09c974d,2057,,,"[71.3, 63.0]",3754259,49,,,,,3.0806925,,Right Foot,,,,"[63.1, 63.5]",Ground Pass,,8.21523,,,,Àngel Rangel Zaragoza,3973.0,,,,,,,2,Regular Play,Jack Frank Porteous Cork,3462.0,Right Center Midfield,110,Swansea City,26,['bc6dc295-a7b1-4505-aadf-d7bd7c6c614f'],23,,,,,,,,,,,,,,,,Swansea City,26,00:04:23.056,Pass,
,,,,,,,,,,,,,,,,1.910771,,,,,,,,,,4b426c97-f35e-461a-a90b-6c63a3636892,2060,,,"[69.5, 59.3]",3754259,49,,,,,0.88957727,,Left Foot,,,,"[86.2, 79.9]",Ground Pass,,26.518862,,Out,,Jack Frank Porteous Cork,3462.0,,,,,,,2,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,110,Swansea City,26,['df2738d5-0f16-4b67-8a0d-fe52f68dcdc8'],25,,,,,,,,,,,,,,,,Swansea City,26,00:04:25.240,Pass,
,,,,,,,,,,,,,,,,2.79338,,,,,,,,,,bb490997-1c5f-4cc3-a192-3de56ec64e61,2062,,,"[43.1, 0.1]",3754259,49,,True,,,0.015623729,,,,,,"[62.3, 0.4]",High Pass,,19.202343,,Out,,,,,,,,,Throw-in,2,From Throw In,Aaron Cresswell,3062.0,Left Back,111,West Ham United,40,,47,,,,,,,,,,,,,,,,West Ham United,40,00:04:47.033,Pass,
,,,,,,,,,,,,,,,,2.288711,,,,,,,,,,cb09152e-0ef8-4bda-a7eb-728d8e4147c0,2063,,,"[57.8, 80.0]",3754259,49,,,,,-2.7719486,,,,,,"[30.7, 69.5]",Low Pass,,29.063034,,,,Federico Fernández,3290.0,,,,,,Throw-in,2,From Throw In,Àngel Rangel Zaragoza,3973.0,Right Back,112,Swansea City,26,['bfecc64d-8e49-463a-a06b-d8dbfc001599'],55,,,,,,,,,,,,,,,,Swansea City,26,00:04:55.563,Pass,
,,,,,,,,,,,,,,,,2.378751,,,,,,,,,,2f46f1ed-bd59-4904-9e78-a286355fe5a4,2066,,,"[35.0, 67.5]",3754259,49,,,,,-1.5882872,,Right Foot,,,,"[34.4, 33.2]",Ground Pass,,34.30525,,,,Ashley Williams,3644.0,,,,,,,2,From Throw In,Federico Fernández,3290.0,Right Center Back,112,Swansea City,26,['b0ae80ad-70f0-4de3-a3f8-09aad6bc2d07'],59,,,,,,,,,,,,,,,,Swansea City,26,00:04:59.501,Pass,
,,,,,,,,,,,,,,,,1.105529,,,,,,,,,,06bcdc4a-105c-4629-b90a-9e824d4231ed,2069,,,"[42.8, 32.6]",3754259,50,,,,,1.3078016,,Right Foot,,,,"[49.1, 56.0]",Ground Pass,,24.233242,,,,Leon Britton,4631.0,,,,,,,2,From Throw In,Ashley Williams,3644.0,Left Center Back,112,Swansea City,26,['9fdcc58f-4fc8-4002-88c2-1440d3d7a51a'],5,,,,,,,,,,,,,,,,Swansea City,26,00:05:05.453,Pass,
,,,,,,,,,,,,,,,,1.366716,,,,,,,,,,2ef73ff8-080d-4cb9-bae2-587589dbfcf3,2072,,,"[49.4, 57.1]",3754259,50,,,,,1.1948354,,Right Foot,,,,"[56.9, 76.1]",Ground Pass,,20.426699,,,,Àngel Rangel Zaragoza,3973.0,,,,,,,2,From Throw In,Leon Britton,4631.0,Center Defensive Midfield,112,Swansea City,26,['ed88dd43-2af0-48e7-b886-e217adbde607'],7,,,,,,,,,,,,,,,,Swansea City,26,00:05:07.304,Pass,
,,,,,,,,,,,,,,,,2.221054,,,,,,,,,,d30ac065-f738-4252-90db-7d47a44d5d0b,2075,,,"[54.6, 66.8]",3754259,50,,,,,-2.7581508,,Right Foot,,,,"[37.0, 59.7]",Ground Pass,,18.978146,,,,Federico Fernández,3290.0,,,,,,,2,From Throw In,Àngel Rangel Zaragoza,3973.0,Right Back,112,Swansea City,26,['e786e178-f36b-478f-9f76-5c9b168b5ea8'],11,,,,,,,,,,,,,,,,Swansea City,26,00:05:11.277,Pass,
,,,,,,,,,,,,,,,,1.629549,,,,,,,,,,ddb3017d-f9f0-4b19-b033-5fabf3742a43,2078,,,"[36.4, 58.3]",3754259,50,,,,,-1.6807408,,Right Foot,,,,"[33.0, 27.5]",Ground Pass,,30.987095,,,,Ashley Williams,3644.0,,,,,,,2,From Throw In,Federico Fernández,3290.0,Right Center Back,112,Swansea City,26,['3cddfa2b-1b4d-4191-9a20-1e755ccaa4d6'],14,,,,,,,,,,,,,,,,Swansea City,26,00:05:14.218,Pass,
,,,,,,,,,,,,,,,,3.151542,,,,,,,,,,d898bdfa-56e0-49ff-a1db-9e500ef9277d,2081,,,"[34.0, 35.7]",3754259,50,,,,,0.581144,,Right Foot,,,,"[84.7, 69.0]",High Pass,,60.657894,,,,Jack Frank Porteous Cork,3462.0,,,,,,,2,From Throw In,Ashley Williams,3644.0,Left Center Back,112,Swansea City,26,['380fa2eb-0e10-4e31-9133-886d3d6f65e0'],18,,,,,,,,,,,,,,,,Swansea City,26,00:05:18.307,Pass,
,,,,,,,,,,,,,,,,1.091782,,,,,,,,,,2224d949-c4b9-44fb-9c97-f4ef6c059008,2085,,,"[29.6, 0.1]",3754259,50,,,,,0.44777593,,,,,,"[42.3, 6.2]",Low Pass,,14.089003,,,,Mauro Matías Zárate,27853.0,,,,,,Throw-in,2,From Throw In,Aaron Cresswell,3062.0,Left Back,113,West Ham United,40,['3cb25ed2-d5bf-4160-b7ca-9fa44a5bc0c4'],37,,,,,,,,,,,,,,,,West Ham United,40,00:05:37.419,Pass,
,,,,,,,,,,,,,,,,1.489841,,,,,,,,,,8ce73a70-dd24-419a-99b5-2b7697618e83,2087,,,"[42.3, 6.2]",3754259,50,,,,,-3.0882082,,Other,,,,"[29.2, 5.5]",Low Pass,,13.118689,,,,Aaron Cresswell,3062.0,,,,,,,2,From Throw In,Mauro Matías Zárate,27853.0,Left Midfield,113,West Ham United,40,['8f786671-f2ae-4202-ae70-7e34e7644979'],38,,,,,,,,,,,,,,,,West Ham United,40,00:05:38.511,Pass,
,,,,,,,,,,,,,,,,2.992864,,,,,,,,,,3a6a91d7-f22c-430f-94c7-f49fdc43fa48,2090,,,"[29.2, 5.5]",3754259,50,,,,,0.08673834,,Left Foot,,,,"[70.6, 9.1]",High Pass,,41.55623,,Incomplete,,,,,,,,,,2,From Throw In,Aaron Cresswell,3062.0,Left Back,113,West Ham United,40,['094f9961-e89a-4473-80b5-5503e3261793'],40,,,,,,,,,,,,,,,,West Ham United,40,00:05:40.980,Pass,
,,,,,,,,,,,,,,,,1.956975,,,,,,,,,,094f9961-e89a-4473-80b5-5503e3261793,2091,,,"[49.5, 71.0]",3754259,50,,,,True,-2.3853126,,,,,,"[44.2, 66.0]",High Pass,,7.2862883,,Incomplete,,,,,,,,,Recovery,2,From Throw In,Federico Fernández,3290.0,Right Center Back,113,West Ham United,40,"['3a6a91d7-f22c-430f-94c7-f49fdc43fa48', '92875594-d1fc-4d3f-95c3-15aa6f1ce3bd', 'cebfe120-2204-4cde-834f-7a95954b279a']",43,,,,,,,,,,,,,,,,Swansea City,26,00:05:43.973,Pass,True
,,,,,,,,,,,,,,,,1.001251,,,,,,,,,,1399aa40-6b8c-4ff9-b686-ce1ebd95e9eb,2100,,,"[77.5, 14.3]",3754259,50,,,,,-1.5198201,,Left Foot,,,,"[78.0, 4.5]",Ground Pass,,9.812747,,,,Mauro Matías Zárate,27853.0,,,,,,,2,From Throw In,Cheikhou Kouyaté,3684.0,Right Center Midfield,113,West Ham United,40,['e3c9573f-5971-424d-8bec-ba5a6a82dc06'],50,,,,,,,,,,,,,,,,West Ham United,40,00:05:50.765,Pass,
,,,,,,,,,,,,,,,,1.486004,,,,,,,,,,b5e333f6-2a43-42fe-83e0-31cae959b3ea,2103,,,"[85.1, 9.8]",3754259,50,,,,,-0.57516223,,Right Foot,,,,"[99.6, 0.4]",Ground Pass,,17.280336,,Out,,Michail Antonio,3349.0,,,,,,,2,From Throw In,Mauro Matías Zárate,27853.0,Left Midfield,113,West Ham United,40,['3e7fe166-1d54-4ec2-b509-e49ab3ad2f56'],53,,,,,,,,,,,,,,,,West Ham United,40,00:05:53.275,Pass,
,,,,,,,,,,,,,,,,1.690574,,,,,,,,,,73e5157c-5a68-41c5-bee5-60d44866768a,2105,,,"[27.9, 80.0]",3754259,51,,,,,-0.5094377,,,,,,"[56.9, 63.8]",High Pass,,33.218067,,Incomplete,,André Ayew Pelé,3347.0,,,,,,Throw-in,2,From Throw In,Àngel Rangel Zaragoza,3973.0,Right Back,114,Swansea City,26,"['9a5997ea-318a-4714-ac2d-363ab5753970', 'd0adaef2-07a8-4e33-97eb-cc98f1ce725d']",5,,,,,,,,,,,,,,,,Swansea City,26,00:06:05.279,Pass,
,,,,,,,,,,,,,,,,1.484393,,,,,,,,,,d0adaef2-07a8-4e33-97eb-cc98f1ce725d,2107,,,"[63.2, 16.3]",3754259,51,,,,,-0.12184244,,Head,,,,"[82.8, 13.9]",Low Pass,,19.746391,,Incomplete,,,,,,,,,Recovery,2,From Throw In,Angelo Obinze Ogbonna,3843.0,Left Center Back,114,Swansea City,26,"['73e5157c-5a68-41c5-bee5-60d44866768a', 'f7817182-6a6b-406a-8405-5525c639b1fd']",6,,,,,,,,,,,,,,,,West Ham United,40,00:06:06.970,Pass,
,,,,,,,,,,,,,,,,0.548394,,,,,,,,,,2879160a-f0b7-440e-b198-d5097276206e,2110,,,"[42.4, 65.5]",3754259,51,,,,,-1.0877606,,Right Foot,,,,"[49.9, 51.2]",Low Pass,,16.147446,,Incomplete,,Sung-Yeung Ki,3605.0,,,,,,,2,From Throw In,Leon Britton,4631.0,Center Defensive Midfield,114,Swansea City,26,"['5a0d7cb8-a4b1-4658-8ad1-81ec28b41983', 'ef3e99c8-063d-4179-8476-2d149b3fb5c7']",9,,,,,,,,,,,,,,,,Swansea City,26,00:06:09.214,Pass,
,,,,,,,,,,,,,,,,2.209684,,,,,,,,,,baa22a52-0f55-4245-a307-471a170ac76f,2114,,,"[63.5, 44.6]",3754259,51,,,,,-0.12591262,,Right Foot,,,,"[79.3, 42.6]",Ground Pass,,15.926079,,Incomplete,,Mark Noble,3874.0,,,,,,Recovery,2,From Throw In,James Tomkins,3316.0,Right Back,114,Swansea City,26,"['1100995d-d59c-4c6a-a68d-1af73221efb0', '1b681978-dd26-4240-bc3a-9ca9995631e9', '43766f4a-4da0-4436-95e6-80c488a1d668']",11,,,,,,,,,,,,,,,,West Ham United,40,00:06:11.235,Pass,True
,,,,,,,,,,,,,,,,0.849832,,,,,,,,,,1100995d-d59c-4c6a-a68d-1af73221efb0,2116,,,"[40.8, 37.5]",3754259,51,,,,,-0.21948327,,Right Foot,,,,"[53.8, 34.6]",Ground Pass,,13.319534,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,Recovery,2,From Throw In,Ashley Williams,3644.0,Left Center Back,114,Swansea City,26,"['036c46b4-6978-4174-92bb-b7beadc545ab', 'baa22a52-0f55-4245-a307-471a170ac76f']",13,,,,,,,,,,,,,,,,Swansea City,26,00:06:13.444,Pass,
,,,,,,,,,,,,,,,,0.578414,,,,,,,,,,724b7413-b0f5-4b4d-bf87-0b4ceabe07e1,2119,,,"[53.8, 34.6]",3754259,51,,,,,2.69781,,Right Foot,,,,"[47.7, 37.5]",Ground Pass,,6.7542577,,,,Ashley Williams,3644.0,,,,,,,2,From Throw In,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,114,Swansea City,26,['e12b0cb9-e601-4e9f-8dbc-71830af15f44'],14,,,,,,,,,,,,,,,,Swansea City,26,00:06:14.431,Pass,
,,,,,,,,,,,,,,,,1.290326,,,,,,,,,,a7db933d-54c4-47d7-b64b-4d9c535997c5,2121,,,"[47.7, 37.5]",3754259,51,,,,,0.24967898,,Right Foot,,,,"[67.7, 42.6]",Low Pass,,20.640009,,Incomplete,,André Ayew Pelé,3347.0,,,,,,,2,From Throw In,Ashley Williams,3644.0,Left Center Back,114,Swansea City,26,"['2f778f81-da5a-44ae-854a-df2cc2b4e362', 'ea5d8eec-1947-4fef-83c7-6406190bc8ce']",15,,,,,,,,,,,,,,,,Swansea City,26,00:06:15.010,Pass,
,,,,,,,,,,,,,,,,0.648114,,,,,,,,,,ea5d8eec-1947-4fef-83c7-6406190bc8ce,2124,,,"[52.4, 37.5]",3754259,51,,,,,0.21608497,,Right Foot,,,,"[64.7, 40.2]",Low Pass,,12.592855,,,,Michail Antonio,3349.0,,,,,,Interception,2,From Throw In,Angelo Obinze Ogbonna,3843.0,Left Center Back,114,Swansea City,26,"['3b792fb6-abc5-4979-bf27-bc8c22589405', '3c724dba-42f3-493f-9562-2d4146b25960', 'a7db933d-54c4-47d7-b64b-4d9c535997c5']",16,,,,,,,,,,,,,,,,West Ham United,40,00:06:16.300,Pass,True
,,,,,,,,,,,,,,,,1.767884,,,,,,,,,,73ec779a-b8bb-40fd-af48-28eff20e6123,2130,,,"[36.8, 57.7]",3754259,51,,,,,-1.5828078,,Left Foot,,,,"[36.4, 24.4]",Ground Pass,,33.302402,,,,Ashley Williams,3644.0,,,,,,,2,From Throw In,Leon Britton,4631.0,Center Defensive Midfield,114,Swansea City,26,['11b0eacd-8b4e-4e7c-84a0-34472e2f2cab'],20,,,,,,,,,,,,,,,,Swansea City,26,00:06:20.782,Pass,
