50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.665908,,,,,,,,,,,,,9a2ca9e6-cccf-4bfe-b4db-77bfcdc088a2,17,,"[57.1, 16.3]",3753982,0,,,,,-0.10509657,,Head,,,,"[80.8, 13.8]",,High Pass,,23.831491,,,Incomplete,,Sadio Mané,3629.0,,,,,,Recovery,1,From Throw In,Jordy Clasie,16181.0,Right Defensive Midfield,3,Southampton,25,"['1ca5a9fa-7803-4702-9cc2-b91d24a1cdb0', '1fa80cde-d4a6-4f97-89be-72f2803979ca']",22,,,,,,,,,,,,,,,,,Southampton,25,00:00:22.489,Pass,
,,,,,,,,,,,,,,,,,,,1.717488,,,,,,,,,,,,,1ca5a9fa-7803-4702-9cc2-b91d24a1cdb0,20,,"[39.3, 66.3]",3753982,0,,,,True,-0.18686964,,,,,,"[63.1, 61.8]",,High Pass,,24.221685,,,,,Shinji Okazaki,3810.0,,,,,,Recovery,1,Regular Play,Wes Morgan,3813.0,Right Center Back,4,Leicester City,22,"['13c15a4d-d6d3-4658-9865-512d7a8d9635', '87b9526b-1dd6-40f1-80d2-94de11d68c65', '9a2ca9e6-cccf-4bfe-b4db-77bfcdc088a2']",24,,,,,,,,,,,,,,,,,Leicester City,22,00:00:24.155,Pass,True
,,,,,,,,,,,,,,,,,,,5.099437,,,,,,,,,,,,,b760d675-93d8-44a1-a022-d40a0548c404,24,,"[57.7, 23.0]",3753982,0,,,,,0.048849996,,Left Foot,,,,"[102.7, 25.2]",,High Pass,,45.053745,,,Incomplete,,Graziano Pellè,11062.0,,,,,,Recovery,1,Regular Play,Jordy Clasie,16181.0,Right Defensive Midfield,4,Leicester City,22,"['9cdb59f9-3b13-453b-9398-15a219b5c746', 'f4985c0b-fb20-4fa1-98aa-3163a9bd53c6']",26,,,,,,,,,,,,,,,,,Southampton,25,00:00:26.948,Pass,
,,,,,,,,,,,,,,,,,,,0.725062,,,,,,,,,,,,,f4985c0b-fb20-4fa1-98aa-3163a9bd53c6,26,,"[17.4, 54.9]",3753982,0,,,,,-2.8059542,,Head,,,,"[13.1, 53.4]",,Low Pass,,4.554119,,,,,Kasper Schmeichel,3815.0,,,,,,Recovery,1,Regular Play,Robert Huth,40123.0,Left Center Back,4,Leicester City,22,"['33dd908c-f5cd-4880-8946-cfba109cf415', 'b760d675-93d8-44a1-a022-d40a0548c404']",32,,,,,,,,,,,,,,,,,Leicester City,22,00:00:32.047,Pass,
,,,,,,,,,,,,,,,,,,,2.067402,,,,,,,,,,,,,eb3181e9-5307-44b5-adc4-be6fec19f8db,29,,"[15.3, 51.7]",3753982,0,,,,,-1.0914432,,Drop Kick,,,,"[35.0, 13.8]",,Low Pass,,42.714165,,,,,Christian Fuchs,3812.0,,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,4,Leicester City,22,['433bb50f-7a33-4427-83ed-3193d7a552da'],36,,,,,,,,,,,,,,,,,Leicester City,22,00:00:36.274,Pass,
,,,,,,,,,,,,,,,,,,,0.079916,,,,,,,,,,,,,1861930f-d285-42e3-bdb0-17b779d6bb13,33,,"[39.3, 14.0]",3753982,0,,,,,0.23860933,,Left Foot,,,,"[43.0, 14.9]",,Low Pass,,3.8078866,,,Incomplete,,,,,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,4,Leicester City,22,"['cb3b2694-9776-4bfd-ae0e-0f147dcc100a', 'f78c9d68-3793-407f-8373-177c0bc6280a']",40,,,,,,,,,,,,,,,,,Leicester City,22,00:00:40.036,Pass,True
,,,,,,,,,,,,,,,,,,,1.532861,,,,,,,,,,,,,7346adaf-3432-42e8-8f29-2bca09f611b2,35,,"[64.3, 0.1]",3753982,0,,,,,0.76732785,,,,,,"[81.2, 16.4]",,High Pass,,23.479778,,,Incomplete,,Jamie Vardy,10960.0,,,,,,Throw-in,1,From Throw In,Christian Fuchs,3812.0,Left Back,5,Leicester City,22,"['7d597525-d057-46eb-bc2d-04bc13178ae5', 'a99bc893-ab5b-4b0b-8d84-d54f9adc4e6c']",58,,,,,,,,,,,,,,,,,Leicester City,22,00:00:58.613,Pass,
,,,,,,,,,,,,,,,,,,,1.136695,,,,,,,,,,,,,5b62a136-3169-459b-8856-5569dda3c0db,41,,"[67.4, 22.5]",3753982,1,,,,,-1.7136521,,Right Foot,,,,"[65.3, 7.9]",,Ground Pass,,14.750255,,,,,Christian Fuchs,3812.0,,,,,,,1,From Throw In,Danny Drinkwater,3662.0,Right Defensive Midfield,5,Leicester City,22,"['34a8522b-d69b-441f-bde0-951888a2d6cd', '3a10f4a4-0eea-4253-968f-bad142a9f62b']",1,,,,,,,,,,,,,,,,,Leicester City,22,00:01:01.822,Pass,True
,,,,,,,,,,,,,,,,,,,0.804577,,,,,,,,,,,,,911e8ab7-2bf6-42b7-a787-76afcec7afbe,44,,"[79.4, 5.1]",3753982,1,,,,,2.1243298,,Left Foot,,,,"[73.9, 14.0]",,Ground Pass,,10.462314,,,,,Danny Drinkwater,3662.0,,,,,,,1,From Throw In,Christian Fuchs,3812.0,Left Back,5,Leicester City,22,['c3a89bff-4e18-4a62-9452-1f8e0d5574b3'],6,,,,,,,,,,,,,,,,,Leicester City,22,00:01:06.551,Pass,
,,,,,,,,,,,,,,,,,,,1.414423,,,,,,,,,,,,,d11ac924-44fa-4805-bd91-ceb3518aa085,48,,"[70.9, 14.9]",3753982,1,,,,,2.8568623,,Left Foot,,,,"[62.7, 17.3]",,Ground Pass,,8.5440035,,,,,Robert Huth,40123.0,,,,,,,1,From Throw In,Danny Drinkwater,3662.0,Right Defensive Midfield,5,Leicester City,22,"['17f335c6-276e-48f5-b90f-9372c3c51e97', '600ee555-45a6-41b4-8852-2092c13da5e0']",10,,,,,,,,,,,,,,,,,Leicester City,22,00:01:10.066,Pass,True
,,,,,,,,,,,,,,,,,,,0.565711,,,,,,,,,,,,,0b743458-5747-4ed8-a283-1d4d7f40dcd1,52,,"[64.6, 14.9]",3753982,1,,,,,0.48447794,,Right Foot,,,,"[70.3, 17.9]",,Ground Pass,,6.441273,,,,,Danny Drinkwater,3662.0,,,,,,,1,From Throw In,Robert Huth,40123.0,Left Center Back,5,Leicester City,22,"['0d36230a-be7f-40df-9d4a-83d8cabe4992', 'f9a4c4a8-abac-4889-9c5f-e82d9c1ffab5']",12,,,,,,,,,,,,,,,,,Leicester City,22,00:01:12.784,Pass,True
,,,,,,,,,,,,,,,,,,,2.353748,,,,,,,,,,,,,164d1f67-43ec-4e7b-94ae-3596af3f82fc,55,,"[69.4, 16.8]",3753982,1,,,,,2.2498016,,Right Foot,,,,"[51.0, 39.6]",,Ground Pass,,29.298464,,,,,Wes Morgan,3813.0,,,,,,,1,From Throw In,Danny Drinkwater,3662.0,Right Defensive Midfield,5,Leicester City,22,['3bd5d1c3-d856-4df9-8aae-5579c7329454'],13,,,,,,,,,,,,,,,,,Leicester City,22,00:01:13.390,Pass,
,,,,,,,,,,,,,,,,,,,1.511402,,,,,,,,,,,,,aa0536b6-aac1-44d7-818d-bc703b67886d,58,,"[53.6, 54.9]",3753982,1,,,,,1.5707964,,Right Foot,,,,"[53.6, 71.8]",,Ground Pass,,16.9,,,,,Danny Simpson,3270.0,,,,,,,1,From Throw In,Wes Morgan,3813.0,Right Center Back,5,Leicester City,22,['1f910a1e-6e44-456f-a440-c9fd08b5c04d'],18,,,,,,,,,,,,,,,,,Leicester City,22,00:01:18.306,Pass,
,,,,,,,,,,,,,,,,,,,1.155364,,,,,,,,,,,,,2fe27906-05be-4629-8e91-2622fbf2099a,61,,"[53.6, 69.7]",3753982,1,,,,,-2.4748998,,Right Foot,,,,"[41.4, 60.1]",,Ground Pass,,15.524175,,,,,Wes Morgan,3813.0,,,,,,,1,From Throw In,Danny Simpson,3270.0,Right Back,5,Leicester City,22,['a889ed58-5a2b-465b-b244-a7f04dc13c20'],20,,,,,,,,,,,,,,,,,Leicester City,22,00:01:20.470,Pass,
,,,,,,,,,,,,,,,,,,,0.937434,,,,,,,,,,,,,10617141-ebf5-45ab-af62-67ec9696c9a8,64,,"[43.6, 58.8]",3753982,1,,,,,-0.47145995,,Right Foot,,,,"[53.8, 53.6]",,Ground Pass,,11.449018,,,,,Danny Drinkwater,3662.0,,,,,,,1,From Throw In,Wes Morgan,3813.0,Right Center Back,5,Leicester City,22,['7c9e8366-5a1c-4d27-bd04-ac4ed912d380'],23,,,,,,,,,,,,,,,,,Leicester City,22,00:01:23.036,Pass,
,,,,,,,,,,,,,,,,,,,1.061596,,,,,,,,,,,,,32872948-2f01-483b-b9f8-72940bb3544e,68,,"[53.8, 54.5]",3753982,1,,,,,0.06340695,,Right Foot,,,,"[66.4, 55.3]",,Ground Pass,,12.625371,,,,,Riyad Mahrez,3814.0,,,,,,,1,From Throw In,Danny Drinkwater,3662.0,Right Defensive Midfield,5,Leicester City,22,"['46900165-d3bc-4f55-bfdb-2e44a652924f', 'cdccd9ee-17cd-43a0-91cc-e55613bb8672']",24,,,,,,,,,,,,,,,,,Leicester City,22,00:01:24.081,Pass,True
,,,,,,,,,,,,,,,,,,,1.136267,,,,,,,,,,,,,e5cf6c08-a8a6-4b9c-b86c-e916bf8d6358,71,,"[65.5, 55.6]",3753982,1,,,,,1.5707964,,Left Foot,,,,"[65.5, 67.7]",,Low Pass,,12.1,,,,,N''Golo Kanté,3961.0,,,,,,,1,From Throw In,Riyad Mahrez,3814.0,Right Midfield,5,Leicester City,22,"['7b0ac7fb-7f26-4433-bda0-62b7a73654f0', 'e92eabd1-945c-43f8-a2f0-4c119a59b9ce']",25,,,,,,,,,,,,,,,,,Leicester City,22,00:01:25.143,Pass,True
,,,,,,,,,,,,,,,,,,,0.855323,,,,,,,,,,,,,9bc61ced-1c4d-41d0-a760-682771ea0675,79,,"[31.0, 9.6]",3753982,1,,,,,0.22768933,,Right Foot,,,,"[39.2, 11.5]",,Ground Pass,,8.417244,,,,,Matt Targett,3651.0,,,,,,,1,From Throw In,Victor Wanyama,3098.0,Left Defensive Midfield,5,Leicester City,22,['c682301e-aee8-4739-b40c-a6b595efe6e5'],30,,,,,,,,,,,,,,,,,Southampton,25,00:01:30.616,Pass,
,,,,,,,,,,,,,,,,,,,2.477821,,,,,,,,,,,,,6ac2d429-0441-4511-a3d1-c107e486147f,82,,"[38.6, 3.9]",3753982,1,,,,,-0.11295004,,Left Foot,,,,"[72.1, 0.1]",,High Pass,,33.714832,,,Out,,Sadio Mané,3629.0,,,,,,,1,From Throw In,Matt Targett,3651.0,Left Wing Back,5,Leicester City,22,['5e240713-73fa-49e3-8f92-028a386937ee'],32,,,,,,,,,,,,,,,,,Southampton,25,00:01:32.669,Pass,
,,,,,,,,,,,,,,,,,,,1.419142,,,,,,,,,,,,,e4a7c3b0-8b8d-4e9e-9e10-3f13200e1621,84,,"[64.4, 80.0]",3753982,1,,,,,-0.09795143,,,,,,"[81.7, 78.3]",,High Pass,,17.383326,,,,,Shinji Okazaki,3810.0,,,,,,Throw-in,1,From Throw In,Danny Simpson,3270.0,Right Back,6,Leicester City,22,['14a8f3bd-4f45-4aa6-a893-a1454c794b01'],52,,,,,,,,,,,,,,,,,Leicester City,22,00:01:52.343,Pass,
,,,,,,,,,,,,,,,,,,,1.371841,,,,,,,,,,,,,ea5845da-1ab2-487f-a33f-f81e73818df0,90,,"[82.2, 75.6]",3753982,2,,,,,-0.9624329,,Left Foot,,,,"[104.0, 44.3]",,High Pass,,38.143543,,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Riyad Mahrez,3814.0,Right Midfield,7,Leicester City,22,['05cb7114-8f61-4b86-90b9-3ac0aabe0e61'],24,,,,,,,,,,,,,,,,,Leicester City,22,00:02:24.382,Pass,
,,,,,,,,,,,,,,,,,,,2.2495,,,,,,,,,,,,,e4f5be82-1c0b-4bae-969e-35ba700dae66,95,,"[89.1, 44.1]",3753982,2,,,,,1.1809493,,Right Foot,,,,"[102.7, 77.2]",,High Pass,,35.785053,,,,,Riyad Mahrez,3814.0,,,,,,,1,From Free Kick,Danny Drinkwater,3662.0,Right Defensive Midfield,7,Leicester City,22,"['58609378-facc-41a6-bc53-92cc10d0de07', '8f738586-229e-40e2-9f91-e4055cf8bc8c']",27,,,,,,,,,,,,,,,,,Leicester City,22,00:02:27.568,Pass,True
,,,,,,,,,,,,,,,,,,,1.063884,,,,,,,,,,,,,59a5cc71-6ded-4dc4-ad3e-7121c8c81f62,101,,"[120.0, 80.0]",3753982,2,,,,,-1.7740569,,Right Foot,,,,"[114.6, 53.8]",,High Pass,,26.7507,,,,True,Shinji Okazaki,3810.0,,,,Outswinging,,Corner,1,From Corner,Danny Simpson,3270.0,Right Back,8,Leicester City,22,['8f739520-afd1-4b6b-8ea9-ffcf6dd2a472'],57,,,,,,,,,,,,,,,,,Leicester City,22,00:02:57.299,Pass,
,,,,,,,,,,,,,,,,,,,1.847434,,,,,,,,,,,,,50b55d76-cada-4f5c-a488-9fc80dd40985,104,,"[114.6, 53.6]",3753982,2,,,,True,-1.6736925,7181703c-5745-4c1c-9fd7-35f8d7061ee7,,,,,"[112.7, 35.2]",,High Pass,,18.497837,,,,,Christian Fuchs,3812.0,True,,,,,,1,From Corner,Shinji Okazaki,3810.0,Right Center Forward,8,Leicester City,22,"['75f76c82-0985-4225-9ca2-281dfa34e925', 'e0576d61-f7e8-4797-8ea0-2ca4371c0154']",58,,,,,,,,,,,,,,,,,Leicester City,22,00:02:58.388,Pass,True
,,,,,,,,,,,,,,,,,,,3.845476,,,,,,,,,,,,,c75a07ee-a8c2-4d0b-ae9b-f4409d1fc21e,109,,"[6.0, 44.0]",3753982,3,,,,,-0.3949081,,Right Foot,,,,"[66.7, 18.7]",,High Pass,,65.761536,,,,,Graziano Pellè,11062.0,,,,,,Goal Kick,1,From Goal Kick,Fraser Forster,3970.0,Goalkeeper,9,Southampton,25,['fd47d522-8448-4de9-b264-1189eadc98a2'],26,,,,,,,,,,,,,,,,,Southampton,25,00:03:26.627,Pass,
,,,,,,,,,,,,,,,,,,,1.527121,,,,,,,,,,,,,238f3e2a-307c-44ab-bbfb-df5d4349e178,112,,"[67.4, 18.7]",3753982,3,,,,True,0.0,,,,,,"[73.7, 18.7]",,High Pass,,6.3,,,Incomplete,,Steven Davis,3828.0,,,,,,,1,From Goal Kick,Graziano Pellè,11062.0,Center Forward,9,Southampton,25,"['17911545-2897-4299-a9f3-2c4371775c7b', '90076204-a324-403f-804d-47f7f217ed1e', 'cce21025-c1cc-4bc1-9799-1fec69425f6c']",30,,,,,,,,,,,,,,,,,Southampton,25,00:03:30.512,Pass,True
,,,,,,,,,,,,,,,,,,,1.944451,,,,,,,,,,,,,cce21025-c1cc-4bc1-9799-1fec69425f6c,115,,"[46.4, 61.4]",3753982,3,,,,True,-0.44179317,,,,,,"[53.8, 57.9]",,High Pass,,8.185964,,,,,Danny Drinkwater,3662.0,,,,,,Recovery,1,Regular Play,Robert Huth,40123.0,Left Center Back,10,Leicester City,22,"['238f3e2a-307c-44ab-bbfb-df5d4349e178', 'ac3709d6-9c18-44fb-ab6d-2d29d99953ff', 'c6b86826-c945-444d-9a52-0eaa9ef663d7']",32,,,,,,,,,,,,,,,,,Leicester City,22,00:03:32.039,Pass,True
,,,,,,,,,,,,,,,,,,,0.512704,,,,,,,,,,,,,c433bc12-e2e3-4ed6-8df5-a1565850ebdc,118,,"[53.8, 57.1]",3753982,3,,,,True,1.9064349,,,,,,"[52.3, 61.4]",,Low Pass,,4.554119,,,,,N''Golo Kanté,3961.0,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Defensive Midfield,10,Leicester City,22,"['b7430894-10ea-49bc-996a-4c5a14e10a0d', 'e83e496a-59d0-478b-be6e-35e56c08f2a7']",33,,,,,,,,,,,,,,,,,Leicester City,22,00:03:33.984,Pass,True
,,,,,,,,,,,,,,,,,,,1.854044,,,,,,,,,,,,,1c521170-c489-4b3c-93be-9a6e0785219c,122,,"[65.9, 22.2]",3753982,3,,,,,0.29544082,,Right Foot,,,,"[72.8, 24.3]",,Ground Pass,,7.212489,,,Incomplete,,Steven Davis,3828.0,,,,,,Recovery,1,Regular Play,Jordy Clasie,16181.0,Right Defensive Midfield,10,Leicester City,22,"['5c036be3-8801-4caa-a14d-f8b623f62edf', '6bc668ee-bcbc-45a6-ad46-d17acafaa1b8']",35,,,,,,,,,,,,,,,,,Southampton,25,00:03:35.269,Pass,
,,,,,,,,,,,,,,,,,,,0.015226,,,,,,,,,,,,,0242c701-5f14-4cec-abf9-bd64c9c93506,129,,"[36.6, 2.2]",3753982,3,,,,,-0.20401798,,Left Foot,,,,"[39.5, 1.6]",,Low Pass,,2.9614186,,,Incomplete,,,,,,,,,,1,Regular Play,Ryan Bertrand,20045.0,Left Center Back,11,Southampton,25,['59d7094a-f14a-491f-97d1-1e1ea13b8960'],44,,,,,,,,,,,,,,,,,Southampton,25,00:03:44.300,Pass,
,,,,,,,,,,,,,,,,,,,1.988467,,,,,,,,,,,,,721d5d48-8682-4e53-b17a-d6baec9249a2,131,,"[39.7, 0.1]",3753982,4,,,,,0.06816731,,,,,,"[64.6, 1.8]",,High Pass,,24.957964,,,,,Graziano Pellè,11062.0,,,,,,Throw-in,1,From Throw In,Matt Targett,3651.0,Left Wing Back,12,Southampton,25,['f57c5867-be60-4566-a803-41779d0e9402'],4,,,,,,,,,,,,,,,,,Southampton,25,00:04:04.933,Pass,
