50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72f403f0-7a34-461d-b335-66ac226798d4,446,,,"[49.1, 59.1]",3753976,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,21,Arsenal,1,['62fbbd96-05a7-48ea-8505-eee4c9f025a0'],52,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:52.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c017da8-e8e6-4802-b65b-f5cf2b9c9c81,449,,,"[55.1, 30.7]",3753976,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,21,Arsenal,1,['b428395d-a3bb-4f8d-b1fd-94ad49b5dfa6'],56,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:56.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122889ec-554e-4751-bbcd-acb8189dc7ca,452,,,"[75.6, 52.4]",3753976,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,21,Arsenal,1,['6fa4e46e-56c8-466b-9e90-36a8014794a6'],1,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:01.811,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a494f8cb-8ef4-4b07-831e-de923c844e3e,455,,,"[74.7, 28.0]",3753976,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Right Defensive Midfield,21,Arsenal,1,['76a6cef0-f8c7-4fe4-8f07-c8b14032d6fb'],4,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:04.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0ef1708-73e8-4d54-a121-28ede05cd547,459,,,"[97.8, 37.2]",3753976,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,21,Arsenal,1,"['bd36f1b7-0766-4d42-89c8-1d0c0c9b4932', 'c058b08c-8f70-4ebf-9a0e-490e5023884f']",8,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:08.750,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d7f9acb-6e99-4dcc-b6a1-3509d94978f3,462,,,"[89.3, 43.4]",3753976,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Right Defensive Midfield,21,Arsenal,1,['22efb977-868f-4301-82e8-9f507cba4bfc'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:10.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1f1576b-10da-405c-89d5-24dcbbe58f5a,464,,,"[90.3, 30.7]",3753976,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,21,Arsenal,1,['f3fda6bb-a082-40a9-9f2a-7b2345935057'],11,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:11.802,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4684caae-e70e-4c1b-988e-8723125cbffc,467,,,"[109.1, 20.7]",3753976,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,21,Arsenal,1,['057a4fe5-e702-4659-9849-d96857564bcb'],14,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:14.430,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09a93d72-0e4e-49c5-b515-ba084db8dc3a,469,,,"[67.3, 7.9]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bafétimbi Gomis,20521.0,Left Center Forward,22,Swansea City,26,['342df129-a34c-43af-82ec-4995b4966381'],0,,,,,,,,,,,,,,,,,,Swansea City,26,00:09:00.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75afc302-8027-42d6-bd6a-abb38f5c586d,471,,,"[55.6, 74.7]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,23,Arsenal,1,['342bda93-9d53-4eb3-9231-0876a9892453'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:10.278,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a146536-fb8b-48ca-9f58-bdb2d49194e8,474,,,"[49.9, 74.5]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,23,Arsenal,1,"['c27530a9-e94d-412a-94ae-694453f687c9', 'd394cfcb-b23a-48f6-beca-8c1a5a6d7df2']",10,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:10.964,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5383414-308d-46c8-873f-fb4cf1bd4539,478,,,"[53.9, 74.7]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,23,Arsenal,1,"['08a09b94-609c-45c5-9c9b-d0f8db6158ee', '5b30085d-ee0e-44f5-b0b6-759a2358709f']",14,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:14.883,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0579ceab-8415-48eb-a58b-a59497f20abe,481,,,"[62.0, 22.5]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jack Frank Porteous Cork,3462.0,Center Defensive Midfield,24,Swansea City,26,['14f5c03c-d950-4490-ab75-53fde6bcbc72'],19,,,,,,,,,,,,,,,,,,Swansea City,26,00:09:19.063,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642b92b2-507c-42a7-b547-18028ee8eb92,485,,,"[65.8, 35.8]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leroy Fer,4045.0,Right Center Midfield,24,Swansea City,26,['8787859e-58d4-4fc6-b89a-8cae81606d15'],20,,,,,,,,,,,,,,,,,,Swansea City,26,00:09:20.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e57b19a-0d17-4644-83c9-fd49206788c3,489,,,"[23.1, 27.5]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Łukasz Fabiański,3262.0,Goalkeeper,24,Swansea City,26,['b19dfabb-cca3-4c53-bed4-e6a3d590ba76'],25,,,,,,,,,,,,,,,,,,Swansea City,26,00:09:25.428,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84c33cee-756b-49ed-ba14-21f954176437,493,,,"[83.7, 66.0]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wayne Routledge,3449.0,Right Center Forward,24,Swansea City,26,['3a70ee7a-b792-451a-bbf9-b23d83ccfe8a'],33,,,,,,,,,,,,,,,,,,Swansea City,26,00:09:33.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60bf6499-0fa2-412d-be0a-4d2a3ceeee44,496,,,"[35.4, 6.0]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,25,Arsenal,1,"['5f733d43-154d-41dd-9c8a-7a98396d6180', 'f2043161-377c-4fc6-95cf-e6966d4a12bc']",34,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:34.591,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcef57f1-5ad4-4f85-93e6-8989bc91cd1d,500,,,"[22.9, 15.7]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Armando de Abreu,6746.0,Left Center Back,25,Arsenal,1,"['95a9765e-386f-4e83-824d-39ccf9c95ef7', 'b13bcace-5c97-417e-875c-433319ee7b9f']",36,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:36.306,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baa4b0c8-5856-4737-ba45-ad6f4484ced2,503,,,"[21.6, 69.7]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,25,Arsenal,1,['f0eb97f3-07e3-46f7-98b4-3a64dfcac2da'],41,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:41.059,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8588fc49-cd1a-487f-9146-ddc29229b859,507,,,"[12.4, 58.4]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Per Mertesacker,3475.0,Right Center Back,25,Arsenal,1,['f8df4d8d-a15b-4efd-925c-4916696723e7'],43,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:43.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ed5fc37-4eb0-4bed-ac52-677198f552ff,511,,,"[7.2, 36.2]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Petr Čech,3461.0,Goalkeeper,25,Arsenal,1,['8de11b6d-1baa-4d63-82da-d1ac6870b019'],46,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:46.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29d3b5b6-7256-45e8-9d6f-e781a0dda0b9,514,,,"[70.1, 61.2]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,25,Arsenal,1,['fd6ea478-ecd6-47ca-8f9a-caed23b3efef'],52,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:52.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533646b1-28b1-4150-92ec-1bd7b9f77702,517,,,"[80.6, 75.1]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,25,Arsenal,1,['34a95179-6085-4de3-9151-38d04be2c2ca'],54,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:54.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e26e2941-262d-45f1-9ae0-6f4f3024fd59,520,,,"[99.5, 41.1]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,25,Arsenal,1,['72380c29-3d5b-4a99-9caa-ec951f89f2c0'],58,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:58.122,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616c0b06-0c59-417f-a47c-d9b51649733c,522,,,"[107.2, 28.9]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,25,Arsenal,1,['8068258d-2e75-43a4-9dc3-e7257fe92633'],59,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:59.774,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59ec3990-8a8e-4f42-acfe-497f42411561,531,,,"[29.5, 59.6]",3753976,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Naughton,3340.0,Right Back,26,Swansea City,26,['ad3d25af-c299-4f61-a453-3cf2de5be8ff'],26,,,,,,,,,,,,,,,,,,Swansea City,26,00:10:26.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc45753c-ad4e-48ce-97dd-6ee3248fd0d7,533,,,"[84.9, 75.8]",3753976,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Center Forward,26,Swansea City,26,['8cce4b97-d220-4ce4-b5a5-f7b2cdb37cd5'],28,,,,,,,,,,,,,,,,,,Swansea City,26,00:10:28.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50277804-32d2-4690-a131-86edd5b0b754,536,,,"[69.1, 66.9]",3753976,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Fer,4045.0,Right Center Midfield,26,Swansea City,26,['59c12ce8-e2a1-4715-add0-6388b2b1e940'],29,,,,,,,,,,,,,,,,,,Swansea City,26,00:10:29.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c2c4b61-87b9-48fc-9426-35b2b76b396f,539,,,"[66.8, 53.5]",3753976,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Center Defensive Midfield,26,Swansea City,26,['efef730e-9d57-43f7-8c48-0ef39ac239d3'],33,,,,,,,,,,,,,,,,,,Swansea City,26,00:10:33.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16d77f1d-0e6e-44d8-8c6b-3f5ca97e347a,543,,,"[50.8, 28.5]",3753976,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,26,Swansea City,26,['14ca36fe-1678-40fb-9b99-dc1fa8d59995'],37,,,,,,,,,,,,,,,,,,Swansea City,26,00:10:37.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489a30f5-15bf-4a0e-9def-3482653a1aa6,546,,,"[54.3, 53.7]",3753976,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Amat Maas,6652.0,Right Center Back,26,Swansea City,26,['5c48d055-3bfe-4c2f-9e00-ec3c6fd80f8a'],39,,,,,,,,,,,,,,,,,,Swansea City,26,00:10:39.188,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db814404-a149-473e-a451-941331728831,549,,,"[60.2, 40.4]",3753976,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephen Kingsley,9629.0,Left Back,26,Swansea City,26,['127efa79-2f00-4c74-9c28-1ec8c02053fb'],42,,,,,,,,,,,,,,,,,,Swansea City,26,00:10:42.849,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f8397b5-91ea-4760-9488-f2c556a254a5,554,,,"[35.2, 56.1]",3753976,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Per Mertesacker,3475.0,Right Center Back,27,Arsenal,1,['55586c34-2cd6-4b2a-8de5-c42348421498'],50,,,,,,,,,,,,,,,,,,Arsenal,1,00:10:50.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4086ff2-3618-4949-8d61-efeaed0814ab,557,,,"[50.3, 51.8]",3753976,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Right Defensive Midfield,27,Arsenal,1,['c0761399-1412-4c31-ad1c-2b6bb240cb90'],52,,,,,,,,,,,,,,,,,,Arsenal,1,00:10:52.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91d17542-c560-493e-8083-9ef76db2d73e,560,,,"[61.8, 48.7]",3753976,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,27,Arsenal,1,['ecf5ba93-c167-40d9-9b10-0410a1dc86e4'],55,,,,,,,,,,,,,,,,,,Arsenal,1,00:10:55.639,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39696704-1f3a-4f1d-b141-a3ea2d71e966,562,,,"[53.1, 48.2]",3753976,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Right Defensive Midfield,27,Arsenal,1,['7572ed42-b8d1-469b-a4c2-479713e917ff'],56,,,,,,,,,,,,,,,,,,Arsenal,1,00:10:56.421,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cc3f56c-81f2-4c8d-8d15-8d21b4145ab6,565,,,"[71.8, 73.8]",3753976,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,27,Arsenal,1,['fdfb34d9-8495-4411-903b-120ce3a44ac5'],2,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:02.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3235193-c918-40c3-9c03-c54130dca051,568,,,"[78.1, 63.6]",3753976,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,27,Arsenal,1,['db0e11a5-8fc0-4f5e-a8cf-502b049da792'],5,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:05.926,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34cbb9cb-99ca-4c89-9082-b9d6acf52a82,576,,,"[102.4, 48.6]",3753976,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,27,Arsenal,1,['f664de7c-3361-4c48-8b31-a3ae4b437a38'],11,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:11.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1de76963-f42d-4340-9ef4-1349487702cc,579,,,"[52.2, 18.1]",3753976,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bafétimbi Gomis,20521.0,Left Center Forward,28,Swansea City,26,['2ab61bbd-856d-422b-b2fb-129859514ad3'],31,,,,,,,,,,,,,,,,,,Swansea City,26,00:11:31.421,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2935e774-507e-4006-94d8-9bffe85521fc,585,,,"[84.3, 25.0]",3753976,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Center Forward,28,Swansea City,26,['aa8ce6f3-1eb0-4944-ade9-52e7df975f66'],34,,,,,,,,,,,,,,,,,,Swansea City,26,00:11:34.380,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c553d68-4d83-436f-9ab4-e4b308f84164,588,,,"[47.9, 47.0]",3753976,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aaron Ramsey,3517.0,Right Defensive Midfield,29,Arsenal,1,"['bc882032-4ac4-4407-8da5-710006d6dd96', 'c87f4cd8-f786-4ac6-9119-1b4f41499fd3']",39,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:39.740,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d76feccd-afbe-4acf-a523-e314d6d08309,592,,,"[50.3, 21.6]",3753976,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ignacio Monreal Eraso,3498.0,Left Back,29,Arsenal,1,"['79b032d5-58c1-4590-8ca8-2f5d1d8150d4', 'aecb2f40-75b0-4366-9ebd-2f5eabd2a841']",42,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:42.625,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228f5539-412e-4097-9b93-580cb66c5d46,595,,,"[66.0, 5.7]",3753976,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,29,Arsenal,1,['1102e051-a291-41cf-8095-2f9349d91f44'],44,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:44.797,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f43b9689-f917-4e94-994b-a25a7b7e746d,598,,,"[68.7, 21.2]",3753976,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aaron Ramsey,3517.0,Right Defensive Midfield,29,Arsenal,1,['f65204c4-fe3a-4392-8189-80d1b26e6c30'],49,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:49.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0864bd86-70c2-49e0-a8d6-029ec4f7fb59,601,,,"[70.6, 69.3]",3753976,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Héctor Bellerín Moruno,3511.0,Right Back,29,Arsenal,1,['ef0cb8da-694e-4eab-afc5-cee97d82157d'],54,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:54.507,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00c6f097-16d4-4a3f-b101-81e6400e73fe,604,,,"[84.3, 74.3]",3753976,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,29,Arsenal,1,['955bda00-d4df-4125-acf7-558e4eb9b9e5'],57,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:57.372,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187eaab0-8c2c-40ed-92a9-eb13337e90e6,611,,,"[56.2, 19.6]",3753976,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bafétimbi Gomis,20521.0,Left Center Forward,29,Arsenal,1,['ee977e78-45e0-48e6-ae9c-17820b711c6c'],6,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:06.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c534f148-e8fe-4660-a562-9622e14fe6c9,615,,,"[68.3, 61.4]",3753976,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,29,Arsenal,1,"['03f232dd-dc6f-4ede-aa99-a495a548a696', 'caaa02b9-4f40-40ae-943e-b3cb6a8c1378']",7,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:07.700,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905ebdeb-5534-4894-9210-9d060bafa184,618,,,"[48.7, 47.2]",3753976,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabriel Armando de Abreu,6746.0,Left Center Back,29,Arsenal,1,['768ac2fd-8a57-4a41-8496-ea8ccadc2b9e'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:10.244,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb94b9ae-e3fc-443d-886b-011d8a5a0057,622,,,"[62.4, 36.6]",3753976,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aaron Ramsey,3517.0,Right Defensive Midfield,29,Arsenal,1,"['2674fced-26cb-4a90-b7f4-ff529577cbd3', '9424e61f-3df3-4fa9-8802-131b31b17fa5']",12,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:12.618,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f5371e9-73c7-4866-b652-ab060f7cba45,625,,,"[53.7, 20.1]",3753976,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabriel Armando de Abreu,6746.0,Left Center Back,29,Arsenal,1,['3d79a1aa-d642-4464-8dab-b7dc1833a83d'],16,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:16.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32c468b1-0490-44c8-b02b-f8eac00e5a88,628,,,"[59.5, 32.4]",3753976,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,29,Arsenal,1,['a0c6a887-25c3-4948-bb74-d5fb4eb2190a'],20,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:20.183,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe99b4ce-aed4-4780-9eb4-c462107c4d0c,632,,,"[113.2, 10.5]",3753976,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aaron Ramsey,3517.0,Right Defensive Midfield,29,Arsenal,1,['7659704d-966d-4ed0-b5c1-91db505f0d84'],26,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:26.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c583e5a4-5d43-48e5-b88f-8c19fe17da10,643,,,"[55.8, 15.4]",3753976,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stephen Kingsley,9629.0,Left Back,30,Swansea City,26,['7ddc0417-d4b4-4bf7-8f1a-0bf0dd514ed9'],57,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:57.977,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43261ae2-1533-4a9d-a3c0-a40f87c7cbb3,646,,,"[31.2, 28.5]",3753976,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ashley Williams,3644.0,Left Center Back,30,Swansea City,26,['f1ff9212-ee7e-47b0-be57-eeb1bf1a8176'],2,,,,,,,,,,,,,,,,,,Swansea City,26,00:13:02.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185019a9-3eda-46f1-b92f-2d7a1927311c,649,,,"[38.7, 41.5]",3753976,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jack Frank Porteous Cork,3462.0,Center Defensive Midfield,30,Swansea City,26,['e08356f3-24a8-4ea1-9659-4cf658dd72fa'],3,,,,,,,,,,,,,,,,,,Swansea City,26,00:13:03.957,Ball Receipt*,
