ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,40e78ea5-72d7-44e4-8340-1eae86943d06,1,,,3754152,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sunderland,41,,0,,,,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 9539, 'name': 'Vito Mannone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 3658, 'name': 'DeAndre Yedlin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 13286, 'name': 'Lamine Koné'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 4746, 'name': 'Younes Kaboul'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 13846, 'name': 'Jan Kirchhoff'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 27}, {'player': {'id': 7171, 'name': 'Fabio Borini'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 9}, {'player': {'id': 4429, 'name': ""Yann Gérard M''Vila""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 10783, 'name': 'Lee Cattermole'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 3196, 'name': 'Wahbi Khazri'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 22}, {'player': {'id': 3337, 'name': 'Jermain Defoe'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]}",Sunderland,41,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,886c26fe-3bc2-4096-a94e-5dda372b02c3,2,,,3754152,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sunderland,41,,0,,,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 3812, 'name': 'Christian Fuchs'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 28}, {'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 3662, 'name': 'Danny Drinkwater'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 26}, {'player': {'id': 3307, 'name': 'Marc Albrighton'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 3810, 'name': 'Shinji Okazaki'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Leicester City,22,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4c8e8fd6-b6b3-4fb8-a122-52e1a9626aab,3,,,3754152,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sunderland,41,['6ce58366-52b4-4951-b2c5-7c9eaeac5cb8'],0,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6ce58366-52b4-4951-b2c5-7c9eaeac5cb8,4,,,3754152,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sunderland,41,['4c8e8fd6-b6b3-4fb8-a122-52e1a9626aab'],0,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,85b79b4a-d399-4c6f-a05a-d66c937f6d46,1546,,,3754152,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,102,Sunderland,41,['902d3a2e-9b28-4963-924e-b7b7bf747317'],0,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,902d3a2e-9b28-4963-924e-b7b7bf747317,1547,,,3754152,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,102,Sunderland,41,['85b79b4a-d399-4c6f-a05a-d66c937f6d46'],0,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.916524,,,,,,,,,,,,795c9d64-b5d9-40de-a9f2-b5dfc5762a89,5,,"[60.0, 40.0]",3754152,0,,,,,-1.541393,,Right Foot,,,"[60.1, 36.6]",,Ground Pass,,3.4014702,,,Jermain Defoe,3337.0,,,,,Kick Off,1,From Kick Off,Fabio Borini,7171.0,Right Midfield,2,Sunderland,41,['b694b0b3-1dd7-489c-8a08-596a94d6bb10'],0,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.859,Pass,
,,,,,,,,,,,,,,,,,,2.495844,,,,,,,,,,,,780a8ad0-34ae-4561-a74f-6bfdfb7c4228,9,,"[65.3, 37.6]",3754152,0,,,,,-1.9812297,,Right Foot,,,"[54.9, 13.7]",,Ground Pass,,26.064728,,,Patrick van Aanholt,3321.0,,,,,,1,From Kick Off,Jermain Defoe,3337.0,Center Forward,2,Sunderland,41,"['167e2a47-46a9-4b13-84e3-b4003d118c3a', 'f750d687-d37f-4678-a420-efbb38b2e79c']",2,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:02.786,Pass,True
,,,,,,,,,,,,,,,,,,4.74847,,,,,,,,,,,,dc95af84-119b-4a5d-acf0-175a1941dddf,12,,"[56.0, 12.0]",3754152,0,,,,,0.056190785,,Right Foot,,,"[120.0, 15.6]",,High Pass,,64.10117,Out,,Lee Cattermole,10783.0,,,,,,1,From Kick Off,Patrick van Aanholt,3321.0,Left Back,2,Sunderland,41,['2b1d2177-3a21-46e4-bc19-1d2031ba69a1'],6,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:06.371,Pass,
,,,,,,,,,,,,,,,,,,5.423047,,,,,,,,,,,,f28b0d1d-6612-4815-9268-7d931e991197,15,,"[7.0, 44.1]",3754152,0,,,,,-0.34498504,,Right Foot,,,"[87.7, 15.1]",,High Pass,,85.752495,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,3,Leicester City,22,['b3662b94-1fff-4eb6-9bac-2645258dd9c2'],40,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:40.103,Pass,
,,,,,,,,,,,,,,,,,,0.933756,,,,,,,,,,,,e922baac-0277-4e29-996b-a6c6441cdf7a,29,,"[88.2, 40.2]",3754152,0,,,,,-1.6484178,,Right Foot,,,"[87.5, 31.2]",,Ground Pass,,9.027182,Incomplete,,Shinji Okazaki,3810.0,,,,,Recovery,1,From Goal Kick,N''Golo Kanté,3961.0,Right Defensive Midfield,3,Leicester City,22,"['149e5775-2d67-4545-a35d-ef662fe34871', '554540df-4f33-4621-8e4a-4b7b9839be38', 'a5984ab0-7e0d-408d-be18-a825704f0785']",53,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:53.154,Pass,True
,,,,,,,,,,,,,,,,,,0.476681,,,,,,,,,,,,7af3ebca-f412-4ca4-88e7-6d65986b7c58,32,,"[86.1, 39.2]",3754152,0,,,,,-0.7853982,,Right Foot,,,"[90.8, 34.5]",,Ground Pass,,6.646804,Incomplete,,,,,,,,Recovery,1,From Goal Kick,N''Golo Kanté,3961.0,Right Defensive Midfield,3,Leicester City,22,['c2968d63-102d-4289-a7a4-cd0853183be0'],54,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:54.475,Pass,
,,,,,,,,,,,,,,,,,,1.386502,,,,,,,,,,,,8e65875c-c886-40aa-b183-7798e23a7d9e,41,,"[93.9, 28.6]",3754152,0,,,,,0.6921846,,Right Foot,,,"[113.2, 44.6]",,High Pass,,25.069702,Incomplete,,Shinji Okazaki,3810.0,,,,,,1,From Goal Kick,Jamie Vardy,10960.0,Left Center Forward,3,Leicester City,22,"['0c009080-73b6-4a0f-a0cd-d079466ece20', '54b4e77d-ac92-4c98-962f-3e8777e0b7fc']",59,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:59.386,Pass,
,,,,,,,,,,,,,,,,,,1.161014,,,,,,,,,,,,561527d3-c1c5-40b3-889d-81c2ec9644ac,45,,"[120.0, 80.0]",3754152,1,,,,,-1.7146716,e2b77b8f-6b9b-45b2-9e17-287d14364626,Right Foot,,,"[115.9, 51.7]",,High Pass,,28.595453,,True,Shinji Okazaki,3810.0,True,,Outswinging,,Corner,1,From Corner,Marc Albrighton,3307.0,Left Midfield,4,Leicester City,22,['432407e6-6f8c-41e1-9552-1b12b8ff965a'],27,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:27.101,Pass,
,,,,,,,,,,,,,,,,,,3.160078,,,,,,,,,,,,75ac7a6b-7159-4f3c-a8f6-633c5a29b90d,50,,"[6.0, 44.0]",3754152,1,,,,,0.07898299,,Right Foot,,,"[71.7, 49.2]",,High Pass,,65.905464,Incomplete,,Jermain Defoe,3337.0,,,,,Goal Kick,1,From Goal Kick,Vito Mannone,9539.0,Goalkeeper,5,Sunderland,41,"['2b5325e3-6a9c-4950-be9c-169500ea199e', '5aa75d40-5ded-4d59-8fc7-53b163989e19']",56,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:56.412,Pass,
,,,,,,,,,,,,,,,,,,1.676196,,,,,,,,,,,,2b5325e3-6a9c-4950-be9c-169500ea199e,52,,"[48.4, 30.9]",3754152,1,,,,,0.02293176,,Head,,,"[70.2, 31.4]",,High Pass,,21.805733,,,Jamie Vardy,10960.0,,,,,Recovery,1,Regular Play,Wes Morgan,3813.0,Right Center Back,6,Leicester City,22,"['75ac7a6b-7159-4f3c-a8f6-633c5a29b90d', 'ccf0f14a-2d1c-4c04-9b2a-9f95143b3a7a']",59,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:59.572,Pass,
,,,,,,,,,,,,,,,,,,2.214832,,,,,,,,,,,,20536a87-4b47-4b04-8995-4e49d8a368a3,55,,"[70.2, 31.4]",3754152,2,,,,True,2.2364945,,,,,"[57.4, 47.7]",,High Pass,,20.725105,,,Riyad Mahrez,3814.0,,,,,,1,Regular Play,Jamie Vardy,10960.0,Left Center Forward,6,Leicester City,22,"['8dbea9d9-9284-450a-9aae-79eb743eaaab', 'd38d9909-9d24-432e-9383-badf56b566da']",1,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:01.248,Pass,True
,,,,,,,,,,,,,,,,,,1.839414,,,,,,,,,,,,20ffe032-e324-4f35-bd60-7d0a85b40224,59,,"[56.9, 46.5]",3754152,2,,,,,-1.6688416,,Left Foot,,,"[56.3, 40.4]",,Low Pass,,6.129437,,,N''Golo Kanté,3961.0,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,6,Leicester City,22,"['3cf5f795-6027-4fb8-a4bd-0fcd9209a9a5', '7bdd52d7-e2e0-4a21-ab81-ec58b03717e5']",3,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:03.564,Pass,True
,,,,,,,,,,,,,,,,,,1.297552,,,,,,,,,,,,b4cdea72-ee9c-4f66-bde5-e7c2806a47da,63,,"[50.3, 30.7]",3754152,2,,,,,-2.3086114,,Right Foot,,,"[38.3, 17.5]",,Ground Pass,,17.839283,,,Christian Fuchs,3812.0,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Defensive Midfield,6,Leicester City,22,['b1aa1a8a-0916-49d4-8c22-9e09ee1486ff'],7,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:07.049,Pass,
,,,,,,,,,,,,,,,,,,1.567766,,,,,,,,,,,,37307712-26ca-468a-8519-f1719d60bed3,66,,"[38.3, 12.5]",3754152,2,,,,,0.027899735,,Left Foot,,,"[81.3, 13.7]",,High Pass,,43.016743,,,Jamie Vardy,10960.0,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,6,Leicester City,22,['27a3a1c6-1b33-4302-802b-1172a91486c0'],9,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:09.237,Pass,
,,,,,,,,,,,,,,,,,,0.726628,,,,,,,,,,,,12c767e3-820b-4acd-9c48-9d558fe39552,70,,"[80.9, 12.4]",3754152,2,,,,,1.3178306,,Right Foot,,,"[84.7, 27.1]",,Ground Pass,,15.183214,,,Shinji Okazaki,3810.0,,,,,,1,Regular Play,Jamie Vardy,10960.0,Left Center Forward,6,Leicester City,22,['88930365-a4cd-49e2-b21a-fa3e0d8f4a2f'],12,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:12.298,Pass,
,,,,,,,,,,,,,,,,,,1.285438,,,,,,,,,,,,85d21461-ce84-466f-bace-d10f6912e49e,73,,"[84.7, 27.1]",3754152,2,,,,,-1.0667906,,Right Foot,,,"[93.8, 10.6]",,Ground Pass,,18.843037,,,Jamie Vardy,10960.0,,,,,,1,Regular Play,Shinji Okazaki,3810.0,Right Center Forward,6,Leicester City,22,['803a93d3-4c3c-4a86-b0da-430680697f63'],13,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:13.226,Pass,
,,,,,,,,,,,,,,,,,,1.571429,,,,,,,,,,,,e2f019d0-892d-48e8-8c54-9dcec9d658ca,79,,"[104.3, 0.1]",3754152,2,,,,,1.306378,,,,,"[111.8, 27.8]",,High Pass,,28.697386,Incomplete,,,,,,,,Throw-in,1,From Throw In,Christian Fuchs,3812.0,Left Back,7,Leicester City,22,['c3ba04a5-c5f1-40e4-b9ee-3084f1b32f38'],43,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:43.567,Pass,
,,,,,,,,,,,,,,,,,,4.813505,,,,,,,,,,,,9635c68d-ef9e-413f-8278-c24b077fd027,86,,"[5.6, 43.0]",3754152,3,,,,,0.36611888,,Drop Kick,,,"[75.5, 69.8]",,High Pass,,74.86154,Incomplete,,Fabio Borini,7171.0,,,,,,1,From Keeper,Vito Mannone,9539.0,Goalkeeper,8,Sunderland,41,"['b54ae000-cfa3-4d7b-8195-d98a36ac8e58', 'dde387c5-3978-4ebe-98c4-16cdf41a7a2a']",2,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:02.483,Pass,
,,,,,,,,,,,,,,,,,,2.08797,,,,,,,,,,,,2a9c9a04-97f8-4c45-83ae-e805a0834c66,91,,"[52.9, 6.3]",3754152,3,,,,,0.7853982,,Left Foot,,,"[86.0, 39.4]",,High Pass,,46.81047,Incomplete,,Jamie Vardy,10960.0,,,,,,1,From Keeper,Christian Fuchs,3812.0,Left Back,8,Sunderland,41,"['ba0d1680-109c-41d9-8f68-bb7bfc28e616', 'fa338f94-2486-44f6-aac6-71be7b3362ca']",9,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:03:09.327,Pass,
,,,,,,,,,,,,True,,,,,,1.766622,,,,,,,,,,,,fa338f94-2486-44f6-aac6-71be7b3362ca,93,,"[34.1, 40.7]",3754152,3,,,,,0.44834268,,Head,,,"[49.9, 48.3]",,High Pass,,17.532825,,,Lee Cattermole,10783.0,,,,,Interception,1,From Keeper,Younes Kaboul,4746.0,Left Center Back,8,Sunderland,41,"['2a9c9a04-97f8-4c45-83ae-e805a0834c66', '4dbce355-9d6a-4934-af02-919441648166']",11,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:11.415,Pass,
,,,,,,,,,,,,,,,,,,1.136957,,,,,,,,,,,,c15dd099-fc66-41fa-9e9c-31cf1ce1ec74,95,,"[49.9, 48.3]",3754152,3,,,,,2.067765,,Head,,,"[43.5, 60.1]",,Low Pass,,13.42386,,,Jan Kirchhoff,13846.0,,,,,,1,From Keeper,Lee Cattermole,10783.0,Left Center Midfield,8,Sunderland,41,['8d3cc918-04df-4266-a6d0-c5fa8539bf71'],13,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:13.222,Pass,
,,,,,,,,,,,,,,,,,,0.927474,,,,,,,,,,,,db632b2b-b375-410d-b765-706bb6e2aa20,98,,"[43.3, 60.5]",3754152,3,,,,,0.3615777,,Right Foot,,,"[58.9, 66.4]",,Ground Pass,,16.678429,,,Fabio Borini,7171.0,,,,,,1,From Keeper,Jan Kirchhoff,13846.0,Center Defensive Midfield,8,Sunderland,41,['bd5f996f-f1ab-4418-9032-e5eba352615d'],14,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:14.768,Pass,
,,,,,,,,,,,,,,,,,,1.46304,,,,,,,,,,,,8a30666d-e0d9-4140-90bb-7518394bac77,104,,"[58.6, 66.9]",3754152,3,,,,,0.19234873,,Right Foot,,,"[85.3, 72.1]",,Ground Pass,,27.201654,Incomplete,,DeAndre Yedlin,3658.0,,,,,Free Kick,1,From Free Kick,Jan Kirchhoff,13846.0,Center Defensive Midfield,9,Sunderland,41,"['832b2dbf-69ea-40a2-b0a3-139b26cb101d', 'ee06dd3e-785d-40ce-8856-1e70097e14ee']",22,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:22.088,Pass,
,,,,,,,,,,,,,,,,,,0.859098,,,,,,,,,,,,6994cbc6-2675-4030-b597-90edeefcca96,107,,"[81.8, 80.0]",3754152,3,,True,,,-1.7532117,,,,,"[79.9, 69.7]",,Low Pass,,10.473777,,,Jan Kirchhoff,13846.0,,,,,Throw-in,1,From Throw In,DeAndre Yedlin,3658.0,Right Back,10,Sunderland,41,['eb5c61bb-8c83-4b0e-8f59-71e3e2e382db'],30,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:30.563,Pass,
,,,,,,,,,,,,,,,,,,5.022277,,,,,,,,,,,,4cc800a7-8f6a-432e-9f56-82570f4104d1,109,,"[48.2, 69.0]",3754152,3,,,,,-2.3716838,,Left Foot,,,"[18.7, 40.4]",,Ground Pass,,41.087833,,,Vito Mannone,9539.0,,,,,,1,From Throw In,Jan Kirchhoff,13846.0,Center Defensive Midfield,10,Sunderland,41,['e1de4256-d6d1-467a-83b1-f3b1b4ac6fd7'],33,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:33.452,Pass,
,,,,,,,,,,,,,,,,,,2.898074,,,,,,,,,,,,86e83d91-4116-42df-bc76-b845b256470f,113,,"[18.7, 38.3]",3754152,3,,,,,-0.12797886,,Right Foot,,,"[83.2, 30.0]",,High Pass,,65.03184,Pass Offside,,Jermain Defoe,3337.0,,,,,,1,From Throw In,Vito Mannone,9539.0,Goalkeeper,10,Sunderland,41,"['82b033be-5a86-48b9-a90e-e84fba488c7d', 'a3a7a587-db13-43b6-83b1-edb5f54c8e37']",38,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:38.718,Pass,True
,,,,,,,,,,,,,,,,,,4.121797,,,,,,,,,,,,72a61a74-5e97-44fa-ace7-7a7e139e675b,115,,"[36.9, 50.5]",3754152,4,,,,,0.43013707,,Right Foot,,,"[101.2, 80.0]",,High Pass,,70.74419,Out,,Riyad Mahrez,3814.0,,,,,Free Kick,1,From Free Kick,Kasper Schmeichel,3815.0,Goalkeeper,11,Leicester City,22,['8f151752-e0dc-40ed-b4e1-0fac4bdb1a9f'],6,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:04:06.793,Pass,
,,,,,,,,,,,,,,,,,,1.132897,,,,,,,,,,,,6e253326-282c-46d9-bac1-120bf01bceaf,117,,"[28.9, 0.1]",3754152,4,,,,,0.23843211,,,,,"[43.3, 3.6]",,Low Pass,,14.819244,,,Jermain Defoe,3337.0,,,,,Throw-in,1,From Throw In,Patrick van Aanholt,3321.0,Left Back,12,Sunderland,41,['0983d556-7865-4d81-9208-c27dba668d08'],25,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:04:25.342,Pass,
,,,,,,,,,,,,,,,,,,1.648262,,,,,,,,,,,,5a26a75f-4117-4646-9058-00a201561c13,120,,"[43.5, 3.1]",3754152,4,,,,True,2.8263779,,,,,"[34.3, 6.1]",,Low Pass,,9.676776,Incomplete,,Jan Kirchhoff,13846.0,,,,,,1,From Throw In,Jermain Defoe,3337.0,Center Forward,12,Sunderland,41,"['134ba261-7a17-478b-9a23-24b2a242c854', '298db41f-3c0a-4fd9-a620-c898731be7b4', '4730ccf2-9fe3-4a52-863c-477afef510f3']",26,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:04:26.512,Pass,True
,,,,,,,,,,,,,,,,,,0.843673,,,,,,,,,,,,4730ccf2-9fe3-4a52-863c-477afef510f3,123,,"[85.8, 74.0]",3754152,4,,,,True,3.0676537,,,,,"[80.4, 74.4]",,Low Pass,,5.4147944,,,Danny Drinkwater,3662.0,,,,,Recovery,1,Regular Play,Shinji Okazaki,3810.0,Right Center Forward,13,Leicester City,22,"['2c47b4d6-e010-4e98-8a96-7b774f91bce7', '5a26a75f-4117-4646-9058-00a201561c13', '98a3e6b9-efc2-49af-9e44-02af21faf591']",28,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:04:28.160,Pass,True
,,,,,,,,,,,,,,,,,,1.009913,,,,,,,,,,,,cb6d6bd1-bb75-4a40-90ad-57d27f129489,125,,"[80.2, 74.0]",3754152,4,,,,,-0.9357696,,Right Foot,,,"[84.4, 68.3]",,Low Pass,,7.080254,,,Jamie Vardy,10960.0,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Left Defensive Midfield,13,Leicester City,22,['220fc83e-8f52-4a92-a0f6-b5975dfea25b'],29,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:04:29.004,Pass,
,,,,,,,,,,,,,,,,,,0.012907,,,,,,,,,,,,532b4c4b-1ca4-4553-8c33-a0866fe6d8c8,128,,"[84.4, 68.3]",3754152,4,,,,,1.2490457,,Right Foot,,,"[85.8, 72.5]",,Ground Pass,,4.427189,Incomplete,,Shinji Okazaki,3810.0,,,,,,1,Regular Play,Jamie Vardy,10960.0,Left Center Forward,13,Leicester City,22,"['145f1f6d-30c4-4e79-8d91-1358f3d86ede', 'bfd45242-026c-453a-9ded-3fc88958b443']",30,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:04:30.032,Pass,
,,,,,,,,,,,,,,,,,,1.240929,,,,,,,,,,,,6bdec790-38a8-4d5a-b8b0-d6ce79161886,136,,"[79.4, 70.6]",3754152,4,,,,,0.3250079,,Right Foot,,,"[88.6, 73.7]",,Low Pass,,9.708244,,,Shinji Okazaki,3810.0,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Left Defensive Midfield,13,Leicester City,22,['a397840e-fbd5-4008-91ad-6dc96c3d3c49'],33,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:04:33.025,Pass,
,,,,,,,,,,,,,,,,,,1.780526,,,,,,,,,,,,58593567-5451-46d5-bf75-f81a62c2cbc6,142,,"[88.0, 75.6]",3754152,4,,,,,-0.5489105,,Left Foot,,,"[110.4, 61.9]",,High Pass,,26.25738,Incomplete,,Marc Albrighton,3307.0,,,,,Recovery,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,13,Leicester City,22,"['4e1d425b-2030-43bf-8f97-aca01a6f32f5', '9c2d745d-28d1-46a7-8f49-0909cb67acab']",37,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:04:37.028,Pass,
,,,,,,,,,,,,,,,,,,1.549981,,,,,,,,,,,,4e1d425b-2030-43bf-8f97-aca01a6f32f5,145,,"[9.7, 18.2]",3754152,4,,,,True,-0.3733019,,,,,"[21.7, 13.5]",,Low Pass,,12.887591,Incomplete,,Lee Cattermole,10783.0,,,,,Interception,1,Regular Play,Lamine Koné,13286.0,Right Center Back,13,Leicester City,22,"['46cf033e-2243-4c73-9652-44e0c9a3c145', '58593567-5451-46d5-bf75-f81a62c2cbc6', '7ba81997-ae8e-4009-a325-84824324fe8c', '844875ef-21b0-41b1-97a1-bef5ba1708ff']",38,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:04:38.809,Pass,True
,,,,,,,,,,,,,,,,,,0.725738,,,,,,,,,,,,873c8de6-bec1-410f-8cc5-813b1431e530,151,,"[108.0, 80.0]",3754152,4,,,,,-1.3101939,,,,,"[110.0, 72.5]",,Low Pass,,7.7620873,,,Marc Albrighton,3307.0,,,,,Throw-in,1,From Throw In,Riyad Mahrez,3814.0,Right Midfield,14,Leicester City,22,"['7aa15d5a-543c-4154-a2ff-a89088cebe17', 'eb7f2434-8ddb-415b-99f2-5bbf032f1890']",54,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:04:54.183,Pass,True
,,,,,,,,,,,,,,,,,,1.888738,,,,,,,,,,,,13dcccb9-a06c-4c64-b2f2-0a25cddd7fe9,156,,"[14.9, 0.1]",3754152,5,,,,,0.119699925,,,,,"[44.0, 3.6]",,High Pass,,29.309725,Incomplete,,Jermain Defoe,3337.0,,,,,Throw-in,1,From Throw In,Patrick van Aanholt,3321.0,Left Back,15,Sunderland,41,"['546ad3c0-7566-4ccb-9a10-1a5c801769b9', '6ceb7787-efbb-40d5-bf11-2ecf8cba8988']",11,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:05:11.550,Pass,
,,,,,,,,,,,,,,,,,,0.739119,,,,,,,,,,,,00219164-1210-4d3c-b3ba-c7423878463e,160,,"[76.1, 77.8]",3754152,5,,,,,-0.4729066,,Right Foot,,,"[80.4, 75.6]",,Ground Pass,,4.830114,,,Riyad Mahrez,3814.0,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Left Defensive Midfield,16,Leicester City,22,['2df29622-9ca4-4041-8ee9-a1b2348ffae4'],15,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:05:15.967,Pass,
