50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.430889,,,,,,,,,,,,,,,60a026fd-5d69-4556-95d4-cf331fed8797,595,,"[18.8, 0.1]",3754308,13,,True,,,0.80094093,,,,,"[28.3, 9.9]",,Low Pass,,13.648809,,,José Manuel Jurado Marín,6870.0,,,,,,Throw-in,1,From Throw In,Nathan Aké,3306.0,Left Back,30,Watford,23,['cf78f522-01de-4233-a8a8-4ca6f2f37a4f'],35,,,,,,,,,,,,,,,,Watford,23,00:13:35.043,Pass,
,,,,,,,,,,,,,,,,,0.749115,,,,,,,,,,,,,,,f26d813c-470b-4f10-ab24-cd6eea37f63a,597,,"[28.1, 9.6]",3754308,13,,True,,,-0.67026335,,Right Foot,,,"[36.3, 3.1]",,Low Pass,,10.463747,,,Odion Jude Ighalo,5458.0,,,,,,,1,From Throw In,José Manuel Jurado Marín,6870.0,Left Midfield,30,Watford,23,['0ffa7b58-cf25-4aa3-9c62-2186e9747fd8'],35,,,,,,,,,,,,,,,,Watford,23,00:13:35.734,Pass,
,,,,,,,,,,,,,,,,,1.760299,,,,,,,,,,,,,,,36f7a4c7-8124-4ae1-a50d-292034c554aa,599,,"[37.1, 3.3]",3754308,13,,True,,,0.12659213,,Right Foot,,,"[48.1, 4.7]",,Low Pass,,11.088733,Incomplete,,José Manuel Jurado Marín,6870.0,,,,,,,1,From Throw In,Odion Jude Ighalo,5458.0,Right Center Forward,30,Watford,23,"['5c9988d6-4892-449e-866b-93a8dab596b1', 'e01fa245-45c0-446a-ab25-b0475e63c54c']",36,,,,,,,,,,,,,,,,Watford,23,00:13:36.856,Pass,
,,,,,,,,,,,True,,,,,,0.912386,,,,,,,,,,,,,,,e01fa245-45c0-446a-ab25-b0475e63c54c,601,,"[72.0, 75.4]",3754308,13,,,,,0.14551586,,Right Foot,,,"[83.6, 77.1]",,Ground Pass,,11.723907,,,DeAndre Yedlin,3658.0,,,,,,Interception,1,Regular Play,Duncan Watmore,22281.0,Right Midfield,31,Sunderland,41,"['36f7a4c7-8124-4ae1-a50d-292034c554aa', '94a9733e-3c31-43c0-8722-d36473b3968f']",38,,,,,,,,,,,,,,,,Sunderland,41,00:13:38.616,Pass,
,,,,,,,,,,,,,,,,,0.754385,,,,,,,,,,,,,,,b7cbfa91-f7c1-4f86-845d-839422199d17,604,,"[84.4, 77.1]",3754308,13,,,,,-1.3719105,,Right Foot,,,"[87.0, 64.2]",,Ground Pass,,13.159408,,,Jeremain Lens,16457.0,,,,,,,1,Regular Play,DeAndre Yedlin,3658.0,Right Back,31,Sunderland,41,['544cd831-5cd9-453d-950e-c860dee0c5d1'],39,,,,,,,,,,,,,,,,Sunderland,41,00:13:39.894,Pass,
,,,,,,,,,,,,,,,,,0.782995,,,,,,,,,,,,,,,80064a20-56af-4a21-a865-7c2004eb6035,608,,"[84.4, 67.2]",3754308,13,,,,,-2.784816,,Right Foot,,,"[73.4, 63.1]",,Ground Pass,,11.73925,,,Sebastian Larsson,5617.0,,,,,,,1,Regular Play,Jeremain Lens,16457.0,Right Center Midfield,31,Sunderland,41,['03232f50-3fd7-4b83-8ce8-f6d439d22597'],42,,,,,,,,,,,,,,,,Sunderland,41,00:13:42.573,Pass,
,,,,,,,,,,,,,,,,,2.159997,,,,,,,,,,,,,,,7e9b6ddd-a7b5-4c09-9c7a-be39331baf6c,611,,"[73.9, 61.6]",3754308,13,,,,,-1.5632207,,Right Foot,,,"[74.2, 22.0]",,Ground Pass,,39.601135,,,Thomas Robson,45389.0,,,,,,,1,Regular Play,Sebastian Larsson,5617.0,Center Defensive Midfield,31,Sunderland,41,['3904ed91-d913-4159-bb4b-29866bfcc68c'],44,,,,,,,,,,,,,,,,Sunderland,41,00:13:44.337,Pass,
,,,,,,,,,,,,,,,,,1.898798,,,,,,,,,,,,,,,84cbb300-bd51-4c59-8095-83074389e255,614,,"[86.5, 8.6]",3754308,13,,,,,1.0478797,,Left Foot,True,,"[109.5, 48.5]",,High Pass,,46.054424,Incomplete,,Jeremain Lens,16457.0,,,,,,,1,Regular Play,Thomas Robson,45389.0,Left Back,31,Sunderland,41,"['316e3b78-f6fc-47c3-80a0-c69c0d4bcca8', '427a0fd8-eaba-4443-82a6-4744227428bc']",50,,,,,,,,,,,,,,,,Sunderland,41,00:13:50.418,Pass,
,,,,,,,,,,,,,,,,,1.748793,,,,,,,,,,,,,,,b82a7521-b284-46e9-8069-80a3beae8314,619,,"[83.5, 47.7]",3754308,13,,,,,1.5392278,,Right Foot,,,"[84.4, 76.2]",,Ground Pass,,28.514208,,,DeAndre Yedlin,3658.0,,,,,,,1,Regular Play,Jack Rodwell,18751.0,Left Center Midfield,31,Sunderland,41,['0aa6fde3-c40e-4403-9377-5a3f920eb5fa'],54,,,,,,,,,,,,,,,,Sunderland,41,00:13:54.681,Pass,
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,4911f69b-6287-4889-8d51-a201905b88cc,622,,"[85.4, 75.1]",3754308,13,,,,,-0.07910289,,Right Foot,,,"[101.8, 73.8]",,Ground Pass,,16.451445,,,Jeremain Lens,16457.0,,,,,,,1,Regular Play,DeAndre Yedlin,3658.0,Right Back,31,Sunderland,41,['a677b889-baa2-4a15-9e6d-f6baddada0b4'],57,,,,,,,,,,,,,,,,Sunderland,41,00:13:57.276,Pass,
,,,,,,,,,,,,,,,,,0.932132,,,,,,,,,,,,,,,3a40033c-0850-4728-8fab-c81aea4778c3,625,,"[107.0, 72.9]",3754308,13,,,,,-1.4957496,,Right Foot,True,,"[109.0, 46.3]",,Low Pass,,26.675081,Incomplete,,Dame N''Doye,16295.0,,,,,,,1,Regular Play,Jeremain Lens,16457.0,Right Center Midfield,31,Sunderland,41,"['709e6602-c574-4e78-bb9d-338dfa0539e6', 'cb0913dc-f152-4d98-85e2-b48411eb1d92']",59,,,,,,,,,,,,,,,,Sunderland,41,00:13:59.447,Pass,
,,,,,,,,,,,,,,,,,3.346431,,,,,,,,,,,,,,,246ef61e-f4e0-4d1a-aa0c-eedefa664f3d,630,,"[6.4, 76.4]",3754308,14,,,,,-0.1630021,,Right Foot,,,"[59.3, 67.7]",,High Pass,,53.610634,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,,1,Regular Play,Craig Cathcart,3263.0,Right Back,31,Sunderland,41,"['03e181f5-41e7-42fa-8b4d-07d9f5b7f579', '59580900-772c-4177-8a47-a747a3d802c5']",7,,,,,,,,,,,,,,,,Watford,23,00:14:07.028,Pass,
,,,,,,,,,,,,,,,,,1.308523,,,,,,,,,,,,,,,057e665b-e724-42b9-9a94-99bc795545a8,635,,"[67.1, 11.3]",3754308,14,,,,,-0.8082253,,Right Foot,,,"[77.8, 0.1]",,Low Pass,,15.489674,Out,,Rees Greenwood,129559.0,,,,,,,1,Regular Play,John O''Shea,16890.0,Left Center Back,31,Sunderland,41,"['89e6dad4-7e2b-4081-a0ec-4fdc02b3932f', '991e7fa0-fbd2-46ea-863a-082cf090fab4']",11,,,,,,,,,,,,,,,,Sunderland,41,00:14:11.673,Pass,True
,,,,,,,,,,,,,,,,,0.695404,,,,,,,,,,,,,,,d863956b-a3aa-445f-a257-9e2cfe16ae11,637,,"[44.5, 80.0]",3754308,14,,True,,,-0.22112997,,,,,"[57.4, 77.1]",,Low Pass,,13.2219515,,,Adlène Guédioura,4828.0,,,,,,Throw-in,1,From Throw In,Craig Cathcart,3263.0,Right Back,32,Watford,23,['fe477453-f269-4680-b0d2-bdd6bcb696a6'],23,,,,,,,,,,,,,,,,Watford,23,00:14:23.173,Pass,
,,,,,,,,,,,,,,,,,0.898747,,,,,,,,,,,,,,,c153b8f4-ac35-4495-9c45-f619997e6502,639,,"[51.4, 77.1]",3754308,14,,True,,,-0.6063829,,Right Foot,,,"[63.8, 68.5]",,Low Pass,,15.090394,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,,1,From Throw In,Adlène Guédioura,4828.0,Right Defensive Midfield,32,Watford,23,"['004757e8-fd7c-44c3-badd-8d4bc0e38a8d', '65751186-b9c8-4895-a09a-846c8bd3deab']",23,,,,,,,,,,,,,,,,Watford,23,00:14:23.914,Pass,
,,,,,,,,,,,,,,,,,0.852075,,,,,,,,,,,,,,,004757e8-fd7c-44c3-badd-8d4bc0e38a8d,641,,"[56.3, 11.6]",3754308,14,,,,,-1.735945,,Right Foot,,,"[55.1, 4.4]",,Ground Pass,,7.299315,,,Thomas Robson,45389.0,,,,,,Recovery,1,Regular Play,Sebastian Larsson,5617.0,Center Defensive Midfield,33,Sunderland,41,"['c153b8f4-ac35-4495-9c45-f619997e6502', 'd0dc4e95-cd7a-477b-8799-4991b44bf1cf']",24,,,,,,,,,,,,,,,,Sunderland,41,00:14:24.813,Pass,
,,,,,,,,,,,,,,,,,1.073366,,,,,,,,,,,,,,,a208423c-a5a8-4906-816c-93825157fdc4,644,,"[58.3, 2.2]",3754308,14,,,,,-0.12914729,,Left Foot,,,"[66.0, 1.2]",,Ground Pass,,7.7646637,,,Rees Greenwood,129559.0,,,,,,,1,Regular Play,Thomas Robson,45389.0,Left Back,33,Sunderland,41,['75871f95-1bad-458e-abcc-e1dd8caf11de'],26,,,,,,,,,,,,,,,,Sunderland,41,00:14:26.055,Pass,
,,,,,,,,,,,,,,,,,0.701191,,,,,,,,,,,,,,,bd7f769c-642e-4f44-a2a8-c0747f887c7d,647,,"[66.5, 1.4]",3754308,14,,,,,2.039763,,Right Foot,,,"[62.7, 8.9]",,Ground Pass,,8.407735,,,Sebastian Larsson,5617.0,,,,,,,1,Regular Play,Rees Greenwood,129559.0,Left Midfield,33,Sunderland,41,['08069b90-eb38-4af0-b34f-e7fafd35efdd'],27,,,,,,,,,,,,,,,,Sunderland,41,00:14:27.546,Pass,
,,,,,,,,,,,,,,,,,1.568243,,,,,,,,,,,,,,,c07a9dde-4546-4518-86da-fd945aacc39f,649,,"[62.7, 8.9]",3754308,14,,,,,-2.4398696,,Right Foot,,,"[54.3, 1.8]",,Ground Pass,,10.998636,,,Thomas Robson,45389.0,,,,,,,1,Regular Play,Sebastian Larsson,5617.0,Center Defensive Midfield,33,Sunderland,41,['c7b5eea1-167c-42d8-9778-266106e11432'],28,,,,,,,,,,,,,,,,Sunderland,41,00:14:28.247,Pass,
,,,,,,,,,,,,,,,,,1.759998,,,,,,,,,,,,,,,453beb0f-7c0c-479e-a914-280ea7491b82,651,,"[53.6, 1.8]",3754308,14,,,,,2.3181505,,Left Foot,,,"[39.7, 16.8]",,Ground Pass,,20.450184,,,John O''Shea,16890.0,,,,,,,1,Regular Play,Thomas Robson,45389.0,Left Back,33,Sunderland,41,['d1d1cd4a-2f65-46c6-b8d0-c311ebe17310'],29,,,,,,,,,,,,,,,,Sunderland,41,00:14:29.816,Pass,
,,,,,,,,,,,,,,,,,1.999999,,,,,,,,,,,,,,,fca8dcde-18d8-44f5-b4cb-3cf4edbd5f0a,653,,"[39.7, 16.8]",3754308,14,,,,,1.7019539,,Left Foot,,,"[36.6, 40.3]",,Ground Pass,,23.703587,,,Lamine Koné,13286.0,,,,,,,1,Regular Play,John O''Shea,16890.0,Left Center Back,33,Sunderland,41,['6b6705ca-938d-4242-89ad-b31355010533'],31,,,,,,,,,,,,,,,,Sunderland,41,00:14:31.576,Pass,
,,,,,,,,,,,,,,,,,1.145617,,,,,,,,,,,,,,,96d9721c-922a-4039-a39b-875947e1b174,656,,"[38.1, 40.9]",3754308,14,,,,,-0.1906389,,Right Foot,,,"[49.5, 38.7]",,Ground Pass,,11.61034,,,Sebastian Larsson,5617.0,,,,,,,1,Regular Play,Lamine Koné,13286.0,Right Center Back,33,Sunderland,41,['742b60dd-22b6-44e8-bb84-63284ef4d715'],33,,,,,,,,,,,,,,,,Sunderland,41,00:14:33.879,Pass,
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,96a2aaff-54bf-4a8a-b5fd-5eb253ee13fc,659,,"[44.7, 51.0]",3754308,14,,,,,1.5761726,,Right Foot,,,"[44.6, 69.6]",,Ground Pass,,18.60027,,,DeAndre Yedlin,3658.0,,,,,,,1,Regular Play,Sebastian Larsson,5617.0,Center Defensive Midfield,33,Sunderland,41,['c6de924e-127c-48fc-8bcb-07ecfdb65dff'],36,,,,,,,,,,,,,,,,Sunderland,41,00:14:36.340,Pass,
,,,,,,,,,,,,,,,,,2.375466,,,,,,,,,,,,,,,f4616db0-4124-409d-b7f5-51f192f12fd9,662,,"[44.6, 69.6]",3754308,14,,,,,-2.0074234,,Right Foot,,,"[34.8, 48.6]",,Ground Pass,,23.174124,,,Lamine Koné,13286.0,,,,,,,1,Regular Play,DeAndre Yedlin,3658.0,Right Back,33,Sunderland,41,['5a375778-088f-4169-a88f-da4cf928783f'],38,,,,,,,,,,,,,,,,Sunderland,41,00:14:38.613,Pass,
,,,,,,,,,,,,,,,,,1.999999,,,,,,,,,,,,,,,2bcdcee5-a545-4530-951f-e9938009b0bf,665,,"[35.8, 47.0]",3754308,14,,,,,-1.702265,,Right Foot,,,"[32.6, 22.8]",,Ground Pass,,24.410654,,,John O''Shea,16890.0,,,,,,,1,Regular Play,Lamine Koné,13286.0,Right Center Back,33,Sunderland,41,['d3f03019-02be-4cf8-b1f9-663a2b0bdbcf'],41,,,,,,,,,,,,,,,,Sunderland,41,00:14:41.061,Pass,
,,,,,,,,,,,,,,,,,2.670432,,,,,,,,,,,,,,,358b425c-0029-4760-9273-e31ea0e2ca31,668,,"[32.6, 22.8]",3754308,14,,,,,2.7534316,,Left Foot,,,"[7.9, 32.9]",,Ground Pass,,26.685202,,,Jordan Pickford,3468.0,,,,,,,1,Regular Play,John O''Shea,16890.0,Left Center Back,33,Sunderland,41,['22161b8f-237e-45ca-821a-63fcd55151b1'],43,,,,,,,,,,,,,,,,Sunderland,41,00:14:43.924,Pass,
,,,,,,,,,,,,,,,,,3.410749,,,,,,,,,,,,,,,f48597b2-f27c-4a6c-9607-98397aa278d8,671,,"[7.9, 32.9]",3754308,14,,,,,-0.13114478,,Left Foot,,,"[73.1, 24.3]",,High Pass,,65.76473,Incomplete,,Dame N''Doye,16295.0,,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,33,Sunderland,41,"['277c9002-2482-4df8-acd3-b47a8d114aa1', '3aa65f69-b2c7-41a8-8c89-c19f2ef8cf68']",48,,,,,,,,,,,,,,,,Sunderland,41,00:14:48.894,Pass,
,,,,,,,,,,,,,,,,,1.114737,,,,,,,,,,,,,,,722dc4c8-368d-46cb-8c05-891149466059,676,,"[69.4, 51.0]",3754308,15,,,,,1.4065437,,Left Foot,,,"[72.4, 69.1]",,Ground Pass,,18.346935,,,Craig Cathcart,3263.0,,,,,,Free Kick,1,From Free Kick,Ben Watson,3626.0,Left Defensive Midfield,34,Watford,23,['e537e5c0-e369-42fe-bc2f-d4835cfe6ca9'],19,,,,,,,,,,,,,,,,Watford,23,00:15:19.508,Pass,
,,,,,,,,,,,,,,,,,1.209425,,,,,,,,,,,,,,,9f3206bc-585b-4564-a0e5-eb2b021f00df,679,,"[72.5, 70.4]",3754308,15,,,,,0.3327391,,Right Foot,,,"[86.1, 75.1]",,Ground Pass,,14.389232,,,Almen Abdi,43081.0,,,,,,,1,From Free Kick,Craig Cathcart,3263.0,Right Back,34,Watford,23,['59173aa6-c5ff-4d08-9abd-ec673422ca8f'],21,,,,,,,,,,,,,,,,Watford,23,00:15:21.202,Pass,
,,,,,,,,,,,,,,,,,1.442223,,,,,,,,,,,,,,,23c72196-5092-4363-9c03-5ad81b754b01,682,,"[88.3, 75.3]",3754308,15,,,,,3.0542245,,Right Foot,,,"[74.6, 76.5]",,Ground Pass,,13.752455,,,Craig Cathcart,3263.0,,,,,,,1,From Free Kick,Almen Abdi,43081.0,Right Midfield,34,Watford,23,['aff3df4d-fbd0-436b-919e-d12016f653fb'],23,,,,,,,,,,,,,,,,Watford,23,00:15:23.265,Pass,
,,,,,,,,,,,,,,,,,4.33547,,,,,,,,,,,,,,,2f9997e4-c8b0-44fe-8d87-f85e1f798998,685,,"[74.6, 76.5]",3754308,15,,,,,-0.35247993,,Left Foot,,,"[120.0, 59.8]",,Low Pass,,48.37406,Out,,Odion Jude Ighalo,5458.0,,,,,,,1,From Free Kick,Craig Cathcart,3263.0,Right Back,34,Watford,23,['96d8954d-bed2-467c-8407-be0af3e4e4f3'],25,,,,,,,,,,,,,,,,Watford,23,00:15:25.395,Pass,
,,,,,,,,,,,,,,,,,4.189464,,,,,,,,,,,,,,,7589ac92-0e47-435f-927b-604582e83dbd,687,,"[6.0, 36.0]",3754308,15,,,,,-0.30179754,,Left Foot,,,"[74.1, 14.8]",,High Pass,,71.323555,Incomplete,,Dame N''Doye,16295.0,,,,,,Goal Kick,1,From Goal Kick,Jordan Pickford,3468.0,Goalkeeper,35,Sunderland,41,"['51d3aae0-110a-448e-91db-8fd828ecdc59', 'd820467c-218d-45b7-9219-ecc324ec63c5']",53,,,,,,,,,,,,,,,,Sunderland,41,00:15:53.253,Pass,
,,,,,,,,,,,,,,,,,2.916633,,,,,,,,,,,,,,,ddea9fd5-89a6-4b14-93a5-29a4784b94d3,692,,"[58.4, 69.0]",3754308,16,,,,True,0.45471928,,,,,"[80.9, 80.0]",,High Pass,,25.04496,Out,,Odion Jude Ighalo,5458.0,,,,,,Recovery,1,From Goal Kick,Adlène Guédioura,4828.0,Right Defensive Midfield,35,Sunderland,41,"['01fd0324-4db1-461d-a718-bc5b7ac39253', '34232f32-6b63-450f-92ec-4b7e2c5639d9']",0,,,,,,,,,,,,,,,,Watford,23,00:16:00.092,Pass,True
,,,,,,,,,,,,,,,,,2.252363,,,,,,,,,,,,,,,bfb620c2-9763-4a1d-bd13-4814150aed3d,694,,"[38.3, 0.1]",3754308,16,,True,,,2.3742106,,,,,"[27.0, 11.0]",,Low Pass,,15.700318,,,John O''Shea,16890.0,,,,,,Throw-in,1,From Throw In,Thomas Robson,45389.0,Left Back,36,Sunderland,41,['e571ca9f-0814-42ee-b915-d1f6c84c07d8'],9,,,,,,,,,,,,,,,,Sunderland,41,00:16:09.929,Pass,
,,,,,,,,,,,,,,,,,1.582949,,,,,,,,,,,,,,,a1ba763f-71cf-4a4a-846a-aa3239a9a6fe,696,,"[29.0, 7.4]",3754308,16,,,,,1.1003921,,Right Foot,,,"[38.0, 25.1]",,Ground Pass,,19.856737,,,Sebastian Larsson,5617.0,,,,,,,1,From Throw In,John O''Shea,16890.0,Left Center Back,36,Sunderland,41,['7f8a8f15-83cf-4cd5-b8de-4ff894afdfd0'],13,,,,,,,,,,,,,,,,Sunderland,41,00:16:13.570,Pass,
,,,,,,,,,,,,,,,,,5.183507,,,,,,,,,,,,,,,581318f6-1d23-4b5f-8848-773679ac492a,699,,"[35.0, 20.1]",3754308,16,,,,,-0.13101,,Right Foot,,,"[120.0, 8.9]",,High Pass,,85.73471,Out,,Dame N''Doye,16295.0,,,,,,,1,From Throw In,Sebastian Larsson,5617.0,Center Defensive Midfield,36,Sunderland,41,['fd7caa3f-3e22-485b-a1e5-f3d2affadc14'],18,,,,,,,,,,,,,,,,Sunderland,41,00:16:18.020,Pass,
,,,,,,,,,,,,,,,,,4.006006,,,,,,,,,,,,,,,d2d079d2-c8d3-42d4-b017-f581cb117810,701,,"[7.0, 44.1]",3754308,16,,,,,-0.29734498,,Right Foot,,,"[80.1, 21.7]",,High Pass,,76.45502,,,Troy Deeney,3454.0,,,,,,Goal Kick,1,From Goal Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,37,Watford,23,['848bc8ff-63a0-47d7-ba63-6b8f2627509b'],49,,,,,,,,,,,,,,,,Watford,23,00:16:49.514,Pass,
,,,,,,,,,,,,,,,,,2.750025,,,,,,,,,,,,,,,79293d8d-4ccb-4480-84c6-abe71543b93f,704,,"[80.1, 21.7]",3754308,16,,,,True,-0.8345389,,,,,"[91.7, 8.9]",,High Pass,,17.274258,,,José Manuel Jurado Marín,6870.0,,,,,,,1,From Goal Kick,Troy Deeney,3454.0,Left Center Forward,37,Watford,23,"['74531a79-2d00-4e36-96d6-1d2f80ccaa09', 'd5e88fa1-bf09-4071-a805-6fc7ee879a94']",53,,,,,,,,,,,,,,,,Watford,23,00:16:53.520,Pass,True
,,,,,,,,,,,,,,,,,1.70378,,,,,,,,,,,,,,,d2e14814-55ff-471a-a6ce-e76436c1f0ac,709,,"[87.1, 20.1]",3754308,16,,,,,1.3932657,a5e3d994-9ca7-44b6-ac04-bc4083298414,Right Foot,,,"[93.9, 58.0]",,Ground Pass,,38.505196,,,Almen Abdi,43081.0,True,,,,,,1,From Goal Kick,José Manuel Jurado Marín,6870.0,Left Midfield,37,Watford,23,"['36ed69ec-9b50-42ea-b745-22c31b42726c', '46cc1483-d7e2-4598-82a3-0a0ce4937d9a']",59,,,,,,,,,,,,,,,,Watford,23,00:16:59.107,Pass,True
,,,,,,,,,,,,,,,,,5.774124,,,,,,,,,,,,,,,2d065827-e673-4565-ba5a-72a3f0bda47a,718,,"[6.0, 44.0]",3754308,17,,,,,-0.36108935,,Left Foot,,,"[91.0, 11.9]",,High Pass,,90.85928,Incomplete,,Rees Greenwood,129559.0,,,,,,Goal Kick,1,From Goal Kick,Jordan Pickford,3468.0,Goalkeeper,38,Sunderland,41,"['63664780-4f6e-4685-8a97-19b93db31fc5', 'be9cdc36-679b-4389-b666-ecef60368984']",31,,,,,,,,,,,,,,,,Sunderland,41,00:17:31.887,Pass,
,,,,,,,,,,,,,,,,,1.432851,,,,,,,,,,,,,,,be9cdc36-679b-4389-b666-ecef60368984,721,,"[29.1, 68.2]",3754308,17,,,,True,0.8317226,,,,,"[36.3, 76.1]",,High Pass,,10.688779,,,Almen Abdi,43081.0,,,,,,Recovery,1,Regular Play,Craig Cathcart,3263.0,Right Back,39,Watford,23,"['2d065827-e673-4565-ba5a-72a3f0bda47a', '3754306a-0bff-4fbc-8ca0-2d142208caed', '7a300834-b886-4853-9c55-fd50a0d51429']",37,,,,,,,,,,,,,,,,Watford,23,00:17:37.661,Pass,True
,,,,,,,,,,,,,,,,,4.735745,,,,,,,,,,,,,,,b443c18f-5402-40a6-bdc5-8bebcbce0a85,723,,"[36.9, 77.1]",3754308,17,,,,,-1.302136,,Right Foot,,,"[45.6, 45.5]",,High Pass,,32.775753,,,José Manuel Jurado Marín,6870.0,,,,,,,1,Regular Play,Almen Abdi,43081.0,Right Midfield,39,Watford,23,['03d16c1c-15e5-41c1-9b68-9766749b6fbb'],39,,,,,,,,,,,,,,,,Watford,23,00:17:39.094,Pass,
,,,,,,,,,,,,,,,,,1.886759,,,,,,,,,,,,,,,a1a38ce3-2518-429b-8e42-6e03bffc723f,727,,"[46.7, 45.0]",3754308,17,,,,,-0.8668502,,Left Foot,,,"[51.2, 39.7]",,Low Pass,,6.9526973,,,Troy Deeney,3454.0,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,39,Watford,23,['88242249-5bb5-4c33-8b50-c5c7a66844bd'],43,,,,,,,,,,,,,,,,Watford,23,00:17:43.869,Pass,
,,,,,,,,,,,,,,,,,0.88911,,,,,,,,,,,,,,,ec4c3595-f64f-49ed-b633-279057831b20,731,,"[50.0, 8.3]",3754308,17,,,,,1.7968647,,Right Foot,,,"[45.4, 28.3]",,Ground Pass,,20.522182,,,Ben Watson,3626.0,,,,,,,1,Regular Play,Troy Deeney,3454.0,Left Center Forward,39,Watford,23,['701c908c-6184-4930-8221-87632fda9d07'],50,,,,,,,,,,,,,,,,Watford,23,00:17:50.253,Pass,
,,,,,,,,,,,,,,,,,1.005134,,,,,,,,,,,,,,,b842b4b5-5d37-4c3a-8fb7-94cb67eb8d7c,734,,"[45.4, 28.3]",3754308,17,,,,,2.5331326,,Right Foot,,,"[36.5, 34.5]",,Ground Pass,,10.846659,,,Miguel Ángel Britos Cabrera,3288.0,,,,,,,1,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,39,Watford,23,['255be98f-c08c-4a6f-83bb-f7dce8e4c1bf'],52,,,,,,,,,,,,,,,,Watford,23,00:17:52.153,Pass,
,,,,,,,,,,,,,,,,,0.935647,,,,,,,,,,,,,,,7f95e430-ec60-4ebe-94b7-9e4ec251f3b3,736,,"[36.5, 34.5]",3754308,17,,,,,-1.60741,,Left Foot,,,"[35.5, 7.2]",,Ground Pass,,27.31831,,,Nathan Aké,3306.0,,,,,,,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,39,Watford,23,['cff4fe30-479a-47ff-bd8e-33bcd3b33270'],53,,,,,,,,,,,,,,,,Watford,23,00:17:53.158,Pass,
,,,,,,,,,,,,,,,,,1.064334,,,,,,,,,,,,,,,dbd6d472-d1e4-4f0d-ac8f-40300dcb1c72,739,,"[35.5, 7.2]",3754308,17,,,,,-0.27324495,,Left Foot,,,"[51.2, 2.8]",,Ground Pass,,16.304907,,,Troy Deeney,3454.0,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,39,Watford,23,['c6da9b9f-39b9-40a9-9b52-be95cfc9793a'],54,,,,,,,,,,,,,,,,Watford,23,00:17:54.691,Pass,
,,,,,,,,,,,,,,,,,4.867592,,,,,,,,,,,,,,,ba2ca04b-1a80-404f-9e0a-25edbe6d9b22,742,,"[46.0, 8.0]",3754308,17,,,,,0.8727088,,Right Foot,,,"[80.4, 49.0]",,High Pass,,53.519714,Incomplete,,Odion Jude Ighalo,5458.0,,,True,,,,1,Regular Play,Troy Deeney,3454.0,Left Center Forward,39,Watford,23,"['548e7426-617b-4f20-9d06-21cbc93c67c0', 'd468b257-e4df-4bdf-8eb0-7f7f4c0ba0f9']",57,,,,,,,,,,,,,,,,Watford,23,00:17:57.018,Pass,
,,,,,,,,,,,,,,,,,2.868981,,,,,,,,,,,,,,,d468b257-e4df-4bdf-8eb0-7f7f4c0ba0f9,746,,"[39.7, 31.1]",3754308,18,,,,,-0.23737425,,Left Foot,,,"[76.9, 22.1]",,High Pass,,38.273228,Incomplete,,,,,,,,,Recovery,1,Regular Play,Thomas Robson,45389.0,Left Back,39,Watford,23,"['226a7b24-f9c7-404b-b0c2-f0c6cbce7e1a', 'b735a90f-e320-4eba-84c9-761b5e2856dc', 'ba2ca04b-1a80-404f-9e0a-25edbe6d9b22']",1,,,,,,,,,,,,,,,,Sunderland,41,00:18:01.886,Pass,True
