ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.00471,,,,,,,,,,,,f4c6d7bb-8c68-4de9-bcad-5c8a79481477,28,,"[73.7, 80.0]",3754306,0,,True,,,-1.849096,,,,,"[66.7, 55.5]",,Low Pass,,25.480385,,,Leandro Bacuna,9533.0,,,,,,Throw-in,1,From Throw In,Micah Richards,42700.0,Right Back,4,Aston Villa,59,['d2b2356f-b452-44f2-9197-3a10529bb62a'],53,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:53.463,Pass,
,,,,,,,,,,,,,,,,1.508014,,,,,,,,,,,,5fc420f9-aef9-4e2b-b167-c94f7d9f67e6,30,,"[66.7, 55.5]",3754306,0,,True,,,-2.612003,,Right Foot,,,"[46.2, 43.5]",,Ground Pass,,23.753946,,,Joleon Lescott,20285.0,,,,,,,1,From Throw In,Leandro Bacuna,9533.0,Right Center Midfield,4,Aston Villa,59,['fc3a0721-e1ca-4d60-b76c-53cc797126b0'],54,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:54.677,Pass,
,,,,,,,,,,,,,,,,1.782212,,,,,,,,,,,,513e82b5-52d1-4be0-980e-38a37a4e6df2,32,,"[48.4, 33.9]",3754306,0,,,,,-1.2966288,,Left Foot,,,"[55.6, 8.3]",,Ground Pass,,26.593233,,,Aly Cissokho,27146.0,,,,,,,1,From Throw In,Joleon Lescott,20285.0,Left Center Back,4,Aston Villa,59,['5779491e-9333-4950-b21c-f6e88b28a051'],57,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:57.483,Pass,
,,,,,,,,,,,,,,,,1.604506,,,,,,,,,,,,dc78dfcd-0f7b-4377-9bff-58b82cf6b91c,34,,"[55.6, 8.3]",3754306,0,,,,,2.1529338,,Left Foot,,,"[45.2, 24.1]",,Ground Pass,,18.915602,,,Joleon Lescott,20285.0,,,,,,,1,From Throw In,Aly Cissokho,27146.0,Left Back,4,Aston Villa,59,['a7d460c3-3736-479d-8293-711dbc514138'],59,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:59.265,Pass,
,,,,,,,,,,,,,,,,1.399483,,,,,,,,,,,,95d104f8-817e-4881-8834-166584eac5fb,36,,"[45.2, 24.1]",3754306,1,,,,,-0.102533065,,Left Foot,,,"[76.3, 20.9]",,High Pass,,31.264196,,,Jordan Veretout,7153.0,,,,,,,1,From Throw In,Joleon Lescott,20285.0,Left Center Back,4,Aston Villa,59,['bf2f0a7d-0803-4c4d-987f-8239790eceae'],0,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:00.870,Pass,
,,,,,,,,,,,,,,,,1.205386,,,,,,,,,,,,a1f2b4f6-67d4-4997-a997-54b08ce107bb,39,,"[76.3, 20.9]",3754306,1,,,,,-1.8992357,,Other,,,"[70.2, 3.0]",,Low Pass,,18.910843,,,Aly Cissokho,27146.0,,,,,,,1,From Throw In,Jordan Veretout,7153.0,Left Attacking Midfield,4,Aston Villa,59,['8a403930-c5cf-47d2-af4b-d085537c5cf9'],2,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:02.349,Pass,
,,,,,,,,,,,,,,,,0.737404,,,,,,,,,,,,2e4ff8ed-6bfa-44d7-a2b6-067107d6ccef,41,,"[70.2, 3.0]",3754306,1,,,,,0.35115385,,Left Foot,,,"[80.3, 6.7]",,Ground Pass,,10.756393,,,Jordan Veretout,7153.0,,,,,,,1,From Throw In,Aly Cissokho,27146.0,Left Back,4,Aston Villa,59,['6a153ecb-001e-49f2-80b5-921f0aa4bc6a'],3,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:03.555,Pass,
,,,,,,,,,,,,,,,,0.917347,,,,,,,,,,,,abe06a88-785b-4daf-a169-aebdfbf5a497,47,,"[88.0, 0.1]",3754306,1,,,,,1.1441689,,,,,"[91.0, 6.7]",,Low Pass,,7.2498274,,,Ashley Westwood,3583.0,,,,,,Throw-in,1,From Throw In,Aly Cissokho,27146.0,Left Back,5,Aston Villa,59,['fe54c818-726a-44df-9b81-f210b78ee6b0'],17,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:17.016,Pass,
,,,,,,,,,,,,,,,,0.71354,,,,,,,,,,,,3a0017db-746a-4fc5-a361-500bcbf0f152,50,,"[91.0, 5.1]",3754306,1,,,,,-2.4725497,,Right Foot,,,"[86.7, 1.7]",,Ground Pass,,5.481788,,,Aly Cissokho,27146.0,,,,,,,1,From Throw In,Ashley Westwood,3583.0,Left Center Midfield,5,Aston Villa,59,['5dc822ce-b835-4c51-ba07-2ba7cd06d809'],18,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:18.526,Pass,
,,,,,,,,,,,,,,,,1.577514,,,,,,,,,,,,8d5ae93c-50dd-4406-9558-8e41315f7502,54,,"[87.0, 1.7]",3754306,1,,,,,3.1415927,,Left Foot,,,"[80.6, 1.7]",,Ground Pass,,6.4,,,Ashley Westwood,3583.0,,,,,,,1,From Throw In,Aly Cissokho,27146.0,Left Back,5,Aston Villa,59,"['d19178f1-cb5f-47c7-b2cc-510b0f80f2e0', 'f074d3db-001f-4359-8952-39f5f5f380a3']",19,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:19.851,Pass,True
,,,,,,,,,,,,,,,,0.803106,,,,,,,,,,,,beb72074-181e-47b8-9248-1ad743bd8b12,60,,"[80.3, 0.1]",3754306,1,,,,,0.6889244,,,,,"[85.4, 4.3]",,Low Pass,,6.606815,,,Jordan Veretout,7153.0,,,,,,Throw-in,1,From Throw In,Aly Cissokho,27146.0,Left Back,6,Aston Villa,59,['81458c23-4ebf-46ea-86c5-e276172ba4e6'],32,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:32.406,Pass,
,,,,,,,,,,,,,,,,1.408098,,,,,,,,,,,,56cb5041-c1be-4169-afbd-0286cc1a5b07,62,,"[85.4, 4.3]",3754306,1,,,,,-2.844748,,Right Foot,,,"[76.9, 1.7]",,Low Pass,,8.888757,,,Aly Cissokho,27146.0,,,,,,,1,From Throw In,Jordan Veretout,7153.0,Left Attacking Midfield,6,Aston Villa,59,['8942b441-f7c1-459d-b4dd-a248fc0e7684'],33,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:33.209,Pass,
,,,,,,,,,,,,,,,,0.682378,,,,,,,,,,,,3a801f3a-977a-4601-ab9d-17cb14209d20,65,,"[76.9, 1.7]",3754306,1,,,,,1.5261831,,Left Foot,,,"[77.4, 12.9]",,Ground Pass,,11.211155,,,Jordan Veretout,7153.0,,,,,,,1,From Throw In,Aly Cissokho,27146.0,Left Back,6,Aston Villa,59,['465bbbd6-de13-45f6-9759-a7a6512dd24d'],35,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:35.222,Pass,
,,,,,,,,,,,,,,,,1.731933,,,,,,,,,,,,683fe2df-9a40-4697-a008-fc65faa773fe,72,,"[54.2, 65.1]",3754306,1,,,,,-0.72768456,,Right Foot,,,"[66.1, 54.5]",,Ground Pass,,15.936437,Incomplete,,Gary O''Neil,9452.0,,,,,,,1,From Throw In,Steven Naismith,9528.0,Center Attacking Midfield,6,Aston Villa,59,"['a2fcee22-1d13-4673-8057-c4002c3eced2', 'f55b9812-4b4b-455f-b244-152e50e3b750']",38,,,,,,,,,,,,,,,,,Norwich City,56,00:01:38.917,Pass,
,,,,,,,,,,,True,,,,,1.39373,,,,,,,,,,,,a2fcee22-1d13-4673-8057-c4002c3eced2,74,,"[54.0, 25.6]",3754306,1,,,,,-0.31192285,,Right Foot,,,"[78.5, 17.7]",,Low Pass,,25.742184,,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,Interception,1,From Throw In,Tetchi Jores Charlemagne Ulrich Okore,24380.0,Right Center Back,6,Aston Villa,59,"['662999c1-8aec-4f16-a2fe-c05ee5e63060', '683fe2df-9a40-4697-a008-fc65faa773fe']",40,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:40.649,Pass,
,,,,,,,,,,,,,,,,1.147967,,,,,,,,,,,,aa4abfe2-4543-4bac-9810-17d13d7cbcc1,78,,"[35.8, 68.6]",3754306,1,,,,,0.4949573,,Right Foot,,,"[53.4, 78.1]",,Ground Pass,,20.00025,,,Jonathan Howson,9578.0,,,,,,Recovery,1,Regular Play,Russell Martin,21212.0,Right Back,7,Norwich City,56,"['3bf566c5-2724-41ba-abbf-0ae6627685c8', 'b66bb8a3-351b-446d-b24c-88083844044e']",43,,,,,,,,,,,,,,,,,Norwich City,56,00:01:43.232,Pass,True
,,,,,,,,,,,,,,,,1.24462,,,,,,,,,,,,ae1372dc-0ef3-475c-93e3-61f6c4a7876a,82,,"[52.8, 78.1]",3754306,1,,,,,-0.80886805,,Right Foot,,,"[63.2, 67.2]",,Ground Pass,,15.065523,,,Gary O''Neil,9452.0,,,,,,,1,Regular Play,Jonathan Howson,9578.0,Right Midfield,7,Norwich City,56,"['89514f8e-e4ab-49d0-b2c0-0e691d973ad7', 'fe888fbe-520c-4489-a64b-29b9975508f3']",45,,,,,,,,,,,,,,,,,Norwich City,56,00:01:45.040,Pass,True
,,,,,,,,,,,,,,,,0.630095,,,,,,,,,,,,c84340df-e273-410f-ac1c-bff0ea5a564d,86,,"[63.7, 69.4]",3754306,1,,,,,-2.936951,,Left Foot,,,"[58.4, 68.3]",,Ground Pass,,5.4129477,,,Jonathan Howson,9578.0,,,,,,,1,Regular Play,Gary O''Neil,9452.0,Right Center Midfield,7,Norwich City,56,"['82296386-1a12-431c-8b49-9903f02f41f7', 'e82cf172-5fc9-4966-b51d-18765c259658']",46,,,,,,,,,,,,,,,,,Norwich City,56,00:01:46.805,Pass,True
,,,,,,,,,,,,,,,,0.858644,,,,,,,,,,,,5bb0f544-f2c1-4b73-82ab-8bae8ccffa75,88,,"[58.4, 68.3]",3754306,1,,,,,-0.87680936,,Right Foot,,,"[69.3, 55.2]",,Ground Pass,,17.041714,,,Wes Hoolahan,10966.0,,,,,,,1,Regular Play,Jonathan Howson,9578.0,Right Midfield,7,Norwich City,56,['57bd2333-0ece-4e84-a7f3-53be5fe862f9'],47,,,,,,,,,,,,,,,,,Norwich City,56,00:01:47.435,Pass,
,,,,,,,,,,,,,,,,0.539908,,,,,,,,,,,,cc6504e6-ce5b-4753-b97e-5c7bddd4f3bc,93,,"[69.1, 60.6]",3754306,1,,,,,-1.6155425,,Left Foot,,,"[68.8, 53.9]",,Ground Pass,,6.706713,,,Steven Naismith,9528.0,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Left Midfield,7,Norwich City,56,"['16382e4c-b2e8-46fb-9eb1-d0d118c0e54d', '57a674de-c5fe-4b62-86ae-d127dbdd9df9']",50,,,,,,,,,,,,,,,,,Norwich City,56,00:01:50.237,Pass,True
,,,,,,,,,,,,,,,,0.691227,,,,,,,,,,,,563ac04d-056f-4d62-87ac-164542ff836e,95,,"[68.8, 53.9]",3754306,1,,,,,-0.32564157,,Right Foot,,,"[76.5, 51.3]",,Ground Pass,,8.127115,,,Dieumerci Mbokani Bezua,23663.0,,,,,,,1,Regular Play,Steven Naismith,9528.0,Center Attacking Midfield,7,Norwich City,56,['2f7d6d33-6e15-4b14-b29b-c731a68dc01f'],50,,,,,,,,,,,,,,,,,Norwich City,56,00:01:50.777,Pass,
,,,,,,,,,,,,,,,,1.009715,,,,,,,,,,,,dd2f7104-047e-429a-af59-376b2672d339,99,,"[91.2, 56.6]",3754306,1,,,,,0.43559375,,Right Foot,,,"[107.1, 64.0]",,Ground Pass,,17.537674,,,Steven Naismith,9528.0,,,,,,,1,Regular Play,Dieumerci Mbokani Bezua,23663.0,Center Forward,7,Norwich City,56,['5a498acc-6ab3-4a45-b744-e1f444365c52'],54,,,,,,,,,,,,,,,,,Norwich City,56,00:01:54.934,Pass,
,,,,,,,,,,,,,,,,0.212193,,,,,,,,,,,,38b216e4-da3f-41a5-b927-3ccf9b41932c,102,,"[114.9, 60.0]",3754306,1,,,,,-2.1193457,,Right Foot,,True,"[113.8, 58.2]",,Ground Pass,,2.1095023,Incomplete,,,,,,,,,,1,Regular Play,Steven Naismith,9528.0,Center Attacking Midfield,7,Norwich City,56,['d7210912-1089-4fbf-9ee6-1cf362a1e83d'],57,,,,,,,,,,,,,,,,,Norwich City,56,00:01:57.166,Pass,
,,,,,,,,,,,,,,,,2.923085,,,,,,,,,,,,47c998ec-3048-41ae-83ff-944cb89e3f42,108,,"[63.5, 80.0]",3754306,2,,,,,-2.7432427,,,,,"[37.6, 69.1]",,Low Pass,,28.100178,,,Timm Klose,9461.0,,,,,,Throw-in,1,From Throw In,Russell Martin,21212.0,Right Back,8,Norwich City,56,['101a937d-1ffa-44df-abda-668de4c2efd3'],7,,,,,,,,,,,,,,,,,Norwich City,56,00:02:07.998,Pass,
,,,,,,,,,,,,,,,,1.56669,,,,,,,,,,,,9f27da74-0b98-4ac4-bc28-c51490c0f5d8,111,,"[43.8, 69.4]",3754306,2,,,,,0.42163032,,Right Foot,,,"[57.4, 75.5]",,Ground Pass,,14.905368,,,Jonathan Howson,9578.0,,,,,,,1,From Throw In,Timm Klose,9461.0,Right Center Back,8,Norwich City,56,['271e3eb2-c9ae-43fb-9fcc-85954b5537ea'],12,,,,,,,,,,,,,,,,,Norwich City,56,00:02:12.925,Pass,
,,,,,,,,,,,,,,,,2.187564,,,,,,,,,,,,0942938e-c5ff-48bd-bbc1-51c04a7a5922,115,,"[57.4, 75.2]",3754306,2,,,,,-3.0172377,,Right Foot,,,"[43.0, 73.4]",,Ground Pass,,14.512064,,,Timm Klose,9461.0,,,,,,,1,From Throw In,Jonathan Howson,9578.0,Right Midfield,8,Norwich City,56,"['1978604f-f61e-4404-af57-8caad612e77a', '80bd69ba-9662-4258-9b00-d74ddbd28b41']",14,,,,,,,,,,,,,,,,,Norwich City,56,00:02:14.628,Pass,True
,,,,,,,,,,,,,,,,0.940711,,,,,,,,,,,,02900e8c-3258-435c-8fce-4b2cd55c6984,119,,"[38.2, 66.2]",3754306,2,,,,,-0.15449661,,Left Foot,,,"[50.4, 64.3]",,Ground Pass,,12.347064,,,Jonathan Howson,9578.0,,,,,,,1,From Throw In,Timm Klose,9461.0,Right Center Back,8,Norwich City,56,"['3afc315b-48c1-403c-a6c3-f87aad4d27df', 'de182d36-0d99-4cbf-8f0e-616fd0db6c24']",19,,,,,,,,,,,,,,,,,Norwich City,56,00:02:19.590,Pass,True
,,,,,,,,,,,,,,,,1.328299,,,,,,,,,,,,beb54e00-9e81-4ab2-9713-ad1325e3e794,121,,"[50.4, 64.3]",3754306,2,,,,,1.666095,,Right Foot,,,"[49.1, 77.9]",,Ground Pass,,13.661991,,,Russell Martin,21212.0,,,,,,,1,From Throw In,Jonathan Howson,9578.0,Right Midfield,8,Norwich City,56,['f8755523-d35e-43d7-b6f0-e0a37bfbe721'],20,,,,,,,,,,,,,,,,,Norwich City,56,00:02:20.531,Pass,
,,,,,,,,,,,,,,,,1.045033,,,,,,,,,,,,17941c9e-1ae6-4665-a09b-4b7837180ae2,123,,"[49.1, 77.9]",3754306,2,,,,,-0.272286,,Right Foot,,,"[64.5, 73.6]",,Ground Pass,,15.9890585,,,Jonathan Howson,9578.0,,,,,,,1,From Throw In,Russell Martin,21212.0,Right Back,8,Norwich City,56,['d116aab9-7a2a-4e0d-9de2-b1a617644457'],21,,,,,,,,,,,,,,,,,Norwich City,56,00:02:21.859,Pass,
,,,,,,,,,,,,,,,,2.001898,,,,,,,,,,,,68759df5-b3ab-4b4c-8b35-ba2f4f098772,126,,"[64.5, 74.4]",3754306,2,,,,,-0.65931004,,Left Foot,,,"[76.5, 65.1]",,Ground Pass,,15.181897,Incomplete,,Steven Naismith,9528.0,,,,,,,1,From Throw In,Jonathan Howson,9578.0,Right Midfield,8,Norwich City,56,"['a65a6242-b503-495d-833a-a02b343932c6', 'ca124a50-aadb-49a1-8ecb-8a48a8afe32d', 'f98f5cdb-1b35-4ff9-99b1-c6a9956d0c7f']",22,,,,,,,,,,,,,,,,,Norwich City,56,00:02:22.904,Pass,True
,,,,,,,,,,,,,,,,4.861086,,,,,,,,,,,,ea655938-3ab3-4dd0-bb00-3b08d222c909,130,,"[50.5, 7.3]",3754306,2,,,,,-0.08063287,,Left Foot,,,"[109.9, 2.5]",,High Pass,,59.593624,,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,,1,Regular Play,Joleon Lescott,20285.0,Left Center Back,9,Aston Villa,59,['2419f006-f35c-42df-b55f-2cd2c2b9fa94'],26,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:26.315,Pass,
