50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.316943,,,,,,,,,,,cdef73ee-d6e8-42c5-b6e7-bbc06338cf4e,19,,,"[29.8, 43.7]",3754157,0,,,,,-1.9314107,,Right Foot,,,"[18.6, 14.0]",,Ground Pass,,31.741613,,,José Ramiro Funes Mori,4629.0,,,,,,,1,From Kick Off,John Stones,3244.0,Right Center Back,2,Everton,29,['4aa0053d-94d9-4ced-9091-7c0094a507a6'],13,,,,,,,,,,,,,,,,,,Everton,29,00:00:13.630,Pass,
,,,,,,,,,,,,,,,,,,2.471642,,,,,,,,,,,104c4872-6abf-4feb-ab90-0ee5b7b55147,22,,,"[20.8, 10.8]",3754157,0,,,,,0.6204587,,Left Foot,,,"[66.0, 43.1]",,High Pass,,55.55475,,Incomplete,James McCarthy,3607.0,,,,,,,1,From Kick Off,José Ramiro Funes Mori,4629.0,Left Center Back,2,Everton,29,"['0046db44-f9ef-472c-84af-73ad2f175fac', 'd8fe57e6-5046-406d-b98f-32815ece5af2']",18,,,,,,,,,,,,,,,,,,Everton,29,00:00:18.337,Pass,
,,,,,,,,,,,,,,,,,,0.858314,,,,,,,,,,,0046db44-f9ef-472c-84af-73ad2f175fac,24,,,"[54.1, 37.0]",3754157,0,,,,,0.5559769,,Left Foot,,,"[64.4, 43.4]",,Low Pass,,12.126417,,,Harry Arter,3304.0,,,,,,Recovery,1,Regular Play,Sylvain Distin,40218.0,Left Center Back,3,AFC Bournemouth,28,"['104c4872-6abf-4feb-ab90-0ee5b7b55147', 'cdd5c8f0-cc57-46ae-87b8-b15542c6359b']",20,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:20.808,Pass,
,,,,,,,,,,,,,,,,,,0.859852,,,,,,,,,,,8c19f0d1-6b62-4faf-9703-c3ff895b5fa0,27,,,"[60.6, 46.9]",3754157,0,,,,,2.7439647,,Left Foot,,,"[55.6, 49.0]",,Ground Pass,,5.4230986,,,Andrew Surman,3344.0,,,,,,,1,Regular Play,Harry Arter,3304.0,Center Attacking Midfield,3,AFC Bournemouth,28,['23aa2d26-027f-4651-9982-f8876eedcdb4'],22,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:22.917,Pass,
,,,,,,,,,,,,,,,,,,2.645973,,,,,,,,,,,9d936f2f-0c5d-4480-91f3-0b0dce75d94f,30,,,"[55.1, 46.1]",3754157,0,,,,,-2.0738971,,Left Foot,,,"[38.7, 16.3]",,Ground Pass,,34.0147,,,Sylvain Distin,40218.0,,,,,,,1,Regular Play,Andrew Surman,3344.0,Left Center Midfield,3,AFC Bournemouth,28,['f1bc0b78-cb69-4186-ab7d-7ec41da8eec9'],25,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:25.444,Pass,
,,,,,,,,,,,,,,,,,,1.416953,,,,,,,,,,,b5747e0b-8b10-4ebb-bb01-4ad9059935c1,33,,,"[38.9, 16.3]",3754157,0,,,,,-0.5971767,,Left Foot,,,"[56.4, 4.4]",,Ground Pass,,21.162703,,,Charlie Daniels,3345.0,,,,,,,1,Regular Play,Sylvain Distin,40218.0,Left Center Back,3,AFC Bournemouth,28,['45f7b084-d395-4d8b-8151-55cc439a9e9d'],28,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:28.296,Pass,
,,,,,,,,,,,,,,,,,,0.940128,,,,,,,,,,,8e06d2c9-d19b-4b3c-8bd0-04fd6e149d2d,37,,,"[82.2, 6.8]",3754157,0,,,,,1.0427219,,Left Foot,,,"[89.2, 18.8]",,Ground Pass,,13.892444,,,Junior Stanislas,3463.0,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,3,AFC Bournemouth,28,['4bfc4091-e6a6-4898-95e4-e0fe6112a7e1'],33,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:33.200,Pass,
,,,,,,,,,,,,,,,,,,0.99143,,,,,,,,,,,6baba0a8-20ba-49a4-b775-689f79664392,39,,,"[89.2, 18.8]",3754157,0,,,,,2.4269423,,Right Foot,,,"[82.4, 24.7]",,Ground Pass,,9.002777,,,Dan Gosling,3343.0,,,,,,,1,Regular Play,Junior Stanislas,3463.0,Left Midfield,3,AFC Bournemouth,28,['03612cf9-f99d-46f7-9e03-ceadfbe1606c'],34,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:34.140,Pass,
,,,,,,,,,,,,,,,,,,0.987239,,,,,,,,,,,85be6e8e-5752-41a7-b03d-8d15583f1750,42,,,"[84.5, 26.5]",3754157,0,,,,,1.46523,,Right Foot,,,"[86.1, 41.6]",,Ground Pass,,15.184531,,,Harry Arter,3304.0,,,,,,,1,Regular Play,Dan Gosling,3343.0,Right Center Midfield,3,AFC Bournemouth,28,['1a7f626e-4f28-4fdb-9231-63f03f4b365b'],35,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:35.932,Pass,
,,,,,,,,,,,,,,,,,,1.178546,,,,,,,,,,,4fb03ea4-ffab-49c4-b082-a21d063ad836,50,,,"[42.7, 45.3]",3754157,0,,,,,0.43335384,,Right Foot,,,"[56.1, 51.5]",,Ground Pass,,14.764823,,,Romelu Lukaku Menama,3289.0,,,,,,,1,Regular Play,Ross Barkley,4275.0,Center Attacking Midfield,4,Everton,29,['3acb8210-89a7-4ce5-af18-42514465b681'],40,,,,,,,,,,,,,,,,,,Everton,29,00:00:40.356,Pass,
,,,,,,,,,,,,,,,,,,1.23177,,,,,,,,,,,2ce7bfd2-451d-47a8-aa81-634ae21c2a86,52,,,"[56.1, 51.5]",3754157,0,,,,,1.1775842,,Right Foot,,,"[61.7, 65.0]",,Ground Pass,,14.615403,,,Gerard Deulofeu Lázaro,3726.0,,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,4,Everton,29,['65fe0714-eb84-4a86-8c39-dc1df0b52edf'],41,,,,,,,,,,,,,,,,,,Everton,29,00:00:41.534,Pass,
,,,,,,,,,,,,,,,,,,1.102022,,,,,,,,,,,efdaafd5-f855-4efb-9047-ef971d3001bc,56,,,"[79.7, 65.0]",3754157,0,,,,,-0.8349659,,Right Foot,,,"[97.9, 44.9]",,Low Pass,,27.115494,,Incomplete,Arouna Koné,26696.0,,,,,,,1,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,4,Everton,29,"['17055b0d-32e3-4c6e-b523-41a88d5a8b57', '23faa0e9-e918-475d-9c99-79d86011dabb', 'dce2e007-c3c7-46ef-83bf-2d408e4aa8a3']",45,,,,,,,,,,,,,,,,,,Everton,29,00:00:45.375,Pass,True
,,,,,,,,,,,,,,,,,,1.133181,,,,,,,,,,,23faa0e9-e918-475d-9c99-79d86011dabb,58,,,"[22.2, 35.2]",3754157,0,,,,,-0.1916485,,Right Foot,,,"[35.6, 32.6]",,Low Pass,,13.649908,,,Dan Gosling,3343.0,,,,,,Recovery,1,Regular Play,Steve Cook,3341.0,Right Center Back,5,AFC Bournemouth,28,"['09cb130b-ff2f-4a29-85d5-f3fb352a13b6', 'efdaafd5-f855-4efb-9047-ef971d3001bc']",46,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:46.477,Pass,
,,,,,,,,,,,,,,,,,,1.424782,,,,,,,,,,,2d2ffca3-0331-4ec3-a8fc-531674d26ae5,61,,,"[35.6, 32.6]",3754157,0,,,,,-2.8318896,,Right Foot,,,"[25.6, 29.4]",,Low Pass,,10.499524,,,Harry Arter,3304.0,,,,,,,1,Regular Play,Dan Gosling,3343.0,Right Center Midfield,5,AFC Bournemouth,28,['d2f99f51-148c-493e-8f3d-94a3a590791f'],47,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:47.650,Pass,
,,,,,,,,,,,,,,,,,,1.339842,,,,,,,,,,,27cd6599-bd31-4cc5-a7c3-8b78582e469a,64,,,"[29.0, 27.0]",3754157,0,,,,,-1.6421038,,Right Foot,,,"[27.7, 8.8]",,Ground Pass,,18.24637,,,Charlie Daniels,3345.0,,,,,,,1,Regular Play,Harry Arter,3304.0,Center Attacking Midfield,5,AFC Bournemouth,28,['e77c22b0-6fa6-4f67-a5df-5e2a0023e604'],50,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:50.139,Pass,
,,,,,,,,,,,,,,,,,,0.843583,,,,,,,,,,,383b25a5-962a-43af-a81d-fe9bd96bf2d7,67,,,"[28.0, 8.8]",3754157,0,,,,,1.2578951,,Left Foot,,,"[31.3, 19.0]",,Ground Pass,,10.720541,,,Harry Arter,3304.0,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,5,AFC Bournemouth,28,['3024a09a-6140-4830-bf59-6425736f909b'],52,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:52.189,Pass,
,,,,,,,,,,,,,,,,,,1.642089,,,,,,,,,,,8afee15c-16fe-4ca1-a823-f091beb2a260,69,,,"[31.3, 19.0]",3754157,0,,,,,2.2351673,,Left Foot,,,"[24.8, 27.3]",,Ground Pass,,10.542295,,Incomplete,Sylvain Distin,40218.0,,,,,,,1,Regular Play,Harry Arter,3304.0,Center Attacking Midfield,5,AFC Bournemouth,28,"['1521cd52-2fc1-4455-a4a9-fee5a4d11c06', 'e365fba1-81b0-4def-9f37-ae098cda5376']",53,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:53.032,Pass,
,,,,,,,,,,,,,,,,,,0.833869,,,,,,,,,,,d8fb7ab5-90a5-433b-ab1d-a7c06b1c2c94,74,,,"[95.7, 49.9]",3754157,0,,,,,-2.3561945,,Left Foot,,,"[89.5, 43.7]",,Ground Pass,,8.768124,,,Ross Barkley,4275.0,,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,6,Everton,29,"['0b20b6ee-4f4f-4b99-88f5-6619fe6b228d', '70f1e7dd-aa15-4a59-8ea8-8ead94720729']",56,,,,,,,,,,,,,,,,,,Everton,29,00:00:56.075,Pass,True
,,,,,,,,,,,,,,,,,,0.897095,,,,,,,,,,,a5916557-58e7-48a8-9a8d-c1246007eb6d,78,,,"[90.8, 45.2]",3754157,0,,,,,2.6135182,,Right Foot,,,"[83.6, 49.4]",,Ground Pass,,8.335466,,,James McCarthy,3607.0,,,,,,,1,Regular Play,Ross Barkley,4275.0,Center Attacking Midfield,6,Everton,29,['51cc7020-bcda-4651-97ed-9619d7c18826'],58,,,,,,,,,,,,,,,,,,Everton,29,00:00:58.169,Pass,
,,,,,,,,,,,,,,,,,,1.289105,,,,,,,,,,,79b8eef0-dcc3-4b96-a3f7-8aafb5479def,80,,,"[83.6, 49.4]",3754157,0,,,,,-2.1336646,,Right Foot,,,"[78.3, 41.0]",,Ground Pass,,9.932271,,,Gareth Barry,3633.0,,,,,,,1,Regular Play,James McCarthy,3607.0,Right Defensive Midfield,6,Everton,29,['a014a27b-67ce-445f-81d3-1e6eab0749e6'],59,,,,,,,,,,,,,,,,,,Everton,29,00:00:59.066,Pass,
,,,,,,,,,,,,,,,,,,1.930039,,,,,,,,,,,f5997c91-8e4e-440e-a451-1d0f4c8db07f,84,,,"[78.1, 40.2]",3754157,1,,,,,-1.6399499,,Left Foot,,,"[76.5, 17.1]",,Low Pass,,23.155344,,,Brendan Joel Zibusiso Galloway,30702.0,,,,,,,1,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,6,Everton,29,"['029ef1c8-e5ff-4d96-83a1-69566547fed6', 'd3601077-e9be-48b3-a567-d39ba994c813']",0,,,,,,,,,,,,,,,,,,Everton,29,00:01:00.842,Pass,True
,,,,,,,,,,,,,,,,,,1.541381,,,,,,,,,,,33782f83-5271-46ff-a59d-d4653d0f59f0,87,,,"[73.9, 17.6]",3754157,1,,,,,2.7610862,,Left Foot,,,"[56.4, 24.6]",,Ground Pass,,18.848078,,,José Ramiro Funes Mori,4629.0,,,,,,,1,Regular Play,Brendan Joel Zibusiso Galloway,30702.0,Left Back,6,Everton,29,['064f22d9-2388-4431-9f4e-023a67d7fd2c'],3,,,,,,,,,,,,,,,,,,Everton,29,00:01:03.833,Pass,
,,,,,,,,,,,,,,,,,,2.329638,,,,,,,,,,,b15254f4-2fa2-417d-9fed-65600c4cc8a3,90,,,"[56.4, 24.6]",3754157,1,,,,,2.1195223,,Right Foot,,,"[42.4, 47.5]",,Ground Pass,,26.840454,,,John Stones,3244.0,,,,,,,1,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,6,Everton,29,['865cb6c7-9739-44f9-a10f-259f2de8e4fc'],6,,,,,,,,,,,,,,,,,,Everton,29,00:01:06.294,Pass,
,,,,,,,,,,,,,,,,,,0.865955,,,,,,,,,,,04ce433e-85e5-4b1b-8670-9bcda2ade4d4,93,,,"[40.5, 51.0]",3754157,1,,,,,0.06601962,,Right Foot,,,"[52.6, 51.8]",,Ground Pass,,12.126417,,,Gareth Barry,3633.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,6,Everton,29,['d4a62a2d-881f-41fb-a1f1-61a689748932'],11,,,,,,,,,,,,,,,,,,Everton,29,00:01:11.779,Pass,
,,,,,,,,,,,,,,,,,,1.887201,,,,,,,,,,,387475dd-9f25-4245-84fa-f78ddda657fe,96,,,"[50.5, 51.0]",3754157,1,,,,,-1.8290485,,Left Foot,,,"[42.1, 19.2]",,Low Pass,,32.890728,,,José Ramiro Funes Mori,4629.0,,,,,,,1,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,6,Everton,29,['7036f276-910c-4ef2-9d1d-194893cc359f'],13,,,,,,,,,,,,,,,,,,Everton,29,00:01:13.190,Pass,
,,,,,,,,,,,,,,,,,,2.552796,,,,,,,,,,,9d7a0c8d-820b-40b5-a94d-2bfadce6462e,99,,,"[48.6, 26.8]",3754157,1,,,,,2.0561433,,Left Foot,,,"[36.1, 50.5]",,Ground Pass,,26.794403,,,John Stones,3244.0,,,,,,,1,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,6,Everton,29,['ae2ec1b9-44d1-4ea4-a744-5346c4dd195a'],16,,,,,,,,,,,,,,,,,,Everton,29,00:01:16.923,Pass,
,,,,,,,,,,,,,,,,,,2.676032,,,,,,,,,,,92bad1cc-6481-480b-be09-508b19bb6242,102,,,"[40.6, 51.8]",3754157,1,,,,,-0.17246307,,Right Foot,,,"[87.1, 43.7]",,High Pass,,47.20021,,Incomplete,Romelu Lukaku Menama,3289.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,6,Everton,29,"['8406d51a-a8f5-4a02-87be-211e47f01862', 'e2ab8bd0-4c05-4d7e-9692-44d68687dbd4']",20,,,,,,,,,,,,,,,,,,Everton,29,00:01:20.756,Pass,
,,,,,,,,,,,,,,,,,,1.146293,,,,,,,,,,,e2ab8bd0-4c05-4d7e-9692-44d68687dbd4,104,,,"[33.0, 36.4]",3754157,1,,,,,0.24497867,,Other,,,"[38.6, 37.8]",,Low Pass,,5.772348,,,Andrew Surman,3344.0,,,,,,Recovery,1,Regular Play,Sylvain Distin,40218.0,Left Center Back,7,AFC Bournemouth,28,"['92bad1cc-6481-480b-be09-508b19bb6242', 'fad62a8f-05b9-4d41-88b3-66e2e20ca5ea']",23,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:23.432,Pass,
,,,,,,,,,,,,,,,,,,1.593902,,,,,,,,,,,264967d1-3ac1-4fd1-b845-9a9f944614ee,107,,,"[38.6, 37.8]",3754157,1,,,,,-2.1333933,,Right Foot,,,"[28.7, 22.1]",,Ground Pass,,18.56071,,,Charlie Daniels,3345.0,,,,,,,1,Regular Play,Andrew Surman,3344.0,Left Center Midfield,7,AFC Bournemouth,28,['da856c93-d3e0-4ba0-9396-e865b8961ff8'],24,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:24.881,Pass,
,,,,,,,,,,,,,,,,,,0.967387,,,,,,,,,,,ef30eaf5-fb0f-499e-9cdc-fa8fe0089aee,110,,,"[28.7, 22.1]",3754157,1,,,,,0.96455866,,Left Foot,,,"[33.9, 29.6]",,Ground Pass,,9.126335,,,Andrew Surman,3344.0,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,7,AFC Bournemouth,28,['5f84c7c1-84e8-4553-8578-4334942ff532'],26,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:26.860,Pass,
,,,,,,,,,,,,,,,,,,1.062369,,,,,,,,,,,aee8a27b-eba8-422f-86ca-ca01d4b3b1b0,114,,,"[34.8, 29.4]",3754157,1,,,,,0.027770637,,Left Foot,,,"[42.0, 29.6]",,Ground Pass,,7.2027774,,,Harry Arter,3304.0,,,,,,,1,Regular Play,Andrew Surman,3344.0,Left Center Midfield,7,AFC Bournemouth,28,"['4ce98fbc-8d39-4e3b-a548-cf11eb49edc5', '8e4eb81f-d518-4eb5-8b34-3f58c5a1bac6']",28,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:28.551,Pass,True
,,,,,,,,,,,,,,,,,,0.764094,,,,,,,,,,,c2a414ad-e02e-47a4-9b55-a21f62f3b17d,116,,,"[42.0, 29.6]",3754157,1,,,,,2.4496713,,Right Foot,,,"[35.0, 35.4]",,Ground Pass,,9.090654,,,Andrew Surman,3344.0,,,,,,,1,Regular Play,Harry Arter,3304.0,Center Attacking Midfield,7,AFC Bournemouth,28,['2fdcf014-5003-439a-a551-8204bc720f13'],29,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:29.613,Pass,
,,,,,,,,,,,,,,,,,,1.482948,,,,,,,,,,,0b9cc91c-6885-4537-b05f-30fe83aae0ca,119,,,"[35.2, 39.1]",3754157,1,,,,,2.2694561,,Left Foot,,,"[14.2, 64.1]",,Ground Pass,,32.649654,,,Steve Cook,3341.0,,,,,,,1,Regular Play,Andrew Surman,3344.0,Left Center Midfield,7,AFC Bournemouth,28,['affb5bcb-62f9-4b7f-858b-8d236f20edb8'],31,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:31.227,Pass,
