50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.827474,,,,,,,,,,,,,ee6aca83-513e-4253-a76e-c7fa78443329,17,,,"[107.9, 80.0]",3837963,0,,,,-1.9016101,,,,,,"[104.5, 70.1]",,Low Pass,10.467569,,,,,Enzo Le Fée,24959.0,,,,,,Throw-in,1,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Wing Back,3,Lorient,165,['5ceca6b4-dffb-400d-b98a-6e784582b5d7'],16,,,,,,,,,,,,,,,,,,Lorient,165,00:00:16.329,Pass,
,,,,,,,,,,,,,,,,,1.359423,,,,,,,,,,,,,68a2d0c9-a232-4ef4-9879-f3a44685dfba,29,,,"[25.3, 3.7]",3837963,0,True,,,2.4429328,,Left Foot,,,,"[12.8, 14.2]",,Ground Pass,16.324827,,,,,Marcos Aoás Corrêa,4372.0,,,,,,Free Kick,1,From Free Kick,Juan Bernat Velasco,15651.0,Left Back,5,Paris Saint-Germain,131,['308bb0a3-ca83-4d89-89d0-0a3d5f25003b'],28,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:28.510,Pass,
,,,,,,,,,,,,,,,,,1.465186,,,,,,,,,,,,,4adc4a1d-2056-45ee-bd5c-c66f8cb88b61,31,,,"[11.6, 23.7]",3837963,0,,,,1.5227563,,Right Foot,,,,"[13.1, 54.9]",,Ground Pass,31.236036,,,,,Sergio Ramos García,5201.0,,,,,,,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,5,Paris Saint-Germain,131,['55e3f46e-de10-4f0d-929c-b112434fce8d'],31,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:31.500,Pass,
,,,,,,,,,,,,,,,,,1.413194,,,,,,,,,,,,,8adba929-5adb-4cf1-afd7-deaa43ebe6a2,34,,,"[21.0, 60.0]",3837963,0,,,,1.0710199,,Right Foot,,,,"[29.9, 76.3]",,Ground Pass,18.571484,,,,,Achraf Hakimi Mouh,5245.0,,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Right Center Back,5,Paris Saint-Germain,131,['67ade461-1556-4e6a-aa35-344d2750f3f6'],35,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:35.115,Pass,
,,,,,,,,,,,,,,,,,0.931692,,,,,,,,,,,,,db49bb05-b2d5-4484-a42a-304d1f1a9202,37,,,"[29.9, 76.3]",3837963,0,,,,-2.2818222,,Right Foot,,,,"[18.1, 62.6]",,Ground Pass,18.081205,,,,,Sergio Ramos García,5201.0,,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,5,Paris Saint-Germain,131,['2bfd4f5f-dab7-4aef-8d24-db71a4af475e'],38,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:38.174,Pass,
,,,,,,,,,,,,,,,,,1.93618,,,,,,,,,,,,,ca7d2d77-74fc-4417-9cd6-52593d4bfe96,40,,,"[17.6, 62.0]",3837963,0,,,,-1.6607387,,Right Foot,,,,"[14.2, 24.3]",,Ground Pass,37.853004,,,,,Marcos Aoás Corrêa,4372.0,,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Right Center Back,5,Paris Saint-Germain,131,['d301dbe6-9a93-458e-955e-5c07cd3e575d'],40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:40.305,Pass,
,,,,,,,,,,,,,,,,,1.420447,,,,,,,,,,,,,925081bc-1e46-4614-81f8-16b93fa76a3e,43,,,"[11.9, 22.6]",3837963,0,,,,-0.8345389,,Right Foot,,,,"[29.3, 3.4]",,Ground Pass,25.911388,,,,,Juan Bernat Velasco,15651.0,,,,,,,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,5,Paris Saint-Germain,131,['6da7d8ee-c05d-486b-9de6-28e3ce355903'],43,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:43.441,Pass,
,,,,,,,,,,,,,,,,,0.876385,,,,,,,,,,,,,51319dea-28e9-4bfb-9a3e-900c1c4039d1,46,,,"[32.2, 4.9]",3837963,0,,,,1.2113616,,Left Foot,,,,"[38.4, 21.4]",,Ground Pass,17.6264,,,,,Marco Verratti,3166.0,,,,,,,1,From Free Kick,Juan Bernat Velasco,15651.0,Left Back,5,Paris Saint-Germain,131,['fb15ac29-5521-4cde-aff8-4d049e6e540e'],45,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:45.854,Pass,
,,,,,,,,,,,,,,,,,0.63514,,,,,,,,,,,,,f72a8e83-6320-4fe7-bf61-ac5b9fdf0342,49,,,"[38.4, 21.4]",3837963,0,,,,-0.2867454,,Right Foot,,,,"[46.2, 19.1]",,Ground Pass,8.132035,,,,,Vitor Machado Ferreira,34639.0,,,,,,,1,From Free Kick,Marco Verratti,3166.0,Left Defensive Midfield,5,Paris Saint-Germain,131,['75158f79-3c1e-4651-9276-92365fb219dd'],47,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:47.370,Pass,
,,,,,,,,,,,,,,,,,1.665066,,,,,,,,,,,,,3231d604-e5d1-4905-8588-33bf0ccf1fe6,52,,,"[46.2, 19.1]",3837963,0,,,,-2.9051366,,Right Foot,,,,"[21.3, 13.1]",,Ground Pass,25.612692,,,,,Marcos Aoás Corrêa,4372.0,,,,,,,1,From Free Kick,Vitor Machado Ferreira,34639.0,Left Midfield,5,Paris Saint-Germain,131,['974d85f7-bced-4fb6-88b7-df799908f505'],48,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:48.085,Pass,
,,,,,,,,,,,,,,,,,1.681984,,,,,,,,,,,,,1f1b11be-f03f-4b9b-87d2-fe508dafac58,55,,,"[23.6, 14.2]",3837963,0,,,,1.368255,,Right Foot,,,,"[28.2, 36.6]",,Ground Pass,22.867445,,,,,Sergio Ramos García,5201.0,,,,,,,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,5,Paris Saint-Germain,131,['d988048b-22f8-446a-93f5-8d1141dcddc3'],52,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:52.358,Pass,
,,,,,,,,,,,,,,,,,1.68988,,,,,,,,,,,,,b9d204c1-494a-4381-ba3d-1c116cd4790f,58,,,"[42.5, 50.6]",3837963,0,,,,1.0717131,,Right Foot,,,,"[57.0, 77.2]",,Ground Pass,30.29538,,,,,Achraf Hakimi Mouh,5245.0,,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Right Center Back,5,Paris Saint-Germain,131,['280e4e1e-260f-460c-a9d5-9d71f43542b7'],58,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:58.236,Pass,
,,,,,,,,,,,,,,,,,0.820794,,,,,,,,,,,,,ac13e386-7dec-472e-ba72-cc86659b7f36,61,,,"[65.1, 77.2]",3837963,1,,,,-2.847358,,Right Foot,,,,"[51.9, 73.2]",,Ground Pass,13.792751,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,5,Paris Saint-Germain,131,['d19769cc-1375-4c47-998d-fd135f06bbb9'],2,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:02.410,Pass,
,,,,,,,,,,,,,,,,,2.539009,,,,,,,,,,,,,ffa234f7-2eb2-46e5-bf60-f8597530adb1,64,,,"[53.7, 72.1]",3837963,1,,,,-1.2097286,,Right Foot,,,,"[64.5, 43.5]",,Ground Pass,30.571228,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Danilo Luís Hélio Pereira,13621.0,Right Defensive Midfield,5,Paris Saint-Germain,131,"['4f34cc35-a339-451a-b2ee-b2ec9b256829', 'ba7b2614-7126-4826-84b5-06c28f3dae86']",5,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:05.498,Pass,
,,,,,,,,,,,,,,,,,0.975299,,,,,,,,,,,,,d4323bce-8d73-4ccd-a6ae-4b1a27f0c685,68,,,"[56.2, 25.5]",3837963,1,,,,-2.341158,,Right Foot,,,,"[43.1, 12.0]",,Ground Pass,18.811167,,,,,Vincent Le Goff,7199.0,,,,,,,1,Regular Play,Bonke Innocent,18952.0,Right Defensive Midfield,6,Lorient,165,['85a2ab3e-666a-4dfd-ae64-ff2d3f04ec9c'],9,,,,,,,,,,,,,,,,,,Lorient,165,00:01:09.416,Pass,
,,,,,,,,,,,,,,,,,1.356016,,,,,,,,,,,,,6c7ab245-9493-4e20-a81a-ea44af65787f,71,,,"[43.1, 11.7]",3837963,1,,,,-0.57556987,,Left Foot,,,,"[56.2, 3.2]",,Ground Pass,15.616017,,,,,Darlin Zidane Yongwa Ngameni,32190.0,,,,,,,1,Regular Play,Vincent Le Goff,7199.0,Left Center Back,6,Lorient,165,['9add039b-9bf7-4031-a153-69a1ac5dc5d6'],11,,,,,,,,,,,,,,,,,,Lorient,165,00:01:11.344,Pass,
,,,,,,,,,,,,,,,,,0.814931,,,,,,,,,,,,,53cfe7f2-761b-4cd1-bc53-7aece47c5bb4,74,,,"[51.0, 2.9]",3837963,1,,,,-3.0712862,,Left Foot,,,,"[43.9, 2.4]",,Ground Pass,7.1175838,,,,,Vincent Le Goff,7199.0,,,,,,,1,Regular Play,Darlin Zidane Yongwa Ngameni,32190.0,Left Wing Back,6,Lorient,165,['abe0b188-fa00-44dd-b995-96dc9d77ec98'],14,,,,,,,,,,,,,,,,,,Lorient,165,00:01:14.103,Pass,
,,,,,,,,,,,,,,,,,0.305951,,,,,,,,,,,,,6b9c7033-b217-47b7-a5f2-ac889efc9b8e,77,,,"[44.7, 2.6]",3837963,1,,,,0.0,,Left Foot,,,,"[50.4, 2.6]",,Low Pass,5.7,,,Incomplete,,Darlin Zidane Yongwa Ngameni,32190.0,,,,,,,1,Regular Play,Vincent Le Goff,7199.0,Left Center Back,6,Lorient,165,"['8f0fb897-d212-4d9a-bd08-e85ad9e5a8e5', 'ed093a61-3d76-44d9-918d-b5e1b894f3e2']",16,,,,,,,,,,,,,,,,,,Lorient,165,00:01:16.234,Pass,
,,,,,,,,,,,,,,,,,1.566773,,,,,,,,,,,,,60aebc1d-83e6-4cbc-a98c-6040fc4d47e9,80,,,"[48.7, 0.1]",3837963,1,,,,2.1888251,,,,,,"[39.6, 12.9]",,Low Pass,15.705094,,,,,Bonke Innocent,18952.0,,,,,,Throw-in,1,From Throw In,Vincent Le Goff,7199.0,Left Center Back,7,Lorient,165,['589dba7f-e220-4b2e-a988-7c56be3a0b88'],22,,,,,,,,,,,,,,,,,,Lorient,165,00:01:22.808,Pass,
,,,,,,,,,,,,,,,,,2.851391,,,,,,,,,,,,,43bb6bdf-a73e-47ae-a467-56ff38dbbd72,84,,,"[39.6, 14.0]",3837963,1,,,,2.2701454,,Right Foot,,,,"[11.0, 48.0]",,Ground Pass,44.429268,,,,,Yvon Landry Mvogo,11467.0,,,,,,,1,From Throw In,Bonke Innocent,18952.0,Right Defensive Midfield,7,Lorient,165,"['3c65f0e9-e459-493b-bf35-139c8aeb1bb8', '73638ae6-b4f7-4df9-99d0-4b68a7b92e82']",25,,,,,,,,,,,,,,,,,,Lorient,165,00:01:25.635,Pass,True
,,,,,,,,,,,,,,,,,2.36856,,,,,,,,,,,,,9911d339-11fb-4abf-9ea7-827b0b1fe318,87,,,"[11.0, 49.2]",3837963,1,,,,1.2137127,,Right Foot,,,,"[20.7, 75.2]",,Ground Pass,27.750496,,,,,Abdoul Bamo Meité,46756.0,,,,,,,1,From Throw In,Yvon Landry Mvogo,11467.0,Goalkeeper,7,Lorient,165,['0338fd94-1a17-4f84-a93e-61080051b7da'],28,,,,,,,,,,,,,,,,,,Lorient,165,00:01:28.969,Pass,
,,,,,,,,,,,,,,,,,0.841232,,,,,,,,,,,,,9d7c1419-050d-4707-b782-989c6446fbc4,90,,,"[20.7, 75.2]",3837963,1,,,,-0.51806855,,Right Foot,,,,"[30.7, 69.5]",,Ground Pass,11.51043,,,,,Gedeon Kalulu Kyatengwa,30193.0,,,,,,,1,From Throw In,Abdoul Bamo Meité,46756.0,Right Center Back,7,Lorient,165,['d86269e6-f525-477b-b922-943d299e5e06'],31,,,,,,,,,,,,,,,,,,Lorient,165,00:01:31.412,Pass,
,,,,,,,,,,,,,,,,,1.666219,,,,,,,,,,,,,599f1f0a-4d07-4da6-a90c-cfc12352c7bc,92,,,"[30.7, 69.5]",3837963,1,,,,-2.4920433,,Left Foot,,,,"[7.0, 51.5]",,Ground Pass,29.760544,,,,,Yvon Landry Mvogo,11467.0,,,,,,,1,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Wing Back,7,Lorient,165,['77f3e134-f98b-4b5f-93e7-e8ec3e27f479'],32,,,,,,,,,,,,,,,,,,Lorient,165,00:01:32.253,Pass,
,,,,,,,,,,,,,,,,,1.285806,,,,,,,,,,,,,c1452797-59f4-4a8e-b041-d522e74d0e03,95,,,"[7.0, 51.5]",3837963,1,,,,-1.365564,,Right Foot,,,,"[12.1, 27.0]",,Ground Pass,25.025187,,,,,Montassar Omar Talbi,32450.0,,,,,,,1,From Throw In,Yvon Landry Mvogo,11467.0,Goalkeeper,7,Lorient,165,['21af40a8-3900-4c28-84f5-5eb0c7a9198e'],36,,,,,,,,,,,,,,,,,,Lorient,165,00:01:36.992,Pass,
,,,,,,,,,,,,,,,,,1.433067,,,,,,,,,,,,,04a4fa2a-2393-4ae8-bda2-b10f502afd8a,98,,,"[28.7, 16.3]",3837963,1,,,,-0.7703617,,Right Foot,,,,"[42.2, 3.2]",,Ground Pass,18.811167,,,,,Vincent Le Goff,7199.0,,,,,,,1,From Throw In,Montassar Omar Talbi,32450.0,Center Back,7,Lorient,165,['064b1ff2-c9a6-4c88-a1aa-cd9ba9834fec'],41,,,,,,,,,,,,,,,,,,Lorient,165,00:01:41.834,Pass,
,,,,,,,,,,,,,,,,,0.892825,,,,,,,,,,,,,bd23859c-1e9a-48d7-b06d-38fd7d08a946,101,,,"[45.3, 3.2]",3837963,1,,,,1.1760052,,Left Foot,,,,"[47.8, 9.2]",,Ground Pass,6.5,,,,,Laurent Abergel,7260.0,,,,,,,1,From Throw In,Vincent Le Goff,7199.0,Left Center Back,7,Lorient,165,['60ecc563-2bac-4a4b-b64c-7ba2c2108a12'],44,,,,,,,,,,,,,,,,,,Lorient,165,00:01:44.821,Pass,
,,,,,,,,,,,,,,,,,0.596605,,,,,,,,,,,,,2f86afdf-23f9-4f7a-85c1-2dc6ffb1643a,104,,,"[47.3, 7.4]",3837963,1,,,,-2.1164513,,Right Foot,,,,"[43.9, 1.8]",,Ground Pass,6.551336,,,,,Vincent Le Goff,7199.0,,,,,,,1,From Throw In,Laurent Abergel,7260.0,Left Defensive Midfield,7,Lorient,165,['8c22bdb5-7ff4-4755-aca2-f26cfe58ab83'],46,,,,,,,,,,,,,,,,,,Lorient,165,00:01:46.634,Pass,
,,,,,,,,,,,,,,,,,1.446833,,,,,,,,,,,,,b3bf4399-4730-4a21-8809-99b47dfd289f,106,,,"[43.9, 2.4]",3837963,1,,,,1.8779949,,Left Foot,,,,"[39.3, 16.9]",,Ground Pass,15.212166,,,,,Bonke Innocent,18952.0,,,,,,,1,From Throw In,Vincent Le Goff,7199.0,Left Center Back,7,Lorient,165,['cd54de72-4264-4623-bcd4-6974b13e50e0'],47,,,,,,,,,,,,,,,,,,Lorient,165,00:01:47.231,Pass,
,,,,,,,,,,,,,,,,,0.617417,,,,,,,,,,,,,979bcabe-5739-43ef-a910-2b1618992bf5,108,,,"[39.3, 18.1]",3837963,1,,,,-0.061148163,,Right Foot,,,,"[44.2, 17.8]",,Ground Pass,4.909175,,,,,Enzo Le Fée,24959.0,,,,,,,1,From Throw In,Bonke Innocent,18952.0,Right Defensive Midfield,7,Lorient,165,['3865f8c7-ff2f-42eb-a50a-4889dc311753'],48,,,,,,,,,,,,,,,,,,Lorient,165,00:01:48.678,Pass,
,,,,,,,,,,,,,,,,,2.16902,,,,,,,,,,,,,46611c87-81ee-4d48-8d0b-7b8137a569df,111,,,"[44.2, 19.8]",3837963,1,,,,1.2233183,,Right Foot,,,,"[62.2, 69.5]",,Ground Pass,52.859154,,,,,Gedeon Kalulu Kyatengwa,30193.0,,,True,,,,1,From Throw In,Enzo Le Fée,24959.0,Left Attacking Midfield,7,Lorient,165,['c007be5b-4737-4c6b-bdca-cde9e8870891'],50,,,,,,,,,,,,,,,,,,Lorient,165,00:01:50.621,Pass,
,,,,,,,,,,,,,,,,,0.879891,,,,,,,,,,,,,73bc8836-2fc5-405d-acf1-21798ed65d15,114,,,"[69.6, 70.9]",3837963,1,,,,-2.6909313,,Right Foot,,,,"[63.4, 67.9]",,Ground Pass,6.88767,,,,,Romain Faivre,22319.0,,,,,,,1,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Wing Back,7,Lorient,165,['16fc6c43-57d0-41db-a5ca-c27948c34aa1'],55,,,,,,,,,,,,,,,,,,Lorient,165,00:01:55.740,Pass,
,,,,,,,,,,,,,,,,,0.644644,,,,,,,,,,,,,12bc5db4-1a85-446c-8c01-bbb9e097eb76,117,,,"[62.8, 67.9]",3837963,1,,,,0.54756224,,Left Foot,,,,"[71.0, 72.9]",,Ground Pass,9.604166,,,,,Gedeon Kalulu Kyatengwa,30193.0,,,,,,,1,From Throw In,Romain Faivre,22319.0,Right Attacking Midfield,7,Lorient,165,['03fed1a3-227f-41af-96c5-8d60dea6ef53'],57,,,,,,,,,,,,,,,,,,Lorient,165,00:01:57.054,Pass,
