bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.173211,,,,,,,,,,,,766bf72c-b5dd-4091-a13b-58e797a3845d,17,,,"[23.6, 62.6]",3837747,0,,,,1.2212751,,Right Foot,,,,"[27.5, 73.3]",,Ground Pass,,11.388591,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['426773ab-4acd-4897-b54b-d8a96df12726'],9,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:09.139,Pass,
,,,,,,,,,,,,,,,,,1.987259,,,,,,,,,,,,61ed0a12-ee4d-4c41-8f67-8f4a35eb5179,19,,,"[27.5, 73.1]",3837747,0,,,,-0.4973427,,Left Foot,,,,"[55.5, 57.9]",,High Pass,,31.859692,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Paris Saint-Germain,131,['2749b4a6-8674-493e-9251-d151bc2955bd'],10,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:10.312,Pass,
,,,,,,,,,,,,,,,,,0.581093,,,,,,,,,,,,99b39d1d-8db8-4ce9-ba45-1cdafa79e361,23,,,"[55.8, 60.0]",3837747,0,,,,-2.982041,,Other,,,,"[47.1, 58.6]",,Low Pass,,8.811924,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,2,Paris Saint-Germain,131,"['b486d44a-2010-4b69-8ad4-68ab40475599', 'f71ee494-d707-4ac0-856a-37a32a2b699a']",12,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:12.340,Pass,True
,,,,,,,,,,,,,,,,,0.950779,,,,,,,,,,,,d1cb8703-40f4-4168-9e21-e5c35b5099fe,28,,,"[71.5, 28.8]",3837747,0,,,,0.2153577,,Head,,,,"[81.1, 30.9]",,High Pass,,9.8270035,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Recovery,1,From Kick Off,Valentin Rongier,3365.0,Right Defensive Midfield,2,Paris Saint-Germain,131,['e1f9c585-4d80-4353-88e5-c21b90bd6cb6'],14,,,,,,,,,,,,,,,,,Marseille,147,00:00:14.712,Pass,
,,,,,,,,,,,,,,,,,1.228494,,,,,,,,,,,,612c8ac3-de62-4e49-b70b-be4c846aadd3,30,,,"[81.1, 30.6]",3837747,0,,,,-0.25690654,,Head,,,,"[92.9, 27.5]",,Low Pass,,12.20041,Incomplete,,Amine Harit,5243.0,,,,,,1,From Kick Off,Alexis Alejandro Sánchez Sánchez,3385.0,Center Forward,2,Paris Saint-Germain,131,"['2c09f7af-9afe-44c5-897a-13e275bb314f', 'f68b1329-292f-45f7-a802-b380d62e3240']",15,,,,,,,,,,,,,,,,,Marseille,147,00:00:15.663,Pass,
,,,,,,,,,,,,,,,,,1.00951,,,,,,,,,,,,2c09f7af-9afe-44c5-897a-13e275bb314f,32,,,"[27.2, 52.6]",3837747,0,,,,-1.6085143,,Right Foot,,,,"[26.6, 36.7]",,Ground Pass,,15.911317,,,Danilo Luís Hélio Pereira,13621.0,,,,,Recovery,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,"['4ee1ca83-dfb2-40e0-afa9-6bf2e4e89859', '612c8ac3-de62-4e49-b70b-be4c846aadd3']",16,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:16.892,Pass,
,,,,,,,,,,,,,,,,,0.876292,,,,,,,,,,,,b27636ad-2f62-4d41-bc82-ef22a1cb019e,35,,,"[36.4, 22.5]",3837747,0,,,,0.5070985,,Right Foot,,,,"[48.1, 29.0]",,Ground Pass,,13.384319,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Left Center Back,2,Paris Saint-Germain,131,['66ef5702-1582-449c-a487-b4d81baf4cce'],21,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:21.101,Pass,
,,,,,,,,,,,,,,,,,1.670137,,,,,,,,,,,,c42b9084-bbc1-4a42-9b86-652ad3e0a1dc,41,,,"[44.3, 8.3]",3837747,0,,,,2.3151217,,Left Foot,,,,"[33.8, 19.7]",,Ground Pass,,15.49871,,,Danilo Luís Hélio Pereira,13621.0,,,,,Recovery,1,From Kick Off,Juan Bernat Velasco,15651.0,Left Back,2,Paris Saint-Germain,131,['cfe9f1d8-eb3f-48fb-99a7-b8146d303388'],24,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:24.671,Pass,
,,,,,,,,,,,,,,,,,2.554767,,,,,,,,,,,,f935cbd0-8cac-47f4-922b-47a0c2a3571d,44,,,"[26.9, 22.7]",3837747,0,,,,2.483986,,Right Foot,,,,"[6.7, 38.3]",,Ground Pass,,25.52254,,,Gianluigi Donnarumma,7036.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Left Center Back,2,Paris Saint-Germain,131,['1281949d-6a94-4de1-8bef-cfabf164c1cd'],27,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:27.061,Pass,
,,,,,,,,,,,,,,,,,1.300747,,,,,,,,,,,,e8c58ff9-f1ab-49e9-abda-abff84790c27,48,,,"[4.7, 42.9]",3837747,0,,,,1.4185447,,Left Foot,,,,"[7.6, 61.8]",,Ground Pass,,19.121193,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Gianluigi Donnarumma,7036.0,Goalkeeper,2,Paris Saint-Germain,131,"['29be1fa7-d4ab-43dc-bb10-a74d73578ab3', 'b821f037-7ebd-46cc-84ea-1d078e27ed21']",30,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:30.974,Pass,True
,,,,,,,,,,,,,,,,,1.209246,,,,,,,,,,,,67816fbf-b972-4aab-a3d9-d1783bcec6a4,51,,,"[6.2, 66.5]",3837747,0,,,,1.3120254,,Right Foot,,,,"[8.9, 76.7]",,Ground Pass,,10.551303,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['59cd30e8-9484-4a95-94f6-950a835de795'],34,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:34.234,Pass,
,,,,,,,,,,,,,,,,,0.536379,,,,,,,,,,,,61cda1b2-cd4f-4213-b29a-3a002304b0cd,54,,,"[8.9, 76.7]",3837747,0,,,,-1.3234423,,Right Foot,,,,"[11.4, 66.8]",,Ground Pass,,10.210778,,,Fabián Ruiz Peña,6655.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Paris Saint-Germain,131,['a8eca0a4-149d-47e6-a928-e6a2208e4c39'],36,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:36.736,Pass,
,,,,,,,,,,,,,,,,,2.257677,,,,,,,,,,,,2d68e887-e24e-4689-bd9e-78bb8f10c702,56,,,"[11.4, 66.8]",3837747,0,,,,0.583373,,Right Foot,,,,"[26.4, 76.7]",,Low Pass,,17.972479,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Fabián Ruiz Peña,6655.0,Right Center Midfield,2,Paris Saint-Germain,131,['6ce01029-3807-4b40-97d3-ade6922a5416'],37,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:37.273,Pass,
,,,,,,,,,,,,,,,,,1.244867,,,,,,,,,,,,31c62d7e-30e9-4d39-abf3-1c860989ac89,59,,,"[28.3, 75.5]",3837747,0,,,,-1.7400476,,Right Foot,,,,"[25.6, 59.7]",,Ground Pass,,16.029036,,,Marco Verratti,3166.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Paris Saint-Germain,131,['8e80f9fe-5608-43b8-bbfe-cfb1bf3d47df'],40,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:40.545,Pass,
,,,,,,,,,,,,,,,,,0.468903,,,,,,,,,,,,2c719ff5-eb1e-4e47-b3f7-818670737845,63,,,"[25.7, 63.3]",3837747,0,,,,2.3107712,,Right Foot,,,,"[21.5, 67.9]",,Ground Pass,,6.228965,,,Fabián Ruiz Peña,6655.0,,,,,,1,From Kick Off,Marco Verratti,3166.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['2fec4468-1d53-4904-8865-7d2ae3909806'],41,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:41.886,Pass,
,,,,,,,,,,,,,,,,,1.438884,,,,,,,,,,,,f0740f54-7c51-4de8-b700-154d95e30117,66,,,"[21.5, 67.9]",3837747,0,,,,-0.8860668,,Left Foot,,,,"[39.3, 46.1]",,Ground Pass,,28.143915,,,Vitor Machado Ferreira,34639.0,,,,,,1,From Kick Off,Fabián Ruiz Peña,6655.0,Right Center Midfield,2,Paris Saint-Germain,131,['d5064ada-f04a-48fe-873b-097409f46260'],42,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:42.398,Pass,
,,,,,,,,,,,,,,,,,0.610783,,,,,,,,,,,,b700f3a5-cc30-4843-b6ef-1dde4d9e6f90,69,,,"[36.4, 46.9]",3837747,0,,,,2.1662061,,Right Foot,,,,"[32.2, 53.1]",,Ground Pass,,7.488658,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Kick Off,Vitor Machado Ferreira,34639.0,Left Center Midfield,2,Paris Saint-Germain,131,"['9151faa1-79e6-4c54-95aa-68809c99b51c', 'f7b69f04-5a2e-4d76-b782-a623946829c3']",43,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:43.837,Pass,True
,,,,,,,,,,,,,,,,,0.520782,,,,,,,,,,,,04bd5464-1584-458b-aedc-d51796bd7079,71,,,"[31.7, 52.6]",3837747,0,,,,-0.19502027,,Right Foot,,,,"[39.8, 51.0]",,Ground Pass,,8.256513,,,Vitor Machado Ferreira,34639.0,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,2,Paris Saint-Germain,131,['4af4cf63-1513-4821-b5b1-6e22faecfcd3'],44,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:44.448,Pass,
,,,,,,,,,,,,,,,,,0.875996,,,,,,,,,,,,88765cf6-dae7-4230-b7b9-32a326eaeda6,73,,,"[39.8, 51.0]",3837747,0,,,,-1.8811837,,Right Foot,,,,"[36.4, 40.4]",,Ground Pass,,11.131936,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Kick Off,Vitor Machado Ferreira,34639.0,Left Center Midfield,2,Paris Saint-Germain,131,['9625d9b0-4b83-42ef-9cbf-ebe5d5a800d2'],44,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:44.969,Pass,
,,,,,,,,,,,,,,,,,1.018752,,,,,,,,,,,,2795a301-1ace-4f9b-9fc2-0d19893858c5,75,,,"[37.2, 40.4]",3837747,0,,,,0.5450997,,Right Foot,,,,"[46.6, 46.1]",,Ground Pass,,10.993179,Incomplete,,,,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,2,Paris Saint-Germain,131,['a4041afa-84d0-4628-a8e2-85f7e9481900'],45,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:45.845,Pass,
,,,,,,,,,,,,,,,,,1.338703,,,,,,,,,,,,a4041afa-84d0-4628-a8e2-85f7e9481900,76,,,"[73.5, 34.0]",3837747,0,,,,0.0819059,,Right Foot,,,,"[86.9, 35.1]",,Ground Pass,,13.445073,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Recovery,1,From Kick Off,Leonardo Julián Balerdi Rossa,33233.0,Left Center Back,2,Paris Saint-Germain,131,"['2795a301-1ace-4f9b-9fc2-0d19893858c5', 'e6e9c625-9287-4908-a7c5-0eeff355f317']",46,,,,,,,,,,,,,,,,,Marseille,147,00:00:46.864,Pass,
,,,,,,,,,,,,,,,,,1.259068,,,,,,,,,,,,74780c4b-91a6-4333-9fee-25789c8ad433,85,,,"[22.3, 29.3]",3837747,0,,,,0.1994964,,Right Foot,,,,"[40.6, 33.0]",,Ground Pass,,18.670298,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Kick Off,Marco Verratti,3166.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['56f34b28-5427-4bea-8bcb-f4a5dd5df43a'],54,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:54.583,Pass,
,,,,,,,,,,,,,,,,,1.567684,,,,,,,,,,,,baecb5f3-ffa9-43b8-a866-2aa5c19add6a,88,,,"[40.6, 33.0]",3837747,0,,,,-1.1562895,,Left Foot,,,,"[49.4, 13.0]",,Ground Pass,,21.8504,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,2,Paris Saint-Germain,131,['78c72819-edf1-4ab2-b3b6-232f3b56f8ce'],56,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:56.090,Pass,
,,,,,,,,,,,,,,,,,1.290693,,,,,,,,,,,,4df2f9cc-8e2b-41d9-9277-47b19ca31cd3,90,,,"[50.5, 15.9]",3837747,0,,,,0.5758504,,Right Foot,,,,"[63.9, 24.6]",,Ground Pass,,15.976545,,,Vitor Machado Ferreira,34639.0,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,2,Paris Saint-Germain,131,['41b89e31-a950-4917-9a07-7359c2cccbce'],57,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:57.658,Pass,
,,,,,,,,,,,,,,,,,1.684076,,,,,,,,,,,,9e15b3cc-522b-4493-a7ca-5877bba7f309,93,,,"[74.1, 22.7]",3837747,1,,,,-0.58574784,,Right Foot,,,,"[94.6, 9.1]",,Ground Pass,,24.601017,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Kick Off,Vitor Machado Ferreira,34639.0,Left Center Midfield,2,Paris Saint-Germain,131,['37d26443-d6a5-4331-9370-eb4343b4c8c8'],0,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:00.061,Pass,
,,,,,,,,,,,,,,,,,2.194994,,,,,,,,,,,,4052e0a0-a50f-4655-ae96-8557c4056cd9,99,,,"[3.5, 55.5]",3837747,1,,,,1.2464948,,Right Foot,,,,"[11.4, 79.0]",,Low Pass,,24.792337,Out,,,,,,,,,1,From Kick Off,Chancel Mbemba Mangulu,3044.0,Right Center Back,2,Paris Saint-Germain,131,,6,,,,,,,,,,,,,,,,,Marseille,147,00:01:06.486,Pass,
,,,,,,,,,,,,,,,,,1.178739,,,,,,,,,,,,7007a9a2-d01b-4ea5-9924-6a11f83f5d88,100,,,"[100.0, 0.1]",3837747,1,True,,,2.158799,,,,,,"[93.8, 9.4]",,Low Pass,,11.177209,,,Neymar da Silva Santos Junior,4320.0,,,,,Throw-in,1,From Throw In,Juan Bernat Velasco,15651.0,Left Back,3,Paris Saint-Germain,131,['12559dbb-afdf-437a-8765-c900bbf08c30'],15,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:15.401,Pass,
,,,,,,,,,,,,,,,,,0.592683,,,,,,,,,,,,a330f789-19c3-440a-a88e-0ebfbd5dd00c,102,,,"[93.8, 11.3]",3837747,1,True,,,1.2363882,,Right Foot,,,,"[97.9, 23.1]",,Ground Pass,,12.491998,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,3,Paris Saint-Germain,131,['154ddc9a-9a9e-4e6b-a27d-514a872cd1fa'],16,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:16.934,Pass,
,,,,,,,,,,,,,,,,,0.615538,,,,,,,,,,,,3446d961-6151-4ac7-a025-7df9d1d5af80,104,,,"[98.0, 23.5]",3837747,1,,,,-1.2465888,,Right Foot,,,,"[102.1, 11.3]",,Ground Pass,,12.870509,Incomplete,,Juan Bernat Velasco,15651.0,,,,,,1,From Throw In,Kylian Mbappé Lottin,3009.0,Left Center Forward,3,Paris Saint-Germain,131,"['6e093630-f28f-4b43-8db2-22b402c99852', 'd77effee-e4e7-4f33-8d1d-2aca9b823432']",18,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:18.431,Pass,
,,,,,,,,,,,,,,,,,2.909788,,,,,,,,,,,,7735e92a-4760-443a-b901-9b91f56663d4,108,,,"[27.1, 73.6]",3837747,1,,,,-0.5848776,,Right Foot,,,,"[56.7, 54.0]",,Ground Pass,,35.500984,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Throw In,Jonathan Clauss,7252.0,Right Wing Back,3,Paris Saint-Germain,131,['52971ada-6e3a-4af4-9800-fb0d8e030ed3'],21,,,,,,,,,,,,,,,,,Marseille,147,00:01:21.360,Pass,
,,,,,,,,,,,,,,,,,0.990439,,,,,,,,,,,,927104f6-167b-479b-85aa-99b05d5e2c0c,112,,,"[68.3, 47.3]",3837747,1,,,,-0.59037787,,Right Foot,,,,"[87.7, 34.3]",,Ground Pass,,23.352943,Incomplete,,Amine Harit,5243.0,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Center Forward,3,Paris Saint-Germain,131,"['af4c9b03-4bae-4ef3-af7e-53fb4feb395a', 'c93865f4-0d66-440e-acca-674209ad53ef', 'f16cd192-544c-472c-be6d-a20913d5e09a']",26,,,,,,,,,,,,,,,,,Marseille,147,00:01:26.687,Pass,True
