50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.29924,,,,,,,,,,,,,,f478ba7b-eee3-41c2-a92b-b0626aa2d287,17,,"[36.7, 54.2]",3837680,0,,,,,2.101974,,Left Foot,,,"[27.3, 70.2]",,Ground Pass,,18.55694,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Center Back,2,Paris Saint-Germain,131,['14a56c08-86fd-4b6a-b3b8-a0727c85c403'],12,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:12.857,Pass,
,,,,,,,,,,,,,,,,2.948555,,,,,,,,,,,,,,fa0e0f35-c9b1-4cda-81ab-7ec91d1896d1,20,,"[26.9, 62.0]",3837680,0,,,,,-1.6598898,,Right Foot,,,"[23.3, 21.7]",,Ground Pass,,40.460476,,,,,Presnel Kimpembe,2999.0,,True,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,['12b3251b-b38d-4ef3-8228-ea53f9b927c1'],16,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:16.891,Pass,
,,,,,,,,,,,,,,,,1.108786,,,,,,,,,,,,,,f5fddade-9df6-465a-a49f-e52f5ba8d75b,24,,"[23.9, 21.9]",3837680,0,,,,,2.3760595,,Left Foot,,,"[16.2, 29.3]",,Ground Pass,,10.6794195,,,,,Marco Verratti,3166.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,"['27da981c-2cf7-4c79-ab20-febb720f15a1', '2dad95c3-193f-4912-b6ee-dcc20a8a3c9c']",19,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:19.920,Pass,True
,,,,,,,,,,,,,,,,1.991819,,,,,,,,,,,,,,caae36a3-8376-4794-8e34-361a6069867d,28,,"[14.6, 31.3]",3837680,0,,,,,1.3468192,,Right Foot,,,"[20.5, 57.2]",,Ground Pass,,26.563509,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Marco Verratti,3166.0,Left Defensive Midfield,2,Paris Saint-Germain,131,"['4f89bc0d-1cbb-4be6-9b45-55bd1e8fb430', 'f0c2c78a-c2c5-4ab5-b175-4557a94129cb']",22,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:22.434,Pass,True
,,,,,,,,,,,,,,,,0.927871,,,,,,,,,,,,,,fe3c74be-e4fb-429b-85e5-64f3295dfeed,31,,"[21.3, 59.0]",3837680,0,,,,,-0.5191461,,Right Foot,,,"[28.3, 55.0]",,Ground Pass,,8.062258,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,['d62b6228-1f04-407e-8d2b-b24584b0fafe'],24,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:24.465,Pass,
,,,,,,,,,,,,,,,,1.376067,,,,,,,,,,,,,,d8a1d6a1-8852-4ac6-a62b-a14d9e50fe28,34,,"[28.5, 54.6]",3837680,0,,,,,2.3972673,,Left Foot,,,"[20.9, 61.6]",,Ground Pass,,10.332473,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Center Back,2,Paris Saint-Germain,131,['db39d6d9-e28e-4e2e-95bb-c7d3cdaa95be'],25,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:25.433,Pass,
,,,,,,,,,,,,,,,,0.9764,,,,,,,,,,,,,,debdff54-1558-4e24-8bfe-271a358af689,37,,"[13.4, 72.4]",3837680,0,,,,,2.1486983,,Left Foot,,,"[10.4, 77.0]",,Ground Pass,,5.491812,,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,['499b51b6-c5b1-4eb1-8cc8-a1214e6b5cc3'],31,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:31.489,Pass,
,,,,,,,,,,,,,,,,3.19138,,,,,,,,,,,,,,7c75a64b-8d9e-47ed-a619-73f1ba983e61,40,,"[9.2, 76.6]",3837680,0,,,,,-0.47631973,,Left Foot,,,"[43.7, 58.8]",,High Pass,,38.82126,,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Wing Back,2,Paris Saint-Germain,131,"['67fdc5a5-04f4-499f-a275-7b45f2431ee3', 'c7199014-4188-4248-9fd2-de9ca4d3ddf0']",32,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:32.498,Pass,
,,,,,,,,,,,True,,,,,1.752826,,,,,,,,,,,,,,67fdc5a5-04f4-499f-a275-7b45f2431ee3,42,,"[76.4, 21.3]",3837680,0,,,,,1.0236855,,Head,,,"[88.4, 41.0]",,High Pass,,23.067076,,,,,Kevin Volland,8215.0,,,,,Interception,1,Regular Play,Benoît Badiashile Mukinayi,21368.0,Left Center Back,3,AS Monaco,129,"['46235ec1-556b-4670-bbc0-4a3df83e189f', '7c75a64b-8d9e-47ed-a619-73f1ba983e61']",35,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:35.689,Pass,
,,,,,,,,,,,,,,,,1.228383,,,,,,,,,,,,,,a9390d58-f97a-4a97-aa08-1201ff3be5ec,44,,"[88.8, 42.0]",3837680,0,,,,,-1.235348,,Head,,,"[92.6, 31.1]",,High Pass,,11.543396,,,,,Aleksandr Golovin,5177.0,,,,,,1,Regular Play,Kevin Volland,8215.0,Right Center Forward,3,AS Monaco,129,['933898bf-d774-4110-843e-4d1fec9dc91f'],37,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:37.442,Pass,
,,,,,,,,,,,,,,,,1.326752,,,,,,,,,,,,,,e4c7f53a-0015-4cea-b884-58496beeff9e,46,,"[93.4, 31.8]",3837680,0,,,,,-0.80294025,,Head,,,"[101.8, 23.1]",,High Pass,,12.093387,,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,1,Regular Play,Aleksandr Golovin,5177.0,Center Attacking Midfield,3,AS Monaco,129,"['649e333e-f4f5-41b3-814c-94c1769bdc92', 'bc2119d8-6e05-4196-84b3-c0a81a940b40']",38,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:38.671,Pass,
,,,,,,,,,,,,,,,,1.556376,,,,,,,,,,,,,,649e333e-f4f5-41b3-814c-94c1769bdc92,48,,"[18.3, 57.0]",3837680,0,,,,,1.2565644,,Head,,,"[23.5, 73.0]",,Low Pass,,16.823793,,,,,Achraf Hakimi Mouh,5245.0,,,,,Recovery,1,Regular Play,Sergio Ramos García,5201.0,Right Center Back,4,Paris Saint-Germain,131,"['e4c7f53a-0015-4cea-b884-58496beeff9e', 'ed9d999d-7a53-40fd-bea0-e125677f43cf']",39,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:39.997,Pass,
,,,,,,,,,,,,,,,,0.846044,,,,,,,,,,,,,,06bed371-caab-46fe-b2c5-3a8eba5174e4,52,,"[24.7, 73.4]",3837680,0,,,,,-0.62267077,,Right Foot,,,"[32.5, 67.8]",,Ground Pass,,9.602083,,,,,Renato Júnior Luz Sanches,3593.0,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Wing Back,4,Paris Saint-Germain,131,"['50405be8-77ac-4a4b-bb95-9df71f3a5889', '7d3810a1-4eae-4764-a516-c3d38bea0c44']",42,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:42.082,Pass,True
,,,,,,,,,,,,,,,,0.93417,,,,,,,,,,,,,,2c79d701-3d4a-4e84-9314-642dda5f033e,55,,"[32.3, 61.6]",3837680,0,,,,,-1.7990083,,Right Foot,,,"[28.7, 46.1]",,Ground Pass,,15.912574,,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Renato Júnior Luz Sanches,3593.0,Right Defensive Midfield,4,Paris Saint-Germain,131,['2a25df23-2c08-44b5-a4dc-367309eacb6e'],44,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:44.022,Pass,
,,,,,,,,,,,,,,,,0.910602,,,,,,,,,,,,,,86ef19c7-6478-4cd9-b890-1a92e1e3f51c,58,,"[30.7, 40.1]",3837680,0,,,,,-1.1383885,,Right Foot,,,"[35.5, 29.7]",,Ground Pass,,11.454257,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Defensive Midfield,4,Paris Saint-Germain,131,['58d3e4f2-d653-47aa-a3be-6d40250dbb71'],47,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:47.016,Pass,
,,,,,,,,,,,,,,,,1.762746,,,,,,,,,,,,,,4a885db9-c047-40d1-a008-001d974dc913,61,,"[36.7, 27.3]",3837680,0,,,,,-1.0978032,,Right Foot,,,"[47.6, 6.0]",,Ground Pass,,23.926971,,,,,Presnel Kimpembe,2999.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,4,Paris Saint-Germain,131,['4503d0b8-2148-42b2-9646-a33fc91c9094'],49,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:49.439,Pass,
,,,,,,,,,,,,,,,,0.262143,,,,,,,,,,,,,,a3bd0498-46a7-4589-ab45-80dcf5558343,64,,"[55.4, 14.4]",3837680,0,,,,,-0.09065989,,Left Foot,,,"[62.0, 13.8]",,Ground Pass,,6.627217,,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,4,Paris Saint-Germain,131,"['3761d1d3-37d4-41f8-8247-44d4915ad271', 'd85f6e85-f17e-4585-88f1-d01d3b3f3321']",52,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:52.383,Pass,
,,,,,,,,,,,,,,,,0.734422,,,,,,,,,,,,,,df929088-b9bc-4eaf-ba9d-ea07c5de0b00,69,,"[43.4, 65.5]",3837680,0,,,,,-0.93894196,,Right Foot,,,"[50.5, 55.8]",,Ground Pass,,12.020815,,,,,Youssouf Fofana,11990.0,,,,,,1,Regular Play,Ruben Aguilar,3763.0,Right Wing Back,5,AS Monaco,129,['f2904360-7e78-4895-8263-36be2e351ad3'],54,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:54.570,Pass,
,,,,,,,,,,,,,,,,3.032783,,,,,,,,,,,,,,41651d2a-a61f-490f-80bc-5fd90e4e1a91,72,,"[50.7, 56.0]",3837680,0,,,,,0.49105433,,Right Foot,,,"[83.8, 73.7]",,Ground Pass,,37.535316,,,,,Kevin Volland,8215.0,,,,,,1,Regular Play,Youssouf Fofana,11990.0,Right Defensive Midfield,5,AS Monaco,129,['1e384df7-bc73-470c-8dbd-b51759ad275e'],55,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:55.385,Pass,
,,,,,,,,,,,,,,,,1.252108,,,,,,,,,,,,,,e661bb26-0480-42f7-84f1-d23fb6067c34,77,,"[83.2, 74.1]",3837680,1,,,,,0.066568166,,Left Foot,,,"[89.2, 74.5]",,Ground Pass,,6.0133185,,,,,Ruben Aguilar,3763.0,,,,,,1,Regular Play,Kevin Volland,8215.0,Right Center Forward,5,AS Monaco,129,"['23764336-d594-475f-8640-fe6a178ad981', '285dddbd-74f8-47a6-88b2-4c40f9cc0429', 'fb1de43f-47b8-421d-9872-3c3227b325e5']",0,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:00.015,Pass,True
,,,,,,,,,,,,,,,,1.32637,,,,,,,,,,,,,,6a3f31ad-cbe1-4064-a7c6-b10d79b6170f,85,,"[28.1, 7.0]",3837680,1,,,,,1.9947159,,Right Foot,,,"[19.3, 26.5]",,Ground Pass,,21.39369,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Defensive Midfield,6,Paris Saint-Germain,131,['61b59cf3-9ac8-400d-bdf7-4ef03bfc772c'],3,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:03.315,Pass,
,,,,,,,,,,,,,,,,1.208158,,,,,,,,,,,,,,4e30df44-d814-4f64-839c-9f024add51e5,88,,"[22.3, 31.9]",3837680,1,,,,,-0.37206775,,Right Foot,,,"[30.5, 28.7]",,Ground Pass,,8.802273,,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Center Back,6,Paris Saint-Germain,131,['a29807f3-bbe6-49e2-9702-6a22b33681e8'],8,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:08.307,Pass,
,,,,,,,,,,,,,,,,1.723649,,,,,,,,,,,,,,d54af574-7cf7-4802-be72-cea00a4c8769,91,,"[31.9, 29.5]",3837680,1,,,,,1.6452851,,Right Foot,,,"[30.9, 42.9]",,Ground Pass,,13.437262,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Defensive Midfield,6,Paris Saint-Germain,131,['615d9a31-9cf3-4377-908e-2704c66494e5'],10,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:10.040,Pass,
,,,,,,,,,,,,,,,,1.189477,,,,,,,,,,,,,,39c5e1f3-9903-4e34-9de9-07d9ceb1ac2a,94,,"[34.5, 45.7]",3837680,1,,,,,-0.5836358,,Right Foot,,,"[45.1, 38.7]",,Ground Pass,,12.702756,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Center Back,6,Paris Saint-Germain,131,['4820f54d-ed1f-4eb5-b31f-2149b357b066'],13,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:13.044,Pass,
,,,,,,,,,,,,,,,,1.11959,,,,,,,,,,,,,,c840f670-9128-49ac-91bf-2a96a74f5390,98,,"[45.7, 32.7]",3837680,1,,,,,2.9816794,,Left Foot,,,"[33.3, 34.7]",,Ground Pass,,12.560255,,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,6,Paris Saint-Germain,131,"['417fb0eb-f281-4c44-85c4-d5f750c8a29f', 'b9d74177-42da-4a55-9055-049f98764548']",15,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:15.209,Pass,True
,,,,,,,,,,,,,,,,1.660789,,,,,,,,,,,,,,961ea9e9-3e26-47d2-8a8f-473deb333c8f,101,,"[32.5, 35.1]",3837680,1,,,,,1.6278771,,Right Foot,,,"[31.5, 52.6]",,Ground Pass,,17.528547,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Defensive Midfield,6,Paris Saint-Germain,131,['c8b0b367-a6b6-4fb1-831c-f390a4da3196'],16,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:16.729,Pass,
,,,,,,,,,,,,,,,,1.481299,,,,,,,,,,,,,,0ec028d1-353b-4dcd-ac60-f8b1484856d1,104,,"[31.3, 52.6]",3837680,1,,,,,1.6652513,,Left Foot,,,"[29.5, 71.6]",,Ground Pass,,19.085073,,,,,Sergio Ramos García,5201.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Center Back,6,Paris Saint-Germain,131,['16cb4570-a244-47c7-be29-fae9a0fb1051'],20,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:20.486,Pass,
,,,,,,,,,,,,,,,,1.591732,,,,,,,,,,,,,,57ded950-64be-4e6f-a78a-89f2821da13d,107,,"[27.9, 71.6]",3837680,1,,,,,-0.038004506,,Right Foot,,,"[54.2, 70.6]",,Ground Pass,,26.319004,,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Right Center Back,6,Paris Saint-Germain,131,['0a2189b1-430d-47c6-bb7b-0a99e8d39fee'],23,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:23.173,Pass,
,,,,,,,,,,,,,,,,0.810241,,,,,,,,,,,,,,43fdce12-7492-4016-9e41-d661193577d3,111,,"[52.0, 70.4]",3837680,1,,,,,2.6030853,,Right Foot,,,"[44.3, 75.0]",,Ground Pass,,8.969393,,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,6,Paris Saint-Germain,131,['c6b0064e-553d-48e3-8bb8-174845638dfe'],25,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:25.966,Pass,
,,,,,,,,,,,,,,,,0.910116,,,,,,,,,,,,,,41ce8437-a46f-4f63-8ff5-da2369f670db,115,,"[44.3, 73.4]",3837680,1,,,,,-1.5957911,,Right Foot,,,"[44.1, 65.4]",,Low Pass,,8.0025,,,,,Renato Júnior Luz Sanches,3593.0,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Wing Back,6,Paris Saint-Germain,131,"['69ecb9b0-d8c2-45a1-aba7-51c6d5b2eb48', 'd7df303c-2787-47da-9cdd-73296fb9cd1a']",26,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:26.816,Pass,True
,,,,,,,,,,,,,,,,1.265344,,,,,,,,,,,,,,ace898be-a786-4c5d-8a18-305b071b268b,118,,"[55.2, 65.6]",3837680,1,,,,,0.9407624,,Right Foot,,,"[62.2, 75.2]",,Ground Pass,,11.881078,,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Renato Júnior Luz Sanches,3593.0,Right Defensive Midfield,6,Paris Saint-Germain,131,['fbcd2729-9892-4b42-8e22-448ce15cf8c4'],29,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:29.989,Pass,
