50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.664625,,,,,,,,,,,,,,,2761d2f5-d5cf-42ae-8b28-8108a9887cdf,20,,"[60.1, 3.3]",3837706,0,,,,,2.4316068,,Left Foot,,,"[48.0, 13.7]",,Ground Pass,,15.95525,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Juan Bernat Velasco,15651.0,,Left Wing Back,2,Paris Saint-Germain,131,"['10033604-9c2d-4fa4-ad53-53dd60715eff', '77783c39-d591-436f-81f0-a57587afddb1']",22,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:22.048,Pass,True
,,,,,,,,,,,,,,,,,,0.686798,,,,,,,,,,,,,,,198c2b28-1195-49f2-8eb6-f316ed0bf956,24,,"[56.8, 33.3]",3837706,0,,,,,-1.9513026,,Left Foot,,,"[52.0, 21.3]",,Ground Pass,,12.924396,,,,Marco Verratti,3166.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,,Left Center Back,2,Paris Saint-Germain,131,"['4927267f-3970-4491-9dff-1acdc671189e', 'c50b0649-23b7-4378-ba2c-3da699a4a63c']",27,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:27.703,Pass,True
,,,,,,,,,,,,,,,,,,0.792462,,,,,,,,,,,,,,,0287d5e7-ddb6-4cac-86bb-91738246ff52,30,,"[63.8, 37.1]",3837706,0,,,,,0.5191461,,Right Foot,,,"[75.0, 43.5]",,High Pass,,12.899612,,,,Islam Slimani,3811.0,,,,,Recovery,1,Regular Play,Mahdi Camara,10475.0,,Left Defensive Midfield,3,Stade Brestois,153,['849a34b3-1379-47c9-9dba-3edfcb6abc74'],33,,,,,,,,,,,,,,,,,Stade Brestois,153,00:00:33.760,Pass,
,,,,,,,,,,,,,,,,,,0.755827,,,,,,,,,,,,,,,e88f2304-718a-4c08-886c-d69e4e460772,32,,"[75.0, 43.5]",3837706,0,,,,,2.492597,,Head,,,"[69.2, 47.9]",,Low Pass,,7.28011,,,,Haris Belkebla,7325.0,,,,,,1,Regular Play,Islam Slimani,3811.0,,Center Forward,3,Stade Brestois,153,['5b17f684-ba9d-4d50-b029-12a7d261b9db'],34,,,,,,,,,,,,,,,,,Stade Brestois,153,00:00:34.553,Pass,
,,,,,,,,,,,,,,,,,,3.281383,,,,,,,,,,,,,,,68b5687c-08c6-4796-b208-3384c0986c8c,37,,"[69.5, 48.9]",3837706,0,,,,,1.5404003,,Right Foot,,,"[70.4, 78.5]",,High Pass,,29.61368,,,,Noah Fadiga,30533.0,,,,,,1,Regular Play,Haris Belkebla,7325.0,,Right Defensive Midfield,3,Stade Brestois,153,"['b16f55c8-4c7b-4ea8-9199-baf108fbd931', 'ded8f0bd-a37a-4e95-84a9-a7f64da17c09', 'f879d7e1-3c1a-4056-b174-fbd10128a51b']",36,,,,,,,,,,,,,,,,,Stade Brestois,153,00:00:36.471,Pass,True
,,,,,,,,,,,,,,,,,,0.448658,,,,,,,,,,,,,,,db966cc0-db9c-49f9-b5a1-e144912c7c38,40,,"[76.1, 78.0]",3837706,0,,,,,-0.85425466,,Right Foot,,,"[81.5, 71.8]",,Ground Pass,,8.221922,,,,Franck Honorat,7198.0,,,,,,1,Regular Play,Noah Fadiga,30533.0,,Right Wing Back,3,Stade Brestois,153,['c98ac461-9cb3-4832-b689-a359c9bb0958'],41,,,,,,,,,,,,,,,,,Stade Brestois,153,00:00:41.307,Pass,
,,,,,,,,,,,,,,,,,,0.60198,,,,,,,,,,,,,,,784367a2-2c43-429a-9edd-5736db8fb764,43,,"[81.5, 72.6]",3837706,0,,,,,2.462179,,Right Foot,,,"[76.3, 76.8]",,Ground Pass,,6.68431,,,,Noah Fadiga,30533.0,,,,,,1,Regular Play,Franck Honorat,7198.0,,Right Wing,3,Stade Brestois,153,['8d8a5011-083f-4396-b6c2-557da716d860'],41,,,,,,,,,,,,,,,,,Stade Brestois,153,00:00:41.835,Pass,
,,,,,,,,,,,,,,,,,,2.360609,,,,,,,,,,,,,,,80ce8c75-7185-4ed3-870e-e4741df34c8d,46,,"[69.0, 78.0]",3837706,0,,,,,-3.0688047,,Left Foot,,,"[40.2, 75.9]",,Ground Pass,,28.876461,,,,Christophe Hérelle,2973.0,,,,,,1,Regular Play,Noah Fadiga,30533.0,,Right Wing Back,3,Stade Brestois,153,['5ee84869-825a-4dbe-be13-2aca313e9f8b'],43,,,,,,,,,,,,,,,,,Stade Brestois,153,00:00:43.837,Pass,
,,,,,,,,,,,,,,,,,,2.959994,,,,,,,,,,,,,,,925fbfce-8475-4b72-bbde-24228900231e,49,,"[33.1, 75.1]",3837706,0,,,,,-2.2532458,,Left Foot,,,"[10.1, 46.8]",,Ground Pass,,36.467655,,,,Marco Bizot,7832.0,,,,,,1,Regular Play,Christophe Hérelle,2973.0,,Right Center Back,3,Stade Brestois,153,['5693c922-cbba-471e-a5bf-98f85917f5e6'],47,,,,,,,,,,,,,,,,,Stade Brestois,153,00:00:47.384,Pass,
,,,,,,,,,,,,,,,,,,2.279904,,,,,,,,,,,,,,,af835501-1be8-4438-a598-5f9426f0c4c8,52,,"[9.9, 46.3]",3837706,0,,,,,-1.253654,,Right Foot,,,"[20.6, 13.7]",,Ground Pass,,34.311077,,,,Lilian Brassier,29284.0,,,,,,1,Regular Play,Marco Bizot,7832.0,,Goalkeeper,3,Stade Brestois,153,['5675dc74-4e84-4b68-84f7-ae3a66c36849'],50,,,,,,,,,,,,,,,,,Stade Brestois,153,00:00:50.584,Pass,
,,,,,,,,,,,,,,,,,,3.03905,,,,,,,,,,,,,,,7ab92207-8e2c-46a4-b67b-3539531e64e3,55,,"[21.3, 7.2]",3837706,0,,,,,0.052678492,,Left Foot,,,"[76.3, 10.1]",,High Pass,,55.0764,,,,Pierre Lees Melou,3199.0,,,,,,1,Regular Play,Lilian Brassier,29284.0,,Left Center Back,3,Stade Brestois,153,['aeeacb79-00b6-46b3-aa9a-a1fcfbec9645'],55,,,,,,,,,,,,,,,,,Stade Brestois,153,00:00:55.104,Pass,
,,,,,,,,,,,,,,,,,,2.610877,,,,,,,,,,,,,,,4c968976-669a-4c9c-9415-ddff967f1b9a,60,,"[33.6, 61.9]",3837706,0,,,,,-2.62355,,Right Foot,,,"[4.3, 45.2]",,Ground Pass,,33.725063,,,,Gianluigi Donnarumma,7036.0,,,,,Recovery,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,,Center Back,4,Paris Saint-Germain,131,"['994c46a7-1f5e-47eb-9873-50744ca8e202', 'ac5cffa7-1aac-4eea-9604-d1981d6c73c4']",59,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:59.737,Pass,True
,,,,,,,,,,,,,,,,,,1.408489,,,,,,,,,,,,,,,236dd4de-186a-4022-94c1-0a02c8636055,63,,"[9.7, 49.0]",3837706,1,,,,,-1.3210858,,Right Foot,,,"[13.5, 34.1]",,Ground Pass,,15.376931,,,,Presnel Kimpembe,2999.0,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,,Goalkeeper,4,Paris Saint-Germain,131,['98ff0ae6-134a-4c98-90ad-630cf11e99da'],5,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:05.841,Pass,
,,,,,,,,,,,,,,,,,,1.089513,,,,,,,,,,,,,,,702a2ee9-6b22-4911-9f23-be268b9bfb04,66,,"[15.3, 27.6]",3837706,1,,,,,-0.23797761,,Left Foot,,,"[35.5, 22.7]",,Ground Pass,,20.785812,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,,Left Center Back,4,Paris Saint-Germain,131,['e7fdc036-b0c4-4b9c-afd7-5497cd67db3f'],9,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:09.335,Pass,
,,,,,,,,,,,,,,,,,,2.022185,,,,,,,,,,,,,,,22f78019-19b2-4e29-8172-8264babbc1df,70,,"[33.3, 21.8]",3837706,1,,,,,-1.565588,,Right Foot,,,"[33.4, 2.6]",,Ground Pass,,19.20026,,,,Juan Bernat Velasco,15651.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,,Left Attacking Midfield,4,Paris Saint-Germain,131,"['6e492f07-4385-48fe-bce5-4243b6d327e7', 'c367d8ae-8aeb-4d9c-aea5-ff3d91eeef28']",10,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:10.536,Pass,True
,,,,,,,,,,,,,,,,,,1.226924,,,,,,,,,,,,,,,f1982d53-3941-48f2-bed0-8b5ab8d25798,74,,"[34.3, 4.0]",3837706,1,,,,,1.8370484,,Left Foot,,,"[31.9, 12.8]",,Low Pass,,9.121404,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,,Left Wing Back,4,Paris Saint-Germain,131,"['832644c7-d140-4292-89b2-62f70baccd43', 'bba52900-b120-40a7-9dd3-0209ea75c381']",12,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:12.651,Pass,True
,,,,,,,,,,,,,,,,,,1.490198,,,,,,,,,,,,,,,67fc13b1-a07e-496c-9aad-4609b6b9c67f,77,,"[34.3, 18.7]",3837706,1,,,,,-0.28858736,,Right Foot,,,"[47.1, 14.9]",,Ground Pass,,13.352154,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,,Left Attacking Midfield,4,Paris Saint-Germain,131,['009c8208-ee82-4125-a057-6046f60bc2eb'],16,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:16.218,Pass,
,,,,,,,,,,,,,,,,,,0.794351,,,,,,,,,,,,,,,366543ba-f8c0-4bf5-b7b4-77644bf4587d,80,,"[48.5, 14.9]",3837706,1,,,,,1.9856106,,Right Foot,,,"[43.7, 25.8]",,Ground Pass,,11.91008,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,,Center Forward,4,Paris Saint-Germain,131,['d947d29c-fa27-4ca7-84ce-bf10ce434431'],18,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:18.795,Pass,
,,,,,,,,,,,,,,,,,,2.221391,,,,,,,,,,,,,,,6af62546-9af5-49c2-8e93-cc512213b9a0,86,,"[38.8, 26.5]",3837706,1,,True,,,1.6400496,,Left Foot,,,"[37.6, 43.8]",,Ground Pass,,17.341568,,,,Vitor Machado Ferreira,34639.0,,,,,Free Kick,1,From Free Kick,Presnel Kimpembe,2999.0,,Left Center Back,5,Paris Saint-Germain,131,['97e0a22e-e513-418a-b25a-9387b5f60bc2'],32,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:32.469,Pass,
,,,,,,,,,,,,,,,,,,1.601354,,,,,,,,,,,,,,,aa2c3592-4b26-4064-b878-93280d243bda,89,,"[50.1, 54.1]",3837706,1,,,,,0.92092586,,Right Foot,,,"[63.4, 71.6]",,Ground Pass,,21.980446,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Vitor Machado Ferreira,34639.0,,Right Defensive Midfield,5,Paris Saint-Germain,131,"['15e42fe1-8ee5-40c5-9976-7aa35ea25d48', '87b0e978-a4ea-4447-8b27-4ff16cd12cea']",37,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:37.605,Pass,True
,,,,,,,,,,,,,,,,,,1.112233,,,,,,,,,,,,,,,eb22ede0-2554-4439-88cd-aa97bad184eb,93,,"[63.2, 66.4]",3837706,1,,,,,-0.90828186,,Left Foot,,,"[74.2, 52.3]",,Ground Pass,,17.883232,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,,Right Attacking Midfield,5,Paris Saint-Germain,131,"['08f49662-5581-4ee7-90ce-d2c299cbba08', '4ce51817-f1a9-49e2-b969-0fcc3ab6c066', 'd1230c8b-6816-48ab-8514-44188a869521']",41,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:41.657,Pass,True
,,,,,,,,,,,,,,,,,,0.859871,,,,,,,,,,,,,,,dbea30a1-a30f-4d1e-9c3e-2ce4d44057e0,98,,"[45.2, 24.5]",3837706,1,,,,,0.7853982,,Left Foot,,,"[47.3, 26.6]",,Ground Pass,,2.9698484,,,,Pierre Lees Melou,3199.0,,,,,,1,Regular Play,Haris Belkebla,7325.0,,Right Defensive Midfield,6,Stade Brestois,153,"['009f09f0-694f-40de-a46f-175ba1da5596', 'c07412a8-7140-45c6-9b26-3f30081b5234']",44,,,,,,,,,,,,,,,,,Stade Brestois,153,00:01:44.134,Pass,True
,,,,,,,,,,,,,,,,,,0.240025,,,,,,,,,,,,,,,48240505-903f-4c94-b4a3-82c6f35aba53,101,,"[45.4, 26.7]",3837706,1,,,,,1.5707964,,Right Foot,,,"[45.4, 31.1]",,Ground Pass,,4.4,,,,Mahdi Camara,10475.0,,,,,,1,Regular Play,Pierre Lees Melou,3199.0,,Left Wing,6,Stade Brestois,153,['1332283d-5592-48ea-8d07-385e50ce5f0c'],45,,,,,,,,,,,,,,,,,Stade Brestois,153,00:01:45.707,Pass,
,,,,,,,,,,,,,,,,,,1.172754,,,,,,,,,,,,,,,2ecb5c4e-f52d-4c59-8c97-865f69945986,104,,"[45.4, 31.1]",3837706,1,,,,,-2.6437702,,Right Foot,,,"[31.6, 23.6]",,Ground Pass,,15.706368,,,,Lilian Brassier,29284.0,,,,,,1,Regular Play,Mahdi Camara,10475.0,,Left Defensive Midfield,6,Stade Brestois,153,['71d6c6dc-d81a-4169-af30-676232fd781f'],46,,,,,,,,,,,,,,,,,Stade Brestois,153,00:01:46.013,Pass,
,,,,,,,,,,,,,,,,,,1.098981,,,,,,,,,,,,,,,56b32c3a-9fcd-46fa-9881-f95423347987,107,,"[31.9, 22.7]",3837706,1,,,,,2.0195196,,Left Foot,,,"[26.7, 33.5]",,Ground Pass,,11.986659,,,,Brendan Chardonnet,7628.0,,,,,,1,Regular Play,Lilian Brassier,29284.0,,Left Center Back,6,Stade Brestois,153,['0c44f6c2-e865-40f4-b58e-99a4faf19e0c'],48,,,,,,,,,,,,,,,,,Stade Brestois,153,00:01:48.553,Pass,
,,,,,,,,,,,,,,,,,,1.17074,,,,,,,,,,,,,,,ad8e0b4a-3b82-48cb-b2fb-e22bc8516a68,110,,"[25.8, 32.8]",3837706,1,,,,,-1.2835149,,Right Foot,,,"[28.4, 24.0]",,Ground Pass,,9.176056,,,,Lilian Brassier,29284.0,,,,,,1,Regular Play,Brendan Chardonnet,7628.0,,Center Back,6,Stade Brestois,153,['970a02f8-26d9-4621-be94-31bbb28d8090'],49,,,,,,,,,,,,,,,,,Stade Brestois,153,00:01:49.657,Pass,
,,,,,,,,,,,,,,,,,,0.865918,,,,,,,,,,,,,,,c880b1ce-b59e-42ae-8cc3-ec050f9b4dff,113,,"[26.7, 18.6]",3837706,1,,,,,-1.1601716,,Left Foot,,,"[33.1, 3.9]",,Ground Pass,,16.03278,,,,Jean-Kevin Duverne,7273.0,,,,,,1,Regular Play,Lilian Brassier,29284.0,,Left Center Back,6,Stade Brestois,153,['e1449b5e-e6a5-4fa5-9ba3-2224e0769c03'],52,,,,,,,,,,,,,,,,,Stade Brestois,153,00:01:52.440,Pass,
,,,,,,,,,,,,,,,,,,0.707928,,,,,,,,,,,,,,,194698c5-6b91-494a-8693-dee72205701b,116,,"[32.1, 5.4]",3837706,1,,,,,1.080839,,Right Foot,,,"[36.9, 14.4]",,Ground Pass,,10.2,,,,Haris Belkebla,7325.0,,,,,,1,Regular Play,Jean-Kevin Duverne,7273.0,,Left Wing Back,6,Stade Brestois,153,['9a460516-9093-487e-ab23-6058511f91bc'],53,,,,,,,,,,,,,,,,,Stade Brestois,153,00:01:53.603,Pass,
,,,,,,,,,,,,,,,,,,0.458441,,,,,,,,,,,,,,,09bdd409-627e-4b8c-83ed-bc84a4ca755c,120,,"[31.7, 13.2]",3837706,1,,,,,-2.1045046,,Right Foot,,,"[26.5, 4.4]",,Ground Pass,,10.221546,,,,Jean-Kevin Duverne,7273.0,,,,,,1,Regular Play,Haris Belkebla,7325.0,,Right Defensive Midfield,6,Stade Brestois,153,"['5d1b6dbd-4227-4c19-a206-7807ffacdafb', '814686cf-3478-4ded-8c00-b403b9298fa7']",56,,,,,,,,,,,,,,,,,Stade Brestois,153,00:01:56.313,Pass,True
,,,,,,,,,,,,,,,,,,0.210246,,,,,,,,,,,,,,,347a7cec-b3dc-4193-96b0-36a2c731edd8,123,,"[26.5, 4.9]",3837706,1,,,,,0.63213795,,Right Foot,,,"[33.6, 10.1]",,Low Pass,,8.800569,,Incomplete,,Mahdi Camara,10475.0,,,,,,1,Regular Play,Jean-Kevin Duverne,7273.0,,Left Wing Back,6,Stade Brestois,153,"['17bb00d1-ab9b-41d2-b9d2-a45f687ed85a', '7d25a9d1-4122-4744-bd78-ec88798b8388']",57,,,,,,,,,,,,,,,,,Stade Brestois,153,00:01:57.103,Pass,
