ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.463937,,,,,,,,,,,,,c456248f-47af-4943-a7af-bf17ddcc11ee,15,,"[87.2, 14.0]",3837859,0,,,,,1.7043253,,Head,,,,"[86.3, 20.7]",,High Pass,,6.7601776,,Incomplete,,Brecht Dejaegere,23643.0,,,,,,1,From Kick Off,Fares Chaïbi,217047.0,Left Wing,2,Toulouse,130,"['287fe156-eaeb-4958-a985-b3cb772f93c9', 'd59f8e39-bebb-430c-b6fd-f3b95a2c0445']",9,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:09.897,Pass,
,,,,,,,,,,,,,,,1.408447,,,,,,,,,,,,,287fe156-eaeb-4958-a985-b3cb772f93c9,17,,"[33.8, 59.4]",3837859,0,,,,True,1.487655,,,,,,"[34.6, 69.0]",,High Pass,,9.633276,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,From Kick Off,Renato Júnior Luz Sanches,3593.0,Center Defensive Midfield,2,Toulouse,130,"['334d03c5-1ea5-4cea-8ce6-5497c1cd740a', '95db4e4e-7584-4f55-866d-256fe8303cee', 'c456248f-47af-4943-a7af-bf17ddcc11ee', 'dae0a644-2287-4971-a36a-f3b74caecfa6']",11,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:11.361,Pass,True
,,,,,,,,,,,,,,,2.357541,,,,,,,,,,,,,334d03c5-1ea5-4cea-8ce6-5497c1cd740a,21,,"[85.5, 11.1]",3837859,0,,,,True,-2.620683,,,,,,"[73.3, 4.1]",,High Pass,,14.06556,,,,Moussa Diarra,32952.0,,,,,Recovery,1,From Kick Off,Fares Chaïbi,217047.0,Left Wing,2,Toulouse,130,"['287fe156-eaeb-4958-a985-b3cb772f93c9', '70cef336-5551-4451-9bd4-c7cc4c4d3719', 'b9ad0c58-ab96-4734-8f39-1ee2515f5b2c']",12,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:12.769,Pass,True
,,,,,,,,,,,,,,,1.005232,,,,,,,,,,,,,55c31edd-b06d-4435-a900-b9245bad1f6e,25,,"[68.8, 3.2]",3837859,0,,,,,2.8366003,,Left Foot,,,,"[52.6, 8.3]",,Ground Pass,,16.983816,,,,Rasmus Nicolaisen,24702.0,,,,,,1,From Kick Off,Moussa Diarra,32952.0,Left Back,2,Toulouse,130,['61488161-9186-4cd6-8b81-343bac4c52e9'],16,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:16.318,Pass,
,,,,,,,,,,,,,,,2.142424,,,,,,,,,,,,,4a04e6da-132e-4dad-a10e-3bc3a288558e,29,,"[54.6, 4.5]",3837859,0,,,,,0.20841716,,Left Foot,,,,"[92.9, 12.6]",,High Pass,,39.14716,,,,Ado Onaiwu,37498.0,,,,,,1,From Kick Off,Rasmus Nicolaisen,24702.0,Left Center Back,2,Toulouse,130,['b061e712-5cbf-4e09-a94d-48d62f2d2542'],18,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:18.418,Pass,
,,,,,,,,,,,,,,,2.109336,,,,,,,,,,,,,a67f3e3d-21e5-4bc3-9e82-6c44ee5a0c58,31,,"[92.9, 12.6]",3837859,0,,,,,1.1045033,,Head,,,,"[100.5, 27.7]",,Low Pass,,16.904734,,Incomplete,,Zakaria Aboukhlal,21736.0,,,,,,1,From Kick Off,Ado Onaiwu,37498.0,Center Forward,2,Toulouse,130,"['40b1d9fa-59b2-4cda-a705-6f9aa319f17a', 'f88d4fa3-2c9e-4ea0-ada8-e1956483ca26']",20,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:20.594,Pass,
,,,,,,,,,,,,,,,2.463082,,,,,,,,,,,,,f88d4fa3-2c9e-4ea0-ada8-e1956483ca26,33,,"[19.6, 52.4]",3837859,0,,,,,0.18534794,,Right Foot,,,,"[42.0, 56.6]",,High Pass,,22.790348,,Incomplete,,Vitor Machado Ferreira,34639.0,,,,,Recovery,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Left Center Back,2,Toulouse,130,"['40218dc5-e307-4689-89a6-16b3cbb2414d', '9b761e7c-ca51-43f5-a31e-49a41889b9c5', 'a67f3e3d-21e5-4bc3-9e82-6c44ee5a0c58']",22,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:22.703,Pass,
,,,,,,,,,,,,,,,0.644723,,,,,,,,,,,,,c2b6a3d4-c302-4db8-9708-8fea40c9b927,38,,"[76.9, 6.8]",3837859,0,,,,,-0.87029994,,Right Foot,,,,"[81.2, 1.7]",,Low Pass,,6.670832,,,,Moussa Diarra,32952.0,,,,,,1,From Kick Off,Branco van den Boomen,21405.0,Left Center Midfield,2,Toulouse,130,"['1d623a1a-8237-4f0d-a651-64118a78a463', 'f864c1e7-096c-4ca2-82d7-a55aaa50df24']",28,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:28.012,Pass,True
,,,,,,,,,,,,,,,0.969299,,,,,,,,,,,,,bf96555c-2e0f-4cad-92a5-3c6c3115acf3,42,,"[86.1, 1.8]",3837859,0,,,,,1.2237347,,Left Foot,,,,"[87.8, 6.5]",,Ground Pass,,4.9979997,,Incomplete,,Fares Chaïbi,217047.0,,,,,,1,From Kick Off,Moussa Diarra,32952.0,Left Back,2,Toulouse,130,"['3c71f010-a707-4cb3-878f-0dab71caebd6', 'c703199b-a336-4ad0-a183-4afbefbddd91', 'e8a965fd-267b-4c67-871d-aada90f53a3a']",30,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:30.248,Pass,True
,,,,,,,,,,,,,,,1.369905,,,,,,,,,,,,,c4e97e5b-e46d-4d51-a618-1b357ba3d9bd,46,,"[32.6, 77.8]",3837859,0,,,,,-2.8083484,,Right Foot,,,,"[19.6, 73.3]",,Ground Pass,,13.756817,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,Regular Play,Renato Júnior Luz Sanches,3593.0,Center Defensive Midfield,3,Paris Saint-Germain,131,['a98f6f22-6662-4e71-9c05-13c71a667109'],32,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:32.325,Pass,
,,,,,,,,,,,,,,,0.967975,,,,,,,,,,,,,bd1e870b-5612-4faf-a8cc-466e2224c722,49,,"[19.6, 73.3]",3837859,0,,,,,-0.38228258,,Right Foot,,,,"[29.3, 69.4]",,Ground Pass,,10.454664,,,,Carlos Soler Barragán,6583.0,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,3,Paris Saint-Germain,131,['8a79c4b4-68a9-49b4-a17c-d7e77d4c7726'],34,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:34.528,Pass,
,,,,,,,,,,,,,,,0.481565,,,,,,,,,,,,,b741c604-ca8e-4827-a6e3-3681113c4b34,53,,"[27.8, 75.1]",3837859,0,,,,,0.04542328,,Right Foot,,,,"[38.8, 75.6]",,Ground Pass,,11.011357,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Carlos Soler Barragán,6583.0,Right Center Midfield,3,Paris Saint-Germain,131,"['37f89c1a-927f-4a19-946f-5703fd3fec6b', '6bb89832-76e4-42c1-810c-1677d5078f4b', 'f66f0da0-9da2-431b-a5e9-022d9979eb88']",36,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:36.549,Pass,True
,,,,,,,,,,,,,,,1.48345,,,,,,,,,,,,,1452e553-e4e1-48fa-beef-3f5e4716f6bc,57,,"[85.7, 6.9]",3837859,0,,,,,-0.5609008,,Right Foot,,,,"[93.5, 2.0]",,Ground Pass,,9.211406,,,,Moussa Diarra,32952.0,,,,,,1,Regular Play,Branco van den Boomen,21405.0,Left Center Midfield,3,Paris Saint-Germain,131,['65fc9310-b881-46ce-914b-5119d03d9f69'],39,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:39.566,Pass,
,,,,,,,,,,,,,,,0.684617,,,,,,,,,,,,,8b4ab225-a032-4bec-a3a2-feddd6cc7c6a,59,,"[96.0, 2.0]",3837859,0,,,,,0.91066474,,Left Foot,,,,"[101.9, 9.6]",,Ground Pass,,9.62133,,Incomplete,,Brecht Dejaegere,23643.0,,,,,,1,Regular Play,Moussa Diarra,32952.0,Left Back,3,Paris Saint-Germain,131,"['36e04607-d906-4e56-baed-931507bad57e', '5a12868c-1d4b-4556-853e-a0a786f8281a']",41,,,,,,,,,,,,,,,,,,Toulouse,130,00:00:41.049,Pass,
,,,,,,,,,,,,,,,0.610396,,,,,,,,,,,,,7e9c63b0-4cf4-459d-a873-bd5d598c2d85,64,,"[32.0, 65.7]",3837859,0,,,,,-1.6594522,,Right Foot,,,,"[31.6, 61.2]",,Ground Pass,,4.5177426,,,,Vitor Machado Ferreira,34639.0,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,3,Paris Saint-Germain,131,"['2dd89983-a118-4a1d-9477-6d9bcbff2fea', 'ed51cb0a-13a7-4a00-bfb0-a4e17c44a495']",44,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:44.892,Pass,True
,,,,,,,,,,,,,,,1.4304,,,,,,,,,,,,,e9ce600d-21c0-49e5-bd13-a0f314b121ba,67,,"[29.9, 62.4]",3837859,0,,,,,-2.29577,,Right Foot,,,,"[16.7, 47.5]",,Ground Pass,,19.906029,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Vitor Machado Ferreira,34639.0,Center Attacking Midfield,3,Paris Saint-Germain,131,['78a14422-03ea-4edf-a6f1-1012d9d7a9de'],46,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:46.880,Pass,
,,,,,,,,,,,,,,,1.231818,,,,,,,,,,,,,9188c216-6e09-4438-94d7-18fcab771571,70,,"[26.8, 46.3]",3837859,0,,,,,0.9338311,,Left Foot,,,,"[35.9, 58.6]",,Ground Pass,,15.300326,,,,Renato Júnior Luz Sanches,3593.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,3,Paris Saint-Germain,131,['31f5019f-0207-427a-a34d-f8a12779aee2'],53,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:53.050,Pass,
,,,,,,,,,,,,,,,2.033237,,,,,,,,,,,,,acf5936e-e232-41c8-b7d7-0eb279309974,73,,"[53.8, 58.6]",3837859,0,,,,,0.91484773,,Right Foot,,,,"[68.5, 77.7]",,Ground Pass,,24.101868,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,Regular Play,Renato Júnior Luz Sanches,3593.0,Center Defensive Midfield,3,Paris Saint-Germain,131,['6abeb176-f295-458a-b108-9faad29c37ce'],57,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:57.311,Pass,
,,,,,,,,,,,,,,,0.974303,,,,,,,,,,,,,9d832e5c-6f1b-4d14-ac56-75a9247c3775,76,,"[72.6, 78.0]",3837859,1,,,,,-1.8925469,,Right Foot,,,,"[66.7, 60.3]",,Ground Pass,,18.657438,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,3,Paris Saint-Germain,131,['657523f2-e909-44e3-ae80-ea92d30d7da9'],1,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:01.530,Pass,
,,,,,,,,,,,,,,,0.834739,,,,,,,,,,,,,8ac416c0-261b-45d3-b7bc-e6ea91c1fd90,79,,"[71.1, 69.0]",3837859,1,,,,,1.963557,,Left Foot,,,,"[68.2, 76.0]",,Ground Pass,,7.5769386,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,3,Paris Saint-Germain,131,['331e799f-e7bb-4336-8594-3305d734bddf'],4,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:04.026,Pass,
,,,,,,,,,,,,,,,4.055449,,,,,,,,,,,,,236704a8-aa03-4e44-b5f9-8489c77aa9a8,82,,"[68.2, 76.0]",3837859,1,,,,,0.16789593,,Right Foot,,,,"[91.8, 80.0]",,Low Pass,,23.936583,,Out,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,3,Paris Saint-Germain,131,['4c97e154-bd0b-4e94-b0d8-8ad3b4bbf1d1'],5,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:05.676,Pass,
,,,,,,,,,,,,,,,2.491683,,,,,,,,,,,,,fa03e88b-23d9-448c-ac9a-aa83adb589fa,86,,"[26.8, 0.1]",3837859,1,,,,,0.19816776,,,,,,"[51.7, 5.1]",,High Pass,,25.397047,,Incomplete,,Fares Chaïbi,217047.0,,,,,Throw-in,1,From Throw In,Moussa Diarra,32952.0,Left Back,4,Toulouse,130,"['07bc1e1f-fe8d-4e9f-b7ad-4e7d2610f331', '582fc113-0d57-45c2-b050-c41f75b4e62c']",12,,,,,,,,,,,,,,,,,,Toulouse,130,00:01:12.615,Pass,
,,,,,,,,,,,,,,,1.310508,,,,,,,,,,,,,52ff34ac-4cf4-4983-a1b6-0cf9cca2e27d,92,,"[40.0, 80.0]",3837859,1,,,,,-2.2752905,,,,,,"[33.2, 72.0]",,Low Pass,,10.499524,,,,Marcos Aoás Corrêa,4372.0,,,,,Throw-in,1,From Throw In,Renato Júnior Luz Sanches,3593.0,Center Defensive Midfield,5,Paris Saint-Germain,131,['e5700dde-961a-4ab4-b2f0-abd75bb13704'],20,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:20.921,Pass,
,,,,,,,,,,,,,,,2.397655,,,,,,,,,,,,,46fb7802-e1e4-4d91-a2aa-5e71e2b02a5f,95,,"[38.3, 70.0]",3837859,1,,,,,-1.5565792,,Right Foot,,,,"[38.9, 27.8]",,Ground Pass,,42.204266,,,,Danilo Luís Hélio Pereira,13621.0,,True,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,5,Paris Saint-Germain,131,['6a5bbb96-b403-488c-a8a7-4b9944fccb77'],25,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:25.604,Pass,
,,,,,,,,,,,,,,,2.278983,,,,,,,,,,,,,4780ff03-0efd-4791-8d42-2a72c481c263,98,,"[56.7, 24.9]",3837859,1,,,,,1.7177122,,Left Foot,,,,"[53.4, 47.2]",,Ground Pass,,22.542849,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,Danilo Luís Hélio Pereira,13621.0,Left Center Back,5,Paris Saint-Germain,131,['3380386e-f9e2-477f-8514-b8018978e458'],36,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:36.541,Pass,
,,,,,,,,,,,,,,,1.058336,,,,,,,,,,,,,f9834e51-75b7-4089-894a-945aa88ac446,101,,"[56.5, 58.4]",3837859,1,,,,,-0.07919907,,Right Foot,,,,"[69.1, 57.4]",,Ground Pass,,12.63962,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,5,Paris Saint-Germain,131,['9afa8ce0-9f5a-4129-858a-a495f6019ae7'],41,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:41.196,Pass,
,,,,,,,,,,,,,,,0.545803,,,,,,,,,,,,,073659c4-e5ef-4eb2-9e6d-893a8aa92161,104,,"[69.1, 57.2]",3837859,1,,,,,2.7928216,,Left Foot,,,,"[57.0, 61.6]",,Ground Pass,,12.87517,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,5,Paris Saint-Germain,131,['ad97cf93-6714-47ea-92c5-13aab437a520'],42,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:42.688,Pass,
,,,,,,,,,,,,,,,1.865927,,,,,,,,,,,,,12278b7d-e5f5-473f-af56-5cfc9e190c01,107,,"[57.0, 61.6]",3837859,1,,,,,-1.6359215,,Right Foot,,,,"[54.6, 24.8]",,Ground Pass,,36.878178,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,5,Paris Saint-Germain,131,['3857edab-2d78-4893-981d-1aa4d7975e34'],44,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:44.937,Pass,
,,,,,,,,,,,,,,,2.650832,,,,,,,,,,,,,b2d14aef-67c5-4d71-9bba-835a97fccb2c,110,,"[67.6, 28.1]",3837859,1,,,,,1.4893442,,Right Foot,,,,"[69.6, 52.6]",,Ground Pass,,24.581497,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Danilo Luís Hélio Pereira,13621.0,Left Center Back,5,Paris Saint-Germain,131,['bf24beb5-a76c-424d-95b8-148c2d7ba3c1'],52,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:52.647,Pass,
,,,,,,,,,,,,,,,1.109228,,,,,,,,,,,,,cd67a858-8334-4e44-870e-7ee30ab3d518,113,,"[71.1, 48.8]",3837859,1,,,,,-1.8750923,,Left Foot,,,,"[67.3, 36.7]",,Ground Pass,,12.682665,,,,Renato Júnior Luz Sanches,3593.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,5,Paris Saint-Germain,131,['d6856dcf-815c-445b-904d-101285b3dc85'],56,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:56.831,Pass,
