50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2ade455a-c4e6-48b3-a2ee-118f594004fe,1,,,,3837876,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Paris Saint-Germain,131,,0,,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 99}, {'player': {'id': 39517, 'name': 'Timothee Pembele'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 29}, {'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 2999, 'name': 'Presnel Kimpembe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 41092, 'name': 'Nuno Mendes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 25}, {'player': {'id': 3166, 'name': 'Marco Verratti'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 34639, 'name': 'Vitor Machado Ferreira'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 6655, 'name': 'Fabián Ruiz Peña'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 30}, {'player': {'id': 3009, 'name': 'Kylian Mbappé Lottin'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]}",Paris Saint-Germain,131,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2423e36e-ef03-41b4-b016-c9916a21b5b0,2,,,,3837876,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Paris Saint-Germain,131,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 39600, 'name': 'Lucas Chevalier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 30}, {'player': {'id': 22148, 'name': 'Bafodé Diakité'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 3960, 'name': 'José Miguel da Rocha Fonte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 29992, 'name': 'Tiago Emanuel Embaló Djaló'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 3377, 'name': 'Timothy Weah'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 2990, 'name': 'Benjamin André'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 28}, {'player': {'id': 4256, 'name': 'Jonathan Bamba'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 22343, 'name': 'Angel Gomes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 20}, {'player': {'id': 3420, 'name': 'Rémy Cabella'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 23640, 'name': 'Jonathan David'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Lille,143,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8c76e408-2d38-42ab-a438-9aba5c16eafe,3,,,,3837876,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Paris Saint-Germain,131,['215b7302-60ab-4e01-9fe5-1e1f0c18e0b5'],0,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,215b7302-60ab-4e01-9fe5-1e1f0c18e0b5,4,,,,3837876,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Paris Saint-Germain,131,['8c76e408-2d38-42ab-a438-9aba5c16eafe'],0,,,,,,,,,,,,,,,,,,Lille,143,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b38b0b63-9ed2-4dd3-a871-03ca8107131e,1991,,,,3837876,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,83,Lille,143,['3a9407e7-d9aa-4f93-a2f6-710e58b1f21a'],0,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3a9407e7-d9aa-4f93-a2f6-710e58b1f21a,1992,,,,3837876,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,83,Lille,143,['b38b0b63-9ed2-4dd3-a871-03ca8107131e'],0,,,,,,,,,,,,,,,,,,Lille,143,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.770835,,,,,,,,,,,,,,0ab3ef61-1967-466a-9990-31eb7a6b602b,5,,,"[60.0, 40.0]",3837876,0,,,,3.0631025,,Right Foot,,,,"[51.1, 40.7]",,Ground Pass,,8.927485,,,,,Benjamin André,2990.0,,,,,,Kick Off,1,From Kick Off,Rémy Cabella,3420.0,Left Wing,2,Lille,143,['ec642e2e-7138-4d5e-87f8-c2018f1b660c'],0,,,,,,,,,,,,,,,,,,Lille,143,00:00:00.481,Pass,
,,,,,,,,,,,,,,,,,,1.048778,,,,,,,,,,,,,,538fb6f8-cf6b-4fdc-ac27-b60ba1f9df9d,8,,,"[51.7, 38.0]",3837876,0,,,,-1.7561443,,Right Foot,,,,"[49.9, 28.4]",,Ground Pass,,9.767292,,,,,André Filipe Tavares Gomes,10802.0,,,,,,,1,From Kick Off,Benjamin André,2990.0,Right Defensive Midfield,2,Lille,143,['d0d7f833-c12a-4e67-85a8-73546565cfbf'],2,,,,,,,,,,,,,,,,,,Lille,143,00:00:02.670,Pass,
,,,,,,,,,,,,,,,,,,1.74225,,,,,,,,,,,,,,de10ab42-764f-4c28-9641-25aae6f1911c,11,,,"[50.6, 26.8]",3837876,0,,,,-1.8502802,,Right Foot,,,,"[44.2, 4.5]",,Ground Pass,,23.200216,,,,,Timothy Weah,3377.0,,,,,,,1,From Kick Off,André Filipe Tavares Gomes,10802.0,Left Defensive Midfield,2,Lille,143,['d28fb27a-a957-4730-9389-013e656fd133'],4,,,,,,,,,,,,,,,,,,Lille,143,00:00:04.149,Pass,
,,,,,,,,,,,,,,,,,,1.719238,,,,,,,,,,,,,,8409563f-1c7f-4611-a7f6-ac401b35cdf7,14,,,"[44.2, 4.5]",3837876,0,,,,2.3866727,,Right Foot,,,,"[27.3, 20.4]",,Ground Pass,,23.203878,,,,,Tiago Emanuel Embaló Djaló,29992.0,,,,,,,1,From Kick Off,Timothy Weah,3377.0,Left Back,2,Lille,143,['f94c5690-0249-4fa9-b0e5-a92e2c1112fa'],7,,,,,,,,,,,,,,,,,,Lille,143,00:00:07.140,Pass,
