50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.420909,,,,,,,,,,,,,47e331fc-6ea2-4abf-b42c-622975ff83b5,16,,,"[60.0, 40.0]",3837662,0,True,,,-2.1380048,,Right Foot,,"[51.4, 26.5]",,Ground Pass,,16.006561,,,,Angel Gomes,22343.0,,,,,Kick Off,1,From Kick Off,Jonathan David,23640.0,Center Forward,3,Lille,143,['d9e16b7e-9ee7-4b24-a85f-6a354394ef73'],53,,,,,,,,,,,,,,,,,Lille,143,00:00:53.439,Pass,
,,,,,,,,,,,,,,1.431641,,,,,,,,,,,,,b694ca11-13c6-41c7-b141-c342b177a68f,18,,,"[51.5, 26.1]",3837662,0,,,,2.2390857,,Right Foot,,"[35.0, 47.0]",,Ground Pass,,26.628181,,,,José Miguel da Rocha Fonte,3960.0,,,,,,1,From Kick Off,Angel Gomes,22343.0,Left Defensive Midfield,3,Lille,143,['e5315768-445f-4550-9a64-05aebe37d366'],55,,,,,,,,,,,,,,,,,Lille,143,00:00:55.707,Pass,
,,,,,,,,,,,,,,1.308553,,,,,,,,,,,,,cbb447d7-97dc-489e-8fc3-e21461364e56,22,,,"[35.0, 47.0]",3837662,0,,,,1.3276424,,Right Foot,,"[41.4, 72.8]",,Ground Pass,,26.58195,,,,Bafodé Diakité,22148.0,,,,,,1,From Kick Off,José Miguel da Rocha Fonte,3960.0,Right Center Back,3,Lille,143,"['25b123c7-20d9-41b6-8329-43f969f9e053', '44180889-efca-4e4f-8c60-1a790deeae48']",58,,,,,,,,,,,,,,,,,Lille,143,00:00:58.186,Pass,True
,,,,,,,,,,,,,,4.765935,,,,,,,,,,,,,b3bd5757-a2d2-4144-a400-47d9cdaddb45,25,,,"[43.1, 72.8]",3837662,1,,,,-0.014902026,,Right Foot,,"[110.2, 71.8]",,High Pass,,67.10745,,,,Gabriel Gudmundsson,29594.0,,,,,,1,From Kick Off,Bafodé Diakité,22148.0,Right Back,3,Lille,143,['8b8f23e8-78b8-4df2-a9ff-2cb075219357'],0,,,,,,,,,,,,,,,,,Lille,143,00:01:00.703,Pass,
,,,,,,,,,,,,,,1.362169,,,,,,,,,,,,,829e20eb-da1c-4ecd-a155-fb35ab1380c7,29,,,"[112.1, 68.1]",3837662,1,,,,2.9589381,,Left Foot,,"[96.4, 71.0]",,Ground Pass,,15.965588,,,,Benjamin André,2990.0,,,,,,1,From Kick Off,Gabriel Gudmundsson,29594.0,Right Wing,3,Lille,143,['abad4996-f122-4154-adc1-115444421f8d'],8,,,,,,,,,,,,,,,,,Lille,143,00:01:08.789,Pass,
,,,,,,,,,,,,,,1.230252,,,,,,,,,,,,,1c235caa-9a1c-4c1f-92f7-5641a3c06888,33,,,"[97.5, 70.3]",3837662,1,,,,0.5574311,,Right Foot,,"[105.2, 75.1]",,Ground Pass,,9.073588,,,,Gabriel Gudmundsson,29594.0,,,,,,1,From Kick Off,Benjamin André,2990.0,Right Defensive Midfield,3,Lille,143,"['2cc78343-6538-47c2-8916-c4bec7d66548', '32703db2-afb8-4daa-96ed-a03040594ea1']",11,,,,,,,,,,,,,,,,,Lille,143,00:01:11.902,Pass,True
,,,,,,,,,,,,,,1.389246,,,,,,,,,,,,,4a54876d-31b7-4e64-92f9-18b83112053a,35,,,"[105.2, 75.1]",3837662,1,,,,-2.980326,,Left Foot,,"[84.3, 71.7]",,Ground Pass,,21.17475,,,,Bafodé Diakité,22148.0,,,,,,1,From Kick Off,Gabriel Gudmundsson,29594.0,Right Wing,3,Lille,143,['052fd838-fd7c-4cc3-994a-675396b2003c'],13,,,,,,,,,,,,,,,,,Lille,143,00:01:13.132,Pass,
,,,,,,,,,,,,,,2.359256,,,,,,,,,,,,,37ba62fb-c16c-49ea-84de-d34994b9f862,38,,,"[84.3, 71.7]",3837662,1,,,,-2.7097695,,Right Foot,,"[62.6, 61.7]",,Ground Pass,,23.893305,,,,José Miguel da Rocha Fonte,3960.0,,,,,,1,From Kick Off,Bafodé Diakité,22148.0,Right Back,3,Lille,143,['caa3c36c-13d6-4f3c-9625-26b11706ba29'],15,,,,,,,,,,,,,,,,,Lille,143,00:01:15.082,Pass,
,,,,,,,,,,,,,,1.892267,,,,,,,,,,,,,7a8fe28e-9b60-4343-9ed5-36df7cfc9985,41,,,"[63.1, 59.0]",3837662,1,,,,-1.4526676,,Right Foot,,"[68.5, 13.5]",,Ground Pass,,45.81932,,,,Ismaily Gonçalves dos Santos,16807.0,,True,,,,1,From Kick Off,José Miguel da Rocha Fonte,3960.0,Right Center Back,3,Lille,143,['6eeced75-7dc8-44b3-b7b9-429749a2ff75'],18,,,,,,,,,,,,,,,,,Lille,143,00:01:18.746,Pass,
,,,,,,,,,,,,,,1.345375,,,,,,,,,,,,,3615bc41-f7d2-4b98-9221-edcda949d524,44,,,"[70.5, 12.1]",3837662,1,,,,-0.59447503,,Left Foot,,"[84.7, 2.5]",,Ground Pass,,17.140594,,,,Jonathan Bamba,4256.0,,,,,,1,From Kick Off,Ismaily Gonçalves dos Santos,16807.0,Left Back,3,Lille,143,['9befb2cb-f81e-45ac-b8f0-3def082614ae'],21,,,,,,,,,,,,,,,,,Lille,143,00:01:21.862,Pass,
,,,,,,,,,,,,,,1.60822,,,,,,,,,,,,,7283d672-c72b-479f-9cf6-e9672bd22219,48,,,"[78.8, 7.6]",3837662,1,,,,2.8461518,,Right Foot,,"[67.3, 11.1]",,Ground Pass,,12.020815,,,,Angel Gomes,22343.0,,,,,,1,From Kick Off,Jonathan Bamba,4256.0,Left Wing,3,Lille,143,['f0407c3c-1dcc-4107-bdc2-0300f3c8113b'],26,,,,,,,,,,,,,,,,,Lille,143,00:01:26.451,Pass,
,,,,,,,,,,,,,,0.96168,,,,,,,,,,,,,f956e794-dd0b-4eea-ad1b-49a376626eed,51,,,"[63.5, 14.8]",3837662,1,,,,2.6996808,,Right Foot,,"[54.2, 19.2]",,Ground Pass,,10.288342,,,,Alexsandro Victor de Souza Ribeiro,132796.0,,,,,,1,From Kick Off,Angel Gomes,22343.0,Left Defensive Midfield,3,Lille,143,['ba0e4e7e-d135-436b-82e6-e4f279714755'],30,,,,,,,,,,,,,,,,,Lille,143,00:01:30.184,Pass,
,,,,,,,,,,,,,,2.83409,,,,,,,,,,,,,b43742f4-c320-4ce4-b9a7-d52707a03970,54,,,"[49.7, 21.3]",3837662,1,,,,2.704038,,Left Foot,,"[20.2, 35.1]",,Ground Pass,,32.568237,,,,Leonardo Cesar Jardim,10582.0,,,,,,1,From Kick Off,Alexsandro Victor de Souza Ribeiro,132796.0,Left Center Back,3,Lille,143,['ed3293ea-3e2c-4996-aca4-66a15b86fe91'],32,,,,,,,,,,,,,,,,,Lille,143,00:01:32.261,Pass,
,,,,,,,,,,,,,,1.617772,,,,,,,,,,,,,6e23281a-decd-48c3-b414-70d9c9f33a93,57,,,"[20.2, 35.1]",3837662,1,,,,-1.1659045,,Right Foot,,"[30.4, 11.3]",,Ground Pass,,25.89363,,,,Alexsandro Victor de Souza Ribeiro,132796.0,,,,,,1,From Kick Off,Leonardo Cesar Jardim,10582.0,Goalkeeper,3,Lille,143,['e1b3ebc3-0ec8-47d0-9e0d-424585d2b62f'],37,,,,,,,,,,,,,,,,,Lille,143,00:01:37.176,Pass,
,,,,,,,,,,,,,,1.111382,,,,,,,,,,,,,766081c3-7cdf-48b2-aafb-9fa663acfdc6,60,,,"[36.2, 10.3]",3837662,1,,,,-0.069333136,,Right Foot,,"[50.6, 9.3]",,Ground Pass,,14.43468,,,,Yusuf Yazıcı,29989.0,,,,,,1,From Kick Off,Alexsandro Victor de Souza Ribeiro,132796.0,Left Center Back,3,Lille,143,['1c913bb8-6136-41cc-8419-cbf346fb2e5a'],39,,,,,,,,,,,,,,,,,Lille,143,00:01:39.820,Pass,
,,,,,,,,,,,,,,0.917495,,,,,,,,,,,,,5f234d24-ae88-41f7-b81d-040af0fa2bb3,63,,,"[47.5, 11.1]",3837662,1,,,,-1.5434059,,Left Foot,,"[47.7, 3.8]",,Ground Pass,,7.302739,,,,Ismaily Gonçalves dos Santos,16807.0,,,,,,1,From Kick Off,Yusuf Yazıcı,29989.0,Center Attacking Midfield,3,Lille,143,['9beef669-6cd8-45c8-991a-9345080a5724'],41,,,,,,,,,,,,,,,,,Lille,143,00:01:41.948,Pass,
,,,,,,,,,,,,,,1.905247,,,,,,,,,,,,,9cc34dc6-cc9c-4a76-943f-eaaddecbdb35,66,,,"[47.7, 3.8]",3837662,1,,,,2.5844684,,Left Foot,,"[35.5, 11.4]",,Ground Pass,,14.373587,,,,Alexsandro Victor de Souza Ribeiro,132796.0,,,,,,1,From Kick Off,Ismaily Gonçalves dos Santos,16807.0,Left Back,3,Lille,143,['35d89afa-430b-4b10-9943-0b43dffe2e43'],43,,,,,,,,,,,,,,,,,Lille,143,00:01:43.849,Pass,
,,,,,,,,,,,,,,2.476973,,,,,,,,,,,,,83e15bb1-4cab-4d75-9477-dff674083ce5,69,,,"[35.5, 11.4]",3837662,1,,,,2.469014,,Left Foot,,"[12.9, 29.4]",,Ground Pass,,28.892214,,,,Leonardo Cesar Jardim,10582.0,,,,,,1,From Kick Off,Alexsandro Victor de Souza Ribeiro,132796.0,Left Center Back,3,Lille,143,['f17a48e2-5922-40cc-bd75-667598d9994c'],46,,,,,,,,,,,,,,,,,Lille,143,00:01:46.234,Pass,
,,,,,,,,,,,,,,1.622185,,,,,,,,,,,,,4f917fa3-9774-449d-bc46-b3983c2e2511,72,,,"[14.7, 27.5]",3837662,1,,,,-1.1793911,,Right Foot,,"[22.5, 8.6]",,Ground Pass,,20.446272,,,,Alexsandro Victor de Souza Ribeiro,132796.0,,,,,,1,From Kick Off,Leonardo Cesar Jardim,10582.0,Goalkeeper,3,Lille,143,['bf6cca3a-8905-43e9-a42b-01df1e1a8c52'],50,,,,,,,,,,,,,,,,,Lille,143,00:01:50.122,Pass,
,,,,,,,,,,,,,,3.012671,,,,,,,,,,,,,12f0f927-da35-4324-951b-d5604e0fb51c,75,,,"[28.0, 5.2]",3837662,1,,,,-0.008460035,,Left Foot,,"[87.1, 4.7]",,High Pass,,59.102116,,Pass Offside,,Jonathan Bamba,4256.0,,,,,,1,From Kick Off,Alexsandro Victor de Souza Ribeiro,132796.0,Left Center Back,3,Lille,143,['555680bd-eb22-4248-8115-652917eee1b8'],53,,,,,,,,,,,,,,,,,Lille,143,00:01:53.800,Pass,
,,,,,,,,,,,,,,0.700765,,,,,,,,,,,,,fb222ee3-0945-486e-844a-2b95fdd56c19,77,,,"[7.7, 44.3]",3837662,2,True,,,0.9369368,,Right Foot,,"[16.3, 56.0]",,Ground Pass,,14.520675,,,,Marcos Aoás Corrêa,4372.0,,,,,Free Kick,1,From Free Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,4,Paris Saint-Germain,131,['f371db2e-e023-481c-b461-fe9ab23c477e'],17,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:17.651,Pass,
,,,,,,,,,,,,,,0.844402,,,,,,,,,,,,,881ffa0e-33d6-45b9-b6e2-e3d65e74666a,79,,,"[20.6, 58.2]",3837662,2,,,,-0.29059917,,Right Foot,,"[31.3, 55.0]",,Ground Pass,,11.168259,,,,Marco Verratti,3166.0,,,,,,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Center Back,4,Paris Saint-Germain,131,['6ffaabec-c484-436c-aa7d-4eef5b2b8a0f'],21,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:21.007,Pass,
,,,,,,,,,,,,,,0.901637,,,,,,,,,,,,,9ea0fdad-592d-467e-b043-a8f89a44d606,83,,,"[31.3, 58.2]",3837662,2,,,,1.7134112,,Right Foot,,"[28.5, 77.7]",,Ground Pass,,19.7,,,,Sergio Ramos García,5201.0,,,,,,1,From Free Kick,Marco Verratti,3166.0,Left Defensive Midfield,4,Paris Saint-Germain,131,['0b70fbdc-bd16-4000-9d82-b94e5083b40f'],23,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:23.002,Pass,
,,,,,,,,,,,,,,1.222519,,,,,,,,,,,,,b943c21f-019e-48a7-9b19-17befe8e1f44,87,,,"[28.5, 77.7]",3837662,2,,,,3.0845118,,Right Foot,,"[14.5, 78.5]",,Ground Pass,,14.022839,,,,Marco Verratti,3166.0,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Right Center Back,4,Paris Saint-Germain,131,['5cdd9fd1-daca-473a-a09e-ab68b8fa62ad'],25,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:25.678,Pass,
,,,,,,,,,,,,,,0.841643,,,,,,,,,,,,,df64b3fd-1c54-4f82-a61d-7b339c83dfa1,91,,,"[14.5, 78.5]",3837662,2,,,,-1.8438051,,Left Foot,,"[11.0, 66.0]",,Ground Pass,,12.980755,,,,Sergio Ramos García,5201.0,,,,,,1,From Free Kick,Marco Verratti,3166.0,Left Defensive Midfield,4,Paris Saint-Germain,131,['6f16d3ce-45c5-4bb8-aaab-9e4d8ca610cc'],28,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:28.910,Pass,
,,,,,,,,,,,,,,1.808328,,,,,,,,,,,,,b468a9fb-4772-4486-9045-efc11aa55363,95,,,"[11.0, 66.0]",3837662,2,,,,-1.8821151,,Left Foot,,"[4.5, 45.8]",,Ground Pass,,21.220037,,,,Gianluigi Donnarumma,7036.0,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Right Center Back,4,Paris Saint-Germain,131,"['1a1b300f-c0ba-4ebf-9f0c-0ec3fe78aae8', '548547ad-5875-4e60-a3a5-f46b54d21878']",30,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:30.475,Pass,True
,,,,,,,,,,,,,,2.812875,,,,,,,,,,,,,ec27f0e0-2bf4-48b4-a340-f74707c27299,99,,,"[4.9, 46.1]",3837662,2,,,,-0.97704667,,Right Foot,,"[29.2, 10.1]",,High Pass,,43.433743,,,,Nuno Mendes,41092.0,,,,,,1,From Free Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,4,Paris Saint-Germain,131,['5863dec1-94ae-4cab-b263-544faed4c025'],33,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:33.193,Pass,
,,,,,,,,,,,,,,2.367154,,,,,,,,,,,,,eef180a8-4e2f-46bb-ab2a-b8c27de1f630,101,,,"[28.8, 8.3]",3837662,2,,,,0.41947746,,Left Foot,,"[43.6, 14.9]",,High Pass,,16.204937,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Nuno Mendes,41092.0,Left Wing Back,4,Paris Saint-Germain,131,"['34cfb600-ff82-415b-a2f5-a60f735601c0', 'a6c59a7e-609c-47a1-aad8-bdbe41253045']",36,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:36.006,Pass,
,,,,,,,,,,,,,,1.929534,,,,,,,,,,,,,34cfb600-ff82-415b-a2f5-a60f735601c0,104,,,"[76.5, 65.2]",3837662,2,,,,0.51992613,,Right Foot,,"[90.3, 73.1]",,High Pass,,15.9012575,,,,Bafodé Diakité,22148.0,,,,,Recovery,1,Regular Play,Benjamin André,2990.0,Right Defensive Midfield,5,Lille,143,"['1d5bdeab-7b7c-4c3c-88b0-0f9d01f83427', '3fb4bb04-d460-4a58-b897-2a0e4cfd3a3b', 'eef180a8-4e2f-46bb-ab2a-b8c27de1f630']",38,,,,,,,,,,,,,,,,,Lille,143,00:02:38.373,Pass,True
,,,,,,,,,,,,,,1.021653,,,,,,,,,,,,,4b9dd67b-bf31-4d97-96b2-5f3818429fa1,107,,,"[90.3, 73.1]",3837662,2,,,,-1.1331651,,Right Foot,,"[95.4, 62.2]",,Low Pass,,12.034118,,,,Gabriel Gudmundsson,29594.0,,,,,,1,Regular Play,Bafodé Diakité,22148.0,Right Back,5,Lille,143,"['19c34c61-29cb-4bf0-b576-7377bd55d21b', '61f762cc-ff95-4190-83d5-bfdf0bfa0fec']",40,,,,,,,,,,,,,,,,,Lille,143,00:02:40.303,Pass,True
,,,,,,,,,,,,,,0.577274,,,,,,,,,,,,,72e4ad97-eb56-452b-8480-6f7708bfb42d,111,,,"[16.8, 27.8]",3837662,2,,,,1.6431336,,Right Foot,,"[16.3, 34.7]",,Ground Pass,,6.9180923,,,,Marco Verratti,3166.0,,,,,Recovery,1,Regular Play,Marcos Aoás Corrêa,4372.0,Center Back,6,Paris Saint-Germain,131,['57d77624-8e3c-4210-bff4-d73c3266c1a9'],43,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:43.126,Pass,
,,,,,,,,,,,,,,0.61916,,,,,,,,,,,,,af860736-318e-4be0-981a-d0f315bf8f19,115,,,"[16.3, 34.7]",3837662,2,,,,-2.173884,,Right Foot,,"[9.0, 24.1]",,Ground Pass,,12.870509,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Defensive Midfield,6,Paris Saint-Germain,131,"['27b864a1-77aa-4616-899f-1a67b089aff4', '6ea177f5-540a-4aa1-941a-2cca07793826']",43,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:43.919,Pass,True
,,,,,,,,,,,,,,1.372074,,,,,,,,,,,,,b5d9eadf-ef60-4700-b20c-13ee20acb7d3,118,,,"[9.0, 24.1]",3837662,2,,,,-1.1094111,,Left Foot,,"[17.8, 6.4]",,Ground Pass,,19.766891,,,,Nuno Mendes,41092.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Center Back,6,Paris Saint-Germain,131,['7de82a17-6a33-4e79-9b29-7bc70dfa8c34'],46,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:46.060,Pass,
