50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.904004,,,,,,,,,,,39443a3a-b9a4-4da7-b94b-52387c2c323c,17,,,"[49.0, 19.2]",3837785,0,,,,-0.5331557,,Right Foot,,,,"[61.2, 12.0]",,Ground Pass,,14.166157,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,,Left Center Back,2,Paris Saint-Germain,131,['682639e9-27d9-41eb-a007-9e4bbc31454f'],11,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:11.570,Pass,
,,,,,,,,,,,,,,,,1.367165,,,,,,,,,,,fee3b9cf-e9ca-4e92-86e6-e530d49f1b8a,20,,,"[59.4, 10.9]",3837785,0,,,,-0.72600865,,Right Foot,,,,"[69.2, 2.2]",,Ground Pass,,13.104579,,,,Nuno Mendes,41092.0,,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,,Center Attacking Midfield,2,Paris Saint-Germain,131,['4ed70767-d96b-4b6d-85be-1e45d576e31c'],13,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:13.626,Pass,
,,,,,,,,,,,,,,,,1.029334,,,,,,,,,,,23ce1164-b366-48e8-a25d-9316e2a8befa,23,,,"[69.2, 2.2]",3837785,0,,,,2.6098685,,Left Foot,,,,"[60.7, 7.2]",,Ground Pass,,9.861542,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Kick Off,Nuno Mendes,41092.0,,Left Back,2,Paris Saint-Germain,131,['e655fa80-168e-485f-8d04-1366b8acc879'],15,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:15.085,Pass,
,,,,,,,,,,,,,,,,0.828207,,,,,,,,,,,c18327cc-6f93-42ee-a2e7-0e01a9699040,26,,,"[60.7, 7.5]",3837785,0,,,,-0.07058959,,Right Foot,,,,"[70.6, 6.8]",,Ground Pass,,9.924717,,,,Kylian Mbappé Lottin,3009.0,,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,,Center Attacking Midfield,2,Paris Saint-Germain,131,['bcea1694-e905-4510-a0e4-c77e7ac84ce0'],17,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:17.156,Pass,
,,,,,,,,,,,,,,,,0.684942,,,,,,,,,,,b48f2b39-1db1-4102-baa7-22299c05e8af,29,,,"[71.3, 6.8]",3837785,0,,,,3.1415927,,Right Foot,,,,"[63.5, 6.8]",,Ground Pass,,7.8,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,,Left Center Forward,2,Paris Saint-Germain,131,['9a9dcfb2-08b3-4ec5-b58f-9bc45e5c4fca'],18,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:18.082,Pass,
,,,,,,,,,,,,,,,,0.898934,,,,,,,,,,,cbcf8955-d711-4c34-86af-fa251d242097,32,,,"[65.6, 10.0]",3837785,0,,,,-0.4908518,,Right Foot,,,,"[77.2, 3.8]",,Ground Pass,,13.152946,,,,Kylian Mbappé Lottin,3009.0,,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,,Center Attacking Midfield,2,Paris Saint-Germain,131,['69ba29ac-c890-4d48-98af-42159c0e8a9d'],19,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:19.658,Pass,
,,,,,,,,,,,,,,,,1.049814,,,,,,,,,,,2cd7a665-2c20-49e8-a91c-204d7bfbbba2,35,,,"[77.0, 3.6]",3837785,0,,,,2.604682,,Right Foot,,,,"[68.6, 8.6]",,Ground Pass,,9.775479,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,,Left Center Forward,2,Paris Saint-Germain,131,['670b00dc-b2d1-48e9-a192-f3f5f7f649a3'],21,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:21.738,Pass,
,,,,,,,,,,,,,,,,0.692412,,,,,,,,,,,4b2fdc76-0500-44d2-94f9-689f3278e600,38,,,"[70.8, 18.2]",3837785,0,,,,-2.9163158,,Right Foot,,,,"[66.0, 17.1]",,Ground Pass,,4.924429,,,,Marco Verratti,3166.0,,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,,Center Attacking Midfield,2,Paris Saint-Germain,131,['29a546d8-15ca-40ad-a201-feeddb9d58f3'],26,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:26.467,Pass,
,,,,,,,,,,,,,,,,1.204696,,,,,,,,,,,501b6243-bf50-4fd8-8b93-332f38e0c6c7,42,,,"[61.2, 17.6]",3837785,0,,,,1.2793396,,Right Foot,,,,"[66.0, 33.6]",,Ground Pass,,16.70449,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,,1,From Kick Off,Marco Verratti,3166.0,,Left Center Midfield,2,Paris Saint-Germain,131,"['17117ed5-9144-4f49-92f9-980e428e5a8d', '47fb2fdd-ec35-47ac-a8e3-7fb35c08a95e']",28,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:28.022,Pass,True
,,,,,,,,,,,,,,,,1.952781,,,,,,,,,,,43a7d1fc-a3c7-449b-adcc-b61af472d0d0,45,,,"[63.3, 34.7]",3837785,0,,,,2.4051065,,Right Foot,,,,"[48.3, 48.3]",,Ground Pass,,20.247469,,,,Nordi Mukiele Mulere,2935.0,,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,,Center Defensive Midfield,2,Paris Saint-Germain,131,"['86263e50-f349-4195-9472-cf6f21f3ecd6', 'd5723c83-92fd-44db-99ed-cea932bdb931']",29,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:29.227,Pass,True
,,,,,,,,,,,,,,,,1.901258,,,,,,,,,,,9748761c-7178-49d6-bf87-cb84570a4e1b,48,,,"[50.6, 55.4]",3837785,0,,,,0.8473876,,Right Foot,,,,"[64.2, 70.8]",,Ground Pass,,20.545559,,,,Carlos Soler Barragán,6583.0,,,,,,,1,From Kick Off,Nordi Mukiele Mulere,2935.0,,Right Center Back,2,Paris Saint-Germain,131,['6b3cff05-939f-411e-8755-f18dd856bbb3'],32,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:32.609,Pass,
,,,,,,,,,,,,,,,,0.965132,,,,,,,,,,,2931a4c9-8eec-49d7-ac43-da0e61be16ff,51,,,"[70.6, 68.2]",3837785,0,,,,0.87427235,,Right Foot,,,,"[75.2, 73.7]",,Ground Pass,,7.170077,,,,Achraf Hakimi Mouh,5245.0,,,,,,,1,From Kick Off,Carlos Soler Barragán,6583.0,,Right Center Midfield,2,Paris Saint-Germain,131,['47f9aa15-7d75-4697-b224-cb2730676215'],35,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:35.609,Pass,
,,,,,,,,,,,,,,,,1.079668,,,,,,,,,,,92ccbfa5-dce9-482c-8015-bf5b6be57474,54,,,"[75.2, 73.7]",3837785,0,,,,-2.2964365,,Right Foot,,,,"[64.2, 61.3]",,Ground Pass,,16.575886,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,,Right Back,2,Paris Saint-Germain,131,['fc6566fa-fad3-4839-9f11-771722fcd1d2'],37,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:37.005,Pass,
,,,,,,,,,,,,,,,,1.399165,,,,,,,,,,,72e75f6a-a963-460c-a0e7-dbc197cbd65c,58,,,"[64.7, 65.5]",3837785,0,,,,2.910502,,Right Foot,,,,"[51.1, 68.7]",,Ground Pass,,13.971399,,,,Nordi Mukiele Mulere,2935.0,,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,,Center Defensive Midfield,2,Paris Saint-Germain,131,"['1f161046-3503-4f98-861f-f3c8bc7792e6', '724759e3-5972-4a91-9588-c01ec493be6e']",38,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:38.527,Pass,True
,,,,,,,,,,,,,,,,1.658855,,,,,,,,,,,373b3f46-4072-4457-beb3-938f9131e047,61,,,"[52.2, 62.1]",3837785,0,,,,-1.9922155,,Right Foot,,,,"[43.1, 41.8]",,Ground Pass,,22.246347,,,,Sergio Ramos García,5201.0,,,,,,,1,From Kick Off,Nordi Mukiele Mulere,2935.0,,Right Center Back,2,Paris Saint-Germain,131,['7614f74a-7a57-42da-89e8-3d7115320929'],41,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:41.096,Pass,
,,,,,,,,,,,,,,,,1.50923,,,,,,,,,,,e699f5e5-3320-430e-b353-a00821fe3795,64,,,"[58.0, 34.5]",3837785,0,,,,-1.3310533,,Right Foot,,,,"[63.5, 12.0]",,Ground Pass,,23.16247,,,,Marco Verratti,3166.0,,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,,Left Center Back,2,Paris Saint-Germain,131,['0087ad59-4973-49d8-9197-a96c0c19a199'],45,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:45.096,Pass,
,,,,,,,,,,,,,,,,1.206535,,,,,,,,,,,2b641689-4bc6-4202-b9f2-fdc6ed3279fd,67,,,"[67.8, 14.4]",3837785,0,,,,-0.37925637,,Right Foot,,,,"[81.6, 8.9]",,Ground Pass,,14.8556385,,,,Kylian Mbappé Lottin,3009.0,,,,,,,1,From Kick Off,Marco Verratti,3166.0,,Left Center Midfield,2,Paris Saint-Germain,131,['d197ebc5-2be1-4177-81ee-de7d9f1aa861'],47,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:47.624,Pass,
,,,,,,,,,,,,,,,,0.906534,,,,,,,,,,,29bd15c8-281c-47e8-aca5-a5e7df05ff4f,70,,,"[83.7, 7.2]",3837785,0,,,,2.829101,,Right Foot,,,,"[77.2, 9.3]",,Ground Pass,,6.8308125,,,,Marco Verratti,3166.0,,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,,Left Center Forward,2,Paris Saint-Germain,131,['e444bf32-d002-4942-9667-0ebb1e4f70d7'],50,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:50.848,Pass,
,,,,,,,,,,,,,,,,0.842623,,,,,,,,,,,54c23313-b807-44a0-9efc-2c2e9414f555,73,,,"[76.3, 14.4]",3837785,0,,,,2.1899576,,Right Foot,,,,"[70.1, 23.1]",,Ground Pass,,10.683165,,,,Sergio Ramos García,5201.0,,,,,,,1,From Kick Off,Marco Verratti,3166.0,,Left Center Midfield,2,Paris Saint-Germain,131,['a09afa6b-ae00-4138-8aaa-2380a5b859ef'],54,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:54.829,Pass,
,,,,,,,,,,,,,,,,1.079532,,,,,,,,,,,76b753ee-be8d-481e-8a4a-eb3e0a863b48,76,,,"[71.3, 21.9]",3837785,0,,,,-0.84720856,,Right Foot,,,,"[85.7, 5.6]",,Ground Pass,,21.749712,,,,Kylian Mbappé Lottin,3009.0,,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,,Left Center Back,2,Paris Saint-Germain,131,['abc308bf-71aa-4fbd-9b31-03f17cd121bc'],55,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:55.712,Pass,
,,,,,,,,,,,,,,,,1.238093,,,,,,,,,,,50125332-0ac4-428e-bff2-b653923cb10b,80,,,"[80.7, 5.4]",3837785,1,,,,-0.04372212,,Right Foot,,,,"[96.7, 4.7]",,Ground Pass,,16.015305,,,,Nuno Mendes,41092.0,,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,,Left Center Forward,2,Paris Saint-Germain,131,['79127847-2a81-4e3a-8886-98598dd8cb58'],0,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:00.070,Pass,
,,,,,,,,,,,,,,,,0.625769,,,,,,,,,,,37ce0461-f8c8-4bee-a4af-a6db4fa12f3f,87,,,"[100.4, 5.0]",3837785,1,,,,-2.819842,,Left Foot,,,,"[92.6, 2.4]",,Ground Pass,,8.221922,,,,Kylian Mbappé Lottin,3009.0,,,,,,,1,From Kick Off,Nuno Mendes,41092.0,,Left Back,2,Paris Saint-Germain,131,['1f4188e6-a1be-4c35-b60f-a93863793bb3'],3,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:03.845,Pass,
,,,,,,,,,,,,,,,,0.608539,,,,,,,,,,,71fea34f-e29e-4319-80f3-a5f34c356a11,90,,,"[91.2, 8.9]",3837785,1,,,,-0.9928944,,Right Foot,,,,"[94.2, 4.3]",,Ground Pass,,5.491812,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,,Left Center Forward,2,Paris Saint-Germain,131,['a70a075f-f83b-4b26-9947-6ea859336e02'],7,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:07.861,Pass,
,,,,,,,,,,,,,,,,3.04759,,,,,,,,,,,25914b1c-6a99-43b8-99fc-0730862bb352,94,,,"[92.6, 1.7]",3837785,1,,,,0.037020117,,Right Foot,,,,"[116.9, 2.6]",,Ground Pass,,24.316662,,Incomplete,,Nuno Mendes,41092.0,,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,,Center Attacking Midfield,2,Paris Saint-Germain,131,"['56f3c64a-dc48-4f54-9221-389e12dbea57', '921ccba3-9fab-44b7-91a0-cbb6fd53186e']",10,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:10.183,Pass,
,,,,,,,,,,,,,,,,1.016845,,,,,,,,,,,ecdc268e-efd3-470d-8000-4d18827a47f7,99,,,"[5.9, 72.9]",3837785,1,,,,-1.3541261,,Left Foot,,,,"[9.4, 57.0]",,Ground Pass,,16.280663,,,,Jubal Rocha Mendes Junior,23374.0,,,,,,,1,From Kick Off,Paul Joly,131046.0,,Right Wing Back,2,Paris Saint-Germain,131,['2bb563bd-016b-4920-be3f-6ffc3f664dee'],15,,,,,,,,,,,,,,,,Auxerre,167,00:01:15.877,Pass,
,,,,,,,,,,,,,,,,3.696719,,,,,,,,,,,4ee5d398-3668-4b0f-aceb-07607a82700c,101,,,"[9.6, 57.7]",3837785,1,,,,0.72049993,,Right Foot,,,,"[35.0, 80.0]",,High Pass,,33.800148,,Out,,M''Baye Babacar Niang,5661.0,,,,,,,1,From Kick Off,Jubal Rocha Mendes Junior,23374.0,,Center Back,2,Paris Saint-Germain,131,['f695f799-3b30-478e-a2ca-932963521a2c'],16,,,,,,,,,,,,,,,,Auxerre,167,00:01:16.894,Pass,
,,,,,,,,,,,,,,,,3.075705,,,,,,,,,,,983b5600-a7ab-4d1e-979d-9e25a5fe94d6,103,,,"[72.4, 0.1]",3837785,1,,,,1.8625286,,,,,,"[62.4, 33.4]",,High Pass,,34.769096,,,,Nordi Mukiele Mulere,2935.0,,,,,,Throw-in,1,From Throw In,Marco Verratti,3166.0,,Left Center Midfield,3,Paris Saint-Germain,131,['9134f6f2-b8ab-4b7c-9797-7f2953ee0aa8'],22,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:22.753,Pass,
,,,,,,,,,,,,,,,,1.511817,,,,,,,,,,,700e231c-affd-406a-9399-a89189a79dba,106,,,"[63.5, 37.3]",3837785,1,,,,1.5989579,,Left Foot,,,,"[63.1, 51.5]",,Ground Pass,,14.205632,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,,1,From Throw In,Nordi Mukiele Mulere,2935.0,,Right Center Back,3,Paris Saint-Germain,131,['a613525f-1443-4c30-ac1f-55b88c1d9f53'],27,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:27.256,Pass,
,,,,,,,,,,,,,,,,0.938953,,,,,,,,,,,8901a808-092d-48c8-a26f-be601bdea989,109,,,"[66.3, 51.7]",3837785,1,,,,0.39707944,,Right Foot,,,,"[75.6, 55.6]",,Ground Pass,,10.084641,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Danilo Luís Hélio Pereira,13621.0,,Center Defensive Midfield,3,Paris Saint-Germain,131,['e1b1c2e6-1bdb-4d45-bd36-38c79b9efcc2'],30,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:30.381,Pass,
,,,,,,,,,,,,,,,,0.634907,,,,,,,,,,,7faa7a0e-0d58-471c-baf0-57e7396a1d7c,113,,,"[76.1, 57.2]",3837785,1,,,,-1.7074395,,Left Foot,,,,"[75.0, 49.2]",,Ground Pass,,8.075271,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,3,Paris Saint-Germain,131,"['2c00a596-4878-4a53-a14a-2820713367be', '8b5815f3-4a8f-4496-9ef5-bac0dc311ac1']",32,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:32.002,Pass,True
,,,,,,,,,,,,,,,,0.071427,,,,,,,,,,,95fe61fe-4fd2-4067-9866-91537d17ff56,116,,,"[74.8, 49.2]",3837785,1,,,,0.0,,Right Foot,,,,"[76.4, 49.2]",,Ground Pass,,1.6,,Incomplete,,,,,,,,,,1,From Throw In,Danilo Luís Hélio Pereira,13621.0,,Center Defensive Midfield,3,Paris Saint-Germain,131,"['0f56ad4f-5157-4dea-8395-a7288824d962', 'a2c9480b-e9d9-4e75-8f46-d58bbce3d420']",32,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:32.637,Pass,True
,,,,,,,,,,,,,,,,1.205311,,,,,,,,,,,c17651d8-73de-4684-b98c-7f884fb99468,118,,,"[64.6, 51.5]",3837785,1,,,,2.6141222,,Left Foot,,,,"[54.3, 57.5]",,Ground Pass,,11.920151,,,,Nordi Mukiele Mulere,2935.0,,,,,,Recovery,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,,Right Center Forward,3,Paris Saint-Germain,131,['45a86b23-2b60-4c4d-8eff-5893696db706'],34,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:34.087,Pass,
