50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6dfafc0d-8d83-41bb-81d9-fe44571a60a4,1,,,3837938,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,OGC Nice,136,,0,,,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 35718, 'name': 'Youssouf Ndayishimiye'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 55}, {'player': {'id': 11532, 'name': 'Jean-Clair Todibo'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 25}, {'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 117109, 'name': 'Antoine Mendy'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 33}, {'player': {'id': 33221, 'name': 'Melvin Bard'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 26}, {'player': {'id': 3517, 'name': 'Aaron Ramsey'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 32015, 'name': 'Hichem Boudaoui'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 28}, {'player': {'id': 3013, 'name': 'Nicolas Pépé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 29}, {'player': {'id': 22072, 'name': 'Khéphren Thuram-Ulien'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 34335, 'name': 'Terem Igobor Moffi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",OGC Nice,136,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e10822ea-039c-47c3-8d5d-759fc8954c06,2,,,3837938,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,OGC Nice,136,,0,,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 99}, {'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 4}, {'player': {'id': 13621, 'name': 'Danilo Luís Hélio Pereira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 41092, 'name': 'Nuno Mendes'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 25}, {'player': {'id': 3593, 'name': 'Renato Júnior Luz Sanches'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 34639, 'name': 'Vitor Machado Ferreira'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 6583, 'name': 'Carlos Soler Barragán'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 28}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 30}, {'player': {'id': 3009, 'name': 'Kylian Mbappé Lottin'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]}",Paris Saint-Germain,131,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0aeaf1f5-f73b-49b6-b5b5-6dfecba4d773,3,,,3837938,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,OGC Nice,136,['f1da1bc6-78da-4bcd-ab8f-6640a1f53ee3'],0,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f1da1bc6-78da-4bcd-ab8f-6640a1f53ee3,4,,,3837938,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,OGC Nice,136,['0aeaf1f5-f73b-49b6-b5b5-6dfecba4d773'],0,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,26ffa1bf-067d-48fc-81a1-69e339878c37,2515,,,3837938,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,72,OGC Nice,136,['67827cd5-1bbd-4b34-9ce6-3a6f4f9d2e5a'],0,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,67827cd5-1bbd-4b34-9ce6-3a6f4f9d2e5a,2516,,,3837938,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,72,OGC Nice,136,['26ffa1bf-067d-48fc-81a1-69e339878c37'],0,,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.839258,,,,,,,,,,,,,d44033c9-855e-4c4c-91f8-d3e97c6a2de1,5,,"[61.0, 40.1]",3837938,0,,,,2.8890383,,Right Foot,,,,"[51.7, 42.5]",,Ground Pass,,9.604687,,,Renato Júnior Luz Sanches,3593.0,,,,,Kick Off,1,From Kick Off,Kylian Mbappé Lottin,3009.0,Left Center Forward,2,Paris Saint-Germain,131,['03ddfef5-ff8e-4dd2-aef7-86d5e0463dcc'],0,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:00.622,Pass,
,,,,,,,,,,,,,,,,,0.849716,,,,,,,,,,,,,b3b9b5d9-0011-4cc8-ae88-2810cc9b213b,8,,"[52.9, 41.6]",3837938,0,,,,1.7294515,,Right Foot,,,,"[50.5, 56.6]",,Ground Pass,,15.190786,,,Vitor Machado Ferreira,34639.0,,,,,,1,From Kick Off,Renato Júnior Luz Sanches,3593.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['8244f302-33c4-4a29-b4ad-8a7e630a1235'],2,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:02.010,Pass,
,,,,,,,,,,,,,,,,,1.426821,,,,,,,,,,,,,4870a6e6-d28e-4452-ad30-3fe7dcfa95ca,11,,"[50.0, 60.0]",3837938,0,,,,1.7144539,,Right Foot,,,,"[47.7, 75.9]",,Ground Pass,,16.06549,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Vitor Machado Ferreira,34639.0,Right Center Midfield,2,Paris Saint-Germain,131,['06137030-0561-4f23-9923-142bffc1560d'],3,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:03.869,Pass,
,,,,,,,,,,,,,,,,,1.115971,,,,,,,,,,,,,9b4c0394-7695-4514-a58c-5aa4ddd50d4a,14,,"[47.2, 76.5]",3837938,0,,,,-2.1985395,,Right Foot,,,,"[39.0, 65.2]",,Ground Pass,,13.961734,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Wing Back,2,Paris Saint-Germain,131,['d3009a12-d758-49e3-a47d-b6eeb448d349'],6,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:06.127,Pass,
