50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fc0ac1ed-54d7-4e80-b7e3-3bb4ffa914a0,1,,,,3838004,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Strasbourg,138,,0,,,,,,,,,,,,,,,,"{'formation': 3511, 'lineup': [{'player': {'id': 10479, 'name': 'Matz Sels'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 45055, 'name': 'Ismael Doukoure'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 29}, {'player': {'id': 4598, 'name': 'Gerzino Nyamsi'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 22}, {'player': {'id': 32028, 'name': 'Lucas Perrin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 10450, 'name': 'Colin Dagba'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 2946, 'name': 'Frédéric Guilbert'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 32}, {'player': {'id': 7422, 'name': 'Ibrahima Sissoko'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 27}, {'player': {'id': 133136, 'name': 'Mouhamadou Diarra'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 3546, 'name': 'Morgan Sanson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 19718, 'name': 'Jean-Ricner Bellegarde'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 17}, {'player': {'id': 18516, 'name': 'Habibou Mouhamadou Diallo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]}",Strasbourg,138,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4bab1855-cba3-4f4b-9a5f-5ce53219c255,2,,,,3838004,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Strasbourg,138,,0,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 99}, {'player': {'id': 13621, 'name': 'Danilo Luís Hélio Pereira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 4}, {'player': {'id': 132019, 'name': 'El Chadaille Bitshiabu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 31}, {'player': {'id': 144059, 'name': 'Warren Zaire Emery'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 33}, {'player': {'id': 15651, 'name': 'Juan Bernat Velasco'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 14}, {'player': {'id': 3166, 'name': 'Marco Verratti'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 34639, 'name': 'Vitor Machado Ferreira'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 3593, 'name': 'Renato Júnior Luz Sanches'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 30}, {'player': {'id': 3009, 'name': 'Kylian Mbappé Lottin'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]}",Paris Saint-Germain,131,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0e5bdb7d-92c9-4fe0-9b4f-823045ff96aa,3,,,,3838004,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Strasbourg,138,['28f5cf2c-0093-4517-bc1a-4e38d3c95ca4'],0,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,28f5cf2c-0093-4517-bc1a-4e38d3c95ca4,4,,,,3838004,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Strasbourg,138,['0e5bdb7d-92c9-4fe0-9b4f-823045ff96aa'],0,,,,,,,,,,,,,,,,,Strasbourg,138,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8ef71964-08f1-46b0-9b22-766ee1095bd2,2155,,,,3838004,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,64,Strasbourg,138,['1503fb5b-4f86-4b31-94c9-726952a84b8a'],0,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1503fb5b-4f86-4b31-94c9-726952a84b8a,2156,,,,3838004,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,64,Strasbourg,138,['8ef71964-08f1-46b0-9b22-766ee1095bd2'],0,,,,,,,,,,,,,,,,,Strasbourg,138,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.797369,,,,,,,,,,,,,fd7ff4e8-11a9-4f0b-b5b8-2d4a34f7d7a3,5,,,"[61.0, 40.1]",3838004,0,,,,3.0890095,,Right Foot,,,"[47.7, 40.8]",,Ground Pass,,13.318408,,,Marco Verratti,3166.0,,,,,,Kick Off,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,2,Paris Saint-Germain,131,['00480691-7fa8-4f17-9666-1d1362582545'],0,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:00.722,Pass,
,,,,,,,,,,,,,,0.988727,,,,,,,,,,,,,4a09f5ea-f13f-4c8a-b115-0dca5a16c14f,8,,,"[47.7, 42.9]",3838004,0,,,,1.2659934,,Right Foot,,,"[53.3, 60.7]",,Ground Pass,,18.660118,,,Vitor Machado Ferreira,34639.0,,,,,,,1,From Kick Off,Marco Verratti,3166.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['6bb8a100-b26d-45bf-8eb6-eeb8de701663'],2,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:02.691,Pass,
,,,,,,,,,,,,,,1.378327,,,,,,,,,,,,,f37c3a1d-8d31-44c2-8696-9145addd8e44,11,,,"[53.1, 61.1]",3838004,0,,,,1.7731179,,Right Foot,,,"[49.9, 76.7]",,Ground Pass,,15.924824,,,Warren Zaire Emery,144059.0,,,,,,,1,From Kick Off,Vitor Machado Ferreira,34639.0,Right Center Midfield,2,Paris Saint-Germain,131,['40e1c16c-9c2d-415f-8dbe-1a0a58f90c92'],4,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:04.823,Pass,
,,,,,,,,,,,,,,1.413713,,,,,,,,,,,,,ca6da010-4fb3-4ba0-9d93-24680fb60093,15,,,"[47.3, 75.7]",3838004,0,,,,-2.6847477,,Right Foot,,,"[35.5, 69.9]",,Ground Pass,,13.148384,,,Danilo Luís Hélio Pereira,13621.0,,,,,,,1,From Kick Off,Warren Zaire Emery,144059.0,Right Wing Back,2,Paris Saint-Germain,131,"['39773d44-10b2-4dbe-b092-3ddc5fd5893f', '4d270ab1-ce11-42c8-b888-93a3e9265265']",6,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:06.870,Pass,True
