50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.870321,,,,,,,,,,,,,,9ae0b4cf-d1ea-4c0c-bdf3-9ad356ab7483,16,,,"[38.5, 57.7]",3837902,0,,,,-1.7206088,,Right Foot,,,,"[33.7, 25.9]",,Ground Pass,,32.160225,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,['4afc44e4-c6a0-46c1-be17-07f0719199b9'],11,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:11.683,Pass,
,,,,,,,,,,,,,,,,,1.433326,,,,,,,,,,,,,,5e32fc7d-7ee1-4f41-809d-697c413a3410,19,,,"[33.6, 27.8]",3837902,0,,,,1.4837155,,Right Foot,,,,"[35.8, 53.0]",,Ground Pass,,25.295849,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Left Center Back,2,Paris Saint-Germain,131,['761d95a4-5c05-47f6-bd91-cd82adc1529f'],14,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:14.655,Pass,
,,,,,,,,,,,,,,,,,1.487961,,,,,,,,,,,,,,8ca39281-a2fb-4c01-9a66-59ee5b526053,22,,,"[42.3, 52.1]",3837902,0,,,,1.1609212,,Right Foot,,,,"[48.6, 66.6]",,Ground Pass,,15.809491,,,,,Warren Zaire Emery,144059.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,['f4fe7e9d-012d-4957-813a-2cd1819d8a47'],17,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:17.825,Pass,
,,,,,,,,,,,,,,,,,1.165498,,,,,,,,,,,,,,6eb18e4e-d0f3-4595-b42a-eedcdd68244f,24,,,"[48.6, 68.5]",3837902,0,True,,,-1.5265543,,Right Foot,,,,"[50.3, 30.1]",,Ground Pass,,38.43761,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Warren Zaire Emery,144059.0,Right Center Midfield,2,Paris Saint-Germain,131,['b9888e65-ef89-4223-8ba3-7cf59f375267'],22,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:22.930,Pass,
,,,,,,,,,,,,,,,,,1.835895,,,,,,,,,,,,,,20e97d5f-dd9f-4ede-915c-edfb91b89f70,26,,,"[48.9, 26.2]",3837902,0,,,,-0.70054495,,Right Foot,,,,"[72.5, 6.3]",,Ground Pass,,30.870213,,,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Left Center Back,2,Paris Saint-Germain,131,['8cbb93fe-318a-4b96-bafa-7bdb063c7b1e'],25,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:25.470,Pass,
,,,,,,,,,,,,,,,,,0.805437,,,,,,,,,,,,,,4b8c0800-72e2-4aaf-96fa-71c0108380c0,29,,,"[72.8, 4.0]",3837902,0,,,,1.8259788,,Left Foot,,,,"[68.6, 20.1]",,Ground Pass,,16.63881,,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,['e47a0fe8-42b5-4eb4-b277-3cff1e88a9e8'],28,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:28.293,Pass,
,,,,,,,,,,,,,,,,,1.683463,,,,,,,,,,,,,,907088df-3994-4009-99d7-f1957e3ca554,33,,,"[70.3, 14.3]",3837902,0,,,,-3.0255518,,Right Foot,,,,"[54.0, 12.4]",,Ground Pass,,16.410362,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,Left Center Forward,2,Paris Saint-Germain,131,"['b510b1a4-8869-44c4-a98f-ed0d9d7f6961', 'fa45c7ab-dbf5-4bc6-8ed8-6b470b6c8f3e']",29,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:29.947,Pass,True
,,,,,,,,,,,,,,,,,1.402622,,,,,,,,,,,,,,fd463aa8-f0fc-4139-8911-b044da8dd011,36,,,"[51.5, 14.1]",3837902,0,,,,1.796608,,Right Foot,,,,"[46.4, 36.3]",,Ground Pass,,22.778278,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Left Center Back,2,Paris Saint-Germain,131,['447f714e-1b42-4062-a79c-a55badc44023'],33,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:33.191,Pass,
,,,,,,,,,,,,,,,,,0.669586,,,,,,,,,,,,,,f43814f4-bc07-4c1c-9328-4487eddd2ae9,39,,,"[46.4, 37.4]",3837902,0,,,,-0.16675381,,Right Foot,,,,"[56.5, 35.7]",,Ground Pass,,10.24207,,,,,Marco Verratti,3166.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,['2f8a9d71-5481-46a5-8b5c-a0a2365a812b'],35,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:35.245,Pass,
,,,,,,,,,,,,,,,,,1.682923,,,,,,,,,,,,,,d3e28988-f97e-423f-ad28-82087875bc18,42,,,"[57.2, 35.7]",3837902,0,,,,2.3127437,,Right Foot,,,,"[47.3, 46.5]",,Ground Pass,,14.650939,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Marco Verratti,3166.0,Center Defensive Midfield,2,Paris Saint-Germain,131,"['2f4bdf16-4d15-4d52-a9df-fe6bbb848ae1', 'e582fcdd-8e5c-4031-9883-bdd0eca5e543']",35,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:35.915,Pass,True
,,,,,,,,,,,,,,,,,1.466717,,,,,,,,,,,,,,749f4e48-834c-4b7c-a6c3-0517ea2efb72,45,,,"[48.9, 49.1]",3837902,0,,,,-1.4663392,,Right Foot,,,,"[51.5, 24.3]",,Ground Pass,,24.935919,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,['1a3dbad5-d394-431e-be54-c93dbf120a50'],39,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:39.369,Pass,
,,,,,,,,,,,,,,,,,1.306501,,,,,,,,,,,,,,741828e1-4f89-4172-9412-90c677a88b2c,48,,,"[66.2, 23.7]",3837902,0,,,,-0.9865864,,Right Foot,,,,"[78.3, 5.4]",,Ground Pass,,21.93855,,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Left Center Back,2,Paris Saint-Germain,131,['2aabaf08-37ac-43ea-9776-60d076dac26f'],44,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:44.015,Pass,
,,,,,,,,,,,,,,,,,1.07675,,,,,,,,,,,,,,199730b4-5c14-47b4-b747-0fa9926f098e,52,,,"[76.2, 6.5]",3837902,0,,,,1.9214014,,Right Foot,,,,"[69.8, 24.0]",,Ground Pass,,18.633572,,,,,Marco Verratti,3166.0,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,Left Center Forward,2,Paris Saint-Germain,131,"['a67f127f-aa53-4448-bf4d-e666a5af85f5', 'b1055907-68f4-4225-bc36-adcbf3b978b3']",47,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:47.789,Pass,True
,,,,,,,,,,,,,,,,,0.987994,,,,,,,,,,,,,,19cc3bb0-3137-4dc8-a74d-5304d4099533,55,,,"[67.6, 36.6]",3837902,0,,,,1.7987634,,Right Foot,,,,"[64.7, 49.1]",,Ground Pass,,12.831991,,,,,Warren Zaire Emery,144059.0,,,,,,1,From Kick Off,Marco Verratti,3166.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['e750b74d-f5e7-44b9-a3f3-10279e5f473a'],51,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:51.369,Pass,
,,,,,,,,,,,,,,,,,0.84089,,,,,,,,,,,,,,97e5cb5a-227b-4fd5-979e-cdaf76b9b4aa,59,,,"[69.2, 41.0]",3837902,0,,,,-0.5775591,,Right Foot,,,,"[78.1, 35.2]",,Ground Pass,,10.623088,,,,,Fabián Ruiz Peña,6655.0,,,,,,1,From Kick Off,Warren Zaire Emery,144059.0,Right Center Midfield,2,Paris Saint-Germain,131,"['1e40910b-da42-44ba-a266-da573bea437e', '790d9135-cc22-4a4e-944f-ee380cd69266']",55,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:55.518,Pass,True
,,,,,,,,,,,,,,,,,0.676135,,,,,,,,,,,,,,bfb94b22-2f25-47d7-a41d-f8e54a7805d4,62,,,"[77.3, 34.5]",3837902,0,,,,-3.0648208,,Left Foot,,,,"[70.8, 34.0]",,Ground Pass,,6.519202,,,,,Warren Zaire Emery,144059.0,,,,,,1,From Kick Off,Fabián Ruiz Peña,6655.0,Left Center Midfield,2,Paris Saint-Germain,131,['4b7209a7-6e72-4726-973d-e84a1910e4b8'],56,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:56.640,Pass,
,,,,,,,,,,,,,,,,,1.556051,,,,,,,,,,,,,,2f8c2bd9-b429-4a11-89eb-e6afc1cca78e,65,,,"[76.7, 29.8]",3837902,0,,,,-1.2282917,,Right Foot,,,,"[85.4, 5.4]",,Ground Pass,,25.904633,,,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Warren Zaire Emery,144059.0,Right Center Midfield,2,Paris Saint-Germain,131,['78a299e9-22b5-48b3-99ed-5461e227ae42'],58,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:58.903,Pass,
,,,,,,,,,,,,,,,,,0.713331,,,,,,,,,,,,,,73ead4ad-d9e8-42a5-9b2a-054d3907607b,68,,,"[86.4, 4.6]",3837902,1,,,,1.7837347,,Left Foot,,,,"[84.0, 15.7]",,Ground Pass,,11.356496,,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,['d4c27967-e851-4048-aaeb-81823902ec7e'],1,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:01.311,Pass,
,,,,,,,,,,,,,,,,,1.291777,,,,,,,,,,,,,,90d4faae-c6bf-4cb3-90e4-a6c6cacf4085,71,,,"[84.2, 13.1]",3837902,1,,,,-2.9316192,,Left Foot,,,,"[78.1, 11.8]",,Ground Pass,,6.2369866,,,,,Warren Zaire Emery,144059.0,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,Left Center Forward,2,Paris Saint-Germain,131,"['0a7a3668-eaf7-4fa8-b78e-57ee8a869c6d', '88e686f7-8bda-4836-beb1-95ea923ab0bd']",2,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:02.024,Pass,True
,,,,,,,,,,,,,,,,,2.102398,,,,,,,,,,,,,,44d155b1-0628-4075-9d0b-e57ed136541b,74,,,"[78.3, 17.1]",3837902,1,,,,2.1608293,,Right Foot,,,,"[63.1, 39.8]",,Ground Pass,,27.31904,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Warren Zaire Emery,144059.0,Right Center Midfield,2,Paris Saint-Germain,131,['e59ea53a-cec0-48ae-b5c9-da63f5fdaefc'],5,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:05.238,Pass,
,,,,,,,,,,,,,,,,,1.001113,,,,,,,,,,,,,,66430741-228b-4900-8f90-8c525d719e63,78,,,"[62.9, 39.0]",3837902,1,,,,-1.5095234,,Right Foot,,,,"[63.9, 22.7]",,Ground Pass,,16.330647,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,['a4799bff-9ede-4ea9-a301-344a8676d6d7'],7,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:07.921,Pass,
,,,,,,,,,,,,,,,,,0.912094,,,,,,,,,,,,,,61d4e8bc-3b5a-4c93-a9ac-73ccce861cdc,81,,,"[63.7, 19.1]",3837902,1,,,,1.0959967,,Right Foot,,,,"[69.2, 29.8]",,Ground Pass,,12.030794,,,,,Warren Zaire Emery,144059.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Left Center Back,2,Paris Saint-Germain,131,['717823c1-8887-4019-98a8-1b8cd60a1d88'],10,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:10.234,Pass,
,,,,,,,,,,,,,,,,,1.199319,,,,,,,,,,,,,,732c6ed4-6a01-4991-b9d8-6df725b4d651,84,,,"[69.0, 30.2]",3837902,1,,,,-2.1206496,,Right Foot,,,,"[63.3, 20.9]",,Ground Pass,,10.907795,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Warren Zaire Emery,144059.0,Right Center Midfield,2,Paris Saint-Germain,131,['7821d291-511a-4243-b47c-9ad0caf9b4f6'],11,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:11.190,Pass,
,,,,,,,,,,,,,,,,,1.450337,,,,,,,,,,,,,,41309849-745d-4e4f-9ad5-b7af49453658,87,,,"[63.9, 21.3]",3837902,1,,,,-0.7031664,,Right Foot,,,,"[83.6, 4.6]",,Ground Pass,,25.825956,,,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Left Center Back,2,Paris Saint-Germain,131,['72d2df39-c3b1-4aa7-8064-2d170871c891'],13,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:13.239,Pass,
,,,,,,,,,,,,,,,,,0.992789,,,,,,,,,,,,,,5cf785db-52a6-466f-a3bd-937b931cde48,90,,,"[85.3, 4.3]",3837902,1,,,,2.1825757,,Left Foot,,,,"[71.9, 23.4]",,Ground Pass,,23.331738,,,,,Warren Zaire Emery,144059.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Back,2,Paris Saint-Germain,131,['dc9d28a9-9b8b-4c99-be9d-dca4980a2530'],17,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:17.491,Pass,
,,,,,,,,,,,,,,,,,1.7495,,,,,,,,,,,,,,37456209-2890-46ab-a5a5-ce149c30b735,93,,,"[69.7, 21.6]",3837902,1,,,,2.1970577,,Right Foot,,,,"[56.1, 40.4]",,Ground Pass,,23.203447,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Warren Zaire Emery,144059.0,Right Center Midfield,2,Paris Saint-Germain,131,['016893e1-04d8-484c-a696-e6aaaf112de8'],19,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:19.612,Pass,
,,,,,,,,,,,,,,,,,1.814132,,,,,,,,,,,,,,dd60a1b6-5e49-4872-84c8-043500d3c846,97,,,"[57.2, 43.5]",3837902,1,,,,1.1567973,,Right Foot,,,,"[71.7, 76.5]",,Ground Pass,,36.04511,,,,,Timothee Pembele,39517.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,"['8d7ee471-3360-491b-81fb-973243122e44', 'd11e5b4b-c1b7-470f-8f2a-23a84d03a00b']",22,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:22.339,Pass,True
,,,,,,,,,,,,,,,,,1.164365,,,,,,,,,,,,,,8fc927ec-e8bb-4217-bfbd-377fba6e15fa,101,,,"[76.4, 77.7]",3837902,1,,,,0.16514868,,Right Foot,,,,"[80.6, 78.4]",,Ground Pass,,4.2579336,,,,,Carlos Soler Barragán,6583.0,,,,,,1,From Kick Off,Timothee Pembele,39517.0,Right Back,2,Paris Saint-Germain,131,"['20b72b90-9a0d-420a-aa0e-de2db10bc8eb', 'b01c4471-a96a-49e1-9917-30ed5472ce48']",24,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:24.729,Pass,True
,,,,,,,,,,,,,,,,,1.362996,,,,,,,,,,,,,,1e9ef7f6-4593-4672-aed1-35940ec85a54,106,,,"[35.6, 0.1]",3837902,1,,,,1.5707964,,,,,,"[35.6, 13.5]",,Low Pass,,13.4,,,,,Pierre Lees Melou,3199.0,,,,,Throw-in,1,From Throw In,Jean-Kevin Duverne,7273.0,Left Back,3,Stade Brestois,153,['3752041b-e09c-40b2-a703-a10779f62310'],30,,,,,,,,,,,,,,,,,,,Stade Brestois,153,00:01:30.962,Pass,
,,,,,,,,,,,,,,,,,0.986358,,,,,,,,,,,,,,504e5d83-c232-408c-a849-25cec998f8b6,110,,,"[33.6, 11.6]",3837902,1,,,,-1.5707964,,Right Foot,,,,"[33.6, 2.5]",,Ground Pass,,9.1,,,,,Jean-Kevin Duverne,7273.0,,,,,,1,From Throw In,Pierre Lees Melou,3199.0,Center Defensive Midfield,3,Stade Brestois,153,"['4164006b-b50b-4f70-b8f9-d2d83de7ab9d', '9b4116fa-18d6-45e0-9014-ff8a1ff76a77']",33,,,,,,,,,,,,,,,,,,,Stade Brestois,153,00:01:33.209,Pass,True
