50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_penalty_saved_to_post,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.712961,,,,,,,,,,,,,,,,01591d45-8d6a-400d-8c1d-3ff73ebd36c0,17,,,"[55.7, 8.5]",3837844,0,,,,,-0.19558068,,Left Foot,,,,"[66.3, 6.4]",,Ground Pass,10.806017,,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Kick Off,Fabián Ruiz Peña,6655.0,Left Center Midfield,2,Paris Saint-Germain,131,['50db8efb-8c05-42fb-b08d-2ae93f09f5ce'],13,,,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:13.246,Pass,
,,,,,,,,,,,,,,,,,1.375732,,,,,,,,,,,,,,,,a1b89750-a040-4068-b214-1b644ebacc9f,19,,,"[66.3, 6.4]",3837844,0,,,,,-2.8357139,,Right Foot,,,,"[56.8, 3.4]",,Ground Pass,9.962429,,,,,Fabián Ruiz Peña,6655.0,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,Left Center Forward,2,Paris Saint-Germain,131,['04433285-b290-44bb-ab10-f8930684f7b1'],13,,,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:13.959,Pass,
,,,,,,,,,,,,,,,,,1.220365,,,,,,,,,,,,,,,,c66b06cd-310d-4109-8900-cef761779729,21,,,"[56.8, 3.4]",3837844,0,,,,,2.2600453,,Left Foot,,,,"[47.9, 14.2]",,Ground Pass,13.994642,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Fabián Ruiz Peña,6655.0,Left Center Midfield,2,Paris Saint-Germain,131,['10bdd92b-cd3b-4776-a8b2-445d8228ea5e'],15,,,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:15.335,Pass,
,,,,,,,,,,,,,,,,,2.263391,,,,,,,,,,,,,,,,6d97e488-f447-462a-8d23-d1f0a5537f30,24,,,"[48.5, 17.6]",3837844,0,,,,,1.7723241,,Left Foot,,,,"[42.8, 45.5]",,Ground Pass,28.476305,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Left Center Back,2,Paris Saint-Germain,131,['1f8012be-e376-4d50-9c14-19bd832d162b'],17,,,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:17.712,Pass,
,,,,,,,,,,,,,,,,,1.523337,,,,,,,,,,,,,,,,5212d769-69e4-4320-a66d-9aa36f7e0491,27,,,"[45.6, 50.3]",3837844,0,,,,,1.1220729,,Left Foot,,,,"[54.7, 69.2]",,Ground Pass,20.976654,,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Right Center Back,2,Paris Saint-Germain,131,['6d5eaafd-f877-4763-9c4d-92b1d5bb079c'],21,,,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:21.569,Pass,
,,,,,,,,,,,,,,,,,0.835259,,,,,,,,,,,,,,,,19d851e9-8ffe-4e0e-8d39-dc441dd53d6c,30,,,"[62.7, 71.1]",3837844,0,,,,,-1.3433213,,Right Foot,,,,"[65.2, 60.3]",,Ground Pass,11.085576,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Paris Saint-Germain,131,['904d248a-34fb-4ed9-9bb7-85969f87a38c'],26,,,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:26.818,Pass,
,,,,,,,,,,,,,,,,,0.537046,,,,,,,,,,,,,,,,2cee72be-55b8-444c-8ca6-fc4f2b812b17,33,,,"[64.6, 61.5]",3837844,0,,,,,2.515546,,Right Foot,,,,"[58.1, 66.2]",,Ground Pass,8.021222,,,Incomplete,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,2,Paris Saint-Germain,131,"['a531febc-bb67-451a-9d91-e27b8661f387', 'b5d57e7f-88dc-4e34-8582-53cf32edec15']",27,,,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:27.971,Pass,
,,,,,,,,,,,,,,,,,1.628177,,,,,,,,,,,,,,,,79e15911-c591-4e03-b547-34db8f28ea14,39,,,"[69.7, 29.8]",3837844,0,,,,,-1.3362031,,Left Foot,,,,"[73.5, 13.9]",,Ground Pass,16.347782,,,,,Téji Savanier,7452.0,,,,,,1,Regular Play,Stephy Alvaro Mavididi,4121.0,Left Center Forward,3,Montpellier,139,['e78f1183-978b-4b69-a7f9-c40405c42e4b'],32,,,,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:32.865,Pass,
,,,,,,,,,,,,,,,,,3.140508,,,,,,,,,,,,,,,,319f27bb-3a2e-499e-869e-cb62d1285b36,42,,,"[72.4, 13.5]",3837844,0,,,,,1.2212344,,Right Foot,,,,"[94.6, 74.4]",,High Pass,64.82014,,,,,Falaye Sacko,12557.0,,True,,,,1,Regular Play,Téji Savanier,7452.0,Left Center Midfield,3,Montpellier,139,['5b471931-8b4f-40a9-aeff-d9067d291485'],35,,,,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:35.737,Pass,
,,,,,,,,,,,,,,,,,1.979534,,,,,,,,,,,,,,,,24564eb5-c1e9-42ab-b58d-d630ee04cf48,46,,,"[106.7, 78.0]",3837844,0,,,,,-1.1166421,,Right Foot,,,,"[119.1, 52.6]",,Ground Pass,28.265173,,,Incomplete,,,,,,,,,1,Regular Play,Falaye Sacko,12557.0,Right Wing Back,3,Montpellier,139,['58e70565-2502-4e22-adb4-6d1ae8cce7cb'],43,,,,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:43.824,Pass,
,,,,,,,,,,,,,,,,,1.039124,,,,,,,,,,,,,,,,00609ef0-2908-4157-91cb-fe6c52312845,49,,,"[114.3, 73.9]",3837844,0,,,,,-1.7042736,,Right Foot,True,True,,"[110.5, 45.6]",,Ground Pass,28.553984,,,Incomplete,,Stephy Alvaro Mavididi,4121.0,,,,,Recovery,1,Regular Play,Falaye Sacko,12557.0,Right Wing Back,3,Montpellier,139,"['1f4a2cab-46c0-4f4c-9c18-a66d47b5e5e8', '6422e1ab-894c-45ba-9a4d-c5253476e684', '819ee896-5b25-4864-b0e2-d1c906d26e3c']",47,,,,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:47.017,Pass,True
,,,,,,,,,,,,,,,,,1.952004,,,,,,,,,,,,,,,,d82cb0c4-658c-4275-aa9b-1e2a12bef4f4,53,,,"[6.7, 34.9]",3837844,0,,,,,-1.7176194,,Left Foot,,,,"[4.6, 20.7]",,Ground Pass,14.354442,,,,,Sergio Ramos García,5201.0,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,4,Paris Saint-Germain,131,['39737945-0274-4740-9944-84933418be2e'],50,,,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:50.255,Pass,
,,,,,,,,,,,,,,,,,2.707336,,,,,,,,,,,,,,,,64300b39-2ac9-43f2-aa90-9b7d56ee74c3,56,,,"[5.2, 20.7]",3837844,0,,,,,-0.3751456,,Left Foot,,,,"[47.1, 4.2]",,High Pass,45.031765,,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,4,Paris Saint-Germain,131,"['15dbad90-0e91-41fe-87c0-382e9fc2827a', '98b05775-1f92-455c-8d97-a664b8f888e0']",52,,,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:52.410,Pass,
,,,,,,,,,,,,,,,,,1.702696,,,,,,,,,,,,,,,,98b05775-1f92-455c-8d97-a664b8f888e0,58,,,"[73.0, 75.9]",3837844,0,,,,,-0.658806,,Head,,,,"[82.3, 68.7]",,Low Pass,11.761377,,,Incomplete,,Leo Leroy,23632.0,,,,,Recovery,1,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,4,Paris Saint-Germain,131,"['64300b39-2ac9-43f2-aa90-9b7d56ee74c3', 'ae0bca04-dcf4-405d-a32b-cee6a77bc1a4', 'f2458191-2aa2-45a3-aa82-80f705d12be7']",55,,,,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:55.117,Pass,
,,,,,,,,,,,,,,,,,1.404391,,,,,,,,,,,,,,,,f2458191-2aa2-45a3-aa82-80f705d12be7,60,,,"[37.8, 11.4]",3837844,0,,,,,0.33832362,,Left Foot,,,,"[54.0, 17.1]",,Low Pass,17.173527,,,,,Kylian Mbappé Lottin,3009.0,,,,,Recovery,1,Regular Play,Fabián Ruiz Peña,6655.0,Left Center Midfield,4,Paris Saint-Germain,131,"['22301047-7530-4ed1-9754-6d4c1521f83b', '98b05775-1f92-455c-8d97-a664b8f888e0']",56,,,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:56.820,Pass,
,,,,,,,,,,,,,,,,,1.198127,,,,,,,,,,,,,,,,390e6891-4a6f-4fe6-bdf7-8e9823ba3bbf,62,,,"[55.5, 17.8]",3837844,0,,,,,-1.8097328,,Right Foot,,,,"[53.6, 10.0]",,High Pass,8.028076,,,,,Vitor Machado Ferreira,34639.0,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Center Forward,4,Paris Saint-Germain,131,['cffb769a-975c-4aef-ab8b-2b2044473785'],58,,,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:58.224,Pass,
,,,,,,,,,,,,,,,,,1.011034,,,,,,,,,,,,,,,,d1b7be4c-a35d-4a11-88d3-c8e5c7c5134d,64,,,"[53.6, 10.0]",3837844,0,,,,,-0.44951427,,Head,,,,"[65.0, 4.5]",,Low Pass,12.657409,,,,,Fabián Ruiz Peña,6655.0,,,,,,1,Regular Play,Vitor Machado Ferreira,34639.0,Center Attacking Midfield,4,Paris Saint-Germain,131,['8c39aa39-9a06-4ff8-872f-458ddea01cad'],59,,,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:59.422,Pass,
,,,,,,,,,,,,,,,,,1.676399,,,,,,,,,,,,,,,,f2ef63a6-5f9e-4afd-8b27-bc6e5c84337f,68,,,"[65.2, 6.6]",3837844,1,,,,,1.657685,,Left Foot,,,,"[62.7, 35.3]",,High Pass,28.80868,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Fabián Ruiz Peña,6655.0,Left Center Midfield,4,Paris Saint-Germain,131,['780e40a5-3cd2-4d4a-bd56-05f200a2ad78'],0,,,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:00.789,Pass,
,,,,,,,,,,,,,,,,,2.665467,,,,,,,,,,,,,,,,57a76a45-b38e-4b85-bee7-560ab0aa9b19,71,,,"[64.2, 35.1]",3837844,1,,,,,-0.05388968,,Left Foot,,,,"[88.3, 33.8]",,High Pass,24.135036,,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,4,Paris Saint-Germain,131,"['b2378e60-2285-4746-894f-75da5d917fd2', 'd8b12771-a48b-4ce9-841a-9c0198279217']",2,,,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:02.585,Pass,
,,,,,,,,,,,,,,,,,1.1312,,,,,,,,,,,,,,,,d8b12771-a48b-4ce9-841a-9c0198279217,73,,,"[31.8, 46.3]",3837844,1,,,,,0.46803355,,Head,,,,"[40.9, 50.9]",,High Pass,10.1965685,,,Incomplete,,Leo Leroy,23632.0,,,,,Recovery,1,Regular Play,Christopher Jullien,3031.0,Center Back,4,Paris Saint-Germain,131,"['52277449-44b6-4fd6-bc44-14c500776dbf', '57a76a45-b38e-4b85-bee7-560ab0aa9b19', '77e3aada-c865-41fd-a965-6f490d20c79f']",5,,,,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:05.251,Pass,
,,,,,,,,,,,,,,,,,2.25223,,,,,,,,,,,,,,,,f402f10d-eecc-40fc-9950-657fbed1cf6d,79,,,"[38.6, 41.6]",3837844,1,,,,,-1.2662854,,Left Foot,,,,"[44.1, 24.1]",,Ground Pass,18.343937,,,Incomplete,,Téji Savanier,7452.0,,,,,,1,Regular Play,Stephy Alvaro Mavididi,4121.0,Left Center Forward,4,Paris Saint-Germain,131,"['6065bdb1-2433-4dac-b36a-c9e77d7e9894', '98a2369b-55e5-4c6e-9656-c7dae41d1fad', 'ec04b3bd-4e45-4ad6-941c-9d7b4b7fba9d']",10,,,,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:10.540,Pass,True
,,,,,,,,,,,,,,,,,0.683081,,,,,,,,,,,,,,,,01baa22e-e557-4e5f-b4e5-f3b2c1ba8a69,84,,,"[91.5, 59.0]",3837844,1,,,,,-1.049178,,Right Foot,,,,"[96.5, 50.3]",,Ground Pass,10.034441,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,4,Paris Saint-Germain,131,['6eb95d9b-2633-4d7e-a644-e84fd9eb1dc5'],14,,,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:14.802,Pass,
,,,,,,,,,,,,,,,,,0.582948,,,,,,,,,,,,,,,,9b096d3a-c4ee-47dd-a509-4e6f4c598a4e,88,,,"[95.7, 49.7]",3837844,1,,,,,-2.7849724,,Left Foot,,,,"[90.6, 47.8]",,Ground Pass,5.4424257,,,,,Vitor Machado Ferreira,34639.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,4,Paris Saint-Germain,131,"['39d1fc0b-6570-4851-9cb3-d097df748ce4', 'b915613c-f1b2-4072-a57b-7cdc16e96784']",15,,,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:15.995,Pass,True
,,,,,,,,,,,,,,,,,0.668581,,,,,,,,,,,,,,,,e0b01d1e-8f0e-4442-8330-670469a7d893,91,,,"[90.4, 47.6]",3837844,1,,,,,-0.7853982,,Right Foot,,,,"[95.9, 42.1]",,Ground Pass,7.7781744,,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Vitor Machado Ferreira,34639.0,Center Attacking Midfield,4,Paris Saint-Germain,131,['3452791f-0c46-49a2-9bc0-7120c97e7310'],16,,,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:16.790,Pass,
,,,,,,,,,,,,,,,,,0.433054,,,,,,,,,,,,,,,,06de28fd-1f42-418c-94f7-6069db23487f,94,,,"[96.5, 43.6]",3837844,1,,,,,1.5707964,,Right Foot,,,,"[96.5, 49.1]",,Ground Pass,5.5,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Center Forward,4,Paris Saint-Germain,131,"['2d0ebabc-3d47-4352-906b-08342ee49d2a', 'b359aa94-e62e-4827-af3f-730acccc8a31']",17,,,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:17.458,Pass,
,,,,,,,,,,,,,,,,,1.150422,,,,,,,,,,,,,,,,64f2fb8b-bb68-42c9-867f-182f7d95fc35,100,,,"[24.0, 32.9]",3837844,1,,,,,-0.85528415,,Right Foot,,,True,"[33.3, 22.2]",,Ground Pass,14.176742,,,,,Téji Savanier,7452.0,,,,,,1,Regular Play,Leo Leroy,23632.0,Right Center Midfield,5,Montpellier,139,"['408b6db2-6b11-4c4d-bc41-d646e5efea01', 'bcd7508d-cf8a-4ae6-8f3b-2a48b9e4467e']",19,,,,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:19.058,Pass,True
,,,,,,,,,,,,,,,,,1.27212,,,,,,,,,,,,,,,,89a9b6d4-800d-454b-8e55-d56378c1cba7,104,,,"[35.8, 22.2]",3837844,1,,,,,1.4207693,,Right Foot,,,,"[37.1, 30.8]",,Ground Pass,8.6977005,,,,,Stephy Alvaro Mavididi,4121.0,,,,,,1,Regular Play,Téji Savanier,7452.0,Left Center Midfield,5,Montpellier,139,"['8c08d9b7-bf79-45ad-9490-164d25877585', 'd36626c2-e03a-472e-991c-0a0767456c45']",20,,,,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:20.332,Pass,True
,,,,,,,,,,,,,,,,,1.905623,,,,,,,,,,,,,,,,de68bf75-4572-4ee6-8c95-abd3140fe627,107,,,"[38.6, 32.3]",3837844,1,,,,,1.4554569,,Right Foot,,,,"[42.4, 65.1]",,Ground Pass,33.01939,,,,,Falaye Sacko,12557.0,,,,,,1,Regular Play,Stephy Alvaro Mavididi,4121.0,Left Center Forward,5,Montpellier,139,['f77eaf4c-f6fe-43d8-914f-3ecf54f3e193'],23,,,,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:23.252,Pass,
