50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,45571747-f9b8-4593-ba7d-a8a3377338fd,1,,,3837650,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Clermont Foot,152,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 48502, 'name': 'Mory Diaw'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 99}, {'player': {'id': 45047, 'name': 'Alidu Seidu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 36}, {'player': {'id': 8704, 'name': 'Mateusz Wieteska'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 7562, 'name': 'Florent Ogier'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 24665, 'name': 'Vivaldo Borges dos Santos Neto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6982, 'name': 'Maxime Gonalons'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 7626, 'name': 'Johan Gastien'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 28376, 'name': 'Jim Allevinah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 32481, 'name': 'Muhammed Cham Saracevic'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 70}, {'player': {'id': 29786, 'name': 'Elbasan Rashani'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 23537, 'name': 'Komnen Andrić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Clermont Foot,152,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f46d9778-797e-43b2-9534-68963a43a0ed,2,,,3837650,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Clermont Foot,152,,0,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 99}, {'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 2999, 'name': 'Presnel Kimpembe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 41092, 'name': 'Nuno Mendes'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 25}, {'player': {'id': 34639, 'name': 'Vitor Machado Ferreira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 3166, 'name': 'Marco Verratti'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 30}]}",Paris Saint-Germain,131,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b6b51105-74c8-49f0-8fd3-9993cfea8839,3,,,3837650,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Clermont Foot,152,['db67281b-fb13-4b02-8d7b-8b7483c5f67c'],0,,,,,,,,,,,,,,,,Clermont Foot,152,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,db67281b-fb13-4b02-8d7b-8b7483c5f67c,4,,,3837650,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Clermont Foot,152,['b6b51105-74c8-49f0-8fd3-9993cfea8839'],0,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1bb7a1ec-83d1-4840-abae-4093cb8c1e7f,1896,,,3837650,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,85,Clermont Foot,152,['e322fe3a-ba8b-4ee5-8665-7b06eaa2df86'],0,,,,,,,,,,,,,,,,Clermont Foot,152,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e322fe3a-ba8b-4ee5-8665-7b06eaa2df86,1897,,,3837650,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,85,Clermont Foot,152,['1bb7a1ec-83d1-4840-abae-4093cb8c1e7f'],0,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,1.077159,,,,,,,,,,,,,8405c90f-3364-4067-9029-147e5c864bef,5,,"[60.0, 40.0]",3837650,0,,,,-3.0017703,,Left Foot,,,,"[46.5, 38.1]",,Ground Pass,,13.633048,,,,Marco Verratti,3166.0,,,,,Kick Off,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,2,Paris Saint-Germain,131,['c924bd09-8baa-41b1-95c5-319957914cd1'],1,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:01.077,Pass,
,,,,,,,,,,,,,,,1.095024,,,,,,,,,,,,,cb1f4495-d5fb-4aa6-8e3c-ebd410e8d621,8,,"[45.1, 38.8]",3837650,0,,,,-1.4510709,,Right Foot,,,,"[46.7, 25.5]",,Ground Pass,,13.395895,,,,Vitor Machado Ferreira,34639.0,,,,,,1,From Kick Off,Marco Verratti,3166.0,Left Defensive Midfield,2,Paris Saint-Germain,131,['e23cb825-0040-4d46-a4e6-d8a56813a79f'],3,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:03.338,Pass,
,,,,,,,,,,,,,,,0.728953,,,,,,,,,,,,,99a9bdac-10f8-40ac-b639-811fdbd29eb3,11,,"[46.7, 25.5]",3837650,0,,,,1.8622531,,Right Foot,,,,"[44.0, 34.5]",,Ground Pass,,9.3962755,,,,Marco Verratti,3166.0,,,,,,1,From Kick Off,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,2,Paris Saint-Germain,131,['1253fefb-4145-4f9e-be2f-2506df7d9dac'],5,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:05.179,Pass,
,,,,,,,,,,,,,,,1.768797,,,,,,,,,,,,,2c2ffd48-2e8a-4c5d-be43-25f11afd8443,14,,"[44.0, 34.5]",3837650,0,,,,1.751543,,Right Foot,,,,"[40.4, 54.2]",,Ground Pass,,20.026234,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Marco Verratti,3166.0,Left Defensive Midfield,2,Paris Saint-Germain,131,['b2d600a2-1950-4882-8014-c9f246563ae7'],6,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:06.932,Pass,
,,,,,,,,,,,,,,,1.264607,,,,,,,,,,,,,5891f407-8e21-43c9-83cb-d435d15ab7c7,17,,"[40.4, 57.0]",3837650,0,,,,0.9464461,,Right Foot,,,,"[52.0, 73.1]",,Ground Pass,,19.84364,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,['fbf374e6-ca36-41ca-97de-bbe81c2a1628'],9,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:09.593,Pass,
,,,,,,,,,,,,,,,0.827797,,,,,,,,,,,,,7044ca9c-74d5-4b40-84d5-0ff73eea17d7,20,,"[52.0, 73.0]",3837650,0,,,,-2.3651228,,Right Foot,,,,"[40.7, 61.9]",,Ground Pass,,15.839823,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Wing Back,2,Paris Saint-Germain,131,['1ade25a8-db4d-48a8-8996-8aaaca73acf3'],11,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:11.483,Pass,
,,,,,,,,,,,,,,,1.38631,,,,,,,,,,,,,fbca6c09-4395-4131-8bae-48664e7414c4,23,,"[40.7, 61.9]",3837650,0,,,,-2.0174441,,Right Foot,,,,"[28.2, 35.8]",,Ground Pass,,28.938902,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,['b569d28b-dbc1-4265-a49a-58902a10e32a'],13,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:13.264,Pass,
,,,,,,,,,,,,,,,1.094274,,,,,,,,,,,,,ecabd957-b705-488f-94b5-abfd4db0e488,26,,"[43.1, 32.0]",3837650,0,,,,-1.278138,,Right Foot,,,,"[50.0, 9.1]",,Ground Pass,,23.916939,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Center Back,2,Paris Saint-Germain,131,['1b606817-5087-4864-a508-932bcd478115'],18,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:18.617,Pass,
,,,,,,,,,,,,,,,1.126181,,,,,,,,,,,,,6bbadc9f-405d-4432-a02b-36e3883442ac,29,,"[50.0, 9.1]",3837650,0,,,,-0.7419473,,Left Foot,,,,"[57.2, 2.5]",,Ground Pass,,9.767292,,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['d99608f3-533d-4781-86aa-80fe8d147faf'],20,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:20.714,Pass,
,,,,,,,,,,,,,,,0.871435,,,,,,,,,,,,,71a6b25e-7fa2-43b1-851e-ad3292ee082c,33,,"[57.2, 2.8]",3837650,0,,,,-0.0422284,,Left Foot,,,,"[71.4, 2.2]",,Ground Pass,,14.21267,,,,Vitor Machado Ferreira,34639.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Wing Back,2,Paris Saint-Germain,131,['c422dcb5-6558-4afc-9013-6eaa214081d2'],23,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:23.459,Pass,
,,,,,,,,,,,,,,,1.950204,,,,,,,,,,,,,54ce5f3f-f31a-404c-9e1c-f9e35ef1d1bf,38,,"[61.1, 2.4]",3837650,0,,,,3.0201008,,Right Foot,,,,"[43.9, 4.5]",,High Pass,,17.327723,,,,Presnel Kimpembe,2999.0,,,,,,1,From Kick Off,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,2,Paris Saint-Germain,131,['39a7fbdb-3e6a-45b7-a98f-34314f52ae85'],27,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:27.274,Pass,
,,,,,,,,,,,,,,,2.926399,,,,,,,,,,,,,c60bb96d-ea14-4161-bf64-0300c4b42ead,41,,"[39.3, 5.6]",3837650,0,,,,2.4407382,,Left Foot,,,,"[13.7, 27.2]",,Low Pass,,33.495075,,,,Gianluigi Donnarumma,7036.0,,,,,,1,From Kick Off,Presnel Kimpembe,2999.0,Left Center Back,2,Paris Saint-Germain,131,['e3575983-fd60-48c9-9e84-d864d5438c59'],29,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:29.305,Pass,
,,,,,,,,,,,,,,,1.52873,,,,,,,,,,,,,2f6ba42c-9a5b-4c23-a21c-69d4c79bbbfd,44,,"[17.8, 34.4]",3837650,0,,,,-0.7853982,,Right Foot,,,,"[23.1, 29.1]",,Ground Pass,,7.495332,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Gianluigi Donnarumma,7036.0,Goalkeeper,2,Paris Saint-Germain,131,['33a8d559-c557-4e15-a4c9-e78ea9dfb766'],33,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:33.487,Pass,
,,,,,,,,,,,,,,,1.199193,,,,,,,,,,,,,ffa1c84f-1dcd-480b-b63e-54d0760f1da2,47,,"[34.0, 26.7]",3837650,0,,,,1.6247978,,Right Foot,,,,"[32.8, 48.9]",,Ground Pass,,22.232409,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Center Back,2,Paris Saint-Germain,131,['1b76d7c6-8d2b-46a9-b7c7-71ecef67ed84'],40,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:40.239,Pass,
,,,,,,,,,,,,,,,1.487813,,,,,,,,,,,,,46b79566-fb39-406f-b9e5-57ad634f544d,50,,"[34.8, 51.0]",3837650,0,,,,0.8134282,,Right Foot,,,,"[55.6, 73.0]",,Ground Pass,,30.276064,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,['9e2e9177-964a-41ea-87f6-1db337329942'],43,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:43.111,Pass,
,,,,,,,,,,,,,,,1.156629,,,,,,,,,,,,,253eca83-51b8-493a-96a5-90ff21c19120,53,,"[55.6, 73.0]",3837650,0,,,,-2.2863495,,Right Foot,,,,"[44.3, 60.0]",,Ground Pass,,17.224691,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Wing Back,2,Paris Saint-Germain,131,['0b2f9de1-f065-4475-bbc9-a15722cd6288'],46,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:46.235,Pass,
,,,,,,,,,,,,,,,3.608546,,,,,,,,,,,,,898b2ea2-0570-4bdf-8b2a-c492e56e034e,56,,"[47.6, 58.8]",3837650,0,,,,-0.84489465,,Right Foot,,,,"[99.7, 0.1]",,High Pass,,78.486305,,Out,,Nuno Mendes,41092.0,,True,,,,1,From Kick Off,Sergio Ramos García,5201.0,Right Center Back,2,Paris Saint-Germain,131,['127d199c-d0b1-4dcd-a0e7-d21765ab4656'],50,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:50.590,Pass,
,,,,,,,,,,,,,,,1.801314,,,,,,,,,,,,,d3dfe497-8004-4bde-af77-13639eda4527,58,,"[19.4, 80.0]",3837650,1,,,,-1.7514958,,,,,,"[13.7, 48.8]",,High Pass,,31.7164,,,,Florent Ogier,7562.0,,,,,Throw-in,1,From Throw In,Alidu Seidu,45047.0,Right Back,3,Clermont Foot,152,['1d195c58-1c33-4a95-bfd7-4fbd794b2ff6'],3,,,,,,,,,,,,,,,,Clermont Foot,152,00:01:03.219,Pass,
,,,,,,,,,,,,,,,1.24698,,,,,,,,,,,,,ced2e8d0-d0c6-4a29-bab2-2a51b80dc762,61,,"[13.6, 48.5]",3837650,1,,,,-2.896614,,Right Foot,,,,"[5.6, 46.5]",,Ground Pass,,8.246211,,,,Mory Diaw,48502.0,,,,,,1,From Throw In,Florent Ogier,7562.0,Left Center Back,3,Clermont Foot,152,['874d0911-11dc-4914-a345-34dd94bfe8e7'],7,,,,,,,,,,,,,,,,Clermont Foot,152,00:01:07.616,Pass,
,,,,,,,,,,,,,,,3.650446,,,,,,,,,,,,,46b6afbc-6556-497e-839a-69f57436d5e8,64,,"[5.6, 46.5]",3837650,1,,,,-0.08503354,,Right Foot,,,,"[53.7, 42.4]",,High Pass,,48.274426,,,,Komnen Andrić,23537.0,,,,,,1,From Throw In,Mory Diaw,48502.0,Goalkeeper,3,Clermont Foot,152,['9e985923-bcf4-4a6b-9eb7-d654c6faf89a'],8,,,,,,,,,,,,,,,,Clermont Foot,152,00:01:08.903,Pass,
,,,,,,,,,,,,,,,0.059057,,,,,,,,,,,,,279cb406-f133-44da-9c01-003fc8db8176,66,,"[54.0, 41.3]",3837650,1,,,True,-0.66596925,,,,,,"[55.4, 40.2]",,Low Pass,,1.7804494,,Incomplete,,Elbasan Rashani,29786.0,,,,,,1,From Throw In,Komnen Andrić,23537.0,Center Forward,3,Clermont Foot,152,"['34cad1ec-a003-498f-951b-33aceacf132a', '861b8029-93f4-4c79-b54a-6fa515aa834c', 'e996c200-53b8-4c13-99f3-858896c1cf73']",12,,,,,,,,,,,,,,,,Clermont Foot,152,00:01:12.593,Pass,True
,,,,,,,,,,,,,,,0.831754,,,,,,,,,,,,,60f1ff9e-0c89-416b-9f4e-02ed61bfbe5b,70,,"[60.4, 37.1]",3837650,1,,,,-1.1964628,,Head,,,,"[62.6, 31.5]",,High Pass,,6.0166435,,,,Komnen Andrić,23537.0,,,,,Recovery,1,From Throw In,Elbasan Rashani,29786.0,Left Wing,3,Clermont Foot,152,['0958340f-bc30-4d1f-8e49-dd961902fc0a'],14,,,,,,,,,,,,,,,,Clermont Foot,152,00:01:14.440,Pass,
,,,,,,,,,,,,,,,0.237988,,,,,,,,,,,,,e21bf6b6-41cd-4d6f-bd85-ade70abce9bb,74,,"[70.3, 31.2]",3837650,1,,,,-0.88650155,,Right Foot,,,,"[73.4, 27.4]",,Ground Pass,,4.90408,,Incomplete,,Elbasan Rashani,29786.0,,,,,,1,From Throw In,Komnen Andrić,23537.0,Center Forward,3,Clermont Foot,152,"['59b21b69-2ddd-4cf2-8004-eb68e0ab73fa', '94a06dd4-f0a6-4c55-817f-62a93e5340e5', 'd683d061-3cd7-4a13-963a-eeca76959fc1']",16,,,,,,,,,,,,,,,,Clermont Foot,152,00:01:16.160,Pass,True
,,,,,,,,,,,,,,,2.082888,,,,,,,,,,,,,c599ac3b-4dea-4e43-ac6f-6ff3c7fe5a00,77,,"[76.4, 37.7]",3837650,1,,,,-1.0776913,,Left Foot,,,,"[87.9, 16.3]",,High Pass,,24.294237,,Incomplete,,Elbasan Rashani,29786.0,,,,,Recovery,1,From Throw In,Muhammed Cham Saracevic,32481.0,Center Attacking Midfield,3,Clermont Foot,152,"['73d6d84e-8430-49e2-8dcb-c9b90042ddb9', 'f5772785-6dee-43a0-917e-360a3d4608e9']",17,,,,,,,,,,,,,,,,Clermont Foot,152,00:01:17.630,Pass,
,,,,,,,,,,,,,,,1.710932,,,,,,,,,,,,,05198e43-8c70-4148-8a8a-db8b32ad34b0,81,,"[33.4, 55.2]",3837650,1,,,,-0.8717967,,Right Foot,,,,"[39.2, 48.3]",,Low Pass,,9.013878,,Incomplete,,Vitor Machado Ferreira,34639.0,,,,,Recovery,1,From Throw In,Marco Verratti,3166.0,Left Defensive Midfield,3,Clermont Foot,152,"['1b0c92d1-2e35-4cf0-ac24-693e2e65af49', '32079ddb-21bb-4007-9a92-4aac432dbd97', '59eb565b-af50-41f4-9233-c29de66ebccf']",21,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:21.255,Pass,True
,,,,,,,,,,,,,,,2.754935,,,,,,,,,,,,,1b0c92d1-2e35-4cf0-ac24-693e2e65af49,84,,"[80.9, 31.8]",3837650,1,,,,2.0453131,,Right Foot,,,,"[71.5, 50.1]",,Low Pass,,20.57304,,,,Jim Allevinah,28376.0,,,,,Recovery,1,From Throw In,Johan Gastien,7626.0,Left Defensive Midfield,3,Clermont Foot,152,"['05198e43-8c70-4148-8a8a-db8b32ad34b0', '1cb248a8-1d96-4265-a593-b6f27395e312']",22,,,,,,,,,,,,,,,,Clermont Foot,152,00:01:22.966,Pass,
,,,,,,,,,,,,,,,1.513383,,,,,,,,,,,,,38f22517-91af-4e75-aacf-4b8c17c8863d,88,,"[71.9, 49.6]",3837650,1,,,,1.8636017,,Right Foot,,,,"[63.7, 76.8]",,Ground Pass,,28.409153,,,,Alidu Seidu,45047.0,,,,,,1,From Throw In,Jim Allevinah,28376.0,Right Wing,3,Clermont Foot,152,"['12eb60d6-45c7-48fe-a4f3-0bfa95952583', '79bb7598-e18e-4cf5-8635-96dfe2996dda']",30,,,,,,,,,,,,,,,,Clermont Foot,152,00:01:30.853,Pass,True
,,,,,,,,,,,,,,,1.377178,,,,,,,,,,,,,589d7e2a-d6b3-4c4c-8e14-6347d3df907a,91,,"[63.7, 76.8]",3837650,1,,,,-2.0669234,,Right Foot,,,,"[57.8, 65.9]",,Ground Pass,,12.394354,,,,Maxime Gonalons,6982.0,,,,,,1,From Throw In,Alidu Seidu,45047.0,Right Back,3,Clermont Foot,152,['b40ed0cf-8dff-4e9d-98e7-822300593582'],34,,,,,,,,,,,,,,,,Clermont Foot,152,00:01:34.008,Pass,
,,,,,,,,,,,,,,,3.154189,,,,,,,,,,,,,aa3d2743-0700-43f8-8e2b-69b1925d204d,94,,"[55.1, 63.4]",3837650,1,,,,-1.6991196,,Left Foot,,,,"[50.3, 26.2]",,Ground Pass,,37.5084,,,,Florent Ogier,7562.0,,,,,,1,From Throw In,Maxime Gonalons,6982.0,Right Defensive Midfield,3,Clermont Foot,152,['0ccbc6ac-eda4-4e7b-971b-bd6af709a505'],35,,,,,,,,,,,,,,,,Clermont Foot,152,00:01:35.852,Pass,
,,,,,,,,,,,,,,,1.124781,,,,,,,,,,,,,83616858-e079-4c37-a634-165e985aa684,97,,"[57.8, 18.7]",3837650,1,,,,-1.1160771,,Right Foot,,,,"[64.4, 5.2]",,Ground Pass,,15.026976,,,,Vivaldo Borges dos Santos Neto,24665.0,,,,,,1,From Throw In,Florent Ogier,7562.0,Left Center Back,3,Clermont Foot,152,['135a5f42-80ad-4c45-bc9b-c9e6699dba4c'],41,,,,,,,,,,,,,,,,Clermont Foot,152,00:01:41.396,Pass,
,,,,,,,,,,,,,,,1.109154,,,,,,,,,,,,,9fff775b-bb02-4281-8198-4f48d3ea081d,100,,"[64.4, 5.2]",3837650,1,,,,1.2610934,,Left Foot,,,,"[69.2, 20.2]",,Ground Pass,,15.749286,,,,Johan Gastien,7626.0,,,,,,1,From Throw In,Vivaldo Borges dos Santos Neto,24665.0,Left Back,3,Clermont Foot,152,['608bc237-2d73-4ade-9a20-b1cdfa0ac7aa'],42,,,,,,,,,,,,,,,,Clermont Foot,152,00:01:42.844,Pass,
,,,,,,,,,,,,,,,1.247254,,,,,,,,,,,,,9fbec7e1-1211-4442-b2fa-6cbc9f2a07fd,102,,"[69.2, 20.2]",3837650,1,,,,-1.1163509,,Right Foot,,,,"[75.6, 7.1]",,Ground Pass,,14.579781,,,,Vivaldo Borges dos Santos Neto,24665.0,,,,,,1,From Throw In,Johan Gastien,7626.0,Left Defensive Midfield,3,Clermont Foot,152,['88ade297-a803-4436-a59d-9b3116f772a0'],43,,,,,,,,,,,,,,,,Clermont Foot,152,00:01:43.953,Pass,
,,,,,,,,,,,,,,,0.437931,,,,,,,,,,,,,c18d3a09-20b7-4ab3-86e4-4306280f54ad,104,,"[72.5, 6.0]",3837650,1,,,,1.1001558,,Left Foot,,,,"[78.3, 17.4]",,Ground Pass,,12.790622,,,,Elbasan Rashani,29786.0,,,,,,1,From Throw In,Vivaldo Borges dos Santos Neto,24665.0,Left Back,3,Clermont Foot,152,['e2a2b06a-0b0d-4666-b601-9f8c376f0ab3'],45,,,,,,,,,,,,,,,,Clermont Foot,152,00:01:45.200,Pass,
,,,,,,,,,,,,,,,3.023838,,,,,,,,,,,,,3f4adbf7-1fcb-4aaf-a40c-980af073ee0b,107,,"[80.3, 18.4]",3837650,1,,,,-0.29173228,,Left Foot,,,,"[113.6, 8.4]",,Ground Pass,,34.769096,,,,Vivaldo Borges dos Santos Neto,24665.0,,,,,,1,From Throw In,Elbasan Rashani,29786.0,Left Wing,3,Clermont Foot,152,['c39b881a-2552-4cfe-bf63-ec07f49611d0'],47,,,,,,,,,,,,,,,,Clermont Foot,152,00:01:47.190,Pass,
,,,,,,,,,,,,,,,2.246412,,,,,,,,,,,,,fba93d6b-ff45-43f3-9c0e-5d444b62eb1b,109,,"[113.9, 9.1]",3837650,1,,,,1.7631919,6bc4e402-4261-477b-8ea0-b8ff9cf32f0d,Left Foot,True,,,"[106.4, 47.6]",,High Pass,,39.223717,,,,Komnen Andrić,23537.0,True,,,,,1,From Throw In,Vivaldo Borges dos Santos Neto,24665.0,Left Back,3,Clermont Foot,152,['6b6e532e-ab52-47f1-80e8-0aa4b5f5bd8b'],50,,,,,,,,,,,,,,,,Clermont Foot,152,00:01:50.214,Pass,
,,,,,,,,,,,,,,,1.249172,,,,,,,,,,,,,d584ff27-dc70-4986-b802-899cd48cf6af,113,,"[8.2, 39.1]",3837650,2,True,,,-0.25220528,,Keeper Arm,,,,"[34.2, 32.4]",,Ground Pass,,26.849394,,,,Presnel Kimpembe,2999.0,,,,,,1,From Keeper,Gianluigi Donnarumma,7036.0,Goalkeeper,5,Paris Saint-Germain,131,['cbc1d1a7-8f5c-46ab-a654-81565421be84'],6,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:06.985,Pass,
,,,,,,,,,,,,,,,1.255992,,,,,,,,,,,,,0e5e3fba-3348-43da-8548-5970a026e178,115,,"[32.6, 34.2]",3837650,2,,,,2.1041837,,Left Foot,,,,"[26.4, 44.7]",,Ground Pass,,12.1938505,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,6,Paris Saint-Germain,131,['c2ececa7-ca30-47f1-843c-0c6bc4d612f7'],10,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:10.725,Pass,
