50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.319104,,,,,,,,,,,,,c77960be-c8ca-40c3-a1dc-d3fc367b9417,18,,,"[51.2, 23.8]",3837896,0,,,,,-1.4288993,,Left Foot,,,,"[54.2, 2.8]",,Ground Pass,,21.213203,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Fabián Ruiz Peña,6655.0,Left Center Midfield,2,Paris Saint-Germain,131,"['7962410b-810a-40b3-b071-7124e666e9d4', '8284924f-bcfb-4003-a9d1-129128b1362b']",9,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:09.214,Pass,True
,,,,,,,,,,,,,,,,,1.44201,,,,,,,,,,,,,70be3d79-5fa7-4773-9984-c37974b76c1d,21,,,"[54.2, 3.0]",3837896,0,,,,,2.5339239,,Right Foot,,,,"[32.2, 18.3]",,Ground Pass,,26.797201,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Left Center Back,2,Paris Saint-Germain,131,['019bdecf-dbcf-4277-ad53-5bd5555b3b20'],13,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:13.143,Pass,
,,,,,,,,,,,,,,,,,1.468954,,,,,,,,,,,,,9212dd30-8b1a-4657-8340-1a27bbf7d443,24,,,"[36.6, 29.3]",3837896,0,,,,,1.235755,,Right Foot,,,,"[49.9, 67.5]",,Ground Pass,,40.449104,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Center Back,2,Paris Saint-Germain,131,['afb0cf63-6e3d-4899-b31d-40b3eb8229f0'],16,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:16.193,Pass,
,,,,,,,,,,,,,,,,,0.929283,,,,,,,,,,,,,0735567a-52c4-4c91-aa14-63c41896c298,27,,,"[65.6, 68.8]",3837896,0,,,,,-0.89812577,,Right Foot,,,,"[79.7, 51.1]",,Ground Pass,,22.629627,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Right Center Back,2,Paris Saint-Germain,131,['64650879-f8b8-4b86-b941-e39f3068588d'],20,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:20.639,Pass,
,,,,,,,,,,,,,,,,,0.61759,,,,,,,,,,,,,16afc37a-62c1-46a2-ae1a-c69c82199cbe,31,,,"[75.8, 52.9]",3837896,0,,,,,2.9716072,,Left Foot,,,,"[62.4, 55.2]",,Ground Pass,,13.595955,,,,,Warren Zaire Emery,144059.0,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,2,Paris Saint-Germain,131,"['7d80bcc8-3483-428f-b89d-68c4dfa6b320', 'e9970b15-2776-4643-abcc-bc1f5e35b876']",22,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:22.557,Pass,True
,,,,,,,,,,,,,,,,,0.731402,,,,,,,,,,,,,02fccb7e-3e35-4dab-929f-57f83000fc0c,35,,,"[57.1, 54.6]",3837896,0,,,,,-2.4810476,,Right Foot,,,,"[43.2, 43.8]",,Ground Pass,,17.602556,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Warren Zaire Emery,144059.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['527373f2-f2e8-42ae-bd18-8d60192e120c'],24,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:24.761,Pass,
,,,,,,,,,,,,,,,,,1.361732,,,,,,,,,,,,,736fc0c4-9908-4b20-bcde-3f4d9acdf344,38,,,"[41.9, 40.8]",3837896,0,,,,,-1.1866269,,Right Foot,,,,"[51.4, 17.3]",,Ground Pass,,25.347584,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Center Back,2,Paris Saint-Germain,131,['c7ec43f8-5349-4d71-93c3-64475e235725'],26,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:26.760,Pass,
,,,,,,,,,,,,,,,,,0.856929,,,,,,,,,,,,,7ded8fb4-f8a7-4adf-831b-bdb4dfb177ee,41,,,"[62.4, 6.8]",3837896,0,,,,,1.9554011,,Right Foot,,,,"[55.6, 23.6]",,Ground Pass,,18.124018,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Left Center Back,2,Paris Saint-Germain,131,['3cdc2a43-fb99-4bb9-b5a4-d6a3451a3c5f'],32,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:32.086,Pass,
,,,,,,,,,,,,,,,,,1.911104,,,,,,,,,,,,,66a5bc01-b0f5-493b-883e-f6ef3b22d8e2,45,,,"[53.2, 28.7]",3837896,0,,,,,1.2681892,,Right Foot,,,,"[66.0, 69.7]",,Ground Pass,,42.9516,,,,,Danilo Luís Hélio Pereira,13621.0,,True,,,,1,From Kick Off,Sergio Ramos García,5201.0,Center Back,2,Paris Saint-Germain,131,"['0bcf7bb1-bed5-47c3-9708-14e9f09023d9', 'c1cdc447-0ff2-402c-b535-9557fb23ce9f']",35,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:35.539,Pass,True
,,,,,,,,,,,,,,,,,0.723152,,,,,,,,,,,,,901016e7-7bfb-4dfd-9c32-f64d5e27bd80,49,,,"[80.3, 70.8]",3837896,0,,,,,1.053509,,Right Foot,,,,"[83.6, 76.6]",,Ground Pass,,6.6730804,,,,,Nordi Mukiele Mulere,2935.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Right Center Back,2,Paris Saint-Germain,131,"['2a22270f-8327-4c19-8d02-f864c9208e5d', 'ec2b2aed-cfde-41e3-a9ff-ac9a36c12e3e']",40,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:40.844,Pass,True
,,,,,,,,,,,,,,,,,1.149086,,,,,,,,,,,,,1f8aa739-3f6f-48fd-82a3-b77f7beff3db,52,,,"[74.6, 73.6]",3837896,0,,,,,-2.6307166,,Right Foot,,,,"[58.9, 64.8]",,Ground Pass,,17.998055,,,,,Warren Zaire Emery,144059.0,,,,,,1,From Kick Off,Nordi Mukiele Mulere,2935.0,Right Wing Back,2,Paris Saint-Germain,131,['b537056b-13e9-43ee-b710-d3395429bb78'],43,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:43.496,Pass,
,,,,,,,,,,,,,,,,,1.350442,,,,,,,,,,,,,c7ac1c74-3c11-4c05-9f7d-bc7b89ec660e,55,,,"[57.6, 52.5]",3837896,0,,,,,-1.6053846,,Right Foot,,,,"[56.6, 23.6]",,Ground Pass,,28.917295,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Warren Zaire Emery,144059.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['3514444e-a321-4029-8147-374042ff41a6'],47,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:47.238,Pass,
,,,,,,,,,,,,,,,,,1.22316,,,,,,,,,,,,,d2c3ddcc-8fb4-418c-ac93-53b44a5b1fb4,58,,,"[56.4, 20.0]",3837896,0,,,,,-0.45093644,,Right Foot,,,,"[75.4, 10.8]",,Ground Pass,,21.110188,,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Left Center Back,2,Paris Saint-Germain,131,['3ee499ea-e3c6-4fdd-baf0-bf2bc9c1e527'],49,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:49.857,Pass,
,,,,,,,,,,,,,,,,,0.768448,,,,,,,,,,,,,ef9e0f71-545e-4078-811f-6839725b6143,61,,,"[79.0, 23.4]",3837896,0,,,,,2.3603785,,Right Foot,,,,"[67.0, 35.3]",,Ground Pass,,16.9,,,,,Warren Zaire Emery,144059.0,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,Left Center Forward,2,Paris Saint-Germain,131,['a3547a12-e345-490a-be90-01886cc1644c'],54,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:54.934,Pass,
,,,,,,,,,,,,,,,,,1.168093,,,,,,,,,,,,,1022c4c6-31fe-400c-a5de-ac75fb4137b0,65,,,"[66.4, 39.9]",3837896,0,,,,,1.5416075,,Right Foot,,,,"[67.2, 67.3]",,Ground Pass,,27.411676,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Warren Zaire Emery,144059.0,Center Defensive Midfield,2,Paris Saint-Germain,131,"['20650ea2-b181-4ff5-bf88-96822568626d', '7bd4f4fc-123b-4f91-b575-23f97d56fa14']",57,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:57.167,Pass,True
,,,,,,,,,,,,,,,,,1.266966,,,,,,,,,,,,,d318be5a-8655-4804-aa18-2b836fb4edf1,69,,,"[67.0, 67.7]",3837896,1,,,,,-2.05246,,Right Foot,,,,"[57.8, 50.1]",,Ground Pass,,19.859507,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Right Center Back,2,Paris Saint-Germain,131,"['02c18a18-5545-47e0-828c-ed90c78c62fe', 'a14140bd-b0dc-4971-998c-1436119306c6']",0,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:00.217,Pass,True
,,,,,,,,,,,,,,,,,1.207788,,,,,,,,,,,,,15b78834-922e-4d1f-853c-3a4a1a90d679,73,,,"[53.2, 52.5]",3837896,1,,,,,1.5019399,,Right Foot,,,,"[54.4, 69.9]",,Ground Pass,,17.44133,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Center Back,2,Paris Saint-Germain,131,"['2be360a2-72a3-445f-a72a-5fbf8b9c5d5e', '80497cca-e895-41f2-be58-c7e5880e5ff9']",3,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:03.487,Pass,True
,,,,,,,,,,,,,,,,,1.684275,,,,,,,,,,,,,b3b815b0-666b-4ee3-b7cb-333a165cf105,76,,,"[77.4, 66.4]",3837896,1,,,,,-1.2200083,,Right Foot,,,,"[90.5, 30.6]",,High Pass,,38.121517,,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Right Center Back,2,Paris Saint-Germain,131,"['cfa0eacf-3078-43f5-8c20-9c879c9286fd', 'f9df373b-d153-4c6f-a8e5-3c5f6425d4b6']",9,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:09.328,Pass,
,,,,,,,,,,,,,,,,,2.591684,,,,,,,,,,,,,f9df373b-d153-4c6f-a8e5-3c5f6425d4b6,78,,,"[29.6, 49.5]",3837896,1,,,,,0.5039716,,Head,,,,"[56.8, 64.5]",,High Pass,,31.061874,,,Incomplete,,,,,,,,Recovery,1,From Kick Off,Fabien Centonze,7206.0,Right Wing Back,2,Paris Saint-Germain,131,"['93ad6c91-95bc-4774-8653-23345b78aa7b', 'b3b815b0-666b-4ee3-b7cb-333a165cf105']",11,,,,,,,,,,,,,,,,,Nantes,144,00:01:11.013,Pass,
,,,,,,,,,,,,,,,,,1.36919,,,,,,,,,,,,,93ad6c91-95bc-4774-8653-23345b78aa7b,79,,,"[63.3, 15.6]",3837896,1,,,,,-0.5458151,,Left Foot,,,,"[79.6, 5.7]",,Ground Pass,,19.07092,,,,,Kylian Mbappé Lottin,3009.0,,,,,Recovery,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Left Center Back,2,Paris Saint-Germain,131,"['832348ee-45ef-44ed-a7d5-e4ec137d0650', 'f9df373b-d153-4c6f-a8e5-3c5f6425d4b6']",13,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:13.604,Pass,
,,,,,,,,,,,,,,,,,1.567,,,,,,,,,,,,,a77bec1e-88a1-4e22-a235-bec991d84bbc,82,,,"[88.9, 12.1]",3837896,1,,,,,-0.32635882,,Right Foot,,,,"[108.4, 5.5]",,Ground Pass,,20.586647,,,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,Left Center Forward,2,Paris Saint-Germain,131,['4adc8abc-249a-4185-953b-93d28ff12b7d'],16,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:16.582,Pass,
,,,,,,,,,,,,,,,,,0.967236,,,,,,,,,,,,,59e3b2ba-4fe7-418b-a708-46a8bfd778e6,86,,,"[116.1, 1.2]",3837896,1,,,,,2.8714395,,Left Foot,,,,"[103.1, 4.8]",,Ground Pass,,13.489255,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Wing Back,2,Paris Saint-Germain,131,"['391045ac-6477-4520-b5fe-ecf345aa7171', 'cafa8cff-fc5f-411f-ab58-77f6d37da599']",23,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:23.179,Pass,True
,,,,,,,,,,,,,,,,,0.672111,,,,,,,,,,,,,89dfba8a-5ba4-485f-9a86-61f5d7ef15a3,89,,,"[100.2, 4.3]",3837896,1,,,,,1.7975951,,Right Foot,,,,"[97.8, 14.7]",,Ground Pass,,10.673331,,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Left Center Back,2,Paris Saint-Germain,131,['02dd9463-08ff-4336-9d24-b2c720b98132'],25,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:25.674,Pass,
,,,,,,,,,,,,,,,,,0.929304,,,,,,,,,,,,,5a0109d3-22e4-44de-97fe-b4fcfd08178e,93,,,"[96.8, 15.9]",3837896,1,,,,,-1.2099595,,Left Foot,,,,"[100.8, 5.3]",,Ground Pass,,11.329607,,,,,Nuno Mendes,41092.0,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,Left Center Forward,2,Paris Saint-Germain,131,"['0e67959b-dfa1-432a-a74f-325964ebbdd1', 'a882ec65-4573-4adb-9b02-53b25e943830']",27,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:27.458,Pass,True
,,,,,,,,,,,,,,,,,1.285529,,,,,,,,,,,,,a6935335-c810-4106-810e-1366f2cab2f7,96,,,"[103.7, 3.9]",3837896,1,,,,,1.3068326,,Left Foot,True,,,"[111.7, 33.5]",,High Pass,,30.66203,,,Incomplete,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Wing Back,2,Paris Saint-Germain,131,"['0f598c15-e6d6-4837-994c-9dba588f5b5a', '4fb0365a-3914-4599-bf58-5c7594a79c3f']",31,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:31.192,Pass,
,,,,,,,,,,,,,,,,,1.368415,,,,,,,,,,,,,6506791a-4ef9-489d-b30e-32f0cf8e9512,99,,,"[79.2, 16.1]",3837896,1,,,,,2.1854594,,Right Foot,,,,"[66.0, 34.8]",,Ground Pass,,22.889517,,,,,Sergio Ramos García,5201.0,,,,,Recovery,1,From Kick Off,Warren Zaire Emery,144059.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['d3d10a8b-8dbf-4e7a-b1c9-70e3b66e8b04'],34,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:34.987,Pass,
,,,,,,,,,,,,,,,,,2.369441,,,,,,,,,,,,,8a4fe8a5-9f72-47b5-a5de-80bea42d10f7,102,,,"[67.2, 45.4]",3837896,1,,,,,-1.1786625,,Right Foot,,,,"[84.9, 2.6]",,High Pass,,46.315548,,,,,Nuno Mendes,41092.0,,True,,,,1,From Kick Off,Sergio Ramos García,5201.0,Center Back,2,Paris Saint-Germain,131,['2ee94313-00cf-4395-8e8c-955aef371b04'],40,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:40.915,Pass,
,,,,,,,,,,,,,,,,,1.540822,,,,,,,,,,,,,b06057dc-24d5-406f-8750-4b96506865dc,104,,,"[84.9, 2.6]",3837896,1,,,,,2.762434,,Head,,,,"[72.1, 7.7]",,Low Pass,,13.778606,,,,,Fabián Ruiz Peña,6655.0,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Wing Back,2,Paris Saint-Germain,131,['10eac013-e9cb-4b89-8fa4-985085fdd31c'],43,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:43.304,Pass,
,,,,,,,,,,,,,,,,,1.199566,,,,,,,,,,,,,ea906451-b957-4ed6-883c-2fb34b1e3098,108,,,"[69.1, 13.4]",3837896,1,,,,,2.0744922,,Left Foot,,,,"[56.7, 35.9]",,Ground Pass,,25.69066,,,,,Sergio Ramos García,5201.0,,,,,,1,From Kick Off,Fabián Ruiz Peña,6655.0,Left Center Midfield,2,Paris Saint-Germain,131,"['110c7c94-9069-4d04-9aea-ce77da8fd406', '14f79330-9fe1-4229-8e08-f5cef78e0f9e']",47,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:47.500,Pass,True
,,,,,,,,,,,,,,,,,1.281362,,,,,,,,,,,,,02d6e0f5-16fc-4a5a-b70d-0a4553a400c8,111,,,"[61.7, 44.1]",3837896,1,,,,,1.3722957,,Right Foot,,,,"[65.2, 61.5]",,Ground Pass,,17.748522,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Center Back,2,Paris Saint-Germain,131,['3902c472-318c-49c6-9b74-4c7e011fb6cf'],50,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:50.459,Pass,
