50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,b8b4863e-8183-4675-ad5f-3785837188df,17,,"[50.1, 28.2]",3920408,0,,,,,1.6654844,,Right Foot,,,"[46.7, 64.0]",,Ground Pass,,35.96109,,,,Wilfried Stephane Singo,36539.0,,,,,,,1,Regular Play,Franck Yannick Kessié,7023.0,Center Defensive Midfield,3,Côte d'Ivoire,3374,['c6c275cf-b816-42f6-b1b7-e3faee4005c9'],14,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:14.971,Pass,
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,04e042ce-adbb-4e50-9a29-3a4e43864b52,20,,"[50.1, 72.0]",3920408,0,,,,,0.65634835,,Right Foot,,,"[57.5, 77.7]",,Ground Pass,,9.340771,,,,Ibrahim Sangaré,3017.0,,,,,,,1,Regular Play,Wilfried Stephane Singo,36539.0,Right Back,3,Côte d'Ivoire,3374,['9ea12f7e-1711-4c6c-ae7b-03fe329863a1'],18,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:18.331,Pass,
,,,,,,,,,,,,,,,,,1.199998,,,,,,,,,,,a77a8f24-f4ef-48db-ad15-aded706d6687,23,,"[57.3, 77.6]",3920408,0,,,,,-2.870114,,Right Foot,,,"[47.6, 74.9]",,Ground Pass,,10.068764,,,,Wilfried Stephane Singo,36539.0,,,,,,,1,Regular Play,Ibrahim Sangaré,3017.0,Right Center Midfield,3,Côte d'Ivoire,3374,['43248f7c-167f-4051-88d5-df9cc9462405'],19,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:19.691,Pass,
,,,,,,,,,,,,,,,,,1.239998,,,,,,,,,,,913580d1-f8ee-4708-9a75-d665739521f1,26,,"[48.3, 74.0]",3920408,0,,,,,-1.962151,,Right Foot,,,"[37.2, 47.1]",,Ground Pass,,29.100172,,,,Willy Boly,9933.0,,,,,,,1,Regular Play,Wilfried Stephane Singo,36539.0,Right Back,3,Côte d'Ivoire,3374,['32d42fc4-3e19-40c4-be30-5473be8d4ee4'],22,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:22.051,Pass,
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,ee1dfdfd-efbc-46f0-b111-c72f182a7630,29,,"[39.5, 42.3]",3920408,0,,,,,-1.0722791,,Right Foot,,,"[48.7, 25.4]",,Ground Pass,,19.241882,,,,Obite Evan Ndicka,7713.0,,,,,,,1,Regular Play,Willy Boly,9933.0,Right Center Back,3,Côte d'Ivoire,3374,['c9bc3d64-a0c4-4173-8db6-c2696c9945a0'],24,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:24.571,Pass,
,,,,,,,,,,,,,,,,,1.239999,,,,,,,,,,,f81f1c73-3447-40e4-a14d-f17e058a01d2,32,,"[63.9, 20.7]",3920408,0,,,,,2.764813,,Left Foot,,,"[50.0, 26.2]",,Ground Pass,,14.948579,,,,Willy Boly,9933.0,,,,,,,1,Regular Play,Obite Evan Ndicka,7713.0,Left Center Back,3,Côte d'Ivoire,3374,['663f3c75-71bd-4520-a0af-b21764e1ad38'],30,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:30.571,Pass,
,,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,34a8773c-4697-4f7c-8346-6479c5f6b79f,35,,"[43.6, 26.2]",3920408,0,,,,,1.4584663,,Right Foot,,,"[47.3, 59.0]",,Ground Pass,,33.00803,,,,Wilfried Stephane Singo,36539.0,,,,,,,1,Regular Play,Willy Boly,9933.0,Right Center Back,3,Côte d'Ivoire,3374,['0b6d29cf-e0be-48a1-89ae-8462542045ef'],32,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:32.691,Pass,
,,,,,,,,,,,,,,,,,2.91999,,,,,,,,,,,b29e3853-53b9-41f4-8ccc-c6bb2258d74c,38,,"[70.4, 57.3]",3920408,0,,,,,0.39030492,,Right Foot,,,"[103.7, 71.0]",,High Pass,,36.008053,,,,Oumar Diakité,212489.0,,,,,,,1,Regular Play,Wilfried Stephane Singo,36539.0,Right Back,3,Côte d'Ivoire,3374,['7dba62d5-e443-496f-bb29-437962330dd0'],39,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:39.091,Pass,
,,,,,,,,,,,,,,,,,0.096786,,,,,,,,,,,3d276bfd-b82b-4e2a-aae9-b9b93925db72,41,,"[116.5, 69.9]",3920408,0,,,,,-1.2691773,,Right Foot,,,"[117.9, 65.4]",,High Pass,,4.7127485,,Incomplete,,Christian Kouamé,12496.0,,,,,,,1,Regular Play,Oumar Diakité,212489.0,Right Wing,3,Côte d'Ivoire,3374,"['250cc4f1-cfcc-40b0-94f0-23e0a85e87d3', '845828dc-d47e-4572-9b4c-53f2762be513']",43,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:43.411,Pass,
,,,,,,,,,,,,,,,,,5.279996,,,,,,,,,,,f258e5b5-db8b-41b8-9790-0cfbe60cd1ea,44,,"[120.0, 80.0]",3920408,1,,,,,-1.6923602,,Left Foot,,,"[110.3, 0.6]",,High Pass,True,79.99031,,Out,,Ibrahim Sangaré,3017.0,,,True,Inswinging,,Corner,1,From Corner,Nicolas Pépé,3013.0,Center Forward,4,Côte d'Ivoire,3374,['b7b2d86c-ae44-4c83-afa2-b9849ee58987'],38,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:38.723,Pass,
,,,,,,,,,,,,,,,,,1.637288,,,,,,,,,,,81a45b2a-49f6-47c1-a77c-41ba01582b0b,46,,"[12.0, 80.0]",3920408,2,,,,,-0.16776305,,,,,"[36.8, 75.8]",,High Pass,,25.153131,,Incomplete,,Emilio Nsue López,13581.0,,,,,,Throw-in,1,From Throw In,Carlos Akapo Martínez,17618.0,Right Back,5,Equatorial Guinea,4992,"['6fc3f736-17e1-4d7e-9575-11d846ccc18c', 'd840d6aa-5e2e-45be-856c-177ab18d58dd']",6,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:06.479,Pass,
,,,,,,,,,,,,,,,,,1.359951,,,,,,,,,,,d840d6aa-5e2e-45be-856c-177ab18d58dd,48,,"[83.3, 4.3]",3920408,2,,,,,1.5518112,,Head,,,"[83.6, 20.1]",,High Pass,,15.802848,,,,Seko Fofana,7791.0,,,,,,Interception,1,Regular Play,Ghislain Konan,10039.0,Left Back,6,Côte d'Ivoire,3374,"['006242a7-56c4-4f62-a7b5-8a84de3f59f7', '81a45b2a-49f6-47c1-a77c-41ba01582b0b']",8,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:08.116,Pass,
,,,,,,,,,,,,,,,,,1.199997,,,,,,,,,,,3340be55-99ca-41ec-8970-d4e1d139a5ea,51,,"[83.9, 20.9]",3920408,2,,,,,2.103006,,Right Foot,,,"[78.6, 29.9]",,Low Pass,,10.444615,,,,Franck Yannick Kessié,7023.0,,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Center Midfield,6,Côte d'Ivoire,3374,['54531e8c-dd20-41e8-8fca-1565df7857cb'],9,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:09.636,Pass,
,,,,,,,,,,,,,,,,,3.441636,,,,,,,,,,,42f18e53-4570-4f91-ac9d-2823b08027d6,54,,"[78.6, 29.9]",3920408,2,,,,,0.4499966,,Right Foot,,,"[114.0, 47.0]",,High Pass,,39.31374,,Incomplete,,Oumar Diakité,212489.0,,,,,,,1,Regular Play,Franck Yannick Kessié,7023.0,Center Defensive Midfield,6,Côte d'Ivoire,3374,"['4d8e8967-1799-4b6f-8d59-e4784d14ce2a', '4f661acb-12bf-4e1c-9578-e4b7845d5900']",11,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:11.076,Pass,
,,,,,,,,,,,,,,,,,3.455287,,,,,,,,,,,f81bab67-d184-4fc6-9a91-c37207960ace,58,,"[15.3, 41.6]",3920408,2,,,,,0.43478024,,Right Foot,,,"[68.7, 66.4]",,High Pass,,58.87784,,Incomplete,,Emilio Nsue López,13581.0,,,,,,,1,Regular Play,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,6,Côte d'Ivoire,3374,"['31e3b07a-7626-4796-9075-9f5ccc93e696', '72c215c8-1302-4800-b2ad-cb9bae779885']",32,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:32.317,Pass,
,,,,,,,,,,,,,,,,,1.911243,,,,,,,,,,,a8430996-31e3-4f02-bda7-50ec7b77090a,61,,"[62.2, 75.3]",3920408,2,,,,,0.14562838,,Right Foot,,,"[84.7, 78.6]",,Low Pass,,22.740713,,Out,,Emilio Nsue López,13581.0,,,,,,Recovery,1,Regular Play,Carlos Akapo Martínez,17618.0,Right Back,6,Côte d'Ivoire,3374,['fd2ac0bf-4b82-4eaf-9313-fbe3ddef3670'],37,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:37.609,Pass,
,,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,aa5fe815-28d6-49c8-b725-db5e87860498,63,,"[36.5, 0.1]",3920408,2,,,,,2.1260595,,,,,"[29.8, 10.9]",,Low Pass,,12.709445,,,,Obite Evan Ndicka,7713.0,,,,,,Throw-in,1,From Throw In,Ghislain Konan,10039.0,Left Back,7,Côte d'Ivoire,3374,['ec5a7425-1805-4112-86ba-caa348069204'],52,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:52.945,Pass,
,,,,,,,,,,,,,,,,,2.811928,,,,,,,,,,,640c899c-60bd-4cfd-af0b-b1cd09715cb4,66,,"[29.8, 7.0]",3920408,2,,,,,0.5539973,,Left Foot,,,"[63.1, 27.6]",,High Pass,,39.156734,,Incomplete,,Nicolas Pépé,3013.0,,,,,,,1,From Throw In,Obite Evan Ndicka,7713.0,Left Center Back,7,Côte d'Ivoire,3374,"['136fe084-35d3-42e6-9400-f2212a9abb75', 'b5c14980-ac06-4ea6-9292-712856ee93bf']",53,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:53.825,Pass,
,,,,,,,,,,,,,,,,,0.818239,,,,,,,,,,,b5c14980-ac06-4ea6-9292-712856ee93bf,68,,"[57.0, 52.5]",3920408,2,,,,,0.4535977,,Head,,,"[65.0, 56.4]",,High Pass,,8.9,,Incomplete,,José Ndong Machín Dicombo,23559.0,,,,,,Recovery,1,From Throw In,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,7,Côte d'Ivoire,3374,"['42f86afc-acfe-42d5-8e0f-8d37b61a4033', '640c899c-60bd-4cfd-af0b-b1cd09715cb4', 'c53ad0e1-4fe9-47de-8bfd-1d027a25259f']",56,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:56.637,Pass,
,,,,,,,,,,,,,,,,,2.479999,,,,,,,,,,,c929e6db-1de3-4a63-9b47-9e8816b459ce,78,,"[48.3, 22.3]",3920408,3,,True,,,1.9059689,,Right Foot,,,"[35.9, 57.9]",,Ground Pass,,37.697746,,,,Wilfried Stephane Singo,36539.0,,,,,,Free Kick,1,From Free Kick,Franck Yannick Kessié,7023.0,Center Defensive Midfield,8,Côte d'Ivoire,3374,['55f969b4-bd1f-4568-be15-594dd16ab736'],11,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:11.015,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,396b91ef-1c90-4f68-95b9-8ae9a63c0389,80,,"[40.9, 63.2]",3920408,3,,,,,0.80344677,,Right Foot,,,"[54.5, 77.3]",,Ground Pass,,19.590048,,,,Oumar Diakité,212489.0,,,,,,,1,From Free Kick,Wilfried Stephane Singo,36539.0,Right Back,8,Côte d'Ivoire,3374,['b4b442c3-1468-4d68-9fc0-8ecf349c7504'],14,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:14.261,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,8502c089-1508-47f6-8884-7535a93ec94a,83,,"[54.7, 75.2]",3920408,3,,,,,-1.2460784,,Right Foot,,,"[58.1, 65.1]",,Ground Pass,,10.656922,,,,Franck Yannick Kessié,7023.0,,,,,,,1,From Free Kick,Oumar Diakité,212489.0,Right Wing,8,Côte d'Ivoire,3374,['a69e2e95-3dec-4136-9de9-ddb244b9a1ce'],17,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:17.781,Pass,
,,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,3d3f916c-7148-49b6-a6c4-b3d741d02644,86,,"[56.4, 63.8]",3920408,3,,,,,2.568465,,Left Foot,,,"[42.3, 72.9]",,Ground Pass,,16.781538,,,,Wilfried Stephane Singo,36539.0,,,,,,,1,From Free Kick,Franck Yannick Kessié,7023.0,Center Defensive Midfield,8,Côte d'Ivoire,3374,['2abe94b7-c0d6-42a3-9e24-cb9c17a81358'],18,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:18.661,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,4b545de7-1069-434d-ba62-2e14c44a635c,89,,"[42.6, 70.1]",3920408,3,,,,,-2.0745459,,Right Foot,,,"[35.6, 57.4]",,Ground Pass,,14.501379,,,,Willy Boly,9933.0,,,,,,,1,From Free Kick,Wilfried Stephane Singo,36539.0,Right Back,8,Côte d'Ivoire,3374,['79a3b585-bb4a-47ae-8d46-30cb20a8c6ab'],22,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:22.061,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,08ba6884-755f-4c87-9763-d8caa822d73a,92,,"[40.4, 53.7]",3920408,3,,,,,-1.6214287,,Right Foot,,,"[38.9, 24.1]",,Ground Pass,,29.637983,,,,Obite Evan Ndicka,7713.0,,,,,,,1,From Free Kick,Willy Boly,9933.0,Right Center Back,8,Côte d'Ivoire,3374,['bfdaef94-bdb4-4ffd-b81a-0c8b14c67e1f'],24,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:24.941,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,fd01717d-2992-46ee-81e4-c4528308914d,95,,"[41.7, 21.0]",3920408,3,,,,,-0.9609313,,Left Foot,,,"[52.6, 5.4]",,Ground Pass,,19.030764,,,,Ghislain Konan,10039.0,,,,,,,1,From Free Kick,Obite Evan Ndicka,7713.0,Left Center Back,8,Côte d'Ivoire,3374,['fc876366-18ad-494f-a346-eaa8c16ad2c8'],27,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:27.861,Pass,
,,,,,,,,,,,,,,,,,2.399993,,,,,,,,,,,6e500ff2-76b2-400f-85e4-2f901abce77c,102,,"[85.3, 14.1]",3920408,3,,,,,1.3299865,,Left Foot,,,"[96.4, 59.3]",,High Pass,,46.54299,,,,Oumar Diakité,212489.0,,,True,,,,1,From Free Kick,Ghislain Konan,10039.0,Left Back,8,Côte d'Ivoire,3374,['706ee065-c8b2-4e95-a151-250348242d36'],34,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:34.661,Pass,
,,,,,,,,,,,,,,,,,1.279998,,,,,,,,,,,82fa915a-30a7-46d5-9b93-82641dc5f76a,105,,"[96.4, 58.7]",3920408,3,,,,,-0.26299474,,Right Foot,,,"[109.4, 55.2]",,Ground Pass,,13.462912,,,,Ibrahim Sangaré,3017.0,,,,,,,1,From Free Kick,Oumar Diakité,212489.0,Right Wing,8,Côte d'Ivoire,3374,['d75d8a05-381d-4f31-b6a2-bf9980a8fa75'],38,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:38.061,Pass,
,,,,,,,,,,,,,,,,,0.033155,,,,,,,,,,,c02f15ee-1681-4f2a-9539-f5a4e5f55a1d,108,,"[109.7, 55.6]",3920408,3,,,,,-0.80426383,,Right Foot,,,"[112.3, 52.9]",,Ground Pass,,3.748333,,Incomplete,,Nicolas Pépé,3013.0,,,,,,,1,From Free Kick,Ibrahim Sangaré,3017.0,Right Center Midfield,8,Côte d'Ivoire,3374,"['a19ea81e-25d4-4ec4-a094-225c95808815', 'f521c2ce-3873-4c61-b28d-44b208784742']",39,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:39.741,Pass,
,,,,,,,,,,,,,,,,,2.189724,,,,,,,,,,,ca388de2-25ad-4733-96c8-aa53847f1f14,111,,"[120.0, 80.0]",3920408,4,,,,,-1.7622547,,Left Foot,,,"[111.2, 34.6]",,High Pass,True,46.245,,Incomplete,,Wilfried Stephane Singo,36539.0,,,True,Inswinging,,Corner,1,From Corner,Nicolas Pépé,3013.0,Center Forward,9,Côte d'Ivoire,3374,"['8b5957f7-f3b1-4aa3-aaef-d7ba99ba5d29', '94393c68-3b38-4cfe-9b5b-21edafafa823']",28,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:04:28.769,Pass,
,,,,,,,,,,,,,,,,,4.701449,,,,,,,,,,,81f3b2ab-7e34-417d-944e-ef28bdaf237d,123,,"[8.9, 44.1]",3920408,5,,True,,,0.2022061,,Drop Kick,,,"[72.8, 57.2]",,High Pass,,65.22898,,Incomplete,,Emilio Nsue López,13581.0,,,,,,,1,From Keeper,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,10,Equatorial Guinea,4992,"['49dc8293-70f9-4725-bf62-d5cbe49ea95a', 'c9bf4a4b-2c06-4ca8-97aa-713e4e048919']",28,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:28.533,Pass,
