50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cd35ab24-3d48-4a71-9eb6-c73a6a0d33f1,1,,,,3920405,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Morocco,788,,0,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 12149, 'name': 'Nayef Aguerd'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 143165, 'name': 'Mohamed Chibi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 27}, {'player': {'id': 5234, 'name': 'Sofyan Amrabat'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 23774, 'name': 'Selim Amallah'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 17}, {'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 19}]}",Morocco,788,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2b7507b2-7b8c-4c84-a573-eee7fcd0ada6,2,,,,3920405,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Morocco,788,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 35413, 'name': 'Lionel Mpasi-Nzau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 30193, 'name': 'Gedeon Kalulu Kyatengwa'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 105946, 'name': 'Henoc Inonga Baka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 3587, 'name': 'Arthur Masuaku'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 26}, {'player': {'id': 28415, 'name': 'Charles Pickel'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 4412, 'name': 'Samuel Moutoussamy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 23785, 'name': ""Théo Bongonda Mbul''Ofeko Batombo""}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 3130, 'name': 'Gaël Kakuta'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 7294, 'name': 'Yoane Wissa'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 6862, 'name': 'Cédric Bakambu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]}",Congo DR,4881,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f954eb1b-d2ce-43c5-8ea1-6a737ca1d116,3,,,,3920405,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Morocco,788,['8f44a71b-04ec-42c9-9ce3-90d9af6ee6d8'],0,,,,,,,,,,,,,,,,,Morocco,788,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8f44a71b-04ec-42c9-9ce3-90d9af6ee6d8,4,,,,3920405,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Morocco,788,['f954eb1b-d2ce-43c5-8ea1-6a737ca1d116'],0,,,,,,,,,,,,,,,,,Congo DR,4881,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,badaec58-88e8-42fa-bdae-7987a66428da,1387,,,,3920405,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,69,Morocco,788,['b9989f16-d9d1-45f3-8be2-6d4d0032f281'],0,,,,,,,,,,,,,,,,,Morocco,788,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b9989f16-d9d1-45f3-8be2-6d4d0032f281,1388,,,,3920405,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,69,Morocco,788,['badaec58-88e8-42fa-bdae-7987a66428da'],0,,,,,,,,,,,,,,,,,Congo DR,4881,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,1.08844,,,,,,,,,,,,,7bb2f270-5925-400c-8b0b-b23586656436,5,,,"[60.0, 40.0]",3920405,0,,,,-3.1105468,,Left Foot,,,"[43.9, 39.5]",,Ground Pass,,16.107761,,,,,Sofyan Amrabat,5234.0,,,,,Kick Off,1,From Kick Off,Youssef En-Nesyri,6301.0,Center Forward,2,Morocco,788,['908de228-4504-4466-b09e-3b27fa0b0e5c'],0,,,,,,,,,,,,,,,,,Morocco,788,00:00:00.374,Pass,
,,,,,,,,,,,,,,,,0.989808,,,,,,,,,,,,,7c7fb533-f11a-446f-80ca-333e885ff371,8,,,"[47.8, 39.9]",3920405,0,,,,1.5901488,,Right Foot,,,"[47.5, 55.4]",,Ground Pass,,15.502903,,,,,Azzedine Ounahi,46258.0,,,,,,1,From Kick Off,Sofyan Amrabat,5234.0,Center Defensive Midfield,2,Morocco,788,['7d421a4f-441d-4d9f-83a5-e069815d0573'],2,,,,,,,,,,,,,,,,,Morocco,788,00:00:02.109,Pass,
,,,,,,,,,,,,,,,,1.218359,,,,,,,,,,,,,d44586b6-0e58-44d1-baf0-dbb148910b0a,11,,,"[47.5, 55.4]",3920405,0,,,,3.0207963,,Right Foot,,,"[30.2, 57.5]",,Ground Pass,,17.42699,,,,,Nayef Aguerd,12149.0,,,,,,1,From Kick Off,Azzedine Ounahi,46258.0,Right Center Midfield,2,Morocco,788,['24bc9b1e-3fb3-4250-ba7b-c4fb30a3fea3'],3,,,,,,,,,,,,,,,,,Morocco,788,00:00:03.127,Pass,
,,,,,,,,,,,,,,,,2.870256,,,,,,,,,,,,,8e3737c1-651d-4261-b364-c845f4201413,14,,,"[27.2, 55.3]",3920405,0,,,,-1.6363738,,Left Foot,,,"[25.0, 21.8]",,Ground Pass,,33.572163,,,,,Romain Saïss,5219.0,,,,,,1,From Kick Off,Nayef Aguerd,12149.0,Right Center Back,2,Morocco,788,['5bffda0e-f5ff-469f-a66e-5e4297baae83'],5,,,,,,,,,,,,,,,,,Morocco,788,00:00:05.451,Pass,
,,,,,,,,,,,,,,,,2.0814,,,,,,,,,,,,,4f1f0301-7898-4921-a743-22e77bc0d2cf,17,,,"[28.4, 22.0]",3920405,0,,,,1.6359215,,Left Foot,,,"[26.3, 54.2]",,Ground Pass,,32.268406,,,,,Nayef Aguerd,12149.0,,,,,,1,From Kick Off,Romain Saïss,5219.0,Left Center Back,2,Morocco,788,['35476212-dd70-410f-a1dd-4e6adda47034'],9,,,,,,,,,,,,,,,,,Morocco,788,00:00:09.787,Pass,
,,,,,,,,,,,,,,,,2.016922,,,,,,,,,,,,,e9a9bab0-80d6-4cb9-ae0a-87647dfea8cf,20,,,"[35.4, 54.9]",3920405,0,,,,-1.7792059,,Left Foot,,,"[28.4, 21.8]",,Ground Pass,,33.832085,,,,,Romain Saïss,5219.0,,,,,,1,From Kick Off,Nayef Aguerd,12149.0,Right Center Back,2,Morocco,788,['7d3b862d-1e5f-4f92-aaed-8f95ba050730'],16,,,,,,,,,,,,,,,,,Morocco,788,00:00:16.269,Pass,
,,,,,,,,,,,,,,,,1.244862,,,,,,,,,,,,,53500545-6fb7-44d2-98e8-2efc62400917,23,,,"[38.8, 18.2]",3920405,0,,,,-0.91841096,,Right Foot,,,"[51.1, 2.1]",,Ground Pass,,20.2608,,,,,Mohamed Chibi,143165.0,,,,,,1,From Kick Off,Romain Saïss,5219.0,Left Center Back,2,Morocco,788,['8135bc5d-1974-4e0a-8f3a-62928d5aa770'],20,,,,,,,,,,,,,,,,,Morocco,788,00:00:20.677,Pass,
,,,,,,,,,,,,,,,,2.615804,,,,,,,,,,,,,ec25145c-83ba-4099-a186-90dc62c87c00,26,,,"[49.7, 4.3]",3920405,0,,,,2.4181185,,Right Foot,,,"[16.3, 33.8]",,Ground Pass,,44.562428,,,,,Yassine Bounou,6785.0,,,,,,1,From Kick Off,Mohamed Chibi,143165.0,Left Back,2,Morocco,788,['01fea3ef-a35c-4c56-a4de-a45b9028c234'],24,,,,,,,,,,,,,,,,,Morocco,788,00:00:24.195,Pass,
,,,,,,,,,,,,,,,,1.464497,,,,,,,,,,,,,b007594e-e163-43bd-9be9-f61fa00077dc,29,,,"[17.5, 39.3]",3920405,0,,,,0.8179448,,Right Foot,,,"[27.9, 50.4]",,Ground Pass,,15.210852,,,,,Nayef Aguerd,12149.0,,,,,,1,From Kick Off,Yassine Bounou,6785.0,Goalkeeper,2,Morocco,788,['f7cac4c8-b487-489e-9200-56f1472ea93d'],28,,,,,,,,,,,,,,,,,Morocco,788,00:00:28.310,Pass,
,,,,,,,,,,,,,,,,1.129775,,,,,,,,,,,,,fa762892-c1d0-416c-80db-87b67d304f4e,32,,,"[35.5, 54.4]",3920405,0,,,,0.12526657,,Left Foot,,,"[49.0, 56.1]",,Ground Pass,,13.606616,,,,,Azzedine Ounahi,46258.0,,,,,,1,From Kick Off,Nayef Aguerd,12149.0,Right Center Back,2,Morocco,788,['3ff5080e-2854-45f4-a3ed-6efa49136c51'],31,,,,,,,,,,,,,,,,,Morocco,788,00:00:31.821,Pass,
,,,,,,,,,,,,,,,,1.028691,,,,,,,,,,,,,fe79c6dd-0241-4c57-949e-4f8c1fe0b462,35,,,"[49.0, 56.1]",3920405,0,,,,-3.0845118,,Right Foot,,,"[35.0, 55.3]",,Ground Pass,,14.022839,,,,,Nayef Aguerd,12149.0,,,,,,1,From Kick Off,Azzedine Ounahi,46258.0,Right Center Midfield,2,Morocco,788,['ccd5bf5b-e05f-4361-8b07-a027afc068ca'],32,,,,,,,,,,,,,,,,,Morocco,788,00:00:32.987,Pass,
,,,,,,,,,,,,,,,,1.1579,,,,,,,,,,,,,ce40142b-98ac-490e-ad72-2825a19967c0,38,,,"[35.4, 57.0]",3920405,0,,,,1.2266743,,Left Foot,,,"[41.6, 74.3]",,Ground Pass,,18.377432,,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Nayef Aguerd,12149.0,Right Center Back,2,Morocco,788,['eccc939c-10ed-450d-ab69-10e1b5048f38'],34,,,,,,,,,,,,,,,,,Morocco,788,00:00:34.580,Pass,
,,,,,,,,,,,,,,,,1.324571,,,,,,,,,,,,,729f4615-13c5-4f55-b9d8-0a1acd3e3cb2,41,,,"[41.8, 74.3]",3920405,0,,,,-2.0100586,,Right Foot,,,"[34.0, 57.7]",,Ground Pass,,18.341211,,,,,Nayef Aguerd,12149.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Morocco,788,['63f78423-90f2-4910-9dc8-e236bc3162c9'],37,,,,,,,,,,,,,,,,,Morocco,788,00:00:37.293,Pass,
,,,,,,,,,,,,,,,,1.181081,,,,,,,,,,,,,ba8c0554-fb01-4efa-9190-18e4feffd8aa,44,,,"[35.7, 56.0]",3920405,0,,,,0.47116625,,Left Foot,,,"[72.8, 74.9]",,High Pass,,41.63676,,,Incomplete,,Youssef En-Nesyri,6301.0,,,,,,1,From Kick Off,Nayef Aguerd,12149.0,Right Center Back,2,Morocco,788,"['d8735121-cb22-4a6e-81ee-379a685d083e', 'ff38419c-b967-43bb-b69c-b358d7e8eb81']",40,,,,,,,,,,,,,,,,,Morocco,788,00:00:40.641,Pass,
,,,,,,,,,,,,,,,,1.536557,,,,,,,,,,,,,d8735121-cb22-4a6e-81ee-379a685d083e,46,,,"[47.3, 5.2]",3920405,0,,,,0.0,,Head,,,"[65.3, 5.2]",,High Pass,,18.0,,,,,Yoane Wissa,7294.0,,,,,Recovery,1,From Kick Off,Arthur Masuaku,3587.0,Left Back,2,Morocco,788,"['1b05d59c-35bd-4275-ac47-759e0bc57535', 'ba8c0554-fb01-4efa-9190-18e4feffd8aa']",41,,,,,,,,,,,,,,,,,Congo DR,4881,00:00:41.822,Pass,
,,,,,,,,,,,,,,,,0.543574,,,,,,,,,,,,,983d043a-98e3-401c-9c66-e5fadf12ff29,51,,,"[55.8, 74.2]",3920405,0,,,,3.1415927,,Left Foot,,,"[53.0, 74.2]",,Ground Pass,,2.8,,,,,Achraf Hakimi Mouh,5245.0,,,,,Recovery,1,From Kick Off,Hakim Ziyech,5237.0,Right Midfield,2,Morocco,788,['0fc434a4-fe35-4c3a-ae6c-3828e8193873'],45,,,,,,,,,,,,,,,,,Morocco,788,00:00:45.388,Pass,
