50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.333983,,,,,,,,,,,,,ed16e501-3b00-4faa-b258-7a6d287947c0,18,,"[85.3, 49.9]",3920409,0,,,True,-0.028769039,e5703db0-fca2-47ec-bb80-a77a8ef8a88f,,,"[99.2, 49.5]",High Pass,,13.905754,,,Victor James Osimhen,11277.0,True,,,,,1,From Kick Off,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,2,Nigeria,775,"['5132d00d-dbcc-4bfa-8e97-5a86ea4c85ea', 'f5327de4-0a8b-41ce-916d-89925d5334a5']",12,,,,,,,,,,,,,,,,,,Nigeria,775,00:00:12.045,Pass,True
,,,,,,,,,,,,,,,,,,,1.327528,,,,,,,,,,,,,dd71fc69-3e07-41da-a959-762f8bff7be3,24,,"[20.0, 48.1]",3920409,0,,,,0.96770865,,Right Foot,,"[27.3, 58.7]",Ground Pass,,12.870509,,,Famana Quizera,46312.0,,,,,Recovery,1,From Kick Off,Janio Bikel Figueiredo Silva,36813.0,Left Defensive Midfield,2,Nigeria,775,['d9243a7d-bd40-4aee-bd1b-7895bc1a4158'],16,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:00:16.427,Pass,
,,,,,,,,,,,,,,,,,,,2.386128,,,,,,,,,,,,,a8f8066a-8be9-4945-a6a5-6ac14433ba8e,28,,"[26.1, 56.0]",3920409,0,,,,-1.3030943,,Left Foot,,"[30.9, 38.5]",Ground Pass,,18.146349,Incomplete,,Carlos Mendes Gomes,12175.0,,,,,,1,From Kick Off,Famana Quizera,46312.0,Right Wing,2,Nigeria,775,"['6fae33bf-8284-45e9-be9b-26bd39c5e014', 'a303ec17-0f6b-4d6c-8f63-338f3cbf0134', 'e2c3947a-5a84-4598-a805-48b678720c0a']",18,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:00:18.801,Pass,True
,,,,,,,,,,,,,,,,,,,0.880102,,,,,,,,,,,,,76250946-3724-4d26-86db-25a6c97d4468,33,,"[90.7, 44.9]",3920409,0,,,,-0.022218565,,Left Foot,,"[99.7, 44.7]",Ground Pass,,9.002222,,,Victor James Osimhen,11277.0,,,,,,1,From Kick Off,Samuel Chimerenka Chukwueze,16335.0,Right Attacking Midfield,2,Nigeria,775,['ff754989-1fa7-42e3-af6b-a106411cb3e0'],21,,,,,,,,,,,,,,,,,,Nigeria,775,00:00:21.840,Pass,
,,,,,,,,,,,,,,,,,,,1.91554,,,,,,,,,,,,,9c354c52-e743-4e9f-8d21-2b27ab687ef8,37,,"[98.6, 45.3]",3920409,0,,,,1.5525057,,Right Foot,,"[98.9, 61.7]",Ground Pass,,16.402744,,,Bright Osayi-Samuel,3806.0,,,,,,1,From Kick Off,Victor James Osimhen,11277.0,Center Forward,2,Nigeria,775,['93c2f0a7-f452-4ebc-8693-bf7afa8f1453'],23,,,,,,,,,,,,,,,,,,Nigeria,775,00:00:23.131,Pass,
,,,,,,,,,,,,,,,,,,,1.385604,,,,,,,,,,,,,932840d4-7d4d-46f9-be01-d3090fa78dde,40,,"[100.0, 63.3]",3920409,0,,,,-2.659514,,Right Foot,,"[91.4, 58.8]",Ground Pass,,9.706183,,,Frank Onyeka,24467.0,,,,,,1,From Kick Off,Bright Osayi-Samuel,3806.0,Right Wing Back,2,Nigeria,775,['b4f565fa-4cdc-4187-8824-b5b80fc8bbb0'],26,,,,,,,,,,,,,,,,,,Nigeria,775,00:00:26.324,Pass,
,,,,,,,,,,,,,,,,,,,4.564033,,,,,,,,,,,,,230b9d57-c5ee-42b7-b155-450238ce6be2,42,,"[91.4, 58.8]",3920409,0,,,,-1.1895921,,Right Foot,,"[111.2, 9.4]",High Pass,,53.2203,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,True,,,,1,From Kick Off,Frank Onyeka,24467.0,Right Defensive Midfield,2,Nigeria,775,['314cd6eb-9e3c-464d-8346-ea0e859b3880'],27,,,,,,,,,,,,,,,,,,Nigeria,775,00:00:27.710,Pass,
,,,,,,,,,,,,,,,,,,,2.060914,,,,,,,,,,,,,5e122eae-ec65-4c8b-bb04-1db824c863e5,45,,"[111.2, 9.4]",3920409,0,,,,2.733961,,Right Foot,,"[89.2, 18.9]",Ground Pass,,23.963514,Incomplete,,Joe Aribo,3856.0,,,,,,1,From Kick Off,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,2,Nigeria,775,"['9307e21d-a9d6-437e-ac49-b6ff4fecf6c8', 'e6e1e27d-000c-4311-80a3-37a7cfa93818']",33,,,,,,,,,,,,,,,,,,Nigeria,775,00:00:33.855,Pass,
,,,,,,,,,,,,,,,,,,,0.879225,,,,,,,,,,,,,51e84698-b410-4b9b-a6fa-cebbf3a1dbf9,49,,"[22.6, 66.6]",3920409,0,,,,2.6405792,,Left Foot,,"[14.2, 71.2]",Ground Pass,,9.577056,,,Houboulang Mendes,9361.0,,,,,,1,From Kick Off,Zinho Gano,20840.0,Center Forward,2,Nigeria,775,['adb36fed-dbf4-401a-8419-371bd4eca951'],37,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:00:37.349,Pass,
,,,,,,,,,,,,,,,,,,,0.909403,,,,,,,,,,,,,c550fda6-5b33-49ca-9338-d34edf53ed84,53,,"[15.6, 66.0]",3920409,0,,,,-0.63502675,,Left Foot,,"[25.1, 59.0]",Ground Pass,,11.800424,Incomplete,,Fernando de Lacerda Gomes,363738.0,,,,,,1,From Kick Off,Houboulang Mendes,9361.0,Right Back,2,Nigeria,775,"['73d7576a-10c7-4fb4-b1dc-d7c3e149de0b', '7594ede3-0720-4335-8618-7b26e2addf84', 'becbe9b9-8ee6-4a7a-8dea-eeee3393efa5']",38,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:00:38.855,Pass,True
,,,,,,,,,,,,,,,,,,,1.367506,,,,,,,,,,,,,079e8c4b-c56c-489f-8222-012122e6b6aa,56,,"[98.7, 0.1]",3920409,0,,,,1.752264,,,,"[96.7, 11.0]",Low Pass,,11.081967,,,Joe Aribo,3856.0,,,,,Throw-in,1,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,3,Nigeria,775,['dc25f7f4-4a07-4dfb-8d3a-693b51bcac4a'],54,,,,,,,,,,,,,,,,,,Nigeria,775,00:00:54.585,Pass,
,,,,,,,,,,,,,,,,,,,1.109243,,,,,,,,,,,,,6705da87-6691-4c58-85a2-174753418192,60,,"[96.1, 10.3]",3920409,0,,,,-2.078969,,Left Foot,,"[91.7, 2.4]",Ground Pass,,9.042677,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,,1,From Throw In,Joe Aribo,3856.0,Left Defensive Midfield,3,Nigeria,775,"['2a3db2b1-186f-4331-9655-7e91d411bbd8', '34d1a5b8-78c9-442d-889d-d0f8f896e8dc']",56,,,,,,,,,,,,,,,,,,Nigeria,775,00:00:56.605,Pass,True
,,,,,,,,,,,,,,,,,,,1.658972,,,,,,,,,,,,,e3fb506e-6128-4301-a925-35d6dfda8ea1,69,,"[91.8, 3.0]",3920409,1,,,,1.0386156,,Left Foot,True,"[108.7, 31.7]",High Pass,,33.306156,Incomplete,,Joe Aribo,3856.0,,,,,Free Kick,1,From Free Kick,Samuel Chimerenka Chukwueze,16335.0,Right Attacking Midfield,4,Nigeria,775,"['64f57971-0f1c-4c7b-84f8-c2d05d159900', '93fd2b25-d8ab-4c68-9e21-c26c7b0370cb']",39,,,,,,,,,,,,,,,,,,Nigeria,775,00:01:39.917,Pass,
,,,,,,,,,,,,,,,,,,,0.831664,,,,,,,,,,,,,75febe33-8372-4225-bedc-83e724c4ab8a,73,,"[96.8, 39.7]",3920409,1,,,,-1.2220253,8994e971-37c8-471a-83f3-fa960714f683,Right Foot,,"[97.6, 37.5]",Ground Pass,,2.34094,,,Moses Daddy-Ajala Simon,18163.0,True,,,,Recovery,1,From Free Kick,Bright Osayi-Samuel,3806.0,Right Wing Back,4,Nigeria,775,['5df3e564-16ad-466d-b221-d48035701613'],43,,,,,,,,,,,,,,,,,,Nigeria,775,00:01:43.040,Pass,
,,,,,,,,,,,,,,,,,,,0.867735,,,,,,,,,,,,,c366aa90-80ad-4f5e-bab0-8ab9c3cfd920,86,,"[94.8, 38.5]",3920409,1,,,,1.00748,,Left Foot,,"[102.0, 49.9]",Ground Pass,,13.483323,Pass Offside,,Victor James Osimhen,11277.0,,,,,,1,From Free Kick,Samuel Chimerenka Chukwueze,16335.0,Right Attacking Midfield,4,Nigeria,775,['221d1773-a9c7-4129-a750-2a56f0ac0c4b'],48,,,,,,,,,,,,,,,,,,Nigeria,775,00:01:48.698,Pass,
,,,,,,,,,,,,,,,,,,,3.631246,,,,,,,,,,,,,58680b33-3afb-413b-8c7d-751d54bcda71,88,,"[20.6, 33.5]",3920409,2,,,,0.6662114,,Left Foot,,"[75.3, 76.5]",High Pass,,69.57794,,,Famana Quizera,46312.0,,True,,,Free Kick,1,From Free Kick,Jonas Asvedo Mendes,68500.0,Goalkeeper,5,Guinea-Bissau,4894,['de602e0c-5c0b-4c27-bdaa-cef2de261dfc'],22,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:02:22.810,Pass,
,,,,,,,,,,,,,,,,,,,3.851518,,,,,,,,,,,,,0346ee80-58c4-420d-a728-2467aa56c45e,90,,"[75.3, 76.5]",3920409,2,,,,0.117304094,,Head,,"[105.0, 80.0]",High Pass,,29.905518,Out,,,,,,,,,1,From Free Kick,Famana Quizera,46312.0,Right Wing,5,Guinea-Bissau,4894,,26,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:02:26.441,Pass,
,,,,,,,,,,,,,,,,,,,2.368252,,,,,,,,,,,,,9ec67b5d-85d7-4b31-b06e-4def68b4a645,91,,"[23.7, 0.1]",3920409,2,,,,0.0,,,,"[61.5, 0.1]",High Pass,,37.8,Out,,Victor James Osimhen,11277.0,,,,,Throw-in,1,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,6,Nigeria,775,['c079eecf-0a63-499e-9174-bf73a0b81564'],41,,,,,,,,,,,,,,,,,,Nigeria,775,00:02:41.695,Pass,
,,,,,,,,,,,,,,,,,,,0.960992,,,,,,,,,,,,,d59fb326-9d9a-4be0-afbd-1f4d59413902,93,,"[63.6, 80.0]",3920409,2,True,,,-1.4614778,,,,"[64.5, 71.8]",Low Pass,,8.249243,,,Fernando de Lacerda Gomes,363738.0,,,,,Throw-in,1,From Throw In,Houboulang Mendes,9361.0,Right Back,7,Guinea-Bissau,4894,['56fba3f6-25dd-452a-83d9-0dd4407bd264'],50,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:02:50.729,Pass,
,,,,,,,,,,,,,,,,,,,0.69962,,,,,,,,,,,,,e774c06f-473d-445a-87a1-3853e24c5c7b,95,,"[64.5, 71.8]",3920409,2,,,,2.0005586,,Right Foot,,"[61.2, 79.0]",Ground Pass,,7.920227,,,Houboulang Mendes,9361.0,,,,,,1,From Throw In,Fernando de Lacerda Gomes,363738.0,Right Defensive Midfield,7,Guinea-Bissau,4894,['14cbc1ab-de24-4ef0-8064-d24a3a65db3e'],51,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:02:51.710,Pass,
,,,,,,,,,,,,,,,,,,,1.326891,,,,,,,,,,,,,6bf3a4ef-4848-44f5-a71f-2e7207b03544,98,,"[60.3, 78.8]",3920409,2,,,,-3.0235868,,Right Foot,,"[40.9, 76.5]",Ground Pass,,19.535864,,,Edgar Miguel Ié,4376.0,,,,,,1,From Throw In,Houboulang Mendes,9361.0,Right Back,7,Guinea-Bissau,4894,['c150a0a5-ef9e-4067-a8e6-54afe406a497'],53,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:02:53.085,Pass,
,,,,,,,,,,,,,,,,,,,2.900033,,,,,,,,,,,,,c866ae6d-bbef-427f-b4a2-54dda0b1cc1c,101,,"[40.9, 76.5]",3920409,2,,,,-2.1555138,,Right Foot,,"[17.6, 41.3]",Ground Pass,,42.212914,,,Jonas Asvedo Mendes,68500.0,,,,,,1,From Throw In,Edgar Miguel Ié,4376.0,Right Center Back,7,Guinea-Bissau,4894,['5c9fc287-f643-4d84-9397-b8e42356986a'],55,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:02:55.423,Pass,
,,,,,,,,,,,,,,,,,,,1.615228,,,,,,,,,,,,,d8be188a-45f2-43bc-8d54-2c43eb84746e,104,,"[17.6, 41.3]",3920409,2,,,,-0.90027475,,Right Foot,,"[33.7, 21.0]",Ground Pass,,25.909458,,,Opa Sangante,7568.0,,,,,,1,From Throw In,Jonas Asvedo Mendes,68500.0,Goalkeeper,7,Guinea-Bissau,4894,['80ec79d5-7b5d-4075-bd56-1f1f68bb8b5b'],59,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:02:59.223,Pass,
,,,,,,,,,,,,,,,,,,,1.083588,,,,,,,,,,,,,557906ee-394e-4384-ada5-ac5ee8e9fcd8,107,,"[43.6, 19.0]",3920409,3,,,,1.1035516,,Right Foot,,"[49.2, 30.1]",Ground Pass,,12.432618,,,Janio Bikel Figueiredo Silva,36813.0,,,,,,1,From Throw In,Opa Sangante,7568.0,Left Center Back,7,Guinea-Bissau,4894,['a887569b-e0ff-4f4b-9854-4d4a57dd02d2'],3,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:03:03.826,Pass,
,,,,,,,,,,,,,,,,,,,1.281195,,,,,,,,,,,,,4ccde2ae-b526-4f1f-964f-ae5383ef1993,109,,"[49.2, 30.1]",3920409,3,,,,-2.2665477,,Right Foot,,"[41.1, 20.4]",Ground Pass,,12.637246,,,Opa Sangante,7568.0,,,,,,1,From Throw In,Janio Bikel Figueiredo Silva,36813.0,Left Defensive Midfield,7,Guinea-Bissau,4894,['160bf8ed-1df3-44b3-8544-c8f70214f1ea'],4,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:03:04.909,Pass,
,,,,,,,,,,,,,,,,,,,0.950963,,,,,,,,,,,,,12c31036-2652-4be3-ba1c-21c28f21dd04,112,,"[42.6, 18.1]",3920409,3,,,,-1.3335896,,Left Foot,,"[44.8, 9.0]",Ground Pass,,9.362158,,,Eulânio Ângelo Chipela Gomes,23013.0,,,,,,1,From Throw In,Opa Sangante,7568.0,Left Center Back,7,Guinea-Bissau,4894,['b42345c8-3a01-485e-b7ac-540650642b34'],7,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:03:07.637,Pass,
,,,,,,,,,,,,,,,,,,,1.012462,,,,,,,,,,,,,3426ffa8-a1a6-44c5-a209-d54071563903,114,,"[44.8, 9.0]",3920409,3,,,,2.9375746,,Right Foot,,"[39.0, 10.2]",Ground Pass,,5.9228373,,,Opa Sangante,7568.0,,,,,,1,From Throw In,Eulânio Ângelo Chipela Gomes,23013.0,Left Back,7,Guinea-Bissau,4894,['722c65d8-ccbd-47cd-8b43-2e1999634037'],8,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:03:08.588,Pass,
,,,,,,,,,,,,,,,,,,,0.750891,,,,,,,,,,,,,e505106d-f569-4dc5-8ffc-636b5250d8fe,117,,"[39.0, 10.2]",3920409,3,,,,1.149878,,Right Foot,,"[46.7, 27.4]",Ground Pass,,18.844893,,,Fernando de Lacerda Gomes,363738.0,,,,,,1,From Throw In,Opa Sangante,7568.0,Left Center Back,7,Guinea-Bissau,4894,['67827735-8862-4a55-aa21-ab5b404acea9'],10,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:03:10.786,Pass,
,,,,,,,,,,,,,,,,,,,1.03309,,,,,,,,,,,,,a8b4961d-5a98-4bf3-aa35-6892133b7e5f,121,,"[46.5, 31.9]",3920409,3,,,,1.9756881,,Right Foot,,"[37.8, 52.2]",Ground Pass,,22.085743,,,Edgar Miguel Ié,4376.0,,,,,,1,From Throw In,Fernando de Lacerda Gomes,363738.0,Right Defensive Midfield,7,Guinea-Bissau,4894,"['4fbadbeb-8576-4621-935f-b4775d0f8439', '7591b06c-e5ab-4c86-a0ab-80b6f45fbf4b']",13,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:03:13.279,Pass,True
,,,,,,,,,,,,,,,,,,,1.405127,,,,,,,,,,,,,85a99314-98e7-42c3-a81a-c716ec566645,124,,"[48.7, 54.1]",3920409,3,,,,-0.36982793,,Right Foot,,"[71.4, 45.3]",Ground Pass,,24.346046,Incomplete,,Euciodálcio Gomes,10854.0,,,,,,1,From Throw In,Edgar Miguel Ié,4376.0,Right Center Back,7,Guinea-Bissau,4894,"['8f7e351b-e53d-41c8-8d68-df1b2233c052', 'b41191e4-83de-48b6-895a-e7f9a7dd153a']",16,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:03:16.130,Pass,
,,,,,,,,,,,,,,,,,,,0.918968,,,,,,,,,,,,,f1ae7c68-99be-46c2-9e27-21865b852824,129,,"[53.7, 36.9]",3920409,3,,,,0.14707835,,Right Foot,,"[72.6, 39.7]",Ground Pass,,19.106281,,,Victor James Osimhen,11277.0,,,,,,1,Regular Play,Kenneth Josiah Omeruo,5830.0,Center Back,8,Nigeria,775,['2952033c-b58f-41e9-a699-c7f7d4744e30'],19,,,,,,,,,,,,,,,,,,Nigeria,775,00:03:19.424,Pass,
