50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.6889,,,,,,,,,,,04dc2fd3-3f8e-49cd-b38a-69396ed0ccd5,15,,,"[37.6, 37.3]",3922238,0,,,,-0.14733447,,Right Foot,,,"[65.9, 33.1]",,High Pass,28.609962,,Incomplete,,Frank Magri,189348.0,,,,,Recovery,1,From Kick Off,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,2,Nigeria,775,"['331dc70d-f772-4d74-a737-936120479681', '50a04541-01c9-4319-bb70-13542b259bbd', '61aa902c-593a-4ca9-a4cb-7041637f9a12']",9,,,,,,,,,,,,,,,,Cameroon,2722,00:00:09.831,Pass,
,,,,,,,,,,,,,,2.587286,,,,,,,,,,,331dc70d-f772-4d74-a737-936120479681,17,,,"[54.2, 47.0]",3922238,0,,,,0.5173731,,Head,,,"[84.6, 64.3]",,High Pass,34.97785,,,,Victor James Osimhen,11277.0,,,,,Recovery,1,From Kick Off,William Troost-Ekong,5455.0,Center Back,2,Nigeria,775,"['04dc2fd3-3f8e-49cd-b38a-69396ed0ccd5', '513b3097-e6e0-40a5-ad09-f0bca0c3e345']",11,,,,,,,,,,,,,,,,Nigeria,775,00:00:11.520,Pass,
,,,,,,,,,,,,,,1.992024,,,,,,,,,,,4a75d963-5c73-49b0-9d28-365b0b986a81,25,,,"[24.1, 49.9]",3922238,0,,,,-2.8108332,,Right Foot,,,"[7.5, 44.2]",,Low Pass,17.551353,,,,Stanley Bobo Nwabali,358410.0,,,,,,1,From Kick Off,William Troost-Ekong,5455.0,Center Back,2,Nigeria,775,['a4a84fdb-838a-47ab-a9eb-4a7e1ab2c7bf'],20,,,,,,,,,,,,,,,,Nigeria,775,00:00:20.750,Pass,
,,,,,,,,,,,,,,2.525227,,,,,,,,,,,b6d70254-4ebc-46bb-b810-e8ac2e5c555e,29,,,"[8.0, 45.1]",3922238,0,,,,-0.376242,,Right Foot,,,"[48.5, 29.1]",,High Pass,43.54595,,Incomplete,,Ademola Lookman,3447.0,,,,,,1,From Kick Off,Stanley Bobo Nwabali,358410.0,Goalkeeper,2,Nigeria,775,"['4fb67aa3-b89a-4a1f-aed9-f8f3d1f8d1af', 'a3d02d4d-c5ad-45ca-9c87-767b6b8ea369']",22,,,,,,,,,,,,,,,,Nigeria,775,00:00:22.902,Pass,
,,,,,,,,,,,,,,2.571175,,,,,,,,,,,34e5c951-8d94-4052-bbbd-2cbef90b80e5,35,,,"[69.5, 48.4]",3922238,0,,,,1.9256673,,Left Foot,,,"[62.2, 68.1]",,Ground Pass,21.009047,,,,Jean-Charles Castelletto,7426.0,,,,,Free Kick,1,From Free Kick,André-Frank Zambo Anguissa,3141.0,Right Defensive Midfield,3,Cameroon,2722,['b9f5a7c0-9f97-4908-b808-56505fa0a56c'],33,,,,,,,,,,,,,,,,Cameroon,2722,00:00:33.144,Pass,
,,,,,,,,,,,,,,1.033434,,,,,,,,,,,a44490fa-7304-45fe-8725-1fccc8e36313,38,,,"[62.2, 68.1]",3922238,0,,,,-1.0094218,,Right Foot,,,"[68.3, 58.4]",,Ground Pass,11.458621,,,,André-Frank Zambo Anguissa,3141.0,,,,,,1,From Free Kick,Jean-Charles Castelletto,7426.0,Right Center Back,3,Cameroon,2722,['98413f6b-c426-4fd5-9859-b0f02ff8ab1b'],36,,,,,,,,,,,,,,,,Cameroon,2722,00:00:36.052,Pass,
,,,,,,,,,,,,,,1.516517,,,,,,,,,,,12164de8-541f-4ed2-ac14-6f9a57fa5a05,41,,,"[69.3, 58.8]",3922238,0,,,,0.6568591,,Right Foot,,,"[77.6, 65.2]",,Ground Pass,10.480935,,,,Nicolas Moumi Ngamaleu,16015.0,,,,,,1,From Free Kick,André-Frank Zambo Anguissa,3141.0,Right Defensive Midfield,3,Cameroon,2722,"['4e43960e-fc8f-42d6-89ff-bec60e624a2e', '509685c9-ff43-429d-8bc1-953892fb04d5']",37,,,,,,,,,,,,,,,,Cameroon,2722,00:00:37.085,Pass,True
,,,,,,,,,,,,,,0.827132,,,,,,,,,,,cbf40208-21e9-46c1-8725-5363feab0f0f,44,,,"[84.6, 66.1]",3922238,0,,,,2.0229502,,Right Foot,,,"[79.5, 76.6]",,Ground Pass,11.673046,,,,Karl Brillant Toko Ekambi,3551.0,,,,,,1,From Free Kick,Nicolas Moumi Ngamaleu,16015.0,Right Wing Back,3,Cameroon,2722,['48db55fd-2613-43cb-adb3-d88fca9e66ec'],39,,,,,,,,,,,,,,,,Cameroon,2722,00:00:39.864,Pass,
,,,,,,,,,,,,,,1.524221,,,,,,,,,,,16923aca-8287-4dbf-854d-67e707a929a1,48,,,"[80.2, 76.8]",3922238,0,,,,-3.0873473,,Right Foot,,,"[58.1, 75.6]",,Ground Pass,22.132555,,,,Jean-Charles Castelletto,7426.0,,,,,,1,From Free Kick,Karl Brillant Toko Ekambi,3551.0,Right Wing,3,Cameroon,2722,"['1ea50a60-60a0-41c7-92de-1863d7e9c5dc', 'a9584ed3-02c7-4475-b290-29f105bf50f3']",41,,,,,,,,,,,,,,,,Cameroon,2722,00:00:41.203,Pass,True
,,,,,,,,,,,,,,1.525344,,,,,,,,,,,cd49aeda-7cd9-4d3f-856e-c8e82dbe56d6,51,,,"[57.4, 74.7]",3922238,0,,,,-1.8756434,,Right Foot,,,"[50.1, 51.5]",,Ground Pass,24.32139,,,,Oumar Gonzalez,28444.0,,,,,,1,From Free Kick,Jean-Charles Castelletto,7426.0,Right Center Back,3,Cameroon,2722,['a894f479-8879-44dc-8e19-786d0b2fd2f5'],43,,,,,,,,,,,,,,,,Cameroon,2722,00:00:43.623,Pass,
,,,,,,,,,,,,,,2.067592,,,,,,,,,,,ba926769-ce6f-4fc7-9ba6-4c920c403f0c,54,,,"[53.6, 54.6]",3922238,0,,,,-1.4522216,,Right Foot,,,"[56.9, 26.9]",,Ground Pass,27.895878,,,,Christopher Wooh,74588.0,,,,,,1,From Free Kick,Oumar Gonzalez,28444.0,Center Back,3,Cameroon,2722,['6f9edd71-4adc-4ff8-90c3-b50549660e00'],46,,,,,,,,,,,,,,,,Cameroon,2722,00:00:46.514,Pass,
,,,,,,,,,,,,,,2.151578,,,,,,,,,,,43dbd41d-2e9d-4547-8568-43cb756225d9,57,,,"[68.8, 42.5]",3922238,0,,,,1.0875647,,Right Foot,,,"[87.9, 78.9]",,Low Pass,41.10681,,,,Nicolas Moumi Ngamaleu,16015.0,,,,,,1,From Free Kick,Christopher Wooh,74588.0,Left Center Back,3,Cameroon,2722,['53078eb2-2827-484a-9808-0b65d2220c49'],51,,,,,,,,,,,,,,,,Cameroon,2722,00:00:51.422,Pass,
,,,,,,,,,,,,,,0.676719,,,,,,,,,,,cf5256f8-50aa-4f00-b0ca-c5a8ff29edf5,61,,,"[115.1, 66.4]",3922238,0,,,,-1.3710179,,Right Foot,True,,"[120.0, 42.2]",,High Pass,24.691092,,Out,,Karl Brillant Toko Ekambi,3551.0,,,,,,1,From Free Kick,Nicolas Moumi Ngamaleu,16015.0,Right Wing Back,3,Cameroon,2722,"['0e9c5a4a-454a-4ed3-9485-cba0f98f4ef1', '842ceacf-3ca5-4073-8ba9-0342b3d367eb']",58,,,,,,,,,,,,,,,,Cameroon,2722,00:00:58.980,Pass,True
,,,,,,,,,,,,,,1.386885,,,,,,,,,,,f3e5bd64-e295-4877-b5ec-315ec6ac02f3,63,,,"[6.0, 32.6]",3922238,1,,,,2.0214577,,Left Foot,,,"[3.0, 38.8]",,Ground Pass,6.88767,,,,Stanley Bobo Nwabali,358410.0,,,,,Goal Kick,1,From Goal Kick,Calvin Bassey Ughelumba,43779.0,Left Center Back,4,Nigeria,775,['a396d48d-003e-477b-9ab3-db7ef1fbcb95'],21,,,,,,,,,,,,,,,,Nigeria,775,00:01:21.156,Pass,
,,,,,,,,,,,,,,6.422044,,,,,,,,,,,fb4e698c-f02c-43f3-a6ce-4a7004c1fd89,66,,,"[9.4, 43.8]",3922238,1,,,,0.3623339,,Right Foot,,,"[95.4, 76.4]",,High Pass,91.97152,,,,Victor James Osimhen,11277.0,,,,,,1,From Goal Kick,Stanley Bobo Nwabali,358410.0,Goalkeeper,4,Nigeria,775,['fcd7be67-e2f3-4430-902c-850decaa2d43'],26,,,,,,,,,,,,,,,,Nigeria,775,00:01:26.104,Pass,
,,,,,,,,,,,,,,3.855273,,,,,,,,,,,2e0936df-4579-435a-a7e4-cc0166c4dd69,73,,,"[15.2, 6.9]",3922238,2,,,,0.17144941,,Right Foot,,,"[94.9, 20.7]",,High Pass,80.88591,,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,Free Kick,1,From Free Kick,Joseph Fabrice Ondoa Ebogo,24670.0,Goalkeeper,5,Cameroon,2722,"['283b521e-d150-4fb1-830f-a5ae4450f066', '558be7e8-9500-4d7c-9229-7f96da150c54']",6,,,,,,,,,,,,,,,,Cameroon,2722,00:02:06.096,Pass,
,,,,,,,,,,,,,,1.806006,,,,,,,,,,,283b521e-d150-4fb1-830f-a5ae4450f066,75,,,"[25.2, 59.4]",3922238,2,,,,-0.41071695,,Head,,,"[43.8, 51.3]",,High Pass,20.287188,,,,Ademola Lookman,3447.0,,,,,Recovery,1,Regular Play,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,6,Nigeria,775,"['2e0936df-4579-435a-a7e4-cc0166c4dd69', 'c1189957-ee3a-4446-b703-c9b231a46ea4']",9,,,,,,,,,,,,,,,,Nigeria,775,00:02:09.951,Pass,
,,,,,,,,,,,,,,0.894104,,,,,,,,,,,607cd586-2148-42db-b2af-c83ee3b0f0b6,78,,,"[43.6, 50.4]",3922238,2,,,,2.5959375,,Other,,,"[38.0, 53.8]",,Low Pass,6.551336,,,,Frank Onyeka,24467.0,,,,,,1,Regular Play,Ademola Lookman,3447.0,Left Wing,6,Nigeria,775,['a62573b5-9cf9-479f-bddb-e1072ab90c24'],11,,,,,,,,,,,,,,,,Nigeria,775,00:02:11.759,Pass,
,,,,,,,,,,,,,,2.608962,,,,,,,,,,,fb6a5ac3-8916-4f9c-8bd7-0378301ddd3c,81,,,"[38.3, 54.3]",3922238,2,,,,0.05986529,,Right Foot,,,"[70.0, 56.2]",,High Pass,31.75689,,Incomplete,,Victor James Osimhen,11277.0,,,,,,1,Regular Play,Frank Onyeka,24467.0,Right Defensive Midfield,6,Nigeria,775,"['084491b1-b127-4558-ad34-988f02b29bbb', '0aaada43-d3d4-402a-bd98-1af013189aaf', '235f3cbb-d452-40f3-b31e-07704124f272']",12,,,,,,,,,,,,,,,,Nigeria,775,00:02:12.653,Pass,True
,,,,,,,,,,,,,,1.669369,,,,,,,,,,,084491b1-b127-4558-ad34-988f02b29bbb,84,,,"[50.1, 23.9]",3922238,2,,,True,-1.2731599,,,,,"[55.1, 7.6]",,Low Pass,17.049633,,,,Nouhou Tolo,13454.0,,,,,Recovery,1,Regular Play,Christopher Wooh,74588.0,Left Center Back,6,Nigeria,775,"['317d9e6e-ac03-4783-9faa-c2e8c7de69b9', '9e1e2443-644b-4adb-af68-168b1d704b4e', 'fb6a5ac3-8916-4f9c-8bd7-0378301ddd3c']",15,,,,,,,,,,,,,,,,Cameroon,2722,00:02:15.262,Pass,True
,,,,,,,,,,,,,,0.691361,,,,,,,,,,,5beb99a2-4b6c-450b-b929-d5a3c14769f8,86,,,"[56.1, 7.6]",3922238,2,,,,-0.56012136,,Left Foot,,,"[67.9, 0.2]",,Low Pass,13.928389,,Out,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,1,Regular Play,Nouhou Tolo,13454.0,Left Wing Back,6,Nigeria,775,['2bdb3cdc-4d02-4949-bb4a-c56ea387139d'],16,,,,,,,,,,,,,,,,Cameroon,2722,00:02:16.931,Pass,
,,,,,,,,,,,,,,0.991468,,,,,,,,,,,aa166f46-d80c-436c-9370-542c8fcc8728,88,,,"[48.8, 80.0]",3922238,2,True,,,-0.7913505,,,,,"[65.5, 63.1]",,Low Pass,23.759209,,,,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,,,,,Throw-in,1,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,7,Nigeria,775,['e7c638f6-a981-4286-ac81-1db7dead443b'],31,,,,,,,,,,,,,,,,Nigeria,775,00:02:31.231,Pass,
,,,,,,,,,,,,,,1.544773,,,,,,,,,,,d6260d78-07bb-4acf-a078-c8ae40e56ccc,90,,,"[66.1, 61.5]",3922238,2,True,,,-2.3761122,,Right Foot,,,"[53.3, 49.2]",,Ground Pass,17.751902,,,,William Troost-Ekong,5455.0,,,,,,1,From Throw In,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,7,Nigeria,775,['b4cd5881-5a68-4b59-b09f-b023c465e61e'],32,,,,,,,,,,,,,,,,Nigeria,775,00:02:32.302,Pass,
,,,,,,,,,,,,,,1.702264,,,,,,,,,,,315f37c1-f3d3-44cb-a09d-b8fc76dcf14f,92,,,"[52.7, 42.8]",3922238,2,,,,-1.4272591,,Right Foot,,,"[56.4, 17.2]",,Ground Pass,25.866001,,,,Calvin Bassey Ughelumba,43779.0,,,,,,1,From Throw In,William Troost-Ekong,5455.0,Center Back,7,Nigeria,775,['687f8aef-8da2-4858-b5dd-7c875d064583'],34,,,,,,,,,,,,,,,,Nigeria,775,00:02:34.758,Pass,
,,,,,,,,,,,,,,2.795749,,,,,,,,,,,0382eaec-77c0-4737-8ad0-23e0e374a8f0,95,,,"[57.7, 16.9]",3922238,2,,,,-0.28453717,,Left Foot,,,"[104.2, 3.3]",,High Pass,48.448013,,,,Zaidu Sanusi,31949.0,,,,,,1,From Throw In,Calvin Bassey Ughelumba,43779.0,Left Center Back,7,Nigeria,775,['48da264b-714b-4737-8a51-5158680a40e6'],37,,,,,,,,,,,,,,,,Nigeria,775,00:02:37.874,Pass,
,,,,,,,,,,,,,,1.926068,,,,,,,,,,,aae35be8-e06f-42e2-95f2-30b4405449a2,101,,,"[110.9, 0.1]",3922238,3,,,,1.5531511,,,True,,"[111.5, 34.1]",,High Pass,34.005295,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Zaidu Sanusi,31949.0,Left Wing Back,8,Nigeria,775,['c08a5af4-3dc3-45c8-bcb4-67742e07c5df'],7,,,,,,,,,,,,,,,,Nigeria,775,00:03:07.050,Pass,
,,,,,,,,,,,,,,2.854071,,,,,,,,,,,48085772-f959-4b74-b301-4d0a92069488,106,,,"[74.0, 5.6]",3922238,3,,,,2.7207205,,Right Foot,,,"[42.5, 19.7]",,Ground Pass,34.511738,,,,Stanley Bobo Nwabali,358410.0,,,,,,1,From Throw In,Alex Iwobi,3647.0,Left Defensive Midfield,8,Nigeria,775,['597903b2-d8a0-4b28-bbce-2fb1107ca49d'],15,,,,,,,,,,,,,,,,Nigeria,775,00:03:15.097,Pass,
,,,,,,,,,,,,,,3.561009,,,,,,,,,,,2ffdbb11-d2a6-4dea-bf61-e4bc9fdef4a1,109,,,"[41.2, 28.2]",3922238,3,,,,0.618481,,Right Foot,,,"[89.4, 62.5]",,High Pass,59.158516,,Incomplete,,Moses Daddy-Ajala Simon,18163.0,,,,,,1,From Throw In,Stanley Bobo Nwabali,358410.0,Goalkeeper,8,Nigeria,775,"['65dda624-d5ce-432a-926b-98cf82ef6cc3', 'b0a1a8bd-88a4-416e-891d-bc957567a10b']",22,,,,,,,,,,,,,,,,Nigeria,775,00:03:22.198,Pass,
,,,,,,,,,,,,,,2.344286,,,,,,,,,,,65dda624-d5ce-432a-926b-98cf82ef6cc3,112,,,"[30.7, 17.6]",3922238,3,,,True,-0.17787527,,,,,"[39.6, 16.0]",,High Pass,9.042677,,Incomplete,,Jules Olivier Ntcham,10530.0,,,,,Recovery,1,From Throw In,Nouhou Tolo,13454.0,Left Wing Back,8,Nigeria,775,"['2ffdbb11-d2a6-4dea-bf61-e4bc9fdef4a1', '3f4be218-ea10-43dd-846c-7231534e9562', 'd156d728-0d1b-4b71-8743-3fcd62eea955', 'fb92236c-e570-4e61-ba89-8bea4586e071']",25,,,,,,,,,,,,,,,,Cameroon,2722,00:03:25.759,Pass,True
,,,,,,,,,,,,,,1.302209,,,,,,,,,,,3f4be218-ea10-43dd-846c-7231534e9562,115,,,"[80.5, 64.1]",3922238,3,,,True,-0.37121513,,,,,"[95.4, 58.3]",,High Pass,15.9890585,,,,Victor James Osimhen,11277.0,,,,,Recovery,1,From Throw In,Frank Onyeka,24467.0,Right Defensive Midfield,8,Nigeria,775,"['65dda624-d5ce-432a-926b-98cf82ef6cc3', '72c550ad-c7d1-416d-bd40-4b2b0e81df40', '8e2fc617-20d3-438a-b201-e64674fcb947']",28,,,,,,,,,,,,,,,,Nigeria,775,00:03:28.104,Pass,True
,,,,,,,,,,,,,,1.914691,,,,,,,,,,,fa99ec04-b38e-4445-87ff-59a24a6e8f6d,121,,,"[111.1, 80.0]",3922238,3,,,,-1.5989219,3d409198-3ac6-4bc6-b785-923397601a5c,,,,"[110.0, 40.9]",,High Pass,39.11547,,,,Victor James Osimhen,11277.0,True,,,,Throw-in,1,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,9,Nigeria,775,['991bcec8-cde4-40c4-8b78-5012057ade0f'],57,,,,,,,,,,,,,,,,Nigeria,775,00:03:57.023,Pass,
,,,,,,,,,,,,,,2.026235,,,,,,,,,,,001e95c6-f727-43de-9abc-31e7bd2afbb6,126,,,"[9.5, 48.3]",3922238,4,True,,,1.0153025,,Keeper Arm,,,"[25.7, 74.4]",,Low Pass,30.718887,,,,Nicolas Moumi Ngamaleu,16015.0,,,,,,1,From Keeper,Joseph Fabrice Ondoa Ebogo,24670.0,Goalkeeper,11,Cameroon,2722,['e9b6e59b-e328-4577-8a60-239a0b23460f'],4,,,,,,,,,,,,,,,,Cameroon,2722,00:04:04.049,Pass,
