50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.79682,,,,,,,,,,,,,c13ca254-6012-4ba4-a045-f8ecd42023e9,17,,"[23.7, 56.4]",3920401,0,,,,,-0.032597147,,Head,,,"[32.9, 56.1]",,High Pass,,9.20489,,,,Noah Sonko-Sundberg,26825.0,,,,,,Recovery,1,From Counter,James Gomez,35689.0,Right Center Back,3,Gambia,4934,"['2c18507a-95f9-45d4-8fe5-48b60fb755ee', 'f5abc445-fa60-4594-9417-fb67e9497537']",10,,,,,,,,,,,,,,,,,Gambia,4934,00:00:10.955,Pass,
,,,,,,,,,,,,,,,,,,2.173966,,,,,,,,,,,,,a7423553-5ceb-4725-8838-b0ac18c27756,19,,"[32.9, 56.1]",3920401,0,,,,,-0.26409224,,Right Foot,,,"[52.5, 50.8]",,High Pass,,20.30394,,,,Musa Barrow,6988.0,,,,,,,1,From Counter,Noah Sonko-Sundberg,26825.0,Right Defensive Midfield,3,Gambia,4934,['37adc2b2-1da9-4c03-b8e3-4c95fbdf663c'],11,,,,,,,,,,,,,,,,,Gambia,4934,00:00:11.752,Pass,
,,,,,,,,,,,,,,,,,,0.164297,,,,,,,,,,,,,f7413450-c88c-4317-ba40-80015fc0cf3c,21,,"[50.6, 50.0]",3920401,0,,,,,-1.5707964,,Right Foot,,,"[50.6, 48.4]",,Low Pass,,1.6,,Incomplete,,Noah Sonko-Sundberg,26825.0,,,,,,,1,From Counter,Musa Barrow,6988.0,Center Forward,3,Gambia,4934,"['6fe98dfc-002e-4306-800c-07884655d8fd', 'a0b8d0a9-304b-4792-a227-6166e302fea8']",13,,,,,,,,,,,,,,,,,Gambia,4934,00:00:13.825,Pass,
,,,,,,,,,,,,,,,,,,1.117689,,,,,,,,,,,,,d5450238-eb34-4588-8778-44fdf52dab75,24,,"[63.8, 20.6]",3920401,0,,,,,-1.9379702,,Right Foot,,,"[60.8, 12.8]",,Ground Pass,,8.357033,,,,Issiaga Sylla,4352.0,,,,,,Recovery,1,Regular Play,Moriba Kourouma Kourouma,39073.0,Left Defensive Midfield,4,Guinea,4892,['c6b6fa47-9d8b-459d-9075-6a7c06827173'],15,,,,,,,,,,,,,,,,,Guinea,4892,00:00:15.690,Pass,
,,,,,,,,,,,,,,,,,,1.590677,,,,,,,,,,,,,eb49ece5-94f0-42fc-a807-4330b9b1d0ad,27,,"[60.2, 13.1]",3920401,0,,,,,2.9346533,,Left Foot,,,"[42.1, 16.9]",,Ground Pass,,18.494595,,,,Julian Jeanvier,7360.0,,,,,,,1,Regular Play,Issiaga Sylla,4352.0,Left Back,4,Guinea,4892,['d0ddf647-6460-4423-80c4-b6df05a65d0a'],16,,,,,,,,,,,,,,,,,Guinea,4892,00:00:16.932,Pass,
,,,,,,,,,,,,,,,,,,2.085804,,,,,,,,,,,,,a78e91d9-dcf3-48d6-b0f4-f94a2c97b7ef,30,,"[42.1, 22.9]",3920401,0,,,,,1.5335795,,Right Foot,,,"[43.5, 60.5]",,Ground Pass,,37.626057,,,,Mouctar Diakhaby,4267.0,,,,,,,1,Regular Play,Julian Jeanvier,7360.0,Left Center Back,4,Guinea,4892,['cf4e5d7f-3988-4013-bd66-95629ac5abbb'],20,,,,,,,,,,,,,,,,,Guinea,4892,00:00:20.415,Pass,
,,,,,,,,,,,,,,,,,,1.641017,,,,,,,,,,,,,1925344b-9373-4d09-aab3-fd78f42d7236,33,,"[46.1, 62.5]",3920401,0,,,,,0.7396784,,Right Foot,,,"[62.1, 77.1]",,Ground Pass,,21.6601,,,,Ibrahim Diakité,176683.0,,,,,,,1,Regular Play,Mouctar Diakhaby,4267.0,Right Center Back,4,Guinea,4892,['79d1e213-523c-4d59-a630-1fc9c84f9b8f'],23,,,,,,,,,,,,,,,,,Guinea,4892,00:00:23.746,Pass,
,,,,,,,,,,,,,,,,,,1.757154,,,,,,,,,,,,,4cacdd21-23da-4e84-a95b-4ca25a411f51,39,,"[60.5, 77.2]",3920401,0,,,,,-2.6076727,,Right Foot,,,"[44.6, 67.8]",,Ground Pass,,18.470787,,,,Mouctar Diakhaby,4267.0,,,,,,Free Kick,1,From Free Kick,Ibrahim Diakité,176683.0,Right Back,5,Guinea,4892,['84e74d62-7746-4fe8-9e4a-e53e89b413f6'],30,,,,,,,,,,,,,,,,,Guinea,4892,00:00:30.861,Pass,
,,,,,,,,,,,,,,,,,,2.047793,,,,,,,,,,,,,16aff071-47cc-4408-a71e-16aa1e9cb62c,42,,"[44.0, 64.0]",3920401,0,,,,,-1.7934178,,Right Foot,,,"[33.7, 18.5]",,Ground Pass,,46.65126,,,,Julian Jeanvier,7360.0,,,True,,,,1,From Free Kick,Mouctar Diakhaby,4267.0,Right Center Back,5,Guinea,4892,['8169bc64-80d0-474c-aa03-f4ec4197ccb0'],35,,,,,,,,,,,,,,,,,Guinea,4892,00:00:35.297,Pass,
,,,,,,,,,,,,,,,,,,1.336406,,,,,,,,,,,,,62e146f2-0d20-4841-96fe-50cf73f6dd40,45,,"[33.7, 18.5]",3920401,0,,,,,-0.10362746,,Right Foot,,,"[46.2, 17.2]",,Ground Pass,,12.567418,,,,Moriba Kourouma Kourouma,39073.0,,,,,,,1,From Free Kick,Julian Jeanvier,7360.0,Left Center Back,5,Guinea,4892,['ffad1c31-6a3b-4c39-8110-4f200cb57d8b'],41,,,,,,,,,,,,,,,,,Guinea,4892,00:00:41.487,Pass,
,,,,,,,,,,,,,,,,,,1.242099,,,,,,,,,,,,,969cb73b-dfb2-4ce0-b11b-4028574226c1,48,,"[51.4, 14.7]",3920401,0,,,,,-1.0560123,,Right Foot,,,"[57.0, 4.8]",,Ground Pass,,11.374093,,,,Issiaga Sylla,4352.0,,,,,,,1,From Free Kick,Moriba Kourouma Kourouma,39073.0,Left Defensive Midfield,5,Guinea,4892,['6ca8ea19-018b-4ff9-a354-4e17accce0c8'],46,,,,,,,,,,,,,,,,,Guinea,4892,00:00:46.082,Pass,
,,,,,,,,,,,,,,,,,,1.950683,,,,,,,,,,,,,43017fb8-0177-4b8c-80e3-76154aeeb343,51,,"[57.0, 4.8]",3920401,0,,,,,2.739371,,Left Foot,,,"[38.9, 12.5]",,Ground Pass,,19.669773,,,,Julian Jeanvier,7360.0,,,,,,,1,From Free Kick,Issiaga Sylla,4352.0,Left Back,5,Guinea,4892,['83b74229-9680-42fc-9aa4-b47eef709d91'],47,,,,,,,,,,,,,,,,,Guinea,4892,00:00:47.444,Pass,
,,,,,,,,,,,,,,,,,,1.200639,,,,,,,,,,,,,05bf0812-517f-49f1-93b2-1f19ada3aeb2,54,,"[38.9, 12.5]",3920401,0,,,,,0.72799003,,Right Foot,,,"[48.1, 20.7]",,Ground Pass,,12.32396,,,,Abdoulaye Touré,3138.0,,,,,,,1,From Free Kick,Julian Jeanvier,7360.0,Left Center Back,5,Guinea,4892,['33fc9c23-390b-43cc-a381-273b10d0dac3'],50,,,,,,,,,,,,,,,,,Guinea,4892,00:00:50.356,Pass,
,,,,,,,,,,,,,,,,,,2.052016,,,,,,,,,,,,,30270478-f3d0-4484-8d41-b56ef7b8732e,57,,"[50.0, 32.0]",3920401,0,,,,,1.5707964,,Right Foot,,,"[50.0, 60.9]",,Ground Pass,,28.9,,,,Mouctar Diakhaby,4267.0,,,,,,,1,From Free Kick,Abdoulaye Touré,3138.0,Right Defensive Midfield,5,Guinea,4892,['cfc18a49-a08c-4c11-970c-f203775afab0'],54,,,,,,,,,,,,,,,,,Guinea,4892,00:00:54.858,Pass,
,,,,,,,,,,,,,,,,,,3.2442,,,,,,,,,,,,,34ba4bd7-239b-416e-8948-89ba12e9c678,61,,"[62.4, 65.8]",3920401,0,,,,,-0.86931276,,Right Foot,,,"[96.7, 25.2]",,High Pass,,53.14932,,,,Sekou Oumar Sylla,132711.0,,,True,,,,1,From Free Kick,Mouctar Diakhaby,4267.0,Right Center Back,5,Guinea,4892,"['13d0262d-a568-4842-b3bf-aba60ddc4162', '982bca29-49e2-4924-a11c-d2fedfb6c814']",59,,,,,,,,,,,,,,,,,Guinea,4892,00:00:59.893,Pass,True
,,,,,,,,,,,,,,,,,,3.089403,,,,,,,,,,,,,35d37914-40bb-40a7-b3ea-e56c16edf9bb,69,,"[26.9, 47.3]",3920401,1,,,,,0.036237907,,Right Foot,,,"[93.1, 49.7]",,High Pass,,66.24349,,Incomplete,,Musa Barrow,6988.0,,,,,,Free Kick,1,From Free Kick,Baboucarr Gaye,185579.0,Goalkeeper,6,Gambia,4934,"['1dfbcaec-c9ca-4df7-94a1-7609ccb83d9f', '463b9c5a-e980-4c77-a5e9-f6db46869deb']",29,,,,,,,,,,,,,,,,,Gambia,4934,00:01:29.217,Pass,
,,,,,,,,,,,,,,,,,,2.125772,,,,,,,,,,,,,1dfbcaec-c9ca-4df7-94a1-7609ccb83d9f,71,,"[27.0, 30.4]",3920401,1,,,,,-0.25121558,,Head,,,"[38.3, 27.5]",,High Pass,,11.66619,,Unknown,,Sekou Oumar Sylla,132711.0,,,,,,Recovery,1,From Free Kick,Issiaga Sylla,4352.0,Left Back,6,Gambia,4934,"['35d37914-40bb-40a7-b3ea-e56c16edf9bb', 'c24136ca-c892-40f8-b195-a2e30aad6d1a']",32,,,,,,,,,,,,,,,,,Guinea,4892,00:01:32.307,Pass,
,,,,,,,,,,,,,,,,,,1.251094,,,,,,,,,,,,,75db4995-ce1f-4b89-9fd6-803f5709fdcf,75,,"[31.4, 16.6]",3920401,1,,True,,,2.373584,,Left Foot,,,"[19.7, 27.9]",,Ground Pass,,16.265915,,,,Ibrahim Kone,182573.0,,,,,,Free Kick,1,From Free Kick,Julian Jeanvier,7360.0,Left Center Back,7,Guinea,4892,['c8da2240-7448-4797-8438-eb5921176287'],46,,,,,,,,,,,,,,,,,Guinea,4892,00:01:46.654,Pass,
,,,,,,,,,,,,,,,,,,1.52041,,,,,,,,,,,,,c167b4e7-b926-44f5-8171-331a8266e98d,77,,"[21.0, 32.0]",3920401,1,,,,,1.3291658,,Left Foot,,,"[26.2, 53.1]",,Ground Pass,,21.731314,,,,Mouctar Diakhaby,4267.0,,,,,,,1,From Free Kick,Ibrahim Kone,182573.0,Goalkeeper,7,Guinea,4892,['418efdad-eef8-428b-a745-7378662bfd00'],49,,,,,,,,,,,,,,,,,Guinea,4892,00:01:49.364,Pass,
,,,,,,,,,,,,,,,,,,1.167358,,,,,,,,,,,,,2f73ef3c-cd52-49cd-b16c-be60f604a020,80,,"[38.3, 56.9]",3920401,1,,,,,0.7634237,,Right Foot,,,"[47.6, 65.8]",,Ground Pass,,12.872451,,,,Abdoulaye Touré,3138.0,,,,,,,1,From Free Kick,Mouctar Diakhaby,4267.0,Right Center Back,7,Guinea,4892,['c4e0f56f-bbaf-42bb-996f-a229ca974933'],55,,,,,,,,,,,,,,,,,Guinea,4892,00:01:55.739,Pass,
,,,,,,,,,,,,,,,,,,1.561075,,,,,,,,,,,,,c1ba260b-ac8c-4741-98df-8759b4d11fb9,83,,"[60.8, 67.8]",3920401,1,,,,,0.48893404,,Right Foot,,,"[81.1, 78.6]",,Ground Pass,,22.99413,,,,Ibrahim Diakité,176683.0,,,,,,,1,From Free Kick,Abdoulaye Touré,3138.0,Right Defensive Midfield,7,Guinea,4892,['f4804fe2-aa3f-4b82-b286-617340dae8fb'],59,,,,,,,,,,,,,,,,,Guinea,4892,00:01:59.551,Pass,
,,,,,,,,,,,,,,,,,,1.10862,,,,,,,,,,,,,ce5622ca-6ea6-4725-ba3c-4fc2ed8376ef,92,,"[9.1, 8.3]",3920401,2,,,,,-0.20487672,,Left Foot,,,"[16.8, 6.7]",,Ground Pass,,7.864477,,,,Ebrima Darboe,50501.0,,,,,,,1,Regular Play,Jacob Mendy,47762.0,Left Back,8,Gambia,4934,"['a7c4d9fb-1a0f-4237-bc86-4f515115c89b', 'fd7ad4f3-6099-4886-b090-d41d8908123a']",6,,,,,,,,,,,,,,,,,Gambia,4934,00:02:06.530,Pass,True
,,,,,,,,,,,,,,,,,,0.588166,,,,,,,,,,,,,9b2f5022-48a7-41c0-a6af-75484cd95ec9,96,,"[21.5, 5.3]",3920401,2,,,,,0.8169666,,Right Foot,,,"[26.1, 10.2]",,Ground Pass,,6.720863,,,,Alieu Fadera,44311.0,,,,,,,1,Regular Play,Ebrima Darboe,50501.0,Left Defensive Midfield,8,Gambia,4934,['241f0760-562f-4334-b90f-b576dc449372'],8,,,,,,,,,,,,,,,,,Gambia,4934,00:02:08.010,Pass,
,,,,,,,,,,,,,,,,,,0.725604,,,,,,,,,,,,,a1cb6158-70b1-4777-9230-2dc22f0f7689,103,,"[29.1, 8.9]",3920401,2,,True,,,0.8272898,,Right Foot,,,"[37.1, 17.6]",,High Pass,,11.819053,,,,Saidy Janko,3417.0,,,,,,Free Kick,1,From Free Kick,Jacob Mendy,47762.0,Left Back,9,Gambia,4934,['82f04295-72e7-4f79-badd-594d4a2dd187'],31,,,,,,,,,,,,,,,,,Gambia,4934,00:02:31.392,Pass,
,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,008618cc-a633-4dd4-8a7c-444c6d787ec4,105,,"[39.0, 68.6]",3920401,2,,,,,-1.8572185,,Right Foot,,,"[26.1, 24.8]",,Ground Pass,,45.660156,,,,Omar Colley,12498.0,,,True,,,,1,From Free Kick,Saidy Janko,3417.0,Right Back,9,Gambia,4934,['59269bfb-29d1-41d4-9563-b88f8300fc68'],35,,,,,,,,,,,,,,,,,Gambia,4934,00:02:35.540,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,cc213651-8502-4d7c-ad98-50658a72a287,108,,"[34.8, 24.5]",3920401,2,,,,,1.7068553,,Left Foot,,,"[32.5, 41.3]",,Ground Pass,,16.956709,,,,James Gomez,35689.0,,,,,,,1,From Free Kick,Omar Colley,12498.0,Left Center Back,9,Gambia,4934,['809c577e-ed46-4fdc-8f8b-5422e60326b1'],42,,,,,,,,,,,,,,,,,Gambia,4934,00:02:42.765,Pass,
,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,27dcba13-87ac-421e-b0f5-9caa84d42192,111,,"[32.8, 38.0]",3920401,2,,,,,-1.2113924,,Right Foot,,,"[45.8, 3.4]",,Ground Pass,,36.9616,,,,Jacob Mendy,47762.0,,,,,,,1,From Free Kick,James Gomez,35689.0,Right Center Back,9,Gambia,4934,['e2451d71-6582-4056-acfc-07fafcbdbbe5'],45,,,,,,,,,,,,,,,,,Gambia,4934,00:02:45.787,Pass,
,,,,,,,,,,,,,,,,,,1.268929,,,,,,,,,,,,,d46eeffa-3a89-47fe-8881-52260289c1b6,114,,"[45.3, 3.7]",3920401,2,,,,,1.5133882,,Left Foot,,,"[45.8, 12.4]",,Ground Pass,,8.714356,,,,Ebrima Darboe,50501.0,,,,,,,1,From Free Kick,Jacob Mendy,47762.0,Left Back,9,Gambia,4934,['742ef5e7-bd78-4d11-881b-3d56a683fec5'],49,,,,,,,,,,,,,,,,,Gambia,4934,00:02:49.193,Pass,
,,,,,,,,,,,,,,,,,,1.408348,,,,,,,,,,,,,87a219b5-0eb2-4211-8558-08d4564717bf,117,,"[44.8, 12.7]",3920401,2,,,,,2.7691941,,Right Foot,,,"[25.6, 20.2]",,Ground Pass,,20.61286,,,,Omar Colley,12498.0,,,,,,,1,From Free Kick,Ebrima Darboe,50501.0,Left Defensive Midfield,9,Gambia,4934,['07c82acb-aae8-477e-bb21-a7615c12882a'],51,,,,,,,,,,,,,,,,,Gambia,4934,00:02:51.201,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,54daab60-bebc-4b6b-af9d-9d052893cbf2,120,,"[25.6, 20.3]",3920401,2,,,,,1.5305704,,Left Foot,,,"[26.9, 52.6]",,Ground Pass,,32.32615,,,,James Gomez,35689.0,,,,,,,1,From Free Kick,Omar Colley,12498.0,Left Center Back,9,Gambia,4934,['187be905-b6b6-40be-8d07-318863f70d89'],55,,,,,,,,,,,,,,,,,Gambia,4934,00:02:55.027,Pass,
,,,,,,,,,,,,,,,,,,1.406967,,,,,,,,,,,,,2daba823-ca2d-4b7e-8cc1-0c930066ab64,123,,"[27.5, 55.3]",3920401,2,,,,,1.0810677,,Right Foot,,,"[39.6, 78.0]",,Ground Pass,,25.72353,,,,Saidy Janko,3417.0,,,,,,,1,From Free Kick,James Gomez,35689.0,Right Center Back,9,Gambia,4934,['29f792c6-e4dd-40cd-afc2-3d7f23d2051b'],57,,,,,,,,,,,,,,,,,Gambia,4934,00:02:57.830,Pass,
,,,,,,,,,,,,,,,,,,0.437708,,,,,,,,,,,,,d57037b9-455c-4404-a863-d81226bfdbe9,130,,"[91.0, 13.4]",3920401,3,,,,,1.19029,,Left Foot,,,"[94.8, 22.9]",,Ground Pass,,10.231813,,,,Aguibou Camara,39559.0,,,,,,,1,Regular Play,Sekou Oumar Sylla,132711.0,Left Wing,10,Guinea,4892,['680888a4-2d66-476a-83d2-d6dfc3c572e7'],3,,,,,,,,,,,,,,,,,Guinea,4892,00:03:03.267,Pass,
,,,,,,,,,,,,,,,,,,1.655321,,,,,,,,,,,,,90543684-4ece-458a-8bcc-6f2e44de6d36,135,,"[69.2, 0.1]",3920401,3,,,,,2.7046647,,,,,"[51.0, 8.6]",,Low Pass,,20.08706,,,,Julian Jeanvier,7360.0,,,,,,Throw-in,1,From Throw In,Issiaga Sylla,4352.0,Left Back,11,Guinea,4892,['5dd1c0e9-edd0-41d5-8551-d27d899d3f7b'],10,,,,,,,,,,,,,,,,,Guinea,4892,00:03:10.495,Pass,
