50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.732046,,,,,,,,,,,ef2874ee-11f2-4c74-aa99-b1686fa05fdc,17,,"[47.7, 17.6]",3920419,0,,,,,2.0909874,,Right Foot,,,,"[41.8, 27.9]",Ground Pass,,11.870131,,,Sofyan Amrabat,5234.0,,,,,,1,From Kick Off,Ismael Saibari,39174.0,,Left Center Midfield,2,Morocco,788,['a86671fa-227f-4a3d-b9e3-3756781c002c'],10,,,,,,,,,,,,,,,,,Morocco,788,00:00:10.770,Pass,
,,,,,,,,,,,,,,,,,1.281055,,,,,,,,,,,eceb7381-6995-4eaa-b1e8-9089c39daec4,20,,"[41.8, 27.9]",3920419,0,,,,,-2.9348013,,Right Foot,,,,"[27.5, 24.9]",Ground Pass,,14.611297,,,Yunis Abdelhamid,7378.0,,,,,,1,From Kick Off,Sofyan Amrabat,5234.0,,Center Defensive Midfield,2,Morocco,788,['3ee83f62-e9ee-4408-aaac-cbefedf0ee13'],11,,,,,,,,,,,,,,,,,Morocco,788,00:00:11.694,Pass,
,,,,,,,,,,,,,,,,,1.736947,,,,,,,,,,,5d37e4bf-afb1-4482-bea8-f57b3be1d98b,23,,"[27.5, 25.6]",3920419,0,,,,,1.5530046,,Left Foot,,,,"[28.0, 53.7]",Ground Pass,,28.104448,,,Nayef Aguerd,12149.0,,,,,,1,From Kick Off,Yunis Abdelhamid,7378.0,,Left Center Back,2,Morocco,788,['f488643c-0a9d-4450-a142-707de3dbc66b'],13,,,,,,,,,,,,,,,,,Morocco,788,00:00:13.047,Pass,
,,,,,,,,,,,,,,,,,2.879959,,,,,,,,,,,74fa5543-8163-440b-9d63-b7d1f5127a97,26,,"[29.2, 53.6]",3920419,0,,,,,-1.2180365,,Right Foot,,,,"[36.6, 33.5]",Ground Pass,,21.418917,,,Yunis Abdelhamid,7378.0,,,,,,1,From Kick Off,Nayef Aguerd,12149.0,,Right Center Back,2,Morocco,788,['d7885980-b69a-46b3-abbc-10f766a916c5'],16,,,,,,,,,,,,,,,,,Morocco,788,00:00:16.371,Pass,
,,,,,,,,,,,,,,,,,2.707754,,,,,,,,,,,b99e1044-eacd-4ceb-972e-60c8cc0b3843,29,,"[40.9, 27.5]",3920419,0,,,,,-0.25190055,,Left Foot,,,,"[91.8, 14.4]",High Pass,,52.558727,,,Ayoub El Kaabi,5229.0,,,,,,1,From Kick Off,Yunis Abdelhamid,7378.0,,Left Center Back,2,Morocco,788,['75c7af42-5f2a-424b-80c7-73399d5a0ef2'],21,,,,,,,,,,,,,,,,,Morocco,788,00:00:21.196,Pass,
,,,,,,,,,,,,,,,,,1.029892,,,,,,,,,,,37f60683-345e-4539-81ab-e6e75196bc96,31,,"[92.1, 14.4]",3920419,0,,,,,-2.1527014,,Head,,,,"[87.1, 6.8]",Low Pass,,9.097252,,,Sofiane Boufal,3625.0,,,,,,1,From Kick Off,Ayoub El Kaabi,5229.0,,Center Forward,2,Morocco,788,['11b3e5d9-b279-4ea4-87f7-220a6fa436e5'],24,,,,,,,,,,,,,,,,,Morocco,788,00:00:24.026,Pass,
,,,,,,,,,,,,,,,,,1.106606,,,,,,,,,,,d826988e-96c3-4d84-a16f-5fe13357b054,38,,"[87.7, 9.7]",3920419,0,,,,,-0.5159255,,Left Foot,,,,"[94.4, 5.9]",Ground Pass,,7.702597,,,Yahia Attiyat allah,31295.0,,,,,,1,From Kick Off,Sofiane Boufal,3625.0,,Left Midfield,2,Morocco,788,['ec205221-f11b-485f-b01c-d04364b7b961'],29,,,,,,,,,,,,,,,,,Morocco,788,00:00:29.580,Pass,
,,,,,,,,,,,,,,,,,0.656036,,,,,,,,,,,e7373786-5277-4914-b2e4-18979687fad8,42,,"[95.0, 12.5]",3920419,0,,,,,2.0787697,,Left Foot,,,,"[89.6, 22.2]",Ground Pass,,11.101802,,,Azzedine Ounahi,46258.0,,,,,,1,From Kick Off,Yahia Attiyat allah,31295.0,,Left Back,2,Morocco,788,['f0701226-17bb-4f0a-a0a6-4f1a3cef1f08'],32,,,,,,,,,,,,,,,,,Morocco,788,00:00:32.024,Pass,
,,,,,,,,,,,,,,,,,0.735776,,,,,,,,,,,0184782e-a9a6-44cf-b6c6-8e6dd26a701f,45,,"[89.6, 22.2]",3920419,0,,,,,-1.5610878,,Right Foot,,,,"[89.7, 11.9]",Ground Pass,,10.300486,,,Sofiane Boufal,3625.0,,,,,,1,From Kick Off,Azzedine Ounahi,46258.0,,Right Center Midfield,2,Morocco,788,['aa5a7498-deda-46a9-979a-6beb60ed0d79'],32,,,,,,,,,,,,,,,,,Morocco,788,00:00:32.692,Pass,
,,,,,,,,,,,,,,,,,0.674132,,,,,,,,,,,ef282b5b-2a50-4038-a08f-bb8bd24626f9,48,,"[89.6, 12.6]",3920419,0,,,,,1.6879051,,Right Foot,,,,"[88.4, 22.8]",Ground Pass,,10.270346,,,Azzedine Ounahi,46258.0,,,,,,1,From Kick Off,Sofiane Boufal,3625.0,,Left Midfield,2,Morocco,788,['cfc616b5-6e68-4039-85f3-44581f2ab64e'],33,,,,,,,,,,,,,,,,,Morocco,788,00:00:33.522,Pass,
,,,,,,,,,,,,,,,,,0.589892,,,,,,,,,,,e5ef133b-4b67-4e8b-896b-578e7f528d0c,52,,"[89.3, 20.0]",3920419,0,,,,,-1.6366351,,Right Foot,,,,"[88.7, 10.9]",Ground Pass,,9.119759,,,Sofiane Boufal,3625.0,,,,,,1,From Kick Off,Azzedine Ounahi,46258.0,,Right Center Midfield,2,Morocco,788,"['5c0eda88-36c1-4f30-b6af-ded4b3fa7637', 'f98cd71b-f30b-4b50-9365-ccffd60b5ac4']",34,,,,,,,,,,,,,,,,,Morocco,788,00:00:34.912,Pass,True
,,,,,,,,,,,,,,,,,1.119141,,,,,,,,,,,6c228431-2bef-4c29-bf3f-99d868958b9a,55,,"[88.7, 10.9]",3920419,0,,,,,-0.42331076,,Left Foot,,,,"[97.8, 6.8]",Ground Pass,,9.980982,,,Ismael Saibari,39174.0,,,,,,1,From Kick Off,Sofiane Boufal,3625.0,,Left Midfield,2,Morocco,788,['063bfa65-97cf-408b-83d0-588aa93707d2'],36,,,,,,,,,,,,,,,,,Morocco,788,00:00:36.427,Pass,
,,,,,,,,,,,,,,,,,0.69313,,,,,,,,,,,3a784fcb-02d5-4b39-834d-dc2750d9f3ee,58,,"[98.5, 7.6]",3920419,0,,,,,1.0093026,,Right Foot,,,,"[102.4, 13.8]",Ground Pass,,7.324616,,,Azzedine Ounahi,46258.0,,,,,,1,From Kick Off,Ismael Saibari,39174.0,,Left Center Midfield,2,Morocco,788,['0897ad57-0d5f-4d29-a6e8-6321eafdfd7b'],38,,,,,,,,,,,,,,,,,Morocco,788,00:00:38.118,Pass,
,,,,,,,,,,,,,,,,,0.587289,,,,,,,,,,,48217bcd-00cf-4627-90c2-a2a6c3b2d55f,61,,"[103.0, 13.8]",3920419,0,,,,,2.3639462,,Right Foot,,,,"[96.5, 20.2]",Ground Pass,,9.121951,,,Sofiane Boufal,3625.0,,,,,,1,From Kick Off,Azzedine Ounahi,46258.0,,Right Center Midfield,2,Morocco,788,['fef64d5a-0ee6-4787-96a4-c6f52101f2de'],39,,,,,,,,,,,,,,,,,Morocco,788,00:00:39.457,Pass,
,,,,,,,,,,,,,,,,,0.468826,,,,,,,,,,,692fb179-a68f-4f54-ab54-89ca9cb3cd50,64,,"[96.5, 20.2]",3920419,0,,,,,1.3016288,,Right Foot,,,,"[98.1, 26.0]",Ground Pass,,6.0166435,,,Ismael Saibari,39174.0,,,,,,1,From Kick Off,Sofiane Boufal,3625.0,,Left Midfield,2,Morocco,788,['81e9e1a3-b519-403e-8f98-c3769318fbef'],40,,,,,,,,,,,,,,,,,Morocco,788,00:00:40.353,Pass,
,,,,,,,,,,,,,,,,,1.111853,,,,,,,,,,,eda782ff-5313-46c2-8195-44796f451423,68,,"[90.2, 30.3]",3920419,0,,,,,2.3513165,,Left Foot,,,,"[80.0, 40.6]",Ground Pass,,14.495861,,,Sofyan Amrabat,5234.0,,,,,,1,From Kick Off,Ismael Saibari,39174.0,,Left Center Midfield,2,Morocco,788,['58228141-34bc-408b-a8e1-8e5fae82d78d'],43,,,,,,,,,,,,,,,,,Morocco,788,00:00:43.304,Pass,
,,,,,,,,,,,,,,,,,1.763213,,,,,,,,,,,0c058011-0974-49cc-9acc-9e7215728deb,72,,"[76.8, 40.0]",3920419,0,,,,,2.185155,,Right Foot,,,,"[67.7, 52.9]",Ground Pass,,15.786703,,,Nayef Aguerd,12149.0,,,,,,1,From Kick Off,Sofyan Amrabat,5234.0,,Center Defensive Midfield,2,Morocco,788,"['c633271d-0e26-4f78-b291-d5235139c75b', 'fe9bffd6-f188-4dd9-9f00-da5e87e28606']",45,,,,,,,,,,,,,,,,,Morocco,788,00:00:45.041,Pass,True
,,,,,,,,,,,,,,,,,1.984313,,,,,,,,,,,7b60d7ca-4481-4be4-80be-68d0b07865a2,76,,"[67.7, 53.6]",3920419,0,,,,,1.5037329,,Left Foot,,,,"[68.6, 67.0]",Ground Pass,,13.43019,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Nayef Aguerd,12149.0,,Right Center Back,2,Morocco,788,['6e6c6c3f-e87e-4660-834b-dd97baa781ad'],47,,,,,,,,,,,,,,,,,Morocco,788,00:00:47.047,Pass,
,,,,,,,,,,,,,,,,,0.512236,,,,,,,,,,,961f732b-12eb-42fc-9d43-1c011a67ff0e,79,,"[68.6, 67.0]",3920419,0,,,,,0.73072636,,Right Foot,,,,"[79.2, 76.5]",Ground Pass,,14.234114,,,Hakim Ziyech,5237.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,,Right Back,2,Morocco,788,['b8bf1da3-18f5-4779-8e7b-fa5fcfa1cbe7'],49,,,,,,,,,,,,,,,,,Morocco,788,00:00:49.305,Pass,
,,,,,,,,,,,,,,,,,1.070773,,,,,,,,,,,5600a2e1-5d16-488d-b226-e37df2e8daad,92,,"[25.7, 9.7]",3920419,0,,,,,1.3567356,,Right Foot,,,,"[26.7, 14.3]",Ground Pass,,4.707441,Incomplete,,Emmanuel Justine Rabby Banda,23260.0,,,,,Recovery,1,From Kick Off,Lubambo Musonda,23420.0,,Left Back,2,Morocco,788,"['06d314f6-feae-41c1-8dae-2505b2aa4b1b', '9b7c9bbb-4883-43b6-9a22-44967af6b1db']",56,,,,,,,,,,,,,,,,,Zambia,4963,00:00:56.343,Pass,
,,,,,,,,,,,,,,,,,0.405378,,,,,,,,,,,9104e7a5-28eb-452e-b13a-85282d6f5fe3,97,,"[93.2, 69.2]",3920419,0,,,,,-0.8450289,,Right Foot,,,,"[99.5, 62.1]",Ground Pass,,9.492102,Incomplete,,Hakim Ziyech,5237.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,,Right Back,2,Morocco,788,"['95cfe008-e23e-421c-83d5-6108b2dc5218', 'c8313943-8ef2-492d-b72e-6d70319601a9']",59,,,,,,,,,,,,,,,,,Morocco,788,00:00:59.820,Pass,
,,,,,,,,,,,,,,,,,2.256866,,,,,,,,,,,26ec315f-3369-4e06-9c4d-96d1ce43349c,101,,"[21.3, 16.7]",3920419,1,,,,,-0.25767908,,Left Foot,,,,"[49.0, 9.4]",Ground Pass,,28.645767,Incomplete,,Lameck Banda,44751.0,,,,,,1,From Kick Off,Emmanuel Justine Rabby Banda,23260.0,,Left Defensive Midfield,2,Morocco,788,"['27340fe7-216b-47fb-b5f1-78e38e78119f', 'f46bcbaa-e939-49f5-b7fe-f163f013d066']",1,,,,,,,,,,,,,,,,,Zambia,4963,00:01:01.219,Pass,
,,,,,,,,,,,,,,,,,1.201637,,,,,,,,,,,b47fd48b-1797-487d-b572-da264c2aa0c9,104,,"[65.4, 69.8]",3920419,1,,True,,,-0.18697926,,Right Foot,,,,"[76.5, 67.7]",Ground Pass,,11.296903,,,Ismael Saibari,39174.0,,,,,,1,From Kick Off,Sofyan Amrabat,5234.0,,Center Defensive Midfield,2,Morocco,788,['8f2053b3-b3e6-4a49-a68d-d6c050e09077'],5,,,,,,,,,,,,,,,,,Morocco,788,00:01:05.488,Pass,
,,,,,,,,,,,,,,,,,0.827103,,,,,,,,,,,2112b00b-6c40-4585-8314-e65c9e1e8a9c,106,,"[76.5, 67.7]",3920419,1,,,,,2.8418167,,Right Foot,,,,"[65.5, 71.1]",Ground Pass,,11.513471,,,Sofyan Amrabat,5234.0,,,,,,1,From Kick Off,Ismael Saibari,39174.0,,Left Center Midfield,2,Morocco,788,['57f540fc-b8d7-45f1-8bba-1a33a9329dcd'],6,,,,,,,,,,,,,,,,,Morocco,788,00:01:06.740,Pass,
,,,,,,,,,,,,,,,,,1.505836,,,,,,,,,,,248ff792-243f-40b5-9b09-b2448702eb0f,109,,"[64.8, 70.8]",3920419,1,,,,,0.3545257,,Right Foot,,,,"[82.9, 77.5]",Ground Pass,,19.300259,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Kick Off,Sofyan Amrabat,5234.0,,Center Defensive Midfield,2,Morocco,788,['6b12d510-4122-4c53-807d-a7155976db92'],8,,,,,,,,,,,,,,,,,Morocco,788,00:01:08.628,Pass,
,,,,,,,,,,,,,,,,,0.853246,,,,,,,,,,,ac49644b-138a-468a-887e-f5aefabba79a,112,,"[88.6, 77.5]",3920419,1,,,,,-2.5849934,,Right Foot,,,,"[84.1, 74.7]",Ground Pass,,5.3,,,Hakim Ziyech,5237.0,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,,Right Back,2,Morocco,788,['88957c98-aab9-420e-be9c-01cafe66cf9e'],11,,,,,,,,,,,,,,,,,Morocco,788,00:01:11.356,Pass,
,,,,,,,,,,,,,,,,,2.109296,,,,,,,,,,,598534f5-b887-4f22-a4f1-30fb8d0a9310,116,,"[86.2, 55.8]",3920419,1,,,,,-1.4733406,,Left Foot,,,,"[89.7, 20.0]",Ground Pass,,35.970684,,,Yahia Attiyat allah,31295.0,,,,,,1,From Kick Off,Hakim Ziyech,5237.0,,Right Midfield,2,Morocco,788,['2eac5fad-dc8b-42b5-94b3-1f6ddbc2df98'],16,,,,,,,,,,,,,,,,,Morocco,788,00:01:16.360,Pass,
,,,,,,,,,,,,,,,,,1.062244,,,,,,,,,,,64d65781-f905-4aea-8a54-5552283acd61,119,,"[91.6, 16.5]",3920419,1,,,,,-0.8390053,,Left Foot,,,,"[101.3, 5.7]",Ground Pass,,14.516542,,,Sofiane Boufal,3625.0,,,,,,1,From Kick Off,Yahia Attiyat allah,31295.0,,Left Back,2,Morocco,788,['c0c868ce-f92d-4fab-91e3-42b880c527bc'],19,,,,,,,,,,,,,,,,,Morocco,788,00:01:19.773,Pass,
,,,,,,,,,,,,,,,,,3.4378,,,,,,,,,,,b65bad2f-9f3f-4e01-b474-08d191a88b06,123,,"[102.6, 6.2]",3920419,1,,,,,0.9011574,,Right Foot,,,,"[115.9, 23.0]",Ground Pass,,21.427319,Incomplete,,Ismael Saibari,39174.0,,,,,,1,From Kick Off,Sofiane Boufal,3625.0,,Left Midfield,2,Morocco,788,"['5c29f1af-316d-4ce0-b58e-543bad0e1bc7', '8df3f86d-f0c9-49a3-9295-27e7dbd60bde', 'e9155815-8f35-4549-884a-3e31d01bbea6']",25,,,,,,,,,,,,,,,,,Morocco,788,00:01:25.332,Pass,True
,,,,,,,,,,,,,,,,,1.627952,,,,,,,,,,,eb3d0a81-d94f-46fc-b64f-de726917c2db,126,,"[14.5, 54.5]",3920419,1,,True,,,0.43535328,,Keeper Arm,,,,"[31.7, 62.5]",Ground Pass,,18.96945,,,Stopilla Sunzu,23203.0,,,,,,1,From Keeper,Tresford Lawrence Mulenga,389156.0,,Goalkeeper,3,Zambia,4963,['f292a40e-e39a-4a60-9ff9-f6fddeabd2c9'],49,,,,,,,,,,,,,,,,,Zambia,4963,00:01:49.588,Pass,
,,,,,,,,,,,,,,,,,2.442868,,,,,,,,,,,674c0b87-8cb5-4077-ae2c-bc1b4c6a06c0,128,,"[31.1, 60.6]",3920419,1,,,,,-1.5623219,,Right Foot,,,,"[31.4, 25.2]",Ground Pass,,35.40127,,,Frankie Musonda,47979.0,,,,,,1,From Keeper,Stopilla Sunzu,23203.0,,Right Center Back,3,Zambia,4963,['476e8e45-8489-4167-8bc6-86059479a142'],52,,,,,,,,,,,,,,,,,Zambia,4963,00:01:52.613,Pass,
,,,,,,,,,,,,,,,,,1.703641,,,,,,,,,,,b4e8e19c-c949-4fc6-8c40-fda14033e7b9,132,,"[30.2, 23.4]",3920419,1,,,,,2.3826435,,Right Foot,,,,"[10.8, 41.8]",Ground Pass,,26.737988,,,Tresford Lawrence Mulenga,389156.0,,,,,,1,From Keeper,Frankie Musonda,47979.0,,Left Center Back,3,Zambia,4963,"['2dcb3b89-1169-48cd-ae10-544678c1675a', 'cddd2b14-bdfc-414a-ba25-7e3f64a131a5']",56,,,,,,,,,,,,,,,,,Zambia,4963,00:01:56.406,Pass,True
,,,,,,,,,,,,,,,,,2.39438,,,,,,,,,,,ddfcb62a-187d-451b-b0a0-66d16c485fa7,135,,"[10.1, 42.4]",3920419,1,,,,,1.2588601,,Left Foot,,,,"[19.0, 70.0]",Ground Pass,,28.999483,,,Stopilla Sunzu,23203.0,,,,,,1,From Keeper,Tresford Lawrence Mulenga,389156.0,,Goalkeeper,3,Zambia,4963,['79a3bc6a-9e72-4501-bec2-f964e9b3d907'],58,,,,,,,,,,,,,,,,,Zambia,4963,00:01:58.110,Pass,
,,,,,,,,,,,,,,,,,3.257076,,,,,,,,,,,2d7b54f6-feb3-415d-8440-7787f54a0036,146,,"[12.3, 72.5]",3920419,3,,,,,-0.23439524,,Left Foot,,,,"[81.4, 56.0]",High Pass,,71.04266,Incomplete,,Kennedy Musonda,389675.0,,,,,Free Kick,1,From Free Kick,Tresford Lawrence Mulenga,389156.0,,Goalkeeper,4,Zambia,4963,"['132802fc-cb4a-45f8-a27f-5af822deb180', '2ed1534f-1295-4a50-8209-f03ff2d7b53d']",0,,,,,,,,,,,,,,,,,Zambia,4963,00:03:00.354,Pass,
