50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.279684,,,,,,,,,,,,0af2d427-7f10-4a74-8166-f8977ed1dc7d,17,,"[27.0, 19.2]",3922237,0,,,,-0.8234421,,Right Foot,,,"[40.9, 4.2]",,Ground Pass,,20.450184,,,,Augusto de Jesus Corte Real Carneiro,135851.0,,,,,,1,From Kick Off,Jonathan Buatu Mananga,10573.0,Left Center Back,2,Angola,4901,['6280e2ef-6f80-4790-b776-7c99301250d0'],12,,,,,,,,,,,,,,,,,,Angola,4901,00:00:12.574,Pass,
,,,,,,,,,,,,,,,,,0.93058,,,,,,,,,,,,d0071b88-c056-4dd4-b5d4-20dcb06f7ff1,20,,"[42.0, 4.4]",3922237,0,,,,1.6411927,,Left Foot,,,"[40.9, 20.0]",,Ground Pass,,15.638734,,,,Manuel Luís da Silva Cafumana,31016.0,,,,,,1,From Kick Off,Augusto de Jesus Corte Real Carneiro,135851.0,Left Back,2,Angola,4901,['d277dd5d-99a9-40c7-8e46-0623f0409b8b'],15,,,,,,,,,,,,,,,,,,Angola,4901,00:00:15.143,Pass,
,,,,,,,,,,,,,,,,,0.885883,,,,,,,,,,,,2a9a25b1-1fb8-49e6-b8fa-e128dfba5038,23,,"[46.5, 12.8]",3922237,0,,,,-1.3511822,,Right Foot,,,"[49.0, 1.6]",,Ground Pass,,11.475626,,,,Augusto de Jesus Corte Real Carneiro,135851.0,,,,,,1,From Kick Off,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,2,Angola,4901,['80eeb0b0-b26d-4b98-a734-c5642548ad7b'],18,,,,,,,,,,,,,,,,,,Angola,4901,00:00:18.484,Pass,
,,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,,b74a787f-1063-4421-a362-74b06a014bfc,27,,"[49.8, 4.9]",3922237,0,,,,2.9746225,,Left Foot,,,"[40.9, 6.4]",,Ground Pass,,9.025519,,,,Manuel Luís da Silva Cafumana,31016.0,,,,,,1,From Kick Off,Augusto de Jesus Corte Real Carneiro,135851.0,Left Back,2,Angola,4901,"['7442b82b-00d1-46c8-a1c3-169081a0e505', 'ac30d193-0c3c-4fba-a7c9-30fd99c5025f']",21,,,,,,,,,,,,,,,,,,Angola,4901,00:00:21.289,Pass,True
,,,,,,,,,,,,,,,,,2.054961,,,,,,,,,,,,c40559a8-d941-4767-9db8-ac0b211f06d5,30,,"[36.7, 12.8]",3922237,0,,,,1.7604657,,Right Foot,,,"[30.0, 47.7]",,Ground Pass,,35.537304,,,,Kialonda Gaspar,103208.0,,,,,,1,From Kick Off,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,2,Angola,4901,['13de8617-fb47-4d87-8fbc-fd94b933c2f3'],24,,,,,,,,,,,,,,,,,,Angola,4901,00:00:24.788,Pass,
,,,,,,,,,,,,,,,,,1.645197,,,,,,,,,,,,911651b6-43e6-4ab9-86dc-a8b82f480135,33,,"[35.9, 52.8]",3922237,0,,,,-1.5639704,,Right Foot,,,"[36.1, 23.5]",,Ground Pass,,29.300682,,,,Jonathan Buatu Mananga,10573.0,,,,,,1,From Kick Off,Kialonda Gaspar,103208.0,Right Center Back,2,Angola,4901,['cf3c0ee7-a5d7-4d34-8822-4220e490fb9f'],31,,,,,,,,,,,,,,,,,,Angola,4901,00:00:31.448,Pass,
,,,,,,,,,,,,,,,,,1.285254,,,,,,,,,,,,f71a19f4-fd50-4581-b736-2c1a472814a5,37,,"[38.6, 14.1]",3922237,0,,,,-0.6831914,,Right Foot,,,"[51.5, 3.6]",,Ground Pass,,16.633099,,,,Augusto de Jesus Corte Real Carneiro,135851.0,,,,,,1,From Kick Off,Jonathan Buatu Mananga,10573.0,Left Center Back,2,Angola,4901,"['79a1c186-c1d9-4369-803c-3c78a0397d28', 'b617b4d5-4cee-46ab-9551-4f6d6f77df31']",35,,,,,,,,,,,,,,,,,,Angola,4901,00:00:35.067,Pass,True
,,,,,,,,,,,,,,,,,1.955787,,,,,,,,,,,,00bedbbc-e5e4-4ce2-9361-594366aca142,41,,"[54.8, 2.2]",3922237,0,,,,0.08314123,,Left Foot,,,"[87.2, 4.9]",,Low Pass,,32.512306,,Incomplete,,Valdomiro Tualungo Paulo Lameiras,30626.0,,,,,,1,From Kick Off,Augusto de Jesus Corte Real Carneiro,135851.0,Left Back,2,Angola,4901,"['1d41e2d5-5f71-41b8-bde3-9bb62a9877c9', '31c23931-9bcd-4bca-a6c5-392a43d36e6f', 'ae050e0b-df9a-485b-8945-51297f195099']",37,,,,,,,,,,,,,,,,,,Angola,4901,00:00:37.829,Pass,True
,,,,,,,,,,,,,,,,,0.824304,,,,,,,,,,,,1d41e2d5-5f71-41b8-bde3-9bb62a9877c9,44,,"[32.9, 75.2]",3922237,0,,,,-0.6166481,,Right Foot,,,"[40.8, 69.6]",,Ground Pass,,9.683491,,,,Aprocious Petrus,136406.0,,,,,Recovery,1,From Kick Off,Ivan Kamberipa,103799.0,Right Back,2,Angola,4901,"['00bedbbc-e5e4-4ce2-9361-594366aca142', '2f6b499f-4875-40b9-a743-b9f022243ce2', '4bcbe051-fbf7-4287-9dd8-1c5fdda8c0a5']",39,,,,,,,,,,,,,,,,,,Namibia,4980,00:00:39.784,Pass,True
,,,,,,,,,,,,,,,,,0.993567,,,,,,,,,,,,9c59556a-6014-4c0a-ab38-d213f35747a8,48,,"[83.7, 8.9]",3922237,0,,,,1.3811827,,Left Foot,,,"[85.6, 18.8]",,Low Pass,,10.080674,,,,Cristóvão Paciência Mabululo,128881.0,,,,,Recovery,1,From Kick Off,Valdomiro Tualungo Paulo Lameiras,30626.0,Left Center Midfield,2,Angola,4901,['927016f8-730c-441c-bbf5-ae7c3189ce90'],41,,,,,,,,,,,,,,,,,,Angola,4901,00:00:41.523,Pass,
,,,,,,,,,,,,,,,,,0.724098,,,,,,,,,,,,2283906f-693c-4a9b-8a49-d74868dc5aed,50,,"[85.7, 19.2]",3922237,0,,,,3.0648208,,Left Foot,,,"[83.1, 19.4]",,Low Pass,,2.607681,,,,Jacinto Muondo Dala,10577.0,,,,,,1,From Kick Off,Cristóvão Paciência Mabululo,128881.0,Center Forward,2,Angola,4901,['b1d719dd-6bc8-482e-960b-4bd8acfa91d1'],42,,,,,,,,,,,,,,,,,,Angola,4901,00:00:42.517,Pass,
,,,,,,,,,,,,,,,,,1.285653,,,,,,,,,,,,95ba89ee-385f-4cd7-944c-7c967cac7309,53,,"[85.0, 19.5]",3922237,0,,,,1.9784279,,Right Foot,,,"[81.2, 28.3]",,Ground Pass,,9.585405,,,,Alfredo Kulembe Ribeiro,10844.0,,,,,,1,From Kick Off,Jacinto Muondo Dala,10577.0,Left Wing,2,Angola,4901,['e4b254f7-c0c6-4fe1-ad58-21aac91489f1'],44,,,,,,,,,,,,,,,,,,Angola,4901,00:00:44.460,Pass,
,,,,,,,,,,,,,,,,,1.304989,,,,,,,,,,,,3949d43f-f22f-4e62-8a4a-6d3f21d77105,57,,"[81.4, 29.9]",3922237,0,,,,1.494291,,Right Foot,,,"[83.6, 58.6]",,Ground Pass,,28.784197,,,,Eddie Marcos Melo Afonso,145058.0,,,,,,1,From Kick Off,Alfredo Kulembe Ribeiro,10844.0,Right Center Midfield,2,Angola,4901,"['bb325df5-dcda-41e3-b066-c2e37b0e9a40', 'd7ab361f-848d-4284-9fcc-826ca2ef38ff']",46,,,,,,,,,,,,,,,,,,Angola,4901,00:00:46.623,Pass,True
,,,,,,,,,,,,,,,,,1.250481,,,,,,,,,,,,02c828a7-9bc7-4146-a2a5-c745346be990,60,,"[82.6, 58.5]",3922237,0,,,,0.7819852,,Right Foot,,,"[97.3, 73.1]",,Ground Pass,,20.71835,,,,Deivi Miguel Vieira,389328.0,,,,,,1,From Kick Off,Eddie Marcos Melo Afonso,145058.0,Right Back,2,Angola,4901,['9144936b-cc22-4b45-aa42-d62f74b7bbcd'],48,,,,,,,,,,,,,,,,,,Angola,4901,00:00:48.751,Pass,
,,,,,,,,,,,,,,,,,1.260106,,,,,,,,,,,,b592b619-4d34-4d72-a6a6-85d0dd069bcf,67,,"[100.7, 65.8]",3922237,0,,,,-1.2545859,,Right Foot,True,,"[107.8, 44.1]",,High Pass,,22.831995,,Incomplete,,Cristóvão Paciência Mabululo,128881.0,,,,,,1,From Kick Off,Deivi Miguel Vieira,389328.0,Right Wing,2,Angola,4901,"['275ee245-bd90-45f3-a8f1-cb9176d97bd3', 'b197bebc-2d76-477b-b213-513b5c836837']",53,,,,,,,,,,,,,,,,,,Angola,4901,00:00:53.986,Pass,
,,,,,,,,,,,,,,,,,1.592816,,,,,,,,,,,,0b6ec7c5-5848-4096-a8be-3a2a1dc27624,75,,"[42.0, 34.1]",3922237,1,True,,,2.7475338,,Left Foot,,,"[12.9, 46.2]",,Ground Pass,,31.515392,,,,Lloyd Junior Kazapua,125324.0,,,,,Free Kick,1,From Free Kick,Ngero Kaanjuka Katua,389316.0,Left Defensive Midfield,4,Namibia,4980,['16774c0a-6869-4ee6-804b-7b7f35206f95'],12,,,,,,,,,,,,,,,,,,Namibia,4980,00:01:12.473,Pass,
,,,,,,,,,,,,,,,,,1.241679,,,,,,,,,,,,d307c998-e284-4b08-b0c2-334a8394ac43,77,,"[13.6, 46.2]",3922237,1,,,,-1.5107592,,Right Foot,,,"[14.7, 27.9]",,Ground Pass,,18.33303,,,,Lubeni Haukongo,135004.0,,,,,,1,From Free Kick,Lloyd Junior Kazapua,125324.0,Goalkeeper,4,Namibia,4980,['be0a0b68-b085-463b-901c-4a30a5fafbba'],14,,,,,,,,,,,,,,,,,,Namibia,4980,00:01:14.475,Pass,
,,,,,,,,,,,,,,,,,2.743682,,,,,,,,,,,,f543b9fd-2ad0-4528-a30a-2d50f1981b0c,81,,"[33.3, 25.6]",3922237,1,,,,-0.06047662,,Left Foot,,,"[87.8, 22.3]",,High Pass,,54.599815,,Incomplete,,Peter Shalulile,65723.0,,,,,,1,From Free Kick,Lubeni Haukongo,135004.0,Left Center Back,4,Namibia,4980,"['470903e3-6ed8-4363-9e63-d47dc893a635', 'b2a0093c-af94-466e-908d-4b2ce1153ca7', 'e6d47166-ecd6-4796-a866-afc260d56993']",22,,,,,,,,,,,,,,,,,,Namibia,4980,00:01:22.589,Pass,True
,,,,,,,,,,,,,,,,,1.377078,,,,,,,,,,,,470903e3-6ed8-4363-9e63-d47dc893a635,84,,"[32.3, 57.8]",3922237,1,,,True,0.2965458,,,,,"[39.5, 60.0]",,Low Pass,,7.528612,,Unknown,,Valdomiro Tualungo Paulo Lameiras,30626.0,,,,,Recovery,1,From Free Kick,Kialonda Gaspar,103208.0,Right Center Back,4,Namibia,4980,"['b25b242e-4791-43e5-a0d2-9345bd52bb6b', 'f543b9fd-2ad0-4528-a30a-2d50f1981b0c', 'fd5a61e7-9b5e-48cb-9474-1c68ef441f6f']",25,,,,,,,,,,,,,,,,,,Angola,4901,00:01:25.333,Pass,True
,,,,,,,,,,,,,,,,,1.525122,,,,,,,,,,,,c26ea457-9146-49d2-a19c-90ea2ca80230,89,,"[42.5, 61.4]",3922237,1,,,,3.1415927,,Right Foot,,,"[36.2, 61.4]",,Ground Pass,,6.3,,,,Kialonda Gaspar,103208.0,,,,,Free Kick,1,From Free Kick,Eddie Marcos Melo Afonso,145058.0,Right Back,5,Angola,4901,['def909b9-f624-43f2-83ad-d4a976ff6f78'],40,,,,,,,,,,,,,,,,,,Angola,4901,00:01:40.501,Pass,
,,,,,,,,,,,,,,,,,1.327575,,,,,,,,,,,,d91c3659-e585-4647-bd91-f4bb1b842c7a,92,,"[36.8, 59.2]",3922237,1,,,,-1.7489934,,Right Foot,,,"[30.1, 22.0]",,Ground Pass,,37.798546,,,,Jonathan Buatu Mananga,10573.0,,,,,,1,From Free Kick,Kialonda Gaspar,103208.0,Right Center Back,5,Angola,4901,['b36c27a5-3d91-4961-8da7-83916b3433fb'],42,,,,,,,,,,,,,,,,,,Angola,4901,00:01:42.853,Pass,
,,,,,,,,,,,,,,,,,1.271748,,,,,,,,,,,,58b2f8fb-d7a9-4f78-b74b-2c6952add4e6,95,,"[30.9, 19.2]",3922237,1,,,,-0.9723774,,Right Foot,,,"[41.4, 3.8]",,Ground Pass,,18.638937,,,,Augusto de Jesus Corte Real Carneiro,135851.0,,,,,,1,From Free Kick,Jonathan Buatu Mananga,10573.0,Left Center Back,5,Angola,4901,['c714873f-9ede-46d5-805e-02d76218eafc'],45,,,,,,,,,,,,,,,,,,Angola,4901,00:01:45.865,Pass,
,,,,,,,,,,,,,,,,,0.963354,,,,,,,,,,,,129dfcce-166e-4e4b-866a-40ef2939719b,98,,"[42.8, 4.4]",3922237,1,,,,-0.106433876,,Left Foot,,,"[66.2, 1.9]",,Ground Pass,,23.533169,,,,Jacinto Muondo Dala,10577.0,,,,,,1,From Free Kick,Augusto de Jesus Corte Real Carneiro,135851.0,Left Back,5,Angola,4901,['b22df9ab-6a2f-4dda-81e7-56e5b2452fac'],48,,,,,,,,,,,,,,,,,,Angola,4901,00:01:48.546,Pass,
,,,,,,,,,,,,,,,,,0.773549,,,,,,,,,,,,70cc2b65-142d-4711-80b1-e58e596dcc72,105,,"[111.8, 22.2]",3922237,1,,,,1.2120256,,Left Foot,True,,"[117.2, 36.6]",,Ground Pass,,15.379207,,Incomplete,,Deivi Miguel Vieira,389328.0,,,,,,1,From Free Kick,Jacinto Muondo Dala,10577.0,Left Wing,5,Angola,4901,"['ccef9129-e7da-41a3-86f8-c5260b980904', 'cf0e7bb2-6d95-42c3-887f-ae3a5cda3946']",56,,,,,,,,,,,,,,,,,,Angola,4901,00:01:56.474,Pass,
,,,,,,,,,,,,,,,,,0.721408,,,,,,,,,,,,ddd5eabb-b3fb-4dbe-8d4a-a996efb57489,110,,"[2.3, 46.8]",3922237,1,,,,1.1485451,,Left Foot,,,"[5.4, 53.7]",,Ground Pass,,7.56439,,,,Kennedy Amutenya,264381.0,,,,,,1,From Free Kick,Lubeni Haukongo,135004.0,Left Center Back,5,Angola,4901,"['a9f3f795-d68b-43a0-995a-ae46cd0a3b85', 'afed9700-88c6-4961-9138-9b31187a03d4']",58,,,,,,,,,,,,,,,,,,Namibia,4980,00:01:58.275,Pass,True
,,,,,,,,,,,,,,,,,0.768134,,,,,,,,,,,,9c5032bd-d94e-47f0-acf2-8556dcbcb1f4,117,,"[97.6, 17.2]",3922237,2,,,,-1.812868,,Right Foot,,,"[95.6, 9.1]",,Ground Pass,,8.343261,,,,Augusto de Jesus Corte Real Carneiro,135851.0,,,,,,1,From Free Kick,Jacinto Muondo Dala,10577.0,Left Wing,5,Angola,4901,['409de2f6-7b5a-44ca-8086-86c783879331'],3,,,,,,,,,,,,,,,,,,Angola,4901,00:02:03.466,Pass,
,,,,,,,,,,,,,,,,,0.450475,,,,,,,,,,,,d6ce0d4a-0fc8-49f5-8fff-fbc05115dcc4,121,,"[113.6, 10.2]",3922237,2,,,,1.6321229,,Left Foot,,,"[112.9, 21.6]",,Low Pass,,11.421471,,Incomplete,,Deivi Miguel Vieira,389328.0,,,,,,1,From Free Kick,Augusto de Jesus Corte Real Carneiro,135851.0,Left Back,5,Angola,4901,"['2bad43de-e2f1-4756-9929-66fc5871a76d', 'ff115e0b-edb8-4609-ac04-64bc76e5547c']",7,,,,,,,,,,,,,,,,,,Angola,4901,00:02:07.025,Pass,
,,,,,,,,,,,,,,,,,2.043106,,,,,,,,,,,,37f03b58-d59e-4ecc-9fa2-5fb97a08110f,127,,"[8.4, 54.8]",3922237,2,,,,0.49656466,,Right Foot,,,"[31.1, 67.1]",,High Pass,,25.81821,,,,Bethuel Muzeu,389319.0,,,,,,1,Regular Play,Kennedy Amutenya,264381.0,Right Center Back,6,Namibia,4980,"['8b052198-8fea-46cd-80c7-b7582984a01f', 'ef1a4b3e-023a-4413-8536-2b93712cfa68']",8,,,,,,,,,,,,,,,,,,Namibia,4980,00:02:08.764,Pass,True
,,,,,,,,,,,,,,,,,2.691184,,,,,,,,,,,,b17dbc87-b8c5-4182-8a91-e83b2dbdea2b,135,,"[56.1, 39.1]",3922237,2,,,,-0.6202495,,Right Foot,,,"[83.4, 19.6]",,Ground Pass,,33.54907,,,,Deon Hotto Kavendji,64612.0,,,,,,1,Regular Play,Bethuel Muzeu,389319.0,Right Wing,6,Namibia,4980,['8d07237d-eaa7-434d-a02b-70ca9c63c22f'],15,,,,,,,,,,,,,,,,,,Namibia,4980,00:02:15.728,Pass,
,,,,,,,,,,,,,,,,,1.256599,,,,,,,,,,,,aeda2a6f-928e-474b-a86f-c1e4a26636b7,139,,"[109.0, 12.3]",3922237,2,,,,1.308337,,Left Foot,True,,"[116.2, 39.1]",,High Pass,,27.750315,,Incomplete,,Peter Shalulile,65723.0,,,,,,1,Regular Play,Deon Hotto Kavendji,64612.0,Left Wing,6,Namibia,4980,"['5a124a0d-c209-4cf5-a376-96de96fd3bba', 'dfafdc4b-2024-4c2e-901e-40c70b0183ef', 'e5dd4a08-0046-4916-9d18-5451e1f9e3f7']",22,,,,,,,,,,,,,,,,,,Namibia,4980,00:02:22.357,Pass,True
,,,,,,,,,,,,,,,,,1.272237,,,,,,,,,,,,0da30bfa-b26a-4604-925a-f326bd111b5e,142,,"[8.9, 42.2]",3922237,2,True,,,-0.9738853,,Keeper Arm,,,"[22.9, 21.6]",,Ground Pass,,24.907026,,,,Jonathan Buatu Mananga,10573.0,,,,,,1,Regular Play,Adilson Cipriano da Cruz,135849.0,Goalkeeper,7,Angola,4901,['05d22f04-50ac-4340-9201-5d4f22d84673'],46,,,,,,,,,,,,,,,,,,Angola,4901,00:02:46.801,Pass,
