50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.839523,,,,,,,,,,30e38c86-cfa1-48d0-9c60-cd2ea818f0ce,17,,"[29.4, 69.0]",3920406,0,,,,,-2.1689405,,Right Foot,,,,"[21.7, 57.7]",,Ground Pass,,13.674063,,,Aishi Manula,103262.0,,,,,,1,From Kick Off,Haji Mnoga,51494.0,Right Back,2,Tanzania,4953,['250c2636-081e-47bb-9157-1ef6bd5a67d2'],9,,,,,,,,,,,,,,,,,Tanzania,4953,00:00:09.408,Pass,
,,,,,,,,,,,,,,,,,3.299425,,,,,,,,,,ad50136b-08d3-4d2d-ab62-0be40405b07c,21,,"[9.5, 46.3]",3920406,0,,,,,0.032246884,,Right Foot,,,,"[65.3, 48.1]",,High Pass,,55.829025,Incomplete,,Faisal Salum Abdalla,103268.0,,,,,,1,From Kick Off,Aishi Manula,103262.0,Goalkeeper,2,Tanzania,4953,"['1cbd9d10-5543-4d9e-ba3d-f7f447009373', 'ad621dd9-1209-4999-8cdf-186c6ec5078a']",12,,,,,,,,,,,,,,,,,Tanzania,4953,00:00:12.487,Pass,
,,,,,,,,,,,,,,,,,1.612474,,,,,,,,,,ad621dd9-1209-4999-8cdf-186c6ec5078a,24,,"[54.8, 32.0]",3920406,0,,,,True,-2.4651365,,,,,,"[47.7, 26.3]",,Low Pass,,9.104943,,,Roderick Kabwe,68505.0,,,,,Recovery,1,From Kick Off,Kelvin Kapumbu,151066.0,Center Defensive Midfield,2,Tanzania,4953,"['74634466-da46-47d3-95e4-47cb0d43e492', '8b9d8891-e78d-4272-bb3d-12387ca00622', 'ad50136b-08d3-4d2d-ab62-0be40405b07c']",15,,,,,,,,,,,,,,,,,Zambia,4963,00:00:15.786,Pass,True
,,,,,,,,,,,,,,,,,2.138298,,,,,,,,,,3fc2faba-8784-45d9-9cff-21ded6e41457,27,,"[43.0, 24.1]",3920406,0,,,,,0.056487463,,Left Foot,,,,"[76.6, 26.0]",,High Pass,,33.65368,Incomplete,,Patson Daka,8785.0,,,,,,1,From Kick Off,Roderick Kabwe,68505.0,Left Back,2,Tanzania,4953,"['67785f45-bb49-4b27-941c-8b9921116e52', '97b80798-3688-4c90-b806-76b3dfec14b1']",17,,,,,,,,,,,,,,,,,Zambia,4963,00:00:17.682,Pass,
,,,,,,,,,,,,,,,,,1.031268,,,,,,,,,,97b80798-3688-4c90-b806-76b3dfec14b1,29,,"[43.5, 54.1]",3920406,0,,,,,-0.12002334,,Right Foot,,,,"[63.4, 51.7]",,Ground Pass,,20.0442,,,Faisal Salum Abdalla,103268.0,,,,,Recovery,1,From Kick Off,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,2,Tanzania,4953,"['3fc2faba-8784-45d9-9cff-21ded6e41457', 'f60d3863-94ae-4900-99a6-4d3053faafff']",19,,,,,,,,,,,,,,,,,Tanzania,4953,00:00:19.821,Pass,
,,,,,,,,,,,,,,,,,0.642285,,,,,,,,,,1e60638d-b617-4e30-87bf-c24ef6874811,33,,"[62.1, 51.7]",3920406,0,,,,,3.083406,,Right Foot,,,,"[51.8, 52.3]",,Ground Pass,,10.317461,,,Himid Mao Mkami,86067.0,,,,,,1,From Kick Off,Faisal Salum Abdalla,103268.0,Center Attacking Midfield,2,Tanzania,4953,['7e55c025-85f7-4ef4-9e38-08835a782972'],21,,,,,,,,,,,,,,,,,Tanzania,4953,00:00:21.860,Pass,
,,,,,,,,,,,,,,,,,2.574784,,,,,,,,,,409e1ff2-1cb1-46f5-9f2f-3a03c0259fdf,36,,"[53.1, 52.6]",3920406,0,,,,,-1.0151399,,Right Foot,,,,"[72.1, 22.0]",,Ground Pass,,36.018883,Incomplete,,Denis Kibu,145622.0,,,,,,1,From Kick Off,Himid Mao Mkami,86067.0,Right Defensive Midfield,2,Tanzania,4953,"['a612a910-d3f0-4646-b5f5-29a51fdae333', 'b67f39d5-01f4-42d2-8ac3-a74c04940207']",23,,,,,,,,,,,,,,,,,Tanzania,4953,00:00:23.307,Pass,
,,,,,,,,,,,,,,,,,1.073993,,,,,,,,,,636e0f74-c1fe-4f48-abf8-168792d7dbd2,40,,"[52.7, 62.2]",3920406,0,,,,,0.8850668,,Right Foot,,,,"[64.4, 76.5]",,Ground Pass,,18.47647,,,Fashion Sakala,23708.0,,,,,,1,Regular Play,Benedict Chepeshi,108280.0,Right Back,3,Zambia,4963,['d039999b-58f2-4a97-a9d1-cfd1bcbe85cc'],27,,,,,,,,,,,,,,,,,Zambia,4963,00:00:27.519,Pass,
,,,,,,,,,,,,,,,,,1.313258,,,,,,,,,,a9926500-64a1-49d3-8244-a8f7c9d82081,43,,"[64.4, 76.5]",3920406,0,,,,,-2.8831377,,Right Foot,,,,"[55.7, 74.2]",,Ground Pass,,8.998889,,,Benedict Chepeshi,108280.0,,,,,,1,Regular Play,Fashion Sakala,23708.0,Right Midfield,3,Zambia,4963,['7216e802-512a-4b8b-b0ad-175b405a7faf'],30,,,,,,,,,,,,,,,,,Zambia,4963,00:00:30.751,Pass,
,,,,,,,,,,,,,,,,,0.717835,,,,,,,,,,99893c7f-df19-4258-b2f3-167b8c1a7840,46,,"[55.7, 72.7]",3920406,0,,,,,-1.4636137,,Right Foot,,,,"[57.4, 56.9]",,Ground Pass,,15.891192,,,Kelvin Kapumbu,151066.0,,,,,,1,Regular Play,Benedict Chepeshi,108280.0,Right Back,3,Zambia,4963,['e17474c7-a842-48e6-8191-86c4897c2284'],33,,,,,,,,,,,,,,,,,Zambia,4963,00:00:33.147,Pass,
,,,,,,,,,,,,,,,,,1.568115,,,,,,,,,,4b0b9261-acc5-4503-9562-7e60a476c9af,49,,"[57.4, 56.9]",3920406,0,,,,,2.0344439,,Right Foot,,,,"[50.7, 70.3]",,Ground Pass,,14.981655,,,Benedict Chepeshi,108280.0,,,,,,1,Regular Play,Kelvin Kapumbu,151066.0,Center Defensive Midfield,3,Zambia,4963,['1f701fb6-1ddb-41ba-8e22-f4a272065c76'],34,,,,,,,,,,,,,,,,,Zambia,4963,00:00:34.061,Pass,
,,,,,,,,,,,,,,,,,4.947399,,,,,,,,,,47a4e6e1-f315-4dae-bad0-589c85f6da63,53,,"[48.6, 72.0]",3920406,0,,,,,-2.4895098,,Right Foot,,,,"[9.7, 42.3]",,Ground Pass,,48.941803,,,Tresford Lawrence Mulenga,389156.0,,,,,,1,Regular Play,Benedict Chepeshi,108280.0,Right Back,3,Zambia,4963,['64f61592-0a49-47fe-bc11-07dc86ccf273'],36,,,,,,,,,,,,,,,,,Zambia,4963,00:00:36.358,Pass,
,,,,,,,,,,,,,,,,,1.857137,,,,,,,,,,516e1792-fe6e-411f-b61a-a87bffc619af,56,,"[9.9, 37.6]",3920406,0,,,,,-0.8269079,,Left Foot,,,,"[24.9, 21.3]",,Ground Pass,,22.151524,,,Frankie Musonda,47979.0,,,,,,1,Regular Play,Tresford Lawrence Mulenga,389156.0,Goalkeeper,3,Zambia,4963,['9ed12294-7742-4380-99b1-93f6178d1df0'],41,,,,,,,,,,,,,,,,,Zambia,4963,00:00:41.636,Pass,
,,,,,,,,,,,,,,,,,1.241857,,,,,,,,,,228ca4d8-7d30-440f-b3ce-5c04f391070b,59,,"[27.2, 24.6]",3920406,0,,,,,1.0733349,,Right Foot,,,,"[37.3, 43.2]",,Ground Pass,,21.165302,,,Kelvin Kapumbu,151066.0,,,,,,1,Regular Play,Frankie Musonda,47979.0,Left Center Back,3,Zambia,4963,['148b0222-7f31-4118-8581-d93fad5344a3'],45,,,,,,,,,,,,,,,,,Zambia,4963,00:00:45.307,Pass,
,,,,,,,,,,,,,,,,,0.981474,,,,,,,,,,dd112685-3bd8-4528-b944-5a8b08f42c6a,62,,"[36.2, 50.0]",3920406,0,,,,,0.55921054,,Right Foot,,,,"[50.9, 59.2]",,Ground Pass,,17.341568,,,Kings Kangwa,44402.0,,,,,,1,Regular Play,Kelvin Kapumbu,151066.0,Center Defensive Midfield,3,Zambia,4963,['7a175513-d755-49a5-b649-0e0c0a13a892'],48,,,,,,,,,,,,,,,,,Zambia,4963,00:00:48.316,Pass,
,,,,,,,,,,,,,,,,,1.371729,,,,,,,,,,0d6b569f-ce33-4f4f-8622-0d9bb41f927a,65,,"[50.1, 62.8]",3920406,0,,,,,2.4227626,,Right Foot,,,,"[37.3, 74.0]",,Ground Pass,,17.008234,,,Benedict Chepeshi,108280.0,,,,,,1,Regular Play,Kings Kangwa,44402.0,Right Center Midfield,3,Zambia,4963,['07eac131-16fe-4d0c-97d6-1981e9412303'],50,,,,,,,,,,,,,,,,,Zambia,4963,00:00:50.077,Pass,
,,,,,,,,,,,,,,,,,0.608196,,,,,,,,,,1762d03e-4a08-4120-91be-89a1a06e44fa,68,,"[37.3, 75.2]",3920406,0,,,,,-1.012197,,Right Foot,,,,"[41.8, 68.0]",,Ground Pass,,8.490583,,,Kings Kangwa,44402.0,,,,,,1,Regular Play,Benedict Chepeshi,108280.0,Right Back,3,Zambia,4963,['8bf62064-177c-4a6b-8fa6-4de095c85159'],51,,,,,,,,,,,,,,,,,Zambia,4963,00:00:51.900,Pass,
,,,,,,,,,,,,,,,,,0.844053,,,,,,,,,,0fd5f784-4795-46e9-9b79-4827b2da22f0,71,,"[44.7, 68.8]",3920406,0,,,,,-0.7629804,,Right Foot,,,,"[56.1, 57.9]",,Ground Pass,,15.772445,,,Patson Daka,8785.0,,,,,,1,Regular Play,Kings Kangwa,44402.0,Right Center Midfield,3,Zambia,4963,['5e81395d-0b1d-4622-9797-7cd9126b176d'],54,,,,,,,,,,,,,,,,,Zambia,4963,00:00:54.375,Pass,
,,,,,,,,,,,,,,,,,1.329282,,,,,,,,,,a4bbd08f-5067-420b-af98-f67fc2065949,75,,"[57.8, 57.9]",3920406,0,,,,,-2.6476512,,Right Foot,,,,"[43.5, 50.2]",,Ground Pass,,16.241306,,,Kelvin Kapumbu,151066.0,,,,,,1,Regular Play,Patson Daka,8785.0,Center Forward,3,Zambia,4963,"['04525c05-83ee-4337-811d-2a5daf0a9bb2', '6c12f005-4520-420b-938b-37f6ed739c71']",56,,,,,,,,,,,,,,,,,Zambia,4963,00:00:56.061,Pass,True
,,,,,,,,,,,,,,,,,1.878176,,,,,,,,,,e658370d-44ad-424b-a473-2d93a00fb964,78,,"[57.2, 44.2]",3920406,1,,,,,-1.2001673,,Right Foot,,,,"[71.5, 7.4]",,High Pass,,39.480755,,,Roderick Kabwe,68505.0,,,,,,1,Regular Play,Kelvin Kapumbu,151066.0,Center Defensive Midfield,3,Zambia,4963,['440fd35e-baa9-4b5d-8f5f-57f136c71dfd'],0,,,,,,,,,,,,,,,,,Zambia,4963,00:01:00.281,Pass,
,,,,,,,,,,,,,,,,,0.686229,,,,,,,,,,ea7e8a03-3118-4c40-9fc9-1b3b1b58617b,81,,"[82.8, 7.4]",3920406,1,,,,,-0.038076825,,Left Foot,,,,"[93.3, 7.0]",,Ground Pass,,10.507616,,,Lameck Banda,44751.0,,,,,,1,Regular Play,Roderick Kabwe,68505.0,Left Back,3,Zambia,4963,['b16bc041-c63c-441d-a31c-36fd8fa59b97'],4,,,,,,,,,,,,,,,,,Zambia,4963,00:01:04.539,Pass,
,,,,,,,,,,,,,,,,,0.541326,,,,,,,,,,175b7540-d2b0-4b5a-bab7-1d0b21d2cf43,84,,"[92.9, 6.6]",3920406,1,,,,,1.7776703,,Right Foot,,,,"[91.2, 14.7]",,Ground Pass,,8.276473,,,Emmanuel Justine Rabby Banda,23260.0,,,,,,1,Regular Play,Lameck Banda,44751.0,Left Midfield,3,Zambia,4963,['67131196-8109-49f3-99a3-06260ad2a13b'],5,,,,,,,,,,,,,,,,,Zambia,4963,00:01:05.280,Pass,
,,,,,,,,,,,,,,,,,2.454386,,,,,,,,,,4e8c587a-1b8b-4d27-beea-004270ababde,87,,"[92.2, 15.4]",3920406,1,,,,,-0.36024415,,Right Foot,,,,"[114.5, 7.0]",,Ground Pass,,23.829603,,,Lameck Banda,44751.0,,,,,,1,Regular Play,Emmanuel Justine Rabby Banda,23260.0,Left Center Midfield,3,Zambia,4963,['48b576e0-ecd1-4233-8c1d-48fc678dda82'],5,,,,,,,,,,,,,,,,,Zambia,4963,00:01:05.823,Pass,
,,,,,,,,,,,,,,,,,1.551062,,,,,,,,,,dda39086-1c9a-4e07-87f5-36d5650f6663,93,,"[109.8, 8.5]",3920406,2,,,,,1.3924781,,Right Foot,True,,,"[116.0, 42.9]",,High Pass,,34.954254,Incomplete,,Stopilla Sunzu,23203.0,,,,,Free Kick,1,From Free Kick,Kings Kangwa,44402.0,Right Center Midfield,4,Zambia,4963,"['4d812871-0918-4ce8-b856-3e7d55739ae3', 'b528c0a7-57c1-4489-bc84-9dda72279e87']",13,,,,,,,,,,,,,,,,,Zambia,4963,00:02:13.751,Pass,
,,,,,,,,,,,,,,,,,1.662922,,,,,,,,,,3615c189-e459-4089-8958-8f41040212a8,96,,"[102.5, 9.2]",3920406,2,,,,,2.6463463,,Right Foot,,,,"[88.8, 16.6]",,Ground Pass,,15.570806,,,Lameck Banda,44751.0,,,,,Recovery,1,From Free Kick,Kings Kangwa,44402.0,Right Center Midfield,4,Zambia,4963,['a3730894-b73b-4d9e-97cc-fac0f30c03ad'],17,,,,,,,,,,,,,,,,,Zambia,4963,00:02:17.827,Pass,
,,,,,,,,,,,,,,,,,0.719358,,,,,,,,,,570d465c-2361-4850-9cf8-dd23f5999e54,100,,"[93.9, 13.9]",3920406,2,,,,,1.3684747,,Right Foot,,,,"[96.3, 25.6]",,Ground Pass,,11.943618,,,Patson Daka,8785.0,,,,,,1,From Free Kick,Lameck Banda,44751.0,Left Midfield,4,Zambia,4963,['6715b452-be48-4749-87a1-f6161647644f'],25,,,,,,,,,,,,,,,,,Zambia,4963,00:02:25.141,Pass,
,,,,,,,,,,,,,,,,,0.357544,,,,,,,,,,107e1447-a10f-4f33-883f-e23a36212690,103,,"[95.9, 24.6]",3920406,2,,,,,-0.07878396,,Right Foot,,,,"[99.7, 24.3]",,Ground Pass,,3.8118236,Incomplete,,Lameck Banda,44751.0,,,,,,1,From Free Kick,Patson Daka,8785.0,Center Forward,4,Zambia,4963,"['322689bb-34e3-47e1-a189-eda33c6ef2f4', 'a9f20f28-8fea-4d23-bbba-e91323d22b58']",26,,,,,,,,,,,,,,,,,Zambia,4963,00:02:26.227,Pass,
,,,,,,,,,,,,,,,,,2.948587,,,,,,,,,,e7d19075-32db-4523-9008-2825ef5a726e,108,,"[20.0, 55.1]",3920406,2,,,,,0.1798535,,Right Foot,,,,"[49.7, 60.5]",,High Pass,,30.186918,Incomplete,,,,,,,,Recovery,1,From Free Kick,Haji Mnoga,51494.0,Right Back,4,Zambia,4963,"['4684605a-5855-47a6-9466-4ddf7dbf1845', '569df6fd-fd85-42f0-a1d2-239bace7d094']",27,,,,,,,,,,,,,,,,,Tanzania,4953,00:02:27.625,Pass,True
,,,,,,,,,,,,,,,,,2.394899,,,,,,,,,,4684605a-5855-47a6-9466-4ddf7dbf1845,110,,"[70.4, 19.6]",3920406,2,,,,,0.63715535,,Left Foot,,,,"[100.8, 42.1]",,High Pass,,37.820763,Incomplete,,Patson Daka,8785.0,,,,,Recovery,1,From Free Kick,Roderick Kabwe,68505.0,Left Back,4,Zambia,4963,"['78388fe8-44ac-49e7-a282-9af1a0d81df0', '8a5d4d24-b7c3-4984-aee0-368959ff729c', '8fc78e2e-bf00-4f44-9f81-9d119f6d07a4', 'e7d19075-32db-4523-9008-2825ef5a726e']",30,,,,,,,,,,,,,,,,,Zambia,4963,00:02:30.574,Pass,True
,,,,,,,,,,,,,,,,,1.186376,,,,,,,,,,475b643b-36c1-4637-ba25-94712e7ad158,113,,"[37.1, 56.4]",3920406,2,,,,,2.5065658,,Left Foot,,,,"[23.8, 66.2]",,Ground Pass,,16.520594,,,Haji Mnoga,51494.0,,,,,Recovery,1,Regular Play,Faisal Salum Abdalla,103268.0,Center Attacking Midfield,5,Tanzania,4953,['4b12fd93-fd51-4377-9c47-66d131d46cbb'],34,,,,,,,,,,,,,,,,,Tanzania,4953,00:02:34.712,Pass,
,,,,,,,,,,,,,,,,,1.151709,,,,,,,,,,808bc952-31b3-44c6-948a-60cc023afa9b,116,,"[25.1, 70.5]",3920406,2,,,,,0.03736578,,Right Foot,,,,"[35.8, 70.9]",,Ground Pass,,10.707474,,,Faisal Salum Abdalla,103268.0,,,,,,1,Regular Play,Haji Mnoga,51494.0,Right Back,5,Tanzania,4953,['ad4c4312-da1b-46b6-b7d5-a605aff07cd8'],37,,,,,,,,,,,,,,,,,Tanzania,4953,00:02:37.056,Pass,
,,,,,,,,,,,,,,,,,1.690051,,,,,,,,,,2d96a308-bcbe-479c-990c-71d7d6a563f1,119,,"[34.1, 69.2]",3920406,2,,,,,-2.3736143,,Right Foot,,,,"[19.5, 55.1]",,Ground Pass,,20.297045,,,Bakari Nondo Mwamnyeto,103269.0,,,,,,1,Regular Play,Faisal Salum Abdalla,103268.0,Center Attacking Midfield,5,Tanzania,4953,['b5a7242c-5441-4cbd-a1dd-9288ae7e1701'],41,,,,,,,,,,,,,,,,,Tanzania,4953,00:02:41.754,Pass,
,,,,,,,,,,,,,,,,,1.698806,,,,,,,,,,412ff86a-5f1b-4d90-b7c8-64c1495c94b5,122,,"[19.3, 49.8]",3920406,2,,,,,-1.6859866,,Right Foot,,,,"[16.5, 25.6]",,Ground Pass,,24.361444,,,Ibrahim Abdallah Hamad,389092.0,,,,,,1,Regular Play,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,5,Tanzania,4953,['f8d106ae-9f61-4524-b4c5-3a362b30ca44'],44,,,,,,,,,,,,,,,,,Tanzania,4953,00:02:44.491,Pass,
