bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.256317,,,,,,,,,,,,,,,69bda0c5-bcd6-4ac1-a020-e0b14740169e,5,,,"[61.0, 40.1]",3922659,0,,,,,-2.849471,,Right Foot,,,"[33.4, 31.8]",,Ground Pass,,28.821,,,,,Sikou Niakate,7295.0,,,,Kick Off,1,From Kick Off,Lassine Sinayoko,105182.0,Left Center Forward,2,Mali,4930,['3c3f2054-8481-472b-a0ed-fd158536b106'],0,,,,,,,,,,,,,,,,,Mali,4930,00:00:00.380,Pass,
,,,,,,,,,,,,,,,,1.498035,,,,,,,,,,,,,,,2b2a5360-0e06-43a2-a722-9f5c1ed1df80,8,,,"[35.9, 33.7]",3922659,0,,,,,0.13880746,,Left Foot,,,"[76.7, 39.4]",,High Pass,,41.19624,,,Incomplete,,,,,,,,1,From Kick Off,Sikou Niakate,7295.0,Left Center Back,2,Mali,4930,['27092d5f-d4fd-4570-85fc-b4b76120561e'],4,,,,,,,,,,,,,,,,,Mali,4930,00:00:04.752,Pass,
,,,,,,,,,,,,,,,,1.643491,,,,,,,,,,,,,,,a76af462-a671-43ae-8932-960e58dfda9e,12,,,"[45.1, 34.1]",3922659,0,,,,,-2.6392236,,Right Foot,,,"[28.9, 25.2]",,Ground Pass,,18.483776,,,,,Obite Evan Ndicka,7713.0,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Center Defensive Midfield,3,Côte d'Ivoire,3374,"['06c3ef4a-395c-4a35-95b2-ca200a29e170', 'bd2a03aa-959c-4cc5-8e2a-3a99edcfada4']",7,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:07.403,Pass,True
,,,,,,,,,,,,,,,,0.957096,,,,,,,,,,,,,,,1b352d59-65e2-4dad-957c-7727395e3e12,15,,,"[28.9, 25.2]",3922659,0,,,,,-1.4373657,,Left Foot,,,"[30.9, 10.3]",,Ground Pass,,15.033629,,,,,Ghislain Konan,10039.0,,,,,1,Regular Play,Obite Evan Ndicka,7713.0,Left Center Back,3,Côte d'Ivoire,3374,['1026402e-ee30-4995-91d8-7722ca33e5ea'],9,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:09.092,Pass,
,,,,,,,,,,,,,,,,1.088839,,,,,,,,,,,,,,,29efdafa-7404-49a4-b62a-e2cfb27c984e,18,,,"[32.1, 9.3]",3922659,0,,,,,-0.33606452,,Left Foot,,,"[46.7, 4.2]",,Ground Pass,,15.465122,,,,,Seko Fofana,7791.0,,,,,1,Regular Play,Ghislain Konan,10039.0,Left Back,3,Côte d'Ivoire,3374,['0b9b0730-206a-4895-bf20-e73c004e97bd'],11,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:11.323,Pass,
,,,,,,,,,,,,,,,,1.068774,,,,,,,,,,,,,,,034a4027-56d7-41a2-97bb-f4df5311d070,22,,,"[48.3, 3.8]",3922659,0,,,,,-3.0571783,,Right Foot,,,"[35.3, 2.7]",,Ground Pass,,13.046455,,,,,Ghislain Konan,10039.0,,,,,1,Regular Play,Seko Fofana,7791.0,Left Center Midfield,3,Côte d'Ivoire,3374,['f72743ad-39cd-4e23-8097-390eb1efb934'],14,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:14.511,Pass,
,,,,,,,,,,,,,,,,1.379787,,,,,,,,,,,,,,,86b3870a-685f-499f-b059-3989e7f498ce,25,,,"[35.3, 2.7]",3922659,0,,,,,2.572432,,Left Foot,,,"[16.7, 14.6]",,Ground Pass,,22.080988,,,,,Obite Evan Ndicka,7713.0,,,,,1,Regular Play,Ghislain Konan,10039.0,Left Back,3,Côte d'Ivoire,3374,['3a968d86-da0c-452b-9151-071dbad97b3a'],16,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:16.258,Pass,
,,,,,,,,,,,,,,,,1.453199,,,,,,,,,,,,,,,da4f3c53-1efe-4018-8e82-c93e4634f4ec,28,,,"[15.9, 16.2]",3922659,0,,,,,1.9127462,,Left Foot,,,"[9.6, 33.9]",,Ground Pass,,18.787762,,,,,Yahia Fofana,36629.0,,,,,1,Regular Play,Obite Evan Ndicka,7713.0,Left Center Back,3,Côte d'Ivoire,3374,['0ddecfb4-a548-4442-963c-1eb1f42ad21a'],19,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:19.076,Pass,
,,,,,,,,,,,,,,,,3.417843,,,,,,,,,,,,,,,528688c8-3693-43e7-b81b-dfa927b723e7,32,,,"[10.4, 35.9]",3922659,0,,,,,0.5526858,,Right Foot,,,"[69.9, 72.6]",,High Pass,,69.90808,,,,,Nicolas Pépé,3013.0,,,,,1,Regular Play,Yahia Fofana,36629.0,Goalkeeper,3,Côte d'Ivoire,3374,['132275bf-0ed4-4226-b807-16f8c8753490'],22,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:22.211,Pass,
,,,,,,,,,,,,,,,,0.869357,,,,,,,,,,,,,,,3264efea-af15-4caa-9959-1f8c433a236c,38,,,"[71.2, 70.6]",3922659,0,,True,,,0.36520144,,Right Foot,,,"[84.8, 75.8]",,Ground Pass,,14.56022,,,,,Nicolas Pépé,3013.0,,,,Free Kick,1,From Free Kick,Franck Yannick Kessié,7023.0,Right Center Midfield,4,Côte d'Ivoire,3374,['ae6545bf-13b9-4e52-b7b1-7f572c149bdd'],35,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:35.473,Pass,
,,,,,,,,,,,,,,,,2.275733,,,,,,,,,,,,,,,34cc4ec3-783b-40a9-a6ef-26e159a5bc56,44,,,"[21.3, 5.8]",3922659,0,,,,,-0.2798171,,Right Foot,,,"[38.7, 0.8]",,Ground Pass,,18.104143,,,Out,,,,,,,,1,From Free Kick,Falaye Sacko,12557.0,Left Back,4,Côte d'Ivoire,3374,,41,,,,,,,,,,,,,,,,,Mali,4930,00:00:41.135,Pass,
,,,,,,,,,,,,,,,,1.37067,,,,,,,,,,,,,,,ff6e0cf5-96f2-440e-845f-20cedfc508c4,45,,,"[85.5, 80.0]",3922659,0,,,,,-2.6316206,,,,,"[73.7, 73.4]",,Low Pass,,13.520355,,,,,Franck Yannick Kessié,7023.0,,,,Throw-in,1,From Throw In,Serge Aurier,3481.0,Right Back,5,Côte d'Ivoire,3374,['266477b6-7da9-4057-930f-901bc31b54b0'],50,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:50.093,Pass,
,,,,,,,,,,,,,,,,1.397965,,,,,,,,,,,,,,,5a060561-d62e-45f6-ab1e-222190dd81ee,48,,,"[72.9, 72.6]",3922659,0,,,,,-2.799297,,Right Foot,,,"[55.5, 66.4]",,Ground Pass,,18.4716,,,,,Odilon Kossonou,27133.0,,,,,1,From Throw In,Franck Yannick Kessié,7023.0,Right Center Midfield,5,Côte d'Ivoire,3374,['b3ac18af-5948-4f2d-aff1-57afe54678b9'],52,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:52.229,Pass,
,,,,,,,,,,,,,,,,1.045235,,,,,,,,,,,,,,,7ef664d9-0258-4400-9808-c6ed95a8d24c,51,,,"[54.2, 60.9]",3922659,0,,,,,-2.3481302,,Right Foot,,,"[41.9, 48.4]",,Ground Pass,,17.536818,,,,,Obite Evan Ndicka,7713.0,,,,,1,From Throw In,Odilon Kossonou,27133.0,Right Center Back,5,Côte d'Ivoire,3374,['c268ea1a-d534-47b7-a210-be6c83ce4366'],55,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:55.365,Pass,
,,,,,,,,,,,,,,,,1.464285,,,,,,,,,,,,,,,a67f021d-ce7a-4464-bd32-cad6e628b4ae,54,,,"[36.6, 42.6]",3922659,0,,,,,-1.4775424,,Left Foot,,,"[39.2, 14.8]",,Ground Pass,,27.921318,,,,,Ghislain Konan,10039.0,,,,,1,From Throw In,Obite Evan Ndicka,7713.0,Left Center Back,5,Côte d'Ivoire,3374,['e0755b21-e3fe-44dc-9ba0-277206933490'],58,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:58.565,Pass,
,,,,,,,,,,,,,,,,1.5576,,,,,,,,,,,,,,,1b4423cf-cf31-471a-9d51-211856316efd,57,,,"[42.3, 11.8]",3922659,1,,,,,-0.4552796,,Left Foot,,,"[61.5, 2.4]",,Ground Pass,,21.377558,,,,,Max-Alain Gradel,4416.0,,,,,1,From Throw In,Ghislain Konan,10039.0,Left Back,5,Côte d'Ivoire,3374,['bff85df5-a2ca-496d-a005-87664dadd128'],1,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:01.398,Pass,
,,,,,,,,,,,,,,,,0.908156,,,,,,,,,,,,,,,287540fd-4930-4100-b5bc-4e178450b376,60,,,"[61.5, 2.4]",3922659,1,,,,,1.5803199,,Right Foot,,,"[61.4, 12.9]",,Low Pass,,10.500476,,,,,Seko Fofana,7791.0,,,,,1,From Throw In,Max-Alain Gradel,4416.0,Left Midfield,5,Côte d'Ivoire,3374,['8d6331df-f601-417e-9ecc-9d51216094e4'],2,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:02.975,Pass,
,,,,,,,,,,,,,,,,1.829995,,,,,,,,,,,,,,,03823a65-1176-49da-bfd7-a820087eca90,63,,,"[61.4, 12.9]",3922659,1,,,,,1.00748,,Right Foot,,,"[68.6, 24.3]",,Ground Pass,,13.483323,,,,,Christian Kouamé,12496.0,,,,,1,From Throw In,Seko Fofana,7791.0,Left Center Midfield,5,Côte d'Ivoire,3374,['35bb1047-3116-4ba9-b1e2-d6c71a4e7ef6'],3,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:03.896,Pass,
,,,,,,,,,,,,,,,,0.159262,,,,,,,,,,,,,,,4a121967-6ff0-4c4b-88bc-cb61929b9df6,66,,,"[65.2, 24.8]",3922659,1,,,,,2.5973122,,Right Foot,,,"[61.4, 27.1]",,Ground Pass,,4.4418464,,,Incomplete,,Jean Michaël Seri,3359.0,,,,,1,From Throw In,Christian Kouamé,12496.0,Center Forward,5,Côte d'Ivoire,3374,"['dc945afd-fc94-428f-831c-806e8e389320', 'e27b592c-3484-4774-8f91-fdd463ddfe33']",6,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:06.325,Pass,
,,,,,,,,,,,,,,,,0.517202,,,,,,,,,,,,,,,87ef5965-a01c-4a04-842b-b789f84298f4,70,,,"[59.1, 60.6]",3922659,1,,,,,1.9047414,,Right Foot,,,"[57.4, 65.5]",,Ground Pass,,5.186521,,,,,Lassana Coulibaly,3433.0,,,,,1,Regular Play,Kamory Doumbia,162132.0,Center Attacking Midfield,6,Mali,4930,['4014c23e-e20a-4931-a63e-4000ba355fa8'],8,,,,,,,,,,,,,,,,,Mali,4930,00:01:08.830,Pass,
,,,,,,,,,,,,,,,,0.514676,,,,,,,,,,,,,,,971d690f-addc-4a22-b852-e7702b0b7a63,73,,,"[57.8, 65.9]",3922659,1,,,,,-2.8023,,Right Foot,,,"[51.0, 63.5]",,Ground Pass,,7.2111025,,,,,Diadie Samassekou,8759.0,,,,,1,Regular Play,Lassana Coulibaly,3433.0,Right Center Midfield,6,Mali,4930,['bf5dd968-97e1-46fc-8a45-b2c260124352'],9,,,,,,,,,,,,,,,,,Mali,4930,00:01:09.788,Pass,
,,,,,,,,,,,,,,,,1.043501,,,,,,,,,,,,,,,9a743c27-90f9-4bb0-a46b-797aa0647697,76,,,"[51.0, 63.5]",3922659,1,,,,,2.4137225,,Right Foot,,,"[40.9, 72.5]",,Ground Pass,,13.528119,,,,,Hamari Traoré,3248.0,,,,,1,Regular Play,Diadie Samassekou,8759.0,Center Defensive Midfield,6,Mali,4930,['dbb419aa-22c5-4178-8f50-0901626e7678'],10,,,,,,,,,,,,,,,,,Mali,4930,00:01:10.991,Pass,
,,,,,,,,,,,,,,,,2.535096,,,,,,,,,,,,,,,25f45b5f-b347-45de-8eb1-1f9abd9010d1,79,,,"[40.9, 72.5]",3922659,1,,,,,-0.21182755,,Right Foot,,,"[87.4, 62.5]",,High Pass,,47.563114,,,Incomplete,,Adama Traoré,4464.0,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Back,6,Mali,4930,"['7db38c90-8d0b-4bb5-a176-23265ef877c6', 'd89f9e05-1936-4610-b910-4cde53f9d63a']",12,,,,,,,,,,,,,,,,,Mali,4930,00:01:12.910,Pass,
,,,,,,,,,,,,,,,,1.281297,,,,,,,,,,,,,,,7db38c90-8d0b-4bb5-a176-23265ef877c6,81,,,"[32.7, 17.6]",3922659,1,,,,,-0.77335054,,Left Foot,,,"[45.3, 5.3]",,Ground Pass,,17.608236,,,,,Ghislain Konan,10039.0,,,,Recovery,1,Regular Play,Obite Evan Ndicka,7713.0,Left Center Back,7,Côte d'Ivoire,3374,"['25f45b5f-b347-45de-8eb1-1f9abd9010d1', 'a0e651e5-a630-448e-a382-74baf7995ce9']",15,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:15.445,Pass,
,,,,,,,,,,,,,,,,1.217458,,,,,,,,,,,,,,,9ad6c79e-ff03-4f3d-be82-92b6a757c2c3,84,,,"[45.3, 5.3]",3922659,1,,,,,0.2234766,,Left Foot,,,"[56.3, 7.8]",,Ground Pass,,11.280514,,,,,Seko Fofana,7791.0,,,,,1,Regular Play,Ghislain Konan,10039.0,Left Back,7,Côte d'Ivoire,3374,['86a478e1-a1a4-4ef2-be4b-2093ecdd6861'],17,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:17.174,Pass,
,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,202093d4-4b1d-41ae-879d-16b6454cf385,90,,,"[56.5, 0.1]",3922659,1,,True,,,0.54455173,,,,,"[63.6, 4.4]",,Low Pass,,8.300602,,,,,Jean Michaël Seri,3359.0,,,,Throw-in,1,From Throw In,Serge Aurier,3481.0,Right Back,8,Côte d'Ivoire,3374,['48ad3972-ea27-4ad6-be83-9a5b267970e9'],40,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:40.684,Pass,
,,,,,,,,,,,,,,,,1.051465,,,,,,,,,,,,,,,d3abe2fc-c9f3-43c8-930c-4998000befb9,95,,,"[62.7, 0.1]",3922659,1,,,,,1.5335464,,,,,"[63.3, 16.2]",,Low Pass,,16.111176,,,,,Seko Fofana,7791.0,,,,Throw-in,1,From Throw In,Ghislain Konan,10039.0,Left Back,9,Côte d'Ivoire,3374,['10e9d0f0-d584-405e-9db0-d497364cff0b'],53,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:53.194,Pass,
,,,,,,,,,,,,,,,,1.031722,,,,,,,,,,,,,,,4689b3a5-49bc-4662-a9b9-b098dc7f9772,99,,,"[64.4, 14.8]",3922659,1,,,,,3.0360262,,Right Foot,,,"[49.3, 16.4]",,Ground Pass,,15.184531,,,,,Jean Michaël Seri,3359.0,,,,,1,From Throw In,Seko Fofana,7791.0,Left Center Midfield,9,Côte d'Ivoire,3374,['822b4cbd-f1ff-4876-a0a8-8f8d936b0870'],54,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:54.285,Pass,
,,,,,,,,,,,,,,,,1.055389,,,,,,,,,,,,,,,bf036a90-33cf-4541-85e9-cca5a974fdc5,102,,,"[45.1, 17.4]",3922659,1,,,,,2.1164513,,Right Foot,,,"[36.6, 31.4]",,Ground Pass,,16.37834,,,,,Odilon Kossonou,27133.0,,,,,1,From Throw In,Jean Michaël Seri,3359.0,Center Defensive Midfield,9,Côte d'Ivoire,3374,['44ac0c33-721d-4d92-8c84-801065f09ae3'],56,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:56.735,Pass,
,,,,,,,,,,,,,,,,1.144775,,,,,,,,,,,,,,,d785d874-2331-45b6-adb9-10a159c3adc7,106,,,"[34.3, 24.6]",3922659,1,,,,,-1.3601741,,Right Foot,,,"[37.4, 10.1]",,Ground Pass,,14.827677,,,,,Obite Evan Ndicka,7713.0,,,,,1,From Throw In,Odilon Kossonou,27133.0,Right Center Back,9,Côte d'Ivoire,3374,['9ea1290e-b730-4f05-a742-ea7f5d840cf3'],58,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:58.616,Pass,
,,,,,,,,,,,,,,,,3.333207,,,,,,,,,,,,,,,48665f9b-7505-432d-b91f-818a10a3dd33,110,,,"[47.9, 7.4]",3922659,2,,,,,1.0487958,,Left Foot,,,"[80.4, 63.9]",,High Pass,,65.18052,,,Incomplete,,Nicolas Pépé,3013.0,,True,,,1,From Throw In,Obite Evan Ndicka,7713.0,Left Center Back,9,Côte d'Ivoire,3374,"['737afec8-b3e5-42fa-86a0-cbc498216c2d', 'ca021ff8-4825-44ce-80cf-2832ad945fa5']",2,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:02.426,Pass,
,,,,,,,,,,,,,,,,2.454009,,,,,,,,,,,,,,,737afec8-b3e5-42fa-86a0-cbc498216c2d,112,,,"[39.7, 16.2]",3922659,2,,,,,0.7820537,,Head,,,"[54.7, 31.1]",,High Pass,,21.14261,,,Incomplete,,,,,,,Recovery,1,From Throw In,Falaye Sacko,12557.0,Left Back,9,Côte d'Ivoire,3374,"['04fe2397-76b3-47c8-9010-245334a9abf2', '48665f9b-7505-432d-b91f-818a10a3dd33']",5,,,,,,,,,,,,,,,,,Mali,4930,00:02:05.759,Pass,
,,,,,,,,,,,,,,,,1.505201,,,,,,,,,,,,,,,04fe2397-76b3-47c8-9010-245334a9abf2,113,,,"[65.4, 49.0]",3922659,2,,,,,1.8341029,,Head,,,"[62.3, 60.5]",,Low Pass,,11.9105,,,,,Serge Aurier,3481.0,,,,Recovery,1,From Throw In,Franck Yannick Kessié,7023.0,Right Center Midfield,9,Côte d'Ivoire,3374,"['737afec8-b3e5-42fa-86a0-cbc498216c2d', 'b82b30c9-c402-473f-b065-cb2f56a350aa']",8,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:08.213,Pass,
,,,,,,,,,,,,,,,,1.641656,,,,,,,,,,,,,,,a7d105bd-bc8c-4828-abeb-02ae25237d33,117,,,"[62.9, 59.4]",3922659,2,,,,,-2.782822,,Right Foot,,,"[49.3, 54.3]",,Ground Pass,,14.524806,,,,,Odilon Kossonou,27133.0,,,,,1,From Throw In,Serge Aurier,3481.0,Right Back,9,Côte d'Ivoire,3374,['4933f483-3931-4978-9bee-628f196d1b33'],9,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:09.798,Pass,
