50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.390052,,,,,,,,,,,,,,49d58446-9bb3-4a60-b1f4-32138f0d6c43,17,,"[40.4, 61.5]",3920391,0,,,,,-0.31823474,,Right Foot,,,,"[100.2, 41.8]",,High Pass,,62.961338,,Unknown,,Sekou Koita,23623.0,,,,,,1,From Kick Off,Boubakar Kouyate,23331.0,Right Center Back,2,Mali,4930,['3d9c98f6-e7f3-416c-b982-3d30b40331fc'],16,,,,,,,,,,,,,,,,,,,,Mali,4930,00:00:16.486,Pass,
,,,,,,,,,,,,,,,,,,2.925606,,,,,,,,,,,,,,0a96fb04-2b1d-4043-9075-c4d2f1934cde,21,,"[20.3, 32.8]",3920391,0,,True,,,1.5707964,,Right Foot,,,,"[20.3, 40.1]",,Ground Pass,,7.3,,,,Ronwen Williams,66721.0,,,,,Free Kick,1,From Free Kick,Siyanda Xulu,102722.0,Right Center Back,3,South Africa,4976,['c7d6647d-e1df-4c67-a22e-5d4ea3ccbaf7'],50,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:00:50.343,Pass,
,,,,,,,,,,,,,,,,,,2.273131,,,,,,,,,,,,,,4ac07cc3-ecd2-4548-9875-c2357f6cf4b6,24,,"[21.2, 43.4]",3920391,0,,,,,-0.38700917,,Right Foot,,,,"[68.8, 24.0]",,High Pass,,51.401558,,,,Themba Zwane,65726.0,,,,,,1,From Free Kick,Ronwen Williams,66721.0,Goalkeeper,3,South Africa,4976,"['b4b78566-e470-494f-9d47-81bfe7936d0f', 'dafc602e-8954-4b0f-a36d-2142f84542b4']",58,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:00:58.563,Pass,True
,,,,,,,,,,,,,,,,,,1.169363,,,,,,,,,,,,,,5ed77875-37fa-4030-b9c5-d3dd8858d856,29,,"[41.4, 66.5]",3920391,1,,,,,-0.3164596,,Right Foot,,,,"[69.8, 57.2]",,Ground Pass,,29.883942,,,,Sekou Koita,23623.0,,,,,Recovery,1,Regular Play,Hamari Traoré,3248.0,Right Back,4,Mali,4930,['b401c76a-fefc-4063-a182-d6f62a043bb6'],2,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:02.556,Pass,
,,,,,,,,,,,,,,,,,,1.910202,,,,,,,,,,,,,,a06c4b2b-c8e3-479b-a20d-c86909a428da,40,,"[78.3, 52.8]",3920391,1,,,,,-1.1970695,,Right Foot,,,,"[90.3, 22.2]",,Low Pass,,32.86883,,,,Lassine Sinayoko,105182.0,,,,,,1,Regular Play,Kamory Doumbia,162132.0,Center Attacking Midfield,4,Mali,4930,"['8e1a1a3c-7056-4c15-b6d6-54e868770d1c', 'b205c3fd-78ad-439c-8fd5-649a2f3ca3fb', 'e3ab4c0b-b940-4dc3-afa0-e3c4daee0aa6']",7,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:07.810,Pass,True
,,,,,,,,,,,,,,,,,,1.32384,,,,,,,,,,,,,,05411cc9-001a-43e1-8974-4f10c9948625,43,,"[98.4, 22.2]",3920391,1,,,,,-0.30288488,,Right Foot,,,,"[111.2, 18.2]",,Ground Pass,,13.410443,,,,Amadou Haïdara,8774.0,,,,,,1,Regular Play,Lassine Sinayoko,105182.0,Left Center Forward,4,Mali,4930,['7192ce49-2570-4420-bb2e-a000a37588f3'],12,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:12.774,Pass,
,,,,,,,,,,,,,,,,,,0.584391,,,,,,,,,,,,,,9d4a9500-ff46-4966-aa15-5e74ed47d1c3,45,,"[110.9, 18.7]",3920391,1,,,,,1.4940244,,Left Foot,True,,,"[112.1, 34.3]",,Ground Pass,,15.646086,,Incomplete,,Sekou Koita,23623.0,,,,,,1,Regular Play,Amadou Haïdara,8774.0,Left Center Midfield,4,Mali,4930,"['0971760f-1451-443d-9dbd-eae57ea44079', '23606b79-4bdd-46e1-b26d-791780d253b5']",14,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:14.097,Pass,
,,,,,,,,,,,,,,,,,,0.593366,,,,,,,,,,,,,,35b6ce75-edcb-43d0-a281-2ebfa7c70b07,48,,"[103.8, 0.1]",3920391,1,,True,,,2.5019426,,,,,,"[91.3, 9.4]",,Low Pass,,15.580115,,,,Yves Bissouma,4385.0,,,,,Throw-in,1,From Throw In,Falaye Sacko,12557.0,Left Back,5,Mali,4930,['8ec31fa1-b63e-47a6-976d-430e732f6e97'],27,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:27.944,Pass,
,,,,,,,,,,,,,,,,,,0.682392,,,,,,,,,,,,,,e9f2c1a5-d0a7-461a-af02-b8aeeb212792,50,,"[91.7, 9.4]",3920391,1,,True,,,-2.812543,,Left Foot,,,,"[83.5, 6.6]",,Ground Pass,,8.664871,,,,Aliou Dieng,67714.0,,,,,,1,From Throw In,Yves Bissouma,4385.0,Center Defensive Midfield,5,Mali,4930,['e47e7927-93de-4a10-8852-2b27ce65097e'],29,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:29.552,Pass,
,,,,,,,,,,,,,,,,,,1.607259,,,,,,,,,,,,,,cb105642-25cb-4ee7-a77b-f3da1a4165e5,52,,"[81.8, 3.6]",3920391,1,,,,,2.7054296,,Right Foot,,,,"[58.2, 14.6]",,Ground Pass,,26.037664,,,,Sikou Niakate,7295.0,,,,,,1,From Throw In,Aliou Dieng,67714.0,Right Center Midfield,5,Mali,4930,['cf0cbe18-4134-4c12-8db9-f6e42c5fcff1'],31,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:31.128,Pass,
,,,,,,,,,,,,,,,,,,1.895404,,,,,,,,,,,,,,b66a15ef-5542-46fc-8ae4-af993c1f46be,55,,"[57.0, 17.2]",3920391,1,,,,,1.576462,,Left Foot,,,,"[56.8, 52.5]",,Ground Pass,,35.300568,,,,Boubakar Kouyate,23331.0,,,,,,1,From Throw In,Sikou Niakate,7295.0,Left Center Back,5,Mali,4930,['1eac8e20-dc64-4e9f-8ba9-7c107ccc7a73'],34,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:34.462,Pass,
,,,,,,,,,,,,,,,,,,1.051688,,,,,,,,,,,,,,89d64626-b2ab-40b4-bb7c-7d1a6e77dcd5,58,,"[56.8, 52.5]",3920391,1,,,,,-0.15711026,,Right Foot,,,,"[66.9, 50.9]",,Ground Pass,,10.225947,,,,Yves Bissouma,4385.0,,,,,,1,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,5,Mali,4930,['5b222026-7547-4d01-a51c-0151c32eccd6'],36,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:36.654,Pass,
,,,,,,,,,,,,,,,,,,1.111563,,,,,,,,,,,,,,8b6eef45-3b90-42d7-81dd-999ec12febdf,61,,"[70.5, 58.2]",3920391,1,,,,,0.57202953,,Right Foot,,,,"[92.4, 72.3]",,Ground Pass,,26.046497,,Incomplete,,Hamari Traoré,3248.0,,,,,,1,From Throw In,Yves Bissouma,4385.0,Center Defensive Midfield,5,Mali,4930,"['132f8929-a0d1-415e-bd5f-f6242f0ec82f', 'add419a6-ca9f-4e60-bf0c-baf5ceb980fb']",40,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:40.642,Pass,
,,,,,,,,,,,,,,,,,,0.925114,,,,,,,,,,,,,,968946d8-8acb-4ff0-a011-8e978cbcf1c3,65,,"[28.3, 7.3]",3920391,1,,,,,-0.25981438,,Left Foot,,,,"[36.2, 5.2]",,Ground Pass,,8.17435,,,,Thapelo Maseko,202037.0,,,,,,1,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,6,South Africa,4976,['83f1eae9-678c-4842-9109-e59b7264dc13'],42,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:01:42.887,Pass,
,,,,,,,,,,,,,,,,,,0.979382,,,,,,,,,,,,,,3c367efc-dc1d-4307-8027-29a53d8acfa3,69,,"[35.5, 5.2]",3920391,1,,,,,-3.0981417,,Left Foot,,,,"[28.6, 4.9]",,Ground Pass,,6.9065185,,,,Aubrey Maphosa Modiba,65733.0,,,,,,1,Regular Play,Thapelo Maseko,202037.0,Left Midfield,6,South Africa,4976,"['2d34ad70-4722-4a12-91fb-b37e5249e33f', 'a5125b21-ad44-4831-af73-6276ffa70546']",45,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:01:45.494,Pass,True
,,,,,,,,,,,,,,,,,,1.881554,,,,,,,,,,,,,,06a8e529-840f-42c2-ac43-f724f1af14d1,72,,"[28.6, 4.9]",3920391,1,,,,,0.38554594,,Left Foot,,,,"[52.5, 14.6]",,Ground Pass,,25.79341,,,,Themba Zwane,65726.0,,,,,,1,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,6,South Africa,4976,['d38d7a7d-22ee-4688-a111-2b43bef90c49'],46,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:01:46.513,Pass,
,,,,,,,,,,,,,,,,,,3.181739,,,,,,,,,,,,,,db00e9ee-fbcb-4b9d-8433-cd3d4b51ad83,78,,"[56.5, 17.9]",3920391,2,,True,,,-0.10228113,,Left Foot,,,,"[90.6, 14.4]",,High Pass,,34.27915,,,,Thapelo Maseko,202037.0,,,,,Free Kick,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,7,South Africa,4976,['05621c99-0569-4e7d-add7-d4eb906a3d3c'],20,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:02:20.560,Pass,
,,,,,,,,,,,,,,,,,,2.065558,,,,,,,,,,,,,,3e44d1e0-3d49-4f26-a997-129e41109749,80,,"[29.5, 65.7]",3920391,2,,True,,,2.2415478,,Left Foot,,,,"[22.2, 74.9]",,Ground Pass,,11.74436,,,,Hamari Traoré,3248.0,,,,,Recovery,1,Regular Play,Aliou Dieng,67714.0,Right Center Midfield,8,Mali,4930,['6fa49b10-15bd-4f40-acc7-19b4ac26a705'],23,,,,,,,,,,,,,,,,,,,,Mali,4930,00:02:23.273,Pass,
,,,,,,,,,,,,,,,,,,2.656932,,,,,,,,,,,,,,95343877-2548-4a54-af04-c2775bbc99ce,84,,"[23.7, 75.0]",3920391,2,,,,,-0.04799804,,Right Foot,,,,"[69.5, 72.8]",,Ground Pass,,45.852806,,Incomplete,,Sekou Koita,23623.0,,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Back,8,Mali,4930,"['007d3641-d660-4e46-8340-c234aab87e86', '800f479f-f380-45a1-a733-c97ca098fdde', '9a5b704a-df60-400b-9370-343e101c026c']",25,,,,,,,,,,,,,,,,,,,,Mali,4930,00:02:25.339,Pass,True
,,,,,,,,,,,,,,,,,,0.328739,,,,,,,,,,,,,,7eba8a55-69c7-4c22-8d89-485831d74ef6,89,,"[49.7, 4.9]",3920391,2,,,,,-1.174355,,Left Foot,,,,"[51.5, 0.6]",,Low Pass,,4.661545,,Out,,,,,,,,,1,Regular Play,Mothobi Mvala,65732.0,Left Center Back,8,Mali,4930,['1eb67567-22d8-4304-8e3b-1fa600fe023f'],28,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:02:28.753,Pass,True
,,,,,,,,,,,,,,,,,,2.197128,,,,,,,,,,,,,,c840c079-1d7c-4f3b-9ad6-a846557c20fa,90,,"[65.3, 80.0]",3920391,2,,,,,-2.5189219,,,,,,"[41.9, 63.2]",,Low Pass,,28.80625,,,,Boubakar Kouyate,23331.0,,,,,Throw-in,1,From Throw In,Hamari Traoré,3248.0,Right Back,9,Mali,4930,['9349312f-2a7c-4f63-a27b-345b1a8cac66'],46,,,,,,,,,,,,,,,,,,,,Mali,4930,00:02:46.096,Pass,
,,,,,,,,,,,,,,,,,,1.623182,,,,,,,,,,,,,,e8d95116-0dce-42f2-a4db-05f6959bda9f,93,,"[41.9, 61.5]",3920391,2,,,,,-1.5432804,,Right Foot,,,,"[42.5, 39.7]",,Ground Pass,,21.808256,,,,Sikou Niakate,7295.0,,,,,,1,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,9,Mali,4930,['08096933-4429-4683-9cab-0f3d2e4d82e9'],49,,,,,,,,,,,,,,,,,,,,Mali,4930,00:02:49.435,Pass,
,,,,,,,,,,,,,,,,,,1.125197,,,,,,,,,,,,,,00a7d9a3-ef3c-4752-9f40-da7f48ef74d5,96,,"[42.5, 37.3]",3920391,2,,,,,-0.4697825,,Left Foot,,,,"[55.5, 30.7]",,Ground Pass,,14.579437,,,,Amadou Haïdara,8774.0,,,,,,1,From Throw In,Sikou Niakate,7295.0,Left Center Back,9,Mali,4930,['5ae64885-0c68-496c-991a-8f2ce58bb11b'],52,,,,,,,,,,,,,,,,,,,,Mali,4930,00:02:52.891,Pass,
,,,,,,,,,,,,,,,,,,0.885262,,,,,,,,,,,,,,99c8a886-47d1-436f-b377-3cd0493e02ca,98,,"[54.8, 30.2]",3920391,2,,,,,3.0522788,,Right Foot,,,,"[41.4, 31.4]",,Ground Pass,,13.453624,,,,Sikou Niakate,7295.0,,,,,,1,From Throw In,Amadou Haïdara,8774.0,Left Center Midfield,9,Mali,4930,['7ff8b092-3f31-4345-a07b-fd858d4077c0'],54,,,,,,,,,,,,,,,,,,,,Mali,4930,00:02:54.017,Pass,
,,,,,,,,,,,,,,,,,,1.131285,,,,,,,,,,,,,,f666be23-0c9f-4edb-b4da-22492a1f15c8,101,,"[40.9, 35.7]",3920391,2,,,,,1.6922611,,Left Foot,,,,"[38.3, 57.0]",,Ground Pass,,21.4581,,,,Boubakar Kouyate,23331.0,,,,,,1,From Throw In,Sikou Niakate,7295.0,Left Center Back,9,Mali,4930,['e4ae902e-2b4e-47db-b45e-bb7e365ae515'],55,,,,,,,,,,,,,,,,,,,,Mali,4930,00:02:55.895,Pass,
,,,,,,,,,,,,,,,,,,1.036447,,,,,,,,,,,,,,81c762a7-008f-4338-8211-fc1125009bb3,104,,"[38.3, 57.2]",3920391,2,,,,,1.0516502,,Right Foot,,,,"[44.7, 68.4]",,Ground Pass,,12.899612,,,,Yves Bissouma,4385.0,,,,,,1,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,9,Mali,4930,['cca3a60e-bf3b-44d4-9b40-a2246cf9587f'],58,,,,,,,,,,,,,,,,,,,,Mali,4930,00:02:58.225,Pass,
,,,,,,,,,,,,,,,,,,1.016771,,,,,,,,,,,,,,1b977350-0e3a-446c-b793-705e0e8ea0ad,107,,"[44.7, 68.4]",3920391,2,,,,,-2.612643,,Right Foot,,,,"[30.5, 60.1]",,Ground Pass,,16.447796,,,,Boubakar Kouyate,23331.0,,,,,,1,From Throw In,Yves Bissouma,4385.0,Center Defensive Midfield,9,Mali,4930,['6562f6a8-df49-4874-a484-e69393f03ec6'],59,,,,,,,,,,,,,,,,,,,,Mali,4930,00:02:59.945,Pass,
,,,,,,,,,,,,,,,,,,1.050288,,,,,,,,,,,,,,2b64f61c-c973-40bf-a83f-c6551d21fffd,110,,"[25.3, 52.2]",3920391,3,,,,,-1.5949463,,Right Foot,,,,"[24.8, 31.5]",,Ground Pass,,20.706038,,,,Sikou Niakate,7295.0,,,,,,1,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,9,Mali,4930,['587250af-b4cc-4713-ae05-c194354ffafd'],5,,,,,,,,,,,,,,,,,,,,Mali,4930,00:03:05.548,Pass,
,,,,,,,,,,,,,,,,,,1.731604,,,,,,,,,,,,,,a8070ba0-5880-4a23-9d62-534f60da7e52,113,,"[29.8, 20.8]",3920391,3,,,,,-0.6903311,,Left Foot,,,,"[52.2, 2.3]",,Ground Pass,,29.05185,,,,Falaye Sacko,12557.0,,,,,,1,From Throw In,Sikou Niakate,7295.0,Left Center Back,9,Mali,4930,['9295a4e3-6615-4685-874f-dd0aad3fa45f'],9,,,,,,,,,,,,,,,,,,,,Mali,4930,00:03:09.134,Pass,
,,,,,,,,,,,,,,,,,,0.928877,,,,,,,,,,,,,,db984b31-e2e1-497f-af1f-238a8cbc857d,116,,"[58.4, 3.5]",3920391,3,,,,,0.1952814,,Right Foot,,,,"[76.6, 7.1]",,Ground Pass,,18.552628,,Incomplete,,Lassine Sinayoko,105182.0,,,,,,1,From Throw In,Falaye Sacko,12557.0,Left Back,9,Mali,4930,"['b317bf38-c9b0-43b1-a25e-ffed7a79eae2', 'bf123e87-1d76-49f6-92fe-bbb60c73403c']",12,,,,,,,,,,,,,,,,,,,,Mali,4930,00:03:12.183,Pass,
,,,,,,,,,,,,,,,,,,1.417376,,,,,,,,,,,,,,b91eb4a8-40c9-4a5d-82b6-5a9e320224cb,120,,"[42.1, 75.9]",3920391,3,,,,,0.16715,,Right Foot,,,,"[66.4, 80.0]",,Ground Pass,,24.643457,,Out,,Percy Tau,29367.0,,,,,,1,From Throw In,Khuliso Johnson Mudau,65719.0,Right Back,9,Mali,4930,['7ac2f15a-ef42-4efc-a269-161652ca9133'],14,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:03:14.346,Pass,
,,,,,,,,,,,,,,,,,,0.959101,,,,,,,,,,,,,,4a193ad8-fa29-4f18-abf4-66226266ed61,122,,"[54.1, 0.1]",3920391,3,,,,,2.2308054,,,,,,"[48.9, 6.8]",,Low Pass,,8.481155,,,,Amadou Haïdara,8774.0,,,,,Throw-in,1,From Throw In,Falaye Sacko,12557.0,Left Back,10,Mali,4930,['6c35c411-481e-4e1c-8712-ed05b962c714'],21,,,,,,,,,,,,,,,,,,,,Mali,4930,00:03:21.833,Pass,
