ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.188882,,,,,,,,,,,,ed8b8bbc-bc8d-4463-b097-9f0ab23fbaf3,16,,"[34.2, 10.2]",3920417,0,,,,-0.07910289,,Head,,,,"[50.6, 8.9]",High Pass,,16.451445,Incomplete,,Deon Hotto Kavendji,64612.0,,,,,,Recovery,1,From Kick Off,Riaan Hanamub,65555.0,Left Back,2,Mali,4930,"['a4c47df6-95a4-4c81-b93d-9d626aafbab6', 'd704197e-dd68-40fc-ac05-2b4293bd2f70', 'f43091e4-1e18-4a82-95db-957c5f6ecd0f']",8,,,,,,,,,,,,,,,,,,Namibia,4980,00:00:08.884,Pass,
,,,,,,,,,,,,,0.965905,,,,,,,,,,,,f43091e4-1e18-4a82-95db-957c5f6ecd0f,18,,"[69.5, 71.2]",3920417,0,,,,-0.18682016,,Right Foot,,,,"[85.9, 68.1]",Low Pass,,16.690416,,,Youssoufou Niakaté,51750.0,,,,,,Recovery,1,From Kick Off,Aliou Dieng,67714.0,Right Defensive Midfield,2,Mali,4930,"['2c1cf29c-7254-4ac1-9bd7-ec5914c79664', 'ed8b8bbc-bc8d-4463-b097-9f0ab23fbaf3']",10,,,,,,,,,,,,,,,,,,Mali,4930,00:00:10.072,Pass,
,,,,,,,,,,,,,0.312643,,,,,,,,,,,,97c43cde-683c-4957-a259-7f4278abda7a,23,,"[69.5, 80.0]",3920417,0,True,,,-1.7709774,,,,,,"[68.1, 73.1]",Low Pass,,7.0405965,,,Aliou Dieng,67714.0,,,,,,Throw-in,1,From Throw In,Hamari Traoré,3248.0,Right Back,3,Mali,4930,['01a45d12-768f-49bc-b8af-6d689c2528e8'],16,,,,,,,,,,,,,,,,,,Mali,4930,00:00:16.882,Pass,
,,,,,,,,,,,,,0.45915,,,,,,,,,,,,d677bf5f-83d2-4b3a-ac5b-9f684efe90c9,25,,"[68.9, 72.3]",3920417,0,,,,1.3125441,,Right Foot,,,,"[70.3, 77.6]",Low Pass,,5.481788,,,Hamari Traoré,3248.0,,,,,,,1,From Throw In,Aliou Dieng,67714.0,Right Defensive Midfield,3,Mali,4930,['f39f70f6-b0d1-4f95-a584-5746b86a2444'],17,,,,,,,,,,,,,,,,,,Mali,4930,00:00:17.524,Pass,
,,,,,,,,,,,,,0.907095,,,,,,,,,,,,331c7d51-d3bd-40cf-85ce-747411e987d6,28,,"[70.3, 77.6]",3920417,0,,,,-2.454775,,Right Foot,,,,"[65.3, 73.5]",Ground Pass,,6.4660654,,,Aliou Dieng,67714.0,,,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Back,3,Mali,4930,['8e72fa98-47d3-487e-9d98-7f9f79954b59'],18,,,,,,,,,,,,,,,,,,Mali,4930,00:00:18.777,Pass,
,,,,,,,,,,,,,1.649807,,,,,,,,,,,,028cb56c-abf6-43f0-b55d-5714c0589f2d,31,,"[57.8, 62.4]",3920417,0,,,,-1.9955175,,Right Foot,,,,"[41.7, 26.8]",Ground Pass,,39.071346,,,Sikou Niakate,7295.0,,,,,,,1,From Throw In,Aliou Dieng,67714.0,Right Defensive Midfield,3,Mali,4930,['abf5cc38-4ca0-4ce4-b362-d7cc8624d59b'],24,,,,,,,,,,,,,,,,,,Mali,4930,00:00:24.298,Pass,
,,,,,,,,,,,,,1.110518,,,,,,,,,,,,f93d8636-ade2-498a-a562-4d612e6d5c43,34,,"[41.4, 24.1]",3920417,0,,,,1.542323,,Left Foot,,,,"[42.3, 55.7]",Ground Pass,,31.612814,,,Boubakar Kouyate,23331.0,,,,,,,1,From Throw In,Sikou Niakate,7295.0,Left Center Back,3,Mali,4930,['af9eb4f5-f00d-4b3d-a24b-3208eade667f'],26,,,,,,,,,,,,,,,,,,Mali,4930,00:00:26.738,Pass,
,,,,,,,,,,,,,1.382649,,,,,,,,,,,,6ddd97a5-2bac-4682-969a-25a7032a3e89,37,,"[43.7, 56.0]",3920417,0,,,,0.82693905,,Right Foot,,,,"[63.3, 77.3]",Ground Pass,,28.945639,,,Hamari Traoré,3248.0,,,,,,,1,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,3,Mali,4930,['7073fafe-1c4b-42b3-820e-ae65bfdbfb15'],29,,,,,,,,,,,,,,,,,,Mali,4930,00:00:29.127,Pass,
,,,,,,,,,,,,,4.07233,,,,,,,,,,,,d87056ad-2e34-45c1-83b1-6c5813f99ddf,40,,"[63.7, 77.0]",3920417,0,,,,-0.36450192,,Right Foot,,,,"[111.4, 58.8]",High Pass,,51.054188,,,Lassine Sinayoko,105182.0,,,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Back,3,Mali,4930,['b7f63256-b41a-4b84-9b10-ec0fb644e498'],32,,,,,,,,,,,,,,,,,,Mali,4930,00:00:32.075,Pass,
,,,,,,,,,,,,,1.234696,,,,,,,,,,,,b7c14b5e-69e3-4270-874c-0684a9800511,44,,"[118.7, 51.5]",3920417,0,,,,2.4351666,,Right Foot,,True,,"[111.2, 57.9]",Ground Pass,,9.859513,,,Fousseni Diabaté,3710.0,,,,,,,1,From Throw In,Lassine Sinayoko,105182.0,Left Center Forward,3,Mali,4930,['f37807ea-4bd2-4d2a-a18f-f5aa49d809db'],38,,,,,,,,,,,,,,,,,,Mali,4930,00:00:38.540,Pass,
,,,,,,,,,,,,,0.97916,,,,,,,,,,,,c1070727-21b1-40ea-aa80-efc5107081ac,49,,"[108.9, 54.9]",3920417,0,,,,-2.2788842,f496df5e-e941-4948-abf5-146f921630b5,Left Foot,,,,"[95.8, 39.6]",Ground Pass,,20.141996,,,Yves Bissouma,4385.0,True,,,,,,1,From Throw In,Fousseni Diabaté,3710.0,Right Midfield,3,Mali,4930,"['3522f74e-0c36-4ce7-877a-78e30cb31cd9', 'd20cc8d3-2c43-44c5-8832-4ab35f9d65af']",41,,,,,,,,,,,,,,,,,,Mali,4930,00:00:41.857,Pass,True
,,,,,,,,,,,,,1.457004,,,,,,,,,,,,f92adfdd-fbbb-49a2-af0c-b430e4f9246f,55,,"[81.4, 28.5]",3920417,0,,,,-1.1185334,,Right Foot,,,,"[91.7, 7.3]",Ground Pass,,23.569683,,,Moussa Diarra,32952.0,,,,,,Recovery,1,From Throw In,Aliou Dieng,67714.0,Right Defensive Midfield,3,Mali,4930,['07265576-4941-4d43-8f85-8ae1d88bca79'],46,,,,,,,,,,,,,,,,,,Mali,4930,00:00:46.801,Pass,
,,,,,,,,,,,,,1.195925,,,,,,,,,,,,38ded4c7-c9d4-49a8-be2a-04351927d7db,59,,"[90.6, 9.3]",3920417,0,,,,0.609865,,Left Foot,,,,"[106.2, 20.2]",Ground Pass,,19.030764,,,Nene Dorgeles,199653.0,,,,,,,1,From Throw In,Moussa Diarra,32952.0,Left Back,3,Mali,4930,"['9913037e-f4e0-4647-9622-dad316668923', 'ea105915-ee90-46bc-bbdb-a37183821b02']",49,,,,,,,,,,,,,,,,,,Mali,4930,00:00:49.215,Pass,True
,,,,,,,,,,,,,1.720787,,,,,,,,,,,,58b0496d-dc62-4cd9-beff-030d5f99cff3,66,,"[9.4, 65.3]",3920417,0,,,,0.041213762,,Right Foot,,,,"[48.2, 66.9]",High Pass,,38.832977,Unknown,,Peter Shalulile,65723.0,,,,,,,1,From Throw In,Ivan Kamberipa,103799.0,Right Back,3,Mali,4930,['97aaac30-c1ba-4c39-b8b9-65a3f901dfb1'],55,,,,,,,,,,,,,,,,,,Namibia,4980,00:00:55.587,Pass,
,,,,,,,,,,,,,2.620339,,,,,,,,,,,,c062451a-1a41-4e76-b4aa-f8baf1df1ea6,70,,"[59.8, 67.7]",3920417,1,,,,-0.40855253,,Right Foot,,,,"[99.3, 50.6]",High Pass,,43.042538,Unknown,,Peter Shalulile,65723.0,,,,,,Free Kick,1,From Free Kick,Ivan Kamberipa,103799.0,Right Back,4,Namibia,4980,['d97a7038-28a5-4c9e-a033-a0f55a96307f'],30,,,,,,,,,,,,,,,,,,Namibia,4980,00:01:30.455,Pass,
,,,,,,,,,,,,,0.453619,,,,,,,,,,,,14610683-2b6b-438b-8712-d470c04fc2ff,74,,"[18.7, 28.5]",3920417,1,True,,,1.4700555,,Right Foot,,,,"[21.5, 56.2]",Ground Pass,,27.841156,,,Boubakar Kouyate,23331.0,,,,,,Free Kick,1,From Free Kick,Sikou Niakate,7295.0,Left Center Back,5,Mali,4930,['706c5edd-980c-4caf-8060-2a0d60d8c1db'],50,,,,,,,,,,,,,,,,,,Mali,4930,00:01:50.885,Pass,
,,,,,,,,,,,,,1.40602,,,,,,,,,,,,481b1f04-4c37-4da1-aacb-da7808675e25,76,,"[21.5, 56.2]",3920417,1,True,,,-1.3745257,,Right Foot,,,,"[28.3, 22.0]",Ground Pass,,34.869473,,,Sikou Niakate,7295.0,,,,,,,1,From Free Kick,Boubakar Kouyate,23331.0,Right Center Back,5,Mali,4930,['ac1db931-6e65-4994-bc2f-a5dc53c1a929'],51,,,,,,,,,,,,,,,,,,Mali,4930,00:01:51.338,Pass,
,,,,,,,,,,,,,1.059732,,,,,,,,,,,,1e54d1fb-544f-40dd-92b0-8eba96345b6f,78,,"[29.0, 20.9]",3920417,1,,,,-0.9780014,,Left Foot,,,,"[38.7, 6.5]",Ground Pass,,17.362316,,,Moussa Diarra,32952.0,,,,,,,1,From Free Kick,Sikou Niakate,7295.0,Left Center Back,5,Mali,4930,['d58a8665-fb61-4b59-9794-65514b977c5b'],54,,,,,,,,,,,,,,,,,,Mali,4930,00:01:54.003,Pass,
,,,,,,,,,,,,,1.256086,,,,,,,,,,,,47ce2b77-b2e7-450a-8569-90bbb6cf248d,81,,"[38.1, 6.5]",3920417,1,,,,-0.3340522,,Left Foot,,,,"[55.1, 0.6]",Low Pass,,17.994722,Out,,,,,,,,,,1,From Free Kick,Moussa Diarra,32952.0,Left Back,5,Mali,4930,,59,,,,,,,,,,,,,,,,,,Mali,4930,00:01:59.393,Pass,
,,,,,,,,,,,,,1.238351,,,,,,,,,,,,56ff775f-16e3-48fb-8d56-a6924f036aae,82,,"[64.7, 80.0]",3920417,2,,,,-0.1798535,,,,,,"[84.5, 76.4]",High Pass,,20.12461,Unknown,,Bethuel Muzeu,389319.0,,,,,,Throw-in,1,From Throw In,Ivan Kamberipa,103799.0,Right Back,6,Namibia,4980,['aa43d04a-5c2f-477c-a797-e4b5871d2ab7'],10,,,,,,,,,,,,,,,,,,Namibia,4980,00:02:10.329,Pass,
,,,,,,,,,,,,,1.478976,,,,,,,,,,,,db69605d-a8d5-4ad9-84d1-398cf1587687,86,,"[84.3, 69.9]",3920417,3,,,,-0.7529186,,Left Foot,True,,,"[112.9, 43.1]",High Pass,,39.194386,Incomplete,,Peter Shalulile,65723.0,,,,,,Free Kick,1,From Free Kick,Deon Hotto Kavendji,64612.0,Left Midfield,7,Namibia,4980,"['47e8d582-3d28-4d17-869a-e4207833dd0c', '74fd8ab9-4b6f-4dcb-864e-d8230db83582']",1,,,,,,,,,,,,,,,,,,Namibia,4980,00:03:01.681,Pass,
,,,,,,,,,,,,,1.148023,,,,,,,,,,,,ae9184f2-a9dc-4aa1-b0bd-fefea565201f,90,,"[120.0, 80.0]",3920417,3,,,,-1.6669618,,Left Foot,,,,"[117.0, 48.9]",High Pass,True,31.24436,Incomplete,,Bethuel Muzeu,389319.0,,,,Inswinging,,Corner,1,From Corner,Deon Hotto Kavendji,64612.0,Left Midfield,8,Namibia,4980,"['17ab1801-20ed-451d-8c23-d7f276e1262b', 'f488b73e-2dba-4258-ae0b-7970febff8fa']",47,,,,,,,,,,,,,,,,,,Namibia,4980,00:03:47.315,Pass,
,,,,,,,,,,,,,3.398843,,,,,,,,,,,,d1a0b7ca-5f00-4301-a118-abcbda329b06,93,,"[108.6, 80.0]",3920417,3,,,,-1.1571071,,,,,,"[114.0, 67.7]",Low Pass,,13.433167,,,Peter Shalulile,65723.0,,,,,,Throw-in,1,From Throw In,Deon Hotto Kavendji,64612.0,Left Midfield,9,Namibia,4980,['30fe0cb7-dd9b-4b50-a9db-b816eb1a8b1f'],54,,,,,,,,,,,,,,,,,,Namibia,4980,00:03:54.536,Pass,
,,,,,,,,,,,,,1.35989,,,,,,,,,,,,277b8672-be1a-4c17-bb87-a31c0472fc28,96,,"[115.0, 63.0]",3920417,3,,,,-1.7881657,,Left Foot,True,True,,"[111.4, 46.7]",Ground Pass,,16.692812,Incomplete,,Aprocious Petrus,136406.0,,,,,,,1,From Throw In,Peter Shalulile,65723.0,Center Forward,9,Namibia,4980,"['684918a7-62e5-42a4-99f3-061f77c267ba', 'c7ca0828-556d-4f5a-a4b7-5c313078245b']",58,,,,,,,,,,,,,,,,,,Namibia,4980,00:03:58.843,Pass,
,,,,,,,,,,,,,0.85885,,,,,,,,,,,,caff9e0b-01a3-46d1-a231-c25d2033ddc6,101,,"[7.5, 10.6]",3920417,4,,,,0.082007445,,Right Foot,,,,"[14.8, 11.2]",Ground Pass,,7.324616,,,Nene Dorgeles,199653.0,,,,,,,1,Regular Play,Aliou Dieng,67714.0,Right Defensive Midfield,10,Mali,4930,"['5626567e-062e-45b6-8be2-243e4416247a', '96585ed3-fd7d-4fe1-94e0-f63f98c4cbe3']",7,,,,,,,,,,,,,,,,,,Mali,4930,00:04:07.407,Pass,True
,,,,,,,,,,,,,0.44627,,,,,,,,,,,,978b4382-2760-47b3-b52e-acd5e180c924,105,,"[13.6, 9.9]",3920417,4,,,,-1.7738415,,Left Foot,,,,"[12.9, 6.5]",Ground Pass,,3.471311,,,Yves Bissouma,4385.0,,,,,,,1,Regular Play,Nene Dorgeles,199653.0,Left Midfield,10,Mali,4930,"['6787231e-1adb-4fe7-81b7-e3f9b00105b0', 'edee649e-c2fe-4a39-868a-ec49d2205a3d']",8,,,,,,,,,,,,,,,,,,Mali,4930,00:04:08.328,Pass,True
,,,,,,,,,,,,,2.953867,,,,,,,,,,,,a39ea614-2e7e-4766-ba5f-dd8fb9034787,114,,"[27.3, 5.1]",3920417,4,,,,0.5010134,,Left Foot,,,,"[86.1, 37.3]",High Pass,,67.03939,,,Lassine Sinayoko,105182.0,,,,,,Free Kick,1,From Free Kick,Sikou Niakate,7295.0,Left Center Back,11,Mali,4930,['73469f3c-b50b-4399-9315-1a31274e0e92'],34,,,,,,,,,,,,,,,,,,Mali,4930,00:04:34.941,Pass,
,,,,,,,,,,,,,2.276862,,,,,,,,,,,,c1861b27-1bf8-4e86-92b6-b371cdd1dced,116,,"[86.1, 35.4]",3920417,4,,,True,0.2643103,,,,,,"[107.9, 41.3]",High Pass,,22.584286,Incomplete,,Youssoufou Niakaté,51750.0,,,,,,,1,From Free Kick,Lassine Sinayoko,105182.0,Left Center Forward,11,Mali,4930,"['0c902ec8-88e1-4b3e-b3c5-add411dc6d98', '9d26421d-82e3-4d0d-8eb3-eb94e5dbd06b', 'eb0f8d32-d2c7-4520-a5ae-fc7ed1f32fe8']",38,,,,,,,,,,,,,,,,,,Mali,4930,00:04:38.031,Pass,True
,,,,,,,,,,,,,1.874146,,,,,,,,,,,,320854f3-c6c0-4507-98b2-6ef24ded7aa5,120,,"[11.7, 32.7]",3920417,4,True,,,-0.9874233,,Right Foot,,,,"[28.2, 7.7]",Ground Pass,,29.954132,,,Riaan Hanamub,65555.0,,,,,,,1,Regular Play,Lloyd Junior Kazapua,125324.0,Goalkeeper,12,Namibia,4980,['c5f5620b-15a9-486e-92f5-6d9c225ea230'],46,,,,,,,,,,,,,,,,,,Namibia,4980,00:04:46.342,Pass,
,,,,,,,,,,,,,1.399999,,,,,,,,,,,,e4894588-a4dc-4ff2-9087-bf257f9982d8,122,,"[39.5, 8.8]",3920417,4,,,,3.0219483,,Left Foot,,,,"[21.2, 11.0]",Ground Pass,,18.431767,,,Lubeni Haukongo,135004.0,,,,,,,1,Regular Play,Riaan Hanamub,65555.0,Left Back,12,Namibia,4980,['6b30bc35-25f6-4f93-b04f-7f3f6226f93a'],53,,,,,,,,,,,,,,,,,,Namibia,4980,00:04:53.708,Pass,
,,,,,,,,,,,,,1.759998,,,,,,,,,,,,88f6a967-0a91-4d9c-8212-50e152b2860b,125,,"[14.0, 18.1]",3920417,4,,,,1.7846692,,Left Foot,,,,"[9.2, 40.2]",Ground Pass,,22.615261,,,Lloyd Junior Kazapua,125324.0,,,,,,,1,Regular Play,Lubeni Haukongo,135004.0,Left Center Back,12,Namibia,4980,['8c4cb7ae-135e-4fad-855e-134ed2ec7ecb'],56,,,,,,,,,,,,,,,,,,Namibia,4980,00:04:56.903,Pass,
,,,,,,,,,,,,,2.853451,,,,,,,,,,,,170e841e-5074-4c7f-ae88-7f6c6812749c,129,,"[8.2, 41.7]",3920417,4,,,,0.38265076,,Right Foot,,,,"[56.4, 61.1]",High Pass,,51.957676,Incomplete,,Deon Hotto Kavendji,64612.0,,,,,,,1,Regular Play,Lloyd Junior Kazapua,125324.0,Goalkeeper,12,Namibia,4980,"['6c4d9cdf-e295-4760-b66b-633e79095b17', 'aae2b3d9-6756-42b7-8bae-d64ebf4d1c0f']",59,,,,,,,,,,,,,,,,,,Namibia,4980,00:04:59.595,Pass,
,,,,,,,,,,,,,2.237794,,,,,,,,,,,,aae2b3d9-6756-42b7-8bae-d64ebf4d1c0f,132,,"[63.7, 19.0]",3920417,5,,,True,1.5836161,,,,,,"[63.6, 26.8]",High Pass,,7.800641,,,Yves Bissouma,4385.0,,,,,,Recovery,1,Regular Play,Moussa Diarra,32952.0,Left Back,13,Mali,4930,"['170e841e-5074-4c7f-ae88-7f6c6812749c', '707e6938-698f-4ef6-95ee-b29f57482a9f', 'c82d516c-3903-4155-9613-6fd69c502336']",2,,,,,,,,,,,,,,,,,,Mali,4930,00:05:02.448,Pass,True
,,,,,,,,,,,,,0.431621,,,,,,,,,,,,8e78eb34-fb8f-4109-8212-dc97308831c0,137,,"[65.1, 33.4]",3920417,5,,,,2.726687,,Right Foot,,,,"[56.7, 37.1]",Ground Pass,,9.17878,,,Aliou Dieng,67714.0,,,,,,,1,Regular Play,Yves Bissouma,4385.0,Left Defensive Midfield,13,Mali,4930,"['3994dee2-df28-41dd-ba77-03a6f4691b54', '96fa3cd6-f9ae-4e70-ad6c-33471b67d9fd']",7,,,,,,,,,,,,,,,,,,Mali,4930,00:05:07.114,Pass,True
