50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,01718bfa-27f8-48a7-9569-7d6c9fffde5b,1,,,,3920398,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Côte d'Ivoire,3374,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 36629, 'name': 'Yahia Fofana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3481, 'name': 'Serge Aurier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 196109, 'name': 'Ousmane Diomande'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 7713, 'name': 'Obite Evan Ndicka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 10039, 'name': 'Ghislain Konan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 3017, 'name': 'Ibrahim Sangaré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 7023, 'name': 'Franck Yannick Kessié'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 12496, 'name': 'Christian Kouamé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 20}, {'player': {'id': 4909, 'name': 'Jeremie Boga'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 13}, {'player': {'id': 43072, 'name': 'Jean-Philippe Krasso'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Côte d'Ivoire,3374,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,87e755da-1668-49e1-802f-23bb87116ef2,2,,,,3920398,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Côte d'Ivoire,3374,,0,,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 358410, 'name': 'Stanley Bobo Nwabali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 3923, 'name': 'Oluwasemilogo Adesewo Ibidapo Ajayi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 5455, 'name': 'William Troost-Ekong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 43779, 'name': 'Calvin Bassey Ughelumba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 11492, 'name': 'Temitayo Olufisayo Olaoluwa Aina'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 31949, 'name': 'Zaidu Sanusi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 3}, {'player': {'id': 24467, 'name': 'Frank Onyeka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 3647, 'name': 'Alex Iwobi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 16335, 'name': 'Samuel Chimerenka Chukwueze'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 3447, 'name': 'Ademola Lookman'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 11277, 'name': 'Victor James Osimhen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Nigeria,775,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,581b667f-6897-478d-8fd8-2fed8e05a3fe,3,,,,3920398,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Côte d'Ivoire,3374,['ed1b3583-6eaf-4f91-bbd8-8852830fa15f'],0,,,,,,,,,,,,,,,,,Nigeria,775,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ed1b3583-6eaf-4f91-bbd8-8852830fa15f,4,,,,3920398,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Côte d'Ivoire,3374,['581b667f-6897-478d-8fd8-2fed8e05a3fe'],0,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,80810b31-27a2-47ee-8233-4863757b3e74,1379,,,,3920398,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,80,Côte d'Ivoire,3374,['3105d182-a4c6-41ee-a3fe-80fcdc727dc1'],0,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3105d182-a4c6-41ee-a3fe-80fcdc727dc1,1380,,,,3920398,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,80,Côte d'Ivoire,3374,['80810b31-27a2-47ee-8233-4863757b3e74'],0,,,,,,,,,,,,,,,,,Nigeria,775,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,1.803403,,,,,,,,,,,,4f8ad237-8971-4b82-b03d-1f4007196148,5,,,"[61.0, 40.1]",3920398,0,,,,,2.9514492,,Right Foot,,,"[37.1, 44.7]",Ground Pass,,24.338652,,,,,William Troost-Ekong,5455.0,,,,,Kick Off,1,From Kick Off,Ademola Lookman,3447.0,Left Wing,2,Nigeria,775,['ac033d6f-fb8a-4652-82f2-318db280bcee'],0,,,,,,,,,,,,,,,,,Nigeria,775,00:00:00.736,Pass,
,,,,,,,,,,,,,,,,1.14874,,,,,,,,,,,,41b5d608-fd17-4fa6-98c6-23fa34d6935b,8,,,"[33.8, 41.2]",3920398,0,,,,,-1.4695395,,Right Foot,,,"[35.7, 22.5]",Ground Pass,,18.796276,,,,,Calvin Bassey Ughelumba,43779.0,,,,,,1,From Kick Off,William Troost-Ekong,5455.0,Center Back,2,Nigeria,775,['7aa93e7c-6b90-4ab2-8514-f1ed8c2e1617'],3,,,,,,,,,,,,,,,,,Nigeria,775,00:00:03.250,Pass,
,,,,,,,,,,,,,,,,3.253306,,,,,,,,,,,,b1cf641e-b82a-4120-8a73-08115a508e5a,11,,,"[43.7, 12.0]",3920398,0,,,,,0.9320547,,Left Foot,,,"[91.3, 76.1]",High Pass,,79.840904,,,,,Samuel Chimerenka Chukwueze,16335.0,,True,,,,1,From Kick Off,Calvin Bassey Ughelumba,43779.0,Left Center Back,2,Nigeria,775,['f054e5f1-5ea3-499d-8a30-491c87bc8a9c'],6,,,,,,,,,,,,,,,,,Nigeria,775,00:00:06.563,Pass,
,,,,,,,,,,,,,,,,1.582788,,,,,,,,,,,,67167317-29e6-48ff-8c6e-3d1ba2aa258a,15,,,"[26.7, 0.1]",3920398,0,,,,,0.20339788,,,,,"[42.7, 3.4]",High Pass,,16.33677,,,Incomplete,,Jeremie Boga,4909.0,,,,,Throw-in,1,From Throw In,Ghislain Konan,10039.0,Left Back,3,Côte d'Ivoire,3374,"['357d2889-7f6a-4129-a329-a3155c6c905a', '95fc6fd0-598a-49da-bade-942676185bbf']",28,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:28.490,Pass,
