50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.836341,,,,,,,,,,,13a350d6-3c37-4af5-aee0-89c6c2b57a13,17,,,"[42.3, 69.8]",3920394,0,,,,,-2.2378688,,Right Foot,,,"[36.0, 61.8]",,Ground Pass,,10.182829,,,,Nayef Aguerd,12149.0,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Morocco,788,['61ef835e-ca33-4a34-acd3-ca312f652d73'],12,,,,,,,,,,,,,,,,Morocco,788,00:00:12.260,Pass,
,,,,,,,,,,,,,,,,,1.789351,,,,,,,,,,,9cb77ad1-af7b-4455-872c-fe809c2f2905,20,,,"[36.7, 59.3]",3920394,0,,,,,-1.608579,,Right Foot,,,"[35.6, 30.2]",,Ground Pass,,29.120783,,,,Romain Saïss,5219.0,,,,,1,From Kick Off,Nayef Aguerd,12149.0,Right Center Back,2,Morocco,788,['c3e72e0f-78c5-4a04-938e-78ad33e7c507'],15,,,,,,,,,,,,,,,,Morocco,788,00:00:15.623,Pass,
,,,,,,,,,,,,,,,,,1.716473,,,,,,,,,,,e5985de4-f05d-4203-ab79-717d771582d7,23,,,"[43.6, 28.3]",3920394,0,,,,,1.1362884,,Left Foot,,,"[52.0, 46.4]",,Ground Pass,,19.954197,,,,Sofyan Amrabat,5234.0,,,,,1,From Kick Off,Romain Saïss,5219.0,Left Center Back,2,Morocco,788,['717e6a1f-7a6d-4e6d-a1c7-b3ccf208699f'],21,,,,,,,,,,,,,,,,Morocco,788,00:00:21.402,Pass,
,,,,,,,,,,,,,,,,,1.024748,,,,,,,,,,,24e4a274-985a-44bf-9bce-2a61157d7601,27,,,"[52.0, 48.9]",3920394,0,,,,,2.2421088,,Left Foot,,,"[43.5, 59.6]",,Ground Pass,,13.665284,,,,Nayef Aguerd,12149.0,,,,,1,From Kick Off,Sofyan Amrabat,5234.0,Center Defensive Midfield,2,Morocco,788,"['6525d176-881b-4263-92c5-d083b3385d6d', 'd0b1b24f-a463-4d11-9f6d-2fed0e64ce2c']",23,,,,,,,,,,,,,,,,Morocco,788,00:00:23.982,Pass,True
,,,,,,,,,,,,,,,,,4.375569,,,,,,,,,,,2d508f37-1c3b-4d25-8fe7-06ebcd37c726,30,,,"[51.1, 64.6]",3920394,0,,,,,0.16126671,,Left Foot,,,"[113.8, 74.8]",,High Pass,,63.524246,,,,Achraf Hakimi Mouh,5245.0,,,,,1,From Kick Off,Nayef Aguerd,12149.0,Right Center Back,2,Morocco,788,['716eac45-e312-4b1f-80ef-d75ea0c1f791'],27,,,,,,,,,,,,,,,,Morocco,788,00:00:27.375,Pass,
,,,,,,,,,,,,,,,,,1.28162,,,,,,,,,,,ccff215b-1fd2-427e-b713-c7bd46f45baf,34,,,"[118.4, 75.5]",3920394,0,,,,,-2.0254352,,Right Foot,,True,"[107.5, 53.2]",,Ground Pass,,24.821362,,Incomplete,,Youssef En-Nesyri,6301.0,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Morocco,788,"['a3d80ca2-7ec9-4054-bb82-70222f76384a', 'bbeff489-5f52-40c4-b057-909065fe97c1', 'de8d4dfb-1b88-4c7b-9e41-ca81d4b35b89']",34,,,,,,,,,,,,,,,,Morocco,788,00:00:34.356,Pass,True
,,,,,,,,,,,,,,,,,0.109448,,,,,,,,,,,bbe9b2d6-3d4b-49f3-86a9-f66f0a9c25f8,38,,,"[12.1, 20.0]",3920394,0,,,,,0.17073521,,Left Foot,,,"[15.0, 20.5]",,Low Pass,,2.942788,,Incomplete,,Tarryn Allarakhia,19426.0,,,,,1,Regular Play,Ibrahim Abdallah Hamad,389092.0,Left Center Back,3,Tanzania,4953,"['231e1929-cb41-42e4-8056-36da1b49e657', '32b95bd3-3532-416a-85a6-afb1a074397b']",38,,,,,,,,,,,,,,,,Tanzania,4953,00:00:38.672,Pass,
,,,,,,,,,,,,,,,,,1.005355,,,,,,,,,,,62039120-756e-401f-83b7-66224e53336c,41,,,"[41.4, 0.1]",3920394,0,,,,,2.0591302,,,,,"[38.0, 6.5]",,Low Pass,,7.2470684,,,,Novatus Dismas Miroshi,136055.0,,,,Throw-in,1,From Throw In,Mohamed Hussein Mohamed,105766.0,Left Back,4,Tanzania,4953,['d6d1a868-4540-4728-8112-ef6aa3c4eb2b'],59,,,,,,,,,,,,,,,,Tanzania,4953,00:00:59.874,Pass,
,,,,,,,,,,,,,,,,,0.798071,,,,,,,,,,,ffc7e3be-1cdb-4010-9af1-e57a9ac6b92d,44,,,"[37.7, 7.2]",3920394,1,,,,,-0.79873073,,Left Foot,,,"[41.4, 3.4]",,Low Pass,,5.3037724,,,,Mohamed Hussein Mohamed,105766.0,,,,,1,From Throw In,Novatus Dismas Miroshi,136055.0,Left Center Midfield,4,Tanzania,4953,['5ae81b10-5b1d-446e-803e-150fa9b701d9'],1,,,,,,,,,,,,,,,,Tanzania,4953,00:01:01.020,Pass,
,,,,,,,,,,,,,,,,,1.420573,,,,,,,,,,,7b85feb5-fab7-4267-899c-f90829b533fd,46,,,"[41.4, 3.4]",3920394,1,,,,,0.9856839,,Left Foot,,,"[52.0, 19.4]",,High Pass,,19.192707,,Incomplete,,Charles M'Mombwa,80307.0,,,,,1,From Throw In,Mohamed Hussein Mohamed,105766.0,Left Back,4,Tanzania,4953,"['25fc97b5-d843-4504-8c56-17b5c010a4be', 'd2f81083-d77b-4e9c-b06c-abfc3732232a']",1,,,,,,,,,,,,,,,,Tanzania,4953,00:01:01.818,Pass,
,,,,,,,,,,,,,,,,,1.1428,,,,,,,,,,,d2f81083-d77b-4e9c-b06c-abfc3732232a,48,,,"[68.1, 60.7]",3920394,1,,,,,2.6415975,,Right Foot,,,"[57.3, 66.6]",,High Pass,,12.306502,,,,Sofyan Amrabat,5234.0,,,,Recovery,1,Regular Play,Selim Amallah,23774.0,Left Center Midfield,5,Morocco,788,"['10305572-e0b3-460c-a761-d87776dc030f', '7b85feb5-fab7-4267-899c-f90829b533fd']",3,,,,,,,,,,,,,,,,Morocco,788,00:01:03.239,Pass,
,,,,,,,,,,,,,,,,,2.523333,,,,,,,,,,,b9fb87ba-40aa-4d10-a37f-56514a1cdfb8,52,,,"[51.1, 63.5]",3920394,1,,,,,-2.779941,,Right Foot,,,"[20.7, 52.0]",,Ground Pass,,32.50246,,,,Yassine Bounou,6785.0,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,5,Morocco,788,"['da7249d0-f3b4-4994-9dde-ccbdbd66e521', 'e786a477-8a0f-4c95-a540-c806ed39350d']",6,,,,,,,,,,,,,,,,Morocco,788,00:01:06.053,Pass,True
,,,,,,,,,,,,,,,,,1.257801,,,,,,,,,,,37255cea-7f04-46cc-9887-451d4c1b19bc,55,,,"[21.9, 52.8]",3920394,1,,,,,0.7378151,,Left Foot,,,"[28.5, 58.8]",,Ground Pass,,8.9196415,,,,Nayef Aguerd,12149.0,,,,,1,Regular Play,Yassine Bounou,6785.0,Goalkeeper,5,Morocco,788,['fbb72d38-c677-4830-915e-7765039a8887'],11,,,,,,,,,,,,,,,,Morocco,788,00:01:11.824,Pass,
,,,,,,,,,,,,,,,,,1.525626,,,,,,,,,,,cefccedd-5407-4769-8db4-a6534f6012d4,58,,,"[28.8, 59.6]",3920394,1,,,,,0.75762755,,Left Foot,,,"[43.6, 73.6]",,Ground Pass,,20.37253,,,,Achraf Hakimi Mouh,5245.0,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,5,Morocco,788,['573a70b2-2a67-441a-8dd1-78cc4ddd4de4'],14,,,,,,,,,,,,,,,,Morocco,788,00:01:14.194,Pass,
,,,,,,,,,,,,,,,,,1.394683,,,,,,,,,,,1fcf0993-2ffa-49b6-94bf-d954c90a8b6d,61,,,"[45.5, 74.4]",3920394,1,,,,,-2.2903001,,Right Foot,,,"[36.3, 63.9]",,Ground Pass,,13.9603,,,,Nayef Aguerd,12149.0,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,5,Morocco,788,['f1d8353f-dc21-48a8-9d55-4250f627f819'],16,,,,,,,,,,,,,,,,Morocco,788,00:01:16.907,Pass,
,,,,,,,,,,,,,,,,,1.834343,,,,,,,,,,,4cea10fa-bd8e-4e8b-910e-5f93bee6df28,64,,,"[44.3, 59.6]",3920394,1,,,,,0.54956,,Left Foot,,,"[68.3, 74.3]",,Ground Pass,,28.144094,,,,Hakim Ziyech,5237.0,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,5,Morocco,788,['8f8c25c7-6ff3-43ea-acc0-874c23072d03'],22,,,,,,,,,,,,,,,,Morocco,788,00:01:22.570,Pass,
,,,,,,,,,,,,,,,,,2.375925,,,,,,,,,,,346f64af-fa65-4754-a164-814e45ad04c5,67,,,"[67.6, 76.0]",3920394,1,,,,,-0.6360755,,Left Foot,,,"[100.1, 52.0]",,High Pass,,40.401115,,Incomplete,,Youssef En-Nesyri,6301.0,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,5,Morocco,788,"['40d8779e-1268-43c3-996e-d4cebc8a706e', 'c1716bcd-1d9a-4ac2-8864-f9462eaefc69']",25,,,,,,,,,,,,,,,,Morocco,788,00:01:25.548,Pass,
,,,,,,,,,,,,,,,,,0.764303,,,,,,,,,,,69f4c3fe-f68b-43e4-a5bb-192b04d54db2,72,,,"[22.0, 26.4]",3920394,1,,,,,0.33993036,,Right Foot,,,"[30.2, 29.3]",,Ground Pass,,8.6977005,,,,Himid Mao Mkami,86067.0,,,,,1,Regular Play,Ibrahim Abdallah Hamad,389092.0,Left Center Back,6,Tanzania,4953,['c013fa98-c815-4285-b5f6-2027c1d45f89'],29,,,,,,,,,,,,,,,,Tanzania,4953,00:01:29.667,Pass,
,,,,,,,,,,,,,,,,,1.419851,,,,,,,,,,,14cb633d-1689-46f7-b65e-1765b7184d81,75,,,"[36.3, 33.1]",3920394,1,,,,,2.0191946,,Right Foot,,,"[27.4, 51.6]",,Ground Pass,,20.529491,,,,Haji Mnoga,51494.0,,,,,1,Regular Play,Himid Mao Mkami,86067.0,Center Defensive Midfield,6,Tanzania,4953,['40aeeef2-609f-4d80-853e-a925ab68fdce'],32,,,,,,,,,,,,,,,,Tanzania,4953,00:01:32.840,Pass,
,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,81b323d8-717e-4200-abe9-d77a87c8b31c,79,,,"[27.4, 49.9]",3920394,1,,,,,-2.816637,,Right Foot,,,"[8.7, 43.6]",,Ground Pass,,19.732714,,,,Aishi Manula,103262.0,,,,,1,Regular Play,Haji Mnoga,51494.0,Right Back,6,Tanzania,4953,"['3576b191-f830-4566-a1c7-8153820ad49c', '4960deb5-6806-43c1-978f-377b38d22904']",34,,,,,,,,,,,,,,,,Tanzania,4953,00:01:34.300,Pass,True
,,,,,,,,,,,,,,,,,1.721831,,,,,,,,,,,10bea70d-f646-4640-b420-be84c792177c,82,,,"[8.7, 43.6]",3920394,1,,,,,-0.48118967,,Right Foot,,,"[42.6, 25.9]",,High Pass,,38.242645,,,,Novatus Dismas Miroshi,136055.0,,,,,1,Regular Play,Aishi Manula,103262.0,Goalkeeper,6,Tanzania,4953,['66027405-1194-447e-a077-dc7b47a9d7f6'],36,,,,,,,,,,,,,,,,Tanzania,4953,00:01:36.740,Pass,
,,,,,,,,,,,,,,,,,2.853515,,,,,,,,,,,fd0c5833-4aa5-4fc7-b11b-f7d66d252d72,84,,,"[42.9, 25.9]",3920394,1,,,,,-0.5435874,,Head,,,"[70.7, 9.1]",,High Pass,,32.481995,,Incomplete,,Tarryn Allarakhia,19426.0,,,,,1,Regular Play,Novatus Dismas Miroshi,136055.0,Left Center Midfield,6,Tanzania,4953,"['1b8e1730-c1fd-47d9-8f9a-7efb0f100717', '788d2293-c0c7-4628-9e8b-69500e61c794']",38,,,,,,,,,,,,,,,,Tanzania,4953,00:01:38.462,Pass,
,,,,,,,,,,,,,,,,,1.338142,,,,,,,,,,,de7b6d30-a117-40df-ac6b-64b900deee1e,88,,,"[69.7, 0.1]",3920394,1,,,,,1.6335709,,,,,"[68.6, 17.6]",,Low Pass,,17.534538,,,,Tarryn Allarakhia,19426.0,,,,Throw-in,1,From Throw In,Mohamed Hussein Mohamed,105766.0,Left Back,7,Tanzania,4953,['e0a7c1c9-e8f3-4928-a545-6e6e88718b81'],57,,,,,,,,,,,,,,,,Tanzania,4953,00:01:57.854,Pass,
,,,,,,,,,,,,,,,,,0.890331,,,,,,,,,,,76d5d3f5-72dc-4a20-abe1-e874af538a1a,91,,,"[68.1, 18.6]",3920394,1,,,,,-1.7307094,,Left Foot,,,"[66.1, 6.2]",,Ground Pass,,12.560255,,,,Mohamed Hussein Mohamed,105766.0,,,,,1,From Throw In,Tarryn Allarakhia,19426.0,Left Wing,7,Tanzania,4953,"['879529f2-8e1b-4acf-8bf6-8cbf1364adb1', 'c2e114e2-116c-471d-acf3-75ba1b2dd02f']",59,,,,,,,,,,,,,,,,Tanzania,4953,00:01:59.192,Pass,True
,,,,,,,,,,,,,,,,,0.126433,,,,,,,,,,,991fe3ae-bbca-461e-8978-afdce73790b7,95,,,"[64.5, 3.8]",3920394,2,,,,,0.0,,Left Foot,,,"[67.1, 3.8]",,Low Pass,,2.6,,Incomplete,,Charles M'Mombwa,80307.0,,,,,1,From Throw In,Mohamed Hussein Mohamed,105766.0,Left Back,7,Tanzania,4953,"['4cc75aba-41f4-47b2-a6bf-c2a6f7fa4cf7', '658a9f46-8ceb-4647-87e1-8a2ea774dc0a', 'ee40581c-09ff-4aa6-8e3d-f5665924e8bc']",0,,,,,,,,,,,,,,,,Tanzania,4953,00:02:00.585,Pass,True
,,,,,,,,,,,,,,,,,1.700013,,,,,,,,,,,d463367f-ba63-4941-a144-46fe9920d7ad,99,,,"[44.0, 5.0]",3920394,2,,,,,0.1746722,,Left Foot,,,"[76.3, 10.7]",,High Pass,,32.799084,,Incomplete,,Charles M'Mombwa,80307.0,,,,Recovery,1,From Throw In,Ibrahim Abdallah Hamad,389092.0,Left Center Back,7,Tanzania,4953,"['0cb1dcd8-0624-4c33-b622-53f77c962bfe', '38cc0160-45a7-4329-9709-a371bbfbc963', '9d619d41-2b7c-40a1-9cca-a7012609c3bd']",3,,,,,,,,,,,,,,,,Tanzania,4953,00:02:03.176,Pass,True
,,,,,,,,,,,True,,,,,,2.004123,,,,,,,,,,,38cc0160-45a7-4329-9709-a371bbfbc963,101,,,"[43.8, 69.4]",3920394,2,,,,,0.20902294,,Other,,,"[57.0, 72.2]",,Low Pass,,13.493702,,,,Azzedine Ounahi,46258.0,,,,Interception,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,8,Morocco,788,"['4a6335f2-5e05-433a-b84e-cf507e9df703', 'd463367f-ba63-4941-a144-46fe9920d7ad']",4,,,,,,,,,,,,,,,,Morocco,788,00:02:04.876,Pass,
,,,,,,,,,,,,,,,,,1.560014,,,,,,,,,,,e7ea3e07-2755-4437-b40e-741397c3f289,104,,,"[73.6, 67.5]",3920394,2,,,,,0.47758397,,Right Foot,,,"[85.0, 73.4]",,Ground Pass,,12.836277,,,,Hakim Ziyech,5237.0,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,8,Morocco,788,['e3fcbfe5-6c71-4b67-9eeb-e065ffabfc2d'],9,,,,,,,,,,,,,,,,Morocco,788,00:02:09.469,Pass,
,,,,,,,,,,,,,,,,,0.180138,,,,,,,,,,,59231c8e-4735-4d09-a237-56183e0e1a89,107,,,"[86.0, 73.4]",3920394,2,,,,,-0.9272952,,Left Foot,,,"[87.5, 71.4]",,Low Pass,,2.5,,Incomplete,,Youssef En-Nesyri,6301.0,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,8,Morocco,788,"['1a0663bf-ec8a-4d74-be4b-eb0848668ea6', 'c61ff797-fdf4-4cfd-9616-6d6af8495cd3']",11,,,,,,,,,,,,,,,,Morocco,788,00:02:11.971,Pass,
,,,,,,,,,,,,,,,,,0.897828,,,,,,,,,,,210ef3ad-7fc5-41d6-a460-f3a250751387,111,,,"[16.0, 44.5]",3920394,2,,,,,0.25962964,,Right Foot,,,"[28.8, 47.9]",,Ground Pass,,13.243867,,,,Mudathiri Yahya,136057.0,,,,Recovery,1,From Counter,Haji Mnoga,51494.0,Right Back,9,Tanzania,4953,"['64943c02-0e47-4e59-a61d-09b1e8b9798b', '8d039753-9db5-4d1c-b7b4-ef86076b4cdf']",14,,,,,,,,,,,,,,,,Tanzania,4953,00:02:14.366,Pass,True
,,,,,,,,,,,,,,,,,0.967518,,,,,,,,,,,a7d94f25-8b89-465c-883a-e84fb08cdc38,114,,,"[35.8, 47.0]",3920394,2,,,,,-0.12832323,,Right Foot,,,"[51.3, 45.0]",,Ground Pass,,15.6285,,Unknown,,Charles M'Mombwa,80307.0,,,,,1,From Counter,Mudathiri Yahya,136057.0,Right Center Midfield,9,Tanzania,4953,['5d8c59ee-100b-4631-a40c-5dd79dda8f74'],16,,,,,,,,,,,,,,,,Tanzania,4953,00:02:16.439,Pass,
,,,,,,,,,,,,,,,,,1.649251,,,,,,,,,,,89e8e678-e2fe-4d9b-97d0-03e83482ee86,119,,,"[41.9, 45.0]",3920394,2,,True,,,1.6718997,,Left Foot,,,"[40.5, 58.8]",,Ground Pass,,13.870832,,,,Haji Mnoga,51494.0,,,,Free Kick,1,From Free Kick,Himid Mao Mkami,86067.0,Center Defensive Midfield,10,Tanzania,4953,['fab369e5-57d7-4e37-abf6-e28d7d75d64f'],27,,,,,,,,,,,,,,,,Tanzania,4953,00:02:27.515,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,cf13dc7f-55f7-4f20-be84-40e61a3b2f1f,121,,,"[40.0, 59.6]",3920394,2,,,,,-1.5280873,,Right Foot,,,"[40.5, 47.9]",,Ground Pass,,11.710679,,,,Himid Mao Mkami,86067.0,,,,,1,From Free Kick,Haji Mnoga,51494.0,Right Back,10,Tanzania,4953,['25c023de-a3b2-4dfe-afbe-28fa7d2017f5'],29,,,,,,,,,,,,,,,,Tanzania,4953,00:02:29.223,Pass,
