50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,2.685544,,,,,,,,,,,,aa1236d0-cf83-4f0a-8e47-1a7ab7acba49,16,,"[55.7, 72.7]",3922838,0,,,,-0.21961412,,Head,,,"[78.1, 67.7]",,High Pass,,22.951252,,,Sébastien Haller,8673.0,,,,,Recovery,1,Regular Play,Wilfried Stephane Singo,36539.0,Right Back,4,Côte d'Ivoire,3374,"['5fb2859e-f7ad-4873-a842-fb5672dea763', 'af595d53-e779-4309-839b-272a7b8ca714']",26,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:26.399,Pass,
,,,,,,,,,,,,,,1.941137,,,,,,,,,,,,4705fd40-e81b-474f-ac2a-59979f6bd4f2,19,,"[78.1, 67.7]",3922838,0,,,True,1.3315648,,,,,"[80.1, 75.9]",,High Pass,,8.440379,,,Max-Alain Gradel,4416.0,,,,,,1,Regular Play,Sébastien Haller,8673.0,Center Forward,4,Côte d'Ivoire,3374,"['7f92bcca-9c37-49fe-a0b0-88db662e80e6', 'd051a57d-603a-49f0-a860-111cfce21835']",29,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:29.084,Pass,True
,,,,,,,,,,,,,,1.162847,,,,,,,,,,,,00e93b2a-0bee-4beb-81fb-037d3c4da5e6,23,,"[82.4, 76.1]",3922838,0,,,,-1.1003921,,Left Foot,,,"[88.4, 64.3]",,Ground Pass,,13.237824,,,Sébastien Haller,8673.0,,,,,,1,Regular Play,Max-Alain Gradel,4416.0,Right Wing,4,Côte d'Ivoire,3374,"['0d45e272-76c1-4981-8278-d79dbadb443f', '12415379-5e9a-4e86-9cc2-2da78f363dd7']",33,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:33.534,Pass,True
,,,,,,,,,,,,,,1.365373,,,,,,,,,,,,16caf0a4-ff64-4372-b518-36279fffa559,25,,"[88.4, 64.3]",3922838,0,,,,0.53728473,,Right Foot,,,"[97.8, 69.9]",,High Pass,,10.941664,Incomplete,,Max-Alain Gradel,4416.0,,,,,,1,Regular Play,Sébastien Haller,8673.0,Center Forward,4,Côte d'Ivoire,3374,"['1f7eebfe-046e-4fb4-a8f0-8a41b98eb55b', '33ef7684-a58a-460f-9caa-2835341fe419']",34,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:34.697,Pass,
,,,,,,,,,,,,,,0.950335,,,,,,,,,,,,925f608c-4410-4739-ab89-e3a219fed650,29,,"[41.5, 14.5]",3922838,0,,,,-1.5707964,,Left Foot,,,"[41.5, 8.3]",,Low Pass,,6.2,Incomplete,,Yoane Wissa,7294.0,,,,,Recovery,1,Regular Play,Gaël Kakuta,3130.0,Center Attacking Midfield,4,Côte d'Ivoire,3374,"['86e28c55-1fab-4e20-9d20-c84ec93ebbbb', '8fbfff84-0348-4c66-9bfe-bd531ba658c8']",37,,,,,,,,,,,,,,,,,Congo DR,4881,00:00:37.981,Pass,
,,,,,,,,,,,,,,1.151228,,,,,,,,,,,,2c57a5c8-490f-4447-b700-3bcbce1734bf,33,,"[90.8, 69.5]",3922838,0,,,,-0.9425612,,Right Foot,True,,"[106.2, 48.3]",,High Pass,,26.203053,Incomplete,,Simon Adingra,105392.0,,,,,,1,Regular Play,Wilfried Stephane Singo,36539.0,Right Back,4,Côte d'Ivoire,3374,"['33a2d04c-861a-4185-84bf-17ab519a5e1f', '8334e1b8-29c7-47ae-8ce9-470367f5a48a']",40,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:40.498,Pass,
,,,,,,,,,,,,,,3.521823,,,,,,,,,,,,c7605c10-97e9-411a-a3c0-a720666a120c,36,,"[76.0, 44.0]",3922838,0,,,,-2.5341246,,Right Foot,,,"[40.9, 19.6]",,High Pass,,42.74775,,,Obite Evan Ndicka,7713.0,,,,,Recovery,1,Regular Play,Seko Fofana,7791.0,Left Center Midfield,4,Côte d'Ivoire,3374,['f9bd95bc-dc5b-4625-8244-2333e78cc7c2'],45,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:45.401,Pass,
,,,,,,,,,,,,,,2.681761,,,,,,,,,,,,f26baa2d-51b1-423e-a672-6b4bf53deedf,39,,"[32.4, 17.3]",3922838,0,,,,1.6888348,,Left Foot,,,"[28.7, 48.5]",,Ground Pass,,31.418625,,,Willy Boly,9933.0,,,,,,1,Regular Play,Obite Evan Ndicka,7713.0,Left Center Back,4,Côte d'Ivoire,3374,['29205bf9-0567-41f5-97fa-ff09914112c9'],52,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:52.759,Pass,
,,,,,,,,,,,,,,1.537744,,,,,,,,,,,,a00b5568-f42d-4139-9b8b-eb332388b3c6,42,,"[28.7, 48.5]",3922838,0,,,,-1.2887975,,Right Foot,,,"[34.9, 27.1]",,Ground Pass,,22.280035,,,Obite Evan Ndicka,7713.0,,,,,,1,Regular Play,Willy Boly,9933.0,Right Center Back,4,Côte d'Ivoire,3374,['2ef600dd-d02a-4e46-bb53-4f078607f010'],55,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:55.587,Pass,
,,,,,,,,,,,,,,1.925903,,,,,,,,,,,,03eb90f0-a967-468a-a715-f842a68ae863,45,,"[41.6, 27.7]",3922838,1,,,,1.7007136,,Left Foot,,,"[39.0, 47.6]",,Ground Pass,,20.06913,,,Willy Boly,9933.0,,,,,,1,Regular Play,Obite Evan Ndicka,7713.0,Left Center Back,4,Côte d'Ivoire,3374,['8c3131ad-6c67-4f75-9ccd-0c70586ccaf8'],0,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:00.001,Pass,
,,,,,,,,,,,,,,1.264354,,,,,,,,,,,,01131422-c645-4408-af8b-0e387f89c063,48,,"[40.7, 52.8]",3922838,1,,,,1.0740346,,Right Foot,,,"[51.0, 71.8]",,Ground Pass,,21.612265,,,Wilfried Stephane Singo,36539.0,,,,,,1,Regular Play,Willy Boly,9933.0,Right Center Back,4,Côte d'Ivoire,3374,['648b735e-6a23-4644-8ad2-fcfcd4efd555'],3,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:03.042,Pass,
,,,,,,,,,,,,,,3.526571,,,,,,,,,,,,cffc4f7b-9364-4c31-bf66-f65dcf66983d,51,,"[56.5, 72.0]",3922838,1,,,,-0.3933303,,Right Foot,,,"[110.0, 49.8]",,High Pass,,57.923138,Incomplete,,Sébastien Haller,8673.0,,,,,,1,Regular Play,Wilfried Stephane Singo,36539.0,Right Back,4,Côte d'Ivoire,3374,"['6c5f19d1-0c71-4061-8107-4fa0d7dd8208', 'afe25609-99d3-4958-a2df-da3ed7f3a324']",6,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:06.454,Pass,
,,,,,,,,,,,,,,1.707747,,,,,,,,,,,,a65429b2-236a-4d9a-8c74-44264e5026a1,54,,"[5.4, 37.4]",3922838,1,True,,,-0.59053427,,Keeper Arm,,,"[23.6, 25.2]",,Ground Pass,,21.910728,,,Henoc Inonga Baka,105946.0,,,,,,1,Regular Play,Lionel Mpasi-Nzau,35413.0,Goalkeeper,5,Congo DR,4881,['5e1e8eb3-0058-4b40-9712-79f3e59f66e3'],15,,,,,,,,,,,,,,,,,Congo DR,4881,00:01:15.060,Pass,
,,,,,,,,,,,,,,1.754193,,,,,,,,,,,,d199a448-acd1-4ab1-ac50-043bc2458b14,56,,"[23.8, 25.0]",3922838,1,,,,1.5844474,,Right Foot,,,"[23.4, 54.3]",,Ground Pass,,29.30273,,,Chancel Mbemba Mangulu,3044.0,,,,,,1,Regular Play,Henoc Inonga Baka,105946.0,Left Center Back,5,Congo DR,4881,['58988134-2a09-484d-a36b-ee21386a6d63'],18,,,,,,,,,,,,,,,,,Congo DR,4881,00:01:18.866,Pass,
,,,,,,,,,,,,,,0.900766,,,,,,,,,,,,72c0232c-f8ca-4a28-87f8-3b5da91d3ab0,59,,"[35.8, 55.8]",3922838,1,,,,-0.47145995,,Right Foot,,,"[46.0, 50.6]",,Ground Pass,,11.449018,,,Samuel Moutoussamy,4412.0,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,5,Congo DR,4881,['4363dc01-e780-4373-b91d-036b2f135b2e'],24,,,,,,,,,,,,,,,,,Congo DR,4881,00:01:24.815,Pass,
,,,,,,,,,,,,,,1.415322,,,,,,,,,,,,007ed49e-28bd-431b-a98b-1a03366e0cf8,62,,"[51.2, 60.7]",3922838,1,,,,1.111459,,Left Foot,,,"[60.4, 79.3]",,Ground Pass,,20.750904,,,Gedeon Kalulu Kyatengwa,30193.0,,,,,,1,Regular Play,Samuel Moutoussamy,4412.0,Left Defensive Midfield,5,Congo DR,4881,['37418554-41e4-4b33-b7c4-2f04f1dedf76'],27,,,,,,,,,,,,,,,,,Congo DR,4881,00:01:27.583,Pass,
,,,,,,,,,,,,,,0.974872,,,,,,,,,,,,c1ccc5ac-b669-4916-bcff-621434fb8699,65,,"[57.2, 79.1]",3922838,1,,,,-1.5147802,,Right Foot,,,"[57.8, 68.4]",,Ground Pass,,10.716809,,,Samuel Moutoussamy,4412.0,,,,,,1,Regular Play,Gedeon Kalulu Kyatengwa,30193.0,Right Back,5,Congo DR,4881,['24d860e5-43a0-49b9-a904-c12698f84594'],29,,,,,,,,,,,,,,,,,Congo DR,4881,00:01:29.954,Pass,
,,,,,,,,,,,,,,1.021048,,,,,,,,,,,,f7aa0d1f-d23c-4fcd-8be5-a1023a5c228f,68,,"[57.8, 68.4]",3922838,1,,,,-3.1156244,,Left Foot,,,"[42.4, 68.0]",,Ground Pass,,15.405194,,,Chancel Mbemba Mangulu,3044.0,,,,,,1,Regular Play,Samuel Moutoussamy,4412.0,Left Defensive Midfield,5,Congo DR,4881,['79a0005f-6b8f-434c-bc71-3d265df277e2'],31,,,,,,,,,,,,,,,,,Congo DR,4881,00:01:31.845,Pass,
,,,,,,,,,,,,,,1.834797,,,,,,,,,,,,e2f18451-ba1a-48a0-8041-5b1519958ee0,71,,"[50.3, 66.9]",3922838,1,,,,-0.3641848,,Right Foot,,,"[90.7, 51.5]",,High Pass,,43.235634,,,Cédric Bakambu,6862.0,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,5,Congo DR,4881,['1e2c4fa2-d08f-4f6a-80de-bc1c1cd94368'],35,,,,,,,,,,,,,,,,,Congo DR,4881,00:01:35.542,Pass,
,,,,,,,,,,,,,,1.222156,,,,,,,,,,,,b6b268d0-a986-46a9-b973-894a581d0e26,73,,"[90.7, 51.5]",3922838,1,,,,1.2578951,,Head,,,"[92.9, 58.3]",,Low Pass,,7.1470275,Incomplete,,Meschak Elia,35684.0,,,,,,1,Regular Play,Cédric Bakambu,6862.0,Center Forward,5,Congo DR,4881,"['29797f29-7f0e-459d-b3e7-ab2816412132', 'f0934fe2-8984-4ae9-b5e3-54c460c07ba4']",37,,,,,,,,,,,,,,,,,Congo DR,4881,00:01:37.537,Pass,
,,,,,,,,,,,,,,0.610737,,,,,,,,,,,,013072dc-b2f8-40a3-904c-a987364f5ed0,77,,"[26.6, 19.6]",3922838,1,,,,0.22082877,,Left Foot,,,"[36.4, 21.8]",,Ground Pass,,10.043903,,,Jean Michaël Seri,3359.0,,,,,,1,Regular Play,Ghislain Konan,10039.0,Left Back,6,Côte d'Ivoire,3374,['69b35e21-86c1-4695-85f2-15b37714bf9f'],39,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:39.412,Pass,
,,,,,,,,,,,,,,1.538472,,,,,,,,,,,,904b40e6-29c2-4769-a328-42021643eebc,80,,"[37.9, 22.6]",3922838,1,,,,-1.5927708,,Right Foot,,,"[37.5, 4.4]",,Ground Pass,,18.204395,,,Seko Fofana,7791.0,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Center Defensive Midfield,6,Côte d'Ivoire,3374,['9bdfe4db-5f03-4a11-b67c-eaca38eff942'],41,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:41.001,Pass,
,,,,,,,,,,,,,,1.229602,,,,,,,,,,,,fefc4893-8991-454b-ab3c-880eb9a8f9e1,83,,"[46.7, 14.5]",3922838,1,,,,-0.52506757,,Right Foot,,,"[61.2, 6.1]",,Ground Pass,,16.757387,,,Simon Adingra,105392.0,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Center Midfield,6,Côte d'Ivoire,3374,['6befe430-f424-42e9-afa7-65d2e006d398'],45,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:45.621,Pass,
,,,,,,,,,,,,,,1.26804,,,,,,,,,,,,7c3195f9-e71c-4e96-b228-e431c7aaac8e,92,,"[69.4, 8.3]",3922838,1,,,,2.5378432,,Right Foot,,,"[63.6, 12.3]",,Ground Pass,,7.045566,,,Ghislain Konan,10039.0,,,,,,1,Regular Play,Simon Adingra,105392.0,Left Wing,6,Côte d'Ivoire,3374,"['1a252995-b21b-4196-bb3c-2baacc8c7bf6', '4557c01b-e907-4385-8d84-3647ab956d69']",51,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:51.470,Pass,True
,,,,,,,,,,,,,,1.761666,,,,,,,,,,,,4251b6d8-ab43-41a2-93a1-2e4422325d7d,96,,"[61.4, 22.2]",3922838,1,,,,1.8616494,,Right Foot,,,"[52.3, 52.6]",,Ground Pass,,31.73279,,,Willy Boly,9933.0,,,,,,1,Regular Play,Ghislain Konan,10039.0,Left Back,6,Côte d'Ivoire,3374,"['7f9460f0-374e-492d-bc37-de0cd03d1625', '81084df3-4bf5-40fa-98e3-9a0ea5fa2d96']",54,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:54.491,Pass,True
,,,,,,,,,,,,,,1.253844,,,,,,,,,,,,023dbca0-3d31-48ba-bd67-1fb3c99c1d09,99,,"[55.7, 58.5]",3922838,1,,,,1.0480072,,Right Foot,,,"[62.5, 70.3]",,Ground Pass,,13.619104,,,Wilfried Stephane Singo,36539.0,,,,,,1,Regular Play,Willy Boly,9933.0,Right Center Back,6,Côte d'Ivoire,3374,['02f3ec33-6d68-46db-ba79-8d8c4639b756'],57,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:57.996,Pass,
,,,,,,,,,,,,,,1.374549,,,,,,,,,,,,445b064b-2b69-40cb-a232-58eb500923ef,102,,"[62.5, 70.3]",3922838,2,,,,-2.9500313,,Right Foot,,,"[46.0, 67.1]",,Ground Pass,,16.807438,,,Willy Boly,9933.0,,,,,,1,Regular Play,Wilfried Stephane Singo,36539.0,Right Back,6,Côte d'Ivoire,3374,['5f19c9c5-7f46-4839-ac6e-f8de0d182631'],3,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:03.051,Pass,
,,,,,,,,,,,,,,1.169539,,,,,,,,,,,,1f259a5c-b0ab-4b63-850b-f0ead37bf875,105,,"[46.0, 67.1]",3922838,2,,,,-1.7385594,,Right Foot,,,"[41.8, 42.3]",,Ground Pass,,25.153131,,,Obite Evan Ndicka,7713.0,,,,,,1,Regular Play,Willy Boly,9933.0,Right Center Back,6,Côte d'Ivoire,3374,['1f272bf2-8ca5-477f-9665-7ebef3e5119d'],6,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:06.781,Pass,
,,,,,,,,,,,,,,1.45362,,,,,,,,,,,,d597df61-3f42-4932-80ea-bff73a980309,108,,"[41.8, 42.3]",3922838,2,,,,-1.380808,,Left Foot,,,"[48.8, 5.9]",,Ground Pass,,37.066967,,,Ghislain Konan,10039.0,,,,,,1,Regular Play,Obite Evan Ndicka,7713.0,Left Center Back,6,Côte d'Ivoire,3374,['f329d30e-3bfe-4ed6-9d50-dd17991e0d95'],9,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:09.617,Pass,
,,,,,,,,,,,,,,1.143341,,,,,,,,,,,,28225f97-56c8-4ba9-8afb-b7988d2a30e9,111,,"[48.8, 5.9]",3922838,2,,,,-0.23449412,,Left Foot,,,"[66.8, 1.6]",,Ground Pass,,18.506485,,,Simon Adingra,105392.0,,,,,,1,Regular Play,Ghislain Konan,10039.0,Left Back,6,Côte d'Ivoire,3374,['0b1f6c62-82be-4a32-9747-e5107583d45e'],11,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:11.979,Pass,
,,,,,,,,,,,,,,0.994426,,,,,,,,,,,,93a71577-8f90-4b56-b83b-35d7279d51b9,116,,"[82.8, 1.9]",3922838,2,,,,2.1001925,,Right Foot,,,"[77.3, 11.3]",,Ground Pass,,10.890821,,,Seko Fofana,7791.0,,,,,,1,Regular Play,Simon Adingra,105392.0,Left Wing,6,Côte d'Ivoire,3374,"['42a86849-de5a-487c-bd35-4dd073cee3c6', '52e8b714-6b38-4d06-99d1-76a38779deaa', 'ba74f0d8-419e-42b8-98fd-a33f5b855b72']",16,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:16.854,Pass,True
,,,,,,,,,,,,,,0.866523,,,,,,,,,,,,de21e92e-300a-492b-befb-f0be0509db76,120,,"[77.5, 9.3]",3922838,2,,,,-2.9587271,,Right Foot,,,"[62.9, 6.6]",,Ground Pass,,14.847559,,,Ghislain Konan,10039.0,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Center Midfield,6,Côte d'Ivoire,3374,"['7a2a3655-9d69-4154-8494-8d1b60123c0f', 'e8c12ceb-50d6-470f-bbb2-608c22ab6054']",19,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:19.054,Pass,True
