50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.150844,,,,,,,,,,,,,,fd67efe7-3efc-47e7-b782-8197198710ac,17,,,"[43.9, 15.3]",3922241,0,,,,0.14855728,,Right Foot,,,,"[58.6, 17.5]",Ground Pass,,14.863714,,,,Jovane Eduardo Borges Cabral,10598.0,,,,,1,From Kick Off,Roberto Lopes,36271.0,Left Center Back,2,Cape Verde Islands,4924,['d46e87d1-4530-4330-bbd6-d292d7dcebb0'],11,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:00:11.818,Pass,
,,,,,,,,,,,,,,,,,0.889261,,,,,,,,,,,,,,382820f7-ab48-4692-9376-03a4d4c1a7b7,21,,,"[57.4, 17.9]",3922241,0,,,,-1.7033478,,Left Foot,,,,"[55.8, 5.9]",Ground Pass,,12.106196,,,,João Paulo Moreira Fernandes,133038.0,,,,,1,From Kick Off,Jovane Eduardo Borges Cabral,10598.0,Left Wing,2,Cape Verde Islands,4924,"['e15dd773-bc54-45f6-9613-694ebc14bbf5', 'ebdd2716-0490-4eba-9ecb-33f1891ff39c']",13,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:00:13.417,Pass,True
,,,,,,,,,,,,,,,,,0.751897,,,,,,,,,,,,,,5fb01c47-9262-42bb-a9ed-98462d890744,24,,,"[55.6, 7.0]",3922241,0,,,,1.3318598,,Left Foot,,,,"[57.5, 14.8]",Ground Pass,,8.028076,,,,Jovane Eduardo Borges Cabral,10598.0,,,,,1,From Kick Off,João Paulo Moreira Fernandes,133038.0,Left Back,2,Cape Verde Islands,4924,['9cf883f4-db57-459f-bb17-e02d9e81a7c6'],16,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:00:16.589,Pass,
,,,,,,,,,,,,,,,,,1.082733,,,,,,,,,,,,,,a28eeceb-995d-46c7-ba55-bdf1ecdee905,27,,,"[63.1, 18.9]",3922241,0,,,,1.9277083,,Right Foot,,,,"[56.5, 36.6]",Ground Pass,,18.890474,,,,Kevin Lenini Gonçalves Pereira de Pina,132800.0,,,,,1,From Kick Off,Jovane Eduardo Borges Cabral,10598.0,Left Wing,2,Cape Verde Islands,4924,['2be015a9-5adb-4b97-bd7a-c2d2d030e1e7'],19,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:00:19.194,Pass,
,,,,,,,,,,,,,,,,,2.767214,,,,,,,,,,,,,,15b10e76-dbd8-4054-9a26-ca46cf4185fb,30,,,"[56.3, 38.5]",3922241,0,,,,0.70648074,,Right Foot,,,,"[98.6, 74.6]",High Pass,,55.610252,,,,Ryan Isaac Mendes da Graça,40485.0,,,,,1,From Kick Off,Kevin Lenini Gonçalves Pereira de Pina,132800.0,Left Defensive Midfield,2,Cape Verde Islands,4924,['494e93b4-5ea6-44d7-baf2-62772ded1d26'],21,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:00:21.457,Pass,
,,,,,,,,,,,,,,,,,2.441838,,,,,,,,,,,,,,cb858b5f-8cef-49a3-8558-1227c8f3a148,37,,,"[93.9, 72.3]",3922241,0,,,,2.8598208,,Right Foot,,,,"[71.1, 78.9]",Low Pass,,23.736048,,,,Steven Moreira,7197.0,,,,Recovery,1,From Kick Off,Ryan Isaac Mendes da Graça,40485.0,Right Wing,2,Cape Verde Islands,4924,"['d41f06c5-94ad-4186-a34e-b25a72fec2b6', 'e75e984b-18aa-4265-8c39-d2bc686b317c']",25,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:00:25.998,Pass,True
,,,,,,,,,,,,,,,,,0.906665,,,,,,,,,,,,,,c1aa05f8-137f-4b42-8cac-aaea43be7587,40,,,"[70.9, 78.5]",3922241,0,,,,-1.463681,,Right Foot,,,,"[71.9, 69.2]",Ground Pass,,9.353609,,,,Kevin Lenini Gonçalves Pereira de Pina,132800.0,,,,,1,From Kick Off,Steven Moreira,7197.0,Right Back,2,Cape Verde Islands,4924,['cee5e068-aed2-4ef1-ac45-963c58dadfa3'],30,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:00:30.067,Pass,
,,,,,,,,,,,,,,,,,0.953059,,,,,,,,,,,,,,9657b016-9a1e-4079-82a7-0f04a8c5c8c5,43,,,"[71.9, 69.2]",3922241,0,,,,1.8743671,,Left Foot,,,,"[69.3, 77.5]",Ground Pass,,8.6977005,,,,Steven Moreira,7197.0,,,,,1,From Kick Off,Kevin Lenini Gonçalves Pereira de Pina,132800.0,Left Defensive Midfield,2,Cape Verde Islands,4924,['79c31fe9-073b-4080-93fb-13ab8cabac9f'],31,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:00:31.032,Pass,
,,,,,,,,,,,,,,,,,1.4459,,,,,,,,,,,,,,24fafd37-efdb-4175-98b4-6596f4f43913,46,,,"[69.3, 77.5]",3922241,0,,,,-2.9041214,,Right Foot,,,,"[53.6, 73.7]",Ground Pass,,16.153328,,,,Logan Costa,45557.0,,,,,1,From Kick Off,Steven Moreira,7197.0,Right Back,2,Cape Verde Islands,4924,['b54fa669-b8f8-44a9-883f-b30d507b9f55'],33,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:00:33.327,Pass,
,,,,,,,,,,,,,,,,,2.157349,,,,,,,,,,,,,,7115dc49-d7e4-4d81-9775-546284c3ad7e,50,,,"[56.0, 75.6]",3922241,0,,,,-0.33872548,,Right Foot,,,,"[92.9, 62.6]",High Pass,,39.123013,,Incomplete,,Jamiro Gregory Monteiro Alvarenga,7753.0,,,,,1,From Kick Off,Logan Costa,45557.0,Right Center Back,2,Cape Verde Islands,4924,"['cf61d4d0-187a-4340-842d-4b310a351339', 'd24e3682-f4e7-4303-866b-6bb8240c6007', 'fc592048-941b-4eed-91c9-e941af2d6ea9']",36,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:00:36.300,Pass,True
,,,,,,,,,,,,,,,,,1.608019,,,,,,,,,,,,,,af34ebd3-9de4-400a-b3fd-097036d16e2b,53,,,"[91.7, 80.0]",3922241,0,,,,-0.50806284,,,,,,"[109.3, 70.2]",Low Pass,,20.144478,,,,Ryan Isaac Mendes da Graça,40485.0,,,,Throw-in,1,From Throw In,Steven Moreira,7197.0,Right Back,3,Cape Verde Islands,4924,['02cdaae3-9364-4a59-a2ba-08a1f8a18fad'],47,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:00:47.314,Pass,
,,,,,,,,,,,,,,,,,1.503672,,,,,,,,,,,,,,c27e8055-b933-4e52-84f2-29e4c6d23eb4,56,,,"[109.3, 70.2]",3922241,0,,,,-1.138662,,Right Foot,True,,,"[120.0, 47.0]",High Pass,,25.548582,,Out,,,,,,,,1,From Throw In,Ryan Isaac Mendes da Graça,40485.0,Right Wing,3,Cape Verde Islands,4924,,49,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:00:49.318,Pass,
,,,,,,,,,,,,,,,,,3.100379,,,,,,,,,,,,,,17949246-402b-4000-8218-ab15911f9e5f,57,,,"[6.0, 39.6]",3922241,1,,,,0.33953252,,Right Foot,,,,"[71.4, 62.7]",High Pass,,69.35972,,Incomplete,,,,,,,Goal Kick,1,From Goal Kick,Babacar Niasse,36951.0,Goalkeeper,4,Mauritania,4932,['044b0ef3-bfed-44f4-9b73-e723989bc7ec'],21,,,,,,,,,,,,,,,,Mauritania,4932,00:01:21.819,Pass,
,,,,,,,,,,,,,,,,,1.453911,,,,,,,,,,,,,,044b0ef3-bfed-44f4-9b73-e723989bc7ec,58,,,"[48.7, 17.4]",3922241,1,,,,0.44292518,,Head,,,,"[56.5, 21.1]",High Pass,,8.633076,,Incomplete,,Jovane Eduardo Borges Cabral,10598.0,,,,Recovery,1,From Goal Kick,João Paulo Moreira Fernandes,133038.0,Left Back,4,Mauritania,4932,"['024b5f37-cfbe-4103-af10-4fbacb07c8e6', '17949246-402b-4000-8218-ab15911f9e5f', 'b2ca9d8b-ce5a-4fcb-98cb-392ab7762088']",24,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:01:24.920,Pass,
,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,b2ca9d8b-ce5a-4fcb-98cb-392ab7762088,60,,,"[63.6, 59.0]",3922241,1,,,True,-1.2277724,,,,,,"[64.1, 57.6]",Low Pass,,1.4866068,,Incomplete,,Souleymane Anne,49763.0,,,,Recovery,1,From Goal Kick,Bodda Mouhsine,146933.0,Right Center Midfield,4,Mauritania,4932,"['044b0ef3-bfed-44f4-9b73-e723989bc7ec', '071bc39c-da5e-4324-b678-84e2b63419e6', '5dad11f8-271a-46ef-ae05-47a7ceeac290', 'b82ca763-1b87-473a-a61c-75f7fbc6886a']",26,,,,,,,,,,,,,,,,Mauritania,4932,00:01:26.374,Pass,True
,,,,,,,,,,,,,,,,,0.77805,,,,,,,,,,,,,,8ea47c9a-f363-4e6b-b45d-420472b54a7c,64,,,"[57.1, 23.4]",3922241,1,,,,2.9694018,,Left Foot,,,,"[54.8, 23.8]",Ground Pass,,2.3345234,,,,Jovane Eduardo Borges Cabral,10598.0,,,,Recovery,1,Regular Play,Jamiro Gregory Monteiro Alvarenga,7753.0,Center Attacking Midfield,5,Cape Verde Islands,4924,['4dc9d4d5-acdc-447b-ad26-b9e8e9031c53'],27,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:01:27.839,Pass,
,,,,,,,,,,,,,,,,,2.20794,,,,,,,,,,,,,,b0f19eef-0c2d-42c8-bb88-1811a263d675,68,,,"[63.4, 17.7]",3922241,1,,,,-0.4195304,,Right Foot,,,,"[84.7, 8.2]",Ground Pass,,23.322521,,,,Tiago Manuel Dias Correia,7900.0,,,,,1,Regular Play,Jovane Eduardo Borges Cabral,10598.0,Left Wing,5,Cape Verde Islands,4924,['6911d7d4-3325-4895-aec8-01298a3b2d29'],30,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:01:30.221,Pass,
,,,,,,,,,,,,,,,,,2.907413,,,,,,,,,,,,,,a3c95e42-d41c-473b-a12e-0524a1b1964f,75,,,"[27.9, 72.4]",3922241,2,,,,-0.400297,,Right Foot,,,,"[85.8, 47.9]",High Pass,,62.870182,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Babacar Niasse,36951.0,Goalkeeper,6,Mauritania,4932,['4f24b93c-2b80-4f29-9a88-f4453c8e1624'],3,,,,,,,,,,,,,,,,Mauritania,4932,00:02:03.540,Pass,
,,,,,,,,,,,,,,,,,1.639963,,,,,,,,,,,,,,4c00cfd3-60ff-404b-8e36-432a9abd8557,77,,,"[83.0, 16.5]",3922241,2,,,,-3.0742102,,Right Foot,,,,"[66.7, 15.4]",Low Pass,,16.337074,,,,Khadim Diaw,389292.0,,,,Recovery,1,From Free Kick,Hemeya Tanjy,102667.0,Left Midfield,6,Mauritania,4932,['26496ceb-fe65-485c-82b2-fa353f9fb342'],9,,,,,,,,,,,,,,,,Mauritania,4932,00:02:09.540,Pass,
,,,,,,,,,,,,,,,,,0.519995,,,,,,,,,,,,,,aa1f25e8-2edd-455e-84ca-d1973a1bfb03,80,,,"[66.7, 15.4]",3922241,2,,,,0.8826514,,Left Foot,,,,"[70.4, 19.9]",Ground Pass,,5.8258047,,,,Omaré Gassama,341163.0,,,,,1,From Free Kick,Khadim Diaw,389292.0,Left Back,6,Mauritania,4932,['0e83ed58-259f-4c4b-b994-8b613cb66035'],11,,,,,,,,,,,,,,,,Mauritania,4932,00:02:11.260,Pass,
,,,,,,,,,,,,,,,,,0.793736,,,,,,,,,,,,,,6140e0be-88bd-4ef3-97db-04b42c4251d7,83,,,"[70.4, 19.9]",3922241,2,,,,-2.4646778,,Right Foot,,,,"[64.8, 15.4]",Ground Pass,,7.18401,,Incomplete,,Khadim Diaw,389292.0,,,,,1,From Free Kick,Omaré Gassama,341163.0,Left Center Midfield,6,Mauritania,4932,"['02002db9-150b-40e7-ae20-86f17eb8a48d', '9d35bd4e-edae-4bcb-8cc2-ea852e45d4db']",11,,,,,,,,,,,,,,,,Mauritania,4932,00:02:11.860,Pass,
,,,,,,,,,,,,,,,,,1.479194,,,,,,,,,,,,,,65cdb0aa-2e63-4328-83a6-0ec7ba2ff603,94,,,"[120.0, 80.0]",3922241,3,,,,-1.6537083,,Left Foot,,,,"[117.0, 43.9]",High Pass,True,36.224438,,Incomplete,,,,,,Inswinging,Corner,1,From Corner,João Paulo Moreira Fernandes,133038.0,Left Back,8,Cape Verde Islands,4924,['fe405392-9f27-4731-990e-f007a7696c39'],7,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:03:07.233,Pass,
,,,,,,,,,,,,,,,,,4.759986,,,,,,,,,,,,,,d5327d5d-f196-45a7-8e2c-28017bfc868f,97,,,"[14.6, 34.1]",3922241,3,,,,0.42927718,,Drop Kick,,,,"[99.8, 73.1]",High Pass,,93.701866,,,,Ibrahima Keita,264956.0,,,,,1,From Keeper,Babacar Niasse,36951.0,Goalkeeper,9,Mauritania,4932,['f6527ce2-fdaa-4257-89db-56bdb3b6a365'],13,,,,,,,,,,,,,,,,Mauritania,4932,00:03:13.752,Pass,
,,,,,,,,,,,,,,,,,1.450298,,,,,,,,,,,,,,7e53c65d-c5e5-4977-a462-82bea82a2716,100,,,"[100.0, 70.2]",3922241,3,,,,-1.3915806,,Left Foot,True,,,"[105.0, 42.6]",Ground Pass,,28.049242,,Incomplete,,Aboubakary Koita,23892.0,,,,,1,From Keeper,Ibrahima Keita,264956.0,Right Back,9,Mauritania,4932,"['af08a3cc-ca1a-49d3-b252-d9465fba2857', 'f354af39-e741-49ba-9672-ad8c3be78b17']",21,,,,,,,,,,,,,,,,Mauritania,4932,00:03:21.506,Pass,
,,,,,,,,,,,,,,,,,1.279996,,,,,,,,,,,,,,4c52cddb-e7e7-4405-b3be-71b3a619c372,103,,,"[62.6, 80.0]",3922241,3,True,,,-2.5277438,,,,,,"[43.3, 66.4]",Low Pass,,23.610378,,,,El Hacen Houeibib,136115.0,,,,Throw-in,1,From Throw In,Ibrahima Keita,264956.0,Right Back,10,Mauritania,4932,['00792ce5-4255-4387-a34c-cb30372279b6'],37,,,,,,,,,,,,,,,,Mauritania,4932,00:03:37.219,Pass,
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,3c64a8d1-8141-4a6d-beff-25bf2a7dbd55,105,,,"[41.8, 64.3]",3922241,3,,,,-1.7374055,,Right Foot,,,,"[36.2, 31.0]",Ground Pass,,33.76759,,,,Lamine Ba,264954.0,,,,,1,From Throw In,El Hacen Houeibib,136115.0,Right Center Back,10,Mauritania,4932,['e1e8121e-a308-4c9b-af8a-a5fac883be40'],39,,,,,,,,,,,,,,,,Mauritania,4932,00:03:39.708,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,28c906a9-2ad7-46d4-b498-07ae907b60b8,108,,,"[32.9, 26.0]",3922241,3,,,,-1.2235038,,Right Foot,,,,"[38.8, 9.7]",Ground Pass,,17.334936,,,,Khadim Diaw,389292.0,,,,,1,From Throw In,Lamine Ba,264954.0,Left Center Back,10,Mauritania,4932,['2934a82c-dc60-4fcc-8c1a-bf118d32bcd0'],43,,,,,,,,,,,,,,,,Mauritania,4932,00:03:43.468,Pass,
,,,,,,,,,,,,,,,,,0.959998,,,,,,,,,,,,,,bb692647-b313-45c4-b4ed-2c9f57772f7a,111,,,"[39.3, 8.1]",3922241,3,,,,-0.35877067,,Left Foot,,,,"[51.3, 3.6]",Ground Pass,,12.816006,,,,Hemeya Tanjy,102667.0,,,,,1,From Throw In,Khadim Diaw,389292.0,Left Back,10,Mauritania,4932,['79b5bc2f-711b-4d30-81ac-3757a9005628'],46,,,,,,,,,,,,,,,,Mauritania,4932,00:03:46.748,Pass,
,,,,,,,,,,,,,,,,,2.882799,,,,,,,,,,,,,,8f00e0ba-d59d-49aa-882d-d2e51c09c8ae,118,,,"[49.2, 2.3]",3922241,3,,,,1.8418441,,Right Foot,,,,"[35.0, 53.4]",High Pass,,53.03631,,Incomplete,,Ibrahima Keita,264956.0,,True,,,1,From Throw In,Hemeya Tanjy,102667.0,Left Midfield,10,Mauritania,4932,"['4c90f7d9-f7d6-4901-b54a-724825158232', 'e7dfaaae-f2a6-4c74-9576-71aeee08c9a0']",54,,,,,,,,,,,,,,,,Mauritania,4932,00:03:54.068,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,875a4604-8dbd-4dc5-82d0-5393b8db3064,126,,,"[22.9, 66.4]",3922241,4,,,,-0.75092906,,Right Foot,,,,"[27.4, 62.2]",Ground Pass,,6.155485,,,,Bodda Mouhsine,146933.0,,,,,1,From Throw In,El Hacen Houeibib,136115.0,Right Center Back,10,Mauritania,4932,['d95a26fc-4528-4d5d-b6ed-22a99b046d1d'],5,,,,,,,,,,,,,,,,Mauritania,4932,00:04:05.226,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,6005e676-ec7d-4490-adf9-4ba686011b3b,129,,,"[27.4, 62.2]",3922241,4,,,,2.126552,,Left Foot,,,,"[21.5, 71.7]",Ground Pass,,11.1830225,,,,El Hacen Houeibib,136115.0,,,,,1,From Throw In,Bodda Mouhsine,146933.0,Right Center Midfield,10,Mauritania,4932,['1214a539-47b3-4bfc-8369-7c861635e4e8'],6,,,,,,,,,,,,,,,,Mauritania,4932,00:04:06.127,Pass,
