50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.105139,,,,,,,,,,,,,,,f312c4b1-fedd-452b-89f0-15a1859b2293,17,,"[64.2, 0.1]",3920410,0,,,,0.2203036,,,,,,"[90.1, 5.9]",,High Pass,,26.541477,,,,Antoine Semenyo,9286.0,,,,,Throw-in,1,From Throw In,Gideon Mensah,23615.0,,Left Back,3,Ghana,4885,['08eb52fa-bfaa-4e87-8fe0-321e596836b1'],14,,,,,,,,,,,,,,,,Ghana,4885,00:00:14.950,Pass,
,,,,,,,,,,,,,,,,,2.052008,,,,,,,,,,,,,,,7ce408da-6659-48c3-a178-60f4336dbce8,19,,"[90.1, 6.1]",3920410,0,,,,1.5042281,,Head,,,,"[91.2, 22.6]",,High Pass,,16.536627,,Incomplete,,Mohammed Kudus,17033.0,,,,,,1,From Throw In,Antoine Semenyo,9286.0,,Center Forward,3,Ghana,4885,"['19e5c435-7626-4445-a153-b782edc3c5a1', 'b13ef30e-f11f-42b5-ba86-15b59a702255']",16,,,,,,,,,,,,,,,,Ghana,4885,00:00:16.055,Pass,
,,,,,,,,,,,,,,,,,0.540057,,,,,,,,,,,,,,,09adb79d-0073-497d-a951-94804379fe85,27,,"[88.2, 20.7]",3920410,0,,,,0.7123576,3183b37f-f88a-46cb-bcf1-17defa7eb23e,Right Foot,,,,"[99.2, 30.2]",,Ground Pass,,14.534442,,,,Antoine Semenyo,9286.0,True,,,,,1,From Throw In,Jordan Ayew,3450.0,,Left Wing,3,Ghana,4885,['3436fb65-f715-4dfc-b8c8-be77d46e8c5b'],22,,,,,,,,,,,,,,,,Ghana,4885,00:00:22.896,Pass,
,,,,,,,,,,,,,,,,,1.183178,,,,,,,,,,,,,,,b6f2b9fa-f35a-47e3-acc6-5e966e79e9af,33,,"[120.0, 80.0]",3920410,1,,,,-1.7533063,,Right Foot,,,,"[114.5, 50.2]",,High Pass,,30.3033,,Incomplete,True,Gideon Mensah,23615.0,,,Outswinging,,Corner,1,From Corner,Jordan Ayew,3450.0,,Left Wing,4,Ghana,4885,"['a3f3397e-804b-413a-ace2-99964b132204', 'cd5bcaa1-7a11-4d2e-90f6-69ce6f944b82']",28,,,,,,,,,,,,,,,,Ghana,4885,00:01:28.735,Pass,
,,,,,,,,,,,,,,,,,0.832913,,,,,,,,,,,,,,,ff577675-74d9-4a6b-a4a2-b87a846e2a58,39,,"[92.5, 67.2]",3920410,1,,,,-0.9034902,,Right Foot,,,,"[105.5, 50.7]",,Low Pass,,21.00595,,Incomplete,,Antoine Semenyo,9286.0,,,,,,1,From Corner,Majeed Ashimeru,30693.0,,Right Defensive Midfield,4,Ghana,4885,"['666c767f-c3df-45b8-8c10-efee2450e786', '8740271f-1038-407b-b259-5d9792b29a41']",32,,,,,,,,,,,,,,,,Ghana,4885,00:01:32.992,Pass,
,,,,,,,,,,,,,,,,,2.319278,,,,,,,,,,,,,,,f6e14230-8f65-4077-bcf9-1f356935fd41,44,,"[95.3, 7.6]",3920410,1,,,,1.2345761,,Right Foot,True,,,"[109.0, 46.8]",,High Pass,,41.52505,,Incomplete,,Antoine Semenyo,9286.0,,,,,,1,From Corner,Mohammed Kudus,17033.0,,Center Attacking Midfield,4,Ghana,4885,"['2ae32e38-613b-455e-9706-cf57936a2d67', '410963a6-8c55-4b86-9b27-98399302ab1b']",40,,,,,,,,,,,,,,,,Ghana,4885,00:01:40.429,Pass,
,,,,,,,,,,,,,,,,,1.962344,,,,,,,,,,,,,,,c9ccd4cd-4164-44ea-bdc2-b71256ebcf09,49,,"[7.2, 36.6]",3920410,1,True,,,-0.84048396,,Keeper Arm,,,,"[38.9, 1.2]",,High Pass,,47.518944,,,,Witiness Chimoio João Quembo,10865.0,,,,,,1,From Corner,Ivane Carminio Francisco Urrubal,161718.0,,Goalkeeper,4,Ghana,4885,['6726e28d-f07d-4465-ae52-626b1218d639'],47,,,,,,,,,,,,,,,,Mozambique,4978,00:01:47.878,Pass,
,,,,,,,,,,,,,,,,,1.576179,,,,,,,,,,,,,,,cbea0e61-fd8e-4d73-a9cf-1e6e11ac44a7,52,,"[80.8, 80.0]",3920410,2,,,,-3.00111,,,,,,"[61.0, 77.2]",,Low Pass,,19.997,,,,Alexander Djiku,2989.0,,,,,Throw-in,1,From Throw In,Denis Odoi,12259.0,,Right Back,5,Ghana,4885,['752a4546-c654-42ad-96ac-fdd15f46d94c'],26,,,,,,,,,,,,,,,,Ghana,4885,00:02:26.384,Pass,
,,,,,,,,,,,,,,,,,2.070704,,,,,,,,,,,,,,,430bad99-3ae4-44af-9440-e7861a2c87e1,55,,"[57.3, 75.7]",3920410,2,,,,-1.9166123,,Right Foot,,,,"[47.5, 48.5]",,Ground Pass,,28.911589,,,,Mohamed Salisu,30519.0,,,,,,1,From Throw In,Alexander Djiku,2989.0,,Right Center Back,5,Ghana,4885,['8b6051aa-4f30-4b62-a2ff-455bce212e15'],28,,,,,,,,,,,,,,,,Ghana,4885,00:02:28.698,Pass,
,,,,,,,,,,,,,,,,,2.22528,,,,,,,,,,,,,,,21aeb2c5-8f71-45eb-852e-fa0900ea12dc,59,,"[42.9, 44.1]",3920410,2,,,,-2.9028983,,Right Foot,,,,"[12.9, 36.8]",,Ground Pass,,30.875395,,,,Richard Ofori Antwi,68757.0,,,,,,1,From Throw In,Mohamed Salisu,30519.0,,Left Center Back,5,Ghana,4885,"['09194043-788a-4f03-af46-d57412aef57a', 'bbc8b669-c60d-4710-8050-b211c21b112f']",32,,,,,,,,,,,,,,,,Ghana,4885,00:02:32.675,Pass,True
,,,,,,,,,,,,,,,,,2.417619,,,,,,,,,,,,,,,7c534847-2be1-4eb3-8107-1b37925a5700,62,,"[12.9, 37.2]",3920410,2,,,,0.46643117,,Right Foot,,,,"[70.3, 66.1]",,High Pass,,64.26484,,Incomplete,,Joseph Paintsil,16546.0,,,,,,1,From Throw In,Richard Ofori Antwi,68757.0,,Goalkeeper,5,Ghana,4885,"['6d43c398-f765-4d4f-991f-2fa206077656', 'e9ff03ac-836e-4d4b-bbea-72c026f6d6f3']",36,,,,,,,,,,,,,,,,Ghana,4885,00:02:36.127,Pass,
,,,,,,,,,,,,,,,,,0.019198,,,,,,,,,,,,,,,e9ff03ac-836e-4d4b-bbea-72c026f6d6f3,65,,"[49.8, 14.0]",3920410,2,,,True,0.348771,,,,,,"[50.9, 14.4]",,High Pass,,1.17047,,Incomplete,,Feliciano João Jone,129475.0,,,,,Recovery,1,From Throw In,Bruno Alberto Langa,106070.0,,Left Back,5,Ghana,4885,"['14407041-d5a1-400b-b655-501fd030b61d', '6c7d53d0-e3ec-4536-a7b5-4958fb9cd7da', '7c534847-2be1-4eb3-8107-1b37925a5700', 'ea5ceef9-d640-4465-8afa-d93ff69c457b']",38,,,,,,,,,,,,,,,,Mozambique,4978,00:02:38.545,Pass,True
,,,,,,,,,,,,,,,,,1.399996,,,,,,,,,,,,,,,46d02fed-2b19-4ea7-a2f9-428ff2757a1b,71,,"[55.4, 32.3]",3920410,2,,,,-2.3988516,,Right Foot,,,,"[38.3, 16.6]",,Ground Pass,,23.21422,,,,Bruno Alberto Langa,106070.0,,,,,,1,From Throw In,Infren Da Conceição David Matola,417067.0,,Right Back,5,Ghana,4885,['263e73d9-4bcf-4027-a9e5-a9e113806ffa'],42,,,,,,,,,,,,,,,,Mozambique,4978,00:02:42.649,Pass,
,,,,,,,,,,,,,,,,,0.921942,,,,,,,,,,,,,,,eeaee792-3007-41e4-a162-44d9c0fe271b,74,,"[41.7, 31.6]",3920410,2,,,,0.038941342,,Left Foot,,,,"[64.8, 32.5]",,Ground Pass,,23.117525,,Incomplete,,Pachoio Lau Há King,106082.0,,,,,,1,From Throw In,Bruno Alberto Langa,106070.0,,Left Back,5,Ghana,4885,"['07380077-6e35-417d-994b-c215b86d5a5e', 'dcc55117-e0b4-4387-ab7f-cc6b7b518571']",48,,,,,,,,,,,,,,,,Mozambique,4978,00:02:48.769,Pass,
,,,,,,,,,,,,,,,,,1.36733,,,,,,,,,,,,,,,ed411669-8428-4638-9de4-e0c622811ef8,79,,"[57.3, 40.4]",3920410,2,,,,-2.2018757,,Right Foot,,,,"[44.0, 22.2]",,Ground Pass,,22.541739,,,,Gideon Mensah,23615.0,,,,,,1,From Throw In,Salis Abdul Samed,31029.0,,Left Defensive Midfield,5,Ghana,4885,"['88d6a23b-b8f4-4ce0-abf7-5c751519db48', 'c8e4b32a-1037-42db-a645-be3b4715ad90']",52,,,,,,,,,,,,,,,,Ghana,4885,00:02:52.658,Pass,True
,,,,,,,,,,,,,,,,,1.10044,,,,,,,,,,,,,,,e2e73336-c7bc-4173-909d-a47f96a5a778,82,,"[44.0, 20.7]",3920410,2,,,,-0.9871605,,Left Foot,,,,"[54.5, 4.8]",,Ground Pass,,19.054132,,,,Jordan Ayew,3450.0,,,,,,1,From Throw In,Gideon Mensah,23615.0,,Left Back,5,Ghana,4885,['5b2c5c8e-a8d9-4c23-960e-23acf70e0473'],57,,,,,,,,,,,,,,,,Ghana,4885,00:02:57.483,Pass,
,,,,,,,,,,,,,,,,,1.26134,,,,,,,,,,,,,,,b8980d95-421b-4940-96ba-5ee998448459,90,,"[57.5, 12.4]",3920410,3,True,,,1.9148362,,Right Foot,,,,"[50.8, 31.1]",,Ground Pass,,19.864038,,,,Majeed Ashimeru,30693.0,,,,,Free Kick,1,From Free Kick,Salis Abdul Samed,31029.0,,Left Defensive Midfield,6,Ghana,4885,['45e57658-e6e5-4cda-9087-3ccd1053afac'],10,,,,,,,,,,,,,,,,Ghana,4885,00:03:10.400,Pass,
,,,,,,,,,,,,,,,,,1.142447,,,,,,,,,,,,,,,447b16ab-1c27-4e98-977e-a4408ba7a6a0,92,,"[50.8, 31.1]",3920410,3,,,,0.58052146,,Right Foot,,,,"[60.1, 37.2]",,Ground Pass,,11.12205,,,,Mohammed Kudus,17033.0,,,,,,1,From Free Kick,Majeed Ashimeru,30693.0,,Right Defensive Midfield,6,Ghana,4885,['c2fda96e-65c5-4bb3-8f4d-4fbd182851e0'],11,,,,,,,,,,,,,,,,Ghana,4885,00:03:11.851,Pass,
,,,,,,,,,,,,,,,,,1.790054,,,,,,,,,,,,,,,4a1b612f-5f39-4583-9f68-037e7004e484,95,,"[63.8, 38.5]",3920410,3,,,,2.2175548,,Left Foot,,,,"[49.0, 58.1]",,Ground Pass,,24.560131,,,,Alexander Djiku,2989.0,,,,,,1,From Free Kick,Mohammed Kudus,17033.0,,Center Attacking Midfield,6,Ghana,4885,['17c0df1e-f48e-4b69-bf1a-9be5b650b25b'],13,,,,,,,,,,,,,,,,Ghana,4885,00:03:13.357,Pass,
,,,,,,,,,,,,,,,,,1.318362,,,,,,,,,,,,,,,c1905d2f-8083-4476-a903-c16bb2dcf834,98,,"[49.5, 58.1]",3920410,3,,,,1.2216136,,Left Foot,,,,"[56.6, 77.6]",,Ground Pass,,20.75235,,,,Denis Odoi,12259.0,,,,,,1,From Free Kick,Alexander Djiku,2989.0,,Right Center Back,6,Ghana,4885,['774d44f1-ba15-4b55-ab18-3709eba368d6'],16,,,,,,,,,,,,,,,,Ghana,4885,00:03:16.310,Pass,
,,,,,,,,,,,,,,,,,1.362027,,,,,,,,,,,,,,,7fe1b2b5-b711-4c04-872d-189f3379475b,101,,"[59.2, 77.6]",3920410,3,,,,-0.7853982,,Right Foot,,,,"[64.2, 72.6]",,Ground Pass,,7.071068,,,,Majeed Ashimeru,30693.0,,,,,,1,From Free Kick,Denis Odoi,12259.0,,Right Back,6,Ghana,4885,['1c7f9ae6-6874-43b1-b902-0bc1540cada1'],19,,,,,,,,,,,,,,,,Ghana,4885,00:03:19.739,Pass,
,,,,,,,,,,,,,,,,,0.943611,,,,,,,,,,,,,,,f8783ac0-991c-4210-9e64-10126f2715f0,103,,"[64.2, 72.4]",3920410,3,,,,-0.8665592,,Right Foot,,,,"[73.8, 61.1]",,Ground Pass,,14.827339,,,,Mohammed Kudus,17033.0,,,,,,1,From Free Kick,Majeed Ashimeru,30693.0,,Right Defensive Midfield,6,Ghana,4885,['ff11872d-a4ea-476c-9eac-2adcaa1248d4'],21,,,,,,,,,,,,,,,,Ghana,4885,00:03:21.101,Pass,
,,,,,,,,,,,,,,,,,0.783438,,,,,,,,,,,,,,,6d8f0d46-e158-41aa-893b-2126f6cd605d,105,,"[73.8, 61.1]",3920410,3,,,,-1.9696,,Left Foot,,,,"[67.1, 45.2]",,Ground Pass,,17.253984,,,,Salis Abdul Samed,31029.0,,,,,,1,From Free Kick,Mohammed Kudus,17033.0,,Center Attacking Midfield,6,Ghana,4885,['2609790f-a0d5-41a9-9e86-5eb78f010c41'],22,,,,,,,,,,,,,,,,Ghana,4885,00:03:22.045,Pass,
,,,,,,,,,,,,,,,,,1.356862,,,,,,,,,,,,,,,904785f0-4eaf-469e-b44d-cb10d0442321,112,,"[65.4, 57.7]",3920410,3,,,,0.7374001,,Left Foot,,,,"[77.4, 68.6]",,Ground Pass,,16.211416,,Incomplete,,Infren Da Conceição David Matola,417067.0,,,,,,1,From Free Kick,Geny Cipriano Catamo,127300.0,,Right Wing,6,Ghana,4885,"['7cef7490-4206-459c-893e-99532ade0c35', '81b585ff-47d7-4f87-b3a1-6319aa4cb488']",29,,,,,,,,,,,,,,,,Mozambique,4978,00:03:29.071,Pass,
,,,,,,,,,,,,,,,,,2.88297,,,,,,,,,,,,,,,7cef7490-4206-459c-893e-99532ade0c35,114,,"[42.7, 11.5]",3920410,3,,,,-0.032775145,,Left Foot,,,,"[67.1, 10.7]",,Low Pass,,24.41311,,,,Jordan Ayew,3450.0,,,,,Interception,1,From Free Kick,Gideon Mensah,23615.0,,Left Back,6,Ghana,4885,"['904785f0-4eaf-469e-b44d-cb10d0442321', 'e153f1de-1ab0-447b-b58b-b7b491899a5e']",30,,,,,,,,,,,,,,,,Ghana,4885,00:03:30.428,Pass,
,,,,,,,,,,,,,,,,,0.599997,,,,,,,,,,,,,,,150e93ab-270e-453a-9eff-f28a75949f26,120,,"[20.9, 49.9]",3920410,3,,,,0.8449304,,Right Foot,,,,"[28.0, 57.9]",,Ground Pass,,10.696261,,,,Infren Da Conceição David Matola,417067.0,,,,,,1,Regular Play,Feliciano João Jone,129475.0,,Left Defensive Midfield,7,Mozambique,4978,['47a5d392-ed5b-45a6-81f6-f6a42911e3fb'],41,,,,,,,,,,,,,,,,Mozambique,4978,00:03:41.153,Pass,
,,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,,,0255b528-a4d7-4396-8fef-819d91905329,123,,"[28.0, 57.9]",3920410,3,,,,1.6061798,,Right Foot,,,,"[27.6, 69.2]",,Ground Pass,,11.307077,,,,Geny Cipriano Catamo,127300.0,,,,,,1,Regular Play,Infren Da Conceição David Matola,417067.0,,Right Back,7,Mozambique,4978,['f2cac8a3-e53d-4989-a612-4ef3b8203880'],42,,,,,,,,,,,,,,,,Mozambique,4978,00:03:42.313,Pass,
,,,,,,,,,,,,,,,,,1.798478,,,,,,,,,,,,,,,cfaeafcb-a0db-4466-aa40-733749e01529,127,,"[56.5, 72.0]",3920410,3,,,,-0.043890715,,Left Foot,,,,"[86.1, 70.7]",,Ground Pass,,29.628534,,Incomplete,,Pachoio Lau Há King,106082.0,,,,,,1,Regular Play,Geny Cipriano Catamo,127300.0,,Right Wing,7,Mozambique,4978,"['2792b768-63d5-4cd3-8541-235f182092ba', '54487ebf-6745-4ef9-b414-986c09240316', '6da3c7e9-93f7-4e92-9874-f2dc725016e1']",48,,,,,,,,,,,,,,,,Mozambique,4978,00:03:48.593,Pass,True
,,,,,,,,,,,,,,,,,2.78094,,,,,,,,,,,,,,,8f56a5ba-9fd4-41c9-a9a3-9dc10a82058c,132,,"[32.5, 6.1]",3920410,3,,,,0.053778324,,Left Foot,,,,"[80.8, 8.7]",,High Pass,,48.36993,,Incomplete,,Jordan Ayew,3450.0,,,,,,1,Regular Play,Mohamed Salisu,30519.0,,Left Center Back,7,Mozambique,4978,"['5705256c-46ad-4c77-b867-4d75a8ac6346', 'b95d6e17-74d4-4618-8927-4249cf13ce98']",52,,,,,,,,,,,,,,,,Ghana,4885,00:03:52.209,Pass,
,,,,,,,,,,,,,,,,,2.799999,,,,,,,,,,,,,,,266ef203-7442-4c48-a8be-274b02e1f0c4,136,,"[36.3, 71.4]",3920410,3,,,,-2.3989036,,Right Foot,,,,"[11.9, 49.0]",,Ground Pass,,33.122803,,,,Ivane Carminio Francisco Urrubal,161718.0,,,,,,1,Regular Play,Edson André Sitoe,3250.0,,Right Center Back,7,Mozambique,4978,['2b09cab1-67cb-4895-a7ba-87d382234d24'],57,,,,,,,,,,,,,,,,Mozambique,4978,00:03:57.477,Pass,
,,,,,,,,,,,,,,,,,2.479992,,,,,,,,,,,,,,,220187c9-a675-4b2e-a8fe-6672d064fc32,139,,"[10.4, 45.7]",3920410,4,,,,0.9798027,,Left Foot,,,,"[25.9, 68.8]",,Ground Pass,,27.818338,,,,Edson André Sitoe,3250.0,,,,,,1,Regular Play,Ivane Carminio Francisco Urrubal,161718.0,,Goalkeeper,7,Mozambique,4978,['000bfec0-4e68-40ba-8fcf-33c88e970fdc'],1,,,,,,,,,,,,,,,,Mozambique,4978,00:04:01.248,Pass,
,,,,,,,,,,,,,,,,,1.719995,,,,,,,,,,,,,,,9ced119a-dce8-4c53-9dd2-3f205ea48e04,142,,"[26.7, 69.2]",3920410,4,,,,0.18793958,,Left Foot,,,,"[43.0, 72.3]",,Ground Pass,,16.592167,,,,Feliciano João Jone,129475.0,,,,,,1,Regular Play,Edson André Sitoe,3250.0,,Right Center Back,7,Mozambique,4978,['54a7d7c6-dcbb-41cf-b5d3-2edae13408ed'],5,,,,,,,,,,,,,,,,Mozambique,4978,00:04:05.888,Pass,
