50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.324531,,,,,,,,,,,,,8412d4fd-b841-43ac-8fda-b54e472d129a,63,,"[6.0, 32.5]",3920388,1,,True,,,-0.41046587,,Right Foot,,,"[49.2, 13.7]",,Ground Pass,,47.11348,,,Moussa Niakhate,3198.0,,,,,,Goal Kick,1,From Goal Kick,Edouard Mendy,7379.0,Goalkeeper,6,Senegal,787,['367610ff-0c4c-48cc-946b-798ea2b94b72'],20,,,,,,,,,,,,,,,,,Senegal,787,00:01:20.629,Pass,
,,,,,,,,,,,,,,,1.017387,,,,,,,,,,,,,0b38975e-6159-4a9a-a549-b473d679b6ae,65,,"[52.4, 11.0]",3920388,1,,,,,-0.25594315,,Left Foot,,,"[63.1, 8.2]",,Ground Pass,,11.060289,,,Sadio Mané,3629.0,,,,,,,1,From Goal Kick,Moussa Niakhate,3198.0,Left Center Back,6,Senegal,787,['2053df71-e308-41d6-9383-57bd70c8db7a'],26,,,,,,,,,,,,,,,,,Senegal,787,00:01:26.202,Pass,
,,,,,,,,,,,,,,,0.917615,,,,,,,,,,,,,cd963987-39e0-449e-b1c9-2108edb3db59,68,,"[63.6, 8.0]",3920388,1,,,,,-0.54486394,,Right Foot,,,"[73.5, 2.0]",,Ground Pass,,11.576269,,,Ismail Jakobs,32915.0,,,,,,,1,From Goal Kick,Sadio Mané,3629.0,Left Wing,6,Senegal,787,['3fa0944a-baa6-433d-bb8b-dfaebed4c655'],28,,,,,,,,,,,,,,,,,Senegal,787,00:01:28.896,Pass,
,,,,,,,,,,,,,,,0.785548,,,,,,,,,,,,,2e28476e-0480-415c-964f-634250762373,71,,"[72.9, 4.6]",3920388,1,,,,,2.6028652,,Left Foot,,,"[64.2, 9.8]",,Ground Pass,,10.135581,,,Sadio Mané,3629.0,,,,,,,1,From Goal Kick,Ismail Jakobs,32915.0,Left Back,6,Senegal,787,['8cb4eec9-ba50-47e4-a1e5-ac5aebd7c7b0'],30,,,,,,,,,,,,,,,,,Senegal,787,00:01:30.568,Pass,
,,,,,,,,,,,,,,,1.918136,,,,,,,,,,,,,fd99ae3b-79c8-47d2-b668-30b06f1c5a89,74,,"[63.1, 14.8]",3920388,1,,,,,2.0262475,,Right Foot,,,"[53.5, 34.4]",,Ground Pass,,21.824757,,,Abdou Diallo,8553.0,,,,,,,1,From Goal Kick,Sadio Mané,3629.0,Left Wing,6,Senegal,787,['29ffb6b9-5c4d-4f8e-b561-2a28cd60c16a'],34,,,,,,,,,,,,,,,,,Senegal,787,00:01:34.637,Pass,
,,,,,,,,,,,,,,,0.950364,,,,,,,,,,,,,53bd598a-faf5-41ee-b2a4-389dab3677be,77,,"[53.7, 35.5]",3920388,1,,,,,1.4156291,,Left Foot,,,"[56.5, 53.4]",,Ground Pass,,18.11767,,,Kalidou Koulibaly,5675.0,,,,,,,1,From Goal Kick,Abdou Diallo,8553.0,Center Defensive Midfield,6,Senegal,787,['9009fe9c-2288-4091-9e02-76b271bf0a08'],37,,,,,,,,,,,,,,,,,Senegal,787,00:01:37.467,Pass,
,,,,,,,,,,,,,,,1.061668,,,,,,,,,,,,,a4bb8873-eb20-4e88-b88f-7212a6cf387e,80,,"[56.5, 54.9]",3920388,1,,,,,1.0479445,,Right Foot,,,"[68.2, 75.2]",,Ground Pass,,23.430323,,,Lamine Camara,392153.0,,,,,,,1,From Goal Kick,Kalidou Koulibaly,5675.0,Right Center Back,6,Senegal,787,['0c037c46-4bf7-498c-9e15-58dbc3d67570'],39,,,,,,,,,,,,,,,,,Senegal,787,00:01:39.575,Pass,
,,,,,,,,,,,,,,,0.968895,,,,,,,,,,,,,db14d6a2-a74c-468f-adc9-3941301a41b6,83,,"[70.4, 75.2]",3920388,1,,,,,0.029931178,,Right Foot,,,"[87.1, 75.7]",,Ground Pass,,16.707483,,,Krépin Diatta,20758.0,,,,,,,1,From Goal Kick,Lamine Camara,392153.0,Right Center Midfield,6,Senegal,787,['c4e793d4-8bf0-430a-af04-9ea626aa989e'],41,,,,,,,,,,,,,,,,,Senegal,787,00:01:41.901,Pass,
,,,,,,,,,,,,,,,0.867418,,,,,,,,,,,,,f0ba7fdd-57cc-4068-87b8-544ae415a4d3,86,,"[87.1, 75.7]",3920388,1,,,,,-3.0638278,,Right Foot,,,"[79.4, 75.1]",,Ground Pass,,7.7233415,,,Lamine Camara,392153.0,,,,,,,1,From Goal Kick,Krépin Diatta,20758.0,Right Back,6,Senegal,787,['2516a2f8-d358-435b-8f02-079a564794f1'],42,,,,,,,,,,,,,,,,,Senegal,787,00:01:42.939,Pass,
,,,,,,,,,,,,,,,0.75173,,,,,,,,,,,,,1fecb537-2ad4-4297-a04d-aec1fba60aed,89,,"[79.8, 75.1]",3920388,1,,,,,-0.7551044,,Right Foot,,,"[91.7, 63.9]",,Ground Pass,,16.341665,,,Ismaïla Sarr,2941.0,,,,,,,1,From Goal Kick,Lamine Camara,392153.0,Right Center Midfield,6,Senegal,787,['cd4d1def-d161-49ad-a491-9c52571ddfae'],43,,,,,,,,,,,,,,,,,Senegal,787,00:01:43.874,Pass,
,,,,,,,,,,,,,,,0.827282,,,,,,,,,,,,,a1f4bc72-0cb9-40f9-b176-842bc3d8b8f5,93,,"[91.3, 68.7]",3920388,1,,,,,1.3318598,,Right Foot,,,"[93.2, 76.5]",,Ground Pass,,8.028076,,,Krépin Diatta,20758.0,,,,,,,1,From Goal Kick,Ismaïla Sarr,2941.0,Right Wing,6,Senegal,787,['aa2d4df3-f3af-42a6-ac9c-b456a88b10bf'],46,,,,,,,,,,,,,,,,,Senegal,787,00:01:46.399,Pass,
,,,,,,,,,,,,,,,1.500789,,,,,,,,,,,,,2e208c3c-7693-4807-a6db-ba5525c458a1,95,,"[93.2, 76.5]",3920388,1,,,,,-0.18255985,,Right Foot,,,"[106.2, 74.1]",,Ground Pass,,13.219683,,,Ismaïla Sarr,2941.0,,,,,,,1,From Goal Kick,Krépin Diatta,20758.0,Right Back,6,Senegal,787,['53af5933-16e1-44d0-bbdc-a61eeb3e55a5'],47,,,,,,,,,,,,,,,,,Senegal,787,00:01:47.226,Pass,
,,,,,,,,,,,,,,,1.0036,,,,,,,,,,,,,919e15d4-a9d5-45c2-b957-657470f9f877,101,,"[110.4, 80.0]",3920388,2,,,,,-2.5767877,,,,,"[100.3, 73.6]",,Low Pass,,11.957006,,,Lamine Camara,392153.0,,,,,,Throw-in,1,From Throw In,Krépin Diatta,20758.0,Right Back,7,Senegal,787,['af340851-c4c8-47d8-b7ef-915d5e363759'],4,,,,,,,,,,,,,,,,,Senegal,787,00:02:04.494,Pass,
,,,,,,,,,,,,,,,0.711217,,,,,,,,,,,,,0cc6dc28-45b3-4bc3-9233-88f218916ac5,104,,"[96.4, 74.1]",3920388,2,,,,,0.35144478,,Right Foot,,,"[102.4, 76.3]",,Ground Pass,,6.3906183,,,Krépin Diatta,20758.0,,,,,,,1,From Throw In,Lamine Camara,392153.0,Right Center Midfield,7,Senegal,787,['a8e20e8e-0cde-496e-9617-aa6a851c7fc0'],6,,,,,,,,,,,,,,,,,Senegal,787,00:02:06.696,Pass,
,,,,,,,,,,,,,,,0.968576,,,,,,,,,,,,,debe5a17-995b-4c69-96fa-53e70e3c862c,119,,"[21.0, 6.3]",3920388,2,,,,,2.1375256,,Right Foot,,,"[16.1, 14.0]",,Ground Pass,,9.1268835,,,Ibou Touray,29816.0,,,,,,,1,From Throw In,Musa Barrow,6988.0,Left Attacking Midfield,7,Senegal,787,['ae54fcf4-0e6d-4ba6-90e5-e001d5398b6c'],12,,,,,,,,,,,,,,,,,Gambia,4934,00:02:12.333,Pass,
,,,,,,,,,,,,,,,3.361172,,,,,,,,,,,,,99ef98fa-51a1-4124-a240-a7bab787014d,122,,"[15.0, 14.0]",3920388,2,,,,,-0.14246267,,Left Foot,,,"[64.5, 6.9]",,High Pass,,50.0066,,Incomplete,Ali Sowe,50938.0,,,,,,,1,From Throw In,Ibou Touray,29816.0,Left Back,7,Senegal,787,"['8c145e8f-4052-4abf-9fca-45382c32fb6a', 'b418a744-226e-4abd-a1ac-7e7224b4cc75']",13,,,,,,,,,,,,,,,,,Gambia,4934,00:02:13.631,Pass,
,,,,,,,,,,,,,,,2.728221,,,,,,,,,,,,,f69536ca-6647-4a4f-b50a-986a43cc9a13,127,,"[46.4, 75.1]",3920388,2,,,,,-2.2671716,,Left Foot,,,"[16.3, 39.1]",,Ground Pass,,46.92558,,,Edouard Mendy,7379.0,,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Right Center Back,7,Senegal,787,['98e4a539-5253-4a7f-b7db-4829a3ec5081'],18,,,,,,,,,,,,,,,,,Senegal,787,00:02:18.519,Pass,
,,,,,,,,,,,,,,,1.462544,,,,,,,,,,,,,03ba3ae8-8892-477d-85f6-352f859884f0,130,,"[18.7, 39.4]",3920388,2,,,,,0.18024458,,Right Foot,,,"[41.2, 43.5]",,Ground Pass,,22.870504,,,Abdou Diallo,8553.0,,,,,,,1,From Throw In,Edouard Mendy,7379.0,Goalkeeper,7,Senegal,787,['92a20c1b-a58e-4146-8fbb-90646de519df'],22,,,,,,,,,,,,,,,,,Senegal,787,00:02:22.982,Pass,
,,,,,,,,,,,,,,,2.463721,,,,,,,,,,,,,e33ee80f-df0a-4824-a158-de1cb73f913a,133,,"[53.0, 37.5]",3920388,2,,,,,0.8020847,,Left Foot,,,"[91.3, 77.1]",,High Pass,,55.09129,,,Krépin Diatta,20758.0,,,,,,,1,From Throw In,Abdou Diallo,8553.0,Center Defensive Midfield,7,Senegal,787,['78d318e9-b540-4805-8257-2ed203c442cc'],28,,,,,,,,,,,,,,,,,Senegal,787,00:02:28.993,Pass,
,,,,,,,,,,,,,,,4.261357,,,,,,,,,,,,,3e29c876-ef2b-4e5c-b40e-30fcb865b29f,137,,"[99.7, 72.5]",3920388,2,,,,,-1.3221787,,Right Foot,True,,"[116.1, 7.9]",,High Pass,,66.64923,,,Ismail Jakobs,32915.0,,,True,,,,1,From Throw In,Krépin Diatta,20758.0,Right Back,7,Senegal,787,['be42d583-4756-48a9-9800-f61d2cc6cb81'],33,,,,,,,,,,,,,,,,,Senegal,787,00:02:33.888,Pass,
,,,,,,,,,,,,,,,0.95839,,,,,,,,,,,,,83c4e153-dea4-4a00-a0fe-a13475d800c2,140,,"[116.7, 4.9]",3920388,2,,,,,2.6779451,,Left Foot,,,"[105.1, 10.7]",,Ground Pass,,12.969194,,,Sadio Mané,3629.0,,,,,,,1,From Throw In,Ismail Jakobs,32915.0,Left Back,7,Senegal,787,['61620ba8-9df1-4be1-ab07-b4c92dfa8e45'],39,,,,,,,,,,,,,,,,,Senegal,787,00:02:39.822,Pass,
,,,,,,,,,,,,,,,1.109898,,,,,,,,,,,,,98e145a4-c700-4198-8187-97691e958121,144,,"[103.0, 13.9]",3920388,2,,,,,2.218008,,Right Foot,,,"[96.5, 22.5]",,Ground Pass,,10.780074,,,Pape Gueye,21026.0,,,,,,,1,From Throw In,Sadio Mané,3629.0,Left Wing,7,Senegal,787,['51fa9646-0c86-4a2f-97a0-195fe2a24676'],42,,,,,,,,,,,,,,,,,Senegal,787,00:02:42.256,Pass,
,,,,,,,,,,,,,,,0.967089,,,,,,,,,,,,,26dca8e1-f1aa-4524-ada3-e343d960c469,147,,"[96.1, 22.7]",3920388,2,,,,,-1.147667,,Left Foot,,,"[102.9, 7.6]",,Ground Pass,,16.560495,,,Ismail Jakobs,32915.0,,,,,,,1,From Throw In,Pape Gueye,21026.0,Left Center Midfield,7,Senegal,787,['4384c8f0-9fce-4014-97ce-9ba896e871c5'],44,,,,,,,,,,,,,,,,,Senegal,787,00:02:44.339,Pass,
