50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.625879,,,,,,,,,,,b7f8d999-5ae5-4054-bb83-b9e5092c6ca8,21,,,"[27.4, 75.0]",3920399,0,,,,,-1.2421175,,Right Foot,,,,"[49.5, 10.2]",,High Pass,,68.46496,,,Bruno Alberto Langa,106070.0,,True,,,Free Kick,1,From Free Kick,Edson André Sitoe,3250.0,Right Center Back,4,Mozambique,4978,['f4072e68-c84d-478b-8445-bba88274b48d'],28,,,,,,,,,,,,,,,,,Mozambique,4978,00:00:28.493,Pass,
,,,,,,,,,,,,,,,,,1.837276,,,,,,,,,,,e2770973-8924-43ad-a79a-c7a548b0ba97,24,,,"[49.5, 10.2]",3920399,0,,,,,-3.0791738,,Left Foot,,,,"[28.7, 8.9]",,Ground Pass,,20.840586,,,Reinildo Isnard Mandava,10848.0,,,,,,1,From Free Kick,Bruno Alberto Langa,106070.0,Left Wing Back,4,Mozambique,4978,['2cd04dae-b6a6-4d3f-95f6-c42156f5958a'],31,,,,,,,,,,,,,,,,,Mozambique,4978,00:00:31.159,Pass,
,,,,,,,,,,,,,,,,,1.690946,,,,,,,,,,,02b7633a-dab7-4166-bcc0-6154db52e2fa,27,,,"[30.6, 9.4]",3920399,0,,,,,2.5130866,,Left Foot,,,,"[10.1, 24.3]",,Ground Pass,,25.34285,,,Edmilson Gabriel Dove,65742.0,,,,,,1,From Free Kick,Reinildo Isnard Mandava,10848.0,Left Center Back,4,Mozambique,4978,['7f13ee10-4e0a-4300-ad4c-c99a83b5e497'],36,,,,,,,,,,,,,,,,,Mozambique,4978,00:00:36.092,Pass,
,,,,,,,,,,,,,,,,,2.014328,,,,,,,,,,,cf9645bc-8e14-41bb-8d91-435a7bc684a6,30,,,"[10.1, 24.3]",3920399,0,,,,,1.865847,,Left Foot,,,,"[3.9, 44.7]",,Ground Pass,,21.32135,,,Ernan Alberto Siluane,136064.0,,,,,,1,From Free Kick,Edmilson Gabriel Dove,65742.0,Center Back,4,Mozambique,4978,['8b2f6d69-34d0-4e92-b9df-be97d8260ae7'],38,,,,,,,,,,,,,,,,,Mozambique,4978,00:00:38.463,Pass,
,,,,,,,,,,,,,,,,,3.236977,,,,,,,,,,,30c1f8da-e663-46a5-8670-38dc97cdee87,34,,,"[3.9, 44.2]",3920399,0,,,,,-0.5592457,,Right Foot,,,,"[45.6, 18.1]",,High Pass,,49.19451,Incomplete,,Witiness Chimoio João Quembo,10865.0,,,,,,1,From Free Kick,Ernan Alberto Siluane,136064.0,Goalkeeper,4,Mozambique,4978,"['7dc135b8-0768-42d0-ac30-653de449e297', 'e781e527-84d0-45a6-aebd-7e76bf6c3f8b']",40,,,,,,,,,,,,,,,,,Mozambique,4978,00:00:40.770,Pass,
,,,,,,,,,,,,,,,,,0.381369,,,,,,,,,,,e781e527-84d0-45a6-aebd-7e76bf6c3f8b,36,,,"[74.5, 62.0]",3920399,0,,,,,3.056691,,Left Foot,,,,"[69.8, 62.4]",,Ground Pass,,4.7169905,Incomplete,,,,,,,,Recovery,1,From Free Kick,Steven Moreira,7197.0,Right Back,4,Mozambique,4978,"['30c1f8da-e663-46a5-8670-38dc97cdee87', 'f4f44372-31c9-4990-ad1d-37a4a12a6fb8']",44,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:00:44.007,Pass,
,,,,,,,,,,,,,,,,,0.324274,,,,,,,,,,,e11ff3b8-ac58-49ca-96f4-96ced5931dcf,46,,,"[76.4, 63.7]",3920399,0,,,,,3.0916343,,Right Foot,,,,"[72.4, 63.9]",,Ground Pass,,4.004997,,,Ryan Isaac Mendes da Graça,40485.0,,,,,Recovery,1,From Free Kick,Steven Moreira,7197.0,Right Back,4,Mozambique,4978,['cfe54cd6-2adf-4db2-9c75-d5bb98c40963'],46,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:00:46.512,Pass,
,,,,,,,,,,,,,,,,,0.656848,,,,,,,,,,,849a2d4d-21c6-4bd0-b422-ac8a59b926bc,52,,,"[52.4, 21.8]",3920399,0,,,,,-0.018179815,,Right Foot,,,,"[63.4, 21.6]",,Ground Pass,,11.001818,,,Stanley Ratifo,127547.0,,,,,Recovery,1,From Free Kick,Ricardo Martins Guimarães,29482.0,Left Defensive Midfield,4,Mozambique,4978,['a4c0f8f7-d695-4792-9e71-ee88d6dea15d'],49,,,,,,,,,,,,,,,,,Mozambique,4978,00:00:49.333,Pass,
,,,,,,,,,,,,,,,,,1.307995,,,,,,,,,,,088717e6-3f52-4754-b3ad-6babf7eb38bd,56,,,"[63.6, 21.6]",3920399,0,,,,,-1.7386923,,Right Foot,,,,"[61.6, 9.8]",,Ground Pass,,11.968291,,,Witiness Chimoio João Quembo,10865.0,,,,,,1,From Free Kick,Stanley Ratifo,127547.0,Center Forward,4,Mozambique,4978,"['9e9d0632-bf46-4673-a76f-dda5e9fa92f4', 'bc89ae37-4ba6-49c8-bf26-98b561e76de1']",50,,,,,,,,,,,,,,,,,Mozambique,4978,00:00:50.544,Pass,True
,,,,,,,,,,,,,,,,,0.745827,,,,,,,,,,,c17d613c-a0bf-4d74-b8b4-ec353c164429,62,,,"[58.7, 0.1]",3920399,1,,True,,,2.688964,,,,,,"[44.1, 7.2]",,Low Pass,,16.234838,,,Reinildo Isnard Mandava,10848.0,,,,,Throw-in,1,From Throw In,Bruno Alberto Langa,106070.0,Left Wing Back,5,Mozambique,4978,['cbed36cb-7f79-4ed7-aa69-6e25cffa0c80'],0,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:00.240,Pass,
,,,,,,,,,,,,,,,,,1.128963,,,,,,,,,,,609771f6-c606-4176-8590-eecbd66c7976,64,,,"[44.7, 10.0]",3920399,1,,,,,-0.4497596,,Right Foot,,,,"[56.3, 4.4]",,Ground Pass,,12.880994,,,Bruno Alberto Langa,106070.0,,,,,,1,From Throw In,Reinildo Isnard Mandava,10848.0,Left Center Back,5,Mozambique,4978,['1e92db33-09d4-4893-a475-a4af387a2f7d'],1,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:01.566,Pass,
,,,,,,,,,,,,,,,,,0.840149,,,,,,,,,,,0239e686-0a45-4a80-89d6-1b9e2f4b777c,67,,,"[62.1, 5.7]",3920399,1,,,,,1.8223002,,Left Foot,,,,"[58.4, 20.1]",,Ground Pass,,14.86775,,,Ricardo Martins Guimarães,29482.0,,,,,,1,From Throw In,Bruno Alberto Langa,106070.0,Left Wing Back,5,Mozambique,4978,['f7c67141-c6bd-409e-884d-b928fbb1c3f9'],5,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:05.359,Pass,
,,,,,,,,,,,,,,,,,1.614101,,,,,,,,,,,65824ceb-7906-49ad-9a06-fe840f5028ff,70,,,"[58.0, 23.3]",3920399,1,,,,,2.1904924,,Right Foot,,,,"[45.8, 40.4]",,Ground Pass,,21.00595,,,Alfons Amade,23706.0,,,,,,1,From Throw In,Ricardo Martins Guimarães,29482.0,Left Defensive Midfield,5,Mozambique,4978,['ee66a648-7f74-4837-bce6-bf59225a410c'],7,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:07.608,Pass,
,,,,,,,,,,,,,,,,,1.274993,,,,,,,,,,,ffcd0f4b-8f57-48eb-a122-3aa8a35659b6,74,,,"[53.7, 60.5]",3920399,1,,,,,1.0814534,,Right Foot,,,,"[62.7, 77.4]",,Ground Pass,,19.147062,,,Domingos João Macandza,389641.0,,,,,,1,From Throw In,Alfons Amade,23706.0,Right Defensive Midfield,5,Mozambique,4978,['b97b30f6-4750-43a4-a28d-2d082978b5c5'],12,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:12.775,Pass,
,,,,,,,,,,,,,,,,,1.521267,,,,,,,,,,,7257f69a-2f9d-4f6c-9797-bc5341ce0ccb,78,,,"[55.7, 73.5]",3920399,1,,,,,-2.777408,,Right Foot,,,,"[35.5, 65.8]",,Ground Pass,,21.617817,,,Edson André Sitoe,3250.0,,,,,,1,From Throw In,Domingos João Macandza,389641.0,Right Wing Back,5,Mozambique,4978,['b9d2e184-72f0-46cd-8e5a-fe6150c94957'],16,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:16.223,Pass,
,,,,,,,,,,,,,,,,,1.250035,,,,,,,,,,,c929db91-7e0a-49d1-986e-78632ae62e80,87,,,"[105.3, 43.6]",3920399,1,,,,,3.0293899,,Right Foot,,,,"[98.2, 44.4]",,Ground Pass,,7.1449285,,,Ryan Isaac Mendes da Graça,40485.0,,,,,,1,From Throw In,Tiago Manuel Dias Correia,7900.0,Center Forward,5,Mozambique,4978,"['35b0470c-b8fd-4ef7-ba29-a80b9f6d7958', 'f80db917-e25f-4492-b9a0-cbbf54b17560']",23,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:01:23.757,Pass,True
,,,,,,,,,,,,,,,,,0.839875,,,,,,,,,,,66766ec2-e75d-4166-8328-07d6521fe2c1,93,,,"[18.4, 42.9]",3920399,1,,,,,-1.2454357,,Right Foot,,,,"[21.2, 34.6]",,Ground Pass,,8.759566,,,Reinildo Isnard Mandava,10848.0,,,,,Recovery,1,From Throw In,Ricardo Martins Guimarães,29482.0,Left Defensive Midfield,5,Mozambique,4978,['fe478a30-6a25-41ed-99eb-e29b924cac95'],26,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:26.845,Pass,
,,,,,,,,,,,,,,,,,1.481177,,,,,,,,,,,4744a3b6-1e6c-4e11-804a-632cd9cdc3e4,96,,,"[23.4, 35.2]",3920399,1,,,,,1.1209172,,Left Foot,,,,"[34.7, 58.6]",,Ground Pass,,25.985573,,,Domingos João Macandza,389641.0,,,,,,1,From Throw In,Reinildo Isnard Mandava,10848.0,Left Center Back,5,Mozambique,4978,['1e1e9180-5af7-4c16-928b-43bf393d5a95'],29,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:29.385,Pass,
,,,,,,,,,,,,,,,,,1.196055,,,,,,,,,,,23f7d2f9-5123-4468-a3c3-9dd95a81838d,100,,,"[33.2, 59.4]",3920399,1,,,,,-2.9626756,,Right Foot,,,,"[23.8, 57.7]",,Ground Pass,,9.552486,,,Edson André Sitoe,3250.0,,,,,,1,From Throw In,Domingos João Macandza,389641.0,Right Wing Back,5,Mozambique,4978,['019b7fa4-01d9-4903-93a3-c31c7daa206e'],33,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:33.209,Pass,
,,,,,,,,,,,,,,,,,0.656716,,,,,,,,,,,3ecd5d15-3ec9-467d-96bf-536bd7fefeff,103,,,"[24.9, 57.7]",3920399,1,,,,,-0.53581125,,Right Foot,,,,"[31.3, 53.9]",,Ground Pass,,7.4431176,,,Alfons Amade,23706.0,,,,,,1,From Throw In,Edson André Sitoe,3250.0,Right Center Back,5,Mozambique,4978,['d23e3093-6ab6-4054-a26a-16ebaf9f0dae'],36,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:36.147,Pass,
,,,,,,,,,,,,,,,,,1.2856,,,,,,,,,,,aa077c7f-cded-418a-822e-c2e4436c1b9e,106,,,"[35.8, 59.8]",3920399,1,,,,,-0.02083032,,Right Foot,,,,"[55.0, 59.4]",,Ground Pass,,19.204166,,,Geny Cipriano Catamo,127300.0,,,,,,1,From Throw In,Alfons Amade,23706.0,Right Defensive Midfield,5,Mozambique,4978,['2ca7cb74-fbf7-4e79-a9f0-da7be9472cdb'],40,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:40.734,Pass,
,,,,,,,,,,,,,,,,,0.70998,,,,,,,,,,,fc855413-242e-4d5e-8d23-a21138ebc357,112,,,"[56.7, 56.9]",3920399,1,,True,,,-1.7830669,,Right Foot,,,,"[54.2, 45.3]",,Ground Pass,,11.866339,,,Ricardo Martins Guimarães,29482.0,,,,,Free Kick,1,From Free Kick,Alfons Amade,23706.0,Right Defensive Midfield,6,Mozambique,4978,['dbb1ecfe-e62d-4b27-86d2-a1896e02db8f'],50,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:50.860,Pass,
,,,,,,,,,,,,,,,,,1.679138,,,,,,,,,,,56481998-c0aa-4608-9f7a-e85f8a6bc1dc,114,,,"[55.2, 42.3]",3920399,1,,,,,-1.6521614,,Right Foot,,,,"[53.3, 19.0]",,Ground Pass,,23.37734,,,Reinildo Isnard Mandava,10848.0,,,,,,1,From Free Kick,Ricardo Martins Guimarães,29482.0,Left Defensive Midfield,6,Mozambique,4978,['c10487d0-f653-4e8e-982f-6c30f2b2710f'],52,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:52.692,Pass,
,,,,,,,,,,,,,,,,,1.537368,,,,,,,,,,,ea7586aa-2967-49ed-bb9a-84a8bf389347,117,,,"[56.7, 15.1]",3920399,1,,,,,2.3322756,,Left Foot,,,,"[46.5, 25.8]",,Ground Pass,,14.782761,,,Edmilson Gabriel Dove,65742.0,,,,,,1,From Free Kick,Reinildo Isnard Mandava,10848.0,Left Center Back,6,Mozambique,4978,['854a370f-350e-453f-9ed4-f28decc3512c'],56,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:56.739,Pass,
,,,,,,,,,,,,,,,,,1.071759,,,,,,,,,,,535756ed-f618-41e9-bad4-2adeeac3c76f,120,,,"[48.4, 30.5]",3920399,2,,,,,1.2666353,,Left Foot,,,,"[55.4, 52.8]",,Ground Pass,,23.372847,,,Alfons Amade,23706.0,,,,,,1,From Free Kick,Edmilson Gabriel Dove,65742.0,Center Back,6,Mozambique,4978,['825a893d-4543-4d0a-9350-e9b1b44bd5aa'],2,,,,,,,,,,,,,,,,,Mozambique,4978,00:02:02.114,Pass,
,,,,,,,,,,,,,,,,,1.381423,,,,,,,,,,,2385f7c5-06da-42f3-a80f-d090a7313eb2,123,,,"[55.4, 52.6]",3920399,2,,,,,-1.889352,,Right Foot,,,,"[49.2, 33.8]",,Ground Pass,,19.79596,,,Edmilson Gabriel Dove,65742.0,,,,,,1,From Free Kick,Alfons Amade,23706.0,Right Defensive Midfield,6,Mozambique,4978,['4ae9417d-4589-4f47-8e42-a180bdf9b693'],4,,,,,,,,,,,,,,,,,Mozambique,4978,00:02:04.781,Pass,
,,,,,,,,,,,,,,,,,1.261231,,,,,,,,,,,8ba4db24-6635-46cb-b5e8-acffb0d759e8,126,,,"[50.1, 26.0]",3920399,2,,,,,-0.95463216,,Left Foot,,,,"[64.9, 5.1]",,Ground Pass,,25.609568,,,Reinildo Isnard Mandava,10848.0,,,,,,1,From Free Kick,Edmilson Gabriel Dove,65742.0,Center Back,6,Mozambique,4978,['59937d29-6e8a-461e-b387-b37ce836066c'],7,,,,,,,,,,,,,,,,,Mozambique,4978,00:02:07.905,Pass,
,,,,,,,,,,,,,,,,,0.357814,,,,,,,,,,,592970b1-3789-4634-9bb5-4c1703d9ab0f,130,,,"[65.5, 6.6]",3920399,2,,,,,0.2536741,,Left Foot,,,,"[73.6, 8.7]",,Ground Pass,,8.367795,Incomplete,,Witiness Chimoio João Quembo,10865.0,,,,,,1,From Free Kick,Reinildo Isnard Mandava,10848.0,Left Center Back,6,Mozambique,4978,"['76478a73-4af8-4d64-9217-6e94374966b2', '8c8be1d9-f5b5-481a-bdc4-2ad389da851a', 'c3a4dc39-f07e-4855-9a6c-12d0f3d6f253']",11,,,,,,,,,,,,,,,,,Mozambique,4978,00:02:11.434,Pass,True
,,,,,,,,,,,,,,,,,2.342403,,,,,,,,,,,4b862127-4f8b-4174-be08-1a76ac5937b3,135,,,"[32.8, 75.0]",3920399,2,,,,,-0.17652176,,Right Foot,,,,"[69.8, 68.4]",,High Pass,,37.584038,Incomplete,,Tiago Manuel Dias Correia,7900.0,,,,,,1,From Free Kick,Kevin Lenini Gonçalves Pereira de Pina,132800.0,Center Defensive Midfield,6,Mozambique,4978,"['caafd5b6-1e71-4306-ba63-e0a661c1ce6b', 'db05aa73-44a7-44fa-89cf-0b505456081b']",16,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:02:16.067,Pass,
,,,,,,,,,,,,,,,,,1.264721,,,,,,,,,,,caafd5b6-1e71-4306-ba63-e0a661c1ce6b,137,,,"[50.3, 11.7]",3920399,2,,,,,-1.2141762,,Other,,,,"[52.2, 6.6]",,Low Pass,,5.4424257,,,Reinildo Isnard Mandava,10848.0,,,,,Recovery,1,From Free Kick,Edmilson Gabriel Dove,65742.0,Center Back,6,Mozambique,4978,"['4b862127-4f8b-4174-be08-1a76ac5937b3', 'b67f3b13-2194-4713-bdf6-45a62b757f85']",18,,,,,,,,,,,,,,,,,Mozambique,4978,00:02:18.409,Pass,
,,,,,,,,,,,,,,,,,1.359982,,,,,,,,,,,04a939d3-fd04-4a2e-bb39-b2bb8fce0d95,140,,,"[51.2, 6.4]",3920399,2,,,True,,-1.4288993,,Left Foot,,,,"[52.0, 0.8]",,Ground Pass,,5.656854,Injury Clearance,,,,,,,,,1,From Free Kick,Reinildo Isnard Mandava,10848.0,Left Center Back,6,Mozambique,4978,,23,,,,,,,,,,,,,,,,,Mozambique,4978,00:02:23.008,Pass,
,,,,,,,,,,,,,,,,,0.85339,,,,,,,,,,,2c2c9e06-91d8-4077-96f5-0aefa45a8836,144,,,"[66.2, 80.0]",3920399,3,,,,,-1.6980126,,,,,,"[65.1, 71.4]",,Low Pass,,8.670063,,,Deroy Duarte,8349.0,,,,,Throw-in,1,From Throw In,Steven Moreira,7197.0,Right Back,7,Cape Verde Islands,4924,['ea0a1449-d317-4919-9576-4968872e34f4'],19,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:03:19.290,Pass,
