50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,51d2e4d6-cf76-407c-b296-4c14af48f761,1,,,,3920393,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,,1,Tunisia,777,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 136296, 'name': 'Bechir Ben Said'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 22}, {'player': {'id': 105944, 'name': 'Wajdi Kechrida'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 21}, {'player': {'id': 5651, 'name': 'Yassine Meriah'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 32450, 'name': 'Montassar Omar Talbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 5647, 'name': 'Ali Maâloul'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 35592, 'name': 'Anis Ben Slimane'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 102816, 'name': 'Mohamed Ali Ben Romdhane'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 132461, 'name': 'Mohamed Elias Achouri'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 27}, {'player': {'id': 23910, 'name': 'Youssef Msakni'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 128793, 'name': 'Taha Yassine Khenissi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Tunisia,777,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1df17e19-980d-43ca-8026-34df10f01675,2,,,,3920393,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,,1,Tunisia,777,,0,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 125324, 'name': 'Lloyd Junior Kazapua'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 4218, 'name': 'Ryan Nyambe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 264381, 'name': 'Kennedy Amutenya'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 12}, {'player': {'id': 135004, 'name': 'Lubeni Haukongo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 65555, 'name': 'Riaan Hanamub'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 4}, {'player': {'id': 136406, 'name': 'Aprocious Petrus'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 103804, 'name': 'Absalom Iimbondi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 125333, 'name': 'Petrus Shitembi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 103803, 'name': 'Prins Menelik Tjiueza'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 64612, 'name': 'Deon Hotto Kavendji'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 65723, 'name': 'Peter Shalulile'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 13}]}",Namibia,4980,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0238bf4a-e235-49c1-baa5-025fe9e6c9c4,3,,,,3920393,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,,1,Tunisia,777,['1ab8b090-0c45-453d-bc71-0bb836a399a7'],0,,,,,,,,,,,,,,,,,Namibia,4980,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1ab8b090-0c45-453d-bc71-0bb836a399a7,4,,,,3920393,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,,1,Tunisia,777,['0238bf4a-e235-49c1-baa5-025fe9e6c9c4'],0,,,,,,,,,,,,,,,,,Tunisia,777,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,72f0c873-af74-42c5-aa11-3d7fffee3e26,1536,,,,3920393,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,,95,Namibia,4980,['625c0609-154a-4227-a1c4-44bcf8b8108b'],0,,,,,,,,,,,,,,,,,Namibia,4980,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,625c0609-154a-4227-a1c4-44bcf8b8108b,1537,,,,3920393,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,,95,Namibia,4980,['72f0c873-af74-42c5-aa11-3d7fffee3e26'],0,,,,,,,,,,,,,,,,,Tunisia,777,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,1.908379,,,,,,,,,04c15599-1b4d-4293-98c5-d49a639dcb27,5,,,"[61.0, 40.1]",3920393,0,,,,1.5707964,,Right Foot,,,"[61.0, 42.6]",,Ground Pass,,2.5,,,,,Lubeni Haukongo,135004.0,,,,,Kick Off,1,From Kick Off,Prins Menelik Tjiueza,103803.0,,Left Center Midfield,2,Namibia,4980,['83bc7668-7b64-4fdb-b774-c8ce6d664b26'],0,,,,,,,,,,,,,,,,,Namibia,4980,00:00:00.645,Pass,
,,,,,,,,,,,,,,,,,,,3.321751,,,,,,,,,358ffa2b-a33f-49a7-9a64-a38403aeb0da,9,,,"[39.0, 33.3]",3920393,0,,,,0.51219875,,Left Foot,,,"[88.8, 61.3]",,High Pass,,57.13178,,,Incomplete,,Peter Shalulile,65723.0,,,,,,1,From Kick Off,Lubeni Haukongo,135004.0,,Left Center Back,2,Namibia,4980,"['26430b42-35fe-4ab4-8991-534ecd5c8496', '60ed567c-fcf1-4a4d-8912-e91303f69401', 'b92d065d-77df-4d98-8cf4-52fc18370a18']",3,,,,,,,,,,,,,,,,,Namibia,4980,00:00:03.765,Pass,True
,,,,,,,,,,,,,,,,,,,1.670337,,,,,,,,,9673d652-f44a-480e-9641-d20fbf7d2ce6,13,,,"[49.5, 80.0]",3920393,0,,,,-2.8038576,,,,,"[32.7, 74.1]",,Low Pass,,17.805899,,,,,Kennedy Amutenya,264381.0,,,,,Throw-in,1,From Throw In,Ryan Nyambe,4218.0,,Right Back,3,Namibia,4980,['0288c199-e8f1-48e8-9261-076de989fa4d'],17,,,,,,,,,,,,,,,,,Namibia,4980,00:00:17.145,Pass,
,,,,,,,,,,,,,,,,,,,1.958764,,,,,,,,,ea1ec582-2f04-48d6-b390-c12e4565dd6d,16,,,"[32.7, 74.1]",3920393,0,,,,-1.8934668,,Right Foot,,,"[21.8, 41.5]",,Ground Pass,,34.373974,,,,,Lubeni Haukongo,135004.0,,,,,,1,From Throw In,Kennedy Amutenya,264381.0,,Right Center Back,3,Namibia,4980,['8a1732b6-5c27-4246-85b2-031a26b8ec84'],21,,,,,,,,,,,,,,,,,Namibia,4980,00:00:21.667,Pass,
,,,,,,,,,,,,,,,,,,,3.463222,,,,,,,,,9fd3d033-df93-413a-a8e5-e088fcc04ce2,19,,,"[35.5, 21.8]",3920393,0,,,,-0.43650892,,Left Foot,,,"[81.8, 0.2]",,High Pass,,51.090607,,,Out,,Riaan Hanamub,65555.0,,,,,,1,From Throw In,Lubeni Haukongo,135004.0,,Left Center Back,3,Namibia,4980,['fffa2053-17b8-4d09-8361-119c237dfbbb'],28,,,,,,,,,,,,,,,,,Namibia,4980,00:00:28.491,Pass,
,,,,,,,,,,,,,,,,,,,1.071039,,,,,,,,,2fb52f07-9c03-4d2b-9881-3e24dcd4312c,21,,,"[35.9, 80.0]",3920393,0,,,,-0.75778085,,,,,"[45.2, 71.2]",,Low Pass,,12.803515,,,,,Anis Ben Slimane,35592.0,,,,,Throw-in,1,From Throw In,Wajdi Kechrida,105944.0,,Right Back,4,Tunisia,777,['1ca9f322-37d3-49b8-9c78-a7aeda692a5c'],41,,,,,,,,,,,,,,,,,Tunisia,777,00:00:41.393,Pass,
,,,,,,,,,,,,,,,,,,,1.012723,,,,,,,,,e6128901-e151-479d-9fc0-f19cf229bd3a,25,,,"[43.7, 71.4]",3920393,0,,,,2.620683,,Right Foot,,,"[37.6, 74.9]",,Ground Pass,,7.03278,,,,,Wajdi Kechrida,105944.0,,,,,,1,From Throw In,Anis Ben Slimane,35592.0,,Right Center Midfield,4,Tunisia,777,"['1d502796-db14-41a9-a00d-d7d994ef069c', 'f86a86ff-a7a0-464e-a770-d4c106b514eb']",43,,,,,,,,,,,,,,,,,Tunisia,777,00:00:43.186,Pass,True
,,,,,,,,,,,,,,,,,,,1.308387,,,,,,,,,9fdd78ef-dbd0-47ed-8c70-06ee686f22db,28,,,"[37.6, 74.9]",3920393,0,,,,-0.39591765,,Right Foot,,,"[56.5, 67.0]",,High Pass,,20.484629,,,,,Mohamed Elias Achouri,132461.0,,,,,,1,From Throw In,Wajdi Kechrida,105944.0,,Right Back,4,Tunisia,777,['34cc480f-6f20-4a1b-8303-cde6455bc3bf'],44,,,,,,,,,,,,,,,,,Tunisia,777,00:00:44.225,Pass,
,,,,,,,,,,,,,,,,,,,1.444546,,,,,,,,,ae2397de-d76e-4d7e-bcd4-e925a5ba93ba,30,,,"[56.5, 67.0]",3920393,0,,,,-0.5671723,,Head,,,"[71.1, 57.7]",,Low Pass,,17.310402,,,Incomplete,,Taha Yassine Khenissi,128793.0,,,,,,1,From Throw In,Mohamed Elias Achouri,132461.0,,Right Wing,4,Tunisia,777,"['b4827a3d-4e68-42a2-b354-275eb2a5c60d', 'e7a695f3-8efe-454a-9275-9a961c1758c7']",45,,,,,,,,,,,,,,,,,Tunisia,777,00:00:45.534,Pass,
,,,,,,,,,,,,,,,,,,,0.585122,,,,,,,,,1caa1247-e1af-43a2-88e2-963430353e0f,35,,,"[48.2, 21.5]",3920393,0,,,,0.45130256,,Right Foot,,,"[64.5, 29.4]",,Ground Pass,,18.113531,,,Unknown,,Petrus Shitembi,125333.0,,,,,,1,From Throw In,Kennedy Amutenya,264381.0,,Right Center Back,4,Tunisia,777,"['3349313b-e4db-48a0-8531-e95ed5615d5d', '97053188-e381-4ba1-83f7-d4b070313040']",47,,,,,,,,,,,,,,,,,Namibia,4980,00:00:47.717,Pass,True
,,,,,,,,,,,,,,,,,,,1.613152,,,,,,,,,572186d9-bd5b-40bc-a3ea-dde31a977475,42,,,"[63.5, 47.7]",3920393,1,,,,-1.7219523,,Right Foot,,,"[58.9, 17.5]",,Ground Pass,,30.548323,,,,,Montassar Omar Talbi,32450.0,,,,,Free Kick,1,From Free Kick,Yassine Meriah,5651.0,,Right Center Back,5,Tunisia,777,['b2429b41-d454-45a0-9d62-fe1dad61b6a1'],28,,,,,,,,,,,,,,,,,Tunisia,777,00:01:28.934,Pass,
,,,,,,,,,,,,,,,,,,,1.223308,,,,,,,,,39ac1372-0315-410c-ace3-fcc98f7f44f3,45,,,"[62.2, 15.7]",3920393,1,,,,-0.8803499,,Right Foot,,,"[71.7, 4.2]",,Ground Pass,,14.916434,,,,,Ali Maâloul,5647.0,,,,,,1,From Free Kick,Montassar Omar Talbi,32450.0,,Left Center Back,5,Tunisia,777,['99f09f27-7a87-465c-8835-f9c508c5e829'],32,,,,,,,,,,,,,,,,,Tunisia,777,00:01:32.082,Pass,
,,,,,,,,,,,,,,,,,,,0.736441,,,,,,,,,7150a9e1-8902-4920-8d04-974d5308e06d,48,,,"[71.7, 4.2]",3920393,1,,,,1.2924967,,Left Foot,,,"[73.5, 10.5]",,Ground Pass,,6.5520988,,,,,Mohamed Ali Ben Romdhane,102816.0,,,,,,1,From Free Kick,Ali Maâloul,5647.0,,Left Back,5,Tunisia,777,['870a172d-a268-4bfe-bb44-54c6fe41ddb6'],34,,,,,,,,,,,,,,,,,Tunisia,777,00:01:34.055,Pass,
,,,,,,,,,,,,,,,,,,,0.722826,,,,,,,,,3900a097-9c07-4d17-a8d7-874ac16d918d,51,,,"[73.5, 10.5]",3920393,1,,,,-2.2318394,,Right Foot,,,"[70.0, 6.0]",,Ground Pass,,5.700877,,,,,Ali Maâloul,5647.0,,,,,,1,From Free Kick,Mohamed Ali Ben Romdhane,102816.0,,Left Center Midfield,5,Tunisia,777,"['f379cc95-418b-4ecf-a15c-a3bfc7ab0d8c', 'fce2b261-2c08-4133-a0cd-973fd6f22cca']",34,,,,,,,,,,,,,,,,,Tunisia,777,00:01:34.792,Pass,True
,,,,,,,,,,,,,,,,,,,1.795483,,,,,,,,,a078f9b9-cfbc-465c-9ea9-701b732d1b03,54,,,"[68.3, 6.0]",3920393,1,,,,2.8731248,,Left Foot,,,"[45.4, 12.3]",,Ground Pass,,23.75079,,,,,Montassar Omar Talbi,32450.0,,,,,,1,From Free Kick,Ali Maâloul,5647.0,,Left Back,5,Tunisia,777,['919975cb-6e9d-418d-84cf-2d866d404c72'],36,,,,,,,,,,,,,,,,,Tunisia,777,00:01:36.176,Pass,
,,,,,,,,,,,,,,,,,,,2.102956,,,,,,,,,8b75dbee-5b78-4ddb-ad96-582e99107839,57,,,"[41.3, 12.0]",3920393,1,,,,1.5898157,,Right Foot,,,"[40.6, 48.8]",,Ground Pass,,36.806656,,,,,Yassine Meriah,5651.0,,,,,,1,From Free Kick,Montassar Omar Talbi,32450.0,,Left Center Back,5,Tunisia,777,['a92739ae-d5ed-4c6e-870a-ac45572fbdac'],39,,,,,,,,,,,,,,,,,Tunisia,777,00:01:39.107,Pass,
,,,,,,,,,,,,,,,,,,,1.559108,,,,,,,,,1d452b0a-6b0d-4084-a3a3-8cf7085e0013,60,,,"[40.6, 48.8]",3920393,1,,,,1.2731599,,Right Foot,,,"[45.6, 65.1]",,Ground Pass,,17.049633,,,,,Anis Ben Slimane,35592.0,,,,,,1,From Free Kick,Yassine Meriah,5651.0,,Right Center Back,5,Tunisia,777,['d97e5b7f-40c3-4e75-ad28-03c8f583b2a5'],42,,,,,,,,,,,,,,,,,Tunisia,777,00:01:42.532,Pass,
,,,,,,,,,,,,,,,,,,,1.069315,,,,,,,,,9286e551-52f6-47d0-a744-53fd89649317,63,,,"[43.7, 65.1]",3920393,1,,,,-2.9694018,,Right Foot,,,"[32.2, 63.1]",,Ground Pass,,11.672618,,,,,Yassine Meriah,5651.0,,,,,,1,From Free Kick,Anis Ben Slimane,35592.0,,Right Center Midfield,5,Tunisia,777,['e5f54b19-d52b-4748-a22f-efe36a2c5141'],45,,,,,,,,,,,,,,,,,Tunisia,777,00:01:45.079,Pass,
,,,,,,,,,,,,,,,,,,,2.89564,,,,,,,,,6784d9f4-9e74-4330-b255-82259026f628,66,,,"[32.8, 63.1]",3920393,1,,,,-1.1939186,,Right Foot,,,"[55.4, 6.0]",,High Pass,,61.40985,,,,,Ali Maâloul,5647.0,,True,,,,1,From Free Kick,Yassine Meriah,5651.0,,Right Center Back,5,Tunisia,777,['c245ee81-def6-4e26-9879-e4b5f302bc1a'],48,,,,,,,,,,,,,,,,,Tunisia,777,00:01:48.350,Pass,
,,,,,,,,,,,,,,,,,,,0.761509,,,,,,,,,941bb3fa-bd1d-4aa1-8bd8-af4a504dd8ca,69,,,"[56.3, 5.7]",3920393,1,,,,-0.6073052,,Left Foot,,,"[62.2, 1.6]",,Ground Pass,,7.184706,,,,,Youssef Msakni,23910.0,,,,,,1,From Free Kick,Ali Maâloul,5647.0,,Left Back,5,Tunisia,777,['04b6d5d0-e013-4a47-a810-6235b12da8e5'],52,,,,,,,,,,,,,,,,,Tunisia,777,00:01:52.879,Pass,
,,,,,,,,,,,,,,,,,,,1.086393,,,,,,,,,328bf92c-5d2b-4ad9-b3a2-07437fa376e3,72,,,"[62.2, 1.6]",3920393,1,,,,2.745903,,Right Foot,,,"[54.3, 4.9]",,Ground Pass,,8.561542,,,,,Ali Maâloul,5647.0,,,,,,1,From Free Kick,Youssef Msakni,23910.0,,Left Wing,5,Tunisia,777,['be81db10-ece2-4981-baa8-cf93cb2e717e'],53,,,,,,,,,,,,,,,,,Tunisia,777,00:01:53.748,Pass,
,,,,,,,,,,,,,,,,,,,2.214386,,,,,,,,,b9cb0420-ac66-417a-bd66-b37da6151f01,75,,,"[54.3, 4.9]",3920393,1,,,,2.8111086,,Left Foot,,,"[40.6, 9.6]",,Ground Pass,,14.483784,,,,,Montassar Omar Talbi,32450.0,,,,,,1,From Free Kick,Ali Maâloul,5647.0,,Left Back,5,Tunisia,777,['5b4114bd-5ffe-460b-80d8-65490c1fa9c5'],55,,,,,,,,,,,,,,,,,Tunisia,777,00:01:55.991,Pass,
,,,,,,,,,,,,,,,,,,,1.061735,,,,,,,,,25318c9a-32bb-457b-b95a-199cd54976c0,78,,,"[51.9, 21.2]",3920393,2,,,,-1.1182184,,Right Foot,,,"[57.2, 10.3]",,Ground Pass,,12.120231,,,,,Youssef Msakni,23910.0,,,,,,1,From Free Kick,Montassar Omar Talbi,32450.0,,Left Center Back,5,Tunisia,777,['9182ac65-52e2-4677-95d4-c6423ffb386c'],2,,,,,,,,,,,,,,,,,Tunisia,777,00:02:02.551,Pass,
,,,,,,,,,,,,,,,,,,,2.090673,,,,,,,,,8a428736-ae7d-4fe2-9abe-a2d16cb2d19b,81,,,"[55.6, 11.6]",3920393,2,,,,1.7473427,,Right Foot,,,"[48.0, 54.2]",,Ground Pass,,43.272625,,,,,Yassine Meriah,5651.0,,True,,,,1,From Free Kick,Youssef Msakni,23910.0,,Left Wing,5,Tunisia,777,['6a098ff6-0008-498b-b19e-9ac9b9fa41c8'],5,,,,,,,,,,,,,,,,,Tunisia,777,00:02:05.831,Pass,
,,,,,,,,,,,,,,,,,,,1.287463,,,,,,,,,eb5e2911-be5a-4d93-8049-292e51ebca9b,84,,,"[67.2, 58.3]",3920393,2,,,,1.6509165,,Right Foot,,,"[66.1, 72.0]",,Ground Pass,,13.74409,,,,,Wajdi Kechrida,105944.0,,,,,,1,From Free Kick,Yassine Meriah,5651.0,,Right Center Back,5,Tunisia,777,['cd66eb26-5542-4569-a437-f5d52c376df3'],12,,,,,,,,,,,,,,,,,Tunisia,777,00:02:12.718,Pass,
,,,,,,,,,,,,,,,,,,,2.485684,,,,,,,,,cce4268f-aa67-4123-9611-3f243d6200d6,86,,,"[64.8, 73.4]",3920393,2,,,,-1.9334292,,Right Foot,,,"[51.9, 39.4]",,Ground Pass,,36.364956,,,,,Montassar Omar Talbi,32450.0,,,,,,1,From Free Kick,Wajdi Kechrida,105944.0,,Right Back,5,Tunisia,777,['31476d2e-dc28-4b6c-be06-8e3c9ad34d6a'],14,,,,,,,,,,,,,,,,,Tunisia,777,00:02:14.005,Pass,
,,,,,,,,,,,,,,,,,,,1.508019,,,,,,,,,29cc3efc-cea4-4fe9-b268-7a76bb3cf145,89,,,"[53.5, 37.5]",3920393,2,,,,-1.1425322,,Right Foot,,,"[66.1, 9.9]",,Ground Pass,,30.340073,,,,,Ali Maâloul,5647.0,,,,,,1,From Free Kick,Montassar Omar Talbi,32450.0,,Left Center Back,5,Tunisia,777,['56491fe7-d902-4a78-90d7-d7ece065627b'],17,,,,,,,,,,,,,,,,,Tunisia,777,00:02:17.729,Pass,
,,,,,,,,,,,,,,,,,,,0.777422,,,,,,,,,42bfdac9-d422-46bd-b950-d9682c40397c,92,,,"[68.0, 9.6]",3920393,2,,,,0.6717954,,Left Foot,,,"[76.3, 16.2]",,Ground Pass,,10.604244,,,,,Taha Yassine Khenissi,128793.0,,,,,,1,From Free Kick,Ali Maâloul,5647.0,,Left Back,5,Tunisia,777,['852fe4f8-0143-4a2a-86af-a2909e38c3b5'],20,,,,,,,,,,,,,,,,,Tunisia,777,00:02:20.514,Pass,
,,,,,,,,,,,,,,,,,,,0.68806,,,,,,,,,d5d3a3a4-757c-4bf0-a648-0fc047e5c4e5,96,,,"[76.3, 16.2]",3920393,2,,,,2.6271412,,Right Foot,,,"[71.7, 18.8]",,Ground Pass,,5.283938,,,,,Ali Maâloul,5647.0,,,,,,1,From Free Kick,Taha Yassine Khenissi,128793.0,,Center Forward,5,Tunisia,777,['6846d5b1-4e18-4a89-a682-f21307f8da56'],21,,,,,,,,,,,,,,,,,Tunisia,777,00:02:21.332,Pass,
,,,,,,,,,,,,,,,,,,,0.434796,,,,,,,,,bc769e64-f20e-44b2-a963-a70417a396bf,100,,,"[71.1, 19.9]",3920393,2,,,,0.8876049,,Left Foot,,,"[74.6, 24.2]",,Ground Pass,,5.5443664,,,Incomplete,,Anis Ben Slimane,35592.0,,,,,,1,From Free Kick,Ali Maâloul,5647.0,,Left Back,5,Tunisia,777,"['121265a8-48d8-4c6b-b150-8fcc3d3cdb01', '1d1816a2-fbd9-43a8-9ab7-f900a7181f03', 'f4341a23-2002-4263-90f7-a2ea2209602b']",23,,,,,,,,,,,,,,,,,Tunisia,777,00:02:23.102,Pass,True
,,,,,,,,,,,,,,,,,,,1.188612,,,,,,,,,5e6d44b8-3e6a-4dfd-9252-d3fca925dc57,103,,,"[62.8, 34.4]",3920393,2,,,,2.0586329,,Right Foot,,,"[57.6, 44.2]",,Ground Pass,,11.094143,,,,,Yassine Meriah,5651.0,,,,,Recovery,1,From Free Kick,Ali Maâloul,5647.0,,Left Back,5,Tunisia,777,['5fe3f0ae-3e6c-4428-b2b2-6eb05d3a9d1c'],25,,,,,,,,,,,,,,,,,Tunisia,777,00:02:25.442,Pass,
,,,,,,,,,,,,,,,,,,,3.095669,,,,,,,,,fd37f677-f9e6-4ead-bd95-4c625b7d55ce,106,,,"[66.3, 51.4]",3920393,2,,,,-0.97501177,,Right Foot,,,"[98.3, 4.2]",,High Pass,,57.024906,,,,,Youssef Msakni,23910.0,,True,,,,1,From Free Kick,Yassine Meriah,5651.0,,Right Center Back,5,Tunisia,777,['94853a14-8add-478e-b248-3ff9fa8daaea'],29,,,,,,,,,,,,,,,,,Tunisia,777,00:02:29.971,Pass,
