50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,3.199828,,,,,,,,,,,,,,ff10b4cf-3ea0-4810-b0d1-dc5b091f3b92,25,,,"[16.1, 59.3]",3920386,0,,True,,,0.46461567,,Right Foot,,,,"[57.4, 80.0]",,High Pass,46.197186,,,Out,,Moses Daddy-Ajala Simon,18163.0,,,,,,1,Regular Play,Stanley Bobo Nwabali,358410.0,Goalkeeper,4,Nigeria,775,['de686b41-d13d-4f03-ab1c-4c055e769920'],51,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:00:51.047,Pass,
,,,,,,,,,,,,,,,,,,1.979027,,,,,,,,,,,,,,9be1ddf1-2e02-4197-a435-beae01265e4a,27,,,"[72.2, 0.1]",3920386,1,,,,,0.71654165,,,,,,"[93.9, 19.0]",,High Pass,28.776726,,,Incomplete,,Emilio Nsue López,13581.0,,,,,Throw-in,1,From Throw In,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,5,Equatorial Guinea,4992,"['ab142e30-cf9c-418e-b91c-629e0818ab0d', 'b649d530-8eec-46fe-aa35-e42662e5149f']",6,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:01:06.219,Pass,
,,,,,,,,,,,,,,,,,,2.295586,,,,,,,,,,,,,,b649d530-8eec-46fe-aa35-e42662e5149f,30,,,"[26.2, 61.1]",3920386,1,,,,True,1.4695809,,,,,,"[27.5, 73.9]",,High Pass,12.865847,,,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,Recovery,1,Regular Play,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Left Center Back,6,Nigeria,775,"['9be1ddf1-2e02-4197-a435-beae01265e4a', 'a45a9edf-9252-402a-98c7-6778a56633ac', 'a5522fad-a89e-4a5f-8497-899dfb2cf6be']",8,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:01:08.198,Pass,True
,,,,,,,,,,,,,,,,,,0.615688,,,,,,,,,,,,,,5a45e5fe-6c16-4ba9-b9c7-cf73a9f27d0a,33,,,"[26.8, 73.9]",3920386,1,,,,True,0.21336864,,,,,,"[32.8, 75.2]",,High Pass,6.1392183,,,,,Moses Daddy-Ajala Simon,18163.0,,,,,,1,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Back,6,Nigeria,775,"['4adc7f52-ab53-4d6b-9fc0-dd80aa7f24bd', 'ccc6a85a-c407-412d-acc5-60bf7cea8c82']",10,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:01:10.537,Pass,True
,,,,,,,,,,,,,,,,,,3.631971,,,,,,,,,,,,,,9cb7076c-445a-4eaa-8c91-d665c7aead12,37,,,"[43.2, 77.9]",3920386,1,,,,,-0.27857536,,Right Foot,,,,"[91.1, 64.2]",,High Pass,49.82068,,,Incomplete,,Victor James Osimhen,11277.0,,,Through Ball,True,,1,Regular Play,Moses Daddy-Ajala Simon,18163.0,Right Midfield,6,Nigeria,775,"['1006ca3e-a00e-42ae-9c59-ab08a217ceca', 'e0884454-4b62-45cd-903b-dee04b392f67']",15,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:01:15.354,Pass,
,,,,,,,,,,,,,,,,,,2.483565,,,,,,,,,,,,,,33c21933-48bf-470d-a09b-e2419c21d86d,40,,,"[38.3, 71.4]",3920386,1,,,,,-0.78899527,,Right Foot,,,,"[66.0, 43.5]",,High Pass,39.31539,,,Incomplete,,Ademola Lookman,3447.0,,,,,Recovery,1,Regular Play,William Troost-Ekong,5455.0,Right Center Back,6,Nigeria,775,"['640d3fb7-2d39-4e36-9df4-6ca7e6a5ad72', 'b1e09410-f268-4db8-b138-85cd1630ed83']",22,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:01:22.848,Pass,
,,,,,,,,,,,,,,,,,,2.374613,,,,,,,,,,,,,,b1e09410-f268-4db8-b138-85cd1630ed83,43,,,"[54.1, 36.6]",3920386,1,,,,True,-0.035699114,,,,,,"[62.5, 36.3]",,High Pass,8.405355,,,Incomplete,,Ibán Salvador Edu,30423.0,,,,,Recovery,1,Regular Play,Carlos Akapo Martínez,17618.0,Right Back,6,Nigeria,775,"['198d17d8-c82c-43c0-966a-18bcccf6803d', '33c21933-48bf-470d-a09b-e2419c21d86d', '4c1b0e00-dc7b-44a1-91ef-0f219642794c', '6a708bb7-84dc-409b-a24a-b7ad1a48d8d4']",25,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:01:25.331,Pass,True
,,,,,,,,,,,,,,,,,,1.587054,,,,,,,,,,,,,,6a708bb7-84dc-409b-a24a-b7ad1a48d8d4,46,,,"[57.6, 43.8]",3920386,1,,,,True,1.9559538,,,,,,"[56.1, 47.5]",,High Pass,3.992493,,,,,Frank Onyeka,24467.0,,,,,Recovery,1,Regular Play,Alhassan Yusuf,27434.0,Right Center Midfield,6,Nigeria,775,"['b1e09410-f268-4db8-b138-85cd1630ed83', 'e4e48af5-3d94-4051-a468-418fdbe1b341', 'ffbe2388-5644-4a26-9676-00e934a5816f']",27,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:01:27.706,Pass,True
,,,,,,,,,,,,,,,,,,1.579817,,,,,,,,,,,,,,f49bfa25-8fe2-47f1-994e-e2a06e16be1f,48,,,"[56.1, 47.5]",3920386,1,,,,,0.23210384,,Head,,,,"[61.6, 48.8]",,High Pass,5.6515484,,,Incomplete,,Alex Iwobi,3647.0,,,,,,1,Regular Play,Frank Onyeka,24467.0,Center Defensive Midfield,6,Nigeria,775,"['4b664f52-232d-418a-abba-391db61dacdb', 'c4309a74-694a-4a9d-8f80-d3d5669709d4']",29,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:01:29.304,Pass,
,,,,,,,,,,,,,,,,,,0.719894,,,,,,,,,,,,,,c4309a74-694a-4a9d-8f80-d3d5669709d4,50,,,"[58.5, 31.3]",3920386,1,,,,,0.5337082,,Head,,,,"[62.9, 33.9]",,Low Pass,5.110773,,,Incomplete,,Ibán Salvador Edu,30423.0,,,,,Recovery,1,Regular Play,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,6,Nigeria,775,"['75d63c74-13d0-461e-81b2-c97678161b9d', '873fdcf2-4e4e-4bd1-ac6e-a672a5a10328', 'f49bfa25-8fe2-47f1-994e-e2a06e16be1f']",30,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:01:30.884,Pass,
,,,,,,,,,,,,,,,,,,0.329164,,,,,,,,,,,,,,61560ebc-7b71-41ec-a91e-ae21a841917c,59,,,"[69.0, 24.8]",3920386,1,,,,,0.5743048,,Right Foot,,,,"[70.7, 25.9]",,Low Pass,2.0248456,,,,,Ibán Salvador Edu,30423.0,,,,,,1,Regular Play,Jannick Buyla Sam,40128.0,Left Wing,7,Equatorial Guinea,4992,"['0b674389-594d-4b57-8586-ce8cf3ac712c', '65832f5f-b85c-4a6e-87dc-0d7985ba3179']",34,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:01:34.803,Pass,True
,,,,,,,,,,,,,,,,,,0.624354,,,,,,,,,,,,,,0babdf77-c146-44cc-a40e-ac4e4ccb505a,64,,,"[67.2, 25.2]",3920386,1,,,,,-2.9147937,,Right Foot,,,,"[60.7, 23.7]",,Ground Pass,6.670832,,,,,Pablo Ganet Cómitre,105942.0,,,,,Recovery,1,Regular Play,Jannick Buyla Sam,40128.0,Left Wing,7,Equatorial Guinea,4992,['9e222d55-254e-41e9-9562-9efcb94e5e9d'],36,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:01:36.691,Pass,
,,,,,,,,,,,,,,,,,,0.949479,,,,,,,,,,,,,,24d135dd-b8bc-4351-9720-1926219da906,67,,,"[60.7, 23.7]",3920386,1,,,,,-1.1246908,,Right Foot,,,,"[70.6, 3.0]",,Ground Pass,22.945587,,,,,Basilio Ndong Owono Nchamaaa,105764.0,,,,,,1,Regular Play,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,7,Equatorial Guinea,4992,['ad57fb68-ffc0-4bb5-a9f0-fbb208e660df'],37,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:01:37.396,Pass,
,,,,,,,,,,,,,,,,,,1.120298,,,,,,,,,,,,,,a502626f-3bdc-47c8-a1b1-d4d3edb83d00,70,,,"[74.5, 1.1]",3920386,1,,,,,0.28574553,,Left Foot,,,,"[92.2, 6.3]",,High Pass,18.448034,,,Incomplete,,Ibán Salvador Edu,30423.0,,,,,,1,Regular Play,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,7,Equatorial Guinea,4992,"['39718c18-6641-4512-852c-cabeebf63bec', 'bed7e5d3-d59c-46c7-b790-9523d9541a26']",39,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:01:39.799,Pass,
,,,,,,,,,,,,,,,,,,0.87566,,,,,,,,,,,,,,39718c18-6641-4512-852c-cabeebf63bec,72,,,"[27.9, 73.8]",3920386,1,,,,,0.5642682,,Head,,,,"[35.8, 78.8]",,Low Pass,9.349332,,,,,Moses Daddy-Ajala Simon,18163.0,,,,,Recovery,1,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Back,8,Nigeria,775,"['117185b6-e42c-4648-9352-952519b6abbc', 'a502626f-3bdc-47c8-a1b1-d4d3edb83d00']",40,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:01:40.919,Pass,
,,,,,,,,,,,,,,,,,,1.376869,,,,,,,,,,,,,,60e955e7-6146-41d2-a62f-d34e6c3e5f58,79,,,"[25.5, 78.5]",3920386,2,,True,,,-1.5473465,,Right Foot,,,,"[26.6, 31.6]",,Ground Pass,46.9129,,,,,William Troost-Ekong,5455.0,,True,,,Free Kick,1,From Free Kick,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Back,9,Nigeria,775,['1054171b-70f2-494d-96e0-e74928fcf13c'],5,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:02:05.057,Pass,
,,,,,,,,,,,,,,,,,,3.367762,,,,,,,,,,,,,,aab4a5d7-6158-477d-a388-f4bd12b5e6a4,81,,,"[27.2, 32.0]",3920386,2,,True,,,-0.7680388,,Right Foot,,,,"[56.5, 3.7]",,Ground Pass,40.73549,,,,,Zaidu Sanusi,31949.0,,,,,,1,From Free Kick,William Troost-Ekong,5455.0,Right Center Back,9,Nigeria,775,['fdcc1fd6-7212-4a1b-b406-30c732a59c89'],6,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:02:06.617,Pass,
,,,,,,,,,,,,,,,,,,0.855169,,,,,,,,,,,,,,5c1592ae-f250-411e-a19c-5ac0ec8e8168,83,,,"[64.7, 3.9]",3920386,2,,,,,0.7368925,,Left Foot,,,,"[70.1, 8.8]",,Ground Pass,7.291776,,,,,Ademola Lookman,3447.0,,,,,,1,From Free Kick,Zaidu Sanusi,31949.0,Left Back,9,Nigeria,775,['ea37e405-571f-42f8-9b06-b050f99c7f7b'],13,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:02:13.132,Pass,
,,,,,,,,,,,,,,,,,,1.120873,,,,,,,,,,,,,,77e291b4-c817-4643-a8ed-5477870404cb,86,,,"[67.3, 7.7]",3920386,2,,,,,0.21983218,,Right Foot,,,,"[94.6, 13.8]",,Low Pass,27.973202,,,,,Alex Iwobi,3647.0,,,,,,1,From Free Kick,Ademola Lookman,3447.0,Left Midfield,9,Nigeria,775,['6c91ca52-aa06-4426-ba61-6f7479f79ce5'],16,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:02:16.331,Pass,
,,,,,,,,,,,,,,,,,,1.817325,,,,,,,,,,,,,,45f1aafd-d14d-4142-9af5-7b670311bd28,89,,,"[101.2, 14.3]",3920386,2,,,,,1.0950199,,Right Foot,True,,,"[116.4, 43.8]",,High Pass,33.185688,,,Incomplete,,Victor James Osimhen,11277.0,,,,,,1,From Free Kick,Alex Iwobi,3647.0,Left Center Midfield,9,Nigeria,775,"['4bb74ef2-68a1-4028-8cd8-dd1710ec7451', '93360bff-400c-4188-b103-fa0be7986cd5']",21,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:02:21.047,Pass,
,,,,,,,,,,,,,,,,,,3.317001,,,,,,,,,,,,,,e8f8d504-704d-421e-b5c9-ac1e2eeabff6,93,,,"[9.3, 43.2]",3920386,2,,,,,0.40449274,,Right Foot,,,,"[69.8, 69.1]",,High Pass,65.81079,,,Incomplete,,,,,,,,,1,From Keeper,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,10,Equatorial Guinea,4992,['ada578f6-f50b-4896-975f-1997439af023'],39,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:39.694,Pass,
,,,,,,,,,,,,,,,,,,2.278904,,,,,,,,,,,,,,ada578f6-f50b-4896-975f-1997439af023,94,,,"[50.3, 11.0]",3920386,2,,,,,-0.8809963,,Head,,,,"[56.9, 3.0]",,High Pass,10.371114,,,,,Ademola Lookman,3447.0,,,,,Recovery,1,Regular Play,Zaidu Sanusi,31949.0,Left Back,11,Nigeria,775,"['1edc6ce7-3619-4b72-9363-d03051efd8bf', 'e8f8d504-704d-421e-b5c9-ac1e2eeabff6']",43,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:02:43.011,Pass,
,,,,,,,,,,,,,,,,,,1.068037,,,,,,,,,,,,,,a4d125f3-9086-424a-9c3c-d1f39d960ec3,100,,,"[37.2, 15.0]",3920386,3,,True,,,1.7303864,,Right Foot,,,,"[32.5, 44.2]",,Ground Pass,29.575834,,,,,William Troost-Ekong,5455.0,,,,,Recovery,1,Regular Play,Zaidu Sanusi,31949.0,Left Back,14,Nigeria,775,['20c33ea3-0d38-46c2-8402-eee8c5d33d65'],15,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:03:15.483,Pass,
,,,,,,,,,,,,,,,,,,1.615821,,,,,,,,,,,,,,6f513d63-1075-4d5c-913c-2628c9ee58f8,102,,,"[37.5, 50.8]",3920386,3,,,,,1.3615495,,Right Foot,,,,"[43.0, 76.7]",,Ground Pass,26.477537,,,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,,1,Regular Play,William Troost-Ekong,5455.0,Right Center Back,14,Nigeria,775,['33166768-a4e3-4762-907f-768b98157ded'],18,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:03:18.016,Pass,
,,,,,,,,,,,,,,,,,,1.604396,,,,,,,,,,,,,,c871b2ea-f405-4d96-bfbd-66bdb7f35b5e,106,,,"[43.0, 78.7]",3920386,3,,,,,-0.43078747,,Right Foot,,,,"[66.5, 67.9]",,Ground Pass,25.862907,True,,Incomplete,,Alhassan Yusuf,27434.0,,,,,,1,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Back,14,Nigeria,775,"['194a001f-4ab6-436c-86f3-5213e1c18d13', 'ff5ac947-1e7d-4fe6-b46a-00300a2e7edd']",21,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:03:21.428,Pass,
,,,,,,,,,,,,,,,,,,2.400768,,,,,,,,,,,,,,9ccd83e4-4df0-4b42-8b25-bffa99a52844,111,,,"[45.0, 19.0]",3920386,3,,,,,2.5453935,,Right Foot,,,,"[17.0, 38.0]",,Ground Pass,33.83785,,,,,Jesús Lázaro Owono Ngua Akeng,105765.0,,,,,,1,Regular Play,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,15,Equatorial Guinea,4992,['7a20b86d-beaf-4352-825e-de30439c34f0'],26,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:03:26.919,Pass,
,,,,,,,,,,,,,,,,,,2.267193,,,,,,,,,,,,,,0518d07b-c6c2-4b96-9b9e-db306068c753,115,,,"[19.5, 40.1]",3920386,3,,,,,0.7352251,,Right Foot,,,,"[56.1, 73.2]",,High Pass,49.347443,,,,,Carlos Akapo Martínez,17618.0,,,,,,1,Regular Play,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,15,Equatorial Guinea,4992,"['750da9a7-84c6-48df-8506-f97041621b13', '9d155b13-07e9-486d-9aa6-42f6e6c8b1e1']",31,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:03:31.003,Pass,True
