player_id,player_name,team,total_minutes_played,total_passes,total_completed_passes,total_progressive_passes,total_penalty_area_passes,total_long_passes,total_assists,total_key_passes,total_shots,total_shots_on_target,total_goals,total_xg,total_dribbles,total_successful_dribbles,total_duels,total_won_duels,total_tackles,total_successful_tackles,total_interceptions,total_ball_recoveries,total_clearances,total_blocks,total_fouls_committed,total_fouls_won,avg_pass_distance,avg_xg_per_shot,total_games
3052.0,Pablo Javier Zabaleta Girod,Espanyol,180,67,41,35,8,14,0,0,2,0,0,0.026172576,0,0,15,2,13,2,2,11,5,5,9,2,22.27390001789167,0.013086288,2
3064.0,David Josué Jiménez Silva,Valencia,179,108,90,35,7,9,0,4,1,0,0,0.02328239,2,1,9,3,6,3,2,10,0,4,4,7,14.98771867376388,0.011641195,2
3087.0,Gnégnéri Yaya Touré,Barcelona,1485,1030,937,267,16,161,0,5,16,2,1,0.500989078,38,33,65,14,46,14,12,107,43,34,42,24,19.837355248133324,0.01969911506481481,18
3095.0,Bruno Saltor Grau,Almería,94,45,33,16,5,14,0,1,0,0,0,0.0,1,0,6,1,5,1,5,3,3,0,4,5,25.17713045592431,0.0,1
3150.0,Jaroslav Plašil,Osasuna,94,29,19,6,5,3,0,2,0,0,0,0.0,2,1,5,0,1,0,1,2,1,2,2,2,16.621405141250094,0.0,1
3237.0,Sergio Leonel Agüero del Castillo,Atlético Madrid,149,34,26,3,4,1,1,1,4,2,2,0.416322142,15,11,11,1,3,1,1,4,0,3,2,2,14.097226455578104,0.05204026775,2
3294.0,Juan Manuel Mata García,Valencia,114,53,44,11,4,7,0,1,0,0,0,0.0,4,2,1,0,0,0,0,7,0,0,1,2,18.030798819359944,0.0,2
3486.0,Fernando Llorente Torres,Athletic Club,23,6,3,1,0,1,0,0,1,1,1,0.11082756,0,0,1,0,1,0,0,1,0,0,0,0,16.718206044438272,0.11082756,1
3498.0,Ignacio Monreal Eraso,Osasuna,93,27,21,14,2,4,0,0,1,0,0,0.022856388,0,0,4,0,3,0,2,4,5,0,0,2,20.84228687935449,0.022856388,1
3957.0,César Azpilicueta Tanco,Osasuna,94,44,27,24,4,8,0,2,0,0,0,0.0,2,2,6,0,6,0,1,5,9,3,2,2,20.648909661355585,0.0,1
4324.0,Daniel Alves da Silva,Sevilla,175,107,73,51,13,23,0,0,3,1,0,0.0195528318,3,1,9,4,8,4,2,7,4,3,5,3,20.94128423680052,0.0032588053,2
4409.0,Wesley Sneijder,Real Madrid,93,70,57,22,10,9,0,5,3,0,0,0.149138312,1,1,3,0,3,0,0,5,0,0,2,4,17.114962595508757,0.0497127706666666,1
4711.0,Pablo Hernández Domínguez,Getafe,71,31,18,13,3,9,0,4,3,0,0,0.13796511,3,1,3,1,3,1,0,7,1,2,0,0,21.2164512596312,0.04598837,1
4913.0,Bojan Krkíc Pérez,Barcelona,887,278,207,58,47,22,1,9,30,13,5,3.8829817199999996,48,29,27,4,9,4,2,40,1,8,11,27,16.123561910289943,0.10669359127777775,18
5201.0,Sergio Ramos García,Real Madrid,92,38,30,16,2,7,0,0,1,0,0,0.012238277,1,0,0,0,0,0,3,0,1,2,0,3,20.649056465648854,0.012238277,1
5216.0,Andrés Iniesta Luján,Barcelona,1913,1416,1252,477,81,230,1,23,30,12,2,2.8360554359999997,97,73,53,13,36,13,10,148,5,33,30,96,19.483968130862486,0.057973923993506475,22
5248.0,José Martín Cáceres Silva,Recreativo Huelva,83,14,14,5,0,3,0,0,0,0,0,0.0,0,0,4,1,3,1,2,3,9,4,3,0,25.174167673176335,0.0,1
5497.0,Gonzalo Gerardo Higuaín,Real Madrid,31,15,12,3,2,3,0,0,2,1,1,0.4762242,0,0,1,0,0,0,0,2,1,2,0,0,21.14612692879491,0.2381121,1
5503.0,Lionel Andrés Messi Cuccittini,Barcelona,2030,1037,835,221,153,90,12,28,69,31,10,8.8999234185,274,201,41,9,28,9,15,113,1,23,36,108,16.30822461615609,0.10275833079166664,28
5552.0,Marcelo Vieira da Silva Júnior,Real Madrid,93,36,32,8,4,6,0,1,1,1,0,0.09775854,4,3,2,0,2,0,1,2,0,1,1,3,19.58508639714065,0.09775854,1
5558.0,Rafael Márquez Álvarez,Barcelona,1107,891,763,449,16,260,0,4,10,3,1,1.126729798,4,3,45,3,26,3,17,56,40,10,31,20,26.120069078853565,0.061271353705882346,17
5560.0,Carlos Alberto Vela Garrido,Osasuna,85,10,9,5,0,2,0,0,0,0,0,0.0,4,2,4,0,1,0,0,5,0,1,2,5,17.81494302503046,0.0,1
5563.0,José Andrés Guardado Hernández,RC Deportivo La Coruña,89,31,21,11,2,3,1,1,2,2,0,0.044738357,1,1,3,1,2,1,1,7,2,3,0,1,18.01885013886152,0.0223691785,1
5987.0,Giovani dos Santos Ramírez,Barcelona,916,305,244,43,35,33,3,7,22,10,3,3.7592509256,49,33,35,5,15,5,3,31,5,8,19,20,17.016490940147047,0.09177543166315788,19
6320.0,Filipe Luís Kasmirski,RC Deportivo La Coruña,91,32,21,15,3,5,0,0,1,1,0,0.0066179563,3,2,11,1,11,1,2,5,5,2,1,2,17.63806984429762,0.0066179563,1
6375.0,Juan Francisco Torres Belén,Osasuna,88,17,10,7,3,2,0,0,0,0,0,0.0,1,1,3,0,0,0,1,3,1,0,3,2,17.37055743557176,0.0,1
6384.0,Gabriel Fernández Arenas,Real Zaragoza,141,73,56,31,8,15,0,2,1,0,0,0.0066318577,2,1,6,4,4,4,0,12,3,1,8,6,21.572051495423942,0.00331592885,2
6390.0,Markel Susaeta Laskurain,Athletic Club,127,40,29,11,4,4,0,0,7,3,1,0.32679026499999997,6,2,6,2,5,2,0,7,0,3,3,4,16.15728354458043,0.044224550625,2
6391.0,Raúl García Escudero,Atlético Madrid,184,104,81,40,6,20,0,3,2,1,0,0.0164236177,3,3,6,1,6,1,6,9,2,7,10,5,21.08084704581921,0.00821180885,2
6394.0,Aritz Aduriz Zubeldia,Athletic Club,138,37,26,5,3,0,0,1,3,0,0,0.41004668499999997,3,3,3,0,0,0,0,1,0,0,5,7,12.250790565780033,0.13635665375,2
6576.0,Gorka Iraizoz Moreno,Athletic Club,85,22,14,22,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0,0,5,0,0,1,0,54.79668241372727,0.0,1
6614.0,Alexis Ruano Delgado,Valencia,89,32,29,8,1,4,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,5,2,2,1,18.59411311888247,0.0,1
6651.0,Joaquín Sánchez Rodríguez,Valencia,155,59,48,13,4,6,0,0,3,1,0,0.211968147,10,8,5,1,2,1,0,8,1,4,5,6,17.817728359914963,0.0353280245,2
6702.0,David Rodríguez Lombán,Valencia,15,12,8,7,1,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,26.911728240718645,0.0,1
6740.0,Gonzalo Castro Irizábal,Mallorca,10,6,5,1,1,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,11.516970191001931,0.0,1
6751.0,Javier Fuego Martínez,Levante UD,66,24,18,13,1,5,0,0,1,0,0,0.0080058,1,1,4,1,4,1,0,6,0,1,0,0,17.62294074417244,0.0080058,1
6767.0,Sergio García De La Fuente,Real Zaragoza,128,25,16,10,5,5,1,3,3,0,0,0.186816657,8,4,7,2,4,2,1,7,1,2,2,3,16.84840847881751,0.0311361095,2
6770.0,Esteban Félix Granero Molina,Getafe,25,7,6,2,1,1,0,1,0,0,0,0.0,4,3,2,2,2,2,0,3,0,1,2,1,18.451622067627767,0.0,1
6787.0,Pedro López Muñoz,Real Valladolid,92,33,22,16,2,5,0,1,0,0,0,0.0,1,1,2,0,1,0,1,3,7,0,4,2,20.52974454525405,0.0,1
6821.0,Jesús Navas González,Sevilla,162,59,35,17,12,13,1,3,1,0,0,0.0064483653,3,1,3,0,2,0,3,8,2,4,1,5,22.43958123759826,0.00322418265,2
6836.0,Francisco Javier García Fernández,Osasuna,94,27,19,11,1,5,0,0,2,1,0,0.052341946,1,0,3,0,2,0,2,12,7,1,1,2,20.131389026853544,0.026170973,1
6891.0,Ezequiel Marcelo Garay,Racing Santander,91,16,11,10,1,7,0,0,1,0,0,0.07157705,0,0,2,0,1,0,0,4,11,2,0,0,28.65039837612415,0.07157705,1
6904.0,Sergio Sánchez Ortega,Racing Santander,92,34,24,19,2,4,0,0,0,0,0,0.0,0,0,7,0,5,0,2,1,6,4,1,0,19.75262228662694,0.0,1
6907.0,Pedro León Sánchez Gil,Levante UD,25,14,11,0,2,1,0,1,0,0,0,0.0,1,1,0,0,0,0,1,3,0,0,0,1,14.645306936129446,0.0,1
6913.0,Fernando Navarro i Corbacho,Mallorca,91,47,39,25,3,7,0,0,1,0,0,0.009685302,0,0,2,1,2,1,1,4,1,2,2,0,20.152283255424216,0.009685302,1
6997.0,Borja Valero Iglesias,Mallorca,89,46,35,18,12,16,0,4,1,1,0,0.01096073,4,2,6,1,4,1,2,5,2,5,2,2,23.802847693350053,0.01096073,1
7030.0,Raúl Albiol i Tortajada,Valencia,87,27,22,15,0,7,0,0,0,0,0,0.0,3,2,0,0,0,0,0,6,8,3,3,1,27.04565133894775,0.0,1
7055.0,Stefano Sorrentino,Recreativo Huelva,169,48,18,47,0,43,0,0,0,0,0,0.0,0,0,0,0,0,0,0,10,1,0,0,1,56.860606088067755,0.0,2
7069.0,Miguel Ángel Moyà Rumbo,Mallorca,87,18,11,16,0,15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,9,0,0,0,0,50.74138837012919,0.0,1
7476.0,Emiliano Moretti,Valencia,72,30,19,14,3,5,0,0,0,0,0,0.0,0,0,5,3,5,3,3,2,3,1,0,2,19.018097390070977,0.0,1
7669.0,Marcos García Barreno,Recreativo Huelva,88,15,9,2,2,1,0,0,0,0,0,0.0,4,2,4,1,3,1,0,3,1,1,1,0,15.058597261848082,0.0,1
8218.0,Arjen Robben,Real Madrid,62,27,20,5,2,1,0,1,5,3,1,0.297839357,3,3,0,0,0,0,0,5,0,0,1,0,13.45264303226614,0.0595678714,1
8234.0,Ignacio Camacho Barnola,Atlético Madrid,68,35,23,20,0,10,0,0,0,0,0,0.0,0,0,2,0,1,0,1,7,2,1,2,0,21.87373682669217,0.0,1
9399.0,Javier Martínez Aginaga,Athletic Club,157,85,68,31,4,14,0,2,2,2,0,0.075103313,3,2,13,5,12,5,3,12,3,2,11,4,19.21895411450088,0.01877582825,2
11179.0,Iker Casillas Fernández,Real Madrid,94,31,20,29,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0,0,8,0,0,0,0,44.105602645404225,0.0,1
11270.0,Eiður Smári Guðjohnsen,Barcelona,639,304,253,69,20,35,1,8,12,3,1,1.333631584,29,23,16,2,7,2,6,30,5,4,10,11,16.513550372414404,0.07712445049999998,14
11386.0,Santiago Cazorla González,Villarreal,89,43,33,19,3,7,0,0,1,1,1,0.06773658,4,4,5,3,4,3,0,2,0,2,3,4,20.243297387663677,0.06773658,1
11537.0,Alberto García Cabrera,Real Murcia CF,92,30,15,29,1,27,0,1,0,0,0,0.0,0,0,0,0,0,0,0,8,0,0,0,0,58.09555090857203,0.0,1
12737.0,David Villa Sánchez,Valencia,74,23,17,5,3,5,0,1,1,1,0,0.018765034,9,4,4,0,1,0,0,0,0,0,2,2,18.47875257785256,0.018765034,1
12772.0,Víctor Vázquez Solsona,Barcelona,16,6,3,3,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,22.175196901924764,0.0,1
15071.0,Lilian Thuram,Barcelona,807,531,487,276,5,96,0,0,0,0,0,0.0,1,1,19,1,10,1,6,37,36,16,9,8,22.15092586524062,0.0,11
15516.0,Thierry Henry,Barcelona,1695,548,405,101,83,45,5,16,55,27,12,8.543937904,67,43,39,4,13,4,10,55,12,11,22,34,15.662581959044287,0.12579139214007937,21
15526.0,Jon Dahl Tomasson,Villarreal,14,7,5,1,0,1,0,0,0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,0,2,19.323781225606215,0.0,1
15584.0,Iván Helguera Bujía,Valencia,91,20,17,8,1,2,0,0,1,0,0,0.021303019,0,0,3,0,2,0,2,2,4,4,1,1,19.17921522939827,0.021303019,1
15607.0,Raúl González Blanco,Real Madrid,76,23,17,6,2,3,0,0,1,1,1,0.09778944,2,0,3,1,1,1,1,6,0,0,1,0,16.83356928884635,0.09778944,1
15656.0,Roberto Luis Gaspar de Deus Severo,Recreativo Huelva,94,29,26,15,0,6,0,0,2,0,0,0.156801909,0,0,1,0,1,0,2,2,5,2,1,0,23.078326721174367,0.0784009545,1
15774.0,Gianluca Zambrotta,Barcelona,1539,946,840,222,30,99,0,6,8,1,0,0.14728537,23,13,55,14,42,14,13,79,34,27,32,22,17.372352355979313,0.005914127309523809,21
17726.0,Laurențiu Dumitru Roșu,Recreativo Huelva,24,9,6,2,0,0,0,0,0,0,0,0.0,0,0,5,0,4,0,0,2,0,0,0,0,14.694616451035412,0.0,1
