50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.70792,,,,,,,,,,,,,,daeba1bf-eebd-4a4b-8064-a802b0c374b5,1344,,,"[87.9, 72.4]",3895258,35,,,,,-2.1540258,,Right Foot,,,"[81.5, 62.7]",,Ground Pass,,11.621101,,,Jonathan Tah,8221.0,,,,,,,1,From Goal Kick,Josip Stanišić,49337.0,Right Center Back,61,Bayer Leverkusen,904,['5948fc7b-7a15-45e5-b2d5-f65af7b0a6c0'],45,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:45.098,Pass,
,,,,,,,,,,,,,,,,,0.824517,,,,,,,,,,,,,,4695378f-438a-47ea-9d21-62e643bdf758,1347,,,"[81.5, 62.7]",3895258,35,,,,,0.013604603,,Right Foot,,,"[96.2, 62.9]",,Ground Pass,,14.701361,,,Jonas Hofmann,8804.0,,,,,,,1,From Goal Kick,Jonathan Tah,8221.0,Center Back,61,Bayer Leverkusen,904,['7b1c8b54-2d18-42ae-809d-a91745fce4be'],47,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:47.530,Pass,
,,,,,,,,,,,,,,,,,2.207682,,,,,,,,,,,,,,f85437eb-705c-421f-8c3e-7148630d38e3,1350,,,"[97.6, 60.2]",3895258,35,,,,,1.3139699,,Right Foot,,,"[102.8, 80.0]",,Low Pass,,20.471443,Out,,Jeremie Frimpong,32712.0,,,,,,,1,From Goal Kick,Jonas Hofmann,8804.0,Right Attacking Midfield,61,Bayer Leverkusen,904,"['4da838c8-a398-402b-9dc4-dca88869742e', 'da30793f-79e6-463f-ace6-7822357532c5']",48,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:48.355,Pass,True
,,,,,,,,,,,,,,,,,1.792778,,,,,,,,,,,,,,159438a5-ef81-4f27-aba2-c7a172a09ca4,1352,,,"[22.3, 0.1]",3895258,36,,,,,0.15941991,,,,,"[47.8, 4.2]",,High Pass,,25.827505,,,Sargis Adamyan,9125.0,,,,,,Throw-in,1,From Throw In,Max Finkgräfe,405983.0,Left Back,62,FC Köln,186,['63c163d3-6be9-42ea-b13a-45bddafb1740'],11,,,,,,,,,,,,,,,,,,FC Köln,186,00:36:11.071,Pass,
,,,,,,,,,,,,,,,,,1.356851,,,,,,,,,,,,,,a0691777-0de3-4f4f-9291-72e1c3afc3fd,1357,,,"[80.6, 73.8]",3895258,36,,,,,-2.3158123,,Right Foot,,,"[71.1, 63.5]",,Low Pass,,14.012137,,,Granit Xhaka,3500.0,,,,,,Recovery,1,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,63,Bayer Leverkusen,904,['b41edda0-d4aa-4198-89eb-56074e8224e7'],14,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:14.078,Pass,
,,,,,,,,,,,,,,,,,0.772086,,,,,,,,,,,,,,d6788ae7-b281-4a48-bee0-25238d498d42,1360,,,"[71.1, 59.0]",3895258,36,,,,,-0.5708053,,Left Foot,,,"[80.6, 52.9]",,Ground Pass,,11.289819,,,Florian Wirtz,40724.0,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,63,Bayer Leverkusen,904,['60f6422c-1b3b-49c4-9ea2-4ae80ff2bac3'],16,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:16.219,Pass,
,,,,,,,,,,,,,,,,,1.110999,,,,,,,,,,,,,,166b0079-bf52-41a3-996e-bb45086b75ab,1363,,,"[80.6, 52.4]",3895258,36,,,,,-3.1172073,,Left Foot,,,"[68.3, 52.1]",,Ground Pass,,12.303658,,,Granit Xhaka,3500.0,,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,63,Bayer Leverkusen,904,['251e8056-3f66-4415-93af-de777b12995a'],17,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:17.031,Pass,
,,,,,,,,,,,,,,,,,0.780522,,,,,,,,,,,,,,d2a1a4cf-4b83-47e6-9605-f2a98218edbb,1366,,,"[73.7, 29.3]",3895258,36,,,,,-0.88133705,,Left Foot,,,"[84.5, 16.2]",,Ground Pass,,16.977926,,,Florian Wirtz,40724.0,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,63,Bayer Leverkusen,904,['bb90ba26-a624-480f-941a-9d2c43016ba9'],23,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:23.386,Pass,
,,,,,,,,,,,,,,,,,1.999601,,,,,,,,,,,,,,e69882d9-1d5c-4d37-94e4-fcdfdf53a2c4,1369,,,"[86.1, 15.1]",3895258,36,,,,,-0.58327824,,Right Foot,,,"[100.8, 5.4]",,Ground Pass,,17.611927,,,Alejandro Grimaldo García,10336.0,,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,63,Bayer Leverkusen,904,['4b3c39fe-6070-4848-a650-b1cd9e39d978'],26,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:26.182,Pass,
,,,,,,,,,,,,,,,,,1.154531,,,,,,,,,,,,,,d3021528-8167-44f4-8461-d58711809584,1372,,,"[112.9, 5.7]",3895258,36,,,,,1.8034533,,Left Foot,True,,"[107.0, 30.6]",,Ground Pass,,25.58945,,,Jonas Hofmann,8804.0,,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,63,Bayer Leverkusen,904,['f9ac67fb-4ef1-471f-9d6d-d2a998dace3f'],28,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:28.321,Pass,
,,,,,,,,,,,,,,,,,1.300572,,,,,,,,,,,,,,3e5e9095-084d-4fd7-8870-dd1416725b8a,1374,,,"[106.8, 31.0]",3895258,36,,,,,-0.51406354,54b69050-a308-4011-8cb5-e0f5d1ef5413,Right Foot,,,"[115.3, 26.2]",,Ground Pass,,9.76166,,,Florian Wirtz,40724.0,True,,,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,63,Bayer Leverkusen,904,['c1b875fc-83f9-49aa-bcee-af3e3d05d1e2'],29,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:29.476,Pass,
,,,,,,,,,,,,,,,,,0.663442,,,,,,,,,,,,,,f9c55231-6ae8-42b4-ab02-c45a14d2cbd7,1379,,,"[110.0, 0.1]",3895258,36,,,,,1.3193523,,,,,"[112.8, 11.0]",,Low Pass,,11.253888,,,Jonas Hofmann,8804.0,,,,,,Throw-in,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,64,Bayer Leverkusen,904,['1c970a0a-4b12-4a3c-91d3-c137191504fc'],37,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:37.997,Pass,
,,,,,,,,,,,,,,,,,1.622295,,,,,,,,,,,,,,d851f8e1-6470-4cf3-af8f-bb68a2c516e2,1382,,,"[112.8, 11.0]",3895258,36,,,,,-3.033445,,Right Foot,,,"[95.3, 9.1]",,Ground Pass,,17.60284,,,Granit Xhaka,3500.0,,,,,,,1,From Throw In,Jonas Hofmann,8804.0,Right Attacking Midfield,64,Bayer Leverkusen,904,['8e0589ee-d6c4-4f20-a565-837d5ae6b067'],38,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:38.684,Pass,
,,,,,,,,,,,,,,,,,0.847029,,,,,,,,,,,,,,7cb079e6-7b27-49b4-ae27-ad10428cfc96,1385,,,"[95.3, 9.1]",3895258,36,,,,,0.37226933,,Left Foot,,,"[105.8, 13.2]",,Ground Pass,,11.272089,,,Jonas Hofmann,8804.0,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,64,Bayer Leverkusen,904,['3e135fb7-ce09-4538-8de9-fb77f8dbddcf'],43,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:43.897,Pass,
,,,,,,,,,,,,,,,,,1.37205,,,,,,,,,,,,,,9e79f777-7c62-4d93-ad95-1ed98ad7a3cd,1388,,,"[103.1, 15.1]",3895258,36,,,,,3.078848,,Right Foot,,,"[84.0, 16.3]",,Ground Pass,,19.13766,,,Piero Martín Hincapié Reyna,38004.0,,,,,,,1,From Throw In,Jonas Hofmann,8804.0,Right Attacking Midfield,64,Bayer Leverkusen,904,['56df3360-3f7e-4677-b10b-179937fcc9b2'],46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:46.318,Pass,
,,,,,,,,,,,,,,,,,1.449757,,,,,,,,,,,,,,1429fb1f-0ddf-4277-9b04-9e67775affe0,1390,,,"[84.0, 16.3]",3895258,36,,,,,-0.9218008,,Right Foot,,,"[90.6, 7.6]",,Ground Pass,,10.920165,,,Granit Xhaka,3500.0,,,,,,,1,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Center Back,64,Bayer Leverkusen,904,['c0f12551-6b40-4ba0-ab64-6401c38ae87a'],47,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:47.690,Pass,
,,,,,,,,,,,,,,,,,1.225365,,,,,,,,,,,,,,1f08b19b-dcf1-44da-9539-53d4f4b72453,1393,,,"[90.6, 7.6]",3895258,36,,,,,-0.28232783,,Right Foot,,,"[103.7, 3.8]",,Ground Pass,,13.640015,,,Alejandro Grimaldo García,10336.0,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,64,Bayer Leverkusen,904,['56286562-5ce0-40f5-8e0f-9a1be361fe17'],49,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:49.173,Pass,
,,,,,,,,,,,,,,,,,1.149349,,,,,,,,,,,,,,bf740158-ccdc-46d9-85ac-0aa2c13c32f8,1396,,,"[105.0, 5.2]",3895258,36,,,,,1.2984272,f466b13f-5057-408a-aeb1-a222d128ba22,Left Foot,True,,"[113.1, 34.2]",,High Pass,,30.109964,,,Patrik Schick,7044.0,True,,,,,,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,64,Bayer Leverkusen,904,['1a49b64a-eb94-44e2-9768-66947101fc5a'],51,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:51.698,Pass,
,,,,,,,,,,,,,,,,,1.164059,,,,,,,,,,,,,,11047c14-a348-423d-8718-cc106c217611,1406,,,"[60.0, 40.0]",3895258,37,,,,,-2.8416455,,Right Foot,,,"[50.3, 37.0]",,Ground Pass,,10.153324,,,Dejan Ljubicic,8623.0,,,,,,Kick Off,1,From Kick Off,Sargis Adamyan,9125.0,Center Forward,65,FC Köln,186,['5b84ea4c-c617-4e92-805b-061575aa2326'],55,,,,,,,,,,,,,,,,,,FC Köln,186,00:37:55.348,Pass,
,,,,,,,,,,,,,,,,,0.520666,,,,,,,,,,,,,,01649338-dba7-486f-8a45-cfbe8e1f9e66,1409,,,"[50.3, 37.0]",3895258,37,,,,,2.6160088,,Left Foot,,,"[45.3, 39.9]",,Ground Pass,,5.7801385,,,Eric Martel,38991.0,,,,,,,1,From Kick Off,Dejan Ljubicic,8623.0,Left Defensive Midfield,65,FC Köln,186,['27e9a24b-0d20-4e32-aa09-c74f20e6cf6f'],57,,,,,,,,,,,,,,,,,,FC Köln,186,00:37:57.102,Pass,
,,,,,,,,,,,,,,,,,1.374258,,,,,,,,,,,,,,d738e19f-45eb-4396-9c08-2e0b1f23abc4,1412,,,"[45.3, 39.9]",3895258,37,,,,,-2.3396943,,Right Foot,,,"[30.4, 24.5]",,Ground Pass,,21.428253,,,Julian Chabot,8352.0,,,,,,,1,From Kick Off,Eric Martel,38991.0,Right Defensive Midfield,65,FC Köln,186,['a6a9ea92-9be5-4865-a291-17418d9079e1'],58,,,,,,,,,,,,,,,,,,FC Köln,186,00:37:58.618,Pass,
,,,,,,,,,,,,,,,,,1.798731,,,,,,,,,,,,,,6132c5e1-446d-45b0-9d66-286e8d401633,1415,,,"[30.7, 24.5]",3895258,38,,,,,2.3718672,,Right Foot,,,"[14.5, 40.2]",,Ground Pass,,22.559477,,,Marvin Schwäbe,7095.0,,,,,,,1,From Kick Off,Julian Chabot,8352.0,Left Center Back,65,FC Köln,186,['36262f3e-9751-4144-a93b-4ed9e075877e'],0,,,,,,,,,,,,,,,,,,FC Köln,186,00:38:00.793,Pass,
,,,,,,,,,,,,,,,,,3.176836,,,,,,,,,,,,,,218924ed-9cc1-46d7-b106-29e9dc8dd0e2,1419,,,"[13.2, 42.2]",3895258,38,,,,,0.05729018,,Right Foot,,,"[81.2, 46.1]",,High Pass,,68.11175,Incomplete,,Sargis Adamyan,9125.0,,,,,,,1,From Kick Off,Marvin Schwäbe,7095.0,Goalkeeper,65,FC Köln,186,"['f1ff3685-df3a-4b2e-ac62-1f0db24d2af3', 'f933dcfb-4b35-4f12-a8ff-e2daf616155a']",4,,,,,,,,,,,,,,,,,,FC Köln,186,00:38:04.346,Pass,
,,,,,,,,,,,,,,,,,1.419183,,,,,,,,,,,,,,f1ff3685-df3a-4b2e-ac62-1f0db24d2af3,1421,,,"[38.9, 34.0]",3895258,38,,,,,0.12512898,,Head,,,"[54.8, 36.0]",,High Pass,,16.025293,,,Granit Xhaka,3500.0,,,,,,Recovery,1,Regular Play,Jonathan Tah,8221.0,Center Back,66,Bayer Leverkusen,904,"['218924ed-9cc1-46d7-b106-29e9dc8dd0e2', '6078443b-2f14-40e9-84ef-75735d95386c']",7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:07.523,Pass,
,,,,,,,,,,,,,,,,,3.50305,,,,,,,,,,,,,,d1e9ce1c-e986-4841-8a8f-9e0be1565728,1423,,,"[55.3, 36.0]",3895258,38,,,,,-3.0973737,,Head,,,"[10.1, 34.0]",,High Pass,,45.244225,,,Lukáš Hrádecký,8667.0,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,66,Bayer Leverkusen,904,['55c40197-decf-4ef0-a36d-112e3f66891b'],8,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:08.942,Pass,
,,,,,,,,,,,,,,,,,2.110552,,,,,,,,,,,,,,80e57ac2-301a-4fac-a374-442265b45a8e,1426,,,"[12.8, 33.1]",3895258,38,,,,,-0.33806613,,Right Foot,,,"[38.4, 24.1]",,Ground Pass,,27.135954,,,Granit Xhaka,3500.0,,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,66,Bayer Leverkusen,904,['ce34cb87-5fa5-4f98-bd52-2ff493d959d5'],14,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:14.241,Pass,
,,,,,,,,,,,,,,,,,1.011077,,,,,,,,,,,,,,e1157d03-b611-4d5a-859d-77ec9322fbd6,1429,,,"[48.9, 21.0]",3895258,38,,,,,0.6171914,,Left Foot,,,"[55.1, 25.4]",,Ground Pass,,7.602631,,,Florian Wirtz,40724.0,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,66,Bayer Leverkusen,904,['6a970664-ceef-468f-a864-7caa80bb2a42'],19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:19.754,Pass,
,,,,,,,,,,,,,,,,,0.950691,,,,,,,,,,,,,,ed91f65c-8abb-4ac0-b3cd-f69472a50089,1432,,,"[55.1, 25.4]",3895258,38,,,,,-2.4496713,,Right Foot,,,"[48.1, 19.6]",,Ground Pass,,9.090654,,,Granit Xhaka,3500.0,,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,66,Bayer Leverkusen,904,['c3dabc32-d970-4c13-82ad-9e9a034d0250'],21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:21.827,Pass,
,,,,,,,,,,,,,,,,,1.463613,,,,,,,,,,,,,,b9b367e1-1d5d-48a1-b5ea-dc7cec4c12b2,1435,,,"[55.3, 20.7]",3895258,38,,,,,-0.74221516,,Right Foot,,,"[72.2, 5.2]",,Ground Pass,,22.931637,,,Florian Wirtz,40724.0,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,66,Bayer Leverkusen,904,['ada04533-a727-4f63-8d21-04345d718999'],26,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:26.891,Pass,
,,,,,,,,,,,,,,,,,1.324653,,,,,,,,,,,,,,f4e2a77e-a715-4222-9dae-40f18bf90c38,1438,,,"[75.4, 9.6]",3895258,38,,,,,0.673162,,Right Foot,,,"[98.6, 28.1]",,High Pass,,29.673052,Incomplete,,Patrik Schick,7044.0,,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,66,Bayer Leverkusen,904,"['76a36bc0-9a42-4d81-9cdc-0160ba38fe78', 'a8365aaf-b9ad-41e7-9c11-dd965ef770e2']",30,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:30.241,Pass,
,,,,,,,,,,,,,,,,,3.132721,,,,,,,,,,,,,,0aa8c42c-631c-4879-b799-e4f24ecd9f78,1441,,,"[19.8, 59.4]",3895258,38,,,,,0.29216418,,Right Foot,,,"[58.7, 71.1]",,High Pass,,40.62142,,,Sargis Adamyan,9125.0,,,,,,Recovery,1,Regular Play,Timo Hübers,35637.0,Right Center Back,66,Bayer Leverkusen,904,['038de201-58ed-4109-becc-d8ff20182b1d'],33,,,,,,,,,,,,,,,,,,FC Köln,186,00:38:33.171,Pass,
,,,,,,,,,,,,,,,,,1.734275,,,,,,,,,,,,,,d3b48803-811b-456e-8bc9-3708f8bc58c0,1457,,,"[51.1, 53.5]",3895258,38,,,,,2.681312,,Right Foot,,,"[39.2, 59.4]",,Ground Pass,,13.282319,,,Timo Hübers,35637.0,,,,,,,1,Regular Play,Dejan Ljubicic,8623.0,Left Defensive Midfield,67,FC Köln,186,"['1562a5aa-7477-4737-b1f5-cb1a5feba77e', '6a6f2214-a4bb-4931-b234-8e61d68229ed']",42,,,,,,,,,,,,,,,,,,FC Köln,186,00:38:42.063,Pass,True
,,,,,,,,,,,,,,,,,1.169479,,,,,,,,,,,,,,6f1d5464-408e-4246-950c-283e4ed68ca9,1460,,,"[40.9, 61.9]",3895258,38,,,,,0.986051,,Right Foot,,,"[50.3, 76.1]",,Ground Pass,,17.029387,,,Rasmus Carstensen,29682.0,,,,,,,1,Regular Play,Timo Hübers,35637.0,Right Center Back,67,FC Köln,186,['38939a8e-9592-4206-a51d-a3040ed57edf'],45,,,,,,,,,,,,,,,,,,FC Köln,186,00:38:45.333,Pass,
,,,,,,,,,,,,,,,,,1.368124,,,,,,,,,,,,,,b685a973-6d2b-4e89-89a7-237d0bfcfa0d,1463,,,"[41.5, 75.3]",3895258,38,,,,,-2.7071872,,Left Foot,,,"[19.3, 65.0]",,Ground Pass,,24.473047,,,Timo Hübers,35637.0,,,,,,,1,Regular Play,Rasmus Carstensen,29682.0,Right Back,67,FC Köln,186,['12d7db72-b9e4-4c94-b21e-72611a565a1f'],50,,,,,,,,,,,,,,,,,,FC Köln,186,00:38:50.546,Pass,
,,,,,,,,,,,,,,,,,1.711908,,,,,,,,,,,,,,cac169b5-6080-436e-b2c2-b2e0ef40c669,1466,,,"[11.1, 65.3]",3895258,38,,,,,-1.924993,,Left Foot,,,"[4.0, 46.1]",,Ground Pass,,20.47071,,,Marvin Schwäbe,7095.0,,,,,,,1,Regular Play,Timo Hübers,35637.0,Right Center Back,67,FC Köln,186,['6b3e42a7-0db6-499b-a140-7447a78199f9'],53,,,,,,,,,,,,,,,,,,FC Köln,186,00:38:53.488,Pass,
,,,,,,,,,,,,,,,,,3.429047,,,,,,,,,,,,,,ef1bf1db-d150-418a-8cdd-65fc513eb397,1470,,,"[4.2, 47.0]",3895258,38,,,,,0.10324995,,Right Foot,,,"[65.0, 53.3]",,High Pass,,61.125526,Incomplete,,Sargis Adamyan,9125.0,,,,,,,1,Regular Play,Marvin Schwäbe,7095.0,Goalkeeper,67,FC Köln,186,"['887d28b0-2252-4fa4-8c18-14ff75908f0b', 'eac4309f-f9ce-4f6a-a51d-8410c9ce9cc0']",55,,,,,,,,,,,,,,,,,,FC Köln,186,00:38:55.240,Pass,
,,,,,,,,,,,,,,,,,1.173279,,,,,,,,,,,,,,eac4309f-f9ce-4f6a-a51d-8410c9ce9cc0,1473,,,"[55.1, 26.8]",3895258,38,,,,True,0.26211983,,,,,"[71.5, 31.2]",,Low Pass,,16.979988,,,Granit Xhaka,3500.0,,,,,,Recovery,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,67,FC Köln,186,"['58e1db9a-d7f2-4450-94a1-1a48fd84507f', 'ecd60793-f5c0-4e7a-a8c1-6370047ec027', 'ef1bf1db-d150-418a-8cdd-65fc513eb397']",58,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:38:58.669,Pass,True
,,,,,,,,,,,,,,,,,2.0293,,,,,,,,,,,,,,edf2192a-b304-49d6-b626-967778beb6a0,1480,,,"[66.1, 65.3]",3895258,39,,,,,-0.6553349,,Right Foot,,,"[92.9, 44.7]",,High Pass,,33.80237,Incomplete,,Linton Maina,12318.0,,,,,,,1,Regular Play,Sargis Adamyan,9125.0,Center Forward,67,FC Köln,186,"['171bd4ac-8a2a-4e84-ae6e-cceb58bcf4df', 'f1f0175b-e2c4-4653-b076-215a48ec2e08']",3,,,,,,,,,,,,,,,,,,FC Köln,186,00:39:03.523,Pass,
,,,,,,,,,,,,,,,,,2.638791,,,,,,,,,,,,,,171bd4ac-8a2a-4e84-ae6e-cceb58bcf4df,1482,,,"[27.2, 35.4]",3895258,39,,,,,-1.7146239,,Head,,,"[25.1, 20.9]",,Low Pass,,14.651279,,,Piero Martín Hincapié Reyna,38004.0,,,,,,Recovery,1,Regular Play,Josip Stanišić,49337.0,Right Center Back,68,Bayer Leverkusen,904,"['c2eb31ee-4ae8-4c8f-a00f-3ce1104ffe8d', 'edf2192a-b304-49d6-b626-967778beb6a0']",5,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:05.552,Pass,
,,,,,,,,,,,,,,,,,1.424297,,,,,,,,,,,,,,2e39defb-b8cd-489f-937f-95d412b2e238,1485,,,"[25.1, 20.9]",3895258,39,,,,,1.5570041,,Left Foot,,,"[25.3, 35.4]",,Ground Pass,,14.501379,,,Jonathan Tah,8221.0,,,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,68,Bayer Leverkusen,904,['343c8d09-884b-423a-a4e0-0832b7c0c592'],10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:10.391,Pass,
,,,,,,,,,,,,,,,,,0.879826,,,,,,,,,,,,,,dd74b849-eace-40f2-819f-21c9dc76237f,1487,,,"[25.8, 34.6]",3895258,39,,,,,-1.4392081,,Right Foot,,,"[27.6, 21.0]",,Ground Pass,,13.7186,,,Piero Martín Hincapié Reyna,38004.0,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,68,Bayer Leverkusen,904,['4d425d27-40c5-42f1-a293-0d0f4988db7b'],11,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:11.816,Pass,
,,,,,,,,,,,,,,,,,1.239757,,,,,,,,,,,,,,d8660236-a654-4c3b-9e50-11fc9f097c81,1490,,,"[27.6, 21.0]",3895258,39,,,,,1.8609785,,Left Foot,,,"[23.3, 35.4]",,Ground Pass,,15.028307,,,Jonathan Tah,8221.0,,,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,68,Bayer Leverkusen,904,['ebfa9a1a-a460-45f1-9d91-d33a098dcf7d'],13,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:13.744,Pass,
,,,,,,,,,,,,,,,,,1.959704,,,,,,,,,,,,,,adcb624a-5136-47dd-b38b-f28330d5eb79,1494,,,"[19.5, 30.2]",3895258,39,,,,,-1.5458015,,Left Foot,,,"[20.0, 10.2]",,Ground Pass,,20.006248,,,Piero Martín Hincapié Reyna,38004.0,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,68,Bayer Leverkusen,904,"['26dafabe-42d8-4d1d-a225-4013dcac38da', 'd6261e82-3154-40c3-bd75-4230f1c92fd2']",16,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:16.563,Pass,True
,,,,,,,,,,,,,,,,,1.396068,,,,,,,,,,,,,,e3dfce27-a531-41ee-81ba-79dae3de0f66,1497,,,"[20.6, 10.2]",3895258,39,,,,,1.8294218,,Left Foot,,,"[15.6, 29.1]",,Ground Pass,,19.550192,,,Jonathan Tah,8221.0,,,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,68,Bayer Leverkusen,904,['35ee10a1-1293-4eee-b3bc-8403d358538e'],19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:19.032,Pass,
,,,,,,,,,,,,,,,,,2.205465,,,,,,,,,,,,,,6ce8117a-75e1-4e1a-8f1a-76e019f40a89,1500,,,"[15.6, 29.1]",3895258,39,,,,,1.1800312,,Right Foot,,,"[28.7, 60.9]",,Ground Pass,,34.392586,,,Josip Stanišić,49337.0,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,68,Bayer Leverkusen,904,['97b6b162-71fd-43d4-95e4-95345b67a90c'],21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:21.444,Pass,
,,,,,,,,,,,,,,,,,1.567478,,,,,,,,,,,,,,a5cf643c-c8ca-4bd4-a058-bc32653b1570,1503,,,"[69.7, 60.7]",3895258,39,,,,,0.902272,,Left Foot,,,"[80.6, 74.5]",,Ground Pass,,17.585505,,,Florian Wirtz,40724.0,,,,,,,1,Regular Play,Josip Stanišić,49337.0,Right Center Back,68,Bayer Leverkusen,904,['68190f52-f535-446d-b76f-e15999ab6b27'],31,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:31.152,Pass,
,,,,,,,,,,,,,,,,,1.021729,,,,,,,,,,,,,,abb22366-babb-4495-a566-3dd4cc0a6eda,1506,,,"[86.9, 73.7]",3895258,39,,,,,-0.8064477,,Right Foot,,,"[96.2, 64.0]",,Ground Pass,,13.438005,,,Jeremie Frimpong,32712.0,,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,68,Bayer Leverkusen,904,['46427c93-8542-4807-862d-293e3b7014c4'],33,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:39:33.988,Pass,
