ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,33cd60a0-9a6a-4887-945b-bae8ca283c9e,1,,,3895348,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bayer Leverkusen,904,,0,,,,,,,,,,,,,,"{'formation': 3421, 'lineup': [{'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 27133, 'name': 'Odilon Kossonou'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 8221, 'name': 'Jonathan Tah'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 4}, {'player': {'id': 30606, 'name': 'Edmond Fayçal Tapsoba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 32712, 'name': 'Jeremie Frimpong'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 30}, {'player': {'id': 10336, 'name': 'Alejandro Grimaldo García'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 20}, {'player': {'id': 9195, 'name': 'Robert Andrich'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 28268, 'name': 'Exequiel Alejandro Palacios'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 25}, {'player': {'id': 8804, 'name': 'Jonas Hofmann'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 33401, 'name': 'Amine Adli'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 32289, 'name': 'Victor Okoh Boniface'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 22}]}",Bayer Leverkusen,904,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,61d16088-cd80-46eb-a78a-81ed9988b0b3,2,,,3895348,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bayer Leverkusen,904,,0,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 3428, 'name': 'Tomáš Koubek'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 40}, {'player': {'id': 24442, 'name': 'Mads Pedersen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 8318, 'name': 'Jeffrey Gouweleeuw'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 8245, 'name': 'Felix Uduokhai'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 19}, {'player': {'id': 25118, 'name': 'Iago Amaral Borduchi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 51825, 'name': 'Tim Breithaupt'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 12411, 'name': 'Arne Maier'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 9198, 'name': 'Niklas Dorsch'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 30}, {'player': {'id': 316237, 'name': 'Mert Kömür'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 36}, {'player': {'id': 6874, 'name': 'Ermedin Demirović'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 9221, 'name': 'Phillip Tietz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 21}]}",Augsburg,172,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4f9c7c83-f5b4-4017-90e9-315c479028a1,3,,,3895348,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bayer Leverkusen,904,['3e541dff-53f9-417b-b7c4-9f2c57a0cebc'],0,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3e541dff-53f9-417b-b7c4-9f2c57a0cebc,4,,,3895348,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bayer Leverkusen,904,['4f9c7c83-f5b4-4017-90e9-315c479028a1'],0,,,,,,,,,,,,,,,Augsburg,172,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2572719f-49df-43c7-9e8c-5007de67e778,2225,,,3895348,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,69,Bayer Leverkusen,904,['0822682c-1e42-480c-a818-d5b911cb6926'],0,,,,,,,,,,,,,,,Augsburg,172,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0822682c-1e42-480c-a818-d5b911cb6926,2226,,,3895348,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,69,Bayer Leverkusen,904,['2572719f-49df-43c7-9e8c-5007de67e778'],0,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,1.775114,,,,,,,,,,,,,000d730e-024f-4957-bd90-ee5dd0220679,5,,"[61.0, 40.1]",3895348,0,,,,-3.133294,,Right Foot,,,,"[36.9, 39.9]",,Ground Pass,,24.10083,,,Felix Uduokhai,8245.0,,,,,Kick Off,1,From Kick Off,Ermedin Demirović,6874.0,Right Center Forward,2,Augsburg,172,['69869dae-f0dc-44e3-ab91-c2815caea4d2'],1,,,,,,,,,,,,,,,Augsburg,172,00:00:01.443,Pass,
,,,,,,,,,,,,,,,,1.76547,,,,,,,,,,,,,82be7add-4693-4fcc-800b-2ec6f1b3c194,8,,"[40.1, 41.6]",3895348,0,,,,1.4497691,,Left Foot,,,,"[42.8, 63.8]",,Ground Pass,,22.363586,,,Jeffrey Gouweleeuw,8318.0,,,,,,1,From Kick Off,Felix Uduokhai,8245.0,Left Center Back,2,Augsburg,172,['61ad5ec9-dc10-4232-8183-1181639073c3'],4,,,,,,,,,,,,,,,Augsburg,172,00:00:04.503,Pass,
,,,,,,,,,,,,,,,,3.545882,,,,,,,,,,,,,31549178-129f-44fd-98ce-dbc0605cc038,14,,"[42.2, 75.3]",3895348,0,,,,-2.4708412,,Right Foot,,,,"[14.6, 53.4]",,Ground Pass,,35.23308,,,Tomáš Koubek,3428.0,,,,,Recovery,1,From Kick Off,Jeffrey Gouweleeuw,8318.0,Right Center Back,2,Augsburg,172,['ef7ba029-914c-422a-ae0f-8fe8d90259f2'],10,,,,,,,,,,,,,,,Augsburg,172,00:00:10.027,Pass,
,,,,,,,,,,,,,,,,4.177876,,,,,,,,,,,,,1647f701-f5fd-4131-8081-f936a76bb260,18,,"[14.6, 53.0]",3895348,0,,,,0.11422924,,Right Foot,,,,"[79.1, 60.4]",,High Pass,,64.92311,,,Phillip Tietz,9221.0,,,,,,1,From Kick Off,Tomáš Koubek,3428.0,Goalkeeper,2,Augsburg,172,"['7000bebe-2209-4b0c-a6e0-44079f31505a', 'dc1da079-64f6-422a-b2c2-d7c855953223']",13,,,,,,,,,,,,,,,Augsburg,172,00:00:13.653,Pass,True
,,,,,,,,,,,,,,,,1.240993,,,,,,,,,,,,,f45cd73d-a4c5-408f-b3f0-aac35dff8909,24,,"[64.2, 41.5]",3895348,0,,,True,0.02246813,,,,,,"[73.1, 41.7]",,High Pass,,8.902246,Incomplete,,,,,,,,Recovery,1,From Kick Off,Tim Breithaupt,51825.0,Center Defensive Midfield,2,Augsburg,172,"['dbc3644d-4c29-4866-b9c4-29d61c7b0beb', 'dbcaf3c1-23ec-4dfe-947f-16ed83d67af6']",23,,,,,,,,,,,,,,,Augsburg,172,00:00:23.804,Pass,True
,,,,,,,,,,,,,,,,1.49242,,,,,,,,,,,,,dbcaf3c1-23ec-4dfe-947f-16ed83d67af6,25,,"[47.0, 38.4]",3895348,0,,,,1.3672334,,Head,,,,"[51.5, 60.2]",,High Pass,,22.259605,Incomplete,,Jeremie Frimpong,32712.0,,,,,Recovery,1,From Kick Off,Robert Andrich,9195.0,Right Defensive Midfield,2,Augsburg,172,"['4db51bd1-34cf-4744-9d27-5dbf15b7bf49', 'da86b6cb-c45d-46e6-a9d0-e7081a5451fc', 'f45cd73d-a4c5-408f-b3f0-aac35dff8909']",25,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:25.045,Pass,
,,,,,,,,,,,,,,,,1.084239,,,,,,,,,,,,,4db51bd1-34cf-4744-9d27-5dbf15b7bf49,27,,"[68.6, 19.9]",3895348,0,,,,0.58408105,,Head,,,,"[80.4, 27.7]",,Low Pass,,14.144964,,,Ermedin Demirović,6874.0,,,,,Recovery,1,From Kick Off,Iago Amaral Borduchi,25118.0,Left Back,2,Augsburg,172,"['79f53b82-a785-4b0d-9f35-e1919954b9d7', 'dbcaf3c1-23ec-4dfe-947f-16ed83d67af6']",26,,,,,,,,,,,,,,,Augsburg,172,00:00:26.537,Pass,
,,,,,,,,,,,,,,,,0.971947,,,,,,,,,,,,,a15f34c2-6867-4dbc-b8b4-bf367b59e86a,31,,"[80.6, 29.3]",3895348,0,,,,1.6852366,,Right Foot,,,,"[79.6, 38.0]",,Low Pass,,8.757282,,,Mert Kömür,316237.0,,,,,,1,From Kick Off,Ermedin Demirović,6874.0,Right Center Forward,2,Augsburg,172,"['bbf85c21-6409-409f-9de0-5c4138800f3e', 'c72dee79-7c38-4fbd-9cb6-302f35ca4c2d']",28,,,,,,,,,,,,,,,Augsburg,172,00:00:28.568,Pass,True
,,,,,,,,,,,,,,,,0.857092,,,,,,,,,,,,,e6429534-ea09-465e-b44f-637c3485e666,35,,"[79.1, 38.0]",3895348,0,,,,-0.02531105,,Right Foot,,,,"[87.0, 37.8]",,Ground Pass,,7.902531,,,Phillip Tietz,9221.0,,,,,,1,From Kick Off,Mert Kömür,316237.0,Center Attacking Midfield,2,Augsburg,172,['0a9c98ce-37eb-4497-83ea-a843e933d050'],29,,,,,,,,,,,,,,,Augsburg,172,00:00:29.580,Pass,
,,,,,,,,,,,,,,,,1.846803,,,,,,,,,,,,,d23fe7fe-a53c-4045-8350-dfc84fa8d359,43,,"[30.2, 48.0]",3895348,0,,,,0.16175425,,Right Foot,,,,"[54.1, 51.9]",,Ground Pass,,24.21611,Incomplete,,Victor Okoh Boniface,32289.0,,,,,,1,From Kick Off,Robert Andrich,9195.0,Right Defensive Midfield,2,Augsburg,172,"['58b5af59-b0b9-445b-ac78-eed35d512645', '7360cfb1-cceb-42d4-98a7-82cc1850bba1']",32,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:32.724,Pass,
,,,,,,,,,,,,,,,,1.487084,,,,,,,,,,,,,a23a373e-5420-4359-973f-6908066f74ac,51,,"[48.7, 59.2]",3895348,0,,,,-3.1128924,,Right Foot,,,,"[27.8, 58.6]",,Ground Pass,,20.908611,,,Odilon Kossonou,27133.0,,,,,,1,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,3,Bayer Leverkusen,904,['7f72e5c2-9b36-419e-91d5-443509d40dce'],38,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:38.143,Pass,
,,,,,,,,,,,,,,,,5.509817,,,,,,,,,,,,,a3d45792-9835-4ab8-a9d4-a04869769e34,54,,"[28.5, 55.9]",3895348,0,,,,-1.4701666,,Right Foot,,,,"[33.7, 4.4]",,Ground Pass,,51.76186,,,Alejandro Grimaldo García,10336.0,,True,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,3,Bayer Leverkusen,904,['4be3ef0d-fae0-4b3b-b60b-bd0a67e14b91'],41,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:41.124,Pass,
,,,,,,,,,,,,,,,,1.345137,,,,,,,,,,,,,ce262ac6-2e41-49e2-bcb3-17603e80a313,57,,"[36.2, 13.8]",3895348,0,,,,1.811783,,Left Foot,,,,"[33.3, 25.6]",,Ground Pass,,12.151132,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,3,Bayer Leverkusen,904,['c66ddb7d-544d-4d90-aee8-87fa3f8dcd23'],49,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:49.426,Pass,
,,,,,,,,,,,,,,,,1.808493,,,,,,,,,,,,,59b42b72-4ec3-4b8f-af8f-abea8cb55896,60,,"[41.0, 36.6]",3895348,0,,,,1.4869931,,Right Foot,,,,"[43.1, 61.6]",,Ground Pass,,25.088045,,,Odilon Kossonou,27133.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,3,Bayer Leverkusen,904,['1c867b3f-fdcd-4f9f-8533-9904c18a681d'],53,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:53.429,Pass,
,,,,,,,,,,,,,,,,1.451996,,,,,,,,,,,,,289d14a8-d593-4ee8-84ad-80c0fb926ae9,63,,"[48.2, 63.5]",3895348,0,,,,0.5554937,,Right Foot,,,,"[62.7, 72.5]",,Ground Pass,,17.066048,,,Jonas Hofmann,8804.0,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,3,Bayer Leverkusen,904,['61b3f005-6717-4723-9d0b-25fbec41dfc2'],55,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:55.837,Pass,
