50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.444353,,,,,,,,,,,,b66ac9ef-8b96-4952-bfa2-ed7dd0b359e4,938,,,"[63.9, 53.1]",3895220,18,,,,,-1.943784,,Left Foot,,,"[57.6, 37.0]",,Ground Pass,,17.288725,,,,Alejandro Grimaldo García,10336.0,,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,38,Bayer Leverkusen,904,['64357870-fc6b-437c-a5e9-f05806016339'],24,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:24.331,Pass,
,,,,,,,,,,,,,,,,,,,1.200134,,,,,,,,,,,,1c3110a6-004d-433a-8f87-12598f1d1845,941,,,"[62.8, 37.4]",3895220,18,,,,,1.8959715,,Left Foot,,,"[56.9, 54.9]",,Ground Pass,,18.46781,,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,38,Bayer Leverkusen,904,['49002856-c99c-43b5-9ba0-9bccad293dee'],28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:28.000,Pass,
,,,,,,,,,,,,,,,,,,,0.959576,,,,,,,,,,,,75c7dbd9-a18b-4edc-871f-e7f23da6ef0b,944,,,"[61.3, 55.9]",3895220,18,,,,,0.101037264,,Right Foot,,,"[83.0, 58.1]",,Ground Pass,,21.811235,,,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,38,Bayer Leverkusen,904,['b724435d-4c0d-4901-a194-010a2f210bc5'],30,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:30.664,Pass,
,,,,,,,,,,,,,,,,,,,0.875763,,,,,,,,,,,,95198b37-f8e3-42bf-b498-686fe53dbdfb,951,,,"[43.5, 15.0]",3895220,18,,,,,0.39479113,,Head,,,"[51.9, 18.5]",,High Pass,,9.1,,,,Oscar Vilhelmsson,42543.0,,,,,Recovery,1,From Counter,Gerrit Holtmann,12629.0,Left Midfield,39,Darmstadt 98,872,['9f306d05-c474-47fb-b7c5-17127d4af70c'],34,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:18:34.667,Pass,
,,,,,,,,,,,,,,,,,,,1.037212,,,,,,,,,,,,5732d835-aa77-45c8-bac2-e7b0d1c09694,959,,,"[111.5, 25.7]",3895220,18,,,,,1.7668276,,Left Foot,,,"[108.7, 39.8]",,High Pass,,14.375326,,Incomplete,,,,,,,,,1,From Counter,Gerrit Holtmann,12629.0,Left Midfield,39,Darmstadt 98,872,['a0a2e2ae-0786-45c6-aee0-c5617d126cd3'],43,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:18:43.421,Pass,
,,,,,,,,,,,,,,,,,,,1.982715,,,,,,,,,,,,08be964f-7db0-47ee-8909-83e60a25225a,961,,,"[120.0, 0.1]",3895220,19,,,,,1.8622531,a551a391-de6e-4909-a364-f2016a70e391,Left Foot,,,"[108.0, 40.1]",,High Pass,,41.761227,,,True,Christoph Zimmermann,11814.0,True,,True,Outswinging,Corner,1,From Corner,Fabian Holland,9222.0,Left Defensive Midfield,40,Darmstadt 98,872,['29f123a0-9283-4a49-a266-503364c672b7'],29,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:19:29.866,Pass,
,,,,,,,,,,,,,,,,,,,1.455397,,,,,,,,,,,,b47814ff-f012-496b-8f6f-ad6ba12d9046,965,,,"[9.3, 31.8]",3895220,19,,,,,-0.7992222,,Keeper Arm,,,"[20.0, 20.8]",,Ground Pass,,15.345683,,,,Granit Xhaka,3500.0,,,,,,1,From Keeper,Lukáš Hrádecký,8667.0,Goalkeeper,41,Bayer Leverkusen,904,['dc06906b-8b8c-4306-8399-7355dac180ae'],35,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:35.480,Pass,
,,,,,,,,,,,,,,,,,,,3.191377,,,,,,,,,,,,bf79a928-76eb-44f3-8c12-b51ee65aa38c,968,,,"[22.0, 14.8]",3895220,19,,,,,-0.11343499,,Left Foot,,,"[77.3, 8.5]",,High Pass,,55.657703,,Incomplete,,Florian Wirtz,40724.0,,,,,,1,From Keeper,Granit Xhaka,3500.0,Left Defensive Midfield,41,Bayer Leverkusen,904,"['617a1673-0a99-4417-9700-759f57f7d848', 'fadd92a8-c44f-434a-afc1-ae7ab1f224d2']",38,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:38.507,Pass,
,,,,,,,,,,,,,,,,,,,0.183665,,,,,,,,,,,,579bab06-2aad-4a58-bec0-d6524b1a10a9,973,,,"[37.7, 73.9]",3895220,19,,,,,-1.972667,,Right Foot,,,"[36.0, 69.9]",,Low Pass,,4.346263,,Incomplete,,Tim Skarke,9209.0,,,,,,1,From Keeper,Matthias Bader,15797.0,Right Back,41,Bayer Leverkusen,904,"['18a9b37e-b4e6-484a-ac5e-e20e11dc5dac', 'c0753ce9-6efa-43ef-89b7-022612d0f82f']",42,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:19:42.504,Pass,
,,,,,,,,,,,,,,,,,,,1.730315,,,,,,,,,,,,f7003c5c-e2f1-42d5-a710-258e6d292c05,983,,,"[37.1, 66.4]",3895220,20,,,,,-2.3892949,,Right Foot,,,"[21.5, 51.8]",,Ground Pass,,21.36633,,,,Marcel Schuhen,8919.0,,,,,Free Kick,1,From Free Kick,Christoph Zimmermann,11814.0,Right Center Back,42,Darmstadt 98,872,['f7cc1d0a-9559-4f3c-b379-97c26b5ddea2'],11,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:20:11.643,Pass,
,,,,,,,,,,,,,,,,,,,3.432373,,,,,,,,,,,,7501d071-a6fa-4efd-b964-bf2ab155389d,986,,,"[23.9, 51.2]",3895220,20,,,,,-0.51374495,,Right Foot,,,"[79.9, 19.6]",,High Pass,,64.300545,,,,Emir Karic,8606.0,,,,,,1,From Free Kick,Marcel Schuhen,8919.0,Goalkeeper,42,Darmstadt 98,872,['3c59aabe-c528-4774-bd63-017da6bc4b57'],17,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:20:17.088,Pass,
,,,,,,,,,,,,,,,,,,,0.658015,,,,,,,,,,,,284fe827-aaf9-4705-9698-f151d7d8a304,989,,,"[79.9, 23.6]",3895220,20,,,,,1.2348287,,Left Foot,,,"[84.3, 36.2]",,Ground Pass,,13.346161,,,,Luca Pfeiffer,48655.0,,,,,,1,From Free Kick,Emir Karic,8606.0,Left Back,42,Darmstadt 98,872,['12338b5b-b6e8-496c-bc84-1c2d817df5ca'],21,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:20:21.595,Pass,
,,,,,,,,,,,,,,,,,,,0.708001,,,,,,,,,,,,c0873fcb-1fca-4d40-ada9-4f65613afed2,993,,,"[85.6, 32.8]",3895220,20,,,,,2.4668517,,Right Foot,,,"[79.6, 37.6]",,Ground Pass,,7.683749,,,,Emir Karic,8606.0,,,,,,1,From Free Kick,Luca Pfeiffer,48655.0,Right Center Forward,42,Darmstadt 98,872,['35752269-59b2-4273-bf91-362a52106bad'],25,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:20:25.565,Pass,
,,,,,,,,,,,,,,,,,,,1.272616,,,,,,,,,,,,db2afe1b-3c54-4078-abeb-d2b83d063791,996,,,"[78.8, 36.7]",3895220,20,,,,,-1.8622531,,Left Foot,,,"[72.8, 16.7]",,Ground Pass,,20.880613,,,,Fabian Holland,9222.0,,,,,,1,From Free Kick,Emir Karic,8606.0,Left Back,42,Darmstadt 98,872,['ea9d68e7-f218-4db2-9885-4c6297fd5d01'],26,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:20:26.787,Pass,
,,,,,,,,,,,,,,,,,,,1.009495,,,,,,,,,,,,8731149d-b136-4472-87ec-de704c15e996,999,,,"[72.2, 15.5]",3895220,20,,,,,0.47783107,,Left Foot,,,"[83.4, 21.3]",,Ground Pass,,12.612692,,,,Emir Karic,8606.0,,,,,,1,From Free Kick,Fabian Holland,9222.0,Left Defensive Midfield,42,Darmstadt 98,872,['3e4cadb5-242a-446b-b947-b09f6d65ce22'],29,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:20:29.090,Pass,
,,,,,,,,,,,,,,,,,,,1.088345,,,,,,,,,,,,4fb7c595-a05b-4b73-a5df-07d9218d43a4,1002,,,"[82.8, 21.3]",3895220,20,,,,,-1.1230204,,Left Foot,,,"[88.9, 8.6]",,Ground Pass,,14.089003,,,,Gerrit Holtmann,12629.0,,,,,,1,From Free Kick,Emir Karic,8606.0,Left Back,42,Darmstadt 98,872,['2298f00a-dec0-4844-aa52-a6396ea4e88c'],30,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:20:30.500,Pass,
,,,,,,,,,,,,,,,,,,,2.31385,,,,,,,,,,,,fd9bc51a-bd65-4a05-8738-bf83330c8c7a,1006,,,"[95.5, 18.8]",3895220,20,,,,,-0.15387595,,Left Foot,,,"[120.0, 15.0]",,Low Pass,,24.792942,,Out,,Emir Karic,8606.0,,,,,,1,From Free Kick,Gerrit Holtmann,12629.0,Left Midfield,42,Darmstadt 98,872,['00059e39-3983-44cb-9ab5-a5f0685eb1a9'],34,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:20:34.758,Pass,
,,,,,,,,,,,,,,,,,,,1.107921,,,,,,,,,,,,2be34b65-63f2-4408-8282-f8ad60910b5c,1008,,,"[6.0, 42.0]",3895220,20,,,,,-1.5570985,,Right Foot,,,"[6.1, 34.7]",,Ground Pass,,7.300685,,,,Piero Martín Hincapié Reyna,38004.0,,,,,Goal Kick,1,From Goal Kick,Lukáš Hrádecký,8667.0,Goalkeeper,43,Bayer Leverkusen,904,['dc432953-4c4f-466c-945c-896b5a25ed28'],42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:42.755,Pass,
,,,,,,,,,,,,,,,,,,,1.662443,,,,,,,,,,,,5ffe60a4-8da6-49cd-b3bc-7e99d27ac9c1,1011,,,"[17.1, 24.3]",3895220,20,,,,,1.6906382,,Left Foot,,,"[14.8, 43.4]",,Ground Pass,,19.237984,,,,Jonathan Tah,8221.0,,,,,,1,From Goal Kick,Piero Martín Hincapié Reyna,38004.0,Left Center Back,43,Bayer Leverkusen,904,['0684b5a6-45b9-49fb-ade5-4f062332f3c4'],48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:48.300,Pass,
,,,,,,,,,,,,,,,,,,,1.386014,,,,,,,,,,,,303d17fe-87b7-4448-85e9-98afa8e049ae,1014,,,"[21.7, 43.4]",3895220,20,,,,,-0.7034923,,Right Foot,,,"[36.2, 31.1]",,Ground Pass,,19.014206,,,,Granit Xhaka,3500.0,,,,,,1,From Goal Kick,Jonathan Tah,8221.0,Center Back,43,Bayer Leverkusen,904,['1e8919a6-75a0-4c39-bd82-67eed4d37e74'],51,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:51.564,Pass,
,,,,,,,,,,,,,,,,,,,1.113517,,,,,,,,,,,,7f41a849-e50b-43c1-acd7-48b7a1668bb6,1017,,,"[43.7, 25.8]",3895220,20,,,,,-0.9755606,,Left Foot,,,"[52.3, 13.1]",,Ground Pass,,15.337862,,,,Piero Martín Hincapié Reyna,38004.0,,,,,,1,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,43,Bayer Leverkusen,904,['d7d3c3ea-1a2c-4060-8d27-72ae331d372d'],56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:56.587,Pass,
,,,,,,,,,,,,,,,,,,,3.266541,,,,,,,,,,,,cc2e0f2d-4289-4b4e-8bc2-8be63fbc2140,1020,,,"[71.6, 13.7]",3895220,21,,,,,1.1033465,,Left Foot,,,"[98.1, 66.2]",,High Pass,,58.809013,,Incomplete,,Nathan Tella,41411.0,,,True,,,1,From Goal Kick,Piero Martín Hincapié Reyna,38004.0,Left Center Back,43,Bayer Leverkusen,904,"['06cddc7f-d61b-4364-ad5f-22383505cefe', '849777a0-94a2-46ed-ad30-d4f8f4540f03']",2,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:02.462,Pass,
,,,,,,,,,,,,,,,,,,,2.025278,,,,,,,,,,,,06cddc7f-d61b-4364-ad5f-22383505cefe,1022,,,"[22.0, 13.9]",3895220,21,,,,,0.03310049,,Head,,,"[37.1, 14.4]",,Low Pass,,15.108275,,,,Gerrit Holtmann,12629.0,,,,,Recovery,1,From Goal Kick,Emir Karic,8606.0,Left Back,43,Bayer Leverkusen,904,"['7d43e7b2-0600-4b8d-ab97-ed1501397318', 'cc2e0f2d-4289-4b4e-8bc2-8be63fbc2140']",5,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:21:05.729,Pass,
,,,,,,,,,,,,,,,,,,,1.992369,,,,,,,,,,,,1fb27842-4e42-4e09-9b01-63733f1f62a7,1025,,,"[34.6, 15.4]",3895220,21,,,,,-0.7022569,,Left Foot,,,"[45.0, 6.6]",,Ground Pass,,13.623509,,Incomplete,,Emir Karic,8606.0,,,,,,1,From Goal Kick,Gerrit Holtmann,12629.0,Left Midfield,43,Bayer Leverkusen,904,"['579de453-f7b4-44ec-8433-a1acd0d352f3', 'd8ea8a9a-d857-48bc-bbd5-874e160ebc85']",7,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:21:07.905,Pass,
,,,,,,,,,,,,,,,,,,,1.843326,,,,,,,,,,,,4e4795da-31be-4562-846a-9311b9ec807c,1029,,,"[56.4, 71.7]",3895220,21,,,,,-2.1359458,,Right Foot,,,"[48.6, 59.4]",,Ground Pass,,14.564683,,,,Jonathan Tah,8221.0,,,,,,1,From Goal Kick,Josip Stanišić,49337.0,Right Center Back,43,Bayer Leverkusen,904,['7c13b324-76d9-4a16-8ab8-d70a8560bad6'],14,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:14.817,Pass,
,,,,,,,,,,,,,,,,,,,0.759199,,,,,,,,,,,,797bf06a-ac63-48d0-b7cf-7d37c29fc2db,1032,,,"[47.9, 58.8]",3895220,21,,,,,-1.0663061,,Right Foot,,,"[56.9, 42.5]",,Ground Pass,,18.619614,,,,Granit Xhaka,3500.0,,,,,,1,From Goal Kick,Jonathan Tah,8221.0,Center Back,43,Bayer Leverkusen,904,['3eb75a39-04b0-4891-b12e-7fd7114ed5e4'],16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:16.881,Pass,
,,,,,,,,,,,,,,,,,,,1.956918,,,,,,,,,,,,41a07d4c-242e-484f-868c-930e172e09d2,1036,,,"[61.8, 35.1]",3895220,21,,,,,-1.1832725,,Left Foot,,,"[69.8, 15.5]",,Ground Pass,,21.16979,,,,Piero Martín Hincapié Reyna,38004.0,,,,,,1,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,43,Bayer Leverkusen,904,"['4489b3a2-b3d7-4015-8d67-4a3ba158f290', '98e7b430-cc5f-43b7-a046-cf4deaaaa1d8']",20,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:20.498,Pass,True
,,,,,,,,,,,,,,,,,,,0.761286,,,,,,,,,,,,d613cf26-bb73-495a-87b3-ec2d466f0fd8,1039,,,"[85.5, 13.8]",3895220,21,,,,,2.329174,,Left Foot,,,"[80.1, 19.5]",,Ground Pass,,7.8517513,,,,Granit Xhaka,3500.0,,,,,,1,From Goal Kick,Piero Martín Hincapié Reyna,38004.0,Left Center Back,43,Bayer Leverkusen,904,['8d6332a1-ac91-4b21-9ac7-507ef2522aed'],26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:26.368,Pass,
,,,,,,,,,,,,,,,,,,,1.090988,,,,,,,,,,,,79b7c635-6cda-4843-84ea-dfccb524f183,1042,,,"[80.1, 20.1]",3895220,21,,,,,2.2121606,,Left Foot,,,"[74.5, 27.6]",,Ground Pass,,9.360022,,,,Jonathan Tah,8221.0,,,,,,1,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,43,Bayer Leverkusen,904,['b7143bf3-2ae9-412e-8485-6aaef18e1054'],31,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:31.028,Pass,
,,,,,,,,,,,,,,,,,,,0.778091,,,,,,,,,,,,01b587dd-216f-4cde-ab34-c1348f693afe,1045,,,"[74.9, 28.2]",3895220,21,,,,,-0.8428063,,Right Foot,,,"[79.0, 23.6]",,Ground Pass,,6.16198,,,,Granit Xhaka,3500.0,,,,,,1,From Goal Kick,Jonathan Tah,8221.0,Center Back,43,Bayer Leverkusen,904,['fd16ba28-33b4-4a41-ad3f-1cf0671b413c'],33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:33.254,Pass,
,,,,,,,,,,,,,,,,,,,0.616798,,,,,,,,,,,,f4b3f419-df17-413f-a3ff-9810578ee81e,1048,,,"[79.5, 23.6]",3895220,21,,,,,-0.4266275,,Left Foot,,,"[86.1, 20.6]",,Ground Pass,,7.2498274,,,,Florian Wirtz,40724.0,,,,,,1,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,43,Bayer Leverkusen,904,['7d04f8c9-cc17-454d-987e-6e09d794d452'],34,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:34.879,Pass,
,,,,,,,,,,,,,,,,,,,0.722515,,,,,,,,,,,,3a2eeb8e-26e6-46ba-ac78-6883bde507fa,1052,,,"[85.4, 21.8]",3895220,21,,,,,2.9967802,,Right Foot,,,"[75.8, 23.2]",,Ground Pass,,9.701547,,,,Granit Xhaka,3500.0,,,,,,1,From Goal Kick,Florian Wirtz,40724.0,Left Attacking Midfield,43,Bayer Leverkusen,904,['8b01c98a-6b05-4038-a602-8d4c92faaeed'],36,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:36.220,Pass,
,,,,,,,,,,,,,,,,,,,1.329486,,,,,,,,,,,,2222887c-c78b-41f6-933e-965619a16fcc,1055,,,"[76.6, 22.9]",3895220,21,,,,,-0.32334545,,Left Foot,,,"[95.4, 16.6]",,Low Pass,,19.827507,,,,Florian Wirtz,40724.0,,,,,,1,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,43,Bayer Leverkusen,904,['e85a32f5-aa38-40db-87c9-deebf7fef12a'],39,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:39.631,Pass,
,,,,,,,,,,,,,,,,,,,1.206943,,,,,,,,,,,,7cb5f10b-d852-4bee-9085-26c13ecd4b8e,1060,,,"[95.1, 16.1]",3895220,21,,,,,-1.8041701,,Right Foot,,,"[92.2, 3.9]",,Ground Pass,,12.539936,,,,Alejandro Grimaldo García,10336.0,,,,,,1,From Goal Kick,Florian Wirtz,40724.0,Left Attacking Midfield,43,Bayer Leverkusen,904,['fb7d9a70-0174-4419-9b3a-d7f5f7bd3a86'],44,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:44.123,Pass,
,,,,,,,,,,,,,,,,,,,1.118536,,,,,,,,,,,,aad249d4-08c9-46ea-b67b-3e04cace5796,1063,,,"[92.5, 6.6]",3895220,21,,,,,2.1045046,,Left Foot,,,"[86.0, 17.6]",,Ground Pass,,12.776933,,,,Granit Xhaka,3500.0,,,,,,1,From Goal Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,43,Bayer Leverkusen,904,['1f9a0394-31c4-428c-bd4a-0e10c3399fd6'],46,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:46.413,Pass,
,,,,,,,,,,,,,,,,,,,3.675813,,,,,,,,,,,,024807fa-7750-42eb-b75b-5503adcaad2f,1065,,,"[85.8, 17.6]",3895220,21,,,,,0.21029446,,Left Foot,,,"[120.0, 24.9]",,High Pass,,34.970417,,Out,,Alejandro Grimaldo García,10336.0,,,,,,1,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,43,Bayer Leverkusen,904,['1848c8c7-d7ad-434f-921b-0a67a3e7e187'],47,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:47.531,Pass,
,,,,,,,,,,,,,,,,,,,2.086778,,,,,,,,,,,,63b913f8-5b3f-4046-917c-b258faed625c,1067,,,"[7.0, 45.6]",3895220,22,,,,,-1.4707851,,Right Foot,,,"[9.9, 16.7]",,Ground Pass,,29.045137,,,,Matej Maglica,153361.0,,,,,Goal Kick,1,From Goal Kick,Marcel Schuhen,8919.0,Goalkeeper,44,Darmstadt 98,872,['8e276f37-5948-4b3b-8101-3bffbc373eb3'],13,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:13.159,Pass,
,,,,,,,,,,,,,,,,,,,4.270668,,,,,,,,,,,,76bff724-e363-45e9-aa08-f301dad30bfa,1071,,,"[14.6, 11.8]",3895220,22,,,,,-0.16079989,,Left Foot,,,"[85.5, 0.3]",,High Pass,,71.8266,,Out,,Gerrit Holtmann,12629.0,,,,,,1,From Goal Kick,Matej Maglica,153361.0,Left Center Back,44,Darmstadt 98,872,"['09afe184-48cf-459d-9dd2-42edfd02177b', '3db0579b-9b85-420c-90ba-6ad28dbc90de']",16,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:16.392,Pass,True
,,,,,,,,,,,,,,,,,,,0.705897,,,,,,,,,,,,25eafbf9-962b-4620-915a-4358d4ec185d,1073,,,"[41.3, 80.0]",3895220,22,,,,,-2.0049322,,,,,"[36.2, 69.0]",,Low Pass,,12.124768,,,,Robert Andrich,9195.0,,,,,Throw-in,1,From Throw In,Nathan Tella,41411.0,Right Wing Back,45,Bayer Leverkusen,904,['e070e180-6f6d-4841-8cbf-5b3e92f7215d'],36,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:36.401,Pass,
,,,,,,,,,,,,,,,,,,,1.418203,,,,,,,,,,,,4343ba8b-10b8-4fa9-ae42-01b2c676723f,1075,,,"[36.2, 68.9]",3895220,22,,,,,0.0034843064,,Right Foot,,,"[64.9, 69.0]",,High Pass,,28.700174,,Incomplete,,Borja Iglesias Quintas,11391.0,,,,,,1,From Throw In,Robert Andrich,9195.0,Right Defensive Midfield,45,Bayer Leverkusen,904,"['0ee0fe5a-3bcd-4057-8aef-7ae97bbbccfe', '3dd856d1-d30b-49f7-9c83-ed12c4e2ee7d']",37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:37.106,Pass,
,,,,,,,,,,,,,,,,,,,0.702133,,,,,,,,,,,,703b59ef-3254-4db1-82af-c01353ec151a,1078,,,"[40.4, 80.0]",3895220,22,,,,,-2.0162642,,,,,"[35.1, 68.9]",,Low Pass,,12.300406,,,,Robert Andrich,9195.0,,,,,Throw-in,1,From Throw In,Nathan Tella,41411.0,Right Wing Back,46,Bayer Leverkusen,904,['f5189d6d-bb25-4444-b121-b161c0b365aa'],48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:48.940,Pass,
,,,,,,,,,,,,,,,,,,,1.101001,,,,,,,,,,,,603e552a-6dbc-43fb-aaa5-bbb844b06dfd,1082,,,"[35.1, 73.6]",3895220,22,,,,,0.06807646,,Right Foot,,,"[48.3, 74.5]",,High Pass,,13.230646,,,,Adam Hložek,28239.0,,,,,,1,From Throw In,Robert Andrich,9195.0,Right Defensive Midfield,46,Bayer Leverkusen,904,['6770b812-5fc9-43e8-a24e-810d73e7142e'],50,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:50.114,Pass,
,,,,,,,,,,,,,,,,,,,0.401807,,,,,,,,,,,,61b8cfca-8c50-42e9-8e23-1981e3e0bd41,1085,,,"[48.6, 74.1]",3895220,22,,,,,-1.6814536,,Other,,,"[48.1, 69.6]",,Low Pass,,4.527693,,,,Florian Wirtz,40724.0,,,,,,1,From Throw In,Adam Hložek,28239.0,Right Attacking Midfield,46,Bayer Leverkusen,904,"['361efb4e-618f-4554-9395-2fb4b8b1d172', '3ed4ab3d-851a-4371-bb4d-b77c7dcf1987']",51,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:51.215,Pass,True
,,,,,,,,,,,,,,,,,,,2.529689,,,,,,,,,,,,2f9554a7-bc15-4ba5-86fd-a4c1aaf38d71,1089,,,"[47.5, 69.6]",3895220,22,,,,,0.4023211,,Right Foot,,,"[61.6, 75.6]",,High Pass,,15.323511,,,,Borja Iglesias Quintas,11391.0,,,,,,1,From Throw In,Florian Wirtz,40724.0,Left Attacking Midfield,46,Bayer Leverkusen,904,"['47ea9f9b-8546-4d40-b8de-38d079dc0d03', '4a967f30-2065-4762-8356-b421356212ae']",51,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:51.813,Pass,True
,,,,,,,,,,,,,,,,,,,0.59312,,,,,,,,,,,,85bf9680-1738-48da-af74-ac7c5900e373,1093,,,"[63.8, 77.0]",3895220,22,,,,,-1.6332152,,Right Foot,,,"[63.5, 72.2]",,Low Pass,,4.8093657,,Incomplete,,,,,,,,,1,From Throw In,Borja Iglesias Quintas,11391.0,Center Forward,46,Bayer Leverkusen,904,['000bb064-6cd3-49d9-9a9f-2f5e029abe16'],54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:54.407,Pass,
,,,,,,,,,,,,,,,,,,,4.118641,,,,,,,,,,,,913372a3-babd-43f5-97fe-a56851ac59de,1097,,,"[54.5, 11.8]",3895220,22,,,,,2.3301587,,Left Foot,,,"[35.8, 31.5]",,Low Pass,,27.162106,,,,Christoph Zimmermann,11814.0,,,,,,1,Regular Play,Emir Karic,8606.0,Left Back,47,Darmstadt 98,872,"['7bdaca83-1a2a-44fb-9f97-102f80f6cd7f', 'fc881bdd-8cbf-4147-89fa-5cae8544564b']",55,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:55.745,Pass,True
,,,,,,,,,,,,,,,,,,,2.476333,,,,,,,,,,,,d04e7c2d-8488-4fa7-b850-65f9544a55db,1099,,,"[25.1, 30.4]",3895220,22,,,,,1.6329569,,Right Foot,,,"[23.6, 54.5]",,Ground Pass,,24.146635,,,,Marcel Schuhen,8919.0,,,,,,1,Regular Play,Christoph Zimmermann,11814.0,Right Center Back,47,Darmstadt 98,872,['ff0b1c64-fb87-4c1e-a8c0-33cd73282b16'],59,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:59.863,Pass,
