50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3390c31e-effc-47fd-800d-bb0fb7353905,1,,,,3895309,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,,0,,,,,,,,,,,,,,,,,"{'formation': 451, 'lineup': [{'player': {'id': 17974, 'name': 'Gregor Kobel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 12387, 'name': 'Julian Ryerson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 26}, {'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 24118, 'name': 'Nico Schlotterbeck'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 39092, 'name': 'Ian Maatsen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 12423, 'name': 'Jadon Sancho'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 8518, 'name': 'Marcel Sabitzer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 5555, 'name': 'Julian Brandt'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 161995, 'name': 'Jamie Jermaine Bynoe-Gittens'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 43}, {'player': {'id': 8546, 'name': 'Niclas Füllkrug'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 14}]}",Borussia Dortmund,180,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4c8c90f8-fbcc-4e6a-b15d-3ad9b958e3a6,2,,,,3895309,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,,0,,,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 30606, 'name': 'Edmond Fayçal Tapsoba'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 12}, {'player': {'id': 8221, 'name': 'Jonathan Tah'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 4}, {'player': {'id': 38004, 'name': 'Piero Martín Hincapié Reyna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 49337, 'name': 'Josip Stanišić'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 10336, 'name': 'Alejandro Grimaldo García'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 20}, {'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 34}, {'player': {'id': 9195, 'name': 'Robert Andrich'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 32712, 'name': 'Jeremie Frimpong'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 30}, {'player': {'id': 41411, 'name': 'Nathan Tella'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 8804, 'name': 'Jonas Hofmann'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]}",Bayer Leverkusen,904,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,35611186-a827-4dde-9f0a-58d01b1b531c,3,,,,3895309,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,['533a1d0e-53d5-4afc-a11f-6e1e4a83f0f3'],0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,533a1d0e-53d5-4afc-a11f-6e1e4a83f0f3,4,,,,3895309,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,['35611186-a827-4dde-9f0a-58d01b1b531c'],0,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7187ab9b-8291-4d59-8bcb-d60605f6c83b,2066,,,,3895309,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,72,Bayer Leverkusen,904,['7b4fe5ee-d758-4b24-a33b-d0377af67e82'],0,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7b4fe5ee-d758-4b24-a33b-d0377af67e82,2067,,,,3895309,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,72,Bayer Leverkusen,904,['7187ab9b-8291-4d59-8bcb-d60605f6c83b'],0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,1.821997,,,,,,,,,,,,,,56bf4661-360e-4638-b79d-8e0db55436ce,5,,,"[61.0, 40.1]",3895309,0,,,,3.0818348,,Left Foot,,,,"[37.6, 41.5]",,Ground Pass,,23.441843,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,Kick Off,1,From Kick Off,Granit Xhaka,3500.0,Right Defensive Midfield,2,Bayer Leverkusen,904,['0dd5fed6-9de0-4a3f-b4b2-a28c67269b22'],0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:00.671,Pass,
,,,,,,,,,,,,,,,,2.985374,,,,,,,,,,,,,,c478487c-4608-447b-87e8-9ed2acac3e84,8,,,"[40.2, 43.5]",3895309,0,,,,-0.349278,,Right Foot,,,,"[87.7, 26.2]",,High Pass,,50.55235,,,Incomplete,,Jonas Hofmann,8804.0,,,,,,1,From Kick Off,Edmond Fayçal Tapsoba,30606.0,Right Center Back,2,Bayer Leverkusen,904,"['024b3dd3-d5eb-42de-bc28-afe3fb71edec', '6c05cefc-823e-4fa9-93f8-559f3afed21a']",3,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:03.709,Pass,
,,,,,,,,,,,,,,,,1.263694,,,,,,,,,,,,,,6c05cefc-823e-4fa9-93f8-559f3afed21a,11,,,"[32.4, 53.9]",3895309,0,,,,-0.30320293,,Head,,,,"[50.3, 48.3]",,High Pass,,18.755533,,,Incomplete,,Julian Brandt,5555.0,,,,,Recovery,1,From Kick Off,Mats Hummels,5572.0,Right Center Back,2,Bayer Leverkusen,904,"['333fc807-e3a9-4a3e-b577-cbd052d2a53b', '451964c8-ec1a-4545-95c6-4b66c4785e0a', 'c478487c-4608-447b-87e8-9ed2acac3e84']",6,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:06.694,Pass,
,,,,,,,,,,,,,,,,1.413441,,,,,,,,,,,,,,333fc807-e3a9-4a3e-b577-cbd052d2a53b,13,,,"[69.8, 31.8]",3895309,0,,,,0.06965458,,Head,,,,"[91.3, 33.3]",,High Pass,,21.552261,,,Incomplete,,Jeremie Frimpong,32712.0,,,,,Recovery,1,From Kick Off,Granit Xhaka,3500.0,Right Defensive Midfield,2,Bayer Leverkusen,904,"['0b80ae9e-b2a2-447e-bc38-9c6218a0c09f', '6c05cefc-823e-4fa9-93f8-559f3afed21a', '8a6b1c18-e5ef-4a52-8679-fe9946c126a7']",7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:07.958,Pass,
