50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.036357,,,,,,,,,,,,3246244d-f863-4c2a-8273-407c2181a107,16,,"[45.6, 28.9]",3895266,0,,,,,-0.54807895,,Right Foot,,"[80.0, 7.9]",,High Pass,,40.30335,,,,Patrik Schick,7044.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,3,Bayer Leverkusen,904,['f091cb13-66d6-4932-a62b-4d6da9c25101'],11,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:11.208,Pass,
,,,,,,,,,,,,,,,,,1.371685,,,,,,,,,,,,b488aa41-dd5d-48b9-a2ed-a7dcf14fd713,21,,"[84.0, 3.1]",3895266,0,,,,,-2.917358,,Right Foot,,"[78.3, 1.8]",,Ground Pass,,5.8463664,,,,Alejandro Grimaldo García,10336.0,,,,,,1,Regular Play,Patrik Schick,7044.0,Center Forward,3,Bayer Leverkusen,904,['73475e52-2ce4-4056-a7af-7984cb0d40f8'],15,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:15.654,Pass,
,,,,,,,,,,,,,,,,,0.80737,,,,,,,,,,,,f7f20697-c2fa-4280-a4f5-38e0c782baa0,24,,"[78.3, 2.7]",3895266,0,,,,,1.336541,,Left Foot,,"[80.4, 11.5]",,Ground Pass,,9.047099,,,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,3,Bayer Leverkusen,904,['ae8d324b-72b9-41d0-be56-007fb08ad103'],17,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:17.392,Pass,
,,,,,,,,,,,,,,,,,1.648722,,,,,,,,,,,,1a5aa9f7-91be-4c9d-acc5-68c945c596e1,27,,"[83.8, 22.3]",3895266,0,,,,,1.7027682,,Right Foot,,"[79.3, 56.2]",,Ground Pass,,34.19737,,,,Josip Stanišić,49337.0,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,3,Bayer Leverkusen,904,['06a90908-b664-4566-93b7-00891ec80bfe'],21,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:21.275,Pass,
,,,,,,,,,,,,,,,,,0.837525,,,,,,,,,,,,633ecad2-2ba5-447b-9dd1-7927df3df6a1,30,,"[79.3, 54.8]",3895266,0,,,,,-1.95566,,Right Foot,,"[76.1, 46.9]",,Ground Pass,,8.523497,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Josip Stanišić,49337.0,Right Wing Back,3,Bayer Leverkusen,904,['49bb9f0b-4022-404c-ab00-cda24884d076'],24,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:24.973,Pass,
,,,,,,,,,,,,,,,,,0.902057,,,,,,,,,,,,eef110c7-940e-40d5-9b44-b049d0556885,32,,"[76.1, 46.9]",3895266,0,,,,,2.2122164,,Left Foot,,"[64.6, 62.3]",,Ground Pass,,19.220041,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,3,Bayer Leverkusen,904,['ab650670-509e-4ba9-a7fd-157cae33c06e'],25,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:25.810,Pass,
,,,,,,,,,,,,,,,,,3.765511,,,,,,,,,,,,e8ae45bd-93c4-4aee-9cdc-6219a74eda52,35,,"[62.1, 62.8]",3895266,0,,,,,-2.7289312,,Right Foot,,"[20.3, 44.5]",,Ground Pass,,45.630363,,,,Lukáš Hrádecký,8667.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Right Center Back,3,Bayer Leverkusen,904,['d7a0ef34-4d69-4e97-8cc9-bf4fc7a23f33'],27,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:27.605,Pass,
,,,,,,,,,,,,,,,,,1.276237,,,,,,,,,,,,34f6de7d-4d11-431d-b7d0-3f62d50bd12d,38,,"[19.6, 42.6]",3895266,0,,,,,-1.2679114,,Right Foot,,"[25.1, 25.0]",,Ground Pass,,18.43936,,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,3,Bayer Leverkusen,904,['9702f6e8-3360-4c65-a599-6b7047976217'],32,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:32.070,Pass,
,,,,,,,,,,,,,,,,,1.353103,,,,,,,,,,,,b0eb8397-ecbc-42d7-a32c-9a72ed58e882,41,,"[31.2, 23.2]",3895266,0,,,,,-0.27829966,,Right Foot,,"[43.1, 19.8]",,Ground Pass,,12.376186,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,3,Bayer Leverkusen,904,['d69c7d9c-2b69-4282-808b-bb30ede70fbd'],35,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:35.130,Pass,
,,,,,,,,,,,,,,,,,1.068159,,,,,,,,,,,,e8954399-dfbf-4039-bb1b-c41c7cda491e,44,,"[42.7, 24.3]",3895266,0,,,,,1.2675934,,Right Foot,,"[48.3, 42.2]",,Ground Pass,,18.755533,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,3,Bayer Leverkusen,904,['0fb54afa-1723-459a-a7e7-3c4c539793a1'],39,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:39.138,Pass,
,,,,,,,,,,,,,,,,,1.60251,,,,,,,,,,,,32e168fe-ffe6-4ac4-8910-b4993847d268,47,,"[46.7, 46.7]",3895266,0,,,,,1.6831037,,Left Foot,,"[45.2, 60.0]",,Ground Pass,,13.384319,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,3,Bayer Leverkusen,904,['b85f067e-a3ed-4166-9050-ffd2462a96f1'],41,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:41.406,Pass,
,,,,,,,,,,,,,,,,,0.899568,,,,,,,,,,,,95a55ed3-7a28-4dbe-8400-22aab3558f3e,50,,"[55.1, 60.5]",3895266,0,,,,,-0.21159916,,Right Foot,,"[68.6, 57.6]",,Ground Pass,,13.807969,,,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Right Center Back,3,Bayer Leverkusen,904,['ded449c2-6102-42a5-b2fb-11e9c7c3066b'],44,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:44.744,Pass,
,,,,,,,,,,,,,,,,,4.5249,,,,,,,,,,,,04f35d4b-c3e8-4e9f-9b67-4bce6c59f967,53,,"[72.0, 58.3]",3895266,0,,,,,0.19264808,,Right Foot,,"[116.6, 67.0]",,Ground Pass,,45.44062,,Incomplete,,Nathan Tella,41411.0,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,3,Bayer Leverkusen,904,"['5e64245d-7d74-4bdb-8221-cbef15c3f019', 'dad2ae5f-44f3-4fa8-8700-e3c30254eb6d']",46,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:46.791,Pass,
,,,,,,,,,,,,,,,,,1.958169,,,,,,,,,,,,39d46f6b-79f1-4c5e-9edb-559d4f82afa6,57,,"[120.0, 80.0]",3895266,1,,,,,-1.7554566,,Left Foot,,"[111.8, 36.1]",,High Pass,True,44.659267,,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Alejandro Grimaldo García,10336.0,Left Wing Back,4,Bayer Leverkusen,904,['9b98a7d7-9afd-4e83-a60a-df8d7dc5dd2d'],14,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:14.598,Pass,
,,,,,,,,,,,,,,,,,1.134455,,,,,,,,,,,,bcc0d535-78b3-4a99-b9b5-623cb25a91c8,61,,"[64.6, 43.5]",3895266,1,,,,,1.4045138,,Right Foot,,"[67.0, 57.8]",,Ground Pass,,14.5,,,,Granit Xhaka,3500.0,,,,,,1,From Corner,Nathan Tella,41411.0,Right Attacking Midfield,4,Bayer Leverkusen,904,['9717fc6f-d6eb-451c-9edb-f703d41815bc'],22,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:22.260,Pass,
,,,,,,,,,,,,,,,,,1.347145,,,,,,,,,,,,71e54d4f-0c6f-4d94-ad94-a92462ccd045,64,,"[68.2, 57.8]",3895266,1,,,,,0.7475784,,Left Foot,,"[87.4, 75.6]",,Ground Pass,,26.181673,,,,Florian Wirtz,40724.0,,,,,,1,From Corner,Granit Xhaka,3500.0,Right Defensive Midfield,4,Bayer Leverkusen,904,['f5d84428-0f7c-44ec-a16b-a9522a5c761e'],24,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:24.435,Pass,
,,,,,,,,,,,,,,,,,1.844885,,,,,,,,,,,,1d170a16-bd29-4ef0-bab1-c89149126be2,71,,"[42.6, 2.7]",3895266,1,,,,,0.7898426,,Left Foot,,"[65.0, 25.3]",,Ground Pass,,31.82012,,Incomplete,,Jonas Older Wind,21261.0,,,,,,1,From Corner,Kevin Paredes,38009.0,Left Wing Back,4,Bayer Leverkusen,904,"['25401374-c00e-4f0f-8228-9a7a230bb041', '4b025b6c-35c1-44ff-b83c-e3162864d2a9']",33,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:33.401,Pass,
,,,,,,,,,,,,,,,,,0.829766,,,,,,,,,,,,4b025b6c-35c1-44ff-b83c-e3162864d2a9,73,,"[55.1, 54.8]",3895266,1,,,,,1.9768944,,Right Foot,,"[50.8, 64.8]",,Ground Pass,,10.885311,,,,Edmond Fayçal Tapsoba,30606.0,,,,,Recovery,1,From Corner,Jonathan Tah,8221.0,Center Back,4,Bayer Leverkusen,904,"['1d170a16-bd29-4ef0-bab1-c89149126be2', '3447724c-7aa3-4c5a-8392-d50e22d5da7a']",35,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:35.246,Pass,
,,,,,,,,,,,,,,,,,2.320871,,,,,,,,,,,,bef12503-40bc-4c23-bf2c-104ae7ae28f2,76,,"[56.9, 55.1]",3895266,1,,,,,-1.7277232,,Right Foot,,"[51.9, 23.5]",,Ground Pass,,31.993124,,,,Piero Martín Hincapié Reyna,38004.0,,,,,,1,From Corner,Edmond Fayçal Tapsoba,30606.0,Right Center Back,4,Bayer Leverkusen,904,['513255ce-814f-45c3-a2ab-b0499b97aefd'],38,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:38.615,Pass,
,,,,,,,,,,,,,,,,,1.005914,,,,,,,,,,,,810e522c-5b29-4142-b9a3-faf69db4656a,79,,"[72.0, 5.6]",3895266,1,,,,,1.7880898,,Left Foot,,"[68.6, 21.0]",,Ground Pass,,15.770859,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Corner,Piero Martín Hincapié Reyna,38004.0,Left Center Back,4,Bayer Leverkusen,904,['af9c6e53-fedc-46ad-8007-6a64d0ba7245'],46,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:46.024,Pass,
,,,,,,,,,,,,,,,,,1.10266,,,,,,,,,,,,0339bd2b-1610-472f-8f93-9fe3b3c31634,82,,"[70.9, 25.2]",3895266,1,,,,,0.93355817,,Right Foot,,"[76.6, 32.9]",,Ground Pass,,9.580188,,,,Florian Wirtz,40724.0,,,,,,1,From Corner,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,4,Bayer Leverkusen,904,['f04639cd-d5b0-4d4f-8902-1c3be6a99215'],49,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:49.354,Pass,
,,,,,,,,,,,,,,,,,1.176288,,,,,,,,,,,,0369e76f-18b1-41d6-a9da-0a6f0fbc89c3,84,,"[76.6, 32.9]",3895266,1,,,,,2.5303385,,Right Foot,,"[63.9, 41.8]",,Ground Pass,,15.508062,,,,Granit Xhaka,3500.0,,,,,,1,From Corner,Florian Wirtz,40724.0,Left Attacking Midfield,4,Bayer Leverkusen,904,['a4033f1c-260b-4b6f-8780-f0f34a378dd6'],50,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:50.457,Pass,
,,,,,,,,,,,,,,,,,1.923182,,,,,,,,,,,,cd456497-0cbe-4bfb-b2ba-08e46bdfdb08,87,,"[70.9, 49.0]",3895266,1,,,,,1.0167365,,Left Foot,,"[88.1, 76.8]",,Ground Pass,,32.69067,,,,Nathan Tella,41411.0,,,,,,1,From Corner,Granit Xhaka,3500.0,Right Defensive Midfield,4,Bayer Leverkusen,904,['7e3ec21a-42f9-430a-848c-98ab6e0758e3'],53,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:53.155,Pass,
,,,,,,,,,,,,,,,,,1.316023,,,,,,,,,,,,47092aaf-751a-46c7-a549-708c1f8deb95,90,,"[87.4, 72.5]",3895266,1,,,,,-3.0926123,,Right Foot,,"[77.2, 72.0]",,Ground Pass,,10.212248,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,From Corner,Nathan Tella,41411.0,Right Attacking Midfield,4,Bayer Leverkusen,904,['290bdf22-6d1f-4881-baae-360f3c4cb9ae'],57,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:57.480,Pass,
,,,,,,,,,,,,,,,,,0.754624,,,,,,,,,,,,e57ca348-e75f-4db8-84d3-b9e29d3dbc09,93,,"[77.4, 69.5]",3895266,1,,,,,-1.1952733,,Right Foot,,"[81.5, 59.1]",,Ground Pass,,11.178998,,,,Granit Xhaka,3500.0,,,,,,1,From Corner,Edmond Fayçal Tapsoba,30606.0,Right Center Back,4,Bayer Leverkusen,904,['2d007b08-5701-4179-82f0-f1d7829d154b'],59,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:59.331,Pass,
,,,,,,,,,,,,,,,,,0.830843,,,,,,,,,,,,5882e522-f9d8-4e78-92fa-4bc125ffd3e6,96,,"[81.1, 59.8]",3895266,2,,,,,1.0499822,,Left Foot,,"[88.5, 72.7]",,Ground Pass,,14.871785,,,,Nathan Tella,41411.0,,,,,,1,From Corner,Granit Xhaka,3500.0,Right Defensive Midfield,4,Bayer Leverkusen,904,['1ad6bc24-1551-4cab-ad25-79e88eaedd02'],0,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:00.381,Pass,
,,,,,,,,,,,,,,,,,0.45203,,,,,,,,,,,,97183a81-5f58-4857-be22-c8b5c83ad809,99,,"[90.5, 73.4]",3895266,2,,,,,-1.0427219,,Right Foot,,"[93.3, 68.6]",,Ground Pass,,5.5569777,,,,Josip Stanišić,49337.0,,,,,,1,From Corner,Nathan Tella,41411.0,Right Attacking Midfield,4,Bayer Leverkusen,904,['62eef4ec-b9a0-4e4f-a2c3-60b68efe207f'],2,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:02.384,Pass,
,,,,,,,,,,,,,,,,,1.254506,,,,,,,,,,,,73265eb5-b16c-4cf0-9c10-78681ea0719d,109,,"[18.7, 0.1]",3895266,2,,,,,2.5761087,,,,"[8.3, 6.7]",,Low Pass,,12.317468,,,,Cédric Zesiger,29353.0,,,,,Throw-in,1,From Throw In,Kevin Paredes,38009.0,Left Wing Back,6,Wolfsburg,179,['a87a9c47-dccd-453c-b811-be9fddfb316c'],27,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:27.002,Pass,
,,,,,,,,,,,,,,,,,1.896651,,,,,,,,,,,,916e5935-ef91-460c-a23f-4acf0bcd1872,112,,"[8.3, 6.7]",3895266,2,,,,,0.13956295,,Left Foot,,"[50.3, 12.6]",,High Pass,,42.41238,,,,Jonas Older Wind,21261.0,,,,,,1,From Throw In,Cédric Zesiger,29353.0,Left Center Back,6,Wolfsburg,179,['12ca3970-b804-493e-914b-f1ed74a529c5'],28,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:28.417,Pass,
,,,,,,,,,,,,,,,,,1.070399,,,,,,,,,,,,22d622f7-2e78-413f-9c02-13f058e0da27,117,,"[62.1, 70.2]",3895266,2,,,,,-2.8982375,,Left Foot,,"[47.6, 66.6]",,Ground Pass,,14.940214,,,,Jonathan Tah,8221.0,,,,,Recovery,1,Regular Play,Josip Stanišić,49337.0,Right Wing Back,7,Bayer Leverkusen,904,['ba110553-cbba-48c0-aacc-50b487658a08'],32,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:32.740,Pass,
,,,,,,,,,,,,,,,,,1.024069,,,,,,,,,,,,7e47c9af-3092-4e16-a546-e9b3c02f7ce1,120,,"[46.0, 68.4]",3895266,2,,,,,1.0801283,,Left Foot,,"[49.9, 75.7]",,Ground Pass,,8.276473,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,7,Bayer Leverkusen,904,['0cb30a93-ef7b-4d38-913c-78c53cd27813'],36,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:36.145,Pass,
,,,,,,,,,,,,,,,,,1.100707,,,,,,,,,,,,be21c300-69c0-47b5-9426-8d970bd99ea0,123,,"[47.2, 71.4]",3895266,2,,,,,-0.59300256,,Right Foot,,"[56.4, 65.2]",,Ground Pass,,11.094143,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Right Center Back,7,Bayer Leverkusen,904,['a1e4f468-9a1b-4a3d-a2b3-657ca9ad4750'],38,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:38.405,Pass,
