50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,1.436992,,,,,,,,,,,,190eb58c-8198-4ded-8d22-2f7921afe11a,2047,,"[56.2, 67.3]",3895113,45,,,,,-0.13285337,,Right Foot,,,"[77.9, 64.4]",,Ground Pass,,21.892921,,,,,Josip Stanišić,49337.0,,,,,,1,From Throw In,Jonathan Tah,8221.0,Center Back,81,Bayer Leverkusen,904,['6623a53a-d4a7-4436-bdd9-43db1670251c'],54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:54.542,Pass,
,,,,,,,,,,,,,,,,,,,,0.733598,,,,,,,,,,,,dd3d45ef-14eb-464c-9365-b29f8a157c0a,2051,,"[75.4, 63.8]",3895113,45,,,,,1.7885281,,Right Foot,,,"[72.9, 75.1]",,Ground Pass,,11.573245,,,Incomplete,,Jonas Hofmann,8804.0,,,,,,1,From Throw In,Josip Stanišić,49337.0,Right Center Back,81,Bayer Leverkusen,904,"['5aa70de3-eddd-4c3c-af29-9163b03bc739', '6ba1d711-160c-4be4-8c70-d74a7dce4b83', '7cdde28f-0727-4350-b0af-0c6427ed24e0']",56,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:56.175,Pass,True
,,,,,,,,,,,,,,,,,,,,1.443288,,,,,,,,,,,,42f3e84f-58e2-483e-adb6-4eb3a8cdf675,2056,,"[45.7, 3.5]",3895113,45,,,,,0.2533642,,Right Foot,,,"[56.9, 6.4]",,Ground Pass,,11.569356,,,,,Jonas Older Wind,21261.0,,,,,,1,From Throw In,Mattias Svanberg,15879.0,Left Center Midfield,81,Bayer Leverkusen,904,"['18598c73-8a71-478b-8d9f-1b57b1c94716', '3772b18b-dec8-487b-b6f5-609a18638c4a']",59,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:45:59.493,Pass,True
,,,,,,,,,,,,,,,,,,,,0.71834,,,,,,,,,,,,ed50793c-6348-4797-b28d-8c5693bf7b29,2060,,"[55.7, 4.9]",3895113,46,,,,,2.7291822,,Right Foot,,,"[49.3, 7.7]",,Low Pass,,6.9856997,,,Incomplete,,,,,,,,,1,From Throw In,Jonas Older Wind,21261.0,Right Center Forward,81,Bayer Leverkusen,904,['fb854aec-aefc-4c78-8b84-2c4271aae087'],1,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:46:01.198,Pass,
,,,,,,,,,,,,,,,,,,,,1.126599,,,,,,,,,,,,6736cdce-25af-49de-8a10-b23f673c44c9,2063,,"[71.6, 71.0]",3895113,46,,,,,-2.6127694,,Right Foot,,,"[55.0, 61.3]",,Ground Pass,,19.226284,,,,,Granit Xhaka,3500.0,,,,,,1,From Throw In,Jonas Hofmann,8804.0,Right Attacking Midfield,81,Bayer Leverkusen,904,['8583732f-7d59-43e8-b9f8-82ce23555cfe'],2,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:02.616,Pass,
,,,,,,,,,,,,,,,,,,,,0.762849,,,,,,,,,,,,c58c2e43-33ff-47eb-8bff-983ff3805fa4,2066,,"[63.6, 53.5]",3895113,46,,,,,-2.101012,,Right Foot,,,"[56.8, 41.9]",,Ground Pass,,13.446189,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,81,Bayer Leverkusen,904,['623d42cb-3c47-4426-ae4f-690bfc6f7af8'],6,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:06.160,Pass,
,,,,,,,,,,,,,,,,,,,,0.575938,,,,,,,,,,,,d15bd188-b90c-47b7-8e8d-9b48d3eba59e,2069,,"[57.0, 45.4]",3895113,46,,,,,-0.62510854,,Right Foot,,,"[66.7, 38.4]",,Ground Pass,,11.962023,,,Incomplete,,Amine Adli,33401.0,,,,,,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,81,Bayer Leverkusen,904,"['9f8bb7ba-30bf-4cab-adbc-0df2220c0961', 'd6534454-00af-4da3-8f72-a5159d158aba']",8,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:08.026,Pass,
,,,,,,,,,,,,,,,,,,,,1.688796,,,,,,,,,,,,fa6e7db3-1dee-4de2-940f-9c1c767d2361,2073,,"[64.8, 39.9]",3895113,46,,,,,-0.9689378,,Left Foot,,,"[71.6, 30.0]",,Ground Pass,,12.010412,,,,,Jonas Older Wind,21261.0,,,,,,1,From Counter,Yannick Gerhardt,8231.0,Right Center Midfield,82,Wolfsburg,179,['50863da5-9e24-4beb-9ee2-5fb28d7a18c3'],11,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:46:11.464,Pass,
,,,,,,,,,,,,,,,,,,,,0.993033,,,,,,,,,,,,47042734-5baa-46c6-8854-7dfa1ca626c4,2087,,"[11.5, 53.1]",3895113,46,,,,,0.0,,Keeper Arm,,,"[21.4, 53.1]",,Ground Pass,,9.9,,,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,83,Bayer Leverkusen,904,['f6835e39-5432-4edb-bb66-51a971196375'],27,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:27.146,Pass,
,,,,,,,,,,,,,,,,,,,,1.438644,,,,,,,,,,,,8141231e-d407-48d2-9429-f0437d5127e3,2089,,"[25.0, 53.5]",3895113,46,,True,,,-1.1890763,,Right Foot,,,"[42.1, 10.9]",,Ground Pass,,45.903923,,,,,Edmond Fayçal Tapsoba,30606.0,,True,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,83,Bayer Leverkusen,904,['12ddb730-a6b0-41c7-89ae-7b0216ef8524'],34,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:34.183,Pass,
,,,,,,,,,,,,,,,,,,,,4.446487,,,,,,,,,,,,f3a3e987-7339-4bd2-b5db-51c6f4943744,2091,,"[40.7, 11.1]",3895113,46,,True,,,0.050479725,,Right Foot,,,"[98.1, 14.0]",,Ground Pass,,57.47321,,,,,Victor Okoh Boniface,32289.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,83,Bayer Leverkusen,904,['4b334183-ca21-4e57-a9aa-507879162d63'],36,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:36.708,Pass,
,,,,,,,,,,,,,,,,,,,,1.94013,,,,,,,,,,,,839ab53e-ce5d-43cd-9df2-e74be86c80bf,2102,,"[83.8, 0.1]",3895113,46,,,,,2.559853,,,,,"[72.7, 7.4]",,Low Pass,,13.28533,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,Throw-in,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,84,Bayer Leverkusen,904,['02dc9aae-d386-46e0-ad80-d8e2430c6015'],53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:53.483,Pass,
,,,,,,,,,,,,,,,,,,,,0.92361,,,,,,,,,,,,521675ef-0fe8-4164-909d-3d5c85812488,2105,,"[72.7, 7.6]",3895113,46,,,,,1.3876855,,Right Foot,,,"[74.7, 18.4]",,Ground Pass,,10.983624,,,,,Granit Xhaka,3500.0,,,,,,1,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,84,Bayer Leverkusen,904,['ea9cefba-d6c4-4d38-b126-2d4675ffd3c0'],56,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:56.866,Pass,
,,,,,,,,,,,,,,,,,,,,1.813632,,,,,,,,,,,,49b5ef1c-ef25-4fca-aeb0-7ac64d3d9130,2109,,"[69.8, 23.1]",3895113,47,,,,,2.209575,,Left Foot,,,"[59.7, 36.7]",,Ground Pass,,16.94019,,,,,Jonathan Tah,8221.0,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,84,Bayer Leverkusen,904,"['6df4682f-8860-45da-a38a-6d5ba4a3a41c', 'bd9ff1dc-083d-40d0-982d-ee7bd189cc41']",0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:00.670,Pass,True
,,,,,,,,,,,,,,,,,,,,1.589448,,,,,,,,,,,,d6a64871-99b1-4451-b788-c03a37de81b4,2112,,"[59.7, 36.7]",3895113,47,,,,,1.2472975,,Right Foot,,,"[71.2, 71.0]",,Ground Pass,,36.17651,,,,,Josip Stanišić,49337.0,,,,,,1,From Throw In,Jonathan Tah,8221.0,Center Back,84,Bayer Leverkusen,904,,2,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:02.829,Pass,
,,,,,,,,,,,,,,,,,,,,2.521374,,,,,,,,,,,,871feca2-b175-4cf7-a00c-f88ad007d853,2118,,"[60.0, 40.0]",3895113,45,,,,,3.050933,,Left Foot,,,"[19.3, 43.7]",,Ground Pass,,40.867836,,,,,Pavao Pervan,13309.0,,,,,Kick Off,2,From Kick Off,Maximilian Arnold,8235.0,Center Defensive Midfield,85,Wolfsburg,179,['f7e28188-69a4-477c-870b-5e167ea99d8f'],0,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:00.614,Pass,
,,,,,,,,,,,,,,,,,,,,3.071884,,,,,,,,,,,,55c8b3a0-b8b3-429b-9987-aa9ee332b293,2121,,"[19.3, 43.9]",3895113,45,,,,,-0.0062401686,,Right Foot,,,"[83.4, 43.5]",,High Pass,,64.10125,,,Incomplete,,Amin Sarr,42754.0,,,,,,2,From Kick Off,Pavao Pervan,13309.0,Goalkeeper,85,Wolfsburg,179,"['5117929b-6046-4699-ba98-da628a98f28d', 'f1aa2859-b7ca-4f0f-b3c2-0f2c2021ad9c']",5,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:05.387,Pass,
,,,,,,,,,,,,,,,,,,,,1.638507,,,,,,,,,,,,54742be7-236a-4784-9580-5fd750f41b91,2127,,"[23.4, 31.0]",3895113,45,,,,,1.3569896,,Right Foot,,,"[30.5, 63.7]",,Low Pass,,33.461918,,,,,Josip Stanišić,49337.0,,,,,,2,From Kick Off,Edmond Fayçal Tapsoba,30606.0,Left Center Back,85,Wolfsburg,179,['2216fe39-de7f-4a5e-946a-f7cfa59dbb1b'],10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:10.271,Pass,
,,,,,,,,,,,,,,,,,,,,5.442968,,,,,,,,,,,,26c3a06a-f2a3-4390-aa2f-87015641ea2f,2130,,"[31.2, 77.0]",3895113,45,,,,,-0.2691256,,Right Foot,,,"[107.7, 55.9]",,High Pass,,79.35654,,,Incomplete,,Victor Okoh Boniface,32289.0,,,,,,2,From Kick Off,Josip Stanišić,49337.0,Right Center Back,85,Wolfsburg,179,"['9650f7a6-99bf-4d8d-a59a-65adb6bb8b26', 'afc24ea1-8606-40a5-9dac-52ebc7e1f447']",15,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:15.746,Pass,
,,,,,,,,,,,,,,,,,,,,2.619841,,,,,,,,,,,,0c85ef54-2db0-42db-9753-011d097ef3a1,2134,,"[13.4, 27.1]",3895113,45,,,,,1.586299,,Keeper Arm,,,"[13.0, 52.9]",,Ground Pass,,25.8031,,,,,Moritz Jenz,48500.0,,,,,,2,From Kick Off,Pavao Pervan,13309.0,Goalkeeper,85,Wolfsburg,179,['e20dccb9-fabe-4085-8148-62dbf0972d5e'],26,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:26.389,Pass,
,,,,,,,,,,,,,,,,,,,,3.016564,,,,,,,,,,,,dd361b6b-c36c-43e3-8f64-fea685847422,2137,,"[14.2, 52.5]",3895113,45,,,,,-1.9522765,,Right Foot,,,"[7.1, 34.8]",,Ground Pass,,19.07092,,,,,Pavao Pervan,13309.0,,,,,,2,From Kick Off,Moritz Jenz,48500.0,Center Back,85,Wolfsburg,179,['cbb01e30-3416-44b1-9bb1-640aeb493503'],30,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:30.462,Pass,
,,,,,,,,,,,,,,,,,,,,2.668845,,,,,,,,,,,,aba88805-2444-465f-8587-d3594705892a,2140,,"[11.6, 33.3]",3895113,45,,,,,0.96499807,,Right Foot,,,"[40.0, 74.3]",,High Pass,,49.875446,,,,,Sebastiaan Bornauw,20814.0,,True,,,,2,From Kick Off,Pavao Pervan,13309.0,Goalkeeper,85,Wolfsburg,179,['54580c09-ccf3-4dda-a415-04d2338044a0'],38,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:38.865,Pass,
,,,,,,,,,,,,,,,,,,,,1.183081,,,,,,,,,,,,efbd7e51-86ed-4f14-8281-00014741fb34,2143,,"[42.3, 75.8]",3895113,45,,,,,-0.19297081,,Head,,,"[59.7, 72.4]",,High Pass,,17.729073,,,,,Ridle Bote Baku,12630.0,,,,,,2,From Kick Off,Sebastiaan Bornauw,20814.0,Right Center Back,85,Wolfsburg,179,['b859aafe-7841-473e-bdb8-92468d8be6e1'],41,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:41.545,Pass,
,,,,,,,,,,,,,,,,,,,,1.216983,,,,,,,,,,,,556653b1-a565-4e59-b1aa-3eaeef7bf731,2148,,"[55.2, 72.8]",3895113,45,,,,,0.24497867,,Left Foot,,,"[66.8, 75.7]",,Low Pass,,11.957006,,,,,Sebastiaan Bornauw,20814.0,,,,,,2,From Kick Off,Ridle Bote Baku,12630.0,Right Wing Back,85,Wolfsburg,179,"['7fc16e30-e193-45e5-8495-395e7983aef2', 'cdb08904-916c-4764-a355-db891da158cc']",43,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:43.465,Pass,True
,,,,,,,,,,,,,,,,,,,,0.187448,,,,,,,,,,,,a20aefdf-a2e2-440c-8bd4-b28768a4cb11,2152,,"[100.5, 72.1]",3895113,45,,,,,-1.3197936,,Right Foot,,,"[101.5, 68.2]",,Low Pass,,4.0261645,,,Incomplete,,Amin Sarr,42754.0,,,,,,2,From Kick Off,Sebastiaan Bornauw,20814.0,Right Center Back,85,Wolfsburg,179,"['919ed692-fa90-4f5f-ad34-a003d345f512', '94860f04-ad84-42a0-9098-a7a14d8b6539']",47,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:47.280,Pass,
,,,,,,,,,,,,,,,,,,,,1.634775,,,,,,,,,,,,e794281a-a029-445a-b31e-009db04dbb1c,2155,,"[120.0, 80.0]",3895113,46,,,,,-1.7297314,,Left Foot,,,"[113.3, 38.2]",,High Pass,True,42.333557,,,Incomplete,,,,,True,Inswinging,,Corner,2,From Corner,Maximilian Arnold,8235.0,Center Defensive Midfield,86,Wolfsburg,179,['c4c601c7-07f2-47bf-9e8e-ccf706cf3dac'],21,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:21.220,Pass,
,,,,,,,,,,,,,,,,,,,,1.745792,,,,,,,,,,,,7330d3a7-d346-467f-92c1-49f262212b0d,2157,,"[99.2, 0.1]",3895113,46,,True,,,1.2228128,,,,,"[102.9, 10.3]",,Low Pass,,10.850346,,,,,Jonas Older Wind,21261.0,,,,,Throw-in,2,From Throw In,Joakim Mæhle,16554.0,Left Wing Back,87,Wolfsburg,179,['03ec06b3-db79-4a5f-8408-19eb802a7869'],42,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:42.281,Pass,
,,,,,,,,,,,,,,,,,,,,1.430796,,,,,,,,,,,,287728e8-d0d9-4009-a270-289c2e0ccb54,2160,,"[110.0, 4.7]",3895113,46,,,,,-0.41507474,,Right Foot,,,"[115.9, 2.1]",,Low Pass,,6.44748,,,,,Joakim Mæhle,16554.0,,,,,,2,From Throw In,Jonas Older Wind,21261.0,Right Center Forward,87,Wolfsburg,179,"['3841876d-abed-4203-9740-d0a89361a5ad', 'f612bea2-97e0-45d3-bef9-2b6a9a5d6272']",45,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:45.139,Pass,True
,,,,,,,,,,,,,,,,,,,,0.615752,,,,,,,,,,,,944d76a9-820c-445a-9ac7-4660b14eeec4,2165,,"[109.0, 1.4]",3895113,46,,,,,2.7645051,,Right Foot,,,"[98.9, 5.4]",,Ground Pass,,10.863241,,,,,Mattias Svanberg,15879.0,,,,,,2,From Throw In,Joakim Mæhle,16554.0,Left Wing Back,87,Wolfsburg,179,"['23d6707f-6cfb-4f18-91f9-c8832ab60b4a', 'b49fa40d-0260-444a-bb41-3ec7ebfe31bf']",50,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:50.535,Pass,True
,,,,,,,,,,,,,,,,,,,,3.591135,,,,,,,,,,,,f8f0d21a-357e-4dbc-ad7e-66e578448e4e,2173,,"[8.1, 71.2]",3895113,47,,,,,-0.20372096,,Right Foot,,,"[74.9, 57.4]",,High Pass,,68.210556,,,,,Victor Okoh Boniface,32289.0,,,,,Free Kick,2,From Free Kick,Lukáš Hrádecký,8667.0,Goalkeeper,88,Bayer Leverkusen,904,['cbd0fbac-4925-4032-9d70-7da7e187ffea'],18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:18.973,Pass,
,,,,,,,,,,,,,,,,,,,,0.691755,,,,,,,,,,,,aa7b5a4f-1c07-4b35-9d1f-365465c77112,2177,,"[75.2, 57.7]",3895113,47,,,,,1.8293401,,Right Foot,,,"[72.0, 69.8]",,Low Pass,,12.515989,,,,,Jonas Hofmann,8804.0,,,,,,2,From Free Kick,Victor Okoh Boniface,32289.0,Center Forward,88,Bayer Leverkusen,904,"['35def622-df4e-4233-9d60-f569d40a040c', '94aa73ad-a06e-4862-b507-9abb0bda1c57']",22,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:22.887,Pass,True
,,,,,,,,,,,,,,,,,,,,0.363138,,,,,,,,,,,,2d65a8f3-ad8f-4372-9e25-36dd017df524,2180,,"[79.2, 67.1]",3895113,47,,,,,0.2234766,,Left Foot,,,"[85.8, 68.6]",,Ground Pass,,6.7683086,,,Incomplete,,Jeremie Frimpong,32712.0,,,,,,2,From Free Kick,Jonas Hofmann,8804.0,Right Attacking Midfield,88,Bayer Leverkusen,904,"['0ae0949e-3a68-46a6-b36e-55b58756062e', '7c8a5eb5-d2e1-41e6-97d5-8d522fc6c897']",25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:25.029,Pass,
,,,,,,,,,,,,,,,,,,,,1.385783,,,,,,,,,,,,bf5b55f4-dd2d-4cfc-8f35-09923550829e,2183,,"[20.4, 22.3]",3895113,47,,,,,2.4080958,,Right Foot,,,"[4.2, 36.9]",,Ground Pass,,21.808256,,,,,Pavao Pervan,13309.0,,,,,Recovery,2,Regular Play,Maxence Lacroix,22314.0,Left Center Back,89,Wolfsburg,179,['578a2f46-81d0-4b7c-a064-dfa0c4b6fae2'],27,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:27.752,Pass,
,,,,,,,,,,,,,,,,,,,,3.285963,,,,,,,,,,,,dbad6412-a873-426f-a53d-f5d79b7792b7,2186,,"[3.5, 36.3]",3895113,47,,,,,-0.7348794,,Right Foot,,,"[40.9, 2.5]",,High Pass,,50.410316,,,,,Joakim Mæhle,16554.0,,,,,,2,Regular Play,Pavao Pervan,13309.0,Goalkeeper,89,Wolfsburg,179,['73e95df9-ad4e-4959-8f05-eb413c687554'],29,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:29.178,Pass,
,,,,,,,,,,,,,,,,,,,,1.963321,,,,,,,,,,,,d0cf7d5e-668a-425f-aaff-031c879ea87b,2190,,"[79.0, 80.0]",3895113,47,,,,,-3.0604703,,,,,"[54.4, 78.0]",,Low Pass,,24.681168,,,,,Josip Stanišić,49337.0,,,,,Throw-in,2,From Throw In,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,90,Bayer Leverkusen,904,['b89313b4-5b29-4f77-ba72-a934af1a7eca'],39,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:39.468,Pass,
,,,,,,,,,,,,,,,,,,,,1.399705,,,,,,,,,,,,b07e93ff-d8b6-4e0a-8ed7-04a0dc298f70,2197,,"[50.8, 76.1]",3895113,47,,,,,-2.4877062,,Right Foot,,,"[40.1, 67.9]",,Ground Pass,,13.480727,,,,,Jonathan Tah,8221.0,,,,,Free Kick,2,From Free Kick,Josip Stanišić,49337.0,Right Center Back,91,Bayer Leverkusen,904,['97517498-aa8d-4bb4-9f55-e8b0675ff843'],55,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:55.482,Pass,
,,,,,,,,,,,,,,,,,,,,0.767709,,,,,,,,,,,,a92db79d-ffde-4ba1-941c-5ee5bac5d268,2200,,"[39.7, 67.3]",3895113,47,,,,,-0.95215195,,Right Foot,,,"[43.9, 61.4]",,Ground Pass,,7.242237,,,,,Granit Xhaka,3500.0,,,,,,2,From Free Kick,Jonathan Tah,8221.0,Center Back,91,Bayer Leverkusen,904,['121562e1-89c8-45c5-add0-43b128486657'],57,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:57.681,Pass,
,,,,,,,,,,,,,,,,,,,,1.424091,,,,,,,,,,,,33c5ee36-1697-4031-9a88-65025e273d99,2204,,"[41.6, 63.1]",3895113,47,,,,,0.9305685,,Right Foot,,,"[48.9, 72.9]",,Ground Pass,,12.220065,,,,,Josip Stanišić,49337.0,,,,,,2,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,91,Bayer Leverkusen,904,"['8626fe42-e58b-4e5a-8154-005246758963', 'b81f6ca5-e328-4793-8447-6a7f1f682f71']",58,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:58.489,Pass,True
,,,,,,,,,,,,,,,,,,,,4.036923,,,,,,,,,,,,c4f52f5a-efd8-42c0-bf3a-10a4e013cbae,2207,,"[48.5, 74.1]",3895113,48,,,,,-0.2686161,,Right Foot,,,"[95.0, 61.3]",,High Pass,,48.229557,,,,,Jeremie Frimpong,32712.0,,,,,,2,From Free Kick,Josip Stanišić,49337.0,Right Center Back,91,Bayer Leverkusen,904,['a45da287-a52d-4aec-b489-518878f3fffa'],0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:00.777,Pass,
,,,,,,,,,,,,,,,,,,,,0.32243,,,,,,,,,,,,c56ce1d5-949f-49b8-8ff4-583eeb7cb5c0,2211,,"[103.5, 47.1]",3895113,48,,,,,-0.7853982,,Left Foot,,,"[108.4, 42.2]",,Low Pass,,6.9296465,,,Incomplete,,Victor Okoh Boniface,32289.0,,,,,,2,From Free Kick,Jeremie Frimpong,32712.0,Right Wing Back,91,Bayer Leverkusen,904,"['19a4a739-f9f7-4986-9121-aa1426a3094d', '97bc4055-0de9-4907-8c95-1300a7d8037a']",6,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:06.096,Pass,
,,,,,,,,,,,,,,,,,,,,2.383044,,,,,,,,,,,,19a4a739-f9f7-4986-9121-aa1426a3094d,2213,,"[11.7, 37.9]",3895113,48,,,,,-0.7304078,,Right Foot,,,"[23.2, 27.6]",,High Pass,,15.438264,,,,,Maxence Lacroix,22314.0,,,,,Recovery,2,Regular Play,Moritz Jenz,48500.0,Center Back,92,Wolfsburg,179,"['6969ba94-4f4e-4234-8865-4f73e429915b', 'c56ce1d5-949f-49b8-8ff4-583eeb7cb5c0']",6,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:06.419,Pass,
,,,,,,,,,,,,,,,,,,,,2.542191,,,,,,,,,,,,cad5a6ee-aafd-4e2a-8a4c-c18a36b1af4f,2222,,"[45.6, 33.7]",3895113,48,,,,,1.3340615,,Right Foot,,,"[52.5, 62.3]",,Ground Pass,,29.42057,,,,,Yannick Gerhardt,8231.0,,,,,,2,Regular Play,Maxence Lacroix,22314.0,Left Center Back,92,Wolfsburg,179,"['f4fdf30b-afbd-4f5a-b259-b779b0d60708', 'f55d94a3-c949-4a5d-b512-9dc8e131e413']",15,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:15.154,Pass,True
,,,,,,,,,,,,,,,,,,,,0.777901,,,,,,,,,,,,27394197-ea1f-49ff-b522-10063f203738,2225,,"[75.9, 69.5]",3895113,48,,,,,-0.82109725,,Right Foot,,,"[84.0, 60.8]",,Ground Pass,,11.886968,,,,,Ridle Bote Baku,12630.0,,,,,,2,Regular Play,Yannick Gerhardt,8231.0,Right Center Midfield,92,Wolfsburg,179,['0b5ac3b7-2e4e-40c2-adb5-cc3397eda614'],20,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:20.156,Pass,
,,,,,,,,,,,,,,,,,,,,1.309061,,,,,,,,,,,,4855ab15-d522-42b8-a565-ed6a8f03c4c9,2229,,"[78.5, 53.6]",3895113,48,,,,,-2.4719536,,Left Foot,,,"[64.1, 42.2]",,Ground Pass,,18.366274,,,,,Maxence Lacroix,22314.0,,,,,,2,Regular Play,Ridle Bote Baku,12630.0,Right Wing Back,92,Wolfsburg,179,['79920576-1dd3-4122-931d-ff79308a8f40'],24,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:24.199,Pass,
,,,,,,,,,,,,,,,,,,,,1.098679,,,,,,,,,,,,3c2969cf-3802-4321-b5c2-fbebefad90a2,2232,,"[63.5, 40.5]",3895113,48,,,,,-1.0157199,,Right Foot,,,"[74.6, 22.6]",,Ground Pass,,21.062288,,,Incomplete,,Mattias Svanberg,15879.0,,,,,,2,Regular Play,Maxence Lacroix,22314.0,Left Center Back,92,Wolfsburg,179,"['d0965635-0d9b-4284-8418-97eb1cc5e175', 'f02b03a2-e3e7-4d20-9252-12515f46343d']",26,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:26.363,Pass,
,,,,,,,,,,,,,,,,,,,,1.71612,,,,,,,,,,,,7d915143-7768-4f4c-a701-a90f46f60d78,2236,,"[76.8, 33.3]",3895113,48,,,,,-0.76425326,,Right Foot,,,"[93.7, 17.1]",,Ground Pass,,23.410467,,,,,Amine Adli,33401.0,,,,,,2,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,93,Bayer Leverkusen,904,['800cd4b9-f12a-4c76-a0fc-bec0bb7d6950'],34,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:34.994,Pass,
