50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.623328,,,,,,,,,,,580bb670-0f58-48a4-b5eb-4739d08f0cf5,2161,,"[76.0, 57.5]",3895275,47,,,,,-2.0928326,,Left Foot,,,"[65.3, 38.9]",,Ground Pass,,21.4581,,,Jonathan Tah,8221.0,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,67,Bayer Leverkusen,904,['f3ee1df7-0115-4109-8ced-e89f2a7e90f0'],22,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:22.608,Pass,
,,,,,,,,,,,,,,,,0.712081,,,,,,,,,,,6a039c49-5fb7-441b-86b8-c7d64a7346c3,2164,,"[67.0, 31.4]",3895275,47,,,,,0.3402181,,Left Foot,,,"[78.3, 35.4]",,Ground Pass,,11.987077,,,Florian Wirtz,40724.0,,,,,2,Regular Play,Jonathan Tah,8221.0,Center Back,67,Bayer Leverkusen,904,['c896e46b-4c9b-49c4-9f4c-2b2e19457944'],25,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:25.216,Pass,
,,,,,,,,,,,,,,,,0.830181,,,,,,,,,,,75a4e82c-8fd3-4b39-b44a-de580e0b8f89,2167,,"[78.3, 35.4]",3895275,47,,,,,1.6721429,,Right Foot,,,"[77.1, 47.2]",,Ground Pass,,11.86086,,Incomplete,Granit Xhaka,3500.0,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,67,Bayer Leverkusen,904,"['681c6820-ce77-406a-940f-733406a064f5', '7a022d08-f3c3-4ab6-bd20-4cf18c6277a4']",26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:26.008,Pass,
,,,,,,,,,,,,,,,,0.818291,,,,,,,,,,,fdbbc7be-bdcf-4f18-a2cc-d9163351fb4f,2171,,"[48.2, 30.1]",3895275,47,,,,,-2.3281643,,Right Foot,,,"[43.0, 24.6]",,Ground Pass,,7.569016,,,Vincenzo Grifo,11282.0,,,,,2,Regular Play,Merlin Röhl,48240.0,Left Defensive Midfield,68,Freiburg,183,['61bc34fa-56eb-428b-9c44-e2965cea8818'],28,,,,,,,,,,,,,,,,,Freiburg,183,00:02:28.428,Pass,
,,,,,,,,,,,,,,,,1.307062,,,,,,,,,,,f0f2ad6e-c7f1-4ec5-831c-3ba2566e6980,2174,,"[46.5, 28.1]",3895275,47,,,,,1.4601392,,Right Foot,,,"[49.3, 53.3]",,Ground Pass,,25.355078,,,Kiliann Sildillia,79429.0,,,,,2,Regular Play,Vincenzo Grifo,11282.0,Left Wing,68,Freiburg,183,['607a6617-2b82-417d-b34d-498583880294'],30,,,,,,,,,,,,,,,,,Freiburg,183,00:02:30.323,Pass,
,,,,,,,,,,,,,,,,4.052654,,,,,,,,,,,0aee8a39-323f-4e9f-aab3-59a7ee871190,2177,,"[49.3, 53.1]",3895275,47,,,,,-0.9068531,,Right Foot,,,"[90.3, 0.7]",,High Pass,,66.5339,,Out,Merlin Röhl,48240.0,,True,,,2,Regular Play,Kiliann Sildillia,79429.0,Right Center Back,68,Freiburg,183,['b0fd2cf2-543f-4577-b920-8920fca307e0'],32,,,,,,,,,,,,,,,,,Freiburg,183,00:02:32.962,Pass,
,,,,,,,,,,,,,,,,1.696748,,,,,,,,,,,dc39572d-4740-41df-b8cd-017ff1ebab11,2179,,"[34.6, 80.0]",3895275,47,,,,,-0.25054654,,,,,"[55.7, 74.6]",,High Pass,,21.780037,,Incomplete,Patrik Schick,7044.0,,,,Throw-in,2,From Throw In,Josip Stanišić,49337.0,Right Center Back,69,Bayer Leverkusen,904,"['835a2b11-3421-4da0-8b85-48c50648e3a0', 'e0e46738-0c3b-457d-89e2-d1f79ef1e08e']",54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:54.450,Pass,
,,,,,,,,,,,,,,,,0.698783,,,,,,,,,,,e0e46738-0c3b-457d-89e2-d1f79ef1e08e,2181,,"[64.4, 5.5]",3895275,47,,,,True,0.5571244,,,,,"[70.5, 9.3]",,High Pass,,7.1867933,,Incomplete,,,,,,Recovery,2,From Throw In,Manuel Gulde,12422.0,Left Center Back,69,Bayer Leverkusen,904,"['8506774b-3c55-4acf-ada3-0b23fbc1e2b9', 'c6915504-5eb5-4a1c-ab27-76b127b619d3', 'dc39572d-4740-41df-b8cd-017ff1ebab11']",56,,,,,,,,,,,,,,,,,Freiburg,183,00:02:56.147,Pass,True
,,,,,,,,,,,,,,,,2.384412,,,,,,,,,,,7ec465b8-19d3-406d-b9bc-7bba6ac18cc0,2184,,"[35.0, 62.3]",3895275,47,,,,,0.054491457,,Left Foot,,,"[51.5, 63.2]",,High Pass,,16.524527,,,Jeremie Frimpong,32712.0,,,,Recovery,2,From Throw In,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,69,Bayer Leverkusen,904,['8139dbe3-3449-487d-a1ae-f22acde8032b'],58,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:58.400,Pass,
,,,,,,,,,,,,,,,,1.419132,,,,,,,,,,,a374381c-57b6-4036-9316-39a7c0787854,2187,,"[52.2, 63.2]",3895275,48,,,,True,-0.8097836,,,,,"[62.2, 52.7]",,Low Pass,,14.5,,,Patrik Schick,7044.0,,,,,2,From Throw In,Jeremie Frimpong,32712.0,Right Wing Back,69,Bayer Leverkusen,904,"['65af12bb-d76d-4ddf-aef9-950c425171b0', '81129142-fb8f-46ae-9993-64d27889c800']",0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:00.784,Pass,True
,,,,,,,,,,,,,,,,1.394516,,,,,,,,,,,f792885c-c310-4c08-a2ac-263b97961b4e,2191,,"[63.4, 52.8]",3895275,48,,,,,-1.9447973,,Left Foot,,,"[56.1, 34.2]",,Ground Pass,,19.981241,,,Granit Xhaka,3500.0,,,,,2,From Throw In,Patrik Schick,7044.0,Center Forward,69,Bayer Leverkusen,904,['dd1b7e6e-fd55-4f2d-906f-aef9e31acdcd'],3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:03.177,Pass,
,,,,,,,,,,,,,,,,1.554964,,,,,,,,,,,a1030f2d-3dfb-4ca7-9397-1f6229ec796d,2194,,"[56.0, 34.1]",3895275,48,,,,,-0.8713924,,Left Foot,,,"[77.2, 8.9]",,Ground Pass,,32.931442,,,Alejandro Grimaldo García,10336.0,,,,,2,From Throw In,Granit Xhaka,3500.0,Right Defensive Midfield,69,Bayer Leverkusen,904,['9b597f65-3166-4ffa-8766-3f8c5ade8709'],5,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:05.320,Pass,
,,,,,,,,,,,,,,,,1.968676,,,,,,,,,,,f0bef0e0-34b0-4c14-8ee8-ac61391a9400,2197,,"[81.7, 8.4]",3895275,48,,,,,-0.28571305,,Left Foot,,,"[97.7, 3.7]",,Ground Pass,,16.676031,,,Jeremie Frimpong,32712.0,,,,,2,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,69,Bayer Leverkusen,904,['25d6c368-4ad1-4e28-990a-9aca8c2e6a74'],8,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:08.595,Pass,
,,,,,,,,,,,,,,,,1.49105,,,,,,,,,,,aa044682-727b-4d23-af10-c16c6b682cbb,2202,,"[120.0, 0.1]",3895275,48,,,,,1.6879051,,Right Foot,,,"[115.8, 35.8]",,High Pass,True,35.94621,,Incomplete,Piero Martín Hincapié Reyna,38004.0,,,Inswinging,Corner,2,From Corner,Florian Wirtz,40724.0,Left Attacking Midfield,70,Bayer Leverkusen,904,"['14c771b4-3b20-4408-9d8e-026da314d034', '2355f7aa-baa5-42bc-866e-487d80d268a4']",51,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:51.047,Pass,
,,,,,,,,,,,,,,,,0.952588,,,,,,,,,,,f75ebba2-112c-4182-9600-04eb26b08866,2211,,"[32.6, 41.0]",3895275,48,,,,,-2.965653,,Right Foot,,,"[28.1, 40.2]",,Low Pass,,4.570558,,,Matthias Ginter,8808.0,,,,Recovery,2,Regular Play,Roland Sallai,19316.0,Center Forward,71,Freiburg,183,['184b5352-8fd7-4f3a-96f7-593512acec04'],56,,,,,,,,,,,,,,,,,Freiburg,183,00:03:56.862,Pass,
,,,,,,,,,,,,,,,,1.371364,,,,,,,,,,,42db38f4-37ca-4e6f-b24b-c2a963774b5e,2215,,"[29.1, 35.7]",3895275,48,,,,,-1.1697019,,Right Foot,,,"[37.2, 16.6]",,Low Pass,,20.746567,,,Christian Günter,8945.0,,,,,2,Regular Play,Matthias Ginter,8808.0,Center Back,71,Freiburg,183,"['a8addf4a-748d-41e5-906e-e9a487f8b47d', 'b2baf719-e71b-4e25-a2b4-daae703de606']",57,,,,,,,,,,,,,,,,,Freiburg,183,00:03:57.847,Pass,True
,,,,,,,,,,,,,,,,0.123172,,,,,,,,,,,93751150-90e2-4ea2-a274-062abca4bf50,2218,,"[38.6, 9.5]",3895275,49,,,,,-0.20304522,,Left Foot,,,"[48.8, 7.4]",,Low Pass,,10.413933,,Incomplete,,,,,,,2,Regular Play,Christian Günter,8945.0,Left Wing Back,71,Freiburg,183,['cf240f67-419c-415d-befd-df643a6e393a'],0,,,,,,,,,,,,,,,,,Freiburg,183,00:04:00.602,Pass,
,,,,,,,,,,,,,,,,2.57615,,,,,,,,,,,80ae83a6-47cc-4302-929d-21bfaf8248ea,2220,,"[37.2, 68.2]",3895275,49,,,,,-2.673494,,Left Foot,,,"[10.3, 54.6]",,Ground Pass,,30.142494,,,Lukáš Hrádecký,8667.0,,,,Recovery,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,72,Bayer Leverkusen,904,['e69f4c0e-43e8-42c1-a41b-ba0cf813235c'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:04.571,Pass,
,,,,,,,,,,,,,,,,1.841192,,,,,,,,,,,550025b0-5aa3-4de8-b463-96c95ce1665a,2223,,"[13.6, 46.8]",3895275,49,,,,,-1.012197,,Left Foot,,,"[29.1, 22.0]",,Ground Pass,,29.245342,,,Granit Xhaka,3500.0,,,,,2,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,72,Bayer Leverkusen,904,['5a108e5c-d5bf-4f25-b6da-5cdb0f34a9a3'],9,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:09.321,Pass,
,,,,,,,,,,,,,,,,1.412201,,,,,,,,,,,f50507ac-6ba8-4c3f-a54d-79911bd0772a,2226,,"[42.2, 23.7]",3895275,49,,,,,0.8816515,,Left Foot,,,"[55.3, 39.6]",,Ground Pass,,20.601456,,,Exequiel Alejandro Palacios,28268.0,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,72,Bayer Leverkusen,904,['d562b3b6-6bd2-4c48-8a0f-a7072747640d'],16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:16.789,Pass,
,,,,,,,,,,,,,,,,0.934745,,,,,,,,,,,356d6fee-d39a-4a1d-842d-b3ef88f5dc6f,2229,,"[56.3, 35.9]",3895275,49,,,,,-2.0119758,,Right Foot,,,"[49.5, 21.5]",,Ground Pass,,15.924824,,,Granit Xhaka,3500.0,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,72,Bayer Leverkusen,904,['0374e256-7c9a-4f48-9418-bb85d22e6165'],21,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:21.851,Pass,
,,,,,,,,,,,,,,,,1.45958,,,,,,,,,,,038f7486-63fe-44cc-a710-feee94f1abf2,2232,,"[49.5, 21.5]",3895275,49,,,,,1.4987563,,Left Foot,,,"[51.6, 50.6]",,Ground Pass,,29.175674,,,Jonathan Tah,8221.0,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,72,Bayer Leverkusen,904,['d1e7bb8b-f324-4294-8f5d-04120304750c'],23,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:23.495,Pass,
,,,,,,,,,,,,,,,,1.658601,,,,,,,,,,,9bf5ec7a-28a8-4a95-9970-707a6e6fafd2,2235,,"[57.2, 54.5]",3895275,49,,,,,0.7540831,,Right Foot,,,"[78.6, 74.6]",,Ground Pass,,29.359325,,,Jeremie Frimpong,32712.0,,,,,2,Regular Play,Jonathan Tah,8221.0,Center Back,72,Bayer Leverkusen,904,['5621a384-ce4c-46f2-a5b6-c009663ebfb7'],26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:26.434,Pass,
,,,,,,,,,,,,,,,,1.800435,,,,,,,,,,,b9d2e31b-832f-45c0-aea1-fd5fa0f8b20e,2238,,"[79.0, 70.3]",3895275,49,,,,,-2.957848,,Right Foot,,,"[67.7, 68.2]",,Ground Pass,,11.493477,,,Josip Stanišić,49337.0,,,,,2,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,72,Bayer Leverkusen,904,['ee72ecb6-e1af-4998-8ac3-44a0aba5c935'],31,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:31.247,Pass,
,,,,,,,,,,,,,,,,0.834044,,,,,,,,,,,cb57cf4a-0ca5-4781-9e68-48e9a74e62d5,2241,,"[64.7, 68.4]",3895275,49,,,,,-0.9129077,,Left Foot,,,"[69.8, 61.8]",,Ground Pass,,8.340863,,,Exequiel Alejandro Palacios,28268.0,,,,,2,Regular Play,Josip Stanišić,49337.0,Right Center Back,72,Bayer Leverkusen,904,['a8c7ee3d-69ae-4b9f-a5f9-76b2728ee321'],33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:33.140,Pass,
,,,,,,,,,,,,,,,,0.807523,,,,,,,,,,,a169ed54-372b-4d3b-b9f7-6de78a2043b4,2244,,"[69.6, 61.5]",3895275,49,,,,,-1.4214736,,Right Foot,,,"[71.3, 50.2]",,Ground Pass,,11.42716,,,Granit Xhaka,3500.0,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,72,Bayer Leverkusen,904,['b7b2e413-8398-4a2a-a368-dfc1a0f4eccd'],35,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:35.727,Pass,
,,,,,,,,,,,,,,,,0.61946,,,,,,,,,,,a031659c-6e64-4490-acee-0ed338d03497,2246,,"[71.3, 50.2]",3895275,49,,,,,1.6872878,,Left Foot,,,"[70.2, 59.6]",,Ground Pass,,9.464143,,,Exequiel Alejandro Palacios,28268.0,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,72,Bayer Leverkusen,904,['21557bf3-6576-46df-8dd9-e6e1b45d5f46'],36,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:36.535,Pass,
,,,,,,,,,,,,,,,,0.864541,,,,,,,,,,,8a2342ac-8430-4956-a7b8-28df0ab40448,2249,,"[70.2, 59.6]",3895275,49,,,,,-2.6866784,,Left Foot,,,"[61.0, 55.1]",,Ground Pass,,10.241582,,,Jonathan Tah,8221.0,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,72,Bayer Leverkusen,904,['188909f5-03a4-476f-8dd2-ec48c84c5cb6'],37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:37.732,Pass,
,,,,,,,,,,,,,,,,1.133389,,,,,,,,,,,01153bcd-60da-462f-b562-643f90393d9d,2252,,"[59.7, 53.8]",3895275,49,,,,,1.3691932,,Left Foot,,,"[62.5, 67.5]",,Ground Pass,,13.983204,,,Josip Stanišić,49337.0,,,,,2,Regular Play,Jonathan Tah,8221.0,Center Back,72,Bayer Leverkusen,904,['9c3cdb10-7775-46f7-a680-95ae8703c824'],42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:42.035,Pass,
,,,,,,,,,,,,,,,,0.566083,,,,,,,,,,,d63e5683-2d15-4d16-9c96-a2429b315252,2255,,"[55.5, 66.7]",3895275,49,,,,,-0.99691045,,Right Foot,,,"[61.9, 56.8]",,Ground Pass,,11.788554,,,Exequiel Alejandro Palacios,28268.0,,,,,2,Regular Play,Josip Stanišić,49337.0,Right Center Back,72,Bayer Leverkusen,904,['76a5ff3f-2cad-4ca7-a196-0519e64ecd6d'],44,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:44.044,Pass,
,,,,,,,,,,,,,,,,1.497668,,,,,,,,,,,a3af88da-3770-4f21-91b0-e88222183aca,2259,,"[61.4, 56.4]",3895275,49,,,,,1.1617503,,Right Foot,,,"[70.2, 76.7]",,Ground Pass,,22.125324,,,Jeremie Frimpong,32712.0,,,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,72,Bayer Leverkusen,904,"['11bdbba7-baf2-458a-a5ca-990d197daa5f', '5f1abbdf-9ca0-4b66-ab68-c33d22119e60']",44,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:44.651,Pass,True
,,,,,,,,,,,,,,,,1.20276,,,,,,,,,,,6fc89371-bfed-4436-8a96-d815e89db0e2,2262,,"[64.9, 71.6]",3895275,49,,,,,-2.3127437,,Right Foot,,,"[56.1, 62.0]",,Ground Pass,,13.023056,,,Exequiel Alejandro Palacios,28268.0,,,,,2,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,72,Bayer Leverkusen,904,['a4b0d208-0d98-40ea-b2b8-daea0672ee93'],48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:48.847,Pass,
,,,,,,,,,,,,,,,,3.101181,,,,,,,,,,,5d463235-bd13-4808-a569-232448551a54,2265,,"[56.1, 62.0]",3895275,49,,,,,-1.2329181,,Right Foot,,,"[70.4, 21.3]",,High Pass,,43.139076,,,Piero Martín Hincapié Reyna,38004.0,,True,,,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,72,Bayer Leverkusen,904,['d92ff4c9-c7a0-4c51-800b-588b1a1e29cf'],51,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:51.736,Pass,
,,,,,,,,,,,,,,,,1.253405,,,,,,,,,,,a74b5eea-ff08-4aa2-a56a-f030700bdc72,2268,,"[83.1, 14.9]",3895275,49,,,,,1.5707964,,Left Foot,,,"[83.1, 24.7]",,Ground Pass,,9.8,,,Alejandro Grimaldo García,10336.0,,,,,2,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,72,Bayer Leverkusen,904,['e21d7c7e-bafd-4d92-a772-e506af17f510'],56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:56.537,Pass,
,,,,,,,,,,,,,,,,1.509062,,,,,,,,,,,0381fc7d-ee90-45fe-b6e2-aa9f231b59d9,2271,,"[83.1, 24.7]",3895275,49,,,,,0.99172205,52a7fa2e-d0f8-4c2f-80ab-feb50b4c300a,Left Foot,,,"[95.0, 42.9]",,High Pass,,21.745115,,,Adam Hložek,28239.0,True,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,72,Bayer Leverkusen,904,['081b81fb-3978-40e3-bd7b-8cda9558b8f9'],58,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:58.995,Pass,
,,,,,,,,,,,,,,,,1.42665,,,,,,,,,,,1447459b-8620-4071-9524-04a11e3da31c,2278,,"[120.0, 80.0]",3895275,50,,,,,-1.6864396,,Left Foot,,,"[115.4, 40.4]",,High Pass,True,39.866276,,Incomplete,Josip Stanišić,49337.0,,,Inswinging,Corner,2,From Corner,Alejandro Grimaldo García,10336.0,Left Wing Back,73,Bayer Leverkusen,904,"['15cb8665-a049-4e8c-b51c-ca29b648a77a', '3c00ef65-ee49-4853-b51d-61fd884ab8cd']",55,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:55.892,Pass,
,,,,,,,,,,,,,,,,1.803661,,,,,,,,,,,476b181c-e5ba-4c16-a432-708d42f98bfe,2283,,"[79.0, 58.5]",3895275,51,,,,,-0.36686358,,Right Foot,,,"[100.6, 50.2]",,High Pass,,23.139793,,,Patrik Schick,7044.0,,,,Recovery,2,From Corner,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,73,Bayer Leverkusen,904,['f64849eb-2bce-4fa1-8b28-4bb441f7467a'],1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:06:01.534,Pass,
,,,,,,,,,,,,,,,,1.265334,,,,,,,,,,,767e39da-86d4-40a4-878e-fd67a099f791,2286,,"[100.6, 50.2]",3895275,51,,,,True,-1.226717,,,,,"[104.9, 38.2]",,High Pass,,12.747156,,Incomplete,Florian Wirtz,40724.0,,,,,2,From Corner,Patrik Schick,7044.0,Center Forward,73,Bayer Leverkusen,904,"['286dbbbd-9405-4416-bb7b-f1ee28d34eef', 'ca505959-c03c-4980-9fa9-683cea20b268', 'f1fbf0da-3734-48ab-9857-1389bc7718aa']",3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:06:03.337,Pass,True
,,,,,,,,,,,,,,,,2.053737,,,,,,,,,,,2b4b8a74-200f-4a1a-ae1f-31ef29813f5b,2299,,"[6.9, 25.4]",3895275,51,,,,,-0.5718053,,Keeper Arm,,,"[28.5, 11.5]",,Ground Pass,,25.685987,,,Vincenzo Grifo,11282.0,,,,,2,Regular Play,Noah Atubolu,48246.0,Goalkeeper,74,Freiburg,183,['ae254ec5-9753-41bd-952f-6745af020d83'],11,,,,,,,,,,,,,,,,,Freiburg,183,00:06:11.723,Pass,
,,,,,,,,,,,,,,,,3.017952,,,,,,,,,,,440408de-945e-491c-acad-78ab442966a3,2302,,"[28.7, 13.4]",3895275,51,,,,,0.61124074,,Right Foot,,,"[67.8, 40.8]",,High Pass,,47.744843,,Incomplete,,,,,,,2,Regular Play,Vincenzo Grifo,11282.0,Left Wing,74,Freiburg,183,['e95c28f9-fafd-45c8-9f6b-91d30f9adbe3'],14,,,,,,,,,,,,,,,,,Freiburg,183,00:06:14.563,Pass,
,,,,,,,,,,,,,,,,2.07093,,,,,,,,,,,e95c28f9-fafd-45c8-9f6b-91d30f9adbe3,2303,,"[52.3, 39.3]",3895275,51,,,,,-1.0228695,,Head,,,"[64.2, 19.8]",,High Pass,,22.844255,,Incomplete,Florian Wirtz,40724.0,,,,Recovery,2,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,74,Freiburg,183,"['440408de-945e-491c-acad-78ab442966a3', '679bc9c8-f244-45d0-99f8-df3cdbb425f4', '84c92a87-e92b-46e0-8044-3e157d8424a4']",17,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:06:17.581,Pass,
,,,,,,,,,,,,,,,,0.807344,,,,,,,,,,,97cf0ca1-c394-4e52-bbb6-d224ea6670b6,2314,,"[68.1, 57.5]",3895275,51,,,,,0.7853982,,Right Foot,,,"[71.7, 61.1]",,Ground Pass,,5.091169,,,Kiliann Sildillia,79429.0,,,,,2,Regular Play,Lucas Höler,12418.0,Right Wing,74,Freiburg,183,"['0f6c3f59-9bea-4966-a08e-123de8ffacf8', 'd7592f90-4ffa-4d75-88fa-d531a69d375c']",25,,,,,,,,,,,,,,,,,Freiburg,183,00:06:25.968,Pass,True
,,,,,,,,,,,,,,,,0.586985,,,,,,,,,,,1978840e-1007-4b24-ba45-1a9fbabc75ab,2319,,"[71.5, 58.3]",3895275,51,,,,,-1.3583643,,Right Foot,,,"[72.6, 53.2]",,Low Pass,,5.217279,,,Lucas Höler,12418.0,,,,,2,Regular Play,Kiliann Sildillia,79429.0,Right Center Back,74,Freiburg,183,"['553b0027-d68d-4277-b74d-321d9cddb010', '8c1ff56a-4e12-46ba-9a7c-b1c864a3e7cb']",27,,,,,,,,,,,,,,,,,Freiburg,183,00:06:27.308,Pass,True
,,,,,,,,,,,,,,,,2.024455,,,,,,,,,,,a6b5835d-64e5-4ca7-b69d-dd1ebe485923,2322,,"[77.9, 54.5]",3895275,51,,,,,0.8090158,,Right Foot,,,"[90.3, 67.5]",,Low Pass,,17.965523,,,Ritsu Doan,8361.0,,,,,2,Regular Play,Lucas Höler,12418.0,Right Wing,74,Freiburg,183,['ccb6c2f8-33b4-4b6a-add2-c05ef2d9915c'],29,,,,,,,,,,,,,,,,,Freiburg,183,00:06:29.241,Pass,
,,,,,,,,,,,,,,,,1.528433,,,,,,,,,,,cdc7f300-fe95-42b8-a8e3-5a2a383abe72,2326,,"[105.3, 59.2]",3895275,51,,,,,2.4531658,,Left Foot,,,"[91.2, 70.8]",,Ground Pass,,18.258423,,,Kiliann Sildillia,79429.0,,,,,2,Regular Play,Ritsu Doan,8361.0,Right Wing Back,74,Freiburg,183,"['4571b394-de54-4ca4-99dc-4a86aaed030f', '72f948af-6c91-4f1a-b33e-415fa2d0380d']",36,,,,,,,,,,,,,,,,,Freiburg,183,00:06:36.433,Pass,True
,,,,,,,,,,,,,,,,1.133633,,,,,,,,,,,4e0a1c06-1127-4b7f-93b7-9024c8816f70,2328,,"[90.9, 70.5]",3895275,51,,,,,-1.9083558,,Right Foot,,,"[85.6, 55.4]",,Ground Pass,,16.003124,,,Nicolas Höfler,8939.0,,,,,2,Regular Play,Kiliann Sildillia,79429.0,Right Center Back,74,Freiburg,183,['fdcfd009-3495-4de0-93d4-4cd7cdfdef13'],37,,,,,,,,,,,,,,,,,Freiburg,183,00:06:37.961,Pass,
,,,,,,,,,,,,,,,,1.12046,,,,,,,,,,,dc52c502-5275-4114-9a3d-aef31800af3a,2330,,"[85.6, 55.4]",3895275,51,,,,,-0.21406068,,Right Foot,,,"[94.8, 53.4]",,Ground Pass,,9.414882,,,Merlin Röhl,48240.0,,,,,2,Regular Play,Nicolas Höfler,8939.0,Right Defensive Midfield,74,Freiburg,183,['d471cd06-7d66-4562-8d60-4c319415d464'],39,,,,,,,,,,,,,,,,,Freiburg,183,00:06:39.095,Pass,
,,,,,,,,,,,,,,,,3.471381,,,,,,,,,,,8783259f-cd53-4e0a-b652-3675c8afe0c9,2333,,"[95.2, 53.6]",3895275,51,,,,,0.08847807,,Left Foot,,,"[120.0, 55.8]",,Low Pass,,24.89739,,Out,Lucas Höler,12418.0,,,,,2,Regular Play,Merlin Röhl,48240.0,Left Defensive Midfield,74,Freiburg,183,['9b0062c5-3cd2-4455-8a9d-6710dd52fff5'],41,,,,,,,,,,,,,,,,,Freiburg,183,00:06:41.044,Pass,
