50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.315133,,,,,,,,,,,,beb65cac-3a58-4f31-bbfa-0b29751a6602,16,,"[81.2, 34.1]",3895153,0,,,,-0.6494008,,Head,,,,"[86.6, 30.0]",,Low Pass,,6.780118,,,,Romano Schmid,8784.0,,,,,Recovery,1,From Kick Off,Olivier Deman,24179.0,Left Wing Back,2,Werder Bremen,176,"['d17d4287-48c2-4115-96fb-a8ff83580c14', 'fae09bcf-33e4-4ba4-aaa4-c673cd809181']",10,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:10.590,Pass,
,,,,,,,,,,,,,,,,,0.982064,,,,,,,,,,,,e4919523-0545-47f4-85ad-9f43e265015e,20,,"[86.4, 30.8]",3895153,0,,,,1.2672256,,Right Foot,,,,"[89.0, 39.1]",,Low Pass,,8.6977005,,Incomplete,,Marvin Ducksch,12299.0,,,,,,1,From Kick Off,Romano Schmid,8784.0,Left Center Midfield,2,Werder Bremen,176,"['0acc5c82-4e9c-4ad7-81d5-d1e0ad1b0fc7', '5ddc7c36-8940-4e89-a7ac-33691e43dda5', '7f5ae6af-9415-4135-89d9-90be3e1099f1']",12,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:12.087,Pass,True
,,,,,,,,,,,,,,,,,3.172094,,,,,,,,,,,,3100d5e4-25df-430e-b8f7-73c613f4b8e3,24,,"[32.4, 43.3]",3895153,0,,,,0.76394224,,Right Foot,,,,"[68.1, 77.5]",,High Pass,,49.438145,,Incomplete,,Jeremie Frimpong,32712.0,,,,,,1,From Kick Off,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,2,Werder Bremen,176,"['157911b0-3e5e-4fe2-abf7-560a54d3e145', '402f604c-16c3-4d99-ba63-06ab092a6972']",14,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:14.036,Pass,
,,,,,,,,,,,,,,,,,2.908212,,,,,,,,,,,,5c43cdfd-f178-46d8-a1b1-39aaa90bb9fd,28,,"[46.0, 3.4]",3895153,0,,,,2.5202246,,Right Foot,,,,"[12.2, 27.6]",,Ground Pass,,41.570183,,,,Michael Zetterer,23198.0,,,,,,1,From Kick Off,Anthony Jung,7083.0,Left Center Back,2,Werder Bremen,176,"['9c7bea11-dbdf-4a1a-8687-ff23d7ef7604', 'cc521066-7210-4c1b-8724-7fb7b0536eb0']",18,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:18.706,Pass,True
,,,,,,,,,,,,,,,,,2.454799,,,,,,,,,,,,f95aace4-05af-4af0-955d-26aefd7fcd9b,32,,"[13.5, 36.5]",3895153,0,,,,0.95186925,,Right Foot,,,,"[39.0, 72.3]",,High Pass,,43.95327,,,,Mitchell Weiser,8576.0,,,,,,1,From Kick Off,Michael Zetterer,23198.0,Goalkeeper,2,Werder Bremen,176,['09eee778-08e2-4846-a2f1-7d88cd4eef46'],23,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:23.813,Pass,
,,,,,,,,,,,,,,,,,0.877617,,,,,,,,,,,,0337cf0a-93bc-4cab-aec6-c36787200f3a,37,,"[38.4, 72.3]",3895153,0,,,,-1.1383885,,Right Foot,,,,"[42.6, 63.2]",,Ground Pass,,10.022474,,,,Leonardo Bittencourt,8826.0,,,,,,1,From Kick Off,Mitchell Weiser,8576.0,Right Wing Back,2,Werder Bremen,176,"['367649a8-b3cf-49a4-b26f-9797a11d2994', '87ea1e25-be1b-48d1-aaac-08de7d8b4a91', '945ed9b5-36db-4ae0-b062-1a57ba9b7169']",26,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:26.927,Pass,True
,,,,,,,,,,,,,,,,,1.008721,,,,,,,,,,,,0754381a-d41c-4747-80a3-e50acffd0e09,40,,"[42.6, 63.2]",3895153,0,,,,1.246321,,Right Foot,,,,"[46.3, 74.2]",,Ground Pass,,11.605602,,,,Mitchell Weiser,8576.0,,,,,,1,From Kick Off,Leonardo Bittencourt,8826.0,Right Center Midfield,2,Werder Bremen,176,['ccf08440-b89a-4a68-96da-5c4bf1c4055c'],27,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:27.835,Pass,
,,,,,,,,,,,,,,,,,1.125914,,,,,,,,,,,,9dee7f9f-e1ea-417b-a010-bc1c9dad5c35,43,,"[46.3, 74.2]",3895153,0,,,,-0.40050372,,Right Foot,,,,"[71.1, 63.7]",,High Pass,,26.93121,,Incomplete,,Rafael Santos Borré Amaury,28266.0,,,,,,1,From Kick Off,Mitchell Weiser,8576.0,Right Wing Back,2,Werder Bremen,176,"['36a94913-75fe-4904-805f-5af34fe33428', 'c46b43cf-5b92-4591-a405-f4da48fee718']",28,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:28.964,Pass,
,,,,,,,,,,,,,,,,,0.72399,,,,,,,,,,,,c499f4cf-632f-4525-86f8-a0ed2a7269f1,47,,"[67.3, 80.0]",3895153,0,,,,-1.6897966,,,,,,"[66.2, 70.8]",,Low Pass,,9.265528,,,,Leonardo Bittencourt,8826.0,,,,,Throw-in,1,From Throw In,Mitchell Weiser,8576.0,Right Wing Back,3,Werder Bremen,176,['31dfd5fa-28df-4ef0-99c4-3b05abbf0cf3'],38,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:38.219,Pass,
,,,,,,,,,,,,,,,,,0.84555,,,,,,,,,,,,790ced8e-f3c0-452f-a516-7a12ded2b679,50,,"[66.2, 70.8]",3895153,0,,,,1.6348113,,Right Foot,,,,"[65.7, 78.6]",,Ground Pass,,7.816009,,,,Mitchell Weiser,8576.0,,,,,,1,From Throw In,Leonardo Bittencourt,8826.0,Right Center Midfield,3,Werder Bremen,176,['e639fa77-2013-4307-89db-a8047750692b'],39,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:39.012,Pass,
,,,,,,,,,,,,,,,,,0.879956,,,,,,,,,,,,7fb4f9f4-f058-4fdd-b51d-aaecda4e0ace,54,,"[65.5, 78.5]",3895153,0,,,,-0.5838704,,Right Foot,,,,"[76.7, 71.1]",,Low Pass,,13.42386,,Incomplete,,Rafael Santos Borré Amaury,28266.0,,,,,,1,From Throw In,Mitchell Weiser,8576.0,Right Wing Back,3,Werder Bremen,176,"['069bd3c6-e15d-46d3-bbea-89675369f4ad', '84f0a537-c978-4111-b41d-7fba7e7297ba', 'bd27ef82-dc20-4fb9-a8c0-e80923d98153']",41,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:41.041,Pass,True
,,,,,,,,,,,,,,,,,1.315142,,,,,,,,,,,,e78be250-6942-4034-9b5b-d80291ff1ffe,57,,"[52.6, 12.6]",3895153,0,,,,-0.1233377,,Right Foot,,,,"[64.7, 11.1]",,Low Pass,,12.19262,,,,Victor Okoh Boniface,32289.0,,,,,Recovery,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,4,Bayer Leverkusen,904,['24594c88-aed8-423b-9e19-aa0a54ab5c49'],43,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:43.150,Pass,
,,,,,,,,,,,,,,,,,0.558775,,,,,,,,,,,,c504d0b1-af59-41a7-a2f1-793e40d885cb,60,,"[65.9, 12.0]",3895153,0,,,,-1.9311543,,Right Foot,,,,"[63.3, 5.1]",,Ground Pass,,7.3736014,,,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,4,Bayer Leverkusen,904,['d7e477a8-1a21-4847-a530-243ca426ed43'],44,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:44.716,Pass,
,,,,,,,,,,,,,,,,,0.496876,,,,,,,,,,,,e64eb8a3-ffba-4628-8a43-6db81b2ac876,63,,"[67.0, 9.2]",3895153,0,,,,1.5410432,,Right Foot,,,,"[67.5, 26.0]",,Ground Pass,,16.807438,,,,Victor Okoh Boniface,32289.0,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,4,Bayer Leverkusen,904,['29305198-0281-40f9-b97d-6b557e838f4e'],46,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:46.335,Pass,
,,,,,,,,,,,,,,,,,0.947217,,,,,,,,,,,,7d787188-e59c-46f9-9b64-393bbd543970,66,,"[67.5, 26.0]",3895153,0,,,,-0.76442224,,Right Foot,,,,"[74.8, 19.0]",,Ground Pass,,10.113852,,Incomplete,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,4,Bayer Leverkusen,904,"['2abbb5e3-d28c-425c-9853-17c8ebfcea70', '3afcafa6-d293-4b25-ad25-c6308542d352']",46,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:46.900,Pass,
,,,,,,,,,,,,,,,,,1.691466,,,,,,,,,,,,d781ab37-d1ce-4131-9df4-257599ed740c,70,,"[22.9, 59.2]",3895153,0,,,,0.51820093,,Right Foot,,,,"[34.3, 65.7]",,Ground Pass,,13.122881,,,,Odilon Kossonou,27133.0,,,,,Recovery,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,4,Bayer Leverkusen,904,['1117782d-fdbf-44da-8d12-3d24e118b0b2'],53,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:53.511,Pass,
,,,,,,,,,,,,,,,,,1.418004,,,,,,,,,,,,311b261d-79c7-4fc6-a8ff-8b31f6366aa1,73,,"[38.5, 63.0]",3895153,0,,,,-1.6651102,,Right Foot,,,,"[36.4, 40.8]",,Ground Pass,,22.299103,,,,Robert Andrich,9195.0,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,4,Bayer Leverkusen,904,['fdd697af-e2b9-4c01-8649-cd93fc25388e'],58,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:58.186,Pass,
,,,,,,,,,,,,,,,,,0.635818,,,,,,,,,,,,9527c12f-a943-4e3f-a8ee-989e345fd90f,76,,"[40.6, 39.7]",3895153,1,,,,0.4058343,,Right Foot,,,,"[53.4, 45.2]",,Ground Pass,,13.931619,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Robert Andrich,9195.0,Center Back,4,Bayer Leverkusen,904,['fd47522f-6cb5-44a6-99de-6f4c013ed387'],2,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:02.036,Pass,
,,,,,,,,,,,,,,,,,0.90638,,,,,,,,,,,,2bfc3e57-532e-4398-99b5-331541e3accd,79,,"[53.4, 45.0]",3895153,1,,,,-3.0558658,,Left Foot,,,,"[40.6, 43.9]",,Ground Pass,,12.847178,,,,Robert Andrich,9195.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,4,Bayer Leverkusen,904,['9f8a77ee-d4ef-4f90-9337-71e1ecbf978b'],2,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:02.750,Pass,
,,,,,,,,,,,,,,,,,0.641102,,,,,,,,,,,,7780bc08-6093-439b-affe-dcb17de7131c,82,,"[46.3, 47.0]",3895153,1,,,,-0.059757825,,Right Foot,,,,"[58.0, 46.3]",,Ground Pass,,11.7209215,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Robert Andrich,9195.0,Center Back,4,Bayer Leverkusen,904,['6d2f5554-de4c-4cc0-86f8-7c23911f7630'],6,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:06.638,Pass,
,,,,,,,,,,,,,,,,,1.039656,,,,,,,,,,,,3cface79-7696-4995-8246-2a4fdce2b949,85,,"[55.7, 45.2]",3895153,1,,,,-1.0956769,,Left Foot,,,,"[66.4, 24.4]",,Low Pass,,23.39081,,,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,4,Bayer Leverkusen,904,['7f2367b8-462c-42db-b44b-172bae23a196'],8,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:08.355,Pass,
,,,,,,,,,,,,,,,,,1.462802,,,,,,,,,,,,072321a3-d0f3-42b1-a7bc-9a9cb264e570,89,,"[66.0, 23.2]",3895153,1,,,,-2.413167,,Right Foot,,,,"[52.1, 10.8]",,High Pass,,18.62713,,,,Piero Martín Hincapié Reyna,38004.0,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,4,Bayer Leverkusen,904,"['0b705a83-62cf-4a70-a2a8-1b869f57a40a', '3bad22e8-ba7a-45c3-9203-9789f30e63ab']",9,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:09.520,Pass,True
,,,,,,,,,,,,,,,,,1.17337,,,,,,,,,,,,57fbfcbe-e045-4f34-9381-aa189275c282,92,,"[51.0, 17.9]",3895153,1,,,,1.2490457,,Left Foot,,,,"[54.4, 28.1]",,Ground Pass,,10.751744,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,4,Bayer Leverkusen,904,['8371044d-3205-4c22-aca1-25119558a4d2'],12,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:12.738,Pass,
,,,,,,,,,,,,,,,,,0.72919,,,,,,,,,,,,57ee2584-de9f-494d-9ebf-b23e28684a4d,94,,"[54.4, 28.1]",3895153,1,,,,-2.8720036,,Right Foot,,,,"[39.2, 23.9]",,Ground Pass,,15.769591,,,,Robert Andrich,9195.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Left Defensive Midfield,4,Bayer Leverkusen,904,['593bd6f3-729d-4630-bfc3-aee4946b0585'],13,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:13.912,Pass,
,,,,,,,,,,,,,,,,,1.402906,,,,,,,,,,,,5153980e-a6cc-42e4-a8ba-d616e4da3f2f,97,,"[39.2, 23.9]",3895153,1,,,,-1.2859055,,Right Foot,,,,"[43.3, 9.9]",,Ground Pass,,14.588009,,,,Piero Martín Hincapié Reyna,38004.0,,,,,,1,Regular Play,Robert Andrich,9195.0,Center Back,4,Bayer Leverkusen,904,['4a11d82e-bb66-4764-8a0f-de614293a3f3'],14,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:14.836,Pass,
,,,,,,,,,,,,,,,,,1.675779,,,,,,,,,,,,81567a14-21f1-453b-8481-6230e49a2403,100,,"[40.6, 10.1]",3895153,1,,,,2.3929427,,Left Foot,,,,"[12.4, 36.3]",,Ground Pass,,38.492596,,,,Lukáš Hrádecký,8667.0,,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Center Back,4,Bayer Leverkusen,904,['e3421842-1dc5-4153-be9c-c50b1f3aca19'],16,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:16.564,Pass,
,,,,,,,,,,,,,,,,,3.507377,,,,,,,,,,,,ccc916ec-4587-4a31-a2de-4b5c781f699b,104,,"[13.7, 42.9]",3895153,1,,,,0.1890835,,Right Foot,,,,"[67.0, 53.1]",,High Pass,,54.26721,,Incomplete,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,4,Bayer Leverkusen,904,"['756e13e2-c573-4eb2-8ae1-bafdbbc3569d', '854516ef-0c90-4626-94fa-c3a580d94003', 'bbe7f7d8-ba0e-4f32-a39c-eaa5d23c2716']",20,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:20.020,Pass,True
,,,,,,,,,,,,,,,,,2.531964,,,,,,,,,,,,a0aa6bdb-07b0-4f78-b152-531033e2db04,108,,"[45.7, 24.7]",3895153,1,,,,2.8994856,,Right Foot,,,,"[12.9, 32.8]",,Ground Pass,,33.78535,,,,Michael Zetterer,23198.0,,,,,,1,Regular Play,Marco Friedl,15854.0,Center Back,5,Werder Bremen,176,['e8485fc1-1039-42cf-bb9a-9708e3869138'],24,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:24.904,Pass,
,,,,,,,,,,,,,,,,,1.458815,,,,,,,,,,,,887438be-c15f-4cf3-aa97-3bbe8a07d14b,111,,"[13.2, 34.3]",3895153,1,,,,1.2906884,,Left Foot,,,,"[19.5, 56.2]",,Ground Pass,,22.788155,,,,Milos Veljkovic,6321.0,,,,,,1,Regular Play,Michael Zetterer,23198.0,Goalkeeper,5,Werder Bremen,176,['a3a78da2-7583-4c0d-a526-5676e607bb13'],29,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:29.025,Pass,
,,,,,,,,,,,,,,,,,1.703849,,,,,,,,,,,,f187a153-078e-4c5d-8a02-81cbb84d9501,114,,"[20.6, 57.4]",3895153,1,,,,-2.3423064,,Right Foot,,,,"[6.4, 42.8]",,Ground Pass,,20.36664,,,,Michael Zetterer,23198.0,,,,,,1,Regular Play,Milos Veljkovic,6321.0,Right Center Back,5,Werder Bremen,176,['721877ac-a84c-4ef2-a55d-1d3eb8af3a69'],32,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:32.337,Pass,
,,,,,,,,,,,,,,,,,2.672078,,,,,,,,,,,,db8e15f1-24f4-4c0c-8120-2112df44fdcf,117,,"[14.8, 40.6]",3895153,1,,,,-1.1402692,,Right Foot,,,,"[33.4, 0.1]",,Low Pass,,44.566917,,Out,,Anthony Jung,7083.0,,True,,,,1,Regular Play,Michael Zetterer,23198.0,Goalkeeper,5,Werder Bremen,176,['4e1c9179-a059-4860-b661-e651a2b21a41'],42,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:42.972,Pass,
