50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c311185-306a-44aa-89ff-85c63b434fa3,30,,,"[41.1, 41.0]",3895340,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Andrich,9195.0,Right Defensive Midfield,4,Bayer Leverkusen,904,['e7e5c412-8e3a-41f3-b363-4779dd46751a'],37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:37.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ba9cd21-0039-463d-b060-a9b2cd3e2c90,33,,,"[38.0, 26.2]",3895340,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,4,Bayer Leverkusen,904,['2338dba2-e18f-4b9d-a8f6-07794248b5d4'],38,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:38.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3808ba05-90c2-4b73-8411-2b2c6b0c7377,36,,,"[49.1, 50.2]",3895340,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Josip Stanišić,49337.0,Right Wing Back,4,Bayer Leverkusen,904,['e10f76d2-1284-4a27-927f-5558138be4ef'],41,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:41.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57d95e97-f13c-4a83-9325-f528a79c523a,40,,,"[38.2, 69.7]",3895340,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Odilon Kossonou,27133.0,Right Center Back,4,Bayer Leverkusen,904,['a2fc6a65-bac5-4507-9d6f-b13550aeb5be'],44,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:44.383,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308e3e15-b2de-445b-ad2b-dcc38f94ca93,46,,,"[48.7, 51.8]",3895340,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrik Schick,7044.0,Center Forward,5,Bayer Leverkusen,904,['e97d6ad0-6536-4600-9eff-c88a543f7a68'],56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:56.494,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c7315c2-bb79-4f86-a6bf-18d7e145297a,50,,,"[99.2, 30.1]",3895340,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Takuma Asano,8949.0,Right Wing,5,Bayer Leverkusen,904,['f6d22d3c-fb6a-4cec-a58e-3c456349e8be'],59,,,,,,,,,,,,,,,,,Bochum,868,00:00:59.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363ff18a-b613-4011-9c63-cb5a95643271,53,,,"[21.6, 29.5]",3895340,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arthur Augusto de Matos Soares,196651.0,Left Wing Back,5,Bayer Leverkusen,904,['6529eb22-46cf-4e13-83df-c36d0f58f8b4'],0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:00.475,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cca8cef-2d12-4ef8-81d3-eb4fa03ad831,56,,,"[33.0, 17.0]",3895340,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,5,Bayer Leverkusen,904,['e0fcbfe4-f2d5-4ffe-bcf1-97f875bd4865'],7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:07.926,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c048681-5189-4ec7-b21a-55c5c7ead5ab,59,,,"[47.8, 4.1]",3895340,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arthur Augusto de Matos Soares,196651.0,Left Wing Back,5,Bayer Leverkusen,904,['6baa3753-6d90-4d0b-921d-bd0ef17090dc'],10,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:10.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3025bdd-7cbe-4227-bdc7-7469d99c0fcc,65,,,"[64.5, 24.7]",3895340,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Tella,41411.0,Right Wing,7,Bayer Leverkusen,904,['a2220e49-de45-4fbe-9b22-27d2db641961'],36,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:36.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fe9646f-3ebc-4619-b2e5-218423be14ca,67,,,"[65.9, 9.6]",3895340,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrik Schick,7044.0,Center Forward,7,Bayer Leverkusen,904,['cd0a62fa-1537-4e9e-bc6e-97a135b4d697'],37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:37.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704b6b67-61ec-4e93-aea8-02eecc8a4a05,71,,,"[62.6, 13.3]",3895340,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,7,Bayer Leverkusen,904,['3c4e2192-2db1-42de-94cd-116089700b91'],38,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:38.564,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30ca6bed-d55d-479b-905b-21d18b803726,78,,,"[92.9, 72.5]",3895340,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Hofmann,28603.0,Center Forward,7,Bayer Leverkusen,904,['18c9f673-d56e-4177-8b3d-cfb132db1807'],45,,,,,,,,,,,,,,,,,Bochum,868,00:01:45.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845e9a77-38e7-4abe-bc26-8f0f59edec1b,81,,,"[8.4, 28.1]",3895340,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,7,Bayer Leverkusen,904,"['16aa5fff-6486-4341-ab0c-ff3165ef0465', '9325045b-ac6f-4489-914f-8264238e4078']",47,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:47.906,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6575ac51-9e0e-4e52-8a78-581e19fe5542,84,,,"[9.0, 49.4]",3895340,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,7,Bayer Leverkusen,904,['b4281b04-3ee3-484c-9208-535a3f3c67aa'],49,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:49.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcc9744c-795b-47c4-8af0-a2f48479569a,88,,,"[14.9, 47.4]",3895340,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,7,Bayer Leverkusen,904,['a2eca8b3-ff6d-4ba7-a320-cfc6a8a3dd12'],51,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:51.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651da4d0-3bfd-4f29-8f89-e6004b5e35c2,90,,,"[11.8, 76.6]",3895340,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,7,Bayer Leverkusen,904,['f1efe450-e284-496c-95c5-bd32a1da7b17'],53,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:53.038,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b0d8239-7733-49d2-ab7f-4dcf11e10530,93,,,"[39.0, 67.1]",3895340,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Tella,41411.0,Right Wing,7,Bayer Leverkusen,904,['1aa49d9f-e954-4128-9179-7b778d1a5d27'],54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:54.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cae124d-535f-46e3-8166-b0f82b1138ca,99,,,"[39.4, 64.4]",3895340,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Odilon Kossonou,27133.0,Right Center Back,8,Bayer Leverkusen,904,['5de1ae6b-93a0-495a-909c-13e225fcabc6'],8,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:08.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566bf79a-80a0-4e08-8ddb-e229da0f0cd6,102,,,"[84.6, 75.2]",3895340,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Stöger,12303.0,Center Attacking Midfield,9,Bochum,868,['09a24e9d-d414-42e8-a1e8-988860f24cb7'],31,,,,,,,,,,,,,,,,,Bochum,868,00:02:31.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3b01744-caf9-4593-8257-bb5d792af2de,105,,,"[102.7, 77.4]",3895340,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felix Passlack,8241.0,Right Back,9,Bochum,868,['6e2c059d-3fbc-45ed-91a0-95c341987621'],35,,,,,,,,,,,,,,,,,Bochum,868,00:02:35.977,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a30e00a0-446d-4db9-b86a-ff71cd2f63a7,108,,,"[113.5, 52.5]",3895340,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Ordets,44198.0,Right Center Back,9,Bochum,868,['96020919-260f-47fc-9795-e25f418d488e'],39,,,,,,,,,,,,,,,,,Bochum,868,00:02:39.035,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eef11a0d-9a47-40eb-9b72-8d217bbfdc36,115,,,"[115.6, 48.4]",3895340,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Ordets,44198.0,Right Center Back,9,Bochum,868,['055764a4-a9d6-46e6-914d-07f880b476e9'],43,,,,,,,,,,,,,,,,,Bochum,868,00:02:43.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e6fd407-c7ea-418a-99b9-25794373d117,119,,,"[8.2, 28.2]",3895340,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,10,Bayer Leverkusen,904,['1ece5aba-f295-4903-a80b-abd89d511a85'],15,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:15.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa751a9d-767e-4d0c-ae97-f88728414ce1,122,,,"[67.8, 24.8]",3895340,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Victor Okoh Boniface,32289.0,Left Wing,10,Bayer Leverkusen,904,['121e8bec-baa3-4628-94e2-bbeb9edb3328'],20,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:20.273,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fe454d5-4a17-4048-baed-798705c402f2,126,,,"[77.2, 41.5]",3895340,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nathan Tella,41411.0,Right Wing,10,Bayer Leverkusen,904,['6f3f5126-0103-4c6d-86e0-b8d1314ff4e0'],21,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:21.898,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d28b924-80e8-4f7e-bda0-60420898f965,129,,,"[47.1, 41.2]",3895340,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Osterhage,133208.0,Left Defensive Midfield,11,Bochum,868,['1a0b9cd4-3627-4f12-aaf1-e3bc0c0a3544'],23,,,,,,,,,,,,,,,,,Bochum,868,00:03:23.790,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400ca5a8-94c1-4065-99cc-1540d1287aef,134,,,"[86.4, 59.8]",3895340,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrik Schick,7044.0,Center Forward,11,Bochum,868,['bb8f41ed-10f4-4fac-8362-cedb2fe3e4fd'],28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:28.244,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6700f1f-9d0a-4aa5-9451-e2168ee644cb,137,,,"[39.5, 17.2]",3895340,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximilian Wittek,8924.0,Left Wing,11,Bochum,868,"['3b05bfd2-0f9e-48ae-9558-cb005ea14526', 'd722ea81-a529-4267-8b55-4c89106f8767']",30,,,,,,,,,,,,,,,,,Bochum,868,00:03:30.200,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8230975-7df3-438e-b5d8-54c6b3c583fb,140,,,"[66.2, 28.2]",3895340,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Hofmann,28603.0,Center Forward,11,Bochum,868,['fd887c0d-46fd-4931-b4e0-eaaa8aee5b70'],32,,,,,,,,,,,,,,,,,Bochum,868,00:03:32.016,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062b2c62-1ccb-4dc7-bf80-ac8890b4d0f3,143,,,"[61.9, 36.3]",3895340,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Stöger,12303.0,Center Attacking Midfield,11,Bochum,868,['7463c151-e676-4134-a00f-05843eafa16f'],33,,,,,,,,,,,,,,,,,Bochum,868,00:03:33.843,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef2f7b8a-d0aa-49f8-a5b6-abf9449d7a0d,146,,,"[101.4, 70.1]",3895340,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felix Passlack,8241.0,Right Back,11,Bochum,868,['9cbf83b7-6f46-474d-b2f1-10e660f6f99e'],40,,,,,,,,,,,,,,,,,Bochum,868,00:03:40.585,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461cfaeb-11a8-4e5d-a064-6169514448b8,155,,,"[112.4, 39.8]",3895340,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Keven Schlotterbeck,23351.0,Left Center Back,12,Bochum,868,['203152ee-1484-4a44-a129-b0be2d9d85f4'],5,,,,,,,,,,,,,,,,,Bochum,868,00:05:05.158,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be8bf561-4c60-4ba3-b02e-4e20d9955f90,159,,,"[27.8, 60.6]",3895340,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Granit Xhaka,3500.0,Left Defensive Midfield,13,Bayer Leverkusen,904,['64938c37-cf37-4796-8832-ba03b2aa0ef6'],9,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:09.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05fa3336-305e-4979-93c8-495a6da77405,162,,,"[61.9, 4.1]",3895340,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Arthur Augusto de Matos Soares,196651.0,Left Wing Back,13,Bayer Leverkusen,904,['42aa6a7d-1daa-4034-a673-5e555e838e9d'],19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:19.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45b4b05a-852b-4edc-b477-3cb17ab9bd12,165,,,"[48.4, 12.2]",3895340,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Edmond Fayçal Tapsoba,30606.0,Left Center Back,13,Bayer Leverkusen,904,['3946a4f4-1cdd-4add-8479-f4fd7aad6cfe'],21,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:21.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a6a4212-4839-4f72-b57a-1824bb76f0f4,168,,,"[67.8, 22.2]",3895340,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Victor Okoh Boniface,32289.0,Left Wing,13,Bayer Leverkusen,904,['2c7fdfff-5bb0-44b2-b83b-ed6a578a01c0'],24,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:24.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731a278f-ca4e-40bf-bc00-4a1959cb8f5e,171,,,"[54.9, 10.0]",3895340,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Arthur Augusto de Matos Soares,196651.0,Left Wing Back,13,Bayer Leverkusen,904,['be2ef80c-c242-4dd1-af61-4afe2f4a1a85'],26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:26.515,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f40d312-f3ef-4518-9054-362916abbbea,175,,,"[40.1, 13.9]",3895340,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Edmond Fayçal Tapsoba,30606.0,Left Center Back,13,Bayer Leverkusen,904,['296c97de-82c2-4729-b89b-dc5f728a7aa1'],28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:28.879,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa96aa22-cd87-43be-a9e9-46054496165e,178,,,"[104.9, 37.1]",3895340,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Nathan Tella,41411.0,Right Wing,13,Bayer Leverkusen,904,['0e4c21cf-abd4-4fb0-a63d-707f3bbe8f64'],34,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:34.101,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfbc591d-4ce1-4381-964e-dcd60b022d42,184,,,"[76.7, 17.7]",3895340,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Hofmann,28603.0,Center Forward,14,Bochum,868,"['bedf1a39-fe34-4e6c-b663-83e9bad8bd20', 'd5b0a04c-a03a-4263-89bc-6f94790b2aea']",50,,,,,,,,,,,,,,,,,Bochum,868,00:05:50.778,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b87a9d0-b50f-4ec1-ada6-3be9481d3739,186,,,"[74.1, 17.4]",3895340,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo Fernandes da Silva Junior,8960.0,Left Back,14,Bochum,868,['0537bd47-a150-481c-91ac-6c05b461a731'],52,,,,,,,,,,,,,,,,,Bochum,868,00:05:52.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26415022-e195-4cb5-93f7-b25019a61a0d,190,,,"[80.0, 7.6]",3895340,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximilian Wittek,8924.0,Left Wing,14,Bochum,868,"['0bf961e8-a0a2-4c4e-9eae-950b78fd2ff5', 'd836a7df-58c7-49f8-a94e-a9a9a33e6e9d']",54,,,,,,,,,,,,,,,,,Bochum,868,00:05:54.518,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72bece9c-0475-4f03-8294-3d748461b4e8,193,,,"[86.1, 34.5]",3895340,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Stöger,12303.0,Center Attacking Midfield,14,Bochum,868,['866a418d-aee6-497a-9c97-e190fb316b22'],55,,,,,,,,,,,,,,,,,Bochum,868,00:05:55.191,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914e31fa-9d42-4cb1-810f-f90243e1bfe9,198,,,"[40.1, 53.2]",3895340,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,14,Bochum,868,"['635bac92-6302-438f-b3c3-9e6963d37994', '9d4d8354-4246-4af3-a042-1c6d9f78b0a3']",57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:57.636,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70071ca8-4936-4b1b-8af1-2f9052048873,200,,,"[56.4, 65.2]",3895340,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrik Schick,7044.0,Center Forward,14,Bochum,868,['4abd28c9-c80b-4c9f-b8e9-ac02389b7788'],58,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:58.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a07633c0-e520-4a31-b34a-3b37319a94a6,205,,,"[78.6, 7.2]",3895340,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximilian Wittek,8924.0,Left Wing,14,Bochum,868,['c3c716ff-8b5a-483e-8d2c-cfad6b9f4fd4'],0,,,,,,,,,,,,,,,,,Bochum,868,00:06:00.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233316fd-fecb-4ca6-b301-d1237c6e6f90,208,,,"[114.3, 24.8]",3895340,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Takuma Asano,8949.0,Right Wing,14,Bochum,868,['c8f37f3e-4e42-4221-8eda-a05b3f622b48'],3,,,,,,,,,,,,,,,,,Bochum,868,00:06:03.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21a79896-b890-4106-aa60-52c5019f43ab,212,,,"[3.5, 34.3]",3895340,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lukáš Hrádecký,8667.0,Goalkeeper,15,Bayer Leverkusen,904,['4320e899-c35f-4992-a03b-de94b0e1a928'],15,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:06:15.859,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7d1262d-8682-4fd9-bf68-b0dfb0ade10f,215,,,"[115.7, 48.8]",3895340,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Ordets,44198.0,Right Center Back,16,Bochum,868,['7254019e-5d74-4546-a5e8-6b6f2afc7837'],42,,,,,,,,,,,,,,,,,Bochum,868,00:06:42.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e5da6d1-df08-491b-932d-c8735f9b70dc,218,,,"[82.9, 68.3]",3895340,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bernardo Fernandes da Silva Junior,8960.0,Left Back,16,Bochum,868,['0b02103e-1b4c-40de-84a1-ac7f9f116e3d'],46,,,,,,,,,,,,,,,,,Bochum,868,00:06:46.419,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09e23646-661b-48b2-9e55-f74805f69681,222,,,"[9.2, 56.5]",3895340,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan Tah,8221.0,Center Back,17,Bayer Leverkusen,904,['0b3d2610-7de6-47d7-855e-cbb3fa8ff4ce'],16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:07:16.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3496e442-a912-4772-8445-a2d0f0f77695,225,,,"[9.1, 74.3]",3895340,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Odilon Kossonou,27133.0,Right Center Back,17,Bayer Leverkusen,904,['c7ba4d9b-00ab-451f-9a2e-d5692dbe6bf5'],18,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:07:18.645,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6f0d7ec-6f4f-40ab-b7d7-d62b7c648048,229,,,"[62.7, 65.5]",3895340,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nathan Tella,41411.0,Right Wing,17,Bayer Leverkusen,904,['82335d9c-fda1-4e40-b569-0ab5830062bf'],22,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:07:22.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8df5147-86e3-4cd8-b4b9-b0f66fb93153,231,,,"[72.8, 22.0]",3895340,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Stöger,12303.0,Center Attacking Midfield,18,Bochum,868,['b74cc910-8ff7-4989-b006-fbf970efe876'],24,,,,,,,,,,,,,,,,,Bochum,868,00:07:24.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369a83f2-f4f2-4e69-af24-f90d4e78844d,234,,,"[58.0, 3.9]",3895340,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Osterhage,133208.0,Left Defensive Midfield,18,Bochum,868,['d82242cf-5079-4135-af35-30247980527d'],34,,,,,,,,,,,,,,,,,Bochum,868,00:07:34.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373086ca-c0de-4910-9d1e-b27066e401ee,236,,,"[44.8, 14.6]",3895340,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo Fernandes da Silva Junior,8960.0,Left Back,18,Bochum,868,['41488143-406d-4832-a991-426198777b61'],36,,,,,,,,,,,,,,,,,Bochum,868,00:07:36.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41bacb81-ff18-4703-a02d-708fefb059da,239,,,"[40.4, 41.5]",3895340,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Ordets,44198.0,Right Center Back,18,Bochum,868,['01031712-6683-4eb1-90b7-8e47ef4d37a6'],38,,,,,,,,,,,,,,,,,Bochum,868,00:07:38.999,Ball Receipt*,
